id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2512578223,44,1,1,3,9,6lezh5aazy0xca1800e5dqxwl,0,69.2,91.2,2023-02-26T04:03:33.190Z,2023-02-26T08:03:34Z,4058185893,72,,4057874979,141,63.6,4057874977,140,81.2,4057874975,56,Center,4057874981,212,22.6,4057874973,155,,4057874971,2,,4058185891,224,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,4057874983,213,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578227,17,8,1,3,12,9xmhnv6im8h7c9e17oqvcx8gl,1,17.8,23.5,2023-02-26T04:03:35.851Z,2023-02-26T08:03:39Z,4058185975,385,,4057875005,56,Back,,,,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578229,18,5,1,3,14,9xmhnv6im8h7c9e17oqvcx8gl,0,15.4,-1,2023-02-26T04:03:37.481Z,2023-02-26T04:04:02Z,4057875007,56,Back,4057875009,347,,4057875323,233,45,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578301,45,5,1,3,14,6lezh5aazy0xca1800e5dqxwl,1,84.6,101,2023-02-26T04:03:37.481Z,2023-02-26T08:03:36Z,4057875313,347,,4057875319,233,18,4057875311,56,Left,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578303,46,1,1,3,38,6lezh5aazy0xca1800e5dqxwl,1,76.1,100,2023-02-26T04:04:02.214Z,2023-02-26T04:04:03Z,4057875331,107,,4057875341,213,5.0,4057875335,140,78.6,4057875337,141,85.9,4057875339,212,11.0,4057875333,56,Left,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578315,47,1,1,3,40,6lezh5aazy0xca1800e5dqxwl,1,78.6,85.9,2023-02-26T04:04:03.542Z,2023-02-26T05:01:38Z,4057875403,213,2.1,4057875399,141,92.1,4057875397,140,76.4,4057875401,212,4.8,4057875395,56,Left,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578325,48,1,1,3,43,6lezh5aazy0xca1800e5dqxwl,1,74.1,90.3,2023-02-26T04:04:06.519Z,2023-02-26T04:04:10Z,4057875443,56,Center,4057875451,213,4.1,4057875445,140,63.3,4057875449,212,20.2,4057875447,141,65.8,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578341,49,1,1,3,47,6lezh5aazy0xca1800e5dqxwl,1,63.3,64.6,2023-02-26T04:04:10.310Z,2023-02-26T04:04:13Z,4057875503,141,11.6,4057875505,212,36.2,4057875509,1,,4057875507,213,4.8,4057875499,56,Right,4057875501,140,66.8,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578345,50,1,1,3,50,6lezh5aazy0xca1800e5dqxwl,1,72,10.6,2023-02-26T04:04:13.399Z,2023-02-26T04:04:14Z,4057875521,141,15.5,4057875523,212,8.7,4057875517,56,Right,4057875519,140,64.3,4057875525,213,2.8,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578363,51,1,1,3,51,6lezh5aazy0xca1800e5dqxwl,0,64.2,15.5,2023-02-26T04:04:14.551Z,2023-02-26T04:04:17Z,4057875601,140,82.6,4057875605,212,19.9,4057875607,213,0.3,4057875597,155,,4057875599,56,Center,4057875603,141,22.8,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578369,19,49,1,3,54,9xmhnv6im8h7c9e17oqvcx8gl,1,14.9,82.4,2023-02-26T04:04:17.658Z,2023-02-26T04:04:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578405,20,1,1,3,54,9xmhnv6im8h7c9e17oqvcx8gl,1,15.5,81.3,2023-02-26T04:04:17.946Z,2023-02-26T04:04:25Z,4057875747,1,,4057875745,213,6.1,4057875743,212,25.4,4057875741,141,73.1,4057875735,157,,4057875739,140,39.1,4057875737,56,Back,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578407,21,4,1,4,1,9xmhnv6im8h7c9e17oqvcx8gl,1,37.3,69.8,2023-02-26T04:04:24.634Z,2023-02-26T04:04:36Z,4057875755,152,,4057875911,10,,4057875759,286,,4057875773,233,52,4057875753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578409,52,4,1,4,1,6lezh5aazy0xca1800e5dqxwl,0,62.7,30.2,2023-02-26T04:04:24.635Z,2023-02-26T05:01:52Z,4057875763,56,Center,4057875925,10,,4057875769,285,,4057875785,233,21,4057875765,152,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578467,22,1,1,4,15,9xmhnv6im8h7c9e17oqvcx8gl,1,38.6,71.5,2023-02-26T04:04:39.129Z,2023-02-26T04:46:04Z,4057876043,56,Right,4057876053,1,,4057876049,212,44.2,4057876047,141,12.3,4057876045,140,56.0,4057876675,189,,4057876041,152,,4057876051,213,5.1,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,4057876037,5,,4057876039,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578471,23,1,1,4,16,9xmhnv6im8h7c9e17oqvcx8gl,1,56,12.3,2023-02-26T04:04:40.091Z,2023-02-26T04:05:24Z,4057876073,56,Back,4057876077,141,26.2,4057876079,212,18.5,4057876081,213,2.6,4057876075,140,40.9,4057876851,189,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578475,24,3,1,4,19,9xmhnv6im8h7c9e17oqvcx8gl,1,38.3,25.9,2023-02-26T04:04:42.808Z,2023-02-26T08:04:18Z,4057876095,233,53,4057876091,56,Back,4058186511,464,,4057876093,286,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578465,53,45,1,4,19,6lezh5aazy0xca1800e5dqxwl,0,61.7,74.1,2023-02-26T04:04:42.808Z,2023-02-26T04:04:45Z,4057876035,285,,4057876099,233,24,4057876033,56,Center,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578479,25,1,1,4,21,9xmhnv6im8h7c9e17oqvcx8gl,1,38.7,29.7,2023-02-26T04:04:44.842Z,2023-02-26T04:05:02Z,4057876117,140,60.7,4057876119,141,55.0,4057876115,56,Center,4057876123,213,0.6,4057876113,155,,4057876121,212,28.8,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578481,26,61,1,4,23,9xmhnv6im8h7c9e17oqvcx8gl,1,60.7,55,2023-02-26T04:04:47.070Z,2023-02-26T04:46:27Z,4057876127,56,Center,,,,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578491,27,1,1,4,24,9xmhnv6im8h7c9e17oqvcx8gl,1,60.3,40.7,2023-02-26T04:04:47.442Z,2023-02-26T04:46:18Z,4057876171,141,26.4,4057876173,212,13.7,4057876175,213,5.5,4057876169,140,69.5,4057876167,56,Center,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578497,28,3,1,4,25,9xmhnv6im8h7c9e17oqvcx8gl,0,72.4,19.4,2023-02-26T04:04:48.280Z,2023-02-26T08:04:30Z,4058186661,464,,4057876187,286,,4057876205,233,54,4057876185,56,Right,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578489,54,7,1,4,25,6lezh5aazy0xca1800e5dqxwl,0,27.6,80.6,2023-02-26T04:04:48.281Z,2023-02-26T08:04:33Z,4057876197,233,28,4057876163,285,,4057876161,56,Back,4058186703,385,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578515,29,1,1,4,27,9xmhnv6im8h7c9e17oqvcx8gl,0,62.1,10.7,2023-02-26T04:04:50.442Z,2023-02-26T04:46:26Z,4057876253,213,0.1,4057876247,140,85.1,4057876249,141,15.4,4057876245,56,Right,4057876251,212,24.4,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578527,55,4,1,4,30,6lezh5aazy0xca1800e5dqxwl,1,16.6,91.9,2023-02-26T04:04:53.385Z,2023-02-26T04:04:56Z,4057876283,13,,4057876289,152,,4057876287,56,Back,4057876285,294,,4057876291,285,,4057876321,233,30,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578535,30,4,1,4,30,9xmhnv6im8h7c9e17oqvcx8gl,0,83.4,8.1,2023-02-26T04:04:53.386Z,2023-02-26T04:04:56Z,4057876311,294,,4057876309,13,,4057876315,152,,4057876325,233,55,4057876317,286,,4057876313,56,Right,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578693,56,1,1,5,9,6lezh5aazy0xca1800e5dqxwl,0,22.8,88,2023-02-26T04:05:33.017Z,2023-02-26T04:09:47Z,4057877041,56,Center,4057877035,5,,4057877039,152,,4057877051,1,,4057877037,157,,4057877043,140,68.4,4057877047,212,48.8,4057877049,213,6.1,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,4057877045,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578699,31,61,1,5,11,9xmhnv6im8h7c9e17oqvcx8gl,1,24.7,31.9,2023-02-26T04:05:35.034Z,2023-02-26T04:06:10Z,4057877211,189,,4057877065,56,Back,,,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578709,32,1,1,5,13,9xmhnv6im8h7c9e17oqvcx8gl,0,29.3,50.7,2023-02-26T04:05:36.602Z,2023-02-26T04:05:37Z,4057877113,3,,4057877123,213,5.9,4057877115,56,Back,4057877117,140,38.2,4057877119,141,45.5,4057877121,212,10.0,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578717,57,1,1,5,14,6lezh5aazy0xca1800e5dqxwl,0,62,59.7,2023-02-26T04:05:37.306Z,2023-02-26T04:05:38Z,4057877151,140,85.7,4057877153,141,50.4,4057877147,3,,4057877155,212,25.7,4057877149,56,Center,4057877157,213,6.0,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578721,33,52,1,5,16,9xmhnv6im8h7c9e17oqvcx8gl,1,11.9,53.4,2023-02-26T04:05:39.337Z,2023-02-26T08:05:01Z,4058186903,376,,,,,,,,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578739,34,1,1,5,20,9xmhnv6im8h7c9e17oqvcx8gl,1,11.5,54.5,2023-02-26T04:05:44.123Z,2023-02-26T04:05:46Z,4057877261,56,Back,4057877265,141,75.3,4057877267,212,17.5,4057877269,213,0.9,4057877263,140,21.3,4057877259,123,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578743,35,1,1,5,22,9xmhnv6im8h7c9e17oqvcx8gl,1,21.3,75.3,2023-02-26T04:05:46.058Z,2023-02-26T04:05:47Z,4057877279,140,32.1,4057877275,56,Back,4057877281,141,91.5,4057877283,212,15.8,4057877285,213,0.8,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578761,36,1,1,5,23,9xmhnv6im8h7c9e17oqvcx8gl,1,32.1,91.5,2023-02-26T04:05:46.905Z,2023-02-26T04:05:54Z,4057877397,213,4.1,4057877395,212,15.1,4057877393,141,73.1,4057877389,56,Back,4057877391,140,24.1,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578775,37,1,1,5,30,9xmhnv6im8h7c9e17oqvcx8gl,1,38.6,81.2,2023-02-26T04:05:54.025Z,2023-02-26T04:05:57Z,4057877445,213,6.2,4057877443,212,13.5,4057877441,141,79.8,4057877437,56,Left,4057877439,140,51.4,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578777,38,1,1,5,33,9xmhnv6im8h7c9e17oqvcx8gl,1,51.4,79.8,2023-02-26T04:05:56.969Z,2023-02-26T04:05:57Z,4057877453,140,36.2,4057877455,141,88.2,4057877459,213,2.8,4057877457,212,17.0,4057877451,56,Back,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578785,39,1,1,5,34,9xmhnv6im8h7c9e17oqvcx8gl,1,36.2,88.2,2023-02-26T04:05:57.817Z,2023-02-26T04:05:59Z,4057877493,212,7.1,4057877487,56,Back,4057877489,140,40.9,4057877495,213,0.8,4057877491,141,95.8,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578787,40,1,1,5,35,9xmhnv6im8h7c9e17oqvcx8gl,1,41,96,2023-02-26T04:05:59.017Z,2023-02-26T04:05:59Z,4057877513,213,5.3,4057877505,56,Back,4057877507,140,44.8,4057877509,141,87.0,4057877511,212,7.3,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578803,41,1,1,5,36,9xmhnv6im8h7c9e17oqvcx8gl,1,44.8,87,2023-02-26T04:05:59.866Z,2023-02-26T04:06:02Z,4057877551,56,Back,4057877559,213,2.8,4057877557,212,15.6,4057877555,141,95.6,4057877553,140,31.0,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578809,42,1,1,5,38,9xmhnv6im8h7c9e17oqvcx8gl,0,35.8,95.1,2023-02-26T04:06:01.881Z,2023-02-26T04:06:04Z,4057877631,236,,4057877571,141,93.9,4057877573,212,2.6,4057877637,286,,4057877567,140,38.2,4057877633,233,58,4057877565,56,Back,4057877575,213,6.0,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578831,58,74,1,5,38,6lezh5aazy0xca1800e5dqxwl,1,58.8,12.3,2023-02-26T04:06:01.882Z,2023-02-26T04:12:03Z,4057877615,285,,4057877639,233,42,4057877613,56,Right,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578841,59,49,1,5,41,6lezh5aazy0xca1800e5dqxwl,1,63.3,31.3,2023-02-26T04:06:04.690Z,2023-02-26T08:05:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578859,60,1,1,5,42,6lezh5aazy0xca1800e5dqxwl,1,63.3,31.3,2023-02-26T04:06:05.850Z,2023-02-26T04:06:10Z,4057877741,56,Center,4057877743,140,66.6,4057877747,212,19.6,4057877749,213,1.4,4057877745,141,59.6,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578869,61,1,1,5,47,6lezh5aazy0xca1800e5dqxwl,1,69.4,52.4,2023-02-26T04:06:10.650Z,2023-02-26T04:06:15Z,4057877801,213,3.5,4057877793,56,Center,4057877799,212,5.4,4057877797,141,49.6,4057877795,140,64.6,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578883,62,1,1,5,52,6lezh5aazy0xca1800e5dqxwl,1,67.3,57.6,2023-02-26T04:06:15.306Z,2023-02-26T04:06:19Z,4057877871,141,95.0,4057877869,140,81.3,4057877867,56,Left,4057877865,155,,4057877875,213,1.0,4057877873,212,29.4,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578891,63,1,1,5,56,6lezh5aazy0xca1800e5dqxwl,0,79.6,91.7,2023-02-26T04:06:19.339Z,2023-02-26T08:05:39Z,4057877905,56,Center,4057877907,140,88.3,4057877909,141,45.5,4057877911,212,32.7,4057877903,155,,4057877913,213,5.0,4057877901,2,,4058187455,20,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,4058187453,223,,4057877915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578895,43,12,1,5,57,9xmhnv6im8h7c9e17oqvcx8gl,1,9.2,55.3,2023-02-26T04:06:21.049Z,2023-02-26T04:06:22Z,4057877933,140,33.9,4057877935,141,48.1,4057877939,213,6.1,4057877937,212,26.4,4057877947,15,,4057877931,56,Back,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578913,64,1,1,6,0,6lezh5aazy0xca1800e5dqxwl,1,71.3,53.3,2023-02-26T04:06:23.498Z,2023-02-26T04:06:25Z,4057878001,212,15.6,4057877997,140,68.0,4057877999,141,75.6,4057877995,56,Center,4057878003,213,1.8,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578929,65,1,1,6,2,6lezh5aazy0xca1800e5dqxwl,1,68,75.6,2023-02-26T04:06:25.530Z,2023-02-26T04:06:28Z,4057878071,56,Left,4057878073,140,73.6,4057878077,212,13.7,4057878079,213,1.1,4057878075,141,93.8,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578945,66,1,1,6,5,6lezh5aazy0xca1800e5dqxwl,1,73.6,93.8,2023-02-26T04:06:28.266Z,2023-02-26T04:06:30Z,4057878133,56,Left,4057878135,140,60.3,4057878141,213,3.4,4057878137,141,87.8,4057878139,212,14.5,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578969,67,1,1,6,7,6lezh5aazy0xca1800e5dqxwl,1,60.7,86.5,2023-02-26T04:06:30.730Z,2023-02-26T04:06:34Z,4057878231,56,Back,4057878233,140,46.8,4057878235,141,66.4,4057878237,212,20.0,4057878239,213,3.9,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578987,68,1,1,6,11,6lezh5aazy0xca1800e5dqxwl,1,46.8,66.4,2023-02-26T04:06:34.442Z,2023-02-26T04:06:39Z,4057878333,155,,4057878341,212,51.9,4057878335,56,Right,4057878337,140,77.8,4057878339,141,7.0,4057878343,213,5.4,4057878345,1,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512578995,69,1,1,6,15,6lezh5aazy0xca1800e5dqxwl,1,77.5,8.3,2023-02-26T04:06:39.066Z,2023-02-26T04:06:40Z,4057878375,140,78.0,4057878381,213,1.4,4057878379,212,4.3,4057878377,141,14.6,4057878373,56,Right,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579021,70,1,1,6,16,6lezh5aazy0xca1800e5dqxwl,1,78,14.6,2023-02-26T04:06:40.075Z,2023-02-26T04:06:43Z,4057878483,140,78.7,4057878485,141,6.5,4057878487,212,5.6,4057878489,213,4.8,4057878481,56,Right,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579025,71,1,1,6,20,6lezh5aazy0xca1800e5dqxwl,1,75.7,9.4,2023-02-26T04:06:43.643Z,2023-02-26T04:06:45Z,4057878523,141,23.9,4057878525,212,10.2,4057878527,213,1.3,4057878519,56,Center,4057878521,140,78.0,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579035,72,1,1,6,22,6lezh5aazy0xca1800e5dqxwl,1,76.5,21.9,2023-02-26T04:06:45.274Z,2023-02-26T04:06:48Z,4057878581,140,79.1,4057878579,56,Right,4057878583,141,4.4,4057878587,213,4.9,4057878585,212,12.2,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579047,73,1,1,6,25,6lezh5aazy0xca1800e5dqxwl,1,79.1,4.4,2023-02-26T04:06:48.699Z,2023-02-26T04:06:49Z,4057878621,140,75.7,4057878623,141,19.4,4057878625,212,10.8,4057878619,56,Right,4057878627,213,1.9,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579065,74,1,1,6,26,6lezh5aazy0xca1800e5dqxwl,0,75.7,19.4,2023-02-26T04:06:49.435Z,2023-02-26T04:06:53Z,4057878683,212,26.1,4057878681,141,16.5,4057878685,213,6.2,4057878677,56,Right,4057878679,140,100.0,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579069,44,56,1,6,28,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T04:06:51.612Z,2023-02-26T08:06:19Z,4057878691,56,Back,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579073,45,5,1,6,29,9xmhnv6im8h7c9e17oqvcx8gl,1,-0.9,82.8,2023-02-26T04:06:52.901Z,2023-02-26T04:11:58Z,4057878703,346,,4057878709,233,75,4057878701,56,Back,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579067,75,5,1,6,29,6lezh5aazy0xca1800e5dqxwl,0,100.9,17.2,2023-02-26T04:06:52.901Z,2023-02-26T04:06:55Z,4057878687,56,Right,4057878689,346,,4057878735,233,45,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579143,46,1,1,6,48,9xmhnv6im8h7c9e17oqvcx8gl,1,3.9,58.8,2023-02-26T04:07:11.305Z,2023-02-26T04:07:13Z,4057879091,56,Back,4057879089,124,,4057879093,140,13.0,4057879103,237,,4057879095,141,72.6,4057879099,213,0.8,4057879097,212,13.4,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579159,47,1,1,6,49,9xmhnv6im8h7c9e17oqvcx8gl,1,12.8,72.7,2023-02-26T04:07:13.144Z,2023-02-26T04:07:15Z,4057879169,140,18.8,4057879167,56,Back,4057879175,213,1.1,4057879173,212,15.3,4057879171,141,93.2,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579179,48,1,1,6,52,9xmhnv6im8h7c9e17oqvcx8gl,1,20.1,93.9,2023-02-26T04:07:15.625Z,2023-02-26T04:07:20Z,4057879273,56,Back,4057879277,141,81.9,4057879279,212,24.6,4057879275,140,42.2,4057879281,213,5.9,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512579187,49,1,1,6,57,9xmhnv6im8h7c9e17oqvcx8gl,1,41,79.4,2023-02-26T04:07:20.617Z,2023-02-26T04:07:22Z,4057879309,140,28.7,4057879307,56,Back,4057879311,141,80.3,4057879313,212,12.9,4057879315,213,3.1,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
