id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/13/value
2468654407,749,7,2,79,47,7jv344gvcvgqg7oeuc9u554dm,1,27.3,18.8,2022-10-08T07:38:30.255Z,2022-10-08T07:56:53Z,3826284779,56,Back,3826284781,285,,3826284823,233,751,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654405,749,43,2,79,49,v046no35g7ebk8lytdjmfb43,1,0,0,2022-10-08T07:38:31.547Z,2022-10-08T07:38:34Z,3826284831,144,49,,,,,,,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654409,750,49,2,79,50,7jv344gvcvgqg7oeuc9u554dm,1,29.1,13.8,2022-10-08T07:38:32.327Z,2022-10-08T07:56:54Z,,,,,,,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654437,751,1,2,79,50,7jv344gvcvgqg7oeuc9u554dm,1,29.3,14,2022-10-08T07:38:32.687Z,2022-10-08T07:38:38Z,3826284945,56,Back,3826284953,213,6.1,3826284951,212,17.5,3826284947,140,45.6,3826284949,141,8.5,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654441,752,1,2,79,55,7jv344gvcvgqg7oeuc9u554dm,0,62.3,5.6,2022-10-08T07:38:38.031Z,2022-10-08T07:38:39Z,3826285031,236,,3826284983,56,Right,3826285033,233,752,3826284985,140,65.8,3826284991,213,6.1,3826284989,212,3.7,3826284987,141,4.6,3826285037,286,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654447,752,74,2,79,55,v046no35g7ebk8lytdjmfb43,1,34.7,92.1,2022-10-08T07:38:38.032Z,2022-10-08T07:47:47Z,3826285027,56,Back,3826285029,285,,3826285043,233,752,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654641,753,5,2,79,57,v046no35g7ebk8lytdjmfb43,0,33.2,101.8,2022-10-08T07:38:39.336Z,2022-10-08T07:43:36Z,3826286173,233,753,3826286101,347,,3826286099,56,Back,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654471,753,5,2,79,57,7jv344gvcvgqg7oeuc9u554dm,1,66.8,-1.8,2022-10-08T07:38:39.336Z,2022-10-08T07:39:18Z,3826285165,56,Right,3826285167,347,,3826286167,233,753,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654607,755,18,2,80,28,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-08T07:39:11.179Z,2022-10-08T07:39:11Z,3826285895,44,Forward,3826285893,42,,3826285897,59,94,3826285921,55,756,,,,,,,,,,,,,cz6tcx6dqmlj45s9d9wxvcnh1,A. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654609,756,19,2,80,28,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-08T07:39:11.180Z,2022-10-08T07:39:13Z,3826285905,59,31,3826285913,55,755,3826285903,145,9,3826285911,44,Forward,3826285899,42,,3826285907,292,9,3826285909,293,3,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654687,754,57,2,80,36,v046no35g7ebk8lytdjmfb43,1,0,0,2022-10-08T07:39:18.468Z,2022-10-08T07:46:27Z,3826296639,189,,3826286259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654689,757,57,2,80,36,7jv344gvcvgqg7oeuc9u554dm,0,0,0,2022-10-08T07:39:18.468Z,2022-10-08T07:39:28Z,3826286261,56,Right,3826286417,189,,,,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654727,755,1,2,80,49,v046no35g7ebk8lytdjmfb43,1,22.6,100,2022-10-08T07:39:31.819Z,2022-10-08T07:39:33Z,3826286507,140,34.2,3826286509,141,96.1,3826286511,212,12.8,3826286503,107,,3826286513,213,6.0,3826286505,56,Back,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654737,756,1,2,80,50,v046no35g7ebk8lytdjmfb43,1,34.2,96.1,2022-10-08T07:39:32.914Z,2022-10-08T07:39:34Z,3826286553,212,5.8,3826286555,213,3.3,3826286547,56,Back,3826286551,141,94.6,3826286549,140,28.8,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654749,757,1,2,80,51,v046no35g7ebk8lytdjmfb43,1,28.8,94.6,2022-10-08T07:39:34.042Z,2022-10-08T07:39:37Z,3826286637,213,3.5,3826286629,56,Back,3826286633,141,87.9,3826286631,140,17.7,3826286635,212,12.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654753,758,1,2,80,55,v046no35g7ebk8lytdjmfb43,0,12.3,84.3,2022-10-08T07:39:37.813Z,2022-10-08T07:39:50Z,3826286665,1,,3826286661,212,35.3,3826286657,140,45.9,3826286659,141,82.0,3826286663,213,6.2,3826286655,56,Back,3826286835,157,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654757,758,1,2,80,57,7jv344gvcvgqg7oeuc9u554dm,0,52.3,17.7,2022-10-08T07:39:40.067Z,2022-10-08T07:39:42Z,3826286697,140,80.1,3826286699,141,53.9,3826286693,157,,3826286695,56,Center,3826286705,1,,3826286701,212,38.2,3826286703,213,0.7,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654763,759,1,2,80,59,v046no35g7ebk8lytdjmfb43,1,22.5,39.6,2022-10-08T07:39:41.779Z,2022-10-08T07:39:45Z,3826286749,56,Back,3826286747,3,,3826286757,213,0.8,3826286751,140,34.2,3826286755,212,17.0,3826286753,141,56.9,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654767,760,61,2,81,2,v046no35g7ebk8lytdjmfb43,0,35,57.1,2022-10-08T07:39:45.252Z,2022-10-08T07:39:45Z,3826286765,56,Back,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654771,759,49,2,81,4,7jv344gvcvgqg7oeuc9u554dm,1,55.3,34.3,2022-10-08T07:39:47.036Z,2022-10-08T07:39:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654787,760,1,2,81,4,7jv344gvcvgqg7oeuc9u554dm,1,55.3,34.3,2022-10-08T07:39:47.243Z,2022-10-08T07:39:52Z,3826286875,56,Center,3826286877,140,63.0,3826286879,141,39.2,3826286873,155,,3826286881,212,8.7,3826286883,213,0.4,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654797,761,1,2,81,10,7jv344gvcvgqg7oeuc9u554dm,1,61.9,14.6,2022-10-08T07:39:52.657Z,2022-10-08T07:39:54Z,3826286933,212,8.6,3826286931,141,3.7,3826286935,213,5.2,3826286929,140,66.0,3826286927,56,Right,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654803,762,1,2,81,12,7jv344gvcvgqg7oeuc9u554dm,1,66.3,4,2022-10-08T07:39:54.529Z,2022-10-08T07:39:56Z,3826286965,212,8.5,3826286961,140,74.3,3826286963,141,2.3,3826286959,56,Right,3826286967,213,6.1,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654809,763,1,2,81,13,7jv344gvcvgqg7oeuc9u554dm,0,74.4,2.3,2022-10-08T07:39:55.873Z,2022-10-08T07:39:57Z,3826286999,56,Right,3826287001,140,71.2,3826287005,212,4.8,3826287007,213,2.3,3826287003,141,7.4,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654811,761,61,2,81,14,v046no35g7ebk8lytdjmfb43,1,30.9,86,2022-10-08T07:39:57.053Z,2022-10-08T07:39:57Z,3826287009,56,Back,,,,,,,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654823,762,1,2,81,15,v046no35g7ebk8lytdjmfb43,0,32.7,87.8,2022-10-08T07:39:57.924Z,2022-10-08T07:40:00Z,3826287069,56,Back,3826287077,213,2.8,3826287087,236,,3826287089,233,764,3826287075,212,0.2,3826287071,140,32.5,3826287073,141,87.9,3826287093,286,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654825,764,74,2,81,15,7jv344gvcvgqg7oeuc9u554dm,1,70.8,10.3,2022-10-08T07:39:57.925Z,2022-10-08T07:54:54Z,3826287081,285,,3826287079,56,Right,3826287119,233,762,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654829,763,61,2,81,16,v046no35g7ebk8lytdjmfb43,1,34.2,89,2022-10-08T07:39:59.118Z,2022-10-08T07:39:59Z,3826287101,56,Back,,,,,,,,,,,,,,,,,,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654833,764,49,2,81,18,v046no35g7ebk8lytdjmfb43,1,32,91.9,2022-10-08T07:40:00.381Z,2022-10-08T07:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654841,765,1,2,81,18,v046no35g7ebk8lytdjmfb43,1,32,91.9,2022-10-08T07:40:00.523Z,2022-10-08T07:40:02Z,3826287153,141,84.0,3826287151,140,28.7,3826287155,212,6.4,3826287157,213,4.1,3826287149,56,Back,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654843,766,1,2,81,20,v046no35g7ebk8lytdjmfb43,1,28.7,84,2022-10-08T07:40:02.428Z,2022-10-08T07:40:03Z,3826287165,141,95.0,3826287161,56,Back,3826287163,140,32.0,3826287167,212,8.2,3826287169,213,1.1,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654845,767,1,2,81,20,v046no35g7ebk8lytdjmfb43,1,32,95,2022-10-08T07:40:03.091Z,2022-10-08T07:40:03Z,3826287175,140,32.2,3826287179,212,15.8,3826287177,141,71.7,3826287173,56,Back,3826287181,213,4.7,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654851,768,1,2,81,21,v046no35g7ebk8lytdjmfb43,1,32.2,71.7,2022-10-08T07:40:03.652Z,2022-10-08T07:40:05Z,3826287213,56,Back,3826287217,141,84.5,3826287219,212,10.3,3826287215,140,27.0,3826287221,213,2.1,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654855,769,1,2,81,22,v046no35g7ebk8lytdjmfb43,0,27.4,90.1,2022-10-08T07:40:05.187Z,2022-10-08T07:40:05Z,3826287237,140,29.6,3826287243,213,0.0,3826287239,141,90.1,3826287241,212,2.3,3826287235,56,Back,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654861,770,61,2,81,23,v046no35g7ebk8lytdjmfb43,0,32.6,92.6,2022-10-08T07:40:05.396Z,2022-10-08T07:52:50Z,3826287261,56,Back,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468658355,873,50,2,81,23,7jv344gvcvgqg7oeuc9u554dm,1,68.2,6.4,2022-10-08T07:40:06.325Z,2022-10-08T07:53:07Z,3826304561,56,Right,3826304563,286,,3826304801,233,889,,,,,,,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468658427,889,7,2,81,24,v046no35g7ebk8lytdjmfb43,0,31.8,93.6,2022-10-08T07:40:06.326Z,2022-10-08T07:53:06Z,3826304795,285,,3826304805,233,873,3826304793,56,Back,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654859,765,49,2,81,25,7jv344gvcvgqg7oeuc9u554dm,1,70.9,9.4,2022-10-08T07:40:07.507Z,2022-10-08T07:54:57Z,,,,,,,,,,,,,,,,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654867,766,1,2,81,25,7jv344gvcvgqg7oeuc9u554dm,1,70.7,9.4,2022-10-08T07:40:07.698Z,2022-10-08T07:40:10Z,3826287303,212,9.9,3826287299,140,70.4,3826287297,56,Center,3826287301,141,24.0,3826287305,213,1.6,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654869,767,1,2,81,27,7jv344gvcvgqg7oeuc9u554dm,0,65.4,30,2022-10-08T07:40:10.114Z,2022-10-08T07:40:10Z,3826287309,56,Center,3826287311,140,69.6,3826287315,212,6.8,3826287317,213,0.9,3826287313,141,37.6,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654873,771,8,2,81,29,v046no35g7ebk8lytdjmfb43,1,27.3,60.7,2022-10-08T07:40:11.614Z,2022-10-08T07:40:11Z,3826287327,56,Back,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654877,772,49,2,81,30,v046no35g7ebk8lytdjmfb43,1,27.3,60.7,2022-10-08T07:40:12.861Z,2022-10-08T07:40:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654975,771,61,2,81,32,7jv344gvcvgqg7oeuc9u554dm,1,61,53.7,2022-10-08T07:40:14.436Z,2022-10-08T07:40:42Z,3826287865,56,Center,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654887,773,1,2,81,32,v046no35g7ebk8lytdjmfb43,0,34.3,46.8,2022-10-08T07:40:14.494Z,2022-10-08T07:40:15Z,3826287415,56,Back,3826287419,141,48.1,3826287417,140,36.2,3826287413,155,,3826287423,213,0.4,3826287421,212,2.2,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654905,770,43,2,81,32,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-08T07:40:14.805Z,2022-10-08T07:40:44Z,3826288007,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654893,768,49,2,81,33,7jv344gvcvgqg7oeuc9u554dm,1,66.7,28,2022-10-08T07:40:16.003Z,2022-10-08T07:40:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654899,769,1,2,81,34,7jv344gvcvgqg7oeuc9u554dm,0,62.7,34.6,2022-10-08T07:40:16.610Z,2022-10-08T07:40:18Z,3826287475,141,54.8,3826287471,56,Center,3826287473,140,85.8,3826287479,213,0.5,3826287477,212,27.9,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654901,774,52,2,81,36,v046no35g7ebk8lytdjmfb43,1,12,47.4,2022-10-08T07:40:19.012Z,2022-10-08T07:40:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654967,775,1,2,81,55,v046no35g7ebk8lytdjmfb43,1,14.2,46.5,2022-10-08T07:40:38.030Z,2022-10-08T07:40:39Z,3826287849,141,48.5,3826287847,140,24.5,3826287843,123,,3826287851,212,10.9,3826287853,213,0.1,3826287845,56,Back,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468654993,776,1,2,81,56,v046no35g7ebk8lytdjmfb43,1,24.5,48.5,2022-10-08T07:40:39.108Z,2022-10-08T07:40:44Z,3826288017,140,29.8,3826288019,141,22.9,3826288015,56,Back,3826288021,212,18.3,3826288023,213,5.0,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655001,777,1,2,82,2,v046no35g7ebk8lytdjmfb43,1,53,9.2,2022-10-08T07:40:44.413Z,2022-10-08T07:40:46Z,3826288091,213,5.9,3826288089,212,10.2,3826288087,141,3.0,3826288083,56,Right,3826288085,140,61.8,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655015,778,1,2,82,4,v046no35g7ebk8lytdjmfb43,1,61.8,3,2022-10-08T07:40:46.789Z,2022-10-08T07:40:51Z,3826288185,56,Back,3826288187,140,43.1,3826288189,141,5.9,3826288191,212,19.7,3826288193,213,3.0,,,,,,,,,,c0p9hlssgk28sutlee99c24t1,J. Brindell-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655021,779,1,2,82,8,v046no35g7ebk8lytdjmfb43,1,43.1,8.6,2022-10-08T07:40:51.005Z,2022-10-08T07:40:53Z,3826288223,56,Right,3826288227,140,57.6,3826288233,212,15.8,3826288237,213,6.0,3826288231,141,2.5,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655023,780,1,2,82,10,v046no35g7ebk8lytdjmfb43,0,57.6,2.5,2022-10-08T07:40:53.077Z,2022-10-08T07:40:54Z,3826288245,56,Right,3826288253,213,1.6,3826288251,212,3.7,3826288249,141,7.9,3826288247,140,57.6,,,,,,,,,,c0p9hlssgk28sutlee99c24t1,J. Brindell-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655031,772,61,2,82,13,7jv344gvcvgqg7oeuc9u554dm,1,42.3,94.8,2022-10-08T07:40:55.611Z,2022-10-08T07:40:55Z,3826288287,56,Back,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655045,781,1,2,82,14,v046no35g7ebk8lytdjmfb43,0,57.1,30.8,2022-10-08T07:40:57.199Z,2022-10-08T07:41:00Z,3826288379,213,0.9,3826288377,212,61.1,3826288381,1,,3826288367,155,,3826288369,196,,3826288371,56,Left,3826288375,141,100.0,3826288373,140,92.6,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655109,773,5,2,82,18,7jv344gvcvgqg7oeuc9u554dm,1,6.4,-1.7,2022-10-08T07:41:00.795Z,2022-10-08T07:43:36Z,3826288717,56,Back,3826288747,233,782,3826288719,347,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655047,782,5,2,82,18,v046no35g7ebk8lytdjmfb43,0,93.6,101.7,2022-10-08T07:41:00.795Z,2022-10-08T07:41:23Z,3826288385,347,,3826288383,56,Left,3826288761,233,773,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655127,774,1,2,82,39,7jv344gvcvgqg7oeuc9u554dm,1,6.1,0,2022-10-08T07:41:22.219Z,2022-10-08T07:41:26Z,3826288829,1,,3826288827,213,0.2,3826288825,212,24.3,3826288821,140,28.9,3826288823,141,4.6,3826288817,107,,3826288819,56,Back,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655131,775,1,2,82,43,7jv344gvcvgqg7oeuc9u554dm,0,27.4,3.5,2022-10-08T07:41:25.981Z,2022-10-08T07:44:10Z,3826288851,140,29.7,3826288887,233,783,3826288855,212,2.4,3826288853,141,3.2,3826288849,56,Back,3826288847,157,,3826288857,213,6.2,3826288859,1,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655135,783,61,2,82,44,v046no35g7ebk8lytdjmfb43,1,66.5,97.5,2022-10-08T07:41:27.320Z,2022-10-08T07:41:53Z,3826288875,56,Left,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655151,784,49,2,82,49,v046no35g7ebk8lytdjmfb43,1,46.4,81.5,2022-10-08T07:41:31.536Z,2022-10-08T07:41:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655157,785,1,2,82,49,v046no35g7ebk8lytdjmfb43,1,46.4,81.5,2022-10-08T07:41:31.686Z,2022-10-08T07:41:33Z,3826288965,213,4.1,3826288961,141,63.6,3826288959,140,38.0,3826288957,56,Back,3826288963,212,15.0,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655171,786,1,2,82,51,v046no35g7ebk8lytdjmfb43,1,39.1,60.7,2022-10-08T07:41:33.479Z,2022-10-08T07:41:36Z,3826289053,140,42.6,3826289051,56,Back,3826289055,141,48.3,3826289059,213,5.1,3826289057,212,9.2,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655181,787,1,2,82,55,v046no35g7ebk8lytdjmfb43,1,44.9,47.6,2022-10-08T07:41:38.143Z,2022-10-08T07:41:39Z,3826289127,213,5.2,3826289119,56,Right,3826289125,212,31.9,3826289121,140,59.9,3826289123,141,6.8,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655195,788,1,2,82,57,v046no35g7ebk8lytdjmfb43,1,59.9,6.8,2022-10-08T07:41:39.710Z,2022-10-08T07:41:42Z,3826289185,141,23.2,3826289181,56,Center,3826289183,140,56.5,3826289187,212,11.7,3826289189,213,1.9,,,,,,,,,,c0p9hlssgk28sutlee99c24t1,J. Brindell-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655207,789,1,2,83,0,v046no35g7ebk8lytdjmfb43,1,59,21.8,2022-10-08T07:41:42.782Z,2022-10-08T07:41:44Z,3826289235,56,Center,3826289241,212,11.5,3826289239,141,23.8,3826289243,213,0.1,3826289237,140,69.9,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655223,790,1,2,83,2,v046no35g7ebk8lytdjmfb43,1,69.9,23.8,2022-10-08T07:41:44.423Z,2022-10-08T07:41:46Z,3826289313,141,6.5,3826289311,140,61.5,3826289315,212,14.7,3826289317,213,4.1,3826289309,56,Right,,,,,,,,,,czbwauhn3z2a0t8t6qreuq1yi,R. Danzaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655229,791,1,2,83,3,v046no35g7ebk8lytdjmfb43,1,62.3,5.4,2022-10-08T07:41:46.319Z,2022-10-08T07:41:47Z,3826289345,141,3.4,3826289341,56,Right,3826289343,140,74.5,3826289349,213,6.2,3826289347,212,12.9,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655231,792,61,2,83,4,v046no35g7ebk8lytdjmfb43,0,74.5,3.4,2022-10-08T07:41:46.624Z,2022-10-08T07:43:16Z,3826289353,56,Right,,,,,,,,,,,,,,,,,,,,,,c0p9hlssgk28sutlee99c24t1,J. Brindell-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655287,776,5,2,83,5,7jv344gvcvgqg7oeuc9u554dm,1,28.6,102,2022-10-08T07:41:47.541Z,2022-10-08T07:41:59Z,3826289615,347,,3826289617,233,793,3826289613,56,Back,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468655235,793,5,2,83,5,v046no35g7ebk8lytdjmfb43,0,71.4,-2,2022-10-08T07:41:47.541Z,2022-10-08T07:43:36Z,3826289361,347,,3826289359,56,Right,3826289623,233,776,,,,,,,,,,,,,,,,c0p9hlssgk28sutlee99c24t1,J. Brindell-South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
