id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530103935,665,19,2,74,17,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-08T08:32:45.004Z,2023-04-09T11:58:31Z,4171585391,59,28,4171585395,293,1,4171585389,145,11,4171585397,44,Midfielder,4171585399,55,664,4171585385,42,,4171585393,292,6,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103975,666,1,2,74,37,v046no35g7ebk8lytdjmfb43,1,35.6,0,2023-04-08T08:33:04.801Z,2023-04-09T11:58:31Z,4171585575,56,Right,4171585581,212,21.4,4171585577,140,55.5,4171585585,1,,4171585579,141,4.6,4171585583,213,0.2,4171585573,107,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103977,667,1,2,74,40,v046no35g7ebk8lytdjmfb43,1,58.2,3.2,2023-04-08T08:33:07.777Z,2023-04-09T11:58:31Z,4171585699,156,,4171585595,56,Right,4171585603,213,3.4,4171585597,140,55.3,4171585599,141,2.2,4171585601,212,3.1,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103981,668,1,2,74,40,v046no35g7ebk8lytdjmfb43,1,55.2,2.2,2023-04-08T08:33:08.338Z,2023-04-09T11:58:31Z,4171585631,212,6.1,4171585627,140,61.0,4171585629,141,2.8,4171585625,56,Right,4171585633,213,0.1,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103983,669,1,2,74,41,v046no35g7ebk8lytdjmfb43,1,61,2.8,2023-04-08T08:33:09.058Z,2023-04-09T11:58:30Z,4171585659,141,5.3,4171585655,56,Right,4171585663,213,1.5,4171585661,212,1.7,4171585657,140,61.1,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103985,670,61,2,74,43,v046no35g7ebk8lytdjmfb43,0,61.1,8.2,2023-04-08T08:33:10.673Z,2023-04-09T11:58:30Z,4171585667,56,Right,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103989,785,49,2,74,44,chu9blh367xs3yumct5tqto2q,1,27.1,95,2023-04-08T08:33:12.089Z,2023-04-09T12:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103997,786,1,2,74,48,chu9blh367xs3yumct5tqto2q,1,52.1,93.6,2023-04-08T08:33:16.314Z,2023-04-09T12:00:56Z,4171585743,1,,4171585731,155,,4171585735,140,84.5,4171585737,141,96.0,4171585739,212,34.1,4171585733,56,Left,4171585741,213,0.0,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103999,671,45,2,74,53,v046no35g7ebk8lytdjmfb43,0,16.4,5.8,2023-04-08T08:33:21.128Z,2023-04-09T11:58:30Z,4171585749,285,,4171585747,56,Back,4171585779,233,787,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104003,787,3,2,74,53,chu9blh367xs3yumct5tqto2q,1,83.6,94.2,2023-04-08T08:33:21.128Z,2023-04-09T15:59:57Z,4171585773,233,671,4171585769,56,Left,4171585771,286,,4177155917,464,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104009,788,1,2,74,56,chu9blh367xs3yumct5tqto2q,1,75.9,83.6,2023-04-08T08:33:23.975Z,2023-04-09T12:00:55Z,4171585805,56,Left,4171585813,213,2.8,4171585809,141,87.4,4171585807,140,69.8,4171585811,212,6.9,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104015,789,1,2,75,1,chu9blh367xs3yumct5tqto2q,0,68,80.5,2023-04-08T08:33:28.938Z,2023-04-09T12:00:55Z,4171585827,155,,4171585835,212,31.9,4171585831,140,88.6,4171585833,141,46.0,4171585837,213,5.5,4171585829,56,Center,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104023,672,52,2,75,4,v046no35g7ebk8lytdjmfb43,1,9.7,48.4,2023-04-08T08:33:31.730Z,2023-04-09T16:00:11Z,4177156555,378,,,,,,,,,,,,,,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104033,673,1,2,75,11,v046no35g7ebk8lytdjmfb43,1,14.5,51.8,2023-04-08T08:33:38.803Z,2023-04-09T11:58:29Z,4171585933,56,Back,4171585941,213,1.6,4171585939,212,26.9,4171585937,141,91.4,4171585935,140,14.5,4171585931,123,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104035,674,1,2,75,13,v046no35g7ebk8lytdjmfb43,1,14.5,91.2,2023-04-08T08:33:40.594Z,2023-04-09T11:58:29Z,4171585961,212,9.9,4171585957,140,22.9,4171585959,141,97.7,4171585955,56,Back,4171585963,213,0.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104041,675,1,2,75,14,v046no35g7ebk8lytdjmfb43,1,23.8,97.2,2023-04-08T08:33:42.352Z,2023-04-09T11:58:29Z,4171585997,56,Back,4171586003,212,6.5,4171586005,213,4.3,4171585999,140,21.4,4171586001,141,88.4,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104045,676,3,2,75,17,v046no35g7ebk8lytdjmfb43,0,41.7,73.3,2023-04-08T08:33:45.234Z,2023-04-09T16:00:28Z,4171586021,286,,4171586019,56,Back,4171586061,233,790,4177157315,464,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104051,790,7,2,75,17,chu9blh367xs3yumct5tqto2q,0,58.3,26.7,2023-04-08T08:33:45.235Z,2023-04-09T16:00:32Z,4171586045,285,,4177157537,384,,4171586051,233,676,4171586043,56,Center,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104055,677,3,2,75,22,v046no35g7ebk8lytdjmfb43,0,69.1,97.8,2023-04-08T08:33:50.258Z,2023-04-09T16:00:38Z,4171586073,56,Left,4171586121,233,791,4171586075,286,,4177157863,465,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104063,791,7,2,75,22,chu9blh367xs3yumct5tqto2q,1,30.9,2.2,2023-04-08T08:33:50.259Z,2023-04-09T16:00:40Z,4171586115,233,677,4177157969,385,,4171586107,56,Back,4171586109,285,,4171586105,167,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104059,678,5,2,75,23,v046no35g7ebk8lytdjmfb43,1,69.8,102,2023-04-08T08:33:51.090Z,2023-04-09T11:58:28Z,4171586089,56,Left,4171586091,347,,4171586133,233,792,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104065,792,5,2,75,23,chu9blh367xs3yumct5tqto2q,0,30.2,-2,2023-04-08T08:33:51.090Z,2023-04-09T12:00:54Z,4171586137,233,678,4171586113,347,,4171586111,56,Back,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104071,679,1,2,75,29,v046no35g7ebk8lytdjmfb43,1,70.2,100,2023-04-08T08:33:57.218Z,2023-04-09T11:58:28Z,4171586175,212,7.2,4171586169,56,Left,4171586171,140,65.5,4171586177,213,4.0,4171586167,107,,4171586173,141,93.9,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104079,680,1,2,75,31,v046no35g7ebk8lytdjmfb43,1,65.4,93.6,2023-04-08T08:33:58.561Z,2023-04-09T11:58:28Z,4171586219,212,3.4,4171586215,140,68.1,4171586221,213,0.6,4171586213,56,Left,4171586217,141,96.3,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104085,681,1,2,75,34,v046no35g7ebk8lytdjmfb43,0,67,91.1,2023-04-08T08:34:01.586Z,2023-04-09T11:58:27Z,4171586241,140,85.8,4171586237,155,,4171586245,212,23.3,4171586239,56,Center,4171586243,141,72.9,4171586247,213,5.7,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104089,793,1,2,75,37,chu9blh367xs3yumct5tqto2q,1,11.7,28.9,2023-04-08T08:34:04.472Z,2023-04-09T12:00:54Z,4171586267,212,11.6,4171586259,3,,4171586265,141,24.4,4171586261,56,Back,4171586263,140,22.4,4171586269,213,6.0,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104091,794,49,2,75,38,chu9blh367xs3yumct5tqto2q,1,22.4,24.4,2023-04-08T08:34:05.577Z,2023-04-09T12:00:54Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104093,795,1,2,75,38,chu9blh367xs3yumct5tqto2q,1,22.4,24.4,2023-04-08T08:34:05.784Z,2023-04-09T12:00:54Z,4171586291,141,34.5,4171586295,213,1.0,4171586287,56,Back,4171586289,140,26.3,4171586293,212,8.0,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104101,796,1,2,75,41,chu9blh367xs3yumct5tqto2q,1,31.7,45.7,2023-04-08T08:34:09.303Z,2023-04-09T12:00:53Z,4171586347,56,Back,4171586353,212,25.2,4171586355,213,1.5,4171586349,140,33.8,4171586351,141,82.6,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104103,797,1,2,75,45,chu9blh367xs3yumct5tqto2q,1,44.3,94.5,2023-04-08T08:34:13.064Z,2023-04-09T12:00:53Z,4171586373,140,60.9,4171586377,212,17.5,4171586375,141,97.2,4171586371,56,Left,4171586379,213,0.1,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104107,798,1,2,75,47,chu9blh367xs3yumct5tqto2q,1,60.9,97.2,2023-04-08T08:34:14.744Z,2023-04-09T12:00:53Z,4171586395,141,96.8,4171586391,56,Left,4171586405,156,,4171586397,212,9.9,4171586399,213,3.2,4171586393,140,51.5,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104121,799,1,2,75,51,chu9blh367xs3yumct5tqto2q,1,57.7,94.4,2023-04-08T08:34:19.367Z,2023-04-09T12:00:53Z,4171586479,212,11.7,4171586475,140,59.0,4171586481,213,4.8,4171586473,56,Center,4171586477,141,77.3,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104127,800,1,2,75,54,chu9blh367xs3yumct5tqto2q,1,58.5,77.6,2023-04-08T08:34:21.944Z,2023-04-09T12:00:52Z,4171586517,213,4.1,4171586511,140,54.1,4171586515,212,7.8,4171586513,141,68.4,4171586509,56,Center,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104135,801,1,2,75,57,chu9blh367xs3yumct5tqto2q,1,56.5,66.7,2023-04-08T08:34:24.762Z,2023-04-09T12:00:52Z,4171586557,141,11.9,4171586551,56,Right,4171586549,155,,4171586565,1,,4171586553,140,73.2,4171586561,213,5.2,4171586559,212,41.2,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104137,802,1,2,76,2,chu9blh367xs3yumct5tqto2q,1,72.2,22.4,2023-04-08T08:34:29.432Z,2023-04-09T12:00:52Z,4171586569,56,Center,4171586571,140,63.0,4171586575,212,10.2,4171586577,213,2.8,4171586573,141,27.4,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104147,803,1,2,76,3,chu9blh367xs3yumct5tqto2q,1,63,27.4,2023-04-08T08:34:30.568Z,2023-04-09T12:00:52Z,4171586617,56,Center,4171586625,141,39.2,4171586629,213,1.3,4171586627,212,8.3,4171586619,140,65.2,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104151,682,45,2,76,6,v046no35g7ebk8lytdjmfb43,0,29.9,63.6,2023-04-08T08:34:33.495Z,2023-04-09T11:58:27Z,4171586635,56,Back,4171586657,233,804,4171586637,285,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104153,804,3,2,76,6,chu9blh367xs3yumct5tqto2q,1,70.1,36.4,2023-04-08T08:34:33.495Z,2023-04-09T16:02:18Z,4171586649,233,682,4177162181,465,,4171586645,286,,4171586643,56,Center,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104165,805,1,2,76,7,chu9blh367xs3yumct5tqto2q,1,71.3,37.3,2023-04-08T08:34:34.775Z,2023-04-09T12:00:51Z,4171586699,141,31.6,4171586695,56,Center,4171586703,213,6.1,4171586701,212,27.7,4171586697,140,97.4,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104171,806,1,2,76,10,chu9blh367xs3yumct5tqto2q,0,97.4,31.6,2023-04-08T08:34:38.258Z,2023-04-09T12:00:51Z,4171586735,286,,4171586719,140,96.8,4171586731,233,683,4171586729,236,,4171586727,213,1.9,4171586725,212,1.9,4171586717,56,Center,4171586721,141,34.3,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104161,683,74,2,76,10,v046no35g7ebk8lytdjmfb43,1,1.2,65.7,2023-04-08T08:34:38.259Z,2023-04-09T11:58:27Z,4171586687,285,,4171586739,233,806,4171586685,56,Back,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104167,684,6,2,76,11,v046no35g7ebk8lytdjmfb43,0,2.2,65.7,2023-04-08T08:34:38.818Z,2023-04-09T16:02:35Z,4171586709,73,,4171586813,233,807,4171586707,56,Back,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104183,807,6,2,76,11,chu9blh367xs3yumct5tqto2q,1,97.8,34.3,2023-04-08T08:34:38.818Z,2023-04-09T12:00:51Z,4171586805,75,,4171586807,233,684,4171586803,56,Center,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104197,808,1,2,76,22,chu9blh367xs3yumct5tqto2q,1,99.5,0.5,2023-04-08T08:34:49.528Z,2023-04-09T12:00:51Z,4171586913,189,,4171586909,213,2.7,4171586903,140,78.4,4171586901,56,Right,4171586905,141,16.1,4171586907,212,24.6,4171586899,6,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530109535,1019,1,2,76,25,chu9blh367xs3yumct5tqto2q,1,77.5,27.1,2023-04-08T08:34:52.383Z,2023-04-09T12:00:50Z,4171609867,141,33.3,4171609865,140,88.4,4171609863,56,Center,4171609871,213,0.4,4171609869,212,12.2,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104213,809,1,2,76,26,chu9blh367xs3yumct5tqto2q,1,86.9,29.5,2023-04-08T08:34:54Z,2023-04-09T12:00:50Z,4171586989,140,75.4,4171586993,212,12.1,4171586991,141,29.5,4171586995,213,3.1,4171586987,56,Center,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104259,815,1,2,76,27,chu9blh367xs3yumct5tqto2q,1,82.7,38.5,2023-04-08T08:34:55.160Z,2023-04-09T16:03:07Z,4171587325,141,49.6,4171587329,213,1.8,4171587321,56,Center,4171588183,210,15,4171587323,140,80.7,4171587327,212,7.8,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104217,810,15,2,76,29,chu9blh367xs3yumct5tqto2q,1,81.8,48.5,2023-04-08T08:34:56.662Z,2023-04-09T16:03:08Z,4171588199,102,49.2,4171588211,230,99.1,4171587523,20,,4171588209,147,48.6,4171587527,82,,4171588201,103,19,4171588191,78,,4171587009,56,Center,28jkor1s3dlv2000adlztmyqy,C. Timmins,,4171588207,146,4171587521,25,,4171588213,231,4171588195,55,4171588193,29,83.3,49.8,815,,4171587007,18,,4171587529,233,685,4171588203,215,,,,,,,,,,,,,,
2530104207,685,10,2,76,29,v046no35g7ebk8lytdjmfb43,1,19.4,48.7,2023-04-08T08:34:56.762Z,2023-04-09T11:58:26Z,4171586945,94,,4171587533,233,810,4171586947,56,Back,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104469,840,1,2,76,34,chu9blh367xs3yumct5tqto2q,1,71.2,44.7,2023-04-08T08:35:02.026Z,2023-04-09T12:00:49Z,4171589511,140,87.3,4171589515,212,29.6,4171589517,213,5.3,4171610335,155,,4171589509,56,Right,4171589513,141,8.9,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104219,811,1,2,76,35,chu9blh367xs3yumct5tqto2q,1,91.5,11.1,2023-04-08T08:35:03.024Z,2023-04-09T16:03:27Z,4171587047,140,82.1,4171587053,213,3.0,4171587045,56,Right,4171587051,212,10.0,4171587049,141,13.1,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104223,812,1,2,76,36,chu9blh367xs3yumct5tqto2q,1,82.1,12.9,2023-04-08T08:35:03.608Z,2023-04-09T16:03:42Z,4171587093,213,1.2,4171587085,56,Center,4171587087,140,89.4,4171589913,154,,4171589911,210,13,4171587089,141,40.4,4171587091,212,20.2,4171587081,2,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,1,4177165267,20,4177165265,224,,4171587083,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104225,813,13,2,76,37,chu9blh367xs3yumct5tqto2q,1,91.5,43.1,2023-04-08T08:35:05.122Z,2023-04-09T16:03:42Z,4171587777,328,,4171610595,120,,4171589921,55,812,4171587767,25,,4171589929,103,63.9,4171587771,15,,4171587103,56,Center,4171589919,154,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,4171589931,230,4171587101,17,,4171589933,231,4171589917,29,4171589915,74,98.6,49.5,,,4171589927,102,47.2,,,,,,,,,,,,,,,,,,,
2530104221,686,5,2,76,41,v046no35g7ebk8lytdjmfb43,1,-1.3,50.4,2023-04-08T08:35:09.362Z,2023-04-09T11:58:26Z,4171587069,56,Back,4171587071,346,,4171587119,233,814,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104227,814,5,2,76,41,chu9blh367xs3yumct5tqto2q,0,101.3,49.6,2023-04-08T08:35:09.362Z,2023-04-09T12:00:48Z,4171587125,233,686,4171587113,346,,4171587111,56,Center,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104235,687,43,2,76,52,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-08T08:35:19.866Z,2023-04-08T08:39:06Z,4171587209,285,0,4171587207,56,Back,4171589641,144,44,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104279,688,1,2,77,13,v046no35g7ebk8lytdjmfb43,0,5.3,54.5,2023-04-08T08:35:41.332Z,2023-04-09T11:58:26Z,4171587443,141,83.6,4171587437,124,,4171587449,1,,4171587451,74,,4171587447,213,0.3,4171587439,56,Left,4171587445,212,69.9,4171587441,140,69.1,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104275,816,8,2,77,18,chu9blh367xs3yumct5tqto2q,1,26.6,28.6,2023-04-08T08:35:46.315Z,2023-04-09T16:04:58Z,4177168783,384,,4171587431,56,Back,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104285,689,61,2,77,19,v046no35g7ebk8lytdjmfb43,1,66.2,80,2023-04-08T08:35:46.406Z,2023-04-09T11:58:26Z,4171587457,56,Left,,,,,,,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104283,817,49,2,77,20,chu9blh367xs3yumct5tqto2q,1,33.9,27,2023-04-08T08:35:47.928Z,2023-04-09T12:00:47Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104287,818,1,2,77,20,chu9blh367xs3yumct5tqto2q,1,33.9,27,2023-04-08T08:35:48.089Z,2023-04-09T12:00:47Z,4171587469,213,2.8,4171587461,56,Back,4171587465,141,34.6,4171587463,140,21.3,4171587467,212,14.2,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104291,819,1,2,77,21,chu9blh367xs3yumct5tqto2q,1,30.1,42.7,2023-04-08T08:35:49.096Z,2023-04-09T16:05:17Z,4171587513,212,26.8,4171587509,140,43.9,4171587507,56,Back,4171587511,141,75.8,4171587515,213,1.0,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104297,820,1,2,77,27,chu9blh367xs3yumct5tqto2q,1,53.5,65.8,2023-04-08T08:35:55.192Z,2023-04-09T12:00:47Z,4171587567,213,4.9,4171587559,140,56.8,4171587565,212,20.1,4171587561,141,36.7,4171587557,56,Center,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104295,690,45,2,77,30,v046no35g7ebk8lytdjmfb43,0,40.2,63.4,2023-04-08T08:35:58.114Z,2023-04-09T11:58:25Z,4171587551,56,Back,4171587553,285,,4171587587,233,821,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104301,821,3,2,77,30,chu9blh367xs3yumct5tqto2q,1,59.8,36.6,2023-04-08T08:35:58.114Z,2023-04-09T16:05:28Z,4177169841,465,,4171587581,286,,4171587583,233,690,4171587579,56,Center,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530104305,822,1,2,77,33,chu9blh367xs3yumct5tqto2q,1,64.1,38.3,2023-04-08T08:36:00.856Z,2023-04-09T12:00:46Z,4171587613,212,28.3,4171587609,140,89.4,4171587607,56,Center,4171587611,141,24.0,4171587615,213,5.9,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
