id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value
2517755063,416,1,1,46,25,6h553bwfqkoxayuv80uikkn42,1,12.3,72,2023-03-10T11:46:35.327Z,2023-03-10T11:46:42Z,4085270225,213,5.1,4085270219,140,22.5,4085270223,212,25.7,4085270215,155,,4085270221,141,37.7,4085270217,56,Back,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755081,417,1,1,46,32,6h553bwfqkoxayuv80uikkn42,1,43.2,25.7,2023-03-10T11:46:42.638Z,2023-03-10T11:46:45Z,4085270325,141,8.0,4085270327,212,16.9,4085270323,140,54.5,4085270321,56,Right,4085270329,213,5.5,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755097,418,1,1,46,35,6h553bwfqkoxayuv80uikkn42,1,54.8,8,2023-03-10T11:46:45.102Z,2023-03-10T11:46:47Z,4085270423,56,Back,4085270431,213,3.0,4085270429,212,13.0,4085270425,140,42.5,4085270427,141,10.4,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755131,419,1,1,46,37,6h553bwfqkoxayuv80uikkn42,1,42.4,10.4,2023-03-10T11:46:47.262Z,2023-03-10T11:46:52Z,4085270629,141,25.0,4085270631,212,10.4,4085270627,140,39.5,4085270625,56,Back,4085270633,213,1.9,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755155,420,1,1,46,42,6h553bwfqkoxayuv80uikkn42,1,45.3,41.3,2023-03-10T11:46:51.981Z,2023-03-10T11:46:55Z,4085270725,56,Left,4085270727,140,52.0,4085270733,213,1.3,4085270731,212,31.8,4085270729,141,86.9,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755177,421,1,1,46,45,6h553bwfqkoxayuv80uikkn42,1,61.4,82.7,2023-03-10T11:46:55.726Z,2023-03-10T11:46:59Z,4085270819,141,94.2,4085270823,213,0.5,4085270815,56,Left,4085270817,140,75.9,4085270821,212,17.1,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755191,422,1,1,46,49,6h553bwfqkoxayuv80uikkn42,1,81.6,89.9,2023-03-10T11:46:59.246Z,2023-03-10T11:47:01Z,4085270891,56,Left,4085270899,213,3.3,4085270893,140,68.1,4085270895,141,86.7,4085270897,212,14.3,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755231,423,1,1,46,51,6h553bwfqkoxayuv80uikkn42,1,68.1,86.6,2023-03-10T11:47:01.517Z,2023-03-10T11:47:05Z,4085271081,56,Center,4085271089,213,4.5,4085271083,140,66.0,4085271085,141,71.1,4085271087,212,10.8,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755257,424,1,1,46,55,6h553bwfqkoxayuv80uikkn42,1,67.7,63.6,2023-03-10T11:47:05.261Z,2023-03-10T11:47:08Z,4085271183,140,67.7,4085271185,141,39.7,4085271187,212,16.3,4085271181,56,Center,4085271189,213,4.7,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755291,425,1,1,46,58,6h553bwfqkoxayuv80uikkn42,1,70.6,32.2,2023-03-10T11:47:08.237Z,2023-03-11T19:59:43Z,4085271323,212,18.5,4085271319,140,88.2,4085272569,210,15,4085271325,213,0.1,4085272571,154,,4085271317,56,Center,4085271339,4,,4085271321,141,34.4,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2517755307,426,15,1,47,1,6h553bwfqkoxayuv80uikkn42,1,90.9,35.7,2023-03-10T11:47:11.125Z,2023-03-11T19:59:43Z,4085272587,102,47.6,4085272593,103,3.8,4085273257,133,,4085272581,154,,4085271863,20,,4085272583,55,425,4085272633,233,349,4085272595,328,,pc2pewu255axe28t955qjcnp,B. Borello,4085272579,29,,4085271399,56,4085272597,146,96.0,,4085271395,22,4085271397,63,Center,4085272599,147,44.0,4085272577,80,,,,,,,,,,,,
2517755293,349,10,1,47,1,cuj4qahgk4idsme4dg8clk6gw,1,3.9,57.1,2023-03-10T11:47:11.225Z,2023-03-11T20:00:01Z,4090195667,377,,4085271917,233,426,4085275607,21,,4085271787,174,,4085271337,56,Back,4085275605,180,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755309,350,49,1,47,2,cuj4qahgk4idsme4dg8clk6gw,1,15.3,64.8,2023-03-10T11:47:12.815Z,2023-03-10T11:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755345,351,12,1,47,4,cuj4qahgk4idsme4dg8clk6gw,1,14.1,65.5,2023-03-10T11:47:14.016Z,2023-03-10T11:54:43Z,4085271619,141,97.1,4085271615,56,Back,4085271623,213,0.8,4085271617,140,33.2,4085271621,212,29.4,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755359,427,49,1,47,9,6h553bwfqkoxayuv80uikkn42,1,63.5,2.6,2023-03-10T11:47:18.998Z,2023-03-11T20:00:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755363,428,1,1,47,10,6h553bwfqkoxayuv80uikkn42,1,63.5,2.6,2023-03-10T11:47:20.077Z,2023-03-10T11:49:14Z,4085271701,213,2.5,4085271693,56,Right,4085271699,212,9.5,4085271697,141,10.4,4085275587,189,,4085271695,140,56.0,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755379,429,1,1,47,11,6h553bwfqkoxayuv80uikkn42,1,54.3,15.9,2023-03-10T11:47:20.897Z,2023-03-11T20:00:18Z,4085271751,56,Center,4085271763,213,0.8,4085271753,140,60.8,4085271755,141,25.6,4085271757,212,9.5,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755395,430,1,1,47,12,6h553bwfqkoxayuv80uikkn42,1,61.3,24.8,2023-03-10T11:47:22.301Z,2023-03-11T20:00:24Z,4085271843,212,26.6,4085271837,56,Center,4085271841,141,63.9,4085271845,213,1.6,4085271839,140,60.5,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755407,431,1,1,47,14,6h553bwfqkoxayuv80uikkn42,1,60.5,63.9,2023-03-10T11:47:24.510Z,2023-03-10T11:47:26Z,4085271953,213,0.8,4085271949,141,89.4,4085271945,56,Left,4085271947,140,76.7,4085271951,212,24.3,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755411,432,1,1,47,16,6h553bwfqkoxayuv80uikkn42,1,76.9,89.6,2023-03-10T11:47:26.365Z,2023-03-10T11:47:27Z,4085271971,212,4.1,4085271969,141,83.6,4085271973,213,4.7,4085271967,140,76.8,4085271965,56,Left,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755427,433,1,1,47,17,6h553bwfqkoxayuv80uikkn42,0,76.8,83.4,2023-03-10T11:47:27.230Z,2023-03-10T11:47:28Z,4085272033,141,78.8,4085272029,56,Center,4085272031,140,91.0,4085272037,213,6.1,4085272035,212,15.2,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755431,352,8,1,47,19,cuj4qahgk4idsme4dg8clk6gw,1,10,20.4,2023-03-10T11:47:29.695Z,2023-03-11T20:00:42Z,4085272053,56,Back,4090197599,384,,,,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755467,353,12,1,47,20,cuj4qahgk4idsme4dg8clk6gw,1,9.6,27.7,2023-03-10T11:47:30.566Z,2023-03-11T20:00:47Z,4085272197,141,23.7,4085272195,140,8.4,4085272201,213,4.3,4085272199,212,3.0,4085272193,56,Back,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755463,434,61,1,47,21,6h553bwfqkoxayuv80uikkn42,1,90.2,79.5,2023-03-10T11:47:31.547Z,2023-03-10T11:47:31Z,4085272177,56,Left,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755501,354,5,1,47,22,cuj4qahgk4idsme4dg8clk6gw,1,13.7,-1,2023-03-10T11:47:32.397Z,2023-03-10T11:53:58Z,4085273329,233,435,4085272355,347,,4085272353,56,Back,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755495,435,5,1,47,22,6h553bwfqkoxayuv80uikkn42,0,86.3,101,2023-03-10T11:47:32.397Z,2023-03-10T11:48:05Z,4085273335,233,354,4085272331,56,Left,4085272333,347,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755637,355,1,1,47,45,cuj4qahgk4idsme4dg8clk6gw,0,13,0,2023-03-10T11:47:55.454Z,2023-03-10T11:47:56Z,4085272999,1,,4085272993,141,7.7,4085272987,107,,4085272991,140,32.4,4085272997,213,0.3,4085272995,212,21.4,4085272989,56,Back,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755669,356,4,1,47,49,cuj4qahgk4idsme4dg8clk6gw,1,34.3,9.3,2023-03-10T11:47:58.990Z,2023-03-10T11:48:38Z,4085273125,152,,4085274385,294,,4085273119,13,,4085273165,233,436,4085273123,56,Back,4085273215,286,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755675,436,4,1,47,49,6h553bwfqkoxayuv80uikkn42,0,65.7,90.7,2023-03-10T11:47:58.991Z,2023-03-10T11:48:24Z,4085273141,152,,4085273179,233,356,4085273139,56,Left,4085273223,285,,4085273135,13,,4085273137,294,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755837,357,1,1,48,14,cuj4qahgk4idsme4dg8clk6gw,0,32.1,19.1,2023-03-10T11:48:24.463Z,2023-03-10T11:48:26Z,4085273915,140,71.7,4085273899,5,,4085273921,212,41.6,4085273923,213,0.0,4085273903,155,,4085273911,56,Right,4085273925,1,,4085273919,141,19.5,adhfs6658xx5hpxur1496kv6d,D. Lachman,4085273907,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755847,437,1,1,48,17,6h553bwfqkoxayuv80uikkn42,0,27.2,84.3,2023-03-10T11:48:26.861Z,2023-03-10T11:48:27Z,4085273959,56,Back,4085273967,213,0.3,4085273965,212,8.8,4085273963,141,87.5,4085273961,140,35.3,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755873,358,1,1,48,18,cuj4qahgk4idsme4dg8clk6gw,1,59,12.6,2023-03-10T11:48:28.382Z,2023-03-10T11:48:30Z,4085274103,212,12.0,4085274095,56,Center,4085274097,140,59.3,4085274101,141,30.3,4085274105,213,1.5,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755903,359,1,1,48,20,cuj4qahgk4idsme4dg8clk6gw,1,60.5,29.4,2023-03-10T11:48:29.998Z,2023-03-10T11:48:32Z,4085274259,141,28.5,4085274257,140,71.9,4085274263,213,6.2,4085274255,56,Center,4085274261,212,12.0,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755905,360,4,1,48,22,cuj4qahgk4idsme4dg8clk6gw,1,71.1,31.1,2023-03-10T11:48:32.462Z,2023-03-10T11:48:35Z,4085274275,286,,4085274267,13,,4085274273,265,,4085274341,233,438,4085274269,56,Center,4085274271,152,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517755919,438,4,1,48,22,6h553bwfqkoxayuv80uikkn42,0,28.9,68.9,2023-03-10T11:48:32.463Z,2023-03-10T11:48:35Z,4085274311,56,Back,4085274353,233,360,4085274313,152,,4085274315,265,,4085274309,13,,4085274317,285,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756231,361,13,1,49,7,cuj4qahgk4idsme4dg8clk6gw,1,68.1,25.9,2023-03-10T11:49:17.310Z,2023-03-11T20:01:40Z,4085275759,56,Center,4085275963,231,48.0,4085275951,102,48.6,4085275959,230,98.8,4085275955,458,,4085275757,18,,4085275949,74,,4085275755,26,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,4085275861,20,,4085275953,103,,,,,,,,,88.9,,,,,,,,,,,,,,,,,
2517756235,362,5,1,49,8,cuj4qahgk4idsme4dg8clk6gw,0,101,42.8,2023-03-10T11:49:18.429Z,2023-03-10T11:53:59Z,4085275817,233,439,4085275779,56,Center,4085275781,346,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756221,439,5,1,49,8,6h553bwfqkoxayuv80uikkn42,1,-1,57.2,2023-03-10T11:49:18.429Z,2023-03-10T11:49:20Z,4085275737,346,,4085275735,56,Back,4085275809,233,362,,,,,,,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756311,440,1,1,49,18,6h553bwfqkoxayuv80uikkn42,1,5,53.6,2023-03-10T11:49:28.125Z,2023-03-10T11:49:32Z,4085276191,213,0.6,4085276181,124,,4085276189,212,22.2,4085276185,140,22.5,4085276187,141,71.9,4085276195,237,,4085276183,56,Back,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756317,441,1,1,49,22,6h553bwfqkoxayuv80uikkn42,1,22.5,71.9,2023-03-10T11:49:32.061Z,2023-03-10T11:49:33Z,4085276215,189,,4085276209,212,13.4,4085276211,213,1.1,4085276205,140,28.4,4085276207,141,89.4,4085276203,56,Back,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756329,442,1,1,49,24,6h553bwfqkoxayuv80uikkn42,1,31.2,87.8,2023-03-10T11:49:34.845Z,2023-03-10T11:49:35Z,4085276253,140,35.2,4085276259,213,0.5,4085276251,56,Back,4085276257,212,4.9,4085276255,141,91.5,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756331,443,1,1,49,25,6h553bwfqkoxayuv80uikkn42,1,35.2,91.5,2023-03-10T11:49:35.388Z,2023-03-10T11:49:36Z,4085276271,213,3.8,4085276263,56,Back,4085276269,212,7.1,4085276267,141,85.5,4085276265,140,29.7,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756351,444,1,1,49,26,6h553bwfqkoxayuv80uikkn42,1,29.7,85.5,2023-03-10T11:49:35.933Z,2023-03-10T11:49:39Z,4085276347,140,29.5,4085276345,56,Back,4085276351,212,29.9,4085276349,141,41.6,4085276353,213,4.7,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756361,445,1,1,49,29,6h553bwfqkoxayuv80uikkn42,1,43.9,44.5,2023-03-10T11:49:39.580Z,2023-03-10T11:49:41Z,4085276389,141,69.2,4085276391,212,16.8,4085276393,213,1.5,4085276385,56,Back,4085276387,140,44.7,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756381,446,1,1,49,31,6h553bwfqkoxayuv80uikkn42,1,45.1,71.7,2023-03-10T11:49:41.580Z,2023-03-10T11:49:45Z,4085276475,56,Left,4085276477,140,62.2,4085276483,213,0.7,4085276479,141,93.6,4085276481,212,23.3,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756407,447,1,1,49,35,6h553bwfqkoxayuv80uikkn42,1,67.3,90.3,2023-03-10T11:49:45.405Z,2023-03-10T11:49:48Z,4085276613,213,4.6,4085276607,140,65.4,4085276605,56,Center,4085276611,212,17.0,4085276609,141,65.4,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756425,448,1,1,49,38,6h553bwfqkoxayuv80uikkn42,1,65.3,65.1,2023-03-10T11:49:48.509Z,2023-03-10T11:49:52Z,4085276709,141,19.7,4085276711,212,30.9,4085276705,56,Right,4085276707,140,63.3,4085276713,213,4.6,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756429,449,1,1,49,42,6h553bwfqkoxayuv80uikkn42,1,66.5,22.6,2023-03-10T11:49:52.477Z,2023-03-10T11:49:53Z,4085276723,56,Center,4085276729,212,7.8,4085276731,213,1.6,4085276725,140,66.5,4085276727,141,34.0,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756439,450,1,1,49,43,6h553bwfqkoxayuv80uikkn42,1,66.6,34.6,2023-03-10T11:49:53.724Z,2023-03-10T11:49:56Z,4085276771,141,34.3,4085276769,140,57.0,4085276773,212,10.1,4085276767,56,Center,4085276775,213,3.2,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756465,451,1,1,49,46,6h553bwfqkoxayuv80uikkn42,1,57,34.3,2023-03-10T11:49:56.237Z,2023-03-10T11:49:59Z,4085276889,140,58.6,4085276895,213,1.5,4085276887,56,Center,4085276891,141,66.0,4085276893,212,21.6,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756475,452,1,1,49,49,6h553bwfqkoxayuv80uikkn42,1,60.4,66.9,2023-03-10T11:49:59.564Z,2023-03-10T11:50:01Z,4085276941,140,66.4,4085276943,141,86.9,4085276939,56,Left,4085276945,212,15.0,4085276947,213,1.1,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756497,453,1,1,49,51,6h553bwfqkoxayuv80uikkn42,1,67.4,87.9,2023-03-10T11:50:01.293Z,2023-03-10T11:50:04Z,4085277061,140,79.0,4085277063,141,90.3,4085277065,212,12.3,4085277067,213,0.1,4085277059,56,Left,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756515,454,1,1,49,54,6h553bwfqkoxayuv80uikkn42,1,81.4,89.4,2023-03-10T11:50:04.124Z,2023-03-10T11:50:06Z,4085277147,141,79.7,4085277145,140,76.2,4085277151,213,4.0,4085277149,212,8.6,4085277143,56,Left,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756527,455,1,1,49,56,6h553bwfqkoxayuv80uikkn42,1,74.5,79.5,2023-03-10T11:50:06.364Z,2023-03-10T11:50:09Z,4085277241,213,0.8,4085277239,212,13.6,4085277237,141,93.9,4085277235,140,83.5,4085277233,56,Left,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756551,456,1,1,49,59,6h553bwfqkoxayuv80uikkn42,1,82.1,95,2023-03-10T11:50:09.101Z,2023-03-10T11:50:13Z,4085277339,140,66.1,4085277345,213,3.6,4085277343,212,18.3,4085277341,141,84.3,4085277337,56,Left,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756555,363,30,1,50,0,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-10T11:50:10.294Z,2023-03-10T11:50:15Z,4085277353,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517756557,457,30,1,50,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T11:50:10.294Z,2023-03-10T11:53:59Z,4085277355,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762039,364,32,2,45,0,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-10T12:06:14.520Z,2023-03-11T18:48:41Z,4085304321,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762037,459,32,2,45,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T12:06:14.520Z,2023-03-10T12:06:14Z,4085304315,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762045,365,1,2,45,0,cuj4qahgk4idsme4dg8clk6gw,1,50.3,49.7,2023-03-10T12:06:14.620Z,2023-03-10T13:04:24Z,4085304359,279,S,4085304353,141,49.3,4085304351,140,39.5,4085304349,56,Back,4085305025,189,,4085304357,213,3.2,4085304355,212,11.3,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762059,366,1,2,45,2,cuj4qahgk4idsme4dg8clk6gw,1,35.7,47.2,2023-03-10T12:06:16.983Z,2023-03-10T12:06:18Z,4085304415,56,Right,4085304421,212,39.8,4085304417,140,67.0,4085304413,155,,4085304423,213,5.7,4085304425,1,,4085304419,141,14.1,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762065,367,44,2,45,3,cuj4qahgk4idsme4dg8clk6gw,1,65.3,10.6,2023-03-10T12:06:18.405Z,2023-03-10T12:06:19Z,4085304447,56,Right,4085304463,233,460,4085304449,286,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762061,460,44,2,45,3,6h553bwfqkoxayuv80uikkn42,0,34.7,89.4,2023-03-10T12:06:18.406Z,2023-03-10T12:06:19Z,4085304433,285,,4085304431,56,Back,4085304467,233,367,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762071,368,1,2,45,4,cuj4qahgk4idsme4dg8clk6gw,0,67,14.1,2023-03-10T12:06:18.774Z,2023-03-12T07:33:05Z,4085304483,56,Center,4085304485,140,61.6,4085304487,141,28.9,4085304481,3,,4085304489,212,11.6,4085304491,213,2.1,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762077,461,49,2,45,5,6h553bwfqkoxayuv80uikkn42,1,39,69.3,2023-03-10T12:06:19.848Z,2023-03-12T07:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762097,462,1,2,45,6,6h553bwfqkoxayuv80uikkn42,1,39.6,69.3,2023-03-10T12:06:20.534Z,2023-03-12T07:33:11Z,4085304623,141,39.4,4085304621,140,40.0,4085304627,213,4.7,4085304625,212,20.3,4085304619,56,Back,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762113,463,1,2,45,9,6h553bwfqkoxayuv80uikkn42,1,48.4,35,2023-03-10T12:06:24.134Z,2023-03-10T12:06:26Z,4085304745,213,5.6,4085304739,140,63.0,4085304743,212,19.4,4085304737,56,Right,4085304741,141,17.5,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517762153,464,1,2,45,11,6h553bwfqkoxayuv80uikkn42,1,63.6,15.2,2023-03-10T12:06:26.342Z,2023-03-10T12:06:31Z,4085304947,141,27.1,4085304945,140,41.5,4085304943,56,Back,4085304951,213,2.8,4085304949,212,24.6,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
