id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2508578475,27,49,1,2,27,7p460lrzt1kmp4rsofqa47eqy,1,25.4,92.3,2023-02-17T08:47:46.897Z,2023-02-17T08:47:47Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578495,28,1,1,2,27,7p460lrzt1kmp4rsofqa47eqy,1,25.5,92.3,2023-02-17T08:47:47.106Z,2023-02-17T08:47:50Z,4036793597,141,95.1,4036793599,212,5.5,4036793595,140,30.4,4036793601,213,0.4,4036793593,56,Back,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578513,29,1,1,2,30,7p460lrzt1kmp4rsofqa47eqy,0,34.5,96.3,2023-02-17T08:47:50.352Z,2023-02-17T08:48:18Z,4036793661,140,59.0,4036793659,56,Left,4036793663,141,84.4,4036793667,213,6.0,4036793665,212,27.0,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578511,31,49,1,2,33,6j4xzc2g1eeafo6v1f38d4x22,1,39.2,14.4,2023-02-17T08:47:52.822Z,2023-02-17T08:47:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578525,32,1,1,2,33,6j4xzc2g1eeafo6v1f38d4x22,1,36.7,14.1,2023-02-17T08:47:53.385Z,2023-02-17T08:47:56Z,4036793727,140,19.6,4036793729,141,34.6,4036793733,213,2.5,4036793725,56,Back,4036793731,212,22.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578535,33,1,1,2,36,6j4xzc2g1eeafo6v1f38d4x22,1,19.6,36.4,2023-02-17T08:47:56.215Z,2023-02-17T08:47:57Z,4036793773,212,31.2,4036793771,141,75.6,4036793767,56,Back,4036793769,140,35.1,4036793775,213,1.0,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578549,34,1,1,2,39,6j4xzc2g1eeafo6v1f38d4x22,1,36.2,74.7,2023-02-17T08:47:58.902Z,2023-02-17T08:48:01Z,4036793835,212,9.7,4036793833,141,60.6,4036793831,140,37.4,4036793837,213,4.8,4036793829,56,Back,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578561,35,1,1,2,41,6j4xzc2g1eeafo6v1f38d4x22,1,40.5,69,2023-02-17T08:48:00.951Z,2023-02-17T08:48:03Z,4036793899,140,36.2,4036793897,56,Back,4036793905,213,1.9,4036793901,141,92.1,4036793903,212,16.3,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578569,36,1,1,2,43,6j4xzc2g1eeafo6v1f38d4x22,1,35.2,91.8,2023-02-17T08:48:03.558Z,2023-02-17T08:48:07Z,4036793949,56,Back,4036793957,213,0.3,4036793953,141,96.8,4036793955,212,12.3,4036793951,140,46.5,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578583,37,1,1,2,47,6j4xzc2g1eeafo6v1f38d4x22,1,48.9,85.7,2023-02-17T08:48:07.542Z,2023-02-17T08:48:09Z,4036793997,140,38.3,4036793999,141,86.0,4036794003,213,3.1,4036793995,56,Back,4036794001,212,11.1,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578593,38,1,1,2,49,6j4xzc2g1eeafo6v1f38d4x22,1,36.8,82.4,2023-02-17T08:48:09.079Z,2023-02-17T08:48:12Z,4036794071,213,4.6,4036794063,56,Back,4036794065,140,35.9,4036794069,212,9.9,4036794067,141,67.9,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578607,39,1,1,2,52,6j4xzc2g1eeafo6v1f38d4x22,1,35.8,68.1,2023-02-17T08:48:11.943Z,2023-02-17T08:48:13Z,4036794143,213,1.5,4036794141,212,9.3,4036794135,56,Back,4036794137,140,36.0,4036794139,141,81.8,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578619,40,1,1,2,53,6j4xzc2g1eeafo6v1f38d4x22,1,36,81.8,2023-02-17T08:48:13.222Z,2023-02-17T08:48:14Z,4036794181,213,0.6,4036794175,140,47.1,4036794173,56,Back,4036794179,212,14.6,4036794177,141,94.8,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578633,41,1,1,2,55,6j4xzc2g1eeafo6v1f38d4x22,1,45,92.4,2023-02-17T08:48:14.631Z,2023-02-17T08:48:16Z,4036794241,141,89.4,4036794245,213,3.4,4036794243,212,8.0,4036794239,140,37.6,4036794237,56,Back,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578655,42,1,1,2,57,6j4xzc2g1eeafo6v1f38d4x22,1,37.1,85,2023-02-17T08:48:16.726Z,2023-02-17T08:48:20Z,4036794333,56,Back,4036794341,213,4.1,4036794335,140,31.1,4036794339,212,11.7,4036794337,141,70.5,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578663,43,1,1,3,0,6j4xzc2g1eeafo6v1f38d4x22,1,31.2,68.8,2023-02-17T08:48:20.055Z,2023-02-17T08:48:21Z,4036794381,140,35.4,4036794383,141,75.6,4036794385,212,6.4,4036794379,56,Back,4036794387,213,0.8,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578677,44,1,1,3,1,6j4xzc2g1eeafo6v1f38d4x22,0,35.2,75.3,2023-02-17T08:48:21.590Z,2023-02-17T08:48:24Z,4036794435,56,Center,4036794441,212,20.7,4036794443,213,0.1,4036794439,141,76.9,4036794437,140,54.9,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578685,30,8,1,3,3,7p460lrzt1kmp4rsofqa47eqy,1,46.6,23.9,2023-02-17T08:48:23.392Z,2023-02-18T12:28:42Z,4039021185,383,,4036794473,56,Back,,,,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578693,31,49,1,3,4,7p460lrzt1kmp4rsofqa47eqy,1,54.9,19.8,2023-02-17T08:48:23.946Z,2023-02-17T08:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578711,32,1,1,3,4,7p460lrzt1kmp4rsofqa47eqy,1,55,19.8,2023-02-17T08:48:24.188Z,2023-02-17T08:48:27Z,4036794569,56,Right,4036794577,213,5.6,4036794573,141,4.9,4036794575,212,16.3,4036794571,140,67.2,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578721,33,1,1,3,7,7p460lrzt1kmp4rsofqa47eqy,1,67.1,2.2,2023-02-17T08:48:27.591Z,2023-02-17T08:48:28Z,4036794621,140,62.0,4036794625,212,5.5,4036794623,141,4.3,4036794619,56,Right,4036794627,213,2.9,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578723,34,1,1,3,9,7p460lrzt1kmp4rsofqa47eqy,1,55.3,4.6,2023-02-17T08:48:28.842Z,2023-02-17T08:50:27Z,4036797039,140,61.1,4036797045,141,19.4,4036797049,212,11.8,4036794631,56,Right,4036797053,213,1.0,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578733,35,1,1,3,10,7p460lrzt1kmp4rsofqa47eqy,1,65.2,19.1,2023-02-17T08:48:29.766Z,2023-02-17T08:48:31Z,4036794691,213,3.2,4036794689,212,6.7,4036794687,141,18.8,4036794685,140,58.8,4036794683,56,Right,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578747,36,1,1,3,11,7p460lrzt1kmp4rsofqa47eqy,1,58.1,25.9,2023-02-17T08:48:31.062Z,2023-02-17T08:48:33Z,4036794771,212,21.9,4036794765,56,Back,4036794773,213,2.3,4036794769,141,50.9,4036794767,140,44.9,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578767,37,1,1,3,13,7p460lrzt1kmp4rsofqa47eqy,1,44.9,50.9,2023-02-17T08:48:33.225Z,2023-02-17T08:48:37Z,4036794865,140,53.0,4036794871,213,5.7,4036794863,56,Center,4036794867,141,41.9,4036794869,212,10.5,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578775,38,1,1,3,17,7p460lrzt1kmp4rsofqa47eqy,1,57.2,33.1,2023-02-17T08:48:37.298Z,2023-02-17T08:48:39Z,4036794927,213,4.8,4036794919,56,Center,4036794921,140,57.9,4036794925,212,8.1,4036794923,141,21.2,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578789,39,1,1,3,19,7p460lrzt1kmp4rsofqa47eqy,1,58.9,19.1,2023-02-17T08:48:39.171Z,2023-02-17T08:48:41Z,4036794975,212,15.9,4036794973,141,2.0,4036794971,140,69.2,4036794969,56,Right,4036794977,213,5.5,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578799,40,1,1,3,21,7p460lrzt1kmp4rsofqa47eqy,1,69.4,2,2023-02-17T08:48:41.074Z,2023-02-17T08:48:42Z,4036795033,140,74.1,4036795031,56,Right,4036795039,213,1.2,4036795037,212,12.8,4036795035,141,19.4,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578811,41,1,1,3,22,7p460lrzt1kmp4rsofqa47eqy,1,74.1,19.4,2023-02-17T08:48:42.408Z,2023-02-17T08:48:44Z,4036795077,212,8.6,4036795079,213,3.0,4036795071,56,Right,4036795073,140,65.9,4036795075,141,20.6,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578817,42,1,1,3,24,7p460lrzt1kmp4rsofqa47eqy,1,65.7,26.4,2023-02-17T08:48:44.616Z,2023-02-17T08:48:46Z,4036795103,141,30.1,4036795101,140,57.4,4036795109,213,2.9,4036795105,212,9.1,4036795099,56,Center,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578823,43,1,1,3,26,7p460lrzt1kmp4rsofqa47eqy,1,57.5,29.8,2023-02-17T08:48:46.224Z,2023-02-17T08:48:47Z,4036795137,141,15.6,4036795139,212,9.8,4036795135,140,59.2,4036795141,213,4.9,4036795133,56,Right,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578839,44,1,1,3,28,7p460lrzt1kmp4rsofqa47eqy,1,60.6,12.5,2023-02-17T08:48:47.865Z,2023-02-17T08:48:52Z,4036795241,213,5.6,4036795235,140,68.0,4036795233,56,Right,4036795239,212,9.8,4036795237,141,3.7,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578843,45,1,1,3,32,7p460lrzt1kmp4rsofqa47eqy,0,65.8,15.2,2023-02-17T08:48:52.087Z,2023-02-17T08:48:52Z,4036795251,140,69.2,4036795255,212,4.0,4036795253,141,18.0,4036795257,213,0.5,4036795249,56,Right,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578849,45,49,1,3,33,6j4xzc2g1eeafo6v1f38d4x22,1,26.2,82,2023-02-17T08:48:53.398Z,2023-02-17T08:48:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578859,46,1,1,3,34,6j4xzc2g1eeafo6v1f38d4x22,0,27.3,82.4,2023-02-17T08:48:53.687Z,2023-02-17T08:48:56Z,4036795311,213,0.2,4036795323,236,,4036795303,56,Back,4036795309,212,3.0,4036795329,286,,4036795307,141,83.3,4036795325,233,46,4036795305,140,30.1,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578857,46,74,1,3,34,7p460lrzt1kmp4rsofqa47eqy,1,67.9,17.4,2023-02-17T08:48:53.688Z,2023-02-17T08:50:31Z,4036795295,56,Right,4036795331,233,46,4036795297,285,,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578867,47,49,1,3,36,7p460lrzt1kmp4rsofqa47eqy,1,67.5,4.9,2023-02-17T08:48:56.207Z,2023-02-17T08:48:56Z,,,,,,,,,,,,,,,,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578873,48,1,1,3,37,7p460lrzt1kmp4rsofqa47eqy,1,63.3,10.4,2023-02-17T08:48:56.622Z,2023-02-17T08:48:57Z,4036795377,56,Right,4036795379,140,63.5,4036795383,212,5.9,4036795385,213,1.5,4036795381,141,19.1,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578893,49,1,1,3,38,7p460lrzt1kmp4rsofqa47eqy,1,63.6,18.9,2023-02-17T08:48:57.738Z,2023-02-17T08:49:01Z,4036795477,213,4.2,4036795469,56,Right,4036795471,140,58.7,4036795473,141,5.9,4036795475,212,10.2,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578899,50,1,1,3,41,7p460lrzt1kmp4rsofqa47eqy,1,55.7,4.4,2023-02-17T08:49:01.498Z,2023-02-17T08:49:04Z,4036795533,213,2.4,4036795531,212,19.3,4036795525,56,Back,4036795527,140,41.7,4036795529,141,22.8,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578907,51,1,1,3,45,7p460lrzt1kmp4rsofqa47eqy,1,41.7,22.8,2023-02-17T08:49:04.641Z,2023-02-17T08:49:08Z,4036795581,56,Back,4036795585,141,42.2,4036795583,140,25.5,4036795591,213,2.5,4036795589,212,21.5,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578917,52,1,1,3,48,7p460lrzt1kmp4rsofqa47eqy,1,25.5,42.2,2023-02-17T08:49:08.042Z,2023-02-17T08:49:10Z,4036795637,212,15.6,4036795639,213,5.1,4036795631,56,Back,4036795633,140,31.7,4036795635,141,21.3,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578923,53,1,1,3,50,7p460lrzt1kmp4rsofqa47eqy,1,34,18.6,2023-02-17T08:49:10.513Z,2023-02-17T08:49:14Z,4036795671,56,Back,4036795673,140,43.8,4036795677,212,11.0,4036795679,213,0.4,4036795675,141,24.4,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578927,54,1,1,3,51,7p460lrzt1kmp4rsofqa47eqy,0,43.8,24.6,2023-02-17T08:49:11.409Z,2023-02-17T08:49:15Z,4036795699,141,33.9,4036795697,140,40.4,4036795703,213,2.1,4036795695,56,Back,4036795701,212,7.3,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578931,47,49,1,3,53,6j4xzc2g1eeafo6v1f38d4x22,1,59.1,67,2023-02-17T08:49:13.398Z,2023-02-17T08:49:13Z,,,,,,,,,,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578949,48,1,1,3,56,6j4xzc2g1eeafo6v1f38d4x22,1,55.5,58.2,2023-02-17T08:49:16.149Z,2023-02-17T08:49:21Z,4036795805,213,4.8,4036795797,56,Center,4036795799,140,57.6,4036795803,212,19.3,4036795801,141,30.0,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578957,49,1,1,4,1,6j4xzc2g1eeafo6v1f38d4x22,1,64.2,10.7,2023-02-17T08:49:20.902Z,2023-02-17T08:49:24Z,4036795845,141,15.2,4036795843,140,71.2,4036795841,56,Right,4036795849,213,0.4,4036795847,212,8.0,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578965,50,1,1,4,4,6j4xzc2g1eeafo6v1f38d4x22,1,65.9,17.6,2023-02-17T08:49:24.471Z,2023-02-17T08:49:28Z,4036795905,140,85.8,4036795913,1,,4036795901,155,,4036795911,213,1.1,4036795903,56,Center,4036795907,141,75.4,4036795909,212,44.5,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578973,51,1,1,4,8,6j4xzc2g1eeafo6v1f38d4x22,1,89.3,76.6,2023-02-17T08:49:27.895Z,2023-02-17T08:49:30Z,4036795949,213,4.7,4036795947,212,15.3,4036795943,140,88.4,4036795941,56,Center,4036795939,155,,4036795945,141,54.2,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578977,52,61,1,4,9,6j4xzc2g1eeafo6v1f38d4x22,0,88,54,2023-02-17T08:49:28.990Z,2023-02-17T08:49:32Z,4036795957,56,Center,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508578997,55,49,1,4,11,7p460lrzt1kmp4rsofqa47eqy,1,14.6,40.3,2023-02-17T08:49:31.448Z,2023-02-17T08:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579009,56,1,1,4,12,7p460lrzt1kmp4rsofqa47eqy,0,21.2,39.1,2023-02-17T08:49:32.592Z,2023-02-17T08:49:34Z,4036796101,141,32.1,4036796095,155,,4036796103,212,20.1,4036796105,213,6.0,4036796097,56,Back,4036796099,140,39.8,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579019,53,4,1,4,15,6j4xzc2g1eeafo6v1f38d4x22,1,60,70.9,2023-02-17T08:49:35.154Z,2023-02-17T08:50:02Z,4036796165,152,,4036796167,265,,4036796169,286,,4036796161,13,,4036796163,56,Center,4036796171,233,57,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579017,57,4,1,4,15,7p460lrzt1kmp4rsofqa47eqy,0,40,29.1,2023-02-17T08:49:35.155Z,2023-02-17T08:50:03Z,4036796147,56,Back,4036796149,152,,4036796153,285,,4036796151,265,,4036796177,233,53,4036796145,13,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579369,54,1,1,5,30,6j4xzc2g1eeafo6v1f38d4x22,0,62.4,73.4,2023-02-17T08:50:50.215Z,2023-02-17T08:51:07Z,4036797817,212,47.0,4036797809,140,100.0,4036797807,56,Center,4036797819,213,5.7,4036797803,155,,4036797813,141,37.7,4036797821,1,,4036797801,5,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,4036797805,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579375,55,5,1,5,32,6j4xzc2g1eeafo6v1f38d4x22,0,101,38.2,2023-02-17T08:50:52.376Z,2023-02-17T08:50:53Z,4036797831,346,,4036797829,56,Center,4036797849,233,58,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579373,58,5,1,5,32,7p460lrzt1kmp4rsofqa47eqy,1,-1,61.8,2023-02-17T08:50:52.376Z,2023-02-17T08:52:51Z,4036797841,233,55,4036797825,346,,4036797823,56,Back,,,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579495,59,1,1,5,58,7p460lrzt1kmp4rsofqa47eqy,1,4.8,43.9,2023-02-17T08:51:17.832Z,2023-02-17T08:51:25Z,4036798445,212,68.6,4036798439,56,Right,4036798437,124,,4036798453,74,,4036798441,140,64.7,4036798443,141,3.8,4036798447,213,5.9,4036798449,1,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579497,60,1,1,6,5,7p460lrzt1kmp4rsofqa47eqy,0,64.3,3.7,2023-02-17T08:51:24.980Z,2023-02-17T08:51:25Z,4036798469,213,0.9,4036798467,212,13.1,4036798463,140,72.0,4036798465,141,18.9,4036798461,56,Right,4036798459,155,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579501,56,49,1,6,6,6j4xzc2g1eeafo6v1f38d4x22,1,30,83.6,2023-02-17T08:51:26.037Z,2023-02-17T08:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579523,57,1,1,6,7,6j4xzc2g1eeafo6v1f38d4x22,1,30,83.6,2023-02-17T08:51:27.502Z,2023-02-17T08:51:33Z,4036798575,140,57.5,4036798577,141,75.7,4036798579,212,29.4,4036798583,1,,4036798571,157,,4036798573,56,Center,4036798581,213,6.1,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579527,58,61,1,6,10,6j4xzc2g1eeafo6v1f38d4x22,0,57.5,75.7,2023-02-17T08:51:30.102Z,2023-02-17T08:51:30Z,4036798601,56,Center,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579533,61,49,1,6,11,7p460lrzt1kmp4rsofqa47eqy,1,31.9,31.3,2023-02-17T08:51:31.145Z,2023-02-17T08:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579543,62,1,1,6,11,7p460lrzt1kmp4rsofqa47eqy,1,31.9,30.7,2023-02-17T08:51:31.386Z,2023-02-17T08:51:33Z,4036798665,141,21.3,4036798667,212,7.0,4036798669,213,4.3,4036798661,56,Back,4036798663,140,29.1,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579587,63,1,1,6,13,7p460lrzt1kmp4rsofqa47eqy,1,29.3,21.5,2023-02-17T08:51:33.167Z,2023-02-17T08:51:40Z,4036798851,140,79.8,4036798853,141,1.7,4036798857,213,6.0,4036798849,56,Right,4036798859,1,,4036798847,155,,4036798855,212,54.7,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508579589,64,61,1,6,20,7p460lrzt1kmp4rsofqa47eqy,0,79.9,1.6,2023-02-17T08:51:40.430Z,2023-02-17T08:51:40Z,4036798863,56,Right,,,,,,,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
