id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value
2498930913,258,1,1,21,56,apoawtpvac4zqlancmvw4nk4o,1,44.5,59,2023-01-20T19:54:29.328Z,2023-01-21T03:51:09Z,3986142287,140,41.4,3986142291,212,14.4,3986142285,56,Back,3986142293,213,4.5,3986566639,178,,3986142289,141,38.3,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498930943,259,1,1,21,58,apoawtpvac4zqlancmvw4nk4o,1,41.8,36.4,2023-01-20T19:54:31.378Z,2023-01-21T03:51:12Z,3986566661,178,,3986142429,212,25.7,3986142431,213,5.3,3986142425,140,56.3,3986142427,141,5.9,3986142421,56,Right,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498930961,260,1,1,22,3,apoawtpvac4zqlancmvw4nk4o,1,57.4,7.6,2023-01-20T19:54:36.377Z,2023-01-21T03:51:16Z,3986142487,56,Back,3986142495,213,2.1,3986142491,141,32.2,3986142493,212,19.6,3986142489,140,47.7,3986566681,178,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498930973,261,1,1,22,5,apoawtpvac4zqlancmvw4nk4o,1,48.5,32.5,2023-01-20T19:54:38.819Z,2023-01-21T03:51:19Z,3986142543,212,18.0,3986142537,56,Back,3986142541,141,58.8,3986142539,140,46.8,3986142545,213,1.7,3986566715,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498930989,262,1,1,22,7,apoawtpvac4zqlancmvw4nk4o,1,46.9,59.4,2023-01-20T19:54:40.957Z,2023-01-21T03:51:23Z,3986142633,212,18.4,3986142627,56,Left,3986566765,178,,3986142635,213,1.1,3986142629,140,54.7,3986142631,141,83.6,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498930993,226,45,1,22,10,9gefq4dz9b2hl8rqrxwrlrzmp,0,43.8,14.6,2023-01-20T19:54:43.251Z,2023-01-21T03:51:28Z,3986142713,233,263,3986142641,285,,3986142639,56,Back,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931009,263,3,1,22,10,apoawtpvac4zqlancmvw4nk4o,1,56.2,85.4,2023-01-20T19:54:43.251Z,2023-01-21T03:51:27Z,3986142705,233,226,3986142701,56,Left,3986483559,464,,3986142703,286,,3986566847,178,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931029,264,1,1,22,12,apoawtpvac4zqlancmvw4nk4o,1,59.4,74.2,2023-01-20T19:54:45.531Z,2023-01-21T03:51:32Z,3986142763,140,52.8,3986142769,213,4.4,3986566953,178,,3986142761,56,Center,3986142767,212,21.5,3986142765,141,44.2,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931063,265,1,1,22,15,apoawtpvac4zqlancmvw4nk4o,1,56.9,36,2023-01-20T19:54:48.885Z,2023-01-21T03:51:36Z,3986142897,141,11.1,3986566993,178,,3986142901,213,5.4,3986142895,140,69.8,3986142893,56,Right,3986142899,212,21.7,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931073,266,1,1,22,20,apoawtpvac4zqlancmvw4nk4o,1,72.3,11.9,2023-01-20T19:54:53.313Z,2023-01-21T03:51:41Z,3986567059,178,,3986142937,140,71.6,3986142949,213,1.6,3986142945,212,12.2,3986142941,141,29.8,3986142933,56,Center,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931077,267,61,1,22,21,apoawtpvac4zqlancmvw4nk4o,0,71.6,29.8,2023-01-20T19:54:54.213Z,2023-01-21T03:51:44Z,3986567127,178,,3986142955,56,Center,,,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931095,227,49,1,22,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.1,83.8,2023-01-20T19:54:55.617Z,2023-01-21T03:51:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931111,228,1,1,22,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.6,83.6,2023-01-20T19:54:55.669Z,2023-01-21T03:52:00Z,3986143077,141,71.8,3986567251,178,,3986143075,140,25.5,3986143081,213,4.8,3986143073,56,Back,3986143079,212,8.1,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931119,229,1,1,22,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.9,73.2,2023-01-20T19:54:56.215Z,2023-01-21T03:52:08Z,3986143109,213,0.9,3986143103,140,29.8,3986143107,212,6.6,3986567427,178,,3986143101,56,Back,3986143105,141,80.9,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931129,230,1,1,22,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.8,80,2023-01-20T19:54:57.472Z,2023-01-21T03:52:16Z,3986143153,141,74.8,3986143145,56,Back,3986567535,178,,3986143161,213,3.6,3986143149,140,24.9,3986143157,212,8.1,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931377,234,61,1,22,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.4,73.2,2023-01-20T19:54:58.196Z,2023-01-21T03:52:21Z,3986144231,56,Back,3986567603,178,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931163,231,1,1,22,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.5,74.8,2023-01-20T19:54:59.545Z,2023-01-21T03:52:26Z,3986143279,140,30.1,3986143285,213,0.3,3986143281,141,79.3,3986143283,212,9.5,3986143277,56,Back,3986567683,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931141,268,43,1,22,29,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-01-20T19:55:02.743Z,2023-01-20T19:55:42Z,3986144253,144,61,3986143201,56,Center,,,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931173,232,61,1,22,30,9gefq4dz9b2hl8rqrxwrlrzmp,0,40.1,61.7,2023-01-20T19:55:03.528Z,2023-01-21T03:56:42Z,3986143305,56,Back,3986570489,178,,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931169,269,61,1,22,31,apoawtpvac4zqlancmvw4nk4o,1,54.4,41.2,2023-01-20T19:55:04.704Z,2023-01-21T03:53:52Z,3986143303,56,Center,3986568933,178,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931189,270,49,1,22,33,apoawtpvac4zqlancmvw4nk4o,1,56.7,40.1,2023-01-20T19:55:06.049Z,2023-01-21T03:56:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931199,271,1,1,22,33,apoawtpvac4zqlancmvw4nk4o,1,56.6,40.1,2023-01-20T19:55:06.927Z,2023-01-21T03:56:59Z,3986143417,140,46.2,3986143423,213,3.7,3986570633,178,,3986143415,56,Back,3986143421,212,12.8,3986143419,141,30.3,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931209,272,1,1,22,34,apoawtpvac4zqlancmvw4nk4o,1,47.5,30.3,2023-01-20T19:55:07.615Z,2023-01-21T03:57:04Z,3986143453,56,Back,3986143459,212,15.5,3986143461,213,1.9,3986570653,178,,3986143455,140,42.2,3986143457,141,51.6,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931219,273,1,1,22,37,apoawtpvac4zqlancmvw4nk4o,1,42.3,51.6,2023-01-20T19:55:10.410Z,2023-01-21T03:57:08Z,3986570719,178,,3986143505,141,64.9,3986143507,212,10.1,3986143501,56,Back,3986143509,213,1.1,3986143503,140,46.6,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931241,274,1,1,22,38,apoawtpvac4zqlancmvw4nk4o,1,46.9,65.5,2023-01-20T19:55:11.329Z,2023-01-21T03:57:12Z,3986143623,212,8.2,3986143617,56,Back,3986143619,140,40.7,3986143625,213,3.8,3986570749,178,,3986143621,141,58.1,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931251,275,1,1,22,41,apoawtpvac4zqlancmvw4nk4o,1,41.7,52.8,2023-01-20T19:55:14.724Z,2023-01-21T03:57:16Z,3986143675,141,37.0,3986143677,212,11.0,3986570839,178,,3986143671,56,Back,3986143673,140,43.9,3986143679,213,4.9,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931267,276,1,1,22,43,apoawtpvac4zqlancmvw4nk4o,1,44.1,35.8,2023-01-20T19:55:16.859Z,2023-01-21T03:57:20Z,3986143747,141,17.7,3986570895,178,,3986143749,212,12.7,3986143743,56,Back,3986143745,140,47.2,3986143751,213,5.0,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931285,277,1,1,22,46,apoawtpvac4zqlancmvw4nk4o,1,49.2,10,2023-01-20T19:55:19.054Z,2023-01-21T03:57:24Z,3986143817,141,4.0,3986143815,140,63.3,3986570941,178,,3986143821,213,6.0,3986143813,56,Right,3986143819,212,15.4,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931289,278,1,1,22,47,apoawtpvac4zqlancmvw4nk4o,1,63.3,4,2023-01-20T19:55:20.183Z,2023-01-21T03:57:31Z,3986571035,178,,3986143837,56,Right,3986143843,212,8.5,3986143841,141,7.7,3986143839,140,55.6,3986143845,213,2.8,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931303,279,1,1,22,49,apoawtpvac4zqlancmvw4nk4o,1,55.1,7.7,2023-01-20T19:55:22.699Z,2023-01-21T03:57:36Z,3986143907,212,33.9,3986143901,56,Back,3986143911,1,,3986143905,141,55.2,3986571075,178,,3986143909,213,1.9,3986143903,140,45.3,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931307,280,1,1,22,52,apoawtpvac4zqlancmvw4nk4o,1,45.7,55.8,2023-01-20T19:55:25.210Z,2023-01-21T03:57:41Z,3986143931,213,1.2,3986143929,212,23.5,3986143923,56,Left,3986143927,141,88.0,3986571149,178,,3986143925,140,53.9,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931313,281,1,1,22,54,apoawtpvac4zqlancmvw4nk4o,1,53.9,88,2023-01-20T19:55:27.512Z,2023-01-21T03:57:45Z,3986143955,140,74.7,3986143957,141,76.9,3986571193,178,,3986143959,212,23.1,3986143953,56,Center,3986143961,213,6.0,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931323,282,1,1,22,56,apoawtpvac4zqlancmvw4nk4o,1,74.8,82.4,2023-01-20T19:55:29.403Z,2023-01-21T03:57:53Z,3986144005,141,84.8,3986144001,56,Left,3986144007,212,8.7,3986144009,213,3.0,3986144003,140,66.7,3986571303,178,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931359,283,2,1,22,57,apoawtpvac4zqlancmvw4nk4o,1,65.8,84.5,2023-01-20T19:55:30.392Z,2023-01-21T03:57:57Z,3986144161,140,79.9,3986144157,7,e5mjphb52suw89189nyca72z9,3986144159,56,Center,3986571329,178,,3986144163,141,75.1,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931343,233,55,1,22,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.1,62.7,2023-01-20T19:55:30.393Z,2023-01-21T03:57:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931447,235,1,1,23,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,19.6,24,2023-01-20T19:55:56.354Z,2023-01-21T03:58:02Z,3986144619,213,5.0,3986144609,241,,3986144613,140,23.7,3986144615,141,1.7,3986144611,56,Back,3986144617,212,15.8,3986144607,5,,3986571367,178,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931459,236,1,1,23,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.1,2,2023-01-20T19:55:58.736Z,2023-01-21T03:58:06Z,3986571407,178,,3986144673,213,0.9,3986144669,141,9.8,3986144671,212,6.8,3986144667,140,29.1,3986144665,56,Back,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931463,237,1,1,23,27,9gefq4dz9b2hl8rqrxwrlrzmp,0,34.3,10.7,2023-01-20T19:56:00.211Z,2023-01-21T03:58:10Z,3986144681,141,24.7,3986571469,178,,3986144679,140,58.8,3986144685,213,0.4,3986144677,56,Center,3986144683,212,27.4,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931473,284,49,1,23,30,apoawtpvac4zqlancmvw4nk4o,1,35.1,74.2,2023-01-20T19:56:04.027Z,2023-01-21T03:58:18Z,,,,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931495,285,1,1,23,33,apoawtpvac4zqlancmvw4nk4o,1,32.3,74.4,2023-01-20T19:56:06.899Z,2023-01-21T03:58:22Z,3986144815,212,23.0,3986144811,140,27.8,3986144817,213,4.5,3986144813,141,41.3,3986144809,56,Back,3986571581,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931503,286,1,1,23,38,apoawtpvac4zqlancmvw4nk4o,1,33.2,36.3,2023-01-20T19:56:11.544Z,2023-01-21T03:58:26Z,3986144849,213,5.9,3986144843,140,47.9,3986144841,56,Back,3986144847,212,16.9,3986144845,141,26.1,3986571615,178,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931505,287,1,1,23,40,apoawtpvac4zqlancmvw4nk4o,1,47.9,26.1,2023-01-20T19:56:13.178Z,2023-01-21T03:58:30Z,3986144875,213,2.8,3986144867,56,Back,3986144871,141,34.8,3986144873,212,15.9,3986144869,140,33.8,3986571671,178,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931519,288,1,1,23,43,apoawtpvac4zqlancmvw4nk4o,1,37.6,32.2,2023-01-20T19:56:16.202Z,2023-01-21T03:58:34Z,3986571729,178,,3986144909,56,Right,3986144913,141,6.8,3986144915,212,23.2,3986144917,213,5.4,3986144911,140,52.3,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931535,289,1,1,23,46,apoawtpvac4zqlancmvw4nk4o,1,48.6,4.7,2023-01-20T19:56:19.091Z,2023-01-21T03:58:38Z,3986571771,178,,3986144973,212,17.2,3986144969,140,35.3,3986144971,141,19.4,3986144967,56,Back,3986144975,213,2.5,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931539,290,1,1,23,48,apoawtpvac4zqlancmvw4nk4o,1,46.1,23.6,2023-01-20T19:56:22.014Z,2023-01-21T03:58:42Z,3986144989,212,15.0,3986144983,56,Back,3986571813,178,,3986144987,141,39.7,3986144991,213,2.3,3986144985,140,36.3,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931547,291,1,1,23,50,apoawtpvac4zqlancmvw4nk4o,1,37.2,40.6,2023-01-20T19:56:23.941Z,2023-01-21T03:58:45Z,3986145021,212,19.3,3986145019,141,69.0,3986145017,140,38.0,3986571841,178,,3986145023,213,1.5,3986145015,56,Back,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931553,292,1,1,23,53,apoawtpvac4zqlancmvw4nk4o,1,38.5,69.6,2023-01-20T19:56:26.290Z,2023-01-21T03:58:50Z,3986145035,56,Left,3986145043,213,0.9,3986145037,140,51.7,3986571911,178,,3986145041,212,23.3,3986145039,141,97.2,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931561,293,1,1,23,55,apoawtpvac4zqlancmvw4nk4o,1,51.6,97.1,2023-01-20T19:56:28.323Z,2023-01-21T03:58:54Z,3986571923,178,,3986145077,140,63.6,3986145083,213,5.7,3986145075,56,Left,3986145081,212,15.2,3986145079,141,84.5,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931563,294,61,1,23,56,apoawtpvac4zqlancmvw4nk4o,1,63.3,84.8,2023-01-20T19:56:29.618Z,2023-01-21T03:58:59Z,3986145091,56,Left,3986571947,178,,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931587,295,1,1,24,0,apoawtpvac4zqlancmvw4nk4o,0,75.9,90,2023-01-20T19:56:33.662Z,2023-01-21T03:59:06Z,3986145187,212,0.7,3986145213,233,238,3986145181,56,Left,3986145185,141,89.6,3986145217,286,,3986571989,178,,3986145211,236,,3986145189,213,5.9,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,3986145183,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931585,238,74,1,24,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.3,10.9,2023-01-20T19:56:33.748Z,2023-01-21T03:59:11Z,3986145179,285,,3986145227,233,295,3986572047,178,,3986145177,56,Back,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931597,296,1,1,24,2,apoawtpvac4zqlancmvw4nk4o,1,73.2,74.7,2023-01-20T19:56:35.693Z,2023-01-21T03:59:18Z,3986572093,388,,3986145237,56,Center,3986145243,212,7.4,3986145239,140,66.4,3986145241,141,71.8,3986145245,213,3.4,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931599,297,1,1,24,4,apoawtpvac4zqlancmvw4nk4o,1,66.4,71.7,2023-01-20T19:56:37.138Z,2023-01-21T03:59:23Z,3986145251,140,72.0,3986145249,56,Center,3986572169,178,,3986145257,213,5.5,3986145255,212,8.7,3986145253,141,62.3,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931603,298,1,1,24,4,apoawtpvac4zqlancmvw4nk4o,0,71.7,62.3,2023-01-20T19:56:37.956Z,2023-01-21T03:59:30Z,3986145279,141,68.7,3986145281,212,5.1,3986145275,56,Center,3986145283,213,1.0,3986145277,140,74.3,3986572207,178,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499041567,1428,67,1,24,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.1,32.6,2023-01-20T19:56:39.095Z,2023-01-21T07:36:17Z,3986709845,233,1929,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499041563,1929,67,1,24,6,apoawtpvac4zqlancmvw4nk4o,0,71.9,67.4,2023-01-20T19:56:39.096Z,2023-01-21T06:54:26Z,3986709849,233,1428,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931611,239,8,1,24,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.9,29.8,2023-01-20T19:56:39.113Z,2023-01-21T07:36:18Z,3986483719,384,,3986572261,178,,3986145303,56,Back,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931623,240,49,1,24,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.3,23.4,2023-01-20T19:56:39.967Z,2023-01-21T03:59:40Z,,,,,,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931609,299,43,1,24,7,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-01-20T19:56:40.296Z,2023-01-20T20:28:10Z,3986145291,56,Center,3986237905,144,61,,,,,,,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931627,241,1,1,24,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.3,23.4,2023-01-20T19:56:41.118Z,2023-01-21T03:59:45Z,3986145351,212,26.7,3986145349,141,45.5,3986572377,178,,3986145345,56,Back,3986145353,213,2.5,3986145347,140,7.3,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931633,242,1,1,24,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,7.6,45.5,2023-01-20T19:56:43.353Z,2023-01-21T04:00:03Z,3986145399,140,18.5,3986145401,141,56.4,3986145405,213,0.6,3986572431,178,,3986145397,56,Back,3986145403,212,13.6,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931651,243,1,1,24,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,19.2,57.3,2023-01-20T19:56:45.054Z,2023-01-21T03:59:56Z,3986145467,56,Back,3986145471,141,89.4,3986145475,213,1.2,3986145463,155,,3986145469,140,27.3,3986145473,212,23.4,3986572483,178,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931657,244,1,1,24,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.2,89.6,2023-01-20T19:56:50.086Z,2023-01-21T04:00:08Z,3986145503,213,0.2,3986572597,178,,3986145499,141,93.6,3986145495,56,Back,3986145497,140,45.4,3986145501,212,13.1,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931665,245,1,1,24,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.3,93.8,2023-01-20T19:56:51.646Z,2023-01-21T04:00:12Z,3986145541,212,10.2,3986145539,141,95.3,3986145535,56,Back,3986145543,213,3.0,3986145537,140,35.6,3986145551,156,,3986572639,178,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498931669,246,1,1,24,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.8,95.1,2023-01-20T19:56:52.560Z,2023-01-21T04:00:15Z,3986145559,140,55.8,3986145565,213,6.1,3986145561,141,89.6,3986572701,178,,3986145563,212,20.3,3986145557,56,Left,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
