id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/17/value
2448398317,181,1,1,19,31,6k5zscdm9ufw0tguvzyjlp5hq,0,44.2,3.4,2022-08-20T13:53:06.556Z,2022-08-21T04:46:09Z,3718495487,140,69.1,3718495483,155,,3718495493,213,0.5,3722108375,178,,3718495485,56,Center,3718495489,141,25.8,3718495491,212,30.3,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398337,198,49,1,19,33,3dwlvz6cl4lcavvrg0y2dycrt,1,32,74.8,2022-08-20T13:53:09.210Z,2022-08-21T04:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398315,197,1,1,19,33,3dwlvz6cl4lcavvrg0y2dycrt,0,32.7,74.3,2022-08-20T13:53:09.216Z,2022-08-21T04:46:18Z,3718495473,56,Back,3718495477,141,74.7,3722108513,178,,3718495475,140,36.8,3718495479,212,4.3,3718495481,213,0.1,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398353,199,4,1,19,34,3dwlvz6cl4lcavvrg0y2dycrt,1,35.6,76.1,2022-08-20T13:53:09.743Z,2022-08-21T04:46:24Z,3718495613,152,,3718495615,286,,3718495611,56,Back,3718495621,233,182,3718495609,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398351,182,4,1,19,34,6k5zscdm9ufw0tguvzyjlp5hq,0,64.4,23.9,2022-08-20T13:53:09.744Z,2022-08-21T04:46:24Z,3718495607,285,,3718495603,56,Center,3722108625,178,,3718495627,233,199,3718495601,10,,3718495605,152,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398439,200,1,1,19,47,3dwlvz6cl4lcavvrg0y2dycrt,1,35.7,75.8,2022-08-20T13:53:22.850Z,2022-08-21T04:46:36Z,3718495917,212,7.9,3718495913,140,31.2,3718495909,152,,3718495919,213,2.2,3718495911,56,Back,3718495915,141,85.2,3722108691,178,,3718495907,5,,3uqn1adw8rarez1gpen9vng7p,W. Anton,3718495933,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398451,201,1,1,19,48,3dwlvz6cl4lcavvrg0y2dycrt,1,31.2,85.2,2022-08-20T13:53:23.986Z,2022-08-21T04:46:39Z,3718495971,212,7.5,3718495979,189,,3718495967,140,28.1,3718495969,141,75.2,3718495973,213,4.3,3722108769,178,,3718495965,56,Back,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398457,202,1,1,19,49,3dwlvz6cl4lcavvrg0y2dycrt,1,28.3,75,2022-08-20T13:53:25.116Z,2022-08-21T04:46:43Z,3718496009,140,6.4,3722108999,178,,3718496013,212,29.0,3718496033,189,,3718496007,56,Back,3718496011,141,49.0,3718496015,213,3.8,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398547,203,1,1,20,2,3dwlvz6cl4lcavvrg0y2dycrt,1,18.8,64.1,2022-08-20T13:53:38.057Z,2022-08-21T04:46:58Z,3718496381,212,60.1,3718496385,1,,3718496379,141,18.5,3718496375,56,Right,3722109115,178,,3718496383,213,5.7,3718496377,140,67.8,3718496373,155,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398557,204,44,1,20,6,3dwlvz6cl4lcavvrg0y2dycrt,1,67.8,18,2022-08-20T13:53:41.415Z,2022-08-21T06:30:17Z,3718496433,233,183,3718496427,286,,3718496425,56,Right,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398553,183,44,1,20,6,6k5zscdm9ufw0tguvzyjlp5hq,0,32.2,82,2022-08-20T13:53:41.416Z,2022-08-21T04:47:02Z,3718496407,285,,3718496405,56,Back,3718496443,233,204,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398559,205,1,1,20,6,3dwlvz6cl4lcavvrg0y2dycrt,0,67.8,18.4,2022-08-20T13:53:41.420Z,2022-08-21T06:30:17Z,3718496449,140,62.5,3718496445,3,,3718496455,213,1.9,3718496451,141,45.2,3718496447,56,Center,3718496453,212,19.1,3722109393,388,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398573,184,1,1,20,8,6k5zscdm9ufw0tguvzyjlp5hq,0,37.6,56.1,2022-08-20T13:53:43.417Z,2022-08-21T04:47:11Z,3718496479,3,,3718496489,212,22.2,3718496481,56,Center,3722109505,178,,3718496485,141,73.2,3718496493,213,0.6,3718496483,140,55.6,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398587,206,1,1,20,10,3dwlvz6cl4lcavvrg0y2dycrt,0,45.3,26,2022-08-20T13:53:45.359Z,2022-08-21T04:47:16Z,3718496543,213,0.0,3718496535,56,Center,3718496539,141,26.4,3718496541,212,23.0,3722109573,178,,3718496537,140,67.2,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398589,185,49,1,20,11,6k5zscdm9ufw0tguvzyjlp5hq,1,33,74.8,2022-08-20T13:53:46.691Z,2022-08-21T04:47:20Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398603,186,1,1,20,11,6k5zscdm9ufw0tguvzyjlp5hq,0,34.5,75.4,2022-08-20T13:53:46.718Z,2022-08-21T04:47:25Z,3722109693,178,,3718496599,56,Center,3718496607,213,6.1,3718496603,141,67.2,3718496597,155,,3718496609,1,,3718496601,140,69.5,3718496605,212,37.2,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398607,207,44,1,20,14,3dwlvz6cl4lcavvrg0y2dycrt,1,31.3,31.4,2022-08-20T13:53:49.489Z,2022-08-21T06:30:18Z,3718496701,233,187,3718496619,285,,3718496617,56,Back,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398621,187,44,1,20,14,6k5zscdm9ufw0tguvzyjlp5hq,0,68.7,68.6,2022-08-20T13:53:49.490Z,2022-08-21T04:47:36Z,3718496677,286,,3718496675,56,Center,3718496711,233,207,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398609,208,1,1,20,14,3dwlvz6cl4lcavvrg0y2dycrt,0,30.9,31,2022-08-20T13:53:49.501Z,2022-08-21T06:30:18Z,3718496623,56,Back,3718496627,141,36.1,3718496631,213,0.2,3722109879,388,,3718496625,140,45.7,3718496629,212,15.9,3718496621,3,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398647,188,1,1,20,15,6k5zscdm9ufw0tguvzyjlp5hq,0,54.3,65.1,2022-08-20T13:53:50.843Z,2022-08-21T04:47:40Z,3722110059,388,,3718496771,141,92.7,3718496767,56,Left,3718496775,213,0.9,3718496769,140,67.5,3718496773,212,23.3,3718496765,155,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398643,209,49,1,20,18,3dwlvz6cl4lcavvrg0y2dycrt,1,32.9,7.3,2022-08-20T13:53:53.856Z,2022-08-21T04:47:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398669,210,1,1,20,19,3dwlvz6cl4lcavvrg0y2dycrt,0,36.3,4.6,2022-08-20T13:53:54.598Z,2022-08-21T04:47:57Z,3718496887,155,,3722110531,388,,3718496897,213,0.7,3718496893,141,17.0,3718496889,56,Back,3718496891,140,46.0,3718496895,212,13.2,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398667,189,44,1,20,21,6k5zscdm9ufw0tguvzyjlp5hq,1,55.4,83,2022-08-20T13:53:56.922Z,2022-08-21T06:30:18Z,3718496883,56,Left,3718496885,286,,3718496931,233,211,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398673,211,44,1,20,21,3dwlvz6cl4lcavvrg0y2dycrt,0,44.6,17,2022-08-20T13:53:56.923Z,2022-08-21T04:48:01Z,3718496935,233,189,3718496907,285,,3718496905,56,Back,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398675,190,1,1,20,21,6k5zscdm9ufw0tguvzyjlp5hq,1,54.4,83.5,2022-08-20T13:53:56.939Z,2022-08-21T06:30:19Z,3718496941,56,Back,3718496939,3,,3718496943,140,46.7,3718496947,212,19.4,3722110809,388,,3718496945,141,57.5,3718496949,213,4.3,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398681,191,49,1,20,24,6k5zscdm9ufw0tguvzyjlp5hq,1,47.7,58.2,2022-08-20T13:53:59.388Z,2022-08-21T04:48:11Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398693,192,1,1,20,24,6k5zscdm9ufw0tguvzyjlp5hq,1,47.7,58.2,2022-08-20T13:53:59.449Z,2022-08-21T04:48:16Z,3718497005,155,,3718497009,140,59.0,3718497013,212,12.8,3718497007,56,Center,3718497015,213,5.9,3722111031,178,,3718497011,141,51.3,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398715,193,1,1,20,26,6k5zscdm9ufw0tguvzyjlp5hq,1,54.1,54.5,2022-08-20T13:54:01.489Z,2022-08-21T04:48:22Z,3722111125,178,,3718497093,140,38.3,3718497097,212,20.3,3718497091,56,Back,3718497099,213,2.5,3718497095,141,71.8,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398733,194,1,1,20,27,6k5zscdm9ufw0tguvzyjlp5hq,1,38.3,71.8,2022-08-20T13:54:03.167Z,2022-08-21T04:48:26Z,3718497183,56,Back,3718497187,141,90.5,3722111209,178,,3718497189,212,14.3,3718497185,140,44.6,3718497191,213,1.1,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398759,195,1,1,20,30,6k5zscdm9ufw0tguvzyjlp5hq,1,52.8,91.5,2022-08-20T13:54:06.240Z,2022-08-21T04:48:31Z,3718497277,140,46.2,3718497275,56,Back,3718497279,141,70.1,3722111333,178,,3718497285,213,4.3,3718497281,212,16.1,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398773,196,1,1,20,35,6k5zscdm9ufw0tguvzyjlp5hq,1,50.9,73.2,2022-08-20T13:54:10.436Z,2022-08-21T04:48:35Z,3718497309,140,59.9,3718497313,212,17.3,3718497307,56,Left,3718497315,213,1.0,3722111427,178,,3718497311,141,94.5,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398805,197,1,1,20,38,6k5zscdm9ufw0tguvzyjlp5hq,1,60.9,94.1,2022-08-20T13:54:13.282Z,2022-08-21T04:48:39Z,3718497423,56,Back,3718497427,141,71.4,3718497429,212,23.3,3722111469,178,,3718497425,140,44.3,3718497431,213,3.9,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398829,198,1,1,20,41,6k5zscdm9ufw0tguvzyjlp5hq,1,44.5,68.4,2022-08-20T13:54:17.065Z,2022-08-21T04:48:45Z,3718497515,213,0.9,3718497511,141,97.8,3718497507,56,Left,3718497513,212,24.7,3722111541,178,,3718497509,140,58.3,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398871,199,1,1,20,44,6k5zscdm9ufw0tguvzyjlp5hq,1,61.1,95.4,2022-08-20T13:54:19.825Z,2022-08-21T04:48:50Z,3718497687,140,61.1,3718497693,213,4.7,3718497685,56,Left,3718497689,141,81.4,3722111627,178,,3718497691,212,9.5,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398903,200,1,1,20,49,6k5zscdm9ufw0tguvzyjlp5hq,1,60.2,76,2022-08-20T13:54:24.732Z,2022-08-21T04:48:54Z,3722111689,178,,3718497811,212,16.6,3718497807,140,52.9,3718497813,213,4.2,3718497805,56,Center,3718497809,141,54.3,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398937,201,1,1,20,52,6k5zscdm9ufw0tguvzyjlp5hq,1,52.7,48.5,2022-08-20T13:54:27.441Z,2022-08-21T04:48:58Z,3718497933,141,4.4,3718497937,213,5.2,3722111749,178,,3718497935,212,34.6,3718497939,1,,3718497931,140,69.2,3718497929,56,Right,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448398959,202,1,1,20,56,6k5zscdm9ufw0tguvzyjlp5hq,0,76.6,2.5,2022-08-20T13:54:31.467Z,2022-08-21T04:49:02Z,3718498035,141,51.5,3718498039,213,1.3,3721084813,224,,3718498027,2,,3722111811,178,,3718498041,1,,3718498029,155,,3718498031,56,Center,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,3718498033,140,86.0,3718498037,212,,3721084815,20,,,,,,,,,,34.8,,,,,,,,,,,,,,,,,
2448398985,213,12,1,20,58,3dwlvz6cl4lcavvrg0y2dycrt,1,14.1,49.1,2022-08-20T13:54:33.364Z,2022-08-21T04:49:07Z,3718498177,213,5.5,3718498173,141,24.6,3718498169,56,Back,3722111865,388,,3718498175,212,24.7,3718498171,140,31.5,3718498189,15,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399003,214,49,1,21,1,3dwlvz6cl4lcavvrg0y2dycrt,1,30.6,25.2,2022-08-20T13:54:36.747Z,2022-08-21T04:49:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399029,215,50,1,21,7,3dwlvz6cl4lcavvrg0y2dycrt,1,69.4,38.8,2022-08-20T13:54:42.487Z,2022-08-21T04:49:20Z,3718498335,56,Center,3718498337,286,,3718498453,233,203,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399045,203,7,1,21,7,6k5zscdm9ufw0tguvzyjlp5hq,1,30.6,61.2,2022-08-20T13:54:42.994Z,2022-08-21T04:49:26Z,3722112097,178,,3721085683,383,,3718498443,233,215,3718498413,56,Back,3718498415,285,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399053,204,49,1,21,9,6k5zscdm9ufw0tguvzyjlp5hq,1,32.8,60.8,2022-08-20T13:54:44.394Z,2022-08-21T04:49:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399081,205,1,1,21,14,6k5zscdm9ufw0tguvzyjlp5hq,1,46.1,67.2,2022-08-20T13:54:49.811Z,2022-08-21T04:49:35Z,3718498545,213,2.2,3718498541,141,76.0,3722112201,178,,3718498537,56,Back,3718498543,212,7.3,3718498539,140,42.2,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399091,206,1,1,21,15,6k5zscdm9ufw0tguvzyjlp5hq,1,42.2,76,2022-08-20T13:54:50.769Z,2022-08-21T04:49:42Z,3722112291,178,,3718498601,212,5.9,3718498597,140,46.2,3718498603,213,5.5,3718498599,141,70.0,3718498595,56,Back,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399097,207,1,1,21,16,6k5zscdm9ufw0tguvzyjlp5hq,1,45.4,70.5,2022-08-20T13:54:51.591Z,2022-08-21T04:49:49Z,3718498639,141,79.6,3718498635,56,Back,3718498643,213,2.6,3722112407,178,,3718498637,140,34.6,3718498641,212,12.9,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399123,208,1,1,21,18,6k5zscdm9ufw0tguvzyjlp5hq,1,33.9,79.8,2022-08-20T13:54:54.016Z,2022-08-21T04:49:56Z,3718498737,56,Back,3718498745,213,3.8,3718498741,141,54.0,3722112525,178,,3718498739,140,12.4,3718498743,212,28.6,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399181,209,1,1,21,21,6k5zscdm9ufw0tguvzyjlp5hq,1,12.4,55,2022-08-20T13:54:57.089Z,2022-08-21T04:49:59Z,3718498963,213,0.6,3718498957,140,27.3,3722112593,178,,3718498959,141,70.9,3718498955,56,Back,3718498961,212,19.0,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399197,210,1,1,21,30,6k5zscdm9ufw0tguvzyjlp5hq,1,41.4,72.4,2022-08-20T13:55:05.257Z,2022-08-21T04:50:07Z,3718499015,212,12.8,3718499011,140,37.0,3718499013,141,54.9,3718499017,213,4.3,3722112737,178,,3718499009,56,Back,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399245,211,1,1,21,31,6k5zscdm9ufw0tguvzyjlp5hq,1,37,54.9,2022-08-20T13:55:06.707Z,2022-08-21T04:50:10Z,3718499189,140,41.5,3718499195,213,1.2,3722112769,178,,3718499191,141,73.5,3718499187,56,Back,3718499193,212,13.5,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399281,212,1,1,21,37,6k5zscdm9ufw0tguvzyjlp5hq,1,45.7,71.4,2022-08-20T13:55:13.010Z,2022-08-21T04:50:14Z,3718499339,212,20.1,3718499335,140,35.2,3718499337,141,46.7,3722112833,178,,3718499333,56,Back,3718499341,213,4.1,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399301,213,1,1,21,41,6k5zscdm9ufw0tguvzyjlp5hq,1,31.3,38.2,2022-08-20T13:55:17.064Z,2022-08-21T04:50:17Z,3718499443,212,20.4,3722112869,178,,3718499439,140,32.9,3718499441,141,8.3,3718499445,213,4.8,3718499437,56,Back,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399405,214,1,1,21,45,6k5zscdm9ufw0tguvzyjlp5hq,1,30.4,15.6,2022-08-20T13:55:20.465Z,2022-08-21T04:50:22Z,3718499769,140,8.5,3718499773,212,30.2,3722112917,178,,3718499771,141,44.5,3718499775,213,2.4,3718499767,56,Back,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399421,215,1,1,21,56,6k5zscdm9ufw0tguvzyjlp5hq,0,16,43.5,2022-08-20T13:55:31.895Z,2022-08-21T04:50:26Z,3718499821,212,63.3,3718499825,1,,3718499817,140,75.4,3718499813,155,,3718499819,141,27.2,3718499823,213,6.1,3718499815,56,Center,3722112993,178,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399433,216,1,1,22,0,3dwlvz6cl4lcavvrg0y2dycrt,0,24.9,74,2022-08-20T13:55:35.464Z,2022-08-21T04:50:30Z,3718499877,213,0.3,3718499873,141,74.8,3718499869,56,Back,3722113065,388,,3718499867,3,,3718499875,212,2.2,3718499871,140,26.9,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401053,250,61,1,22,0,6k5zscdm9ufw0tguvzyjlp5hq,1,73.5,25,2022-08-20T13:55:35.594Z,2022-08-21T04:50:38Z,3722113177,178,,3722113175,15,,3718506439,56,Center,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399467,216,1,1,22,3,6k5zscdm9ufw0tguvzyjlp5hq,1,80.6,28.2,2022-08-20T13:55:39.068Z,2022-08-21T04:50:48Z,3722113357,178,,3718499969,56,Right,3718499977,213,5.6,3718499973,141,12.9,3718499971,140,93.9,3718499975,212,17.4,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399471,217,1,1,22,5,6k5zscdm9ufw0tguvzyjlp5hq,0,93.9,12.6,2022-08-20T13:55:40.654Z,2022-08-21T04:50:50Z,3722113399,178,,3721088935,386,,3718499999,212,22.1,3718499995,140,92.5,3718500001,213,1.6,3718499997,141,45.0,3718499993,56,Center,3718499989,2,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,3721088933,225,,3721088937,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399511,217,12,1,22,6,3dwlvz6cl4lcavvrg0y2dycrt,1,7.7,55.7,2022-08-20T13:55:41.688Z,2022-08-21T04:50:55Z,3718500161,213,0.7,3718500155,140,35.3,3718500159,212,39.1,3718500157,141,94.2,3722113441,178,,3718500153,56,Back,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399513,218,49,1,22,10,3dwlvz6cl4lcavvrg0y2dycrt,1,34.3,95.3,2022-08-20T13:55:45.449Z,2022-08-21T04:51:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399517,219,61,1,22,10,3dwlvz6cl4lcavvrg0y2dycrt,0,34.3,95.3,2022-08-20T13:55:45.492Z,2022-08-21T04:51:11Z,3722113679,178,,3718500175,56,Back,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399583,218,5,1,22,12,6k5zscdm9ufw0tguvzyjlp5hq,1,70.7,-1.6,2022-08-20T13:55:47.260Z,2022-08-21T04:51:14Z,3718500363,233,220,3718500359,347,,3718500357,56,Right,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399533,220,5,1,22,12,3dwlvz6cl4lcavvrg0y2dycrt,0,29.3,101.6,2022-08-20T13:55:47.260Z,2022-08-21T04:51:14Z,3718500225,347,,3718500385,233,218,3718500223,56,Back,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399621,219,1,1,22,18,6k5zscdm9ufw0tguvzyjlp5hq,1,70.5,0,2022-08-20T13:55:53.352Z,2022-08-21T04:51:18Z,3718500533,1,,3718500523,56,Back,3718500527,141,10.6,3718500531,213,2.9,3718500529,212,34.1,3718500521,107,,3718500525,140,39.0,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399641,220,1,1,22,23,6k5zscdm9ufw0tguvzyjlp5hq,1,44.9,30.5,2022-08-20T13:55:58.281Z,2022-08-21T04:51:21Z,3718500609,140,49.3,3718500613,212,17.7,3718500607,56,Back,3718500615,213,1.3,3718500611,141,55.7,3722113819,178,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448399665,221,1,1,22,27,6k5zscdm9ufw0tguvzyjlp5hq,1,51.2,60,2022-08-20T13:56:03.209Z,2022-08-21T04:51:25Z,3718500715,212,17.5,3718500711,140,56.7,3718500713,141,35.7,3718500717,213,5.0,3718500709,56,Center,3722113877,178,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
