id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,keyPass,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2445375357,688,13,2,65,21,c5hderjlkcoaze51e5wgvptk,1,90.2,55.7,2022-08-13T14:55:28.687Z,2022-08-14T10:46:54Z,3702435287,230,98.6,3702435107,25,,3704979597,388,,3702434839,56,Center,3702435273,73,,3702435285,103,22.2,3702435113,328,,3702434837,17,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,3702435109,15,,3702435289,231,3702435275,29,3702435283,102,3702435279,55,,50.9,61.8,3702435277,154,,686,,,,,,,,,,,,,,,,,,,,
2445375353,545,5,2,65,22,f0w62l8zql3tukxsy8fqwp72x,1,-1.1,38.4,2022-08-13T14:55:29.985Z,2022-08-14T01:07:01Z,3702434813,346,,3702434869,233,689,3702434811,56,Back,,,,,,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375361,689,5,2,65,22,c5hderjlkcoaze51e5wgvptk,0,101.1,61.6,2022-08-13T14:55:29.985Z,2022-08-14T01:07:01Z,3702434867,346,,3702434865,56,Center,3702434895,233,545,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375477,690,18,2,65,44,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:55:52.378Z,2022-08-14T01:07:08Z,3702435507,42,,3702435529,55,691,3702435511,59,27,3702435509,44,Midfielder,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375479,691,19,2,65,44,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:55:52.379Z,2022-08-14T01:07:09Z,3702437721,293,1,3702435521,59,29,3702435515,42,,3702435523,44,Forward,3702437719,292,8,3702435519,145,11,3702435525,55,690,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375529,692,18,2,65,51,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:55:58.840Z,2022-08-14T01:07:31Z,3702435769,44,Forward,3702435771,59,21,3702435797,55,693,3702435767,42,,,,,,,,,,,,,,bgtnbojs8g884mbksh6o4wu6t,L. Alario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375531,693,19,2,65,51,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:55:58.841Z,2022-08-14T01:07:32Z,3702435785,55,692,3702437653,292,9,3702435783,44,Forward,3702435775,42,,3702435779,145,9,3702437655,293,3,3702435781,59,19,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375583,546,1,2,65,59,f0w62l8zql3tukxsy8fqwp72x,1,4.7,45.9,2022-08-13T14:56:07.575Z,2022-08-14T01:07:37Z,3702436033,124,,3702436037,140,20.9,3702436043,213,0.6,3702436039,141,64.4,3702436047,237,,3702436035,56,Back,3702436041,212,21.2,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375589,547,1,2,66,5,f0w62l8zql3tukxsy8fqwp72x,1,25.5,67.4,2022-08-13T14:56:13.540Z,2022-08-14T01:07:41Z,3702436085,212,23.1,3702436087,213,4.5,3702436083,141,34.1,3702436079,56,Back,3704982145,178,,3702436081,140,21.2,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375593,548,1,2,66,8,f0w62l8zql3tukxsy8fqwp72x,1,21.2,34.1,2022-08-13T14:56:15.688Z,2022-08-14T01:07:45Z,3702436105,212,17.4,3704982325,178,,3702436103,141,10.1,3702436107,213,5.1,3702436099,56,Back,3702436101,140,26.9,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375597,549,1,2,66,10,f0w62l8zql3tukxsy8fqwp72x,1,26.9,10.1,2022-08-13T14:56:17.971Z,2022-08-14T01:07:49Z,3702436129,141,22.3,3704982633,178,,3702436125,56,Back,3702436131,212,12.0,3702436127,140,35.1,3702436133,213,0.8,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375613,550,1,2,66,12,f0w62l8zql3tukxsy8fqwp72x,1,36.8,20.2,2022-08-13T14:56:20.216Z,2022-08-14T01:07:54Z,3702436181,212,19.9,3702436183,213,0.3,3702436169,56,Center,3704982941,178,,3702436177,141,29.4,3702436173,140,54.8,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375619,551,4,2,66,14,f0w62l8zql3tukxsy8fqwp72x,1,45.6,28.6,2022-08-13T14:56:21.862Z,2022-08-14T01:08:07Z,3702436293,233,694,3702436215,286,,3702436203,13,,3702436213,265,,3702436205,56,Back,3702436211,152,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375631,694,4,2,66,14,c5hderjlkcoaze51e5wgvptk,0,54.4,71.4,2022-08-13T14:56:21.863Z,2022-08-14T01:08:07Z,3702436265,56,Center,3702436301,233,551,3704983831,178,,3702436271,285,,3702436269,265,,3702436263,13,,3702436267,152,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375661,552,1,2,66,22,f0w62l8zql3tukxsy8fqwp72x,1,43.8,26,2022-08-13T14:56:30.274Z,2022-08-14T01:08:12Z,3702436421,5,,3702436431,212,13.1,3702436427,140,49.2,3704984123,178,,3702436423,152,,3702436433,213,5.2,3702436429,141,8.6,3702436425,56,Back,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375703,553,1,2,66,24,f0w62l8zql3tukxsy8fqwp72x,1,51.3,4.2,2022-08-13T14:56:32.369Z,2022-08-14T01:08:17Z,3702436643,56,Right,3702436647,141,6.3,3702436653,1,,3702436649,212,39.9,3704984391,178,,3702436645,140,89.3,3702436651,213,0.0,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375705,554,1,2,66,30,f0w62l8zql3tukxsy8fqwp72x,0,97.2,5.6,2022-08-13T14:56:38.306Z,2022-08-14T01:08:19Z,3704392919,20,,3702436667,155,,3702436665,2,,3702436673,141,40.5,3702436671,140,92.1,3704392917,224,,3702436669,56,Center,3704984607,178,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,3702436675,212,24.3,3702436677,213,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
2445375719,695,12,2,66,32,c5hderjlkcoaze51e5wgvptk,1,7.9,57.6,2022-08-13T14:56:40.143Z,2022-08-14T01:08:24Z,3702436791,212,20.5,3702436787,140,16.0,3702436793,213,1.1,3704984923,388,,3702436789,141,85.1,3702436785,56,Back,3702436795,15,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375725,555,1,2,66,34,f0w62l8zql3tukxsy8fqwp72x,0,86.7,18.7,2022-08-13T14:56:42.453Z,2022-08-14T01:08:28Z,3702436821,140,83.4,3702436817,3,,3704985193,388,,3702436819,56,Center,3702436823,141,31.2,3702436825,212,9.2,3702436827,213,2.0,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375733,696,49,2,66,35,c5hderjlkcoaze51e5wgvptk,1,19.1,69.1,2022-08-13T14:56:43.554Z,2022-08-14T01:09:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375755,697,1,2,66,37,c5hderjlkcoaze51e5wgvptk,1,18.7,70.2,2022-08-13T14:56:44.775Z,2022-08-14T01:09:16Z,3702436975,212,16.7,3702436977,213,1.4,3702436973,141,94.5,3702436969,56,Back,3704988719,178,,3702436971,140,21.1,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375765,698,1,2,66,39,c5hderjlkcoaze51e5wgvptk,1,21.1,94.5,2022-08-13T14:56:47.208Z,2022-08-14T01:09:19Z,3702437017,140,26.1,3704988961,178,,3702437015,56,Back,3702437021,212,11.4,3702437023,213,5.2,3702437019,141,79.7,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375775,699,1,2,66,43,c5hderjlkcoaze51e5wgvptk,1,20.7,74.4,2022-08-13T14:56:50.684Z,2022-08-14T01:09:24Z,3704989237,178,,3702437085,212,29.3,3702437081,140,4.3,3702437079,56,Back,3702437083,141,39.5,3702437087,213,4.1,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375789,700,1,2,66,46,c5hderjlkcoaze51e5wgvptk,0,4.3,39.5,2022-08-13T14:56:54.352Z,2022-08-14T01:09:28Z,3702437165,212,58.7,3704989579,178,,3702437159,56,Center,3702437169,1,,3702437167,213,0.0,3702437163,141,42.2,3702437161,140,60.2,3702437157,157,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375799,556,1,2,66,50,f0w62l8zql3tukxsy8fqwp72x,0,37.8,56.5,2022-08-13T14:56:58.172Z,2022-08-14T01:09:33Z,3702437217,212,21.1,3702437213,140,57.6,3702437209,3,,3702437211,56,Center,3702437215,141,51.6,3702437219,213,6.1,3704989985,178,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375821,701,1,2,66,52,c5hderjlkcoaze51e5wgvptk,1,42.1,47.9,2022-08-13T14:57:00.623Z,2022-08-14T01:09:36Z,3702437319,213,0.4,3702437315,141,57.5,3702437309,3,,3702437311,56,Center,3704990285,178,,3702437317,212,16.1,3702437313,140,56.1,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375827,702,1,2,66,54,c5hderjlkcoaze51e5wgvptk,0,55.8,58.2,2022-08-13T14:57:02.356Z,2022-08-14T01:09:44Z,3702437367,140,56.1,3702437363,3,,3704990913,178,,3702437373,213,1.5,3702437365,56,Left,3702437369,141,79.1,3702437371,212,14.2,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375831,557,49,2,66,57,f0w62l8zql3tukxsy8fqwp72x,1,46.7,19.7,2022-08-13T14:57:05.111Z,2022-08-14T01:09:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375843,558,1,2,66,59,f0w62l8zql3tukxsy8fqwp72x,1,46.7,19.7,2022-08-13T14:57:06.725Z,2022-08-14T01:10:02Z,3704992341,178,,3702437425,56,Right,3702437429,141,16.5,3702437427,140,65.5,3702437433,213,6.2,3702437431,212,19.9,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375845,559,61,2,67,0,f0w62l8zql3tukxsy8fqwp72x,0,65.5,16.5,2022-08-13T14:57:08.097Z,2022-08-14T01:10:07Z,3702437437,56,Right,3704992871,178,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375857,703,49,2,67,1,c5hderjlkcoaze51e5wgvptk,1,31.9,94.2,2022-08-13T14:57:09.550Z,2022-08-14T01:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375873,704,1,2,67,4,c5hderjlkcoaze51e5wgvptk,0,32.5,97.1,2022-08-13T14:57:12.557Z,2022-08-14T01:10:19Z,3702437565,141,100.0,3702437569,213,0.3,3702437563,140,39.8,3702437567,212,8.0,3702437561,56,Back,3704993597,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375921,560,5,2,67,5,f0w62l8zql3tukxsy8fqwp72x,1,62.8,-1.4,2022-08-13T14:57:13.289Z,2022-08-14T01:10:25Z,3702437769,56,Right,3702437771,347,,3702437773,233,705,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375877,705,5,2,67,5,c5hderjlkcoaze51e5wgvptk,0,37.2,101.4,2022-08-13T14:57:13.289Z,2022-08-14T01:10:25Z,3702437573,56,Back,3702437575,347,,3702437789,233,560,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375941,561,1,2,67,15,f0w62l8zql3tukxsy8fqwp72x,1,60.9,0,2022-08-13T14:57:22.971Z,2022-08-14T01:10:32Z,3702437821,56,Right,3702437827,212,7.2,3702437819,107,,3702437823,140,66.4,3702437829,213,0.6,3702437825,141,5.4,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375947,562,50,2,67,17,f0w62l8zql3tukxsy8fqwp72x,1,65.7,4.6,2022-08-13T14:57:24.735Z,2022-08-14T01:11:07Z,3702437855,233,706,3702437843,56,Right,3702437845,286,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375943,706,7,2,67,17,c5hderjlkcoaze51e5wgvptk,0,34.3,95.4,2022-08-13T14:57:25.253Z,2022-08-14T01:11:11Z,3702437851,233,562,3702437833,56,Back,3704394235,383,,3704997725,178,,3702437835,285,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375957,563,3,2,67,18,f0w62l8zql3tukxsy8fqwp72x,1,67.4,7,2022-08-13T14:57:25.992Z,2022-08-14T01:11:38Z,3704998351,178,,3704394341,464,,3702437907,56,Right,3702437909,286,,3702437925,233,707,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375955,707,45,2,67,18,c5hderjlkcoaze51e5wgvptk,0,32.6,93,2022-08-13T14:57:25.992Z,2022-08-14T01:11:39Z,3702437937,233,563,3702437905,285,,3702437903,56,Back,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375959,564,50,2,67,19,f0w62l8zql3tukxsy8fqwp72x,1,68.8,9.5,2022-08-13T14:57:27.325Z,2022-08-14T01:11:43Z,3702437913,286,,3704421291,233,708,3702437911,56,Right,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375963,708,7,2,67,20,c5hderjlkcoaze51e5wgvptk,0,31.2,90.5,2022-08-13T14:57:28.070Z,2022-08-14T01:11:48Z,3705000879,389,,3702437931,285,,3704394471,385,,3702437929,56,Back,3703065977,233,564,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375967,565,61,2,67,20,f0w62l8zql3tukxsy8fqwp72x,1,69.4,10.5,2022-08-13T14:57:28.398Z,2022-08-14T01:11:55Z,3705001365,178,,3702437953,56,Right,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375973,709,49,2,67,22,c5hderjlkcoaze51e5wgvptk,1,32,92.4,2022-08-13T14:57:29.659Z,2022-08-14T01:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375987,710,4,2,67,23,c5hderjlkcoaze51e5wgvptk,1,33.9,92.4,2022-08-13T14:57:31.406Z,2022-08-14T01:12:08Z,3703079607,286,,3703068579,13,,3703079603,233,566,3703068581,152,,3702438019,56,Back,3703068583,265,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375989,566,4,2,67,23,f0w62l8zql3tukxsy8fqwp72x,0,66.1,7.6,2022-08-13T14:57:31.407Z,2022-08-14T01:12:08Z,3703070527,265,,3703070523,13,,3703079617,233,710,3702438033,56,Right,3703070525,152,,3703070529,285,,3705002529,178,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445375997,567,43,2,67,25,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-13T14:57:32.799Z,2022-08-13T16:38:59Z,3702438051,56,Right,3702438123,233,711,3703071937,144,5,3702438053,347,0,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376005,711,43,2,67,25,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:57:32.799Z,2022-08-13T16:39:01Z,3703072015,144,5,3702438097,56,Back,3702438101,347,0,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376093,568,27,2,67,37,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-13T14:57:45.063Z,2022-08-14T01:12:24Z,3702438527,201,,3702451497,233,712,3702438529,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376107,712,27,2,67,37,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:57:45.063Z,2022-08-14T01:12:24Z,3702438609,201,,3702451513,233,568,3702438611,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376257,569,43,2,68,16,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-13T14:58:24.335Z,2022-08-13T14:59:21Z,3702439157,55,568,3702440757,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376677,571,28,2,69,9,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-13T14:59:16.825Z,2022-08-14T01:12:30Z,3702440843,55,568,3702451521,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376719,713,28,2,69,9,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:59:16.825Z,2022-08-14T01:12:29Z,3702441023,55,712,3702451539,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376727,572,18,2,69,24,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-13T14:59:32.211Z,2022-08-14T01:12:35Z,3702441049,42,,3702441081,55,573,3702441053,59,18,3702441051,44,Forward,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376729,573,19,2,69,24,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-13T14:59:32.212Z,2022-08-14T01:12:36Z,3702441065,59,19,3702441059,42,,3702441069,55,572,3702441063,145,9,3702441763,293,3,3702441067,44,Forward,3702441761,292,10,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378137,746,43,2,69,32,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-13T14:59:40.432Z,2022-08-13T16:39:03Z,3702448097,140,30.5,3702448093,107,0,3703072215,144,1,3702448101,212,12.6,3702448095,56,Back,3702448203,189,0,3702448099,141,90.3,3702448103,213,3.7,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376793,714,1,2,69,36,c5hderjlkcoaze51e5wgvptk,1,29.1,88.6,2022-08-13T14:59:43.839Z,2022-08-14T01:12:49Z,3702441339,212,8.0,3703071745,5,,3705006035,178,,3702441341,213,6.0,3702441335,140,36.4,3703071747,152,,3702441337,141,85.1,3702441333,56,Back,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376821,715,1,2,69,38,c5hderjlkcoaze51e5wgvptk,1,36.4,85.1,2022-08-13T14:59:45.750Z,2022-08-14T01:12:53Z,3702441443,140,39.6,3702441447,212,6.6,3702441441,56,Back,3705006337,178,,3702441445,141,93.5,3702441449,213,1.0,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376831,716,1,2,69,40,c5hderjlkcoaze51e5wgvptk,1,39.1,94.1,2022-08-13T14:59:47.680Z,2022-08-14T01:12:57Z,3702441493,141,80.2,3702441497,213,3.7,3705006699,178,,3702441491,140,24.7,3702441495,212,17.8,3702441489,56,Back,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376839,717,1,2,69,43,c5hderjlkcoaze51e5wgvptk,1,24,80.2,2022-08-13T14:59:51.289Z,2022-08-14T01:13:05Z,3702441561,140,24.1,3702441567,213,4.7,3702441563,141,56.1,3705007327,178,,3702441565,212,16.4,3702441559,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376873,718,1,2,69,48,c5hderjlkcoaze51e5wgvptk,1,27,55.7,2022-08-13T14:59:56.017Z,2022-08-14T01:13:11Z,3705007741,178,,3702441691,140,30.3,3702441697,213,1.1,3702441693,141,66.9,3702441689,56,Back,3702441695,212,8.4,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376895,719,1,2,69,52,c5hderjlkcoaze51e5wgvptk,1,34.7,63.9,2022-08-13T15:00:00.532Z,2022-08-14T01:13:14Z,3702441777,56,Back,3702441785,213,4.5,3702441779,140,31.8,3702441781,141,42.8,3705008047,178,,3702441783,212,14.7,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376901,720,1,2,69,55,c5hderjlkcoaze51e5wgvptk,1,32.3,39.4,2022-08-13T15:00:02.723Z,2022-08-14T01:13:18Z,3702441821,140,37.2,3702441827,213,5.2,3702441823,141,23.9,3702441819,56,Back,3705008417,178,,3702441825,212,11.7,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376911,721,1,2,69,57,c5hderjlkcoaze51e5wgvptk,1,37.3,19.4,2022-08-13T15:00:04.869Z,2022-08-14T01:13:23Z,3702441863,56,Back,3702441867,141,4.1,3705008841,178,,3702441865,140,43.0,3702441871,213,5.2,3702441869,212,12.0,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376921,722,1,2,69,58,c5hderjlkcoaze51e5wgvptk,1,43,4.1,2022-08-13T15:00:06.093Z,2022-08-14T01:13:56Z,3705011785,178,,3702441917,140,38.7,3702441923,213,2.1,3702441919,141,15.6,3702441915,56,Back,3702441921,212,9.0,,,,,,,9ed74dfr9aeuedaf63l0i7aei,F. Alidou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376927,723,1,2,69,59,c5hderjlkcoaze51e5wgvptk,1,38.7,15.8,2022-08-13T15:00:07.159Z,2022-08-14T01:14:00Z,3702441931,56,Back,3702441933,140,41.6,3702441937,212,9.2,3705012113,178,,3702441939,213,1.2,3702441935,141,28.6,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445376931,724,1,2,70,0,c5hderjlkcoaze51e5wgvptk,1,41.6,28.6,2022-08-13T15:00:08.620Z,2022-08-14T01:14:03Z,3702441945,56,Back,3702441951,212,11.3,3702441953,213,2.7,3702441949,141,36.0,3702441947,140,32.0,3705012501,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
