id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2502124411,658,15,2,69,49,cz4a6wmzx2obyisadhgaccx7b,1,94.9,35.5,2023-01-29T16:00:21.230Z,2023-01-30T05:07:15Z,4002806113,103,19,4002806125,230,98.8,4002805905,82,,4002805821,56,Center,4002806121,147,38.8,4002805899,20,,4002806103,29,,4002806127,231,45.8,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,4002806101,78,,4003616501,62,4002806105,154,,4002805817,22,4002806117,146,,,95.9,4002806115,100,,4004045927,178,,4002806111,102,49.3,4002806107,55,656,,4002805909,233,641,,
2502124255,641,10,2,69,50,8q1ul09cygzswb7tb456bmifv,1,3,60,2023-01-29T16:00:21.388Z,2023-01-30T05:07:22Z,4002805043,94,,4002805913,233,658,4004045987,178,,4002805047,56,Back,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124281,642,5,2,69,52,8q1ul09cygzswb7tb456bmifv,0,11.6,101.4,2023-01-29T16:00:23.588Z,2023-01-30T05:07:29Z,4002805197,56,Back,4002806373,233,659,4002805199,347,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124415,659,5,2,69,52,cz4a6wmzx2obyisadhgaccx7b,1,88.4,-1.4,2023-01-29T16:00:23.588Z,2023-01-30T05:07:29Z,4002805865,56,Right,4002806365,233,642,4002805867,347,,,,,,,,,,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124249,657,43,2,70,7,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-29T16:00:38.937Z,2023-01-29T16:00:46Z,4002805013,250,0,4002805311,144,39,4002805003,22,0,4002805005,62,0,4002805007,56,Center,,,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124615,660,1,2,70,34,cz4a6wmzx2obyisadhgaccx7b,1,86.8,0,2023-01-29T16:01:06.029Z,2023-01-30T05:07:37Z,4002806985,140,89.2,4002806983,56,Center,4002806991,213,1.5,4002806981,107,,4002806993,1,,4002806987,141,41.0,4002806989,212,29.1,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124625,661,1,2,70,36,cz4a6wmzx2obyisadhgaccx7b,0,89.4,40.9,2023-01-29T16:01:08.134Z,2023-01-30T05:07:49Z,4004046261,178,,4002807025,3,,4002807037,213,1.1,4002807031,140,92.8,4002807029,56,Center,4002807035,212,7.9,4002807027,168,,4002807033,141,51.2,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124641,643,12,2,70,38,8q1ul09cygzswb7tb456bmifv,1,6.9,54.8,2023-01-29T16:01:09.685Z,2023-01-30T05:07:58Z,4002807109,141,62.0,4002807107,140,10.7,4004046351,388,,4002807113,213,0.9,4002807105,56,Back,4002807111,212,6.3,4002807143,15,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124669,644,12,2,70,39,8q1ul09cygzswb7tb456bmifv,1,11,55.3,2023-01-29T16:01:10.984Z,2023-01-30T05:08:08Z,4002807267,15,,4002807239,141,64.7,4002807243,212,9.9,4002807235,140,18.2,4004046429,178,,4002807231,56,Back,4002807247,213,0.7,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124675,662,61,2,70,40,cz4a6wmzx2obyisadhgaccx7b,0,81.9,35.3,2023-01-29T16:01:12.084Z,2023-01-30T05:08:33Z,4004046677,15,,4004046679,388,,4002807269,56,Center,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124693,645,12,2,70,41,8q1ul09cygzswb7tb456bmifv,1,13,67.8,2023-01-29T16:01:12.777Z,2023-01-30T05:08:42Z,4002807365,140,25.5,4004046787,178,,4002807363,56,Back,4002807369,212,14.7,4002807371,213,5.8,4002807367,141,58.0,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124683,663,61,2,70,42,cz4a6wmzx2obyisadhgaccx7b,1,72.3,39.7,2023-01-29T16:01:13.481Z,2023-01-30T05:08:54Z,4002807305,56,Center,4004046883,178,,4004046881,21,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124695,646,49,2,70,44,8q1ul09cygzswb7tb456bmifv,1,29.1,45.5,2023-01-29T16:01:15.740Z,2023-01-30T05:09:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124729,647,3,2,70,45,8q1ul09cygzswb7tb456bmifv,1,34.2,38.3,2023-01-29T16:01:16.453Z,2023-01-30T09:54:07Z,4004047653,178,,4003617711,464,,4002807529,233,664,4003617709,286,,4002807523,56,Back,,,,,,,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124711,664,45,2,70,45,cz4a6wmzx2obyisadhgaccx7b,0,65.8,61.7,2023-01-29T16:01:16.453Z,2023-01-30T09:54:07Z,4002807541,233,647,4003681931,285,,4002807437,56,Center,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124739,648,1,2,70,48,8q1ul09cygzswb7tb456bmifv,0,53.3,15.2,2023-01-29T16:01:19.666Z,2023-01-30T05:10:44Z,4002807581,155,,4002807591,213,0.7,4002807583,56,Center,4004047679,178,,4002807585,140,72.7,4002807587,141,42.3,4002807589,212,27.5,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124759,665,1,2,70,50,cz4a6wmzx2obyisadhgaccx7b,1,27.8,57.3,2023-01-29T16:01:21.646Z,2023-01-30T05:11:51Z,4002807681,212,4.8,4004048235,388,,4002807679,141,59.4,4002807683,213,0.3,4002807669,3,,4002807671,56,Back,4002807675,140,32.2,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124767,666,49,2,70,51,cz4a6wmzx2obyisadhgaccx7b,1,31.4,61.1,2023-01-29T16:01:22.805Z,2023-01-30T09:43:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124775,667,50,2,70,51,cz4a6wmzx2obyisadhgaccx7b,1,28.2,60.4,2023-01-29T16:01:22.958Z,2023-01-30T05:13:39Z,4002807873,233,649,4002807759,56,Back,4002807761,285,,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124789,649,7,2,70,53,8q1ul09cygzswb7tb456bmifv,1,71.8,39.6,2023-01-29T16:01:24.801Z,2023-01-30T05:13:26Z,4004049005,178,,4003618369,383,,4002807843,286,,4002807841,56,Center,4002807869,233,667,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124791,650,49,2,70,54,8q1ul09cygzswb7tb456bmifv,1,79.7,33.7,2023-01-29T16:01:25.987Z,2023-01-30T05:13:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124797,651,1,2,70,55,8q1ul09cygzswb7tb456bmifv,0,80.2,30.5,2023-01-29T16:01:26.514Z,2023-01-30T05:14:06Z,4002807963,236,,4002807935,140,82.2,4002807969,286,,4004049383,178,,4002807933,56,Center,4002807965,233,668,4002807937,141,36.7,4002807941,213,1.1,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,4002807939,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124799,668,74,2,70,55,cz4a6wmzx2obyisadhgaccx7b,1,18.4,65.1,2023-01-29T16:01:26.933Z,2023-01-30T05:14:13Z,4002807945,56,Back,4004049439,178,,4002807949,285,,4002807983,233,651,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124823,669,12,2,70,56,cz4a6wmzx2obyisadhgaccx7b,1,13.3,65.1,2023-01-29T16:01:28.040Z,2023-01-30T05:15:07Z,4002808097,213,1.8,4004049947,178,,4002808089,56,Back,4002808095,212,25.4,4002808093,141,100.0,4002808135,167,,4002808091,140,6.7,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124881,652,5,2,70,58,8q1ul09cygzswb7tb456bmifv,1,92.6,-1.2,2023-01-29T16:01:30.052Z,2023-01-30T05:15:13Z,4002808465,233,670,4002808429,56,Right,4002808431,347,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124829,670,5,2,70,58,cz4a6wmzx2obyisadhgaccx7b,0,7.4,101.2,2023-01-29T16:01:30.052Z,2023-01-30T05:15:14Z,4002808481,233,652,4002808117,347,,4002808115,56,Back,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125041,653,1,2,71,25,8q1ul09cygzswb7tb456bmifv,0,89,0,2023-01-29T16:01:57.182Z,2023-01-30T05:15:21Z,4002809321,213,1.3,4002809309,107,,4002809317,141,28.8,4002809313,56,Center,4002809315,140,94.3,4002809319,212,21.3,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125055,671,12,2,71,27,cz4a6wmzx2obyisadhgaccx7b,1,1.6,75,2023-01-29T16:01:58.534Z,2023-01-30T05:15:33Z,4002809359,212,10.6,4002809357,141,67.2,4002809363,15,,4002809353,56,Back,4002809361,213,5.8,4002809355,140,10.3,4004050191,388,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125077,654,13,2,71,29,8q1ul09cygzswb7tb456bmifv,1,87.6,36.1,2023-01-29T16:02:00.425Z,2023-01-30T05:15:44Z,4002810053,230,99.1,4002809813,72,,4003619349,63,,4002810045,102,43.4,4002809459,56,Center,4002811263,215,,4002810049,391,,4002810055,231,46.8,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,4002810047,103,9.7,4004050301,178,4002810051,458,,4002809811,160,4002810043,84,,,,,,,,,,,,,,,,,,,,,
2502125079,655,5,2,71,30,8q1ul09cygzswb7tb456bmifv,0,101.4,41.6,2023-01-29T16:02:01.590Z,2023-01-30T05:15:49Z,4002809495,346,,4002809493,56,Center,4002809525,233,672,,,,,,,,,,,,,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125071,672,5,2,71,30,cz4a6wmzx2obyisadhgaccx7b,1,-1.4,58.4,2023-01-29T16:02:01.590Z,2023-01-30T05:15:49Z,4002809521,233,655,4002809439,346,,4002809437,56,Back,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125497,673,1,2,72,16,cz4a6wmzx2obyisadhgaccx7b,1,3.9,40.1,2023-01-29T16:02:48.033Z,2023-01-30T05:15:57Z,4002811757,213,6.1,4002811759,1,,4002811751,140,59.5,4002811763,74,,4002811747,124,,4002811755,212,59.0,4002811753,141,27.4,4002811749,56,Center,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125505,674,1,2,72,19,cz4a6wmzx2obyisadhgaccx7b,1,59.5,27.6,2023-01-29T16:02:51.190Z,2023-01-30T05:16:10Z,4002811809,56,Center,4002811807,168,,4002811817,213,0.1,4002811805,3,,4004050571,388,,4002811811,140,68.7,4002811813,141,28.6,4002811815,212,9.7,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125863,679,1,2,72,20,cz4a6wmzx2obyisadhgaccx7b,0,65.5,27,2023-01-29T16:02:52.313Z,2023-01-30T05:16:25Z,4002819525,213,1.4,4002819521,141,29.3,4002819557,233,673,4002819519,140,65.8,4002819517,56,Center,4002819561,286,,4002819523,212,1.6,4004050741,178,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,4002819555,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126437,673,74,2,72,21,8q1ul09cygzswb7tb456bmifv,1,33,58.3,2023-01-29T16:02:52.399Z,2023-01-30T05:16:30Z,4002819579,233,679,4002816745,56,Back,4004050837,178,,4002819365,285,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125551,676,50,2,72,24,cz4a6wmzx2obyisadhgaccx7b,1,75.9,36,2023-01-29T16:02:56.192Z,2023-01-30T05:17:58Z,4002813011,233,656,4002812025,56,Center,4002812993,286,,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125559,656,7,2,72,24,8q1ul09cygzswb7tb456bmifv,0,24.1,64,2023-01-29T16:02:56.331Z,2023-01-30T05:18:09Z,4002812067,56,Back,4004051933,178,,4002812069,285,,4003620057,385,,4002813007,233,676,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125573,677,13,2,72,26,cz4a6wmzx2obyisadhgaccx7b,1,82.5,36.7,2023-01-29T16:02:57.782Z,2023-01-30T05:18:21Z,4002813405,231,47.1,4004052055,178,,4002813393,86,,4002813267,20,,4002813401,458,,4002812155,56,Center,4002813397,103,52.8,4002812151,22,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,4002813399,328,,4002813403,230,4002813395,102,58.2,4002812153,18,,,,,,,,,,,97.7,,,,,,,,,,,,
2502125587,657,5,2,72,27,8q1ul09cygzswb7tb456bmifv,1,-0.9,37.8,2023-01-29T16:02:59.042Z,2023-01-30T05:18:49Z,4002812249,56,Back,4002812499,233,678,4002812251,346,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125615,678,5,2,72,27,cz4a6wmzx2obyisadhgaccx7b,0,100.9,62.2,2023-01-29T16:02:59.042Z,2023-01-30T05:18:49Z,4002812515,233,657,4002812411,346,,4002812409,56,Center,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125517,675,43,2,72,41,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-29T16:03:13.005Z,2023-01-29T16:06:20Z,4002811871,213,3.3,4002811869,212,5.5,4002811867,141,27.9,4002822641,144,1,4002811863,56,Center,4002811865,140,63.4,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125851,658,1,2,72,52,8q1ul09cygzswb7tb456bmifv,1,4.7,59.9,2023-01-29T16:03:23.413Z,2023-01-30T05:19:13Z,4002813645,237,,4002813637,141,43.0,4002813639,212,11.6,4002813641,213,4.6,4002813631,124,,4002813635,140,3.3,4002813633,56,Back,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125867,659,1,2,72,55,8q1ul09cygzswb7tb456bmifv,0,10.4,42.6,2023-01-29T16:03:26.627Z,2023-01-30T05:19:19Z,4002813741,1,,4002813739,213,0.5,4002813737,212,60.2,4002813735,141,85.5,4002813733,140,60.5,4004052731,178,,4002813729,157,,4002813731,56,Left,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125889,680,1,2,72,58,cz4a6wmzx2obyisadhgaccx7b,1,35.6,13.7,2023-01-29T16:03:29.876Z,2023-01-30T05:19:33Z,4002813859,3,,4002813867,212,18.0,4004052875,388,,4002813869,213,0.2,4002813861,56,Right,4002813865,141,18.5,4002813863,140,52.5,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125891,681,1,2,73,0,cz4a6wmzx2obyisadhgaccx7b,0,52.5,18.5,2023-01-29T16:03:31.780Z,2023-01-30T05:19:51Z,4002813889,213,0.2,4002813887,212,11.8,4004053089,388,,4002813881,56,Center,4002813883,140,63.6,4002813877,3,,4002813885,141,21.5,4002813879,168,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125911,660,1,2,73,2,8q1ul09cygzswb7tb456bmifv,1,40.2,77.8,2023-01-29T16:03:33.830Z,2023-01-30T05:20:03Z,4002813997,212,13.5,4002813999,213,0.9,4004053221,178,,4002813993,140,48.6,4002813995,141,92.8,4002813991,56,Back,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125969,661,1,2,73,3,8q1ul09cygzswb7tb456bmifv,0,48.6,92.8,2023-01-29T16:03:34.682Z,2023-01-30T05:20:10Z,4002814303,56,Center,4002814311,213,5.6,4002814305,140,71.2,4002814313,1,,4004053323,178,,4002814301,157,,4002814307,141,64.3,4002814309,212,30.6,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125963,682,49,2,73,7,cz4a6wmzx2obyisadhgaccx7b,1,26.2,38.9,2023-01-29T16:03:38.644Z,2023-01-30T05:20:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502125997,683,1,2,73,7,cz4a6wmzx2obyisadhgaccx7b,1,24.5,44.1,2023-01-29T16:03:39.142Z,2023-01-30T05:20:40Z,4002814445,140,27.1,4002814457,213,5.0,4002814441,56,Back,4002814455,212,10.6,4002814449,141,29.1,4004053675,178,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126025,684,1,2,73,9,cz4a6wmzx2obyisadhgaccx7b,1,21.6,28,2023-01-29T16:03:41.137Z,2023-01-30T05:20:50Z,4002814617,212,20.6,4002814619,213,2.8,4004053813,178,,4002814615,141,38.6,4002814613,140,3.2,4002814611,56,Back,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126055,685,1,2,73,11,cz4a6wmzx2obyisadhgaccx7b,1,3.4,38.6,2023-01-29T16:03:42.784Z,2023-01-30T05:20:56Z,4002814803,141,19.7,4002814805,212,47.8,4002814801,140,47.2,4002814799,56,Back,4004053883,178,,4002814809,1,,4002814797,157,,4002814807,213,6.0,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126065,686,61,2,73,14,cz4a6wmzx2obyisadhgaccx7b,0,47.3,19.7,2023-01-29T16:03:45.992Z,2023-01-30T05:21:09Z,4004054021,388,,4002814825,56,Back,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126059,662,49,2,73,16,8q1ul09cygzswb7tb456bmifv,1,59.2,80.9,2023-01-29T16:03:47.692Z,2023-01-30T05:21:24Z,,,,,,,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126077,663,3,2,73,17,8q1ul09cygzswb7tb456bmifv,0,61.6,79,2023-01-29T16:03:48.549Z,2023-01-30T05:21:32Z,4002814887,286,,4004054297,178,,4003622099,464,,4002814885,56,Left,4002814965,233,687,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126085,687,7,2,73,17,cz4a6wmzx2obyisadhgaccx7b,1,38.4,21,2023-01-29T16:03:48.730Z,2023-01-30T05:21:40Z,4002814927,285,,4003622173,383,,4002814925,56,Back,4004054379,178,,4002814955,233,663,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126087,688,49,2,73,18,cz4a6wmzx2obyisadhgaccx7b,1,38.8,15.8,2023-01-29T16:03:50.022Z,2023-01-30T05:22:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126103,689,1,2,73,18,cz4a6wmzx2obyisadhgaccx7b,1,39.2,15.2,2023-01-29T16:03:50.070Z,2023-01-30T05:22:32Z,4002815043,56,Back,4002815045,140,48.3,4004054977,178,,4002815051,213,6.1,4002815047,141,11.9,4002815049,212,9.8,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126131,690,1,2,73,20,cz4a6wmzx2obyisadhgaccx7b,1,48.3,11.9,2023-01-29T16:03:51.812Z,2023-01-30T05:22:49Z,4002815203,141,21.8,4002815195,56,Back,4002815207,212,7.6,4002815209,213,2.1,4004055195,178,,4002815199,140,44.9,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502380199,1211,43,2,73,21,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-01-29T16:03:52.978Z,2023-01-30T09:48:19Z,4004158743,399,473218,4004158753,144,83,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502380201,1212,43,2,73,21,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-01-29T16:03:52.978Z,2023-01-30T11:20:57Z,4004158757,399,473218,4004212309,144,83,,,,,,,,,,,,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126137,691,61,2,73,21,cz4a6wmzx2obyisadhgaccx7b,0,61.2,14.3,2023-01-29T16:03:52.998Z,2023-01-30T05:24:22Z,4002815223,56,Right,4004055413,178,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126161,664,49,2,73,23,8q1ul09cygzswb7tb456bmifv,1,35.8,88.7,2023-01-29T16:03:54.606Z,2023-01-30T05:24:39Z,,,,,,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126165,665,1,2,73,23,8q1ul09cygzswb7tb456bmifv,1,35.8,88.7,2023-01-29T16:03:54.676Z,2023-01-30T05:25:44Z,4002815329,140,54.3,4002815333,212,19.7,4002815335,213,0.2,4004055699,178,,4002815327,56,Left,4002815331,141,93.6,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126169,666,1,2,73,24,8q1ul09cygzswb7tb456bmifv,1,54.3,93.6,2023-01-29T16:03:55.554Z,2023-01-30T05:25:49Z,4002815351,212,11.2,4002815353,213,3.1,4002815349,141,95.1,4002815347,140,43.7,4004055981,178,,4002815345,56,Back,4002815357,156,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126193,667,1,2,73,26,8q1ul09cygzswb7tb456bmifv,0,43.7,95.1,2023-01-29T16:03:58.205Z,2023-01-30T05:26:00Z,4002815487,140,68.0,4002815489,141,83.3,4002815491,212,26.7,4002815483,155,,4002815485,56,Left,4004055993,178,,4002815493,213,6.0,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126201,692,1,2,73,27,cz4a6wmzx2obyisadhgaccx7b,1,28,17.1,2023-01-29T16:03:59.319Z,2023-01-30T05:26:33Z,4002815545,140,36.6,4002815543,56,Back,4004057203,178,,4002815541,3,,4002815549,212,10.3,4002815547,141,24.4,4002815551,213,0.5,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502126203,693,49,2,73,29,cz4a6wmzx2obyisadhgaccx7b,1,36.4,24.7,2023-01-29T16:04:00.622Z,2023-01-30T05:26:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
