id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2503744823,21,12,1,1,54,f0w62l8zql3tukxsy8fqwp72x,1,12,32.7,2023-02-04T14:33:42.555Z,2023-02-05T04:03:17Z,4011338083,167,,4011338001,141,0.0,4011338003,212,23.3,4011337997,56,Back,4011337999,140,14.5,4011338005,213,4.8,4013921699,178,,,,,b2oa5dzw40auj5cgxfrp4b4r9,J. Boëtius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503744835,22,5,1,1,56,f0w62l8zql3tukxsy8fqwp72x,0,14.6,-1.1,2023-02-04T14:33:44.589Z,2023-02-05T04:03:20Z,4011338059,347,,4011338057,56,Back,4011338509,233,33,,,,,,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503744933,33,5,1,1,56,c5hderjlkcoaze51e5wgvptk,1,85.4,101.1,2023-02-04T14:33:44.589Z,2023-02-05T04:03:20Z,4011338455,233,22,4011338437,347,,4011338435,56,Left,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745101,34,1,1,2,6,c5hderjlkcoaze51e5wgvptk,1,80.8,100,2023-02-04T14:33:53.768Z,2023-02-05T04:03:24Z,4011339215,107,,4011339229,141,92.2,4011339237,213,3.6,4011339219,56,Left,4011339233,212,14.0,4011339225,140,68.9,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745145,35,1,1,2,7,c5hderjlkcoaze51e5wgvptk,1,68.9,92.2,2023-02-04T14:33:55.599Z,2023-02-05T04:03:28Z,4013921881,178,,4011339455,212,25.1,4011339449,56,Back,4011339457,213,3.1,4011339451,140,45.1,4011339453,141,95.5,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745217,36,1,1,2,11,c5hderjlkcoaze51e5wgvptk,1,44.3,92.1,2023-02-04T14:33:58.952Z,2023-02-05T04:03:32Z,4013921939,178,,4011339845,140,43.7,4011339851,213,4.7,4011339843,56,Back,4011339847,141,73.1,4011339849,212,12.9,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745285,37,1,1,2,15,c5hderjlkcoaze51e5wgvptk,1,42.3,64.1,2023-02-04T14:34:02.775Z,2023-02-05T04:03:35Z,4011340137,140,36.0,4011340139,141,38.3,4011340135,56,Back,4011340143,213,4.4,4011340141,212,18.7,4013921999,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745353,38,1,1,2,17,c5hderjlkcoaze51e5wgvptk,1,38.3,34.1,2023-02-04T14:34:05.325Z,2023-02-05T04:03:40Z,4011340515,213,5.4,4013922063,178,,4011340507,56,Right,4011340509,140,54.0,4011340513,212,25.5,4011340511,141,5.4,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745435,39,1,1,2,22,c5hderjlkcoaze51e5wgvptk,1,65.3,6.7,2023-02-04T14:34:09.750Z,2023-02-05T04:03:43Z,4011340905,141,26.6,4011343395,4,,4013922165,178,,4011340911,1,,4011340903,140,94.1,4011340909,213,0.4,4011340901,56,Center,4011340907,212,33.1,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745447,40,1,1,2,26,c5hderjlkcoaze51e5wgvptk,0,95.6,28.5,2023-02-04T14:34:13.721Z,2023-02-05T04:03:46Z,4011340985,212,13.2,4011340981,140,95.5,4011340987,213,1.6,4011340979,56,Center,4011340983,141,47.9,4011340977,155,,4013922223,178,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745455,23,52,1,2,27,f0w62l8zql3tukxsy8fqwp72x,1,3.8,53.9,2023-02-04T14:34:14.655Z,2023-02-05T04:03:53Z,4013144763,378,,4013922377,178,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745735,24,80,1,2,35,f0w62l8zql3tukxsy8fqwp72x,0,5.3,50.4,2023-02-04T14:34:23.327Z,2023-02-05T04:04:06Z,4013922555,178,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745907,25,1,1,2,39,f0w62l8zql3tukxsy8fqwp72x,1,4.2,50.4,2023-02-04T14:34:26.770Z,2023-02-05T04:04:14Z,4013922717,178,,4011343173,212,15.5,4011343171,141,71.4,4011343177,213,1.2,4011343165,56,Back,4011343167,140,10.0,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745939,26,1,1,2,46,f0w62l8zql3tukxsy8fqwp72x,1,20.4,82.3,2023-02-04T14:34:33.931Z,2023-02-05T04:04:18Z,4011343331,213,1.2,4011343325,140,24.1,4013922831,178,,4011343327,141,96.6,4011343329,212,10.5,4011343323,56,Back,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503745985,27,1,1,2,48,f0w62l8zql3tukxsy8fqwp72x,1,25.2,95.7,2023-02-04T14:34:35.757Z,2023-02-05T04:04:24Z,4011343591,213,4.3,4011343581,140,19.1,4011343587,212,15.7,4011343583,141,74.7,4011343577,56,Back,4013922929,178,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746045,28,1,1,2,50,f0w62l8zql3tukxsy8fqwp72x,1,20.2,70.9,2023-02-04T14:34:38.225Z,2023-02-05T04:04:27Z,4011343835,213,3.9,4011343827,56,Back,4011343829,140,7.5,4013923013,178,,4011343833,212,18.7,4011343831,141,51.6,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746127,29,2,1,2,51,f0w62l8zql3tukxsy8fqwp72x,1,9.3,50.9,2023-02-04T14:34:39.428Z,2023-02-05T04:04:31Z,4011344205,56,Center,4011344217,1,,4011344211,141,67.8,4011344209,140,57.3,4013923073,178,,4011345617,7,48xfkorlx0hu677np4669wbth,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746213,41,55,1,2,51,c5hderjlkcoaze51e5wgvptk,1,45.2,43.9,2023-02-04T14:34:39.429Z,2023-02-05T04:04:32Z,4011803829,189,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746433,42,1,1,3,5,c5hderjlkcoaze51e5wgvptk,1,43.7,35.4,2023-02-04T14:34:53.078Z,2023-02-05T04:04:51Z,4011345705,213,1.4,4011811223,189,,4011345701,212,14.1,4011345683,241,,4011345681,5,,4011345689,56,Back,4013923149,178,,4011345693,140,45.7,bd4p670s36cp1dh4fadv84qcq,Tuta,4011345697,141,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746455,43,1,1,3,6,c5hderjlkcoaze51e5wgvptk,1,45.7,55.9,2023-02-04T14:34:54.078Z,2023-02-05T04:04:54Z,4013923193,178,,4011345797,140,40.1,4011345799,141,75.2,4011345795,56,Back,4011345801,212,14.4,4011811071,189,,4011345803,213,2.0,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746465,44,1,1,3,9,c5hderjlkcoaze51e5wgvptk,1,40.8,78.1,2023-02-04T14:34:57.049Z,2023-02-05T06:09:57Z,4011345839,140,55.1,4011345837,56,Left,4011345845,213,0.5,4013923247,178,,4011345843,212,17.5,4011345841,141,91.3,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746505,45,1,1,3,11,c5hderjlkcoaze51e5wgvptk,1,52.6,92.8,2023-02-04T14:34:59.265Z,2023-02-05T04:05:12Z,4011346053,213,3.4,4011346051,212,15.5,4011346049,141,86.7,4011346047,140,38.4,4013923405,178,,4011346045,56,Back,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746591,46,1,1,3,17,c5hderjlkcoaze51e5wgvptk,1,39.3,76.6,2023-02-04T14:35:04.847Z,2023-02-05T04:05:15Z,4011346493,56,Back,4011346497,141,93.1,4011346499,212,13.8,4011346501,213,1.0,4013923581,178,,4011346495,140,46.9,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746655,47,1,1,3,18,c5hderjlkcoaze51e5wgvptk,1,45.6,93.7,2023-02-04T14:35:06.548Z,2023-02-05T04:05:18Z,4011346773,212,16.2,4011346771,141,76.3,4013923619,178,,4011346769,140,35.0,4011346767,56,Back,4011346775,213,4.0,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746693,48,1,1,3,21,c5hderjlkcoaze51e5wgvptk,1,34.1,67.6,2023-02-04T14:35:09.456Z,2023-02-05T04:05:22Z,4011346943,212,12.6,4011346941,141,49.5,4013923669,178,,4011346945,213,4.5,4011346939,140,31.4,4011346937,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746799,49,1,1,3,24,c5hderjlkcoaze51e5wgvptk,1,31.8,51.4,2023-02-04T14:35:11.783Z,2023-02-05T04:05:28Z,4011347375,56,Back,4013923743,178,,4011347381,212,17.1,4011347383,213,1.6,4011347379,141,76.5,4011347377,140,30.7,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746897,50,1,1,3,29,c5hderjlkcoaze51e5wgvptk,1,38.1,73.6,2023-02-04T14:35:17.320Z,2023-02-05T04:05:32Z,4011347833,140,27.2,4011347837,212,17.9,4011347839,213,4.0,4011347831,56,Back,4013923797,178,,4011347835,141,53.3,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503746977,51,1,1,3,32,c5hderjlkcoaze51e5wgvptk,1,23.8,44.6,2023-02-04T14:35:20.388Z,2023-02-05T04:05:36Z,4011348225,213,5.0,4011348217,56,Back,4011348219,140,32.1,4013923815,178,,4011348223,212,28.6,4011348221,141,4.5,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747037,52,1,1,3,36,c5hderjlkcoaze51e5wgvptk,0,34.8,4.6,2023-02-04T14:35:23.682Z,2023-02-05T04:05:44Z,4011348495,56,Right,4013923851,178,,4011348503,213,0.4,4011348501,212,22.9,4011348497,140,54.6,4011348499,141,18.6,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747067,30,8,1,3,37,f0w62l8zql3tukxsy8fqwp72x,1,41.2,78.5,2023-02-04T14:35:24.648Z,2023-02-05T04:05:53Z,4013148363,385,,4013923941,178,,4011348645,56,Back,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747135,53,1,1,3,38,c5hderjlkcoaze51e5wgvptk,1,42,12,2023-02-04T14:35:26.393Z,2023-02-05T04:05:59Z,4011348949,56,Right,4011348947,3,,4011348953,141,6.4,4011348957,213,6.0,4011348951,140,53.4,4013924033,388,,4011348955,212,12.6,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747147,54,3,1,3,40,c5hderjlkcoaze51e5wgvptk,0,53.4,6.4,2023-02-04T14:35:27.669Z,2023-02-05T04:06:09Z,4011349003,56,Right,4011366611,286,,4013148913,465,,4011366839,211,,4013924173,178,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747141,31,49,1,3,41,f0w62l8zql3tukxsy8fqwp72x,1,33.2,90.9,2023-02-04T14:35:29.392Z,2023-02-05T04:06:17Z,,,,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747193,32,1,1,3,41,f0w62l8zql3tukxsy8fqwp72x,1,31,89.4,2023-02-04T14:35:29.429Z,2023-02-05T04:06:22Z,4011349233,141,96.2,4011349237,213,0.3,4011349231,140,44.4,4013924335,178,,4011349235,212,14.8,4011349221,155,,4011349227,56,Back,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747311,33,1,1,3,43,f0w62l8zql3tukxsy8fqwp72x,0,48,95.6,2023-02-04T14:35:31.151Z,2023-02-05T04:06:27Z,4011353865,140,55.0,4011349725,56,Left,4011353871,213,5.7,4011353869,212,8.6,4011353867,141,89.0,4013924437,178,,,,,,,,b2oa5dzw40auj5cgxfrp4b4r9,J. Boëtius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747313,55,1,1,3,44,c5hderjlkcoaze51e5wgvptk,0,44.6,12.6,2023-02-04T14:35:31.766Z,2023-02-05T04:06:32Z,4011349741,56,Center,4011351441,1,,4013924507,178,,4011351435,141,31.4,4011351433,140,88.5,4011351431,157,,4011351437,212,47.8,4011351439,213,0.3,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747481,34,1,1,3,51,f0w62l8zql3tukxsy8fqwp72x,1,12.5,61.8,2023-02-04T14:35:39.170Z,2023-02-05T04:06:53Z,4011350585,213,5.3,4011350583,212,20.4,4011350579,140,23.3,4011350577,56,Back,4011350581,141,36.9,4013924515,178,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748601,43,43,1,3,52,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T14:35:39.994Z,2023-02-04T19:54:04Z,4011356499,189,0,4013149713,144,49,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747515,35,1,1,3,54,f0w62l8zql3tukxsy8fqwp72x,1,23.2,34.6,2023-02-04T14:35:41.722Z,2023-02-05T04:06:58Z,4011350755,140,29.3,4011350761,213,5.1,4013924831,178,,4011350759,212,18.8,4011350757,141,8.6,4011350753,56,Back,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747605,36,1,1,3,58,f0w62l8zql3tukxsy8fqwp72x,1,29.3,9.2,2023-02-04T14:35:46.084Z,2023-02-05T04:07:02Z,4011351133,56,Back,4011351139,212,18.4,4011351137,141,35.4,4013924893,178,,4011351135,140,24.8,4011351141,213,1.8,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747697,37,1,1,4,1,f0w62l8zql3tukxsy8fqwp72x,1,27,41,2023-02-04T14:35:49.487Z,2023-02-05T04:07:09Z,4011351555,213,1.5,4013924987,178,,4011351549,140,29.2,4011351547,56,Back,4011351553,212,24.0,4011351551,141,76.1,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747751,38,1,1,4,4,f0w62l8zql3tukxsy8fqwp72x,1,29.2,76.1,2023-02-04T14:35:51.750Z,2023-02-05T04:07:12Z,4011351829,140,33.6,4011351823,56,Back,4011351835,213,1.2,4013925043,178,,4011351831,141,93.9,4011351833,212,13.0,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747825,39,1,1,4,7,f0w62l8zql3tukxsy8fqwp72x,1,30.4,94.2,2023-02-04T14:35:55.272Z,2023-02-05T04:07:18Z,4011352217,140,22.8,4011352219,141,78.7,4011352223,213,4.1,4011352221,212,13.2,4011352215,56,Back,4013925109,178,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747873,40,1,1,4,10,f0w62l8zql3tukxsy8fqwp72x,1,20.5,74.7,2023-02-04T14:35:57.731Z,2023-02-05T04:07:23Z,4011352449,141,49.7,4011352441,56,Back,4011352453,213,4.1,4011352451,212,21.1,4013925149,178,,4011352445,140,8.6,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747909,41,1,1,4,13,f0w62l8zql3tukxsy8fqwp72x,0,8.1,45.2,2023-02-04T14:36:01.255Z,2023-02-05T04:07:28Z,4011352647,1,,4011352641,141,0.0,4011352643,212,38.7,4011352635,155,,4013925201,178,,4011352637,56,Back,4011352639,140,29.2,4011352645,213,5.3,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503747917,42,5,1,4,16,f0w62l8zql3tukxsy8fqwp72x,0,31.6,-1.7,2023-02-04T14:36:03.923Z,2023-02-05T04:07:35Z,4011353395,233,56,4011352671,56,Back,4011352675,347,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748047,56,5,1,4,16,c5hderjlkcoaze51e5wgvptk,1,68.4,101.7,2023-02-04T14:36:03.923Z,2023-02-05T04:07:34Z,4011353299,56,Left,4011353301,347,,4011353375,233,42,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748207,57,1,1,4,26,c5hderjlkcoaze51e5wgvptk,1,66.2,100,2023-02-04T14:36:14.493Z,2023-02-05T04:07:41Z,4011353983,56,Back,4011353989,212,25.0,4011353981,107,,4011353987,141,88.5,4011353985,140,44.0,4011353993,1,,4011353991,213,3.5,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748339,58,1,1,4,29,c5hderjlkcoaze51e5wgvptk,1,43.3,86.5,2023-02-04T14:36:17.048Z,2023-02-05T04:07:45Z,4011354663,140,38.4,4011354661,56,Back,4011354669,213,4.3,4011354667,212,12.7,4013925391,178,,4011354665,141,69.5,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748433,59,1,1,4,35,c5hderjlkcoaze51e5wgvptk,1,38.4,65.5,2023-02-04T14:36:23.352Z,2023-02-05T04:08:02Z,4013925585,178,,4011355169,212,9.5,4011355167,141,51.8,4011355163,56,Back,4011355171,213,4.9,4011355165,140,40.1,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748557,60,1,1,4,38,c5hderjlkcoaze51e5wgvptk,1,43.5,41.9,2023-02-04T14:36:26.390Z,2023-02-05T04:08:06Z,4011355719,212,10.6,4011355717,141,30.9,4011355713,56,Back,4013925639,178,,4011355715,140,36.4,4011355721,213,3.9,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748609,61,1,1,4,42,c5hderjlkcoaze51e5wgvptk,1,35.5,24.6,2023-02-04T14:36:29.627Z,2023-02-05T04:08:17Z,4011355955,140,42.9,4013925715,178,,4011355961,213,5.2,4011355957,141,2.4,4011355959,212,17.0,4011355953,56,Back,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748691,62,1,1,4,44,c5hderjlkcoaze51e5wgvptk,1,43,3.7,2023-02-04T14:36:31.801Z,2023-02-05T04:08:22Z,4011356339,140,34.1,4011356337,56,Back,4011356345,213,2.4,4011356341,141,17.5,4011356343,212,13.2,4013925787,178,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748787,63,1,1,4,46,c5hderjlkcoaze51e5wgvptk,1,34.9,21.9,2023-02-04T14:36:34.600Z,2023-02-05T04:08:36Z,4013925959,178,,4011356845,141,55.4,4011356843,140,29.1,4011356847,212,23.6,4011356841,56,Back,4011356849,213,1.8,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748891,64,1,1,4,49,c5hderjlkcoaze51e5wgvptk,1,32.8,64.1,2023-02-04T14:36:37.568Z,2023-02-05T04:08:46Z,4011357381,141,81.3,4011357379,140,36.6,4011357383,212,12.4,4011357377,56,Back,4011357385,213,1.2,4013926109,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503748983,65,1,1,4,55,c5hderjlkcoaze51e5wgvptk,1,43.4,87.6,2023-02-04T14:36:42.893Z,2023-02-05T04:08:59Z,4011357793,141,62.3,4011357797,213,4.4,4011357791,140,38.9,4011357795,212,17.8,4013926291,178,,4011357789,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503749021,66,1,1,4,58,c5hderjlkcoaze51e5wgvptk,1,39.3,53.3,2023-02-04T14:36:46.290Z,2023-02-05T04:09:03Z,4011357995,56,Back,4013926343,178,,4011358009,213,4.6,4011358001,141,26.9,4011357999,140,36.6,4011358005,212,18.2,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503749073,67,1,1,5,1,c5hderjlkcoaze51e5wgvptk,1,39.3,21.1,2023-02-04T14:36:48.993Z,2023-02-05T04:09:16Z,4013926503,178,,4011358313,56,Right,4011358319,141,4.3,4011358317,140,51.3,4011358321,212,17.0,4011358323,213,5.5,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503749135,68,1,1,5,4,c5hderjlkcoaze51e5wgvptk,1,52.3,4.6,2023-02-04T14:36:51.852Z,2023-02-05T04:09:21Z,4011358587,141,9.7,4011358589,212,10.6,4011358583,56,Back,4013926581,178,,4011358591,213,2.8,4011358585,140,42.8,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503749161,69,1,1,5,6,c5hderjlkcoaze51e5wgvptk,1,44.3,14.7,2023-02-04T14:36:54.152Z,2023-02-05T04:09:25Z,4011358721,141,28.5,4011358723,212,13.1,4013926621,178,,4011358725,213,0.8,4011358717,56,Center,4011358719,140,53.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503749287,70,1,1,5,7,c5hderjlkcoaze51e5wgvptk,1,52.8,27,2023-02-04T14:36:54.940Z,2023-02-05T04:09:29Z,4011359379,213,4.9,4011359373,141,3.7,4011359365,56,Right,4013926679,178,,4011359369,140,55.4,4011359375,212,16.1,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503749351,71,1,1,5,14,c5hderjlkcoaze51e5wgvptk,1,72.5,9.3,2023-02-04T14:37:01.749Z,2023-02-05T04:09:37Z,4011359669,212,18.1,4011359661,56,Right,4011359663,140,55.3,4013926715,178,,4011359665,141,9.0,4011359671,213,3.2,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
