id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/18/value
2458114215,385,5,1,44,5,eq1oq6y61xnzq88zu0cnw131z,0,54,-1.8,2022-09-10T17:14:56.392Z,2022-09-11T04:14:28Z,3770186381,233,346,3770185393,347,,3770185391,56,Right,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114551,347,1,1,44,14,cz4a6wmzx2obyisadhgaccx7b,1,47,100,2022-09-10T17:15:05.308Z,2022-09-11T04:14:36Z,3770186999,141,85.6,3770187001,212,18.3,3770187003,213,3.8,3770186995,56,Back,3770186997,140,33.2,3770186993,107,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114639,348,1,1,44,19,cz4a6wmzx2obyisadhgaccx7b,1,30.9,78.1,2022-09-10T17:15:10.192Z,2022-09-11T04:14:42Z,3770187469,141,39.5,3772238033,178,,3770187467,140,25.5,3770187473,213,4.5,3770187465,56,Back,3770187471,212,26.9,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114691,349,1,1,44,24,cz4a6wmzx2obyisadhgaccx7b,0,28.3,25.9,2022-09-10T17:15:15.258Z,2022-09-11T04:14:46Z,3772238143,178,,3770187795,155,,3770187797,56,Right,3770187807,1,,3770187803,212,59.9,3770187805,213,6.2,3770187801,141,16.5,3770187799,140,85.0,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114685,386,49,1,44,28,eq1oq6y61xnzq88zu0cnw131z,1,13,87.4,2022-09-10T17:15:19.897Z,2022-09-11T04:14:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114781,387,1,1,44,28,eq1oq6y61xnzq88zu0cnw131z,0,13,87.4,2022-09-10T17:15:19.934Z,2022-09-11T04:14:54Z,3770188317,140,33.1,3770188313,56,Back,3770188309,157,,3772238379,178,,3770188329,1,,3770188327,213,0.4,3770188325,212,23.3,3770188321,141,100.0,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114795,350,5,1,44,32,cz4a6wmzx2obyisadhgaccx7b,1,69.6,-2,2022-09-10T17:15:23.723Z,2022-09-11T04:14:58Z,3770188413,233,388,3770188385,56,Right,3770188387,347,,,,,,,,,,,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114787,388,5,1,44,32,eq1oq6y61xnzq88zu0cnw131z,0,30.4,102,2022-09-10T17:15:23.723Z,2022-09-11T04:14:58Z,3770188419,233,350,3770188347,56,Back,3770188349,347,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115005,353,1,1,44,41,cz4a6wmzx2obyisadhgaccx7b,1,72.6,0,2022-09-10T17:15:32.825Z,2022-09-11T04:15:01Z,3770189459,212,27.9,3770189457,141,39.1,3770189453,56,Center,3770189451,107,,3770189455,140,74.4,3770189463,1,,3770189461,213,1.5,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115013,354,1,1,44,43,cz4a6wmzx2obyisadhgaccx7b,0,74.3,38.6,2022-09-10T17:15:34.937Z,2022-09-11T04:15:04Z,3770189507,140,81.7,3770189503,155,,3770189509,141,34.3,3770189505,56,Center,3772238619,178,,3770189511,212,8.3,3770189513,213,5.9,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115025,389,1,1,44,45,eq1oq6y61xnzq88zu0cnw131z,0,19.5,68,2022-09-10T17:15:36.535Z,2022-09-11T04:15:10Z,3770189571,212,9.9,3770189565,56,Back,3770189567,140,28.1,3770189573,213,0.4,3770189563,3,,3772238769,388,,3770189569,141,74.1,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115139,355,1,1,44,48,cz4a6wmzx2obyisadhgaccx7b,1,71.6,35.4,2022-09-10T17:15:39.086Z,2022-09-11T04:15:16Z,3772238903,178,,3770190153,141,43.6,3770190157,213,2.6,3770190149,56,Center,3770190155,212,10.7,3770190151,140,62.9,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115159,356,1,1,44,48,cz4a6wmzx2obyisadhgaccx7b,0,62.4,39.4,2022-09-10T17:15:39.810Z,2022-09-11T04:15:24Z,3770190275,212,17.1,3770190271,141,39.1,3770190267,140,78.7,3770190263,56,Center,3770190259,155,,3772239117,178,,3770190279,213,6.3,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115147,390,1,1,44,50,eq1oq6y61xnzq88zu0cnw131z,1,24.8,57.4,2022-09-10T17:15:41.341Z,2022-09-11T04:15:30Z,3772239325,388,,3770190195,56,Back,3770190197,140,32.2,3770190193,3,,3770190199,141,83.0,3770190201,212,19.1,3770190203,213,1.2,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115163,391,49,1,44,51,eq1oq6y61xnzq88zu0cnw131z,1,32.2,83,2022-09-10T17:15:42.863Z,2022-09-11T04:15:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115185,392,1,1,44,51,eq1oq6y61xnzq88zu0cnw131z,0,32.2,83,2022-09-10T17:15:42.967Z,2022-09-11T04:15:42Z,3770190375,56,Back,3770190377,140,48.3,3770190373,155,,3770190379,141,100.0,3772239591,178,,3770190381,212,21.3,3770190383,213,0.7,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115213,357,5,1,44,55,cz4a6wmzx2obyisadhgaccx7b,1,52.2,-2,2022-09-10T17:15:47.011Z,2022-09-11T04:15:44Z,3770190523,233,393,3770190499,56,Right,3770190501,347,,,,,,,,,,,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115189,393,5,1,44,55,eq1oq6y61xnzq88zu0cnw131z,0,47.8,102,2022-09-10T17:15:47.011Z,2022-09-11T04:15:44Z,3770190559,233,357,3770190399,347,,3770190397,56,Back,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115329,358,70,1,45,5,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T17:15:56.729Z,2022-09-10T17:15:57Z,3770191161,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115519,359,1,1,45,13,cz4a6wmzx2obyisadhgaccx7b,0,52.1,0,2022-09-10T17:16:04.385Z,2022-09-11T04:15:54Z,3770192161,213,0.5,3770192145,56,Right,3770192149,140,69.8,3770192141,107,,3770192155,141,12.6,3770192159,212,20.9,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115563,394,1,1,45,14,eq1oq6y61xnzq88zu0cnw131z,1,35,87.7,2022-09-10T17:16:05.631Z,2022-09-11T04:15:58Z,3770192467,212,19.7,3770192463,140,31.3,3770192461,56,Back,3770192465,141,59.3,3770192469,213,4.5,3772239939,178,,3770192459,3,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115573,395,49,1,45,16,eq1oq6y61xnzq88zu0cnw131z,1,31.3,59.3,2022-09-10T17:16:07.588Z,2022-09-11T04:16:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115679,396,1,1,45,17,eq1oq6y61xnzq88zu0cnw131z,1,31.3,53.7,2022-09-10T17:16:08.825Z,2022-09-11T04:16:07Z,3772240105,178,,3770193079,56,Back,3770193083,141,51.3,3770193087,213,3.2,3770193085,212,24.0,3770193081,140,8.5,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115701,397,1,1,45,22,eq1oq6y61xnzq88zu0cnw131z,0,8.8,52.9,2022-09-10T17:16:13.291Z,2022-09-11T04:16:09Z,3770193181,213,0.2,3770193183,1,,3770193179,212,44.0,3770193175,140,49.8,3770193171,155,,3770193177,141,66.2,3770193173,56,Back,3772240175,178,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115755,360,1,1,45,24,cz4a6wmzx2obyisadhgaccx7b,0,48.2,36.1,2022-09-10T17:16:15.917Z,2022-09-11T04:16:20Z,3770193481,3,,3770193485,140,51.3,3770193483,56,Center,3770193487,141,55.7,3772240429,388,,3770193491,213,1.3,3770193489,212,13.7,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115789,398,1,1,45,27,eq1oq6y61xnzq88zu0cnw131z,1,49.6,47.3,2022-09-10T17:16:18.454Z,2022-09-11T04:16:23Z,3770193709,212,10.8,3770193711,213,1.7,3772240499,388,,3770193703,56,Back,3770193707,141,63.1,3770193705,140,48.3,3770193701,3,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115841,399,1,1,45,29,eq1oq6y61xnzq88zu0cnw131z,0,48.3,63.1,2022-09-10T17:16:20.427Z,2022-09-11T04:16:26Z,3770193939,212,16.6,3770193941,213,0.7,3770193933,56,Left,3772240597,388,,3770193937,141,78.9,3770193931,3,,3770193935,140,60.3,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115875,361,61,1,45,32,cz4a6wmzx2obyisadhgaccx7b,0,39.9,17.7,2022-09-10T17:16:23.605Z,2022-09-11T04:16:45Z,3772241021,178,,3770194119,56,Back,,,,,,,,,,,,,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115905,400,1,1,45,33,eq1oq6y61xnzq88zu0cnw131z,0,57.1,83.5,2022-09-10T17:16:24.542Z,2022-09-11T04:16:56Z,3772241253,178,,3770194259,140,70.5,3770194265,213,0.3,3770194261,141,90.2,3770194267,1,,3770194263,212,14.8,3770194255,157,,3770194257,56,Left,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115957,362,1,1,45,34,cz4a6wmzx2obyisadhgaccx7b,0,34.1,5.2,2022-09-10T17:16:25.369Z,2022-09-11T04:17:03Z,3770194539,140,60.5,3772241463,178,,3770194537,56,Right,3770194535,157,,3770194543,212,27.7,3770194547,1,,3770194541,141,3.5,3770194545,213,6.2,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116065,401,1,1,45,38,eq1oq6y61xnzq88zu0cnw131z,0,35.7,95.8,2022-09-10T17:16:29.178Z,2022-09-11T04:17:09Z,3772241563,178,,3770195099,140,57.8,3770195105,213,6.1,3770195101,141,88.4,3770195103,212,23.7,3770195107,1,,3770195097,56,Left,3770195095,157,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116115,363,1,1,45,41,cz4a6wmzx2obyisadhgaccx7b,1,44.8,7.6,2022-09-10T17:16:32.800Z,2022-09-11T04:17:11Z,3772241603,388,,3770195369,212,12.0,3770195363,56,Right,3770195367,141,6.8,3770195361,3,,3770195365,140,56.2,3770195371,213,6.2,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116123,364,49,1,45,43,cz4a6wmzx2obyisadhgaccx7b,1,56.2,6.8,2022-09-10T17:16:34.687Z,2022-09-11T04:17:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116145,365,61,1,45,43,cz4a6wmzx2obyisadhgaccx7b,0,56.2,6.8,2022-09-10T17:16:34.736Z,2022-09-11T04:17:31Z,3772241999,178,,3770195487,56,Right,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116161,402,49,1,45,44,eq1oq6y61xnzq88zu0cnw131z,1,37.2,93.4,2022-09-10T17:16:35.690Z,2022-09-11T04:17:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116169,403,1,1,45,45,eq1oq6y61xnzq88zu0cnw131z,0,37.2,93.4,2022-09-10T17:16:36.614Z,2022-09-11T04:17:39Z,3770195599,56,Back,3770195605,141,93.6,3770195601,140,33.7,3770195613,213,3.1,3772242147,178,,3770195609,212,3.7,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116157,366,43,1,45,45,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T17:16:36.792Z,2022-09-10T17:16:47Z,3770195539,56,Right,3770195543,285,0,3770196925,144,45,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458518671,1324,67,1,45,45,eq1oq6y61xnzq88zu0cnw131z,1,34.7,94.7,2022-09-10T17:16:36.961Z,2022-09-11T07:45:16Z,3772393209,233,1188,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458518665,1188,67,1,45,45,cz4a6wmzx2obyisadhgaccx7b,0,65.3,5.3,2022-09-10T17:16:36.962Z,2022-09-11T06:03:09Z,3772393229,233,1324,,,,,,,,,,,,,,,,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116165,367,43,1,45,46,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T17:16:37.148Z,2022-09-10T17:16:52Z,3770195575,56,Right,3770197467,144,61,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116183,404,50,1,45,46,eq1oq6y61xnzq88zu0cnw131z,1,37.8,94.2,2022-09-10T17:16:37.472Z,2022-09-11T04:18:58Z,3770195721,286,,3770195719,56,Back,3770196057,233,369,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116239,369,7,1,45,46,cz4a6wmzx2obyisadhgaccx7b,1,62.2,5.8,2022-09-10T17:16:37.536Z,2022-09-11T04:19:01Z,3770195975,285,,3770195973,56,Right,3772242837,178,,3771107765,383,,3770196025,233,404,,,,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116193,368,61,1,45,46,cz4a6wmzx2obyisadhgaccx7b,1,60.6,7.3,2022-09-10T17:16:37.577Z,2022-09-11T04:18:53Z,3770195757,56,Right,3772243063,178,,,,,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116241,370,49,1,45,47,cz4a6wmzx2obyisadhgaccx7b,1,67,5.6,2022-09-10T17:16:38.421Z,2022-09-11T04:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116357,371,1,1,45,50,cz4a6wmzx2obyisadhgaccx7b,1,73.2,10.6,2022-09-10T17:16:41.376Z,2022-09-11T04:19:14Z,3770196519,140,94.9,3772244235,178,,3770196531,213,0.4,3770196527,212,24.4,3770196523,141,23.6,3770196517,56,Center,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116367,372,1,1,45,52,cz4a6wmzx2obyisadhgaccx7b,0,95,24.1,2022-09-10T17:16:43.691Z,2022-09-11T04:19:19Z,3772244355,178,,3770196577,140,90.3,3770196575,56,Center,3770196579,141,23.4,3770196583,213,3.2,3770196581,212,5.0,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116399,405,49,1,45,53,eq1oq6y61xnzq88zu0cnw131z,1,10.3,74.9,2022-09-10T17:16:44.921Z,2022-09-11T04:19:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116431,406,1,1,45,53,eq1oq6y61xnzq88zu0cnw131z,1,10.3,74.9,2022-09-10T17:16:45.023Z,2022-09-11T04:19:31Z,3772244703,178,,3770196881,213,3.5,3770196877,141,72.6,3770196873,56,Back,3770196879,212,4.7,3770196875,140,6.1,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116557,407,1,1,45,55,eq1oq6y61xnzq88zu0cnw131z,1,6.1,72.6,2022-09-10T17:16:46.120Z,2022-09-11T04:19:35Z,3772244829,178,,3770197511,213,0.5,3770197505,140,28.0,3770197509,212,26.9,3770197503,56,Back,3770197507,141,93.1,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116703,408,1,1,46,1,eq1oq6y61xnzq88zu0cnw131z,1,54.9,87.9,2022-09-10T17:16:52.477Z,2022-09-11T04:19:39Z,3770198257,140,53.0,3770198253,56,Center,3770198261,141,53.2,3772244955,178,,3770198267,213,4.6,3770198263,212,23.7,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116759,409,1,1,46,7,eq1oq6y61xnzq88zu0cnw131z,1,79.7,36.7,2022-09-10T17:16:58.754Z,2022-09-11T04:19:45Z,3770198525,212,16.0,3770198521,140,92.5,3770198527,213,5.7,3770198523,141,23.9,3770198519,56,Center,3772245139,178,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116775,410,1,1,46,9,eq1oq6y61xnzq88zu0cnw131z,0,92.5,23.9,2022-09-10T17:17:00.396Z,2022-09-11T04:19:49Z,3770198611,2,,3771109215,225,,3771109217,387,,3770198633,213,1.3,3770198625,141,48.5,3770198619,56,Center,3771109219,20,,3770198629,212,17.2,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,3770198615,155,,3770198621,140,96.2,,3772245237,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116787,373,8,1,46,10,cz4a6wmzx2obyisadhgaccx7b,1,3.3,49.5,2022-09-10T17:17:01.096Z,2022-09-11T04:20:04Z,3770198695,56,Back,3771109513,385,,3772245605,21,,3772245607,388,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116943,374,12,1,46,11,cz4a6wmzx2obyisadhgaccx7b,1,9.6,47.5,2022-09-10T17:17:02.294Z,2022-09-11T04:20:10Z,3772245745,178,,3770199571,212,9.1,3770199569,141,40.3,3770199565,56,Back,3770199567,140,16.9,3770199573,213,5.7,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116843,411,61,1,46,11,eq1oq6y61xnzq88zu0cnw131z,1,87.3,52.7,2022-09-10T17:17:02.603Z,2022-09-11T04:20:19Z,3772245943,21,,3772245945,178,,3770199033,56,Center,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117611,414,61,1,46,13,eq1oq6y61xnzq88zu0cnw131z,0,93.1,56.2,2022-09-10T17:17:04.153Z,2022-09-11T04:20:39Z,3772246459,178,,3770203099,56,Center,,,,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117041,412,43,1,46,15,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T17:17:06.557Z,2022-09-10T17:17:49Z,3770200051,141,59.3,3770200047,140,96.5,3770200043,3,0,3770200045,56,Center,3770202309,213,0.2,3770202307,212,11.5,3770204345,144,1,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116949,375,52,1,46,16,cz4a6wmzx2obyisadhgaccx7b,1,3.7,31.8,2022-09-10T17:17:07.596Z,2022-09-11T04:20:43Z,3771112375,376,,3772246607,178,,,,,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117333,376,80,1,46,32,cz4a6wmzx2obyisadhgaccx7b,0,10.8,36.4,2022-09-10T17:17:23.857Z,2022-09-11T04:20:47Z,3772246675,178,,,,,,,,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117505,377,1,1,46,36,cz4a6wmzx2obyisadhgaccx7b,0,13.8,30.6,2022-09-10T17:17:27.552Z,2022-09-11T04:20:49Z,3770202515,141,48.8,3770202511,56,Center,3770202517,212,63.2,3770202513,140,72.8,3770202509,198,,3772246749,178,,3770202519,213,0.2,3770202507,157,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,3770202521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117579,413,1,1,46,40,eq1oq6y61xnzq88zu0cnw131z,0,27.3,47.1,2022-09-10T17:17:31.176Z,2022-09-11T04:20:56Z,3770202951,213,5.9,3770202953,1,,3770202949,212,36.8,3772246925,388,,3770202943,56,Center,3770202947,141,27.1,3770202941,3,,3770202945,140,59.9,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117663,378,1,1,46,44,cz4a6wmzx2obyisadhgaccx7b,1,45.6,74.1,2022-09-10T17:17:36.034Z,2022-09-11T04:21:08Z,3770203379,213,1.0,3772247279,178,,3770203355,56,Left,3770203357,140,55.1,3770203371,212,17.4,3770203363,141,95.1,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117713,379,1,1,46,48,cz4a6wmzx2obyisadhgaccx7b,1,55.1,95,2022-09-10T17:17:39.114Z,2022-09-11T04:21:12Z,3770203645,213,4.1,3770203641,212,15.4,3770203637,140,47.2,3770203635,56,Back,3770203639,141,76.0,3772247327,178,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117897,380,1,1,46,51,cz4a6wmzx2obyisadhgaccx7b,1,43.7,73.8,2022-09-10T17:17:42.114Z,2022-09-11T04:21:14Z,3770204693,212,26.4,3770204695,213,3.7,3770204691,141,53.9,3770204689,140,22.1,3772247457,178,,3770204687,56,Back,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458117967,381,1,1,46,59,cz4a6wmzx2obyisadhgaccx7b,1,21.4,50.6,2022-09-10T17:17:50.425Z,2022-09-11T04:21:18Z,3770205147,213,0.8,3770205143,141,95.1,3770205145,212,43.2,3770205141,140,50.7,3770205137,157,,3770205149,1,,3770205139,56,Left,3772247543,178,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
