id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2475377685,28,1,1,1,55,7ad69ngbpjuyzv96drf8d9sn2,1,41.4,80.5,2022-10-22T13:32:17.064Z,2022-10-23T02:49:36Z,3861946763,141,70.5,3861946767,213,5.0,3861946761,140,43.3,3861946765,212,7.1,3861946759,56,Back,3865179709,178,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377767,29,1,1,1,56,7ad69ngbpjuyzv96drf8d9sn2,0,44,71.4,2022-10-22T13:32:17.849Z,2022-10-23T02:49:41Z,3861947233,1,,3861947229,212,47.7,3861947227,141,89.3,3861947221,155,,3861947225,140,87.9,3865179795,178,,3861947231,213,0.3,3861947223,56,Left,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377771,22,49,1,2,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.4,12.8,2022-10-22T13:32:24.134Z,2022-10-23T02:49:47Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377849,23,1,1,2,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,8.5,16.8,2022-10-22T13:32:25.125Z,2022-10-23T02:49:51Z,3861947617,213,1.8,3861947615,212,20.0,3861947611,140,3.9,3861947609,56,Back,3865179963,178,,3861947613,141,45.4,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377873,24,1,1,2,5,a8l3w3n0j99qjlsxj3jnmgkz1,0,5,44.8,2022-10-22T13:32:26.608Z,2022-10-23T02:49:55Z,3861947763,157,,3861947775,1,,3861947771,212,42.9,3861947765,56,Back,3861947767,140,42.0,3865180035,178,,3861947769,141,18.2,3861947773,213,5.8,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377945,30,1,1,2,7,7ad69ngbpjuyzv96drf8d9sn2,1,58.1,79.3,2022-10-22T13:32:28.903Z,2022-10-23T02:50:01Z,3861948125,212,11.1,3861948121,140,58.6,3861948117,3,,3861948127,213,1.5,3861948119,56,Left,3865180141,388,,3861948123,141,95.6,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377957,31,49,1,2,9,7ad69ngbpjuyzv96drf8d9sn2,1,58,95.4,2022-10-22T13:32:30.534Z,2022-10-23T02:50:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378057,32,1,1,2,12,7ad69ngbpjuyzv96drf8d9sn2,1,43,92.7,2022-10-22T13:32:34.169Z,2022-10-23T02:50:08Z,3861948673,140,35.9,3865180235,178,,3861948679,213,3.6,3861948675,141,86.8,3861948671,56,Back,3861948677,212,8.5,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378111,33,1,1,2,15,7ad69ngbpjuyzv96drf8d9sn2,1,34.1,81.5,2022-10-22T13:32:36.551Z,2022-10-23T02:50:13Z,3861949015,212,23.3,3861949011,140,29.8,3861949017,213,4.5,3865180297,178,,3861949009,56,Back,3861949013,141,47.9,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378141,34,1,1,2,18,7ad69ngbpjuyzv96drf8d9sn2,1,32,35.7,2022-10-22T13:32:40.120Z,2022-10-23T02:50:18Z,3861949193,140,47.5,3861949199,213,5.4,3861949191,56,Back,3865180361,178,,3861949195,141,7.8,3861949197,212,25.0,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378197,35,1,1,2,21,7ad69ngbpjuyzv96drf8d9sn2,1,48.6,8,2022-10-22T13:32:42.472Z,2022-10-23T02:50:23Z,3861949439,212,6.8,3865180405,178,,3861949429,56,Right,3861949443,213,0.9,3861949431,140,52.8,3861949433,141,15.6,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378237,36,1,1,2,23,7ad69ngbpjuyzv96drf8d9sn2,1,56.1,4.9,2022-10-22T13:32:44.600Z,2022-10-23T02:50:27Z,3861949623,140,63.4,3865180465,178,,3861949629,213,6.2,3861949621,56,Right,3861949625,141,4.4,3861949627,212,7.7,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378241,37,1,1,2,25,7ad69ngbpjuyzv96drf8d9sn2,0,63.4,4.8,2022-10-22T13:32:47.108Z,2022-10-23T02:50:32Z,3861949663,56,Right,3861958251,212,2.0,3861958255,213,5.7,3861960081,286,,3861960077,233,25,3861960075,236,,3865180513,178,,3861958247,141,3.1,9qo448ueot8pfc5oqo378wag9,J. Frimpong,3861958245,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378275,25,74,1,2,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.1,95.2,2022-10-22T13:32:47.399Z,2022-10-23T02:50:33Z,3861949839,56,Back,3865180553,178,,3861960087,233,37,3861949841,285,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378287,26,49,1,2,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.3,95.6,2022-10-22T13:32:48.173Z,2022-10-23T02:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475994383,926,83,1,2,31,7ad69ngbpjuyzv96drf8d9sn2,1,48.2,4.3,2022-10-22T13:32:52.317Z,2022-10-23T04:21:28Z,3865263503,399,164512,,,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378341,27,1,1,2,31,a8l3w3n0j99qjlsxj3jnmgkz1,0,54.3,96.2,2022-10-22T13:32:52.335Z,2022-10-23T02:50:45Z,3861950259,233,38,3861950159,212,2.8,3865180737,178,,3861950155,140,57.0,3861950257,236,,3861950157,141,96.6,3861950163,213,0.1,3861950263,286,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,3861950153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378353,38,74,1,2,31,7ad69ngbpjuyzv96drf8d9sn2,1,39.7,1.9,2022-10-22T13:32:52.398Z,2022-10-23T02:50:50Z,3865180823,178,,3861950209,285,,3861950271,233,27,3861950207,56,Back,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378557,28,5,1,2,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.4,101.8,2022-10-22T13:32:54.128Z,2022-10-23T02:50:52Z,3861951153,233,40,3861951141,347,,3861951139,56,Left,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378417,40,5,1,2,32,7ad69ngbpjuyzv96drf8d9sn2,0,38.6,-1.8,2022-10-22T13:32:54.128Z,2022-10-23T02:50:53Z,3861950521,347,,3861950519,56,Back,3861951183,233,28,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378373,39,43,1,2,34,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-10-22T13:32:55.448Z,2022-10-22T13:32:57Z,3861950317,141,0.0,3861950307,168,0,3861950311,56,Back,3861950321,213,0,3861950315,140,38.6,3861950305,3,0,3861950467,144,1,3861950319,212,0,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378571,29,1,1,2,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,63.5,100,2022-10-22T13:32:58.154Z,2022-10-23T02:50:58Z,3861951223,212,23.3,3861951225,213,3.8,3861951215,107,,3861951221,141,79.9,3861951227,1,,3861951217,56,Back,3861951757,189,,3861951219,140,46.6,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378585,30,1,1,2,41,a8l3w3n0j99qjlsxj3jnmgkz1,1,46,79.3,2022-10-22T13:33:02.653Z,2022-10-23T02:51:00Z,3861951323,212,27.5,3865181067,178,,3861951317,56,Back,3861951325,213,4.5,3861951321,141,40.0,3861951319,140,40.0,3862366339,189,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378635,31,1,1,2,42,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.6,36.7,2022-10-22T13:33:03.912Z,2022-10-23T02:51:08Z,3861951519,56,Right,3865181227,178,,3861951533,213,5.2,3861951527,141,6.7,3861951531,212,23.5,3861951523,140,50.8,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378675,32,1,1,2,47,a8l3w3n0j99qjlsxj3jnmgkz1,1,48.1,9.2,2022-10-22T13:33:08.549Z,2022-10-23T02:51:12Z,3861951729,212,16.4,3861951725,140,36.5,3861951727,141,25.3,3865181295,178,,3861951731,213,2.4,3861951723,56,Back,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378705,33,1,1,2,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,38.8,33.1,2022-10-22T13:33:11.127Z,2022-10-23T02:51:14Z,3865181319,178,,3861951853,212,9.2,3861951851,141,46.3,3861951855,213,1.4,3861951847,56,Back,3861951849,140,40.5,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378775,34,1,1,2,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.6,46,2022-10-22T13:33:12.462Z,2022-10-23T02:51:21Z,3865181465,178,,3861952169,212,12.9,3861952165,140,36.8,3861952167,141,28.0,3861952171,213,4.4,3861952163,56,Back,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378821,35,1,1,2,54,a8l3w3n0j99qjlsxj3jnmgkz1,0,43.9,23.3,2022-10-22T13:33:15.679Z,2022-10-23T02:51:23Z,3861952389,212,34.9,3861952393,1,,3861952387,141,30.4,3861952385,140,76.8,3861952381,155,,3865181495,178,,3861952391,213,0.1,3861952383,56,Center,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378871,41,1,1,2,56,7ad69ngbpjuyzv96drf8d9sn2,1,25.8,63.1,2022-10-22T13:33:18.233Z,2022-10-23T02:51:27Z,3861952649,140,30.5,3861952663,141,52.3,3861952629,3,,3861952681,213,5.3,3865181587,388,,3861952643,56,Back,3861952673,212,8.8,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378881,42,49,1,2,58,7ad69ngbpjuyzv96drf8d9sn2,1,30.5,52.3,2022-10-22T13:33:20.198Z,2022-10-23T02:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378931,43,1,1,2,59,7ad69ngbpjuyzv96drf8d9sn2,1,29.8,52.3,2022-10-22T13:33:20.991Z,2022-10-23T02:51:35Z,3865181781,178,,3861952993,141,42.0,3861952995,212,29.2,3861952991,140,2.8,3861952997,213,3.4,3861952989,56,Back,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378983,44,1,1,3,2,7ad69ngbpjuyzv96drf8d9sn2,1,2.2,32.8,2022-10-22T13:33:23.912Z,2022-10-23T02:51:37Z,3861953253,140,9.0,3861953259,213,5.1,3861953257,212,18.1,3861953251,56,Back,3861953255,141,8.3,3865181803,178,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379065,45,1,1,3,5,7ad69ngbpjuyzv96drf8d9sn2,1,10.9,7.3,2022-10-22T13:33:26.519Z,2022-10-23T02:51:42Z,3865181969,178,,3861953649,140,38.8,3861953653,212,38.0,3861953647,56,Back,3861953651,141,42.8,3861953655,213,0.7,3861953657,1,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379159,46,1,1,3,10,7ad69ngbpjuyzv96drf8d9sn2,1,56.5,13.6,2022-10-22T13:33:32.019Z,2022-10-23T02:51:49Z,3861954123,212,11.9,3865182087,178,,3861954117,56,Right,3861954125,213,5.8,3861954121,141,4.8,3861954119,140,66.3,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379193,47,1,1,3,15,7ad69ngbpjuyzv96drf8d9sn2,0,71,18,2022-10-22T13:33:37.152Z,2022-10-23T02:51:52Z,3861954293,56,Center,3861954303,212,31.0,3865182155,178,,3861954295,140,84.3,3861954291,155,,3861954307,213,1.1,3861954299,141,58.7,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379229,36,1,1,3,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,15.9,39.7,2022-10-22T13:33:38.917Z,2022-10-23T02:51:57Z,3861954463,212,13.7,3861954457,56,Back,3865182207,388,,3861954465,213,0.9,3861954461,141,55.4,3861954459,140,24.1,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379235,37,49,1,3,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.9,56,2022-10-22T13:33:40.062Z,2022-10-23T02:52:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475683817,749,3,1,3,19,a8l3w3n0j99qjlsxj3jnmgkz1,0,26.3,55.6,2022-10-22T13:33:40.881Z,2022-10-23T02:52:07Z,3863546291,465,,3863546287,56,Back,3865182411,178,,3863546289,285,,3863546293,467,2cq6ocr7j487do4nrm3sreg9h,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379309,38,4,1,3,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,26.6,54.6,2022-10-22T13:33:41.764Z,2022-10-23T02:52:12Z,3861954825,285,,3861954811,13,,3861954815,56,Back,3861954833,233,48,3861954819,152,,3863546593,294,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379301,48,4,1,3,20,7ad69ngbpjuyzv96drf8d9sn2,0,73.4,45.4,2022-10-22T13:33:41.765Z,2022-10-23T02:52:11Z,3861954777,152,,3861954781,286,,3861954775,56,Center,3861954771,13,,3863546859,294,,3861954843,233,38,3865182507,178,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379609,39,1,1,3,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.7,52.5,2022-10-22T13:33:55.591Z,2022-10-23T02:52:13Z,3861956351,212,15.0,3861956343,152,,3865182535,178,,3861956347,140,32.1,3861956345,56,Back,3861956341,5,,3861956353,213,5.2,3861956349,141,32.7,bfpax581lm91ebz4xgz40a191,K. Casteels,3861957043,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379667,40,1,1,3,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.4,31.8,2022-10-22T13:33:57.544Z,2022-10-23T02:52:17Z,3861956651,141,6.7,3861956655,213,5.4,3865182631,178,,3861956647,56,Back,3861956653,212,21.7,3861956649,140,46.1,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379737,41,1,1,3,41,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.6,7.7,2022-10-22T13:34:02.461Z,2022-10-23T02:52:21Z,3861957031,212,16.4,3861957027,140,31.3,3865182675,178,,3861957025,56,Back,3861957029,141,17.3,3861957033,213,2.7,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379819,42,1,1,3,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,32,23.1,2022-10-22T13:34:05.967Z,2022-10-23T02:52:23Z,3861957419,213,2.2,3861957417,212,23.9,3861957407,56,Back,3861957411,140,17.8,3861957415,141,50.6,3865182703,178,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475379857,43,1,1,3,47,a8l3w3n0j99qjlsxj3jnmgkz1,1,19.7,52.8,2022-10-22T13:34:09.143Z,2022-10-23T02:52:34Z,3861957635,56,Back,3861957643,213,4.9,3861957637,140,23.0,3861957639,141,27.1,3865182835,178,,3861957641,212,17.8,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380111,44,1,1,3,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.8,23.1,2022-10-22T13:34:14.509Z,2022-10-23T02:52:38Z,3861959053,213,2.4,3861959047,140,22.0,3861959045,56,Back,3861959049,141,37.7,3865182873,178,,3861959051,212,15.1,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380163,45,1,1,4,1,a8l3w3n0j99qjlsxj3jnmgkz1,0,27,47.2,2022-10-22T13:34:23.094Z,2022-10-23T02:52:43Z,3861959359,155,,3861959361,56,Center,3861959365,141,37.4,3861959367,212,64.0,3861959369,213,6.2,3861959363,140,87.6,3861959371,1,,3865182961,178,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380191,49,52,1,4,5,7ad69ngbpjuyzv96drf8d9sn2,1,13.8,64.5,2022-10-22T13:34:26.895Z,2022-10-23T02:52:47Z,3865183007,178,,3863550159,376,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380291,50,1,1,4,7,7ad69ngbpjuyzv96drf8d9sn2,1,13.9,62.1,2022-10-22T13:34:28.695Z,2022-10-23T02:52:52Z,3861960045,213,0.6,3861960041,141,72.1,3865183105,178,,3861960039,140,22.9,3861960037,56,Back,3861960035,123,,3861960043,212,11.6,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380313,51,1,1,4,9,7ad69ngbpjuyzv96drf8d9sn2,1,22.9,72.1,2022-10-22T13:34:31.121Z,2022-10-23T02:52:57Z,3861960141,141,66.3,3861960145,213,5.7,3861960143,212,7.0,3861960137,56,Back,3865183193,178,,3861960139,140,28.4,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380401,52,1,1,4,11,7ad69ngbpjuyzv96drf8d9sn2,1,28.4,66.3,2022-10-22T13:34:32.312Z,2022-10-23T02:53:00Z,3861960581,212,7.8,3861960577,140,24.2,3861960575,56,Back,3865183293,178,,3861960579,141,75.8,3861960583,213,2.2,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380433,53,1,1,4,14,7ad69ngbpjuyzv96drf8d9sn2,1,28.4,79.7,2022-10-22T13:34:35.856Z,2022-10-23T02:53:04Z,3861960729,213,0.5,3865183427,178,,3861960727,212,23.2,3861960721,56,Back,3861960725,141,96.8,3861960723,140,47.5,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380439,54,1,1,4,17,7ad69ngbpjuyzv96drf8d9sn2,0,54,92.4,2022-10-22T13:34:38.336Z,2022-10-23T02:53:08Z,3861960771,212,4.1,3861960767,140,53.7,3861960765,56,Left,3865183533,178,,3861960773,213,4.6,3861960769,141,86.4,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380473,46,61,1,4,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,50.6,11.4,2022-10-22T13:34:38.587Z,2022-10-23T02:53:11Z,3861960903,56,Right,3865183577,178,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380497,55,1,1,4,19,7ad69ngbpjuyzv96drf8d9sn2,1,52.5,85.4,2022-10-22T13:34:40.463Z,2022-10-23T02:53:15Z,3861961029,140,38.6,3861961033,212,15.0,3861961027,56,Back,3865183625,178,,3861961031,141,80.4,3861961035,213,3.4,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380559,56,1,1,4,20,7ad69ngbpjuyzv96drf8d9sn2,1,38.6,80.4,2022-10-22T13:34:41.744Z,2022-10-23T02:53:18Z,3861961357,140,43.3,3861961355,56,Back,3865183737,178,,3861961361,212,9.1,3861961359,141,69.2,3861961363,213,5.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380573,57,1,1,4,23,7ad69ngbpjuyzv96drf8d9sn2,1,43.8,64.3,2022-10-22T13:34:44.670Z,2022-10-23T02:53:22Z,3861961423,141,48.7,3865183801,178,,3861961419,56,Back,3861961427,213,5.1,3861961425,212,11.4,3861961421,140,47.9,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380605,58,1,1,4,24,7ad69ngbpjuyzv96drf8d9sn2,1,47.9,48.7,2022-10-22T13:34:45.512Z,2022-10-23T02:53:25Z,3861961593,140,35.5,3865183845,178,,3861961597,212,13.0,3861961595,141,49.6,3861961591,56,Back,3861961599,213,3.1,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380649,59,1,1,4,26,7ad69ngbpjuyzv96drf8d9sn2,1,34.4,43.5,2022-10-22T13:34:48.076Z,2022-10-23T02:53:27Z,3861961783,140,36.2,3861961789,213,4.8,3861961787,212,15.3,3861961785,141,21.2,3861961781,56,Back,3865183893,178,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380763,60,1,1,4,28,7ad69ngbpjuyzv96drf8d9sn2,1,37.9,15.4,2022-10-22T13:34:50.196Z,2022-10-23T02:53:31Z,3861962353,56,Back,3865183933,178,,3861962361,141,8.7,3861962365,212,10.8,3861962357,140,47.2,3861962369,213,5.8,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475380767,61,61,1,4,32,7ad69ngbpjuyzv96drf8d9sn2,0,40.6,19.1,2022-10-22T13:34:53.395Z,2022-10-23T02:53:37Z,3861962393,56,Back,3865184085,178,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475995527,786,67,1,4,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,56.1,79.7,2022-10-22T13:34:53.419Z,2022-10-23T05:38:08Z,3865268161,233,947,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475995523,947,67,1,4,32,7ad69ngbpjuyzv96drf8d9sn2,0,43.9,20.3,2022-10-22T13:34:53.420Z,2022-10-23T04:25:57Z,3865268165,233,786,,,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
