id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2472024275,25,5,1,1,54,a8l3w3n0j99qjlsxj3jnmgkz1,1,68.1,101.2,2022-10-15T13:33:27.279Z,2022-10-15T22:33:14Z,3844233651,347,,3844233649,56,Left,3844233659,233,23,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024447,26,1,1,2,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,70.7,100,2022-10-15T13:33:37.329Z,2022-10-15T22:33:22Z,3844234643,212,29.9,3844234635,107,,3844234639,140,55.1,3844234645,213,4.1,3844234641,141,64.2,3844234637,56,Center,3844234647,1,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024479,27,1,1,2,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.1,64.2,2022-10-15T13:33:40.357Z,2022-10-15T22:33:30Z,3844234859,140,70.6,3844234855,3,,3846992689,388,,3844234857,56,Center,3844234861,141,69.2,3844234865,212,16.6,3844234869,213,0.2,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024485,28,44,1,2,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,70,68.4,2022-10-15T13:33:41.957Z,2022-10-16T08:46:33Z,3844234899,56,Center,3844234901,286,,3844234917,233,24,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024481,24,44,1,2,8,go76xxm0xyfgqt1h6tcrtimm,0,30,31.6,2022-10-15T13:33:41.958Z,2022-10-15T22:34:40Z,3844234941,233,28,3844234895,285,,3844234893,56,Back,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024499,29,1,1,2,8,a8l3w3n0j99qjlsxj3jnmgkz1,0,71,69.5,2022-10-15T13:33:42Z,2022-10-16T08:46:34Z,3844234981,140,71.9,3846994953,388,,3844234987,213,4.8,3844234985,212,12.6,3844234977,3,,3844234983,141,51.0,3844234979,56,Center,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024507,25,49,1,2,10,go76xxm0xyfgqt1h6tcrtimm,1,31.1,64.7,2022-10-15T13:33:43.451Z,2022-10-15T22:36:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024545,26,1,1,2,10,go76xxm0xyfgqt1h6tcrtimm,0,29.5,61.8,2022-10-15T13:33:43.515Z,2022-10-15T22:36:20Z,3846997445,178,,3844235233,212,24.9,3844235225,157,,3844235231,141,65.8,3844235229,140,53.1,3844235237,1,,3844235227,56,Center,3844235235,213,0.1,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024541,30,49,1,2,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,41.5,21.1,2022-10-15T13:33:46.118Z,2022-10-15T22:36:31Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024605,31,1,1,2,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,41.1,16,2022-10-15T13:33:48.080Z,2022-10-15T22:36:34Z,3846997669,178,,3844235603,56,Back,3844235607,141,34.7,3844235611,213,2.7,3844235609,212,27.5,3844235605,140,17.9,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472665987,991,43,1,2,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T13:33:51.503Z,2022-10-16T04:47:10Z,3847705347,144,82,3847705273,178,0,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024659,32,1,1,2,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,19.3,34,2022-10-15T13:33:51.707Z,2022-10-15T22:36:38Z,3844235833,141,68.6,3846997787,178,,3844235835,212,24.2,3844235831,140,24.5,3844235829,56,Back,3844235837,213,1.3,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024693,33,1,1,2,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.5,68.6,2022-10-15T13:33:54.481Z,2022-10-15T22:36:47Z,3844235959,56,Back,3844235963,141,71.9,3846998005,178,,3844235961,140,30.2,3844235967,213,0.4,3844235965,212,6.4,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024719,34,1,1,2,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.9,72.5,2022-10-15T13:33:55.163Z,2022-10-15T22:37:36Z,3844236095,141,66.6,3844236099,213,3.7,3844236097,212,7.1,3846999427,178,,3844236091,56,Back,3844236093,140,25.3,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024805,35,1,1,2,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.3,66.6,2022-10-15T13:33:57.573Z,2022-10-15T22:37:43Z,3844236579,212,25.2,3844236575,141,29.6,3846999703,178,,3844236569,56,Back,3844236573,140,27.3,3844236581,213,4.8,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024833,36,1,1,2,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.4,24.5,2022-10-15T13:34:02.652Z,2022-10-15T22:37:50Z,3844236735,141,40.4,3844236739,213,2.3,3844236737,212,14.2,3844236731,56,Back,3844236733,140,20.6,3846999881,178,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024893,37,1,1,2,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,20.6,40.4,2022-10-15T13:34:05.040Z,2022-10-15T22:37:58Z,3844237111,213,1.2,3844237107,141,84.6,3844237115,1,,3844237109,212,32.4,3844237105,140,32.1,3847000109,178,,3844237103,56,Back,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472666129,1000,43,1,2,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T13:34:06.159Z,2022-10-16T04:47:44Z,3847705909,144,82,3847705853,178,0,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024993,38,1,1,2,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.4,84.9,2022-10-15T13:34:08.111Z,2022-10-15T22:38:26Z,3844237689,141,59.6,3844237685,56,Back,3844237695,213,3.9,3847000849,178,,3844237691,212,24.7,3844237687,140,15.5,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025053,39,1,1,2,41,a8l3w3n0j99qjlsxj3jnmgkz1,1,18.9,61.5,2022-10-15T13:34:14.278Z,2022-10-15T22:38:32Z,3844238033,56,Back,3847001041,178,,3844238039,212,12.1,3844238035,140,26.0,3844238041,213,0.9,3844238037,141,75.6,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025111,40,1,1,2,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.8,74.9,2022-10-15T13:34:18.096Z,2022-10-15T22:38:38Z,3844238295,140,32.9,3847001157,178,,3844238299,141,26.0,3844238305,1,,3844238301,212,33.5,3844238291,56,Back,3844238303,213,4.8,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025157,41,1,1,2,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.3,23.9,2022-10-15T13:34:21.424Z,2022-10-15T22:38:43Z,3844238529,141,5.2,3844238531,212,14.7,3844238525,56,Back,3847001321,178,,3844238527,140,40.4,3844238533,213,5.2,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472666537,1016,43,1,2,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T13:34:22.245Z,2022-10-16T04:50:23Z,3847708095,178,0,3847708133,144,82,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025207,42,1,1,2,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.4,5.2,2022-10-15T13:34:24.112Z,2022-10-15T22:38:46Z,3844238767,212,10.5,3844238761,56,Back,3844238765,141,11.9,3844238769,213,2.7,3844238763,140,31.4,3847001403,178,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025315,43,1,1,2,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,31.2,13.9,2022-10-15T13:34:26.801Z,2022-10-15T22:38:53Z,3844239393,1,,3844239389,212,35.0,3844239385,140,30.2,3847001603,178,,3844239381,56,Back,3844239391,213,1.6,3844239387,141,65.4,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025389,44,1,1,2,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.6,69.5,2022-10-15T13:34:32.026Z,2022-10-15T22:38:57Z,3844239763,140,62.6,3844239769,213,0.5,3844239765,141,92.7,3847001711,178,,3844239761,56,Left,3844239767,212,30.6,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025427,45,1,1,3,4,a8l3w3n0j99qjlsxj3jnmgkz1,0,74.1,94.7,2022-10-15T13:34:37.681Z,2022-10-15T22:39:05Z,3844239975,1,,3844239965,56,Center,3847001849,178,,3845836335,224,,3844239961,2,,3844239967,140,94.7,3844239969,141,47.9,3844239971,212,38.5,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3844240073,233,3845836337,72,,28,3844239973,213,5.3,3844239963,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025439,28,11,1,3,6,go76xxm0xyfgqt1h6tcrtimm,1,3.5,48.8,2022-10-15T13:34:39.322Z,2022-10-15T22:39:11Z,3844240047,56,Back,3844240049,88,,3845836697,378,,3847002011,388,,3844240091,233,45,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025819,29,1,1,3,15,go76xxm0xyfgqt1h6tcrtimm,1,13.2,50.1,2022-10-15T13:34:48.858Z,2022-10-15T22:39:36Z,3847002717,178,,3844241813,140,27.8,3844241819,213,1.0,3844241815,141,84.2,3844241809,123,,3844241811,56,Back,3844241817,212,27.8,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025845,30,1,1,3,21,go76xxm0xyfgqt1h6tcrtimm,1,27.5,84,2022-10-15T13:34:54.490Z,2022-10-15T22:39:42Z,3847002921,178,,3844241951,212,11.6,3844241947,140,35.4,3844241953,213,0.8,3844241945,56,Back,3844241949,141,96.0,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025869,31,1,1,3,23,go76xxm0xyfgqt1h6tcrtimm,0,35.3,95.7,2022-10-15T13:34:56.454Z,2022-10-15T22:39:49Z,3844242083,212,27.9,3844242079,141,93.5,3844242075,56,Left,3844242077,140,61.8,3847003075,178,,3844242087,213,6.2,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025919,47,49,1,3,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.7,4.1,2022-10-15T13:34:57.712Z,2022-10-15T22:40:04Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025951,48,1,1,3,26,a8l3w3n0j99qjlsxj3jnmgkz1,0,43.7,4,2022-10-15T13:34:59.802Z,2022-10-15T22:40:10Z,3844242429,155,,3844242437,212,21.0,3844242431,56,Right,3847003671,178,,3844242435,141,16.7,3844242439,213,0.4,3844242433,140,61.9,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472025977,32,49,1,3,28,go76xxm0xyfgqt1h6tcrtimm,1,35.7,83.4,2022-10-15T13:35:01.381Z,2022-10-15T22:40:17Z,,,,,,,,,,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026013,33,1,1,3,28,go76xxm0xyfgqt1h6tcrtimm,1,35.7,83.4,2022-10-15T13:35:01.444Z,2022-10-15T22:40:21Z,3844242729,212,9.2,3844242731,213,0.3,3847003995,178,,3844242725,140,44.2,3844242727,141,86.9,3844242723,56,Back,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026021,34,61,1,3,28,go76xxm0xyfgqt1h6tcrtimm,0,44.2,86.9,2022-10-15T13:35:01.999Z,2022-10-15T22:40:30Z,3847004369,178,,3844242767,56,Back,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026027,49,49,1,3,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,62.3,20.6,2022-10-15T13:35:03.087Z,2022-10-15T22:40:41Z,,,,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026047,50,1,1,3,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,62.3,20.6,2022-10-15T13:35:03.152Z,2022-10-15T22:40:50Z,3844242907,140,45.6,3844242917,213,3.1,3844242905,56,Back,3844242909,141,21.7,3844242915,212,17.6,3847004795,178,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026157,51,1,1,3,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.6,21.7,2022-10-15T13:35:04.644Z,2022-10-15T22:41:02Z,3844243489,140,35.5,3844243495,213,3.0,3844243491,141,24.1,3844243487,56,Back,3844243493,212,10.7,3847005155,178,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026211,52,1,1,3,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.8,29.5,2022-10-15T13:35:09.872Z,2022-10-15T22:43:00Z,3847008671,178,,3844243839,141,65.1,3844243835,140,32.0,3844243831,56,Back,3844243841,212,24.5,3844243843,213,1.7,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026241,53,1,1,3,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.2,66.6,2022-10-15T13:35:12.581Z,2022-10-15T22:43:05Z,3847008821,178,,3844244003,141,64.7,3844244005,212,26.5,3844244001,140,58.4,3844244007,213,6.2,3844243997,56,Center,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026261,54,1,1,3,40,a8l3w3n0j99qjlsxj3jnmgkz1,0,58.4,64.8,2022-10-15T13:35:13.371Z,2022-10-15T22:43:16Z,3844244115,213,1.6,3844244109,141,100.0,3844244105,56,Left,3844244111,212,24.7,3844244107,140,57.2,3844244103,155,,3847009221,178,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026457,35,5,1,3,42,go76xxm0xyfgqt1h6tcrtimm,1,41.9,-1.2,2022-10-15T13:35:15.333Z,2022-10-15T22:43:20Z,3844245023,233,55,3844244959,56,Back,3844244961,347,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026271,55,5,1,3,42,a8l3w3n0j99qjlsxj3jnmgkz1,0,58.1,101.2,2022-10-15T13:35:15.333Z,2022-10-15T22:43:20Z,3844244147,56,Left,3844245057,233,35,3844244149,347,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026509,36,1,1,3,47,go76xxm0xyfgqt1h6tcrtimm,1,43.6,0,2022-10-15T13:35:21.033Z,2022-10-15T22:43:37Z,3844252387,189,,3844245257,140,28.1,3844245259,141,13.9,3844245255,56,Back,3844245265,213,2.6,3844245261,212,19.1,3844245253,107,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026559,37,1,1,3,52,go76xxm0xyfgqt1h6tcrtimm,1,27.2,16,2022-10-15T13:35:25.403Z,2022-10-15T22:43:45Z,3844245505,213,1.4,3844245501,141,58.8,3844245503,212,29.7,3844245497,56,Back,3844245499,140,32.8,3847010255,178,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026583,38,1,1,3,55,go76xxm0xyfgqt1h6tcrtimm,1,32.1,60.5,2022-10-15T13:35:28.646Z,2022-10-15T22:43:50Z,3844245619,213,0.6,3844245615,141,68.4,3844245611,56,Back,3844245617,212,10.2,3844245613,140,40.4,3847010517,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026737,39,1,1,3,57,go76xxm0xyfgqt1h6tcrtimm,1,38.9,69.6,2022-10-15T13:35:31.120Z,2022-10-15T22:43:55Z,3844246261,56,Back,3844246267,212,28.7,3847010643,178,,3844246269,213,4.4,3844246265,141,29.5,3844246263,140,30.4,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026833,40,1,1,4,3,go76xxm0xyfgqt1h6tcrtimm,1,36.8,22.7,2022-10-15T13:35:36.367Z,2022-10-15T22:44:06Z,3844246791,212,54.0,3847010985,178,,3844246785,56,Left,3844246793,213,1.2,3844246781,155,,3844246787,140,55.0,3844246789,141,96.9,3844246795,1,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,3844246783,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026917,41,1,1,4,8,go76xxm0xyfgqt1h6tcrtimm,1,55.1,94.8,2022-10-15T13:35:41.380Z,2022-10-15T22:44:15Z,3847011195,178,,3844247151,212,10.4,3844247143,140,45.7,3844247147,141,90.2,3844247141,56,Back,3844247153,213,3.4,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472026961,42,1,1,4,11,go76xxm0xyfgqt1h6tcrtimm,1,53.9,89.3,2022-10-15T13:35:44.581Z,2022-10-15T22:44:21Z,3844247363,140,66.8,3844247359,56,Left,3844247365,141,96.3,3844247369,213,0.3,3844247367,212,14.4,3847011379,178,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027019,43,1,1,4,12,go76xxm0xyfgqt1h6tcrtimm,1,68.1,96.8,2022-10-15T13:35:45.349Z,2022-10-15T22:44:41Z,3844247639,212,4.8,3844247635,140,63.8,3847012125,178,,3844247637,141,94.4,3844247641,213,3.5,3844247633,56,Left,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472704971,1510,83,1,4,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.2,3.7,2022-10-15T13:35:47.819Z,2022-10-16T07:12:35Z,3847894345,399,49992,,,,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027055,44,1,1,4,14,go76xxm0xyfgqt1h6tcrtimm,1,67,96.3,2022-10-15T13:35:48.014Z,2022-10-15T22:45:11Z,3844247845,213,4.1,3844247839,140,64.5,3844247843,212,4.6,3847013117,178,,3844247841,141,90.8,3844247837,56,Left,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472667245,862,67,1,4,15,go76xxm0xyfgqt1h6tcrtimm,1,76.7,83.8,2022-10-15T13:35:48.265Z,2022-10-16T08:46:34Z,3847711637,233,1068,,,,,,,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472667243,1068,67,1,4,15,a8l3w3n0j99qjlsxj3jnmgkz1,0,23.3,16.2,2022-10-15T13:35:48.266Z,2022-10-16T04:55:24Z,3847711649,233,862,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472031741,89,1,1,4,15,go76xxm0xyfgqt1h6tcrtimm,1,76.2,86.3,2022-10-15T13:35:48.379Z,2022-10-16T08:46:34Z,3847013307,178,,3844271813,212,11.5,3844271807,56,Left,3844271811,141,93.9,3844271835,156,,3844271809,140,66.4,3844271815,213,2.7,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027109,46,1,1,4,16,go76xxm0xyfgqt1h6tcrtimm,1,57.6,95.4,2022-10-15T13:35:50.086Z,2022-10-15T22:45:27Z,3844248121,56,Center,3844248127,141,77.7,3844248129,212,13.1,3844248131,213,4.3,3844248125,140,52.7,3847013507,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027085,45,43,1,4,17,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T13:35:50.764Z,2022-10-15T13:39:49Z,3844247987,141,95.4,3844247991,213,2.7,3844247985,140,57.6,3844247989,212,7.8,3844272655,144,1,3844247983,56,Left,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027089,56,43,1,4,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T13:35:51.925Z,2022-10-15T13:36:25Z,3844251581,144,61,3844248007,56,Back,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027171,47,1,1,4,18,go76xxm0xyfgqt1h6tcrtimm,1,52.7,77.7,2022-10-15T13:35:52.069Z,2022-10-15T22:45:32Z,3844248447,141,13.1,3845841801,155,,3844248453,1,,3844248441,196,,3844248449,212,44.2,3847013609,178,,3844248443,56,Right,3844248451,213,4.8,5i8dbjuewybsfgyym63clfw0l,J. Weigl,3844248445,140,,,,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027249,48,1,1,4,22,go76xxm0xyfgqt1h6tcrtimm,1,38.1,12.7,2022-10-15T13:35:55.803Z,2022-10-15T22:45:39Z,3844248813,140,26.5,3847013837,178,,3844248817,212,13.3,3844248811,56,Back,3844248815,141,20.6,3844248819,213,2.7,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027377,49,1,1,4,25,go76xxm0xyfgqt1h6tcrtimm,1,26.5,20.6,2022-10-15T13:35:59.087Z,2022-10-15T22:45:47Z,3844249363,140,10.1,3847014057,178,,3844249365,141,44.3,3844249369,213,2.4,3844249367,212,23.6,3844249361,56,Back,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472027395,50,1,1,4,27,go76xxm0xyfgqt1h6tcrtimm,1,12.9,45.1,2022-10-15T13:36:00.794Z,2022-10-15T22:45:54Z,3844249459,141,12.7,3844249455,56,Back,3844249463,213,5.1,3844249457,140,22.0,3844249461,212,24.0,3847014207,178,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
