id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,assist
2468521359,724,49,2,79,30,e8hiwrw6ocxm5iht6sp7jiv19,1,68.4,46.7,2022-10-07T19:39:51.776Z,2022-10-07T19:39:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521391,725,1,2,79,31,e8hiwrw6ocxm5iht6sp7jiv19,1,68.2,46.3,2022-10-07T19:39:52.206Z,2022-10-07T19:39:55Z,3825557129,213,5.1,3825557121,56,Right,3825557127,212,28.5,3825557125,141,7.0,3825557123,140,77.5,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521413,726,1,2,79,34,e8hiwrw6ocxm5iht6sp7jiv19,1,76.1,8,2022-10-07T19:39:55.358Z,2022-10-07T19:39:56Z,3825557221,140,86.6,3825557223,141,5.5,3825557225,212,11.2,3825557227,213,6.1,3825557219,56,Right,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521473,727,1,2,79,35,e8hiwrw6ocxm5iht6sp7jiv19,1,86.6,5.5,2022-10-07T19:39:56.622Z,2022-10-07T19:40:01Z,3825557535,56,Right,3825557537,140,78.1,3825557539,141,5.5,3825557541,212,8.9,3825557543,213,3.1,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521547,728,1,2,79,40,e8hiwrw6ocxm5iht6sp7jiv19,1,97.4,10.4,2022-10-07T19:40:01.550Z,2022-10-07T19:40:08Z,3825557935,155,,3825557949,213,2.0,3825557941,56,Left,3825557945,141,91.7,3825557951,1,,3825557947,212,59.8,3825557943,140,75.7,3825557931,2,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521573,729,1,2,79,47,e8hiwrw6ocxm5iht6sp7jiv19,1,75.6,91.7,2022-10-07T19:40:08.558Z,2022-10-07T19:40:09Z,3825558081,141,70.2,3825558075,140,76.0,3825558071,56,Center,3825558089,213,4.7,3825558085,212,14.6,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521597,730,1,2,79,48,e8hiwrw6ocxm5iht6sp7jiv19,1,76,70.5,2022-10-07T19:40:09.502Z,2022-10-07T19:40:11Z,3825558227,56,Left,3825558231,141,83.2,3825558229,140,93.8,3825558235,213,0.4,3825558233,212,20.6,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521617,731,1,2,79,49,e8hiwrw6ocxm5iht6sp7jiv19,0,93.9,83.2,2022-10-07T19:40:11.134Z,2022-10-07T19:40:13Z,3825558371,140,91.9,3825558369,56,Center,3825558365,2,,3825558373,141,47.3,3825558367,155,,3825558377,213,4.6,3825558375,212,24.5,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521639,693,12,2,79,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,7.5,55.5,2022-10-07T19:40:13.676Z,2022-10-07T19:41:08Z,3825558567,15,,3825558549,141,82.6,3825558553,213,1.0,3825558547,140,18.7,3825558545,56,Back,3825558551,212,21.9,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521707,732,1,2,79,55,e8hiwrw6ocxm5iht6sp7jiv19,1,68.6,56.4,2022-10-07T19:40:16.622Z,2022-10-07T19:40:18Z,3825558899,212,11.6,3825558895,140,70.6,3825558897,141,73.2,3825558901,213,1.4,3825558893,56,Center,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521781,733,1,2,79,57,e8hiwrw6ocxm5iht6sp7jiv19,1,70.6,73.2,2022-10-07T19:40:18.510Z,2022-10-07T19:40:22Z,3825559345,212,24.8,3825559347,213,3.8,3825559339,141,51.2,3825559335,56,Center,3825559337,140,51.8,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521807,734,1,2,80,1,e8hiwrw6ocxm5iht6sp7jiv19,1,46.9,54.9,2022-10-07T19:40:22.559Z,2022-10-07T19:40:25Z,3825559507,56,Back,3825559511,141,72.3,3825559513,212,11.8,3825559509,140,46.4,3825559515,213,1.6,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521843,735,1,2,80,4,e8hiwrw6ocxm5iht6sp7jiv19,1,46.4,72.3,2022-10-07T19:40:25.502Z,2022-10-07T19:40:27Z,3825559699,140,59.2,3825559701,141,76.9,3825559703,212,13.8,3825559697,56,Center,3825559705,213,0.2,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521871,736,1,2,80,6,e8hiwrw6ocxm5iht6sp7jiv19,1,65,78.5,2022-10-07T19:40:27.550Z,2022-10-07T19:40:29Z,3825559835,140,60.5,3825559849,213,2.0,3825559833,56,Left,3825559841,141,94.7,3825559845,212,12.0,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521911,737,1,2,80,7,e8hiwrw6ocxm5iht6sp7jiv19,1,60.5,94.7,2022-10-07T19:40:29.022Z,2022-10-07T19:40:31Z,3825560051,212,15.4,3825560045,56,Center,3825560047,140,60.4,3825560049,141,72.1,3825560053,213,4.7,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468521943,738,1,2,80,10,e8hiwrw6ocxm5iht6sp7jiv19,1,60.4,72.1,2022-10-07T19:40:31.470Z,2022-10-07T19:40:33Z,3825560237,213,5.0,3825560235,212,29.0,3825560229,56,Center,3825560233,141,31.6,3825560231,140,69.0,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522051,739,1,2,80,12,e8hiwrw6ocxm5iht6sp7jiv19,1,68.8,26.7,2022-10-07T19:40:33.613Z,2022-10-07T19:40:39Z,3825560823,212,22.1,3825560827,213,5.6,3825560813,56,Right,3825560821,141,5.8,3825560817,140,84.9,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522067,740,1,2,80,18,e8hiwrw6ocxm5iht6sp7jiv19,0,99,24.7,2022-10-07T19:40:39.838Z,2022-10-07T19:40:40Z,3825560897,2,,3825560903,140,94.6,3825560899,155,,3825560901,56,Center,3825560907,212,12.6,3825560905,141,41.9,3825560909,213,1.9,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522113,694,12,2,80,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.8,68.2,2022-10-07T19:40:42.167Z,2022-10-07T19:40:44Z,3825561151,213,1.2,3825561145,140,12.1,3825561147,141,95.0,3825561149,212,19.8,3825561143,56,Back,3825561169,15,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522137,695,61,2,80,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,11.7,92.7,2022-10-07T19:40:43.479Z,2022-10-07T19:40:54Z,3825561279,56,Back,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522149,696,5,2,80,23,dvmw7d6jb38qvv7e6ziwu0vyr,0,11.8,100.4,2022-10-07T19:40:44.510Z,2022-10-07T19:42:11Z,3825561325,56,Back,3825561327,347,,3825561409,233,741,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522143,741,5,2,80,23,e8hiwrw6ocxm5iht6sp7jiv19,1,88.2,-0.4,2022-10-07T19:40:44.510Z,2022-10-07T19:40:46Z,3825561299,347,,3825561381,233,696,3825561297,56,Right,,,,,,,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522957,742,1,2,81,22,e8hiwrw6ocxm5iht6sp7jiv19,0,84.6,0,2022-10-07T19:41:43.165Z,2022-10-07T19:41:44Z,3825565699,56,Right,3825565701,140,89.3,3825565703,141,6.5,3825565695,107,,3825565705,212,7.1,3825565707,213,0.8,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522983,697,8,2,81,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,13.4,93.6,2022-10-07T19:41:44.591Z,2022-10-07T19:43:09Z,3825565849,56,Back,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523001,698,5,2,81,23,dvmw7d6jb38qvv7e6ziwu0vyr,0,12.2,101.2,2022-10-07T19:41:45.149Z,2022-10-07T19:42:11Z,3825565969,233,743,3825565933,56,Back,3825565935,347,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468522997,743,5,2,81,23,e8hiwrw6ocxm5iht6sp7jiv19,1,87.8,-1.2,2022-10-07T19:41:45.149Z,2022-10-07T19:41:47Z,3825565929,347,,3825565953,233,698,3825565925,56,Right,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523187,744,1,2,81,34,e8hiwrw6ocxm5iht6sp7jiv19,1,89.8,0,2022-10-07T19:41:55.453Z,2022-10-07T19:41:59Z,3825566909,56,Center,3825566913,141,28.6,3825566907,107,,3825566911,140,87.8,3825566917,213,1.7,3825566915,212,20.2,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523213,745,1,2,81,38,e8hiwrw6ocxm5iht6sp7jiv19,1,78,29.8,2022-10-07T19:41:59.229Z,2022-10-07T19:42:04Z,3825567069,213,2.8,3825567067,212,10.3,3825567065,141,35.2,3825567061,56,Center,3825567063,140,68.8,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523229,746,1,2,81,39,e8hiwrw6ocxm5iht6sp7jiv19,0,69.1,35.7,2022-10-07T19:42:00.605Z,2022-10-07T19:42:01Z,3825567159,140,77.0,3825567165,213,5.8,3825567157,56,Center,3825567163,212,9.5,3825567161,141,28.9,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523279,699,12,2,81,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.4,69,2022-10-07T19:42:03.671Z,2022-10-07T19:42:05Z,3825567463,141,100.0,3825567461,140,58.7,3825567467,213,0.5,3825567459,56,Left,3825567465,212,45.9,3825567497,167,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523283,700,5,2,81,44,dvmw7d6jb38qvv7e6ziwu0vyr,0,59.2,101.5,2022-10-07T19:42:05.289Z,2022-10-07T19:42:12Z,3825567483,347,,3825567481,56,Left,3825567997,233,747,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523371,747,5,2,81,44,e8hiwrw6ocxm5iht6sp7jiv19,1,40.8,-1.5,2022-10-07T19:42:05.289Z,2022-10-07T19:42:11Z,3825567985,233,700,3825567989,347,,3825567983,56,Back,,,,,,,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523517,701,18,2,81,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-10-07T19:42:11.603Z,2022-10-07T19:43:02Z,3825568823,59,23,3825568903,55,702,3825568821,44,Midfielder,3825568819,42,,,,,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523523,702,19,2,81,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-10-07T19:42:11.604Z,2022-10-07T19:44:32Z,3825568861,145,8,3825572299,292,7,3825568863,59,45,3825568867,55,701,3825568865,44,Midfielder,3825572301,293,3,3825568857,42,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524277,713,18,2,81,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-10-07T19:42:12.087Z,2022-10-07T19:43:53Z,3825573081,55,714,3825573025,44,Midfielder,3825573029,59,99,3825573021,42,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524279,714,19,2,81,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-10-07T19:42:12.088Z,2022-10-07T19:44:35Z,3825573055,59,2,3825573057,44,Midfielder,3825573925,293,1,3825573045,42,,3825573051,145,2,3825573923,292,7,3825573059,55,713,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523481,748,1,2,81,54,e8hiwrw6ocxm5iht6sp7jiv19,1,40.7,0,2022-10-07T19:42:15.245Z,2022-10-07T19:42:19Z,3825568587,56,Back,3825568595,141,34.5,3825568583,107,,3825568599,212,30.9,3825568605,1,,3825568591,140,22.6,3825568603,213,2.2,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523539,749,1,2,81,58,e8hiwrw6ocxm5iht6sp7jiv19,1,20.6,37.6,2022-10-07T19:42:19.229Z,2022-10-07T19:42:23Z,3825568957,141,73.0,3825568955,140,22.4,3825568959,212,24.1,3825568953,56,Back,3825568961,213,1.5,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523567,750,1,2,82,2,e8hiwrw6ocxm5iht6sp7jiv19,0,27.5,75,2022-10-07T19:42:23.582Z,2022-10-07T19:42:26Z,3825569131,56,Center,3825569139,213,5.7,3825569167,195,,3825569133,140,65.3,3825569141,1,,3825569129,155,,3825569135,141,40.0,3825569137,212,46.3,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523623,703,8,2,82,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.2,68.7,2022-10-07T19:42:28.711Z,2022-10-07T19:42:29Z,3825569479,15,,3825569453,56,Back,,,,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523673,704,49,2,82,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,53,39.7,2022-10-07T19:42:31.240Z,2022-10-07T19:42:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523713,705,1,2,82,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,53,39.7,2022-10-07T19:42:31.654Z,2022-10-07T19:42:33Z,3825569927,141,51.0,3825569925,140,68.8,3825569931,213,0.4,3825569923,56,Center,3825569929,212,18.3,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523727,706,1,2,82,11,dvmw7d6jb38qvv7e6ziwu0vyr,0,68.8,51,2022-10-07T19:42:32.686Z,2022-10-07T20:01:27Z,3825570043,140,71.7,3825570041,56,Center,3825570047,212,5.6,3825570045,141,57.9,3825570049,213,1.0,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523697,751,49,2,82,11,e8hiwrw6ocxm5iht6sp7jiv19,1,33.6,37.3,2022-10-07T19:42:32.861Z,2022-10-07T19:42:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523755,752,1,2,82,12,e8hiwrw6ocxm5iht6sp7jiv19,1,33.6,37.3,2022-10-07T19:42:33.245Z,2022-10-07T19:42:36Z,3825570221,213,5.5,3825570209,56,Right,3825570217,141,8.2,3825570215,140,54.4,3825570219,212,29.5,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523769,753,1,2,82,14,e8hiwrw6ocxm5iht6sp7jiv19,1,46,8.6,2022-10-07T19:42:35.997Z,2022-10-07T19:42:36Z,3825570275,213,2.2,3825570267,56,Back,3825570273,212,10.7,3825570271,141,21.6,3825570269,140,40.2,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523835,754,1,2,82,15,e8hiwrw6ocxm5iht6sp7jiv19,0,40.1,21.6,2022-10-07T19:42:36.781Z,2022-10-07T19:42:41Z,3825570679,140,76.5,3825570681,141,7.7,3825570677,56,Right,3825570683,212,39.4,3825570689,1,,3825570685,213,6.0,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523849,707,49,2,82,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.7,88.4,2022-10-07T19:42:42.694Z,2022-10-07T19:42:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523949,708,1,2,82,26,dvmw7d6jb38qvv7e6ziwu0vyr,1,36.2,84.1,2022-10-07T19:42:47.462Z,2022-10-07T19:42:51Z,3825571289,213,4.4,3825571285,141,43.6,3825571287,212,28.9,3825571281,56,Back,3825571283,140,28.0,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524035,709,1,2,82,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.1,44.2,2022-10-07T19:42:51.126Z,2022-10-07T19:42:56Z,3825571721,140,38.8,3825571717,56,Back,3825571723,141,16.7,3825571727,213,5.3,3825571725,212,21.8,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524061,710,1,2,82,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,49.4,26.2,2022-10-07T19:42:56.214Z,2022-10-07T19:42:57Z,3825571871,140,43.9,3825571869,56,Back,3825571873,141,34.2,3825571877,213,2.4,3825571875,212,7.9,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524137,711,1,2,82,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,44,32.8,2022-10-07T19:42:57.750Z,2022-10-07T19:43:03Z,3825572277,140,34.9,3825572283,213,1.9,3825572275,56,Back,3825572281,212,27.0,3825572279,141,69.9,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524173,712,1,2,82,41,dvmw7d6jb38qvv7e6ziwu0vyr,0,34.6,71.2,2022-10-07T19:43:02.888Z,2022-10-07T19:43:05Z,3825572519,212,60.3,3825572517,141,65.1,3825572515,140,91.9,3825572511,155,,3825572523,1,,3825572521,213,6.2,3825572513,56,Center,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524165,755,52,2,82,44,e8hiwrw6ocxm5iht6sp7jiv19,1,8.7,39.2,2022-10-07T19:43:05.613Z,2022-10-07T19:43:05Z,,,,,,,,,,,,,,,,,,,,,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524407,756,79,2,82,59,e8hiwrw6ocxm5iht6sp7jiv19,0,0,0,2022-10-07T19:43:20.397Z,2022-10-07T19:43:20Z,3825573727,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524457,757,79,2,83,2,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2022-10-07T19:43:23.932Z,2022-10-07T19:43:24Z,3825574003,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524507,758,1,2,83,3,e8hiwrw6ocxm5iht6sp7jiv19,1,12.6,40.9,2022-10-07T19:43:24.861Z,2022-10-07T19:43:27Z,3825574221,141,43.9,3825574215,199,,3825574217,56,Back,3825574223,212,36.0,3825574225,213,0.1,3825574219,140,46.8,3825574227,1,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524523,759,1,2,83,6,e8hiwrw6ocxm5iht6sp7jiv19,1,46.8,43.9,2022-10-07T19:43:27.165Z,2022-10-07T19:43:28Z,3825574321,56,Center,3825574333,213,5.9,3825574329,141,34.6,3825574331,212,15.9,3825574325,140,60.7,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524529,760,1,2,83,7,e8hiwrw6ocxm5iht6sp7jiv19,0,58.9,34.6,2022-10-07T19:43:28.415Z,2022-10-07T19:43:28Z,3825574359,141,18.8,3825574361,212,18.3,3825574355,56,Right,3825574357,140,73.0,3825574365,1,,3825574353,157,,3825574363,213,5.7,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524535,715,49,2,83,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.6,76.9,2022-10-07T19:43:29.318Z,2022-10-07T19:43:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524571,716,3,2,83,9,dvmw7d6jb38qvv7e6ziwu0vyr,0,34.2,79,2022-10-07T19:43:30.540Z,2022-10-07T19:43:32Z,3825574559,56,Back,3825574709,233,761,3825574561,286,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524585,761,7,2,83,9,e8hiwrw6ocxm5iht6sp7jiv19,1,65.8,21,2022-10-07T19:43:30.541Z,2022-10-07T19:43:32Z,3825574595,56,Right,3825574681,285,,3825574677,233,716,,,,,,,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524593,762,49,2,83,10,e8hiwrw6ocxm5iht6sp7jiv19,1,65.5,17.9,2022-10-07T19:43:32.029Z,2022-10-07T19:43:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524679,763,1,2,83,11,e8hiwrw6ocxm5iht6sp7jiv19,0,65.5,17.9,2022-10-07T19:43:32.253Z,2022-10-07T19:43:37Z,3825575105,212,31.3,3825575107,213,0.1,3825575109,1,,3825575103,141,23.7,3825575097,157,,3825575099,56,Center,3825575101,140,95.1,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524705,717,52,2,83,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,3.8,76.6,2022-10-07T19:43:39.591Z,2022-10-07T19:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524765,718,1,2,83,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.6,75.4,2022-10-07T19:43:40.694Z,2022-10-07T19:43:43Z,3825575555,140,23.1,3825575557,141,50.4,3825575553,56,Back,3825575559,212,25.8,3825575551,123,,3825575561,213,5.6,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524849,719,1,2,83,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.5,56.1,2022-10-07T19:43:43.334Z,2022-10-07T19:43:50Z,3825576083,213,1.1,3825576079,212,24.1,3825576071,140,36.9,3825576075,141,86.9,3825576067,56,Back,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524873,720,1,2,83,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,64.6,79.4,2022-10-07T19:43:50.230Z,2022-10-07T19:43:51Z,3825576199,141,58.2,3825576201,212,17.8,3825576197,140,74.6,3825576195,56,Center,3825576203,213,5.3,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
