id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist
2500090531,16,1,1,2,44,cv5ftekuejf0ryxvd5h2my47r,1,65.6,6.8,2023-01-23T19:02:52.779Z,2023-01-23T19:02:55Z,3992247007,141,13.5,3992247011,213,1.4,3992247003,56,Right,3992247005,140,66.2,3992247009,212,4.6,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090537,17,1,1,2,47,cv5ftekuejf0ryxvd5h2my47r,1,66.5,13.2,2023-01-23T19:02:55.675Z,2023-01-23T19:02:57Z,3992247053,56,Right,3992247055,140,73.2,3992247057,141,3.5,3992247059,212,9.6,3992247061,213,5.5,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090545,18,1,1,2,49,cv5ftekuejf0ryxvd5h2my47r,0,74.3,3.5,2023-01-23T19:02:57.595Z,2023-01-23T19:02:59Z,3992247129,213,1.1,3992247117,2,,3992247119,155,,3992247127,212,33.5,3992247125,141,46.7,3992247123,140,89.7,3992247121,56,Center,3992247131,1,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090549,44,12,1,2,51,2xlnfgrl6r18ftv38unwp7h4s,1,11,44,2023-01-23T19:02:59.652Z,2023-01-23T19:03:11Z,3992247153,141,36.4,3992247155,212,11.5,3992247151,140,20.8,3992247147,56,Back,3992247463,15,,3992247157,213,5.8,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090555,45,49,1,2,54,2xlnfgrl6r18ftv38unwp7h4s,1,19.8,36.2,2023-01-23T19:03:02.804Z,2023-01-23T19:03:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090565,46,1,1,2,55,2xlnfgrl6r18ftv38unwp7h4s,0,19.8,36.1,2023-01-23T19:03:03.620Z,2023-01-23T19:03:04Z,3992247235,56,Back,3992247241,212,3.9,3992247243,213,5.8,3992247239,141,33.4,3992247237,140,23.1,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090569,19,8,1,2,56,cv5ftekuejf0ryxvd5h2my47r,1,73.6,60.2,2023-01-23T19:03:04.641Z,2023-01-23T19:03:04Z,3992247261,56,Center,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090581,20,49,1,2,57,cv5ftekuejf0ryxvd5h2my47r,1,78.2,76.7,2023-01-23T19:03:05.891Z,2023-01-23T19:03:12Z,,,,,,,,,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090585,21,50,1,2,57,cv5ftekuejf0ryxvd5h2my47r,1,78.3,78.4,2023-01-23T19:03:05.924Z,2023-01-23T19:04:15Z,3992247323,56,Center,3992247325,286,,3992247453,233,47,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090593,47,7,1,2,57,2xlnfgrl6r18ftv38unwp7h4s,1,21.7,21.6,2023-01-23T19:03:05.925Z,2023-01-23T19:03:10Z,3992247351,56,Back,3992247353,285,,3992247349,167,,3992247361,233,21,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090589,22,5,1,2,59,cv5ftekuejf0ryxvd5h2my47r,1,78.4,101,2023-01-23T19:03:07.916Z,2023-01-23T19:03:31Z,3992247347,347,,3992247959,233,48,3992247345,56,Left,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090599,48,5,1,2,59,2xlnfgrl6r18ftv38unwp7h4s,0,21.6,-1,2023-01-23T19:03:07.916Z,2023-01-23T19:54:22Z,3992247357,56,Back,3992247969,233,22,3992247359,347,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090635,23,1,1,3,12,cv5ftekuejf0ryxvd5h2my47r,1,76.5,100,2023-01-23T19:03:20.396Z,2023-01-23T19:03:35Z,3992247699,213,3.6,3992247697,212,10.1,3992248003,107,,3992247693,140,67.9,3992247695,141,94.5,3992247691,56,Left,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090647,24,1,1,3,14,cv5ftekuejf0ryxvd5h2my47r,1,68.1,94.7,2023-01-23T19:03:22.219Z,2023-01-23T19:03:24Z,3992247765,140,62.5,3992247763,56,Center,3992247771,213,4.4,3992247769,212,16.6,3992247767,141,71.8,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090655,25,1,1,3,16,cv5ftekuejf0ryxvd5h2my47r,1,62.5,71.8,2023-01-23T19:03:24.795Z,2023-01-23T19:03:25Z,3992247817,140,73.9,3992247821,212,19.7,3992247815,56,Center,3992247823,213,5.4,3992247819,141,48.7,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090669,26,1,1,3,17,cv5ftekuejf0ryxvd5h2my47r,1,73.9,48.7,2023-01-23T19:03:25.627Z,2023-01-23T19:03:28Z,3992247887,213,1.5,3992247881,140,74.4,3992247883,141,68.1,3992247885,212,13.2,3992247879,56,Center,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090671,27,61,1,3,19,cv5ftekuejf0ryxvd5h2my47r,0,74.4,67.8,2023-01-23T19:03:27.427Z,2023-01-23T19:51:56Z,3992247901,56,Center,,,,,,,,,,,,,,,,,,,,,,4o1150mpv9nz55cwj9b0vblk9,K. Kristinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090667,49,49,1,3,20,2xlnfgrl6r18ftv38unwp7h4s,1,25.5,49.4,2023-01-23T19:03:28.020Z,2023-01-23T19:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090685,50,1,1,3,20,2xlnfgrl6r18ftv38unwp7h4s,1,25.4,49.7,2023-01-23T19:03:28.581Z,2023-01-23T19:03:32Z,3992247985,213,1.3,3992247979,140,28.3,3992247983,212,10.3,3992247977,56,Back,3992247981,141,64.2,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090695,51,1,1,3,24,2xlnfgrl6r18ftv38unwp7h4s,1,27.5,33.5,2023-01-23T19:03:32.228Z,2023-01-23T19:03:36Z,3992248051,140,32.3,3992248049,56,Back,3992248055,212,16.8,3992248053,141,10.0,3992248057,213,5.0,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090699,52,1,1,3,30,2xlnfgrl6r18ftv38unwp7h4s,1,30.8,18.1,2023-01-23T19:03:38.484Z,2023-01-23T19:03:39Z,3992248091,213,3.3,3992248083,56,Back,3992248085,140,24.9,3992248087,141,16.4,3992248089,212,6.3,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090709,53,1,1,3,31,2xlnfgrl6r18ftv38unwp7h4s,1,24.9,16.4,2023-01-23T19:03:39.316Z,2023-01-23T19:03:42Z,3992248141,56,Back,3992248145,141,41.5,3992248143,140,22.2,3992248147,212,17.3,3992248149,213,1.7,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090717,54,1,1,3,34,2xlnfgrl6r18ftv38unwp7h4s,1,24.9,43.9,2023-01-23T19:03:42.660Z,2023-01-23T19:03:44Z,3992248193,140,45.0,3992248195,141,95.0,3992248191,56,Back,3992248201,1,,3992248199,213,1.0,3992248189,155,,3992248197,212,40.7,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090733,55,1,1,3,36,2xlnfgrl6r18ftv38unwp7h4s,1,45.4,97.3,2023-01-23T19:03:44.867Z,2023-01-23T19:13:55Z,3992248309,56,Left,3992263133,3,,3992248317,213,5.7,3992248315,212,11.9,3992248313,141,87.4,3992248311,140,54.8,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090735,56,61,1,3,39,2xlnfgrl6r18ftv38unwp7h4s,0,56.1,86.1,2023-01-23T19:03:47.436Z,2023-01-23T19:51:59Z,3992248321,56,Left,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090729,28,1,1,3,39,cv5ftekuejf0ryxvd5h2my47r,0,37.1,14.3,2023-01-23T19:03:47.500Z,2023-01-23T19:03:48Z,3992248305,213,1.0,3992248303,212,16.8,3992248297,56,Back,3992248301,141,35.4,3992248295,3,,3992248299,140,45.4,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090749,57,1,1,3,43,2xlnfgrl6r18ftv38unwp7h4s,1,57.3,62.3,2023-01-23T19:03:51.411Z,2023-01-23T19:03:53Z,3992248379,141,53.9,3992248383,213,4.2,3992248381,212,6.6,3992248375,56,Center,3992248377,140,54.1,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090759,58,1,1,3,45,2xlnfgrl6r18ftv38unwp7h4s,1,55.1,46.9,2023-01-23T19:03:53.380Z,2023-01-23T19:03:57Z,3992248449,141,4.1,3992248445,56,Right,3992248453,213,5.3,3992248455,1,,3992248447,140,73.2,3992248451,212,34.8,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090773,59,1,1,3,49,2xlnfgrl6r18ftv38unwp7h4s,0,79.6,4.1,2023-01-23T19:03:57.268Z,2023-01-23T19:04:03Z,3992248537,141,52.1,3992248529,2,,3992248531,155,,3992248543,1,,3992248541,213,1.3,3992248533,56,Center,3992248535,140,86.9,3992248539,212,33.5,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090769,29,44,1,3,52,cv5ftekuejf0ryxvd5h2my47r,1,11.8,47.8,2023-01-23T19:04:00.058Z,2023-01-23T19:04:02Z,3992248521,56,Back,3992248523,285,,3992248557,233,60,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090775,60,44,1,3,52,2xlnfgrl6r18ftv38unwp7h4s,0,88.2,52.2,2023-01-23T19:04:00.059Z,2023-01-23T19:04:03Z,3992248549,286,,3992248577,233,29,3992248547,56,Center,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090779,30,12,1,3,52,cv5ftekuejf0ryxvd5h2my47r,1,10.6,47.8,2023-01-23T19:04:00.652Z,2023-01-23T19:04:02Z,3992248569,140,16.8,3992248567,56,Back,3992248575,213,5.9,3992248573,212,7.1,3992248571,141,43.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090787,31,12,1,3,54,cv5ftekuejf0ryxvd5h2my47r,1,16.7,45.5,2023-01-23T19:04:02.892Z,2023-01-23T19:04:04Z,3992248603,56,Back,3992248605,140,21.2,3992248611,213,1.1,3992248607,141,60.9,3992248617,15,,3992248609,212,11.5,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090791,61,13,1,3,56,2xlnfgrl6r18ftv38unwp7h4s,1,76.2,44,2023-01-23T19:04:04.436Z,2023-01-23T19:07:01Z,3992253031,230,98.2,3992248629,18,,3992248631,56,Center,3992253029,458,,3992253019,73,,3992253023,103,12.5,3992248627,22,,3992253027,328,,cla6c6izphee9prb80c15baei,M. Tielemans,3992252855,20,3992253033,231,49.6,3992253025,215,3992253021,102,62.0,,,,,,,,,,,,,,,,,,,,,,
2500090789,32,5,1,3,56,cv5ftekuejf0ryxvd5h2my47r,1,-0.8,39.7,2023-01-23T19:04:04.907Z,2023-01-23T19:04:06Z,3992248623,346,,3992248621,56,Back,3992248655,233,62,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090793,62,5,1,3,56,2xlnfgrl6r18ftv38unwp7h4s,0,100.8,60.3,2023-01-23T19:04:04.907Z,2023-01-23T19:54:22Z,3992248659,233,32,3992248649,346,,3992248647,56,Center,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090875,33,1,1,4,15,cv5ftekuejf0ryxvd5h2my47r,1,5.7,47.9,2023-01-23T19:04:23.595Z,2023-01-23T19:04:26Z,3992249121,56,Back,3992249133,237,,3992249125,141,23.4,3992249123,140,7.6,3992249119,124,,3992249127,212,16.8,3992249129,213,4.8,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090881,34,1,1,4,18,cv5ftekuejf0ryxvd5h2my47r,1,10.3,22.1,2023-01-23T19:04:26.362Z,2023-01-23T19:04:28Z,3992249159,213,6.1,3992249157,212,26.9,3992249155,141,14.0,3992249153,140,35.4,3992249151,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090889,35,1,1,4,20,cv5ftekuejf0ryxvd5h2my47r,0,35.4,14,2023-01-23T19:04:28.763Z,2023-01-23T19:04:29Z,3992249197,140,35.9,3992249199,141,4.1,3992249201,212,6.8,3992249203,213,4.8,3992249195,56,Back,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090901,63,1,1,4,24,2xlnfgrl6r18ftv38unwp7h4s,1,66,94.2,2023-01-23T19:04:32.739Z,2023-01-23T19:07:21Z,3992253529,213,3.1,3992253527,212,32.3,3992253525,141,94.6,3992253523,140,35.2,3992253531,1,,3992249291,56,Back,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090911,64,49,1,4,27,2xlnfgrl6r18ftv38unwp7h4s,1,26.6,91.5,2023-01-23T19:04:35.235Z,2023-01-23T19:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090923,65,1,1,4,27,2xlnfgrl6r18ftv38unwp7h4s,1,25.3,90.5,2023-01-23T19:04:35.796Z,2023-01-23T19:04:38Z,3992249411,212,24.3,3992249413,213,4.0,3992249405,56,Back,3992249407,140,10.3,3992249409,141,63.2,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090935,66,1,1,4,30,2xlnfgrl6r18ftv38unwp7h4s,1,7.3,62,2023-01-23T19:04:38.195Z,2023-01-23T19:04:41Z,3992249479,56,Back,3992249485,212,43.8,3992249483,141,5.6,3992249481,140,27.5,3992249477,155,,3992249489,1,,3992249487,213,5.2,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090939,67,1,1,4,33,2xlnfgrl6r18ftv38unwp7h4s,0,25.1,11.5,2023-01-23T19:04:41.684Z,2023-01-23T19:06:02Z,3992249519,140,28.3,3992249517,56,Back,3992249521,141,22.9,3992249523,212,8.4,3992249525,213,1.2,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090947,36,49,1,4,36,cv5ftekuejf0ryxvd5h2my47r,1,65.2,77.2,2023-01-23T19:04:44.762Z,2023-01-23T19:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090955,37,1,1,4,36,cv5ftekuejf0ryxvd5h2my47r,1,65.2,77.2,2023-01-23T19:04:44.858Z,2023-01-23T19:04:46Z,3992249621,140,74.0,3992249623,141,80.0,3992249625,212,9.4,3992249627,213,0.2,3992249619,56,Left,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090973,38,1,1,4,38,cv5ftekuejf0ryxvd5h2my47r,0,73.8,74.2,2023-01-23T19:04:46.539Z,2023-01-23T19:04:51Z,3992249719,213,4.7,3992249709,196,,3992249715,141,13.4,3992249713,140,74.8,3992249721,1,,3992249711,56,Right,3992249717,212,41.4,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090981,68,49,1,4,44,2xlnfgrl6r18ftv38unwp7h4s,1,22.2,74.1,2023-01-23T19:04:52.531Z,2023-01-23T19:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090991,69,1,1,4,44,2xlnfgrl6r18ftv38unwp7h4s,1,21.7,70.8,2023-01-23T19:04:52.931Z,2023-01-23T19:04:54Z,3992249801,140,24.2,3992249805,212,5.0,3992249803,141,64.5,3992249799,56,Back,3992249807,213,5.3,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091001,70,1,1,4,46,2xlnfgrl6r18ftv38unwp7h4s,1,24.2,64.5,2023-01-23T19:04:54.579Z,2023-01-23T19:04:58Z,3992249891,141,70.1,3992249895,213,2.4,3992249893,212,5.7,3992249887,56,Back,3992249889,140,20.1,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091023,71,1,1,4,50,2xlnfgrl6r18ftv38unwp7h4s,1,20.8,66,2023-01-23T19:04:58.116Z,2023-01-23T19:05:02Z,3992249985,141,48.7,3992249983,140,22.8,3992249981,56,Back,3992249989,213,4.9,3992249987,212,11.9,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091037,72,1,1,4,54,2xlnfgrl6r18ftv38unwp7h4s,1,26.2,53.7,2023-01-23T19:05:02.179Z,2023-01-23T19:05:04Z,3992250071,141,56.4,3992250073,212,14.8,3992250075,213,0.1,3992250067,56,Back,3992250069,140,40.2,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091047,73,1,1,4,56,2xlnfgrl6r18ftv38unwp7h4s,1,43.8,49,2023-01-23T19:05:04.740Z,2023-01-23T19:05:07Z,3992250155,56,Back,3992250161,212,15.5,3992250163,213,4.9,3992250157,140,47.2,3992250159,141,26.8,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091059,74,1,1,4,59,2xlnfgrl6r18ftv38unwp7h4s,1,58.9,29.5,2023-01-23T19:05:07.364Z,2023-01-23T19:05:10Z,3992250219,213,5.2,3992250217,212,18.9,3992250213,140,68.0,3992250215,141,5.6,3992250211,56,Right,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091077,75,1,1,5,2,2xlnfgrl6r18ftv38unwp7h4s,0,71.8,4.9,2023-01-23T19:05:10.532Z,2023-01-23T19:05:13Z,3992250311,141,5.3,3992250315,213,0.0,3992250313,212,19.8,3992250307,56,Right,3992250309,140,90.7,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091079,39,49,1,5,6,cv5ftekuejf0ryxvd5h2my47r,1,9.1,93.2,2023-01-23T19:05:14.170Z,2023-01-23T19:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091091,40,1,1,5,6,cv5ftekuejf0ryxvd5h2my47r,0,9.1,93.2,2023-01-23T19:05:14.540Z,2023-01-23T19:05:25Z,3992250377,140,25.5,3992250375,56,Back,3992250369,157,,3992250383,213,6.3,3992250385,1,,3992250379,141,92.7,3992250381,212,17.2,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091087,76,49,1,5,7,2xlnfgrl6r18ftv38unwp7h4s,1,74.4,9.2,2023-01-23T19:05:15.140Z,2023-01-23T19:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091117,77,1,1,5,9,2xlnfgrl6r18ftv38unwp7h4s,1,78,8.2,2023-01-23T19:05:17.491Z,2023-01-23T19:05:22Z,3992250523,140,71.7,3992250531,213,2.2,3992250529,212,11.6,3992250519,56,Center,3992250527,141,22.3,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091123,78,1,1,5,13,2xlnfgrl6r18ftv38unwp7h4s,1,71.4,14.5,2023-01-23T19:05:21.892Z,2023-01-23T19:05:23Z,3992250569,213,5.0,3992250555,56,Right,3992250565,212,7.9,3992250563,141,3.5,3992250559,140,73.8,,,,,,,,,,ch4mwwdzqiksjm5kfda3f3klw,T. van den Heuvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091135,79,1,1,5,15,2xlnfgrl6r18ftv38unwp7h4s,1,71.6,5.3,2023-01-23T19:05:23.843Z,2023-01-23T19:05:26Z,3992250625,56,Right,3992250627,140,66.8,3992250631,212,9.2,3992250633,213,2.2,3992250629,141,16.6,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091141,80,1,1,5,18,2xlnfgrl6r18ftv38unwp7h4s,1,60.9,20.2,2023-01-23T19:05:26.276Z,2023-01-23T19:05:28Z,3992250669,140,55.2,3992250667,56,Center,3992250675,213,1.9,3992250673,212,19.6,3992250671,141,47.6,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091161,81,1,1,5,20,2xlnfgrl6r18ftv38unwp7h4s,1,54,52.2,2023-01-23T19:05:28.803Z,2023-01-23T19:05:34Z,3992250793,141,74.7,3992250795,212,15.4,3992250785,56,Center,3992250797,213,1.7,3992250789,140,52.5,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091175,82,1,1,5,26,2xlnfgrl6r18ftv38unwp7h4s,1,45,58.8,2023-01-23T19:05:34.627Z,2023-01-23T19:05:38Z,3992250883,56,Back,3992250885,140,41.7,3992250891,213,4.6,3992250889,212,22.8,3992250887,141,25.7,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091199,83,1,1,5,29,2xlnfgrl6r18ftv38unwp7h4s,1,41.3,21.2,2023-01-23T19:05:37.923Z,2023-01-23T19:05:41Z,3992250997,213,6.0,3992250999,1,,3992250989,56,Right,3992250991,140,76.1,3992250995,212,38.1,3992250993,141,5.2,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091201,84,3,1,5,32,2xlnfgrl6r18ftv38unwp7h4s,0,78.4,10.5,2023-01-23T19:05:40.651Z,2023-01-23T19:52:02Z,3992251017,286,,3992251047,233,41,3992260609,211,,3992251015,56,Right,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091205,41,61,1,5,33,cv5ftekuejf0ryxvd5h2my47r,1,21.6,89.5,2023-01-23T19:05:41.651Z,2023-01-23T19:08:19Z,3992251037,56,Back,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091207,85,43,1,5,34,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-01-23T19:05:42.323Z,2023-01-23T19:11:25Z,3992260635,144,61,3992251043,56,Right,,,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
