id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2484306437,39,1,1,2,44,bk5ltsueqmeng29eovd8m2tml,0,95.7,24.1,2022-11-11T19:04:14.494Z,2022-11-11T19:08:44Z,3908938571,141,27.6,3908938567,56,Center,3908938575,213,1.8,3908938569,140,95.2,3908938573,212,2.4,,,,,,,,,,amasl6wz90pv9kkbx3kihj7bp,J. Schroijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306431,25,61,1,2,45,cv5ftekuejf0ryxvd5h2my47r,1,5.7,66.7,2022-11-11T19:04:15.117Z,2022-11-11T19:04:15Z,3908938531,56,Back,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306443,26,49,1,2,46,cv5ftekuejf0ryxvd5h2my47r,1,15.1,84.4,2022-11-11T19:04:16.557Z,2022-11-11T19:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306459,27,61,1,2,48,cv5ftekuejf0ryxvd5h2my47r,0,15.1,93.9,2022-11-11T19:04:17.901Z,2022-11-11T19:04:18Z,3908938689,56,Back,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306467,40,49,1,2,48,bk5ltsueqmeng29eovd8m2tml,1,84.2,9.2,2022-11-11T19:04:18.054Z,2022-11-11T19:04:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306537,41,1,1,2,53,bk5ltsueqmeng29eovd8m2tml,0,93.8,14.4,2022-11-11T19:04:23.030Z,2022-11-11T19:04:27Z,3908939055,213,1.6,3908939047,56,Left,3908939043,2,,3908939051,141,100.0,3908939057,1,,3908939049,140,90.9,3908939045,155,,3908939053,212,58.8,e42jh6bbwn4aybdnysonrvutx,L. Owusu,3908939173,345,,,,,,,,,,,,,,,,,,,,,,,,,
2484306545,28,5,1,2,55,cv5ftekuejf0ryxvd5h2my47r,1,7.3,-0.9,2022-11-11T19:04:24.749Z,2022-11-11T19:04:25Z,3908939081,56,Back,3908939083,347,,3908939103,233,42,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306543,42,5,1,2,55,bk5ltsueqmeng29eovd8m2tml,0,92.7,100.9,2022-11-11T19:04:24.749Z,2022-11-11T19:09:56Z,3908939079,347,,3908939115,233,28,3908939077,56,Left,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306669,29,1,1,3,7,cv5ftekuejf0ryxvd5h2my47r,1,14.3,0,2022-11-11T19:04:37.261Z,2022-11-11T19:04:38Z,3908939767,107,,3908939771,140,18.9,3908939779,213,0.9,3908939773,141,7.3,3908939769,56,Back,3908939777,212,7.8,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306685,30,1,1,3,8,cv5ftekuejf0ryxvd5h2my47r,1,18.9,7.3,2022-11-11T19:04:38.397Z,2022-11-11T19:04:39Z,3908939829,140,16.4,3908939833,212,3.8,3908939835,213,4.0,3908939831,141,3.2,3908939827,56,Back,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306689,31,1,1,3,10,cv5ftekuejf0ryxvd5h2my47r,0,16.4,3.2,2022-11-11T19:04:39.853Z,2022-11-11T19:04:48Z,3908940309,233,43,3908940313,286,,3908939865,212,0.4,3908939861,140,16.6,3908939859,56,Back,3908939867,213,1.0,3908939863,141,3.7,3908940307,236,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306749,43,74,1,3,10,bk5ltsueqmeng29eovd8m2tml,1,85.1,93.3,2022-11-11T19:04:39.854Z,2022-11-11T19:16:33Z,3908940159,285,,3908940157,56,Left,3908940329,233,31,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306713,32,5,1,3,12,cv5ftekuejf0ryxvd5h2my47r,1,15.9,-1,2022-11-11T19:04:41.765Z,2022-11-11T19:08:40Z,3908939969,56,Back,3908940441,233,44,3908939971,347,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306763,44,5,1,3,12,bk5ltsueqmeng29eovd8m2tml,0,84.1,101,2022-11-11T19:04:41.765Z,2022-11-11T19:09:56Z,3908940205,347,,3908940203,56,Left,3908940445,233,32,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306829,33,1,1,3,22,cv5ftekuejf0ryxvd5h2my47r,1,16.7,0,2022-11-11T19:04:52.141Z,2022-11-11T19:04:53Z,3908940603,140,18.1,3908940607,212,5.2,3908940599,107,,3908940601,56,Back,3908940609,213,1.3,3908940605,141,5.3,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306833,34,1,1,3,23,cv5ftekuejf0ryxvd5h2my47r,0,18,6.1,2022-11-11T19:04:53.599Z,2022-11-11T19:04:54Z,3908940633,56,Back,3908940643,1,,3908940637,141,7.7,3908940641,213,0.1,3908940631,157,,3908940639,212,11.2,3908940635,140,28.6,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306843,45,8,1,3,25,bk5ltsueqmeng29eovd8m2tml,1,75.8,90.8,2022-11-11T19:04:55.192Z,2022-11-11T19:58:02Z,3908940673,56,Left,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306859,35,61,1,3,26,cv5ftekuejf0ryxvd5h2my47r,1,25.9,6.1,2022-11-11T19:04:56.573Z,2022-11-11T19:04:56Z,3908940729,56,Back,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306891,36,1,1,3,28,cv5ftekuejf0ryxvd5h2my47r,0,22.1,31.5,2022-11-11T19:04:57.966Z,2022-11-11T19:04:59Z,3908940881,141,31.0,3908940885,213,6.3,3908940879,140,63.8,3908940875,157,,3908940883,212,43.8,3908940887,1,,3908940877,56,Center,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306903,46,49,1,3,30,bk5ltsueqmeng29eovd8m2tml,1,35.8,76.9,2022-11-11T19:05:00.039Z,2022-11-11T19:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306981,47,1,1,3,35,bk5ltsueqmeng29eovd8m2tml,1,31,61.2,2022-11-11T19:05:04.744Z,2022-11-11T19:05:08Z,3908941349,213,3.6,3908941345,141,45.7,3908941341,56,Back,3908941347,212,21.7,3908941343,140,12.9,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307019,48,1,1,3,38,bk5ltsueqmeng29eovd8m2tml,0,11.1,29.1,2022-11-11T19:05:08.550Z,2022-11-11T19:05:12Z,3908941525,140,53.7,3908941529,212,46.1,3908941533,1,,3908941521,155,,3908941531,213,6.0,3908941527,141,12.5,3908941523,56,Right,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307025,37,1,1,3,43,cv5ftekuejf0ryxvd5h2my47r,1,45.8,91.7,2022-11-11T19:05:12.765Z,2022-11-11T19:05:14Z,3908941569,140,54.5,3908941573,212,9.7,3908941565,3,,3908941575,213,5.9,3908941567,56,Left,3908941571,141,86.8,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307049,38,1,1,3,44,cv5ftekuejf0ryxvd5h2my47r,1,54.6,86.8,2022-11-11T19:05:14.189Z,2022-11-11T19:05:16Z,3908941719,140,44.3,3908941721,141,79.3,3908941725,213,3.6,3908941723,212,12.0,3908941717,56,Back,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307061,39,49,1,3,46,cv5ftekuejf0ryxvd5h2my47r,1,44.3,79.3,2022-11-11T19:05:15.950Z,2022-11-11T19:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307079,40,1,1,3,46,cv5ftekuejf0ryxvd5h2my47r,1,44.3,79.3,2022-11-11T19:05:16.061Z,2022-11-11T19:05:17Z,3908941847,140,28.6,3908941851,212,16.6,3908941849,141,76.3,3908941845,56,Back,3908941853,213,3.3,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307091,41,1,1,3,48,cv5ftekuejf0ryxvd5h2my47r,1,26.7,74.4,2022-11-11T19:05:17.694Z,2022-11-11T19:05:19Z,3908941909,212,22.4,3908941905,140,25.2,3908941903,56,Back,3908941911,213,4.6,3908941907,141,41.5,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307137,42,1,1,3,49,cv5ftekuejf0ryxvd5h2my47r,1,25.4,40.1,2022-11-11T19:05:19.486Z,2022-11-11T19:05:25Z,3908942121,140,8.8,3908942119,56,Back,3908942125,212,17.4,3908942123,141,39.1,3908942127,213,3.2,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307167,43,1,1,3,55,cv5ftekuejf0ryxvd5h2my47r,0,12,41.6,2022-11-11T19:05:25.053Z,2022-11-11T19:05:29Z,3908942249,56,Center,3908942257,213,0.4,3908942253,141,66.9,3908942247,155,,3908942255,212,49.2,3908942259,1,,3908942251,140,55.9,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307197,49,1,1,3,59,bk5ltsueqmeng29eovd8m2tml,0,37.7,31.5,2022-11-11T19:05:29.318Z,2022-11-11T19:58:38Z,3908942395,140,68.7,3908942399,212,37.3,3908942391,3,,3908942403,1,,3908942397,141,58.4,3908942401,213,0.5,3908942393,56,Center,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307229,44,1,1,4,2,cv5ftekuejf0ryxvd5h2my47r,1,44.8,47.3,2022-11-11T19:05:31.933Z,2022-11-11T19:05:34Z,3908942571,56,Center,3908942579,212,12.0,3908942575,141,43.0,3908942583,213,6.0,3908942573,140,55.9,3908942569,3,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307257,45,1,1,4,4,cv5ftekuejf0ryxvd5h2my47r,1,55.9,43.3,2022-11-11T19:05:34.478Z,2022-11-11T19:05:36Z,3908942703,56,Center,3908942707,141,39.5,3908942711,213,3.8,3908942701,155,,3908942705,140,52.6,3908942709,212,4.3,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307263,46,50,1,4,6,cv5ftekuejf0ryxvd5h2my47r,1,43,36.7,2022-11-11T19:05:36.381Z,2022-11-11T19:05:40Z,3908942737,56,Back,3908942943,233,50,3908942739,286,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307291,50,7,1,4,6,bk5ltsueqmeng29eovd8m2tml,1,57,63.3,2022-11-11T19:05:36.382Z,2022-11-11T19:58:49Z,3908942875,56,Center,3908942923,285,,3908942919,233,46,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307295,51,49,1,4,9,bk5ltsueqmeng29eovd8m2tml,1,71,63.4,2022-11-11T19:05:39.398Z,2022-11-11T19:05:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307313,52,1,1,4,9,bk5ltsueqmeng29eovd8m2tml,1,71,63.4,2022-11-11T19:05:39.623Z,2022-11-11T19:05:40Z,3908942969,213,3.7,3908942965,141,50.1,3908942961,56,Center,3908942967,212,16.5,3908942963,140,57.8,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307353,53,1,1,4,10,bk5ltsueqmeng29eovd8m2tml,1,57.5,50,2022-11-11T19:05:40.486Z,2022-11-11T19:58:58Z,3908943161,141,76.3,3908943157,56,Center,3908944421,213,0.8,3908944419,212,25.9,3908943159,140,75.3,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307367,54,4,1,4,14,bk5ltsueqmeng29eovd8m2tml,1,68,71.5,2022-11-11T19:05:43.894Z,2022-11-11T19:59:02Z,3908949713,265,,3908945123,286,,3908943245,56,Center,3908949707,13,,3908945129,233,47,3908945119,152,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307469,47,4,1,4,14,cv5ftekuejf0ryxvd5h2my47r,0,32,28.5,2022-11-11T19:05:43.895Z,2022-11-11T19:06:54Z,3908945151,233,54,3908943747,285,,3908943743,152,,3908943745,265,,3908943739,13,,3908943741,56,Back,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307853,55,1,1,5,0,bk5ltsueqmeng29eovd8m2tml,0,62.1,78.5,2022-11-11T19:06:30.390Z,2022-11-11T19:59:26Z,3908945629,233,48,3908945571,152,,3908945581,213,5.7,3908945567,5,,3908945575,140,97.3,3908945579,212,43.8,3908945565,2,,3908945583,1,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,3908945573,56,Center,3908945569,155,3908945577,141,43.9,,,,,,,,,,,,,,,,,,,
2484307857,48,11,1,5,2,cv5ftekuejf0ryxvd5h2my47r,1,5.7,59.3,2022-11-11T19:06:32.060Z,2022-11-11T19:06:32Z,3908945645,233,55,3908945601,88,,3908945599,56,Back,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307961,49,1,1,5,12,cv5ftekuejf0ryxvd5h2my47r,1,10.8,50.3,2022-11-11T19:06:42.636Z,2022-11-11T19:06:43Z,3908946207,287,,3908946167,212,27.7,3908946159,123,,3908946163,140,17.5,3908946169,213,5.0,3908946165,141,10.9,3908946161,56,Back,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307983,50,1,1,5,14,cv5ftekuejf0ryxvd5h2my47r,1,18.5,7.3,2022-11-11T19:06:44.429Z,2022-11-11T19:06:45Z,3908946291,212,12.0,3908946287,140,7.9,3908946293,213,2.8,3908946285,56,Back,3908946289,141,13.8,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484307991,51,1,1,5,16,cv5ftekuejf0ryxvd5h2my47r,0,9.5,13.1,2022-11-11T19:06:45.836Z,2022-11-11T19:06:48Z,3908946357,155,,3908946365,212,20.2,3908946361,140,28.5,3908946359,56,Back,3908946367,213,0.1,3908946363,141,17.4,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308005,56,49,1,5,18,bk5ltsueqmeng29eovd8m2tml,1,73.5,87.4,2022-11-11T19:06:48.261Z,2022-11-11T19:06:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308025,57,1,1,5,18,bk5ltsueqmeng29eovd8m2tml,1,68.4,85.3,2022-11-11T19:06:48.565Z,2022-11-11T19:06:51Z,3908946543,212,8.3,3908946537,56,Left,3908946541,141,80.2,3908946539,140,75.6,3908946545,213,5.9,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308039,58,1,1,5,21,bk5ltsueqmeng29eovd8m2tml,1,75.5,80.2,2022-11-11T19:06:51.127Z,2022-11-11T20:00:37Z,3908946605,213,2.8,3908946597,56,Left,3908946601,141,89.0,3908946599,140,60.0,3908946603,212,17.3,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308069,59,1,1,5,22,bk5ltsueqmeng29eovd8m2tml,1,60.9,88.9,2022-11-11T19:06:52.166Z,2022-11-11T19:06:54Z,3908946723,140,74.0,3908946727,212,14.2,3908946721,56,Left,3908946725,141,94.1,3908946729,213,0.3,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308089,60,1,1,5,24,bk5ltsueqmeng29eovd8m2tml,1,73.8,94.2,2022-11-11T19:06:53.990Z,2022-11-11T19:06:55Z,3908946807,213,3.4,3908946799,56,Left,3908946803,141,88.7,3908946805,212,14.4,3908946801,140,60.6,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308105,61,1,1,5,25,bk5ltsueqmeng29eovd8m2tml,1,61.5,88.7,2022-11-11T19:06:55.110Z,2022-11-11T19:06:57Z,3908946911,212,13.9,3908946907,140,74.4,3908946913,213,6.1,3908946909,141,84.1,3908946905,56,Left,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308143,62,1,1,5,27,bk5ltsueqmeng29eovd8m2tml,1,64.4,95.2,2022-11-11T19:06:57.542Z,2022-11-11T20:01:23Z,3908947107,213,4.1,3908947099,56,Left,3908947103,141,82.8,3908947105,212,10.1,3908947101,140,59.1,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308167,63,1,1,5,31,bk5ltsueqmeng29eovd8m2tml,1,82.5,86.5,2022-11-11T19:07:01.350Z,2022-11-11T19:07:03Z,3908947231,56,Left,3908947239,213,3.3,3908947235,141,83.5,3908947233,140,69.7,3908947237,212,13.6,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337103,417,1,1,5,32,bk5ltsueqmeng29eovd8m2tml,1,78.4,83.4,2022-11-11T19:07:01.640Z,2022-11-11T20:01:57Z,3909099939,56,Center,3909099945,212,9.3,3909099941,140,70.8,3909099947,213,3.7,3909099943,141,76.5,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308219,64,1,1,5,33,bk5ltsueqmeng29eovd8m2tml,1,70.7,84.8,2022-11-11T19:07:03.334Z,2022-11-11T19:07:08Z,3908947493,141,7.7,3908947497,213,4.8,3908947487,196,,3908947485,155,,3908947489,56,Right,3908947491,140,74.9,3908947495,212,52.6,3908947499,1,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308241,65,1,1,5,38,bk5ltsueqmeng29eovd8m2tml,1,74,27.3,2022-11-11T19:07:08.406Z,2022-11-11T19:07:11Z,3908947633,212,12.9,3908947629,140,64.9,3908947627,56,Center,3908947631,141,40.1,3908947635,213,2.4,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308251,66,1,1,5,41,bk5ltsueqmeng29eovd8m2tml,0,65.4,40.6,2022-11-11T19:07:11.350Z,2022-11-11T19:07:11Z,3908947675,213,0.0,3908947667,56,Center,3908947671,141,40.6,3908947673,212,7.8,3908947669,140,72.8,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308263,52,8,1,5,43,cv5ftekuejf0ryxvd5h2my47r,1,24.1,69.6,2022-11-11T19:07:13.197Z,2022-11-11T19:07:13Z,3908947741,56,Back,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308273,53,1,1,5,44,cv5ftekuejf0ryxvd5h2my47r,1,24.1,69.6,2022-11-11T19:07:13.932Z,2022-11-11T19:07:15Z,3908947775,141,76.1,3908947779,213,1.2,3908947771,56,Back,3908947777,212,4.7,3908947773,140,25.7,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308281,54,1,1,5,45,cv5ftekuejf0ryxvd5h2my47r,0,25.7,76.3,2022-11-11T19:07:15.100Z,2022-11-11T19:07:36Z,3908947817,212,0.9,3908948705,157,,3908947813,140,25.7,3908947815,141,75.0,3908947819,213,4.7,3908948707,1,,3908947811,56,Back,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308283,67,61,1,5,46,bk5ltsueqmeng29eovd8m2tml,1,69.5,43.1,2022-11-11T19:07:15.653Z,2022-11-11T19:07:15Z,3908947821,56,Center,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308313,69,44,1,5,47,bk5ltsueqmeng29eovd8m2tml,1,76.3,39.8,2022-11-11T19:07:16.716Z,2022-11-11T20:02:26Z,3908948035,233,55,3908948009,56,Center,3908948011,286,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308287,55,44,1,5,47,cv5ftekuejf0ryxvd5h2my47r,0,23.7,60.2,2022-11-11T19:07:16.717Z,2022-11-11T19:07:19Z,3908947839,285,,3908947837,56,Back,3908948049,233,69,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308307,68,43,1,5,48,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-11-11T19:07:18.038Z,2022-11-11T19:07:27Z,3908947959,140,76.7,3908947955,168,0,3908947963,212,0,3908947957,56,Center,3908947965,213,3.1,3908948323,144,1,3908947961,141,46.1,3908947953,3,0,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308339,70,1,1,5,49,bk5ltsueqmeng29eovd8m2tml,1,76.7,46.1,2022-11-11T19:07:19.287Z,2022-11-11T20:02:29Z,3908948163,212,10.5,3908948155,3,,3908948159,140,69.4,3908948161,141,56.7,3908948157,56,Center,3908948165,213,2.4,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337681,418,1,1,5,50,bk5ltsueqmeng29eovd8m2tml,1,68.2,63.2,2022-11-11T19:07:19.640Z,2022-11-11T20:02:54Z,3909103279,212,16.1,3909103275,140,54.5,3909103281,213,2.7,3909103277,141,73.7,3909103273,56,Center,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308379,71,1,1,5,52,bk5ltsueqmeng29eovd8m2tml,1,62.4,66.6,2022-11-11T19:07:22.278Z,2022-11-11T19:07:27Z,3908948351,141,34.2,3908948347,56,Back,3908948355,213,4.1,3908948353,212,27.3,3908948349,140,47.1,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308389,72,1,1,5,57,bk5ltsueqmeng29eovd8m2tml,1,46.7,35.7,2022-11-11T19:07:27.574Z,2022-11-11T19:07:28Z,3908948385,56,Back,3908948399,212,15.3,3908948395,141,13.2,3908948403,213,4.7,3908948391,140,46.6,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308403,73,1,1,5,58,bk5ltsueqmeng29eovd8m2tml,1,46.7,13.2,2022-11-11T19:07:28.629Z,2022-11-11T19:07:30Z,3908948501,213,2.4,3908948499,212,36.7,3908948493,140,20.4,3908948503,1,,3908948489,56,Back,3908948497,141,48.8,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308417,74,1,1,6,1,bk5ltsueqmeng29eovd8m2tml,1,21.6,53.4,2022-11-11T19:07:30.854Z,2022-11-11T21:03:38Z,3908948583,140,25.0,3908948587,212,9.0,3908948581,56,Back,3908948585,141,65.5,3908948589,213,1.2,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484308439,75,1,1,6,3,bk5ltsueqmeng29eovd8m2tml,1,25.3,65.8,2022-11-11T19:07:32.822Z,2022-11-11T19:07:34Z,3908948677,212,22.9,3908948673,140,25.1,3908948679,213,4.7,3908948675,141,32.1,3908948671,56,Back,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
