id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/16/value
2443872979,22,1,1,3,42,zjawy6qdzk3y69v5pa3zl2cb,1,12.8,49.7,2022-08-08T18:05:50.018Z,2022-08-08T18:05:51Z,3694440201,123,,3694440203,56,Back,3694440209,212,11.3,3694440205,140,11.9,3694440211,213,4.6,3694440207,141,33.1,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873001,23,1,1,3,44,zjawy6qdzk3y69v5pa3zl2cb,1,11.9,33.1,2022-08-08T18:05:51.698Z,2022-08-08T18:52:24Z,3694440343,212,13.6,3694440337,56,Back,3694440341,141,49.5,3694440345,213,2.2,3694440339,140,4.5,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873031,24,1,1,3,48,zjawy6qdzk3y69v5pa3zl2cb,1,10.9,47.2,2022-08-08T18:05:56.547Z,2022-08-08T18:06:02Z,3694440573,213,0.2,3694440569,141,56.9,3694440563,155,,3694440571,212,39.8,3694440565,56,Back,3694440567,140,48.3,3694440575,1,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873043,25,1,1,3,54,zjawy6qdzk3y69v5pa3zl2cb,0,47.5,57.4,2022-08-08T18:06:02.674Z,2022-08-08T18:52:38Z,3694440631,213,2.3,3694440623,56,Back,3694440629,212,18.3,3694440627,141,78.2,3694440625,140,36.4,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873037,35,49,1,3,56,6lzy9iiqoysvtdsgx719fng9n,1,70.7,23.4,2022-08-08T18:06:03.681Z,2022-08-08T18:06:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873063,36,61,1,4,1,6lzy9iiqoysvtdsgx719fng9n,0,97.9,26.8,2022-08-08T18:06:09.364Z,2022-08-08T18:06:09Z,3694440745,56,Center,,,,,,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873077,26,5,1,4,2,zjawy6qdzk3y69v5pa3zl2cb,1,-0.8,72.1,2022-08-08T18:06:10.355Z,2022-08-08T19:59:53Z,3694440829,346,,3694440827,56,Back,3694440843,233,37,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873065,37,5,1,4,2,6lzy9iiqoysvtdsgx719fng9n,0,100.8,27.9,2022-08-08T18:06:10.355Z,2022-08-08T18:06:13Z,3694440755,56,Center,3694440757,346,,3694440859,233,26,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873171,27,1,1,4,16,zjawy6qdzk3y69v5pa3zl2cb,1,4.9,50.5,2022-08-08T18:06:24.066Z,2022-08-08T18:54:01Z,3694529357,189,,3694441405,140,8.6,3694441407,141,71.2,3694441415,237,,3694441403,56,Back,3694441409,212,14.6,3694441411,213,1.3,3694441401,124,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873193,28,1,1,4,21,zjawy6qdzk3y69v5pa3zl2cb,1,14,65.5,2022-08-08T18:06:29.394Z,2022-08-08T18:54:00Z,3694441571,212,14.2,3694441569,141,47.4,3694441573,213,4.2,3694441567,140,7.2,3694441565,56,Back,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873221,29,1,1,4,27,zjawy6qdzk3y69v5pa3zl2cb,0,14.3,46.4,2022-08-08T18:06:35.026Z,2022-08-08T18:06:40Z,3694441703,212,65.3,3694441695,155,,3694441701,141,72.6,3694441697,56,Center,3694441707,1,,3694441705,213,0.3,3694441699,140,74.1,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873217,38,49,1,4,32,6lzy9iiqoysvtdsgx719fng9n,1,29.1,24.9,2022-08-08T18:06:39.715Z,2022-08-08T18:06:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873243,30,45,1,4,34,zjawy6qdzk3y69v5pa3zl2cb,0,71.5,69.8,2022-08-08T18:06:41.714Z,2022-08-08T18:06:44Z,3694441827,56,Center,3694441911,233,39,3694441829,286,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873241,39,3,1,4,34,6lzy9iiqoysvtdsgx719fng9n,1,28.5,30.2,2022-08-08T18:06:41.714Z,2022-08-08T18:06:43Z,3694441815,56,Back,3694441817,285,,3694441883,233,30,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873265,40,1,1,4,34,6lzy9iiqoysvtdsgx719fng9n,1,26.7,30.6,2022-08-08T18:06:42.675Z,2022-08-08T18:06:45Z,3694441959,212,13.4,3694441963,213,0.9,3694441951,140,34.2,3694441947,56,Back,3694441955,141,46.6,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873271,41,1,1,4,37,6lzy9iiqoysvtdsgx719fng9n,0,30.6,56.9,2022-08-08T18:06:45.138Z,2022-08-08T18:06:46Z,3694441989,141,76.6,3694441987,140,43.8,3694441993,213,0.8,3694441985,56,Back,3694441991,212,19.3,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873287,31,3,1,4,40,zjawy6qdzk3y69v5pa3zl2cb,0,67.8,26.8,2022-08-08T18:06:48.099Z,2022-08-08T18:54:35Z,3694442087,286,,3694530051,233,42,3694442085,56,Center,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873285,42,7,1,4,40,6lzy9iiqoysvtdsgx719fng9n,0,32.2,73.2,2022-08-08T18:06:48.100Z,2022-08-08T18:06:49Z,3694442093,233,31,3694442083,285,,3694442081,56,Back,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873305,32,61,1,4,43,zjawy6qdzk3y69v5pa3zl2cb,0,64,3.7,2022-08-08T18:06:51.522Z,2022-08-08T18:06:56Z,3694442185,56,Right,,,,,,,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873367,33,5,1,4,44,zjawy6qdzk3y69v5pa3zl2cb,0,60,-1,2022-08-08T18:06:52.067Z,2022-08-08T18:07:04Z,3694442581,233,43,3694442507,56,Right,3694442509,347,,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873333,43,5,1,4,44,6lzy9iiqoysvtdsgx719fng9n,1,40,101,2022-08-08T18:06:52.067Z,2022-08-08T19:59:54Z,3694442343,347,,3694442341,56,Back,3694442543,233,33,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873341,44,1,1,4,51,6lzy9iiqoysvtdsgx719fng9n,1,37.1,100,2022-08-08T18:06:58.803Z,2022-08-08T18:08:16Z,3694442381,140,36.7,3694442377,107,,3694442383,141,84.8,3694442385,212,11.1,3694442379,56,Back,3694442387,213,4.7,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873365,45,1,1,4,52,6lzy9iiqoysvtdsgx719fng9n,1,36.7,84.8,2022-08-08T18:06:59.844Z,2022-08-08T18:07:03Z,3694442503,213,3.5,3694442501,212,11.7,3694442499,141,79.4,3694442495,56,Back,3694442497,140,26.1,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873395,46,1,1,4,55,6lzy9iiqoysvtdsgx719fng9n,1,26.8,79,2022-08-08T18:07:03.107Z,2022-08-08T18:07:05Z,3694442619,212,27.5,3694442613,56,Back,3694442621,213,3.7,3694442615,140,4.2,3694442617,141,58.5,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873427,47,1,1,4,59,6lzy9iiqoysvtdsgx719fng9n,1,4.1,56.1,2022-08-08T18:07:07.075Z,2022-08-08T18:07:12Z,3694442807,140,20.8,3694442811,212,21.1,3694442805,56,Back,3694442813,213,5.7,3694442809,141,38.8,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873457,48,1,1,5,5,6lzy9iiqoysvtdsgx719fng9n,1,32.7,41.6,2022-08-08T18:07:12.771Z,2022-08-08T18:07:17Z,3694442979,141,69.1,3694442981,212,18.9,3694442977,140,35.2,3694442983,213,1.4,3694442975,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873475,49,1,1,5,9,6lzy9iiqoysvtdsgx719fng9n,1,39.2,69.6,2022-08-08T18:07:17.395Z,2022-08-08T18:07:19Z,3694443089,141,50.0,3694443095,1,,3694443087,140,70.2,3694443093,213,5.9,3694443085,56,Center,3694443091,212,35.2,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873485,50,1,1,5,11,6lzy9iiqoysvtdsgx719fng9n,1,66.5,46.6,2022-08-08T18:07:19.410Z,2022-08-08T18:07:22Z,3694443175,213,5.4,3694443167,56,Right,3694443171,141,16.8,3694443169,140,81.9,3694443173,212,25.9,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873509,51,1,1,5,15,6lzy9iiqoysvtdsgx719fng9n,1,84,12,2022-08-08T18:07:22.691Z,2022-08-08T18:07:26Z,3694443311,56,Right,3694443315,141,20.3,3694443317,212,13.5,3694443319,213,0.4,3694443313,140,95.7,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873527,52,1,1,5,18,6lzy9iiqoysvtdsgx719fng9n,1,96.4,10.9,2022-08-08T18:07:26.355Z,2022-08-08T18:07:28Z,3694443407,212,9.5,3694443405,141,7.1,3694443403,140,87.7,3694443409,213,3.4,3694443401,56,Right,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873557,53,1,1,5,20,6lzy9iiqoysvtdsgx719fng9n,1,87.5,7.1,2022-08-08T18:07:28.483Z,2022-08-08T18:07:33Z,3694443543,141,12.2,3694443545,212,22.5,3694443547,213,3.0,3694443541,140,66.3,3694443539,56,Right,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873585,54,1,1,5,25,6lzy9iiqoysvtdsgx719fng9n,1,66.1,19.4,2022-08-08T18:07:33.283Z,2022-08-08T18:07:36Z,3694443659,141,52.4,3694443663,213,1.8,3694443661,212,23.3,3694443657,140,60.0,3694443655,56,Center,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873617,55,1,1,5,28,6lzy9iiqoysvtdsgx719fng9n,1,59.3,57,2022-08-08T18:07:36.115Z,2022-08-08T18:07:39Z,3694443817,56,Left,3694443821,141,79.4,3694443819,140,63.3,3694443823,212,15.8,3694443825,213,1.3,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873633,56,1,1,5,31,6lzy9iiqoysvtdsgx719fng9n,1,63.3,79.4,2022-08-08T18:07:39.427Z,2022-08-08T20:10:03Z,3694443897,212,9.8,3694443895,141,65.4,3694443899,213,4.5,3694443893,140,61.0,3694443891,56,Center,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873661,57,1,1,5,35,6lzy9iiqoysvtdsgx719fng9n,1,61,65.4,2022-08-08T18:07:43.027Z,2022-08-08T18:07:44Z,3694444059,140,90.7,3694444061,141,8.2,3694444057,56,Right,3694444055,155,,3694444063,212,49.9,3694444067,1,,3694444065,213,5.4,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873677,58,1,1,5,36,6lzy9iiqoysvtdsgx719fng9n,1,90.7,8.2,2022-08-08T18:07:44.018Z,2022-08-08T18:07:46Z,3694444145,141,27.7,3694444147,212,14.5,3694444141,56,Center,3694444149,213,2.0,3694444143,140,85.2,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873683,59,1,1,5,38,6lzy9iiqoysvtdsgx719fng9n,0,85.2,27.7,2022-08-08T18:07:45.940Z,2022-08-08T18:07:46Z,3694444177,213,1.1,3694444175,212,13.3,3694444173,141,45.4,3694444171,140,90.5,3694444169,56,Center,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873695,34,49,1,5,38,zjawy6qdzk3y69v5pa3zl2cb,1,9.6,49.8,2022-08-08T18:07:46.481Z,2022-08-08T18:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873703,35,12,1,5,39,zjawy6qdzk3y69v5pa3zl2cb,1,9.6,49.8,2022-08-08T18:07:47.058Z,2022-08-08T18:07:54Z,3694444253,212,35.6,3694444251,141,100.0,3694444247,56,Back,3694444283,167,,3694444255,213,1.5,3694444249,140,12.2,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873707,36,5,1,5,40,zjawy6qdzk3y69v5pa3zl2cb,0,10.8,101.7,2022-08-08T18:07:47.724Z,2022-08-08T18:07:57Z,3694444273,56,Back,3694444505,233,60,3694444275,347,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873741,60,5,1,5,40,6lzy9iiqoysvtdsgx719fng9n,1,89.2,-1.7,2022-08-08T18:07:47.724Z,2022-08-08T19:59:54Z,3694444471,56,Right,3694444479,233,36,3694444473,347,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873759,61,1,1,5,46,6lzy9iiqoysvtdsgx719fng9n,1,90.7,0,2022-08-08T18:07:53.731Z,2022-08-08T19:03:44Z,3694444571,140,85.0,3694444573,141,7.3,3694444569,56,Right,3694444577,213,2.4,3694444575,212,8.4,3694444567,107,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443890227,519,1,1,5,47,6lzy9iiqoysvtdsgx719fng9n,1,84.9,6.2,2022-08-08T18:07:54.679Z,2022-08-08T19:03:51Z,3694539355,140,86.5,3694539357,141,2.5,3694539361,213,5.3,3694539359,212,3.0,3694539353,56,Right,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873763,62,61,1,5,51,6lzy9iiqoysvtdsgx719fng9n,0,90,8.9,2022-08-08T18:07:58.832Z,2022-08-08T19:04:05Z,3694444593,56,Right,,,,,,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873767,37,43,1,5,51,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T18:07:58.833Z,2022-08-08T19:04:12Z,3694539793,144,7,3694444637,233,62,3694444611,285,0,3694444609,56,Back,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873773,38,49,1,5,52,zjawy6qdzk3y69v5pa3zl2cb,1,9.7,87.5,2022-08-08T18:08:00.401Z,2022-08-08T18:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873779,39,4,1,5,52,zjawy6qdzk3y69v5pa3zl2cb,1,9.6,90.1,2022-08-08T18:08:00.449Z,2022-08-08T18:58:51Z,3694444663,285,,3694444687,233,63,3694444661,152,,3694444659,56,Back,3694444655,13,,3694444657,294,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873777,63,4,1,5,52,6lzy9iiqoysvtdsgx719fng9n,0,90.4,9.9,2022-08-08T18:08:00.450Z,2022-08-08T18:08:04Z,3694444649,152,,3694444711,233,39,3694444813,294,,3694444647,56,Right,3694444653,286,,3694444645,13,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873957,40,1,1,6,16,zjawy6qdzk3y69v5pa3zl2cb,1,16,77.5,2022-08-08T18:08:23.954Z,2022-08-08T18:08:30Z,3694445785,56,Left,3694445791,212,66.4,3694445779,5,,3694445787,140,78.1,3694445789,141,96.1,3694445783,152,,3694445793,213,0.2,3694445781,157,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,3694445795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873959,41,61,1,6,21,zjawy6qdzk3y69v5pa3zl2cb,0,78.1,96.1,2022-08-08T18:08:29.385Z,2022-08-08T18:55:22Z,3694445799,56,Left,,,,,,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873963,42,5,1,6,22,zjawy6qdzk3y69v5pa3zl2cb,0,81.8,101,2022-08-08T18:08:30.243Z,2022-08-08T19:59:54Z,3694445805,347,,3694445977,233,64,3694445803,56,Left,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873987,64,5,1,6,22,6lzy9iiqoysvtdsgx719fng9n,1,18.2,-1,2022-08-08T18:08:30.243Z,2022-08-08T18:08:34Z,3694445931,56,Back,3694445933,347,,3694445957,233,42,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443873999,65,1,1,6,26,6lzy9iiqoysvtdsgx719fng9n,1,16.3,0,2022-08-08T18:08:34.114Z,2022-08-08T18:08:35Z,3694446029,213,0.5,3694446023,140,28.8,3694446027,212,15.0,3694446025,141,10.0,3694446021,56,Back,3694446019,107,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874003,66,1,1,6,27,6lzy9iiqoysvtdsgx719fng9n,1,28.8,10,2022-08-08T18:08:35.667Z,2022-08-08T18:08:36Z,3694446043,140,19.0,3694446049,212,11.3,3694446053,213,3.6,3694446045,141,3.1,3694446039,56,Back,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874009,67,1,1,6,28,6lzy9iiqoysvtdsgx719fng9n,1,19,3.1,2022-08-08T18:08:36.387Z,2022-08-08T18:08:37Z,3694446087,212,9.9,3694446085,141,11.7,3694446083,140,26.6,3694446089,213,0.6,3694446081,56,Back,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874017,68,1,1,6,29,6lzy9iiqoysvtdsgx719fng9n,0,26.6,11.7,2022-08-08T18:08:37.219Z,2022-08-08T18:08:38Z,3694446123,56,Back,3694446129,141,29.2,3694446133,212,12.7,3694446127,140,22.5,3694446137,213,1.9,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874039,69,1,1,6,32,6lzy9iiqoysvtdsgx719fng9n,1,24.7,25,2022-08-08T18:08:39.955Z,2022-08-08T18:08:40Z,3694446243,140,20.7,3694446249,213,2.0,3694446241,56,Back,3694446247,212,9.6,3694446245,141,37.7,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874059,70,1,1,6,34,6lzy9iiqoysvtdsgx719fng9n,1,17.7,37.3,2022-08-08T18:08:42.146Z,2022-08-08T18:08:42Z,3694446367,212,12.0,3694446365,141,41.5,3694446369,213,0.2,3694446363,140,28.8,3694446361,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874075,71,1,1,6,35,6lzy9iiqoysvtdsgx719fng9n,1,28.8,41.5,2022-08-08T18:08:42.835Z,2022-08-08T18:08:44Z,3694446449,212,16.2,3694446443,56,Back,3694446445,140,20.8,3694446447,141,61.8,3694446451,213,2.1,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874083,72,1,1,6,36,6lzy9iiqoysvtdsgx719fng9n,1,20.8,61.8,2022-08-08T18:08:43.970Z,2022-08-08T18:08:46Z,3694446503,141,66.4,3694446505,212,21.2,3694446507,213,0.1,3694446499,56,Back,3694446501,140,40.8,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874119,73,1,1,6,38,6lzy9iiqoysvtdsgx719fng9n,1,39.2,70.6,2022-08-08T18:08:46.547Z,2022-08-08T18:08:52Z,3694446693,141,95.1,3694446695,212,17.7,3694446691,140,44.8,3694446713,213,1.2,3694446689,56,Back,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874129,74,4,1,6,44,6lzy9iiqoysvtdsgx719fng9n,1,38.4,92.6,2022-08-08T18:08:52.418Z,2022-08-08T18:08:54Z,3694446763,265,,3694446765,286,,3694446761,152,,3694446759,56,Back,3694446781,233,43,3694446757,13,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874131,43,4,1,6,44,zjawy6qdzk3y69v5pa3zl2cb,0,61.6,7.4,2022-08-08T18:08:52.419Z,2022-08-08T18:55:40Z,3694446769,56,Right,3694446773,265,,3694446821,233,74,3694446775,285,,3694446767,13,,3694446771,152,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874193,75,1,1,6,55,6lzy9iiqoysvtdsgx719fng9n,1,38.5,92.1,2022-08-08T18:09:03.634Z,2022-08-08T18:09:04Z,3694447123,5,,3694447129,140,27.8,3694447133,212,23.1,3694447135,213,4.2,3694447127,56,Back,3694447125,152,,3694447131,141,62.4,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874211,76,1,1,6,56,6lzy9iiqoysvtdsgx719fng9n,1,27.8,62.4,2022-08-08T18:09:04.386Z,2022-08-08T18:09:10Z,3694447237,141,24.9,3694447241,213,5.0,3694447235,140,35.8,3694447233,56,Back,3694447239,212,26.8,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874239,77,1,1,6,58,6lzy9iiqoysvtdsgx719fng9n,1,35.8,24.9,2022-08-08T18:09:06.450Z,2022-08-08T18:09:10Z,3694447381,140,29.3,3694447383,141,54.9,3694447387,213,1.9,3694447385,212,21.5,3694447379,56,Back,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874259,78,1,1,7,3,6lzy9iiqoysvtdsgx719fng9n,1,29,57.8,2022-08-08T18:09:11.507Z,2022-08-08T18:09:13Z,3694447513,56,Back,3694447519,212,15.0,3694447521,213,1.0,3694447515,140,36.8,3694447517,141,76.3,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443874289,79,1,1,7,5,6lzy9iiqoysvtdsgx719fng9n,1,36.8,76.3,2022-08-08T18:09:12.978Z,2022-08-08T18:09:17Z,3694447689,141,62.3,3694447685,56,Center,3694447691,212,26.2,3694447687,140,60.0,3694447693,213,5.9,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
