id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2475748979,30,1,1,2,21,bqm1bnp1bh2apyudlz1o1whr3,1,42,61.2,2022-10-22T18:04:49.001Z,2022-10-22T18:04:50Z,3863899709,213,5.8,3863899705,141,50.7,3863899701,56,Center,3863899699,155,,3863899707,212,14.3,3863899703,140,53.8,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749007,31,1,1,2,22,bqm1bnp1bh2apyudlz1o1whr3,1,52.4,51.2,2022-10-22T18:04:50.240Z,2022-10-22T18:04:52Z,3863899885,141,60.7,3863899881,56,Center,3863899889,213,1.4,3863899887,212,6.5,3863899883,140,53.4,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749011,32,49,1,2,25,bqm1bnp1bh2apyudlz1o1whr3,1,56.4,58.2,2022-10-22T18:04:52.617Z,2022-10-22T18:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749029,33,1,1,2,25,bqm1bnp1bh2apyudlz1o1whr3,1,57.5,55.5,2022-10-22T18:04:53.105Z,2022-10-22T18:04:54Z,3863899965,140,59.5,3863899971,213,4.9,3863899969,212,12.2,3863899963,56,Center,3863899967,141,37.9,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749073,34,1,1,2,27,bqm1bnp1bh2apyudlz1o1whr3,1,61.7,25.6,2022-10-22T18:04:55.393Z,2022-10-22T18:04:58Z,3863900257,213,5.4,3863900253,141,8.2,3863900249,56,Right,3863900255,212,15.4,3863900251,140,71.1,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749087,35,1,1,2,31,bqm1bnp1bh2apyudlz1o1whr3,1,70.7,12.8,2022-10-22T18:04:58.634Z,2022-10-22T18:05:25Z,3863901647,154,,3863900305,141,36.2,3863900301,56,Center,3863900307,212,21.9,3863900303,140,85.0,3863901645,210,13,3863900309,213,0.8,3863900299,155,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749193,36,43,1,2,32,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-10-22T18:04:59.593Z,2022-10-22T18:05:10Z,3863900887,140,85.0,3863900893,213,3.1,3863900889,141,36.2,3863901187,144,12,3863900885,56,Center,3863900891,212,0,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749195,37,13,1,2,33,bqm1bnp1bh2apyudlz1o1whr3,1,90.4,37.9,2022-10-22T18:05:01.201Z,2022-10-22T18:05:26Z,3863901689,102,62.7,3863901699,230,97.7,3863901255,20,,3863901693,108,,3863901683,154,,3863900903,22,,3863900905,17,,3863901697,328,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,3863901679,73,3863901691,103,3863901701,231,46.0,3863901685,55,35,3863901681,29,3863900907,56,Center,,,,,20.8,,,,,,,,,,,,
2475749119,27,5,1,2,34,eh54mfvjtrttgsg1wbjnvxcqz,1,-0.8,38.6,2022-10-22T18:05:02.262Z,2022-10-22T18:06:05Z,3863905479,233,38,3863900491,346,,3863900487,56,Back,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749211,38,5,1,2,34,bqm1bnp1bh2apyudlz1o1whr3,0,100.8,61.4,2022-10-22T18:05:02.262Z,2022-10-22T18:52:00Z,3863900969,346,,3863905501,233,27,3863900967,56,Center,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749777,28,1,1,3,13,eh54mfvjtrttgsg1wbjnvxcqz,0,4.9,49.1,2022-10-22T18:05:41.142Z,2022-10-22T18:05:45Z,3863903961,56,Center,3863903965,141,69.1,3863903971,1,,3863903959,124,,3863903969,213,0.2,3863903963,140,60.3,3863903967,212,59.7,3863903973,74,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749821,39,1,1,3,19,bqm1bnp1bh2apyudlz1o1whr3,1,36.1,34.5,2022-10-22T18:05:46.529Z,2022-10-22T18:05:47Z,3863904197,3,,3863904201,140,35.1,3863904205,212,21.9,3863904199,56,Back,3863904207,213,4.7,3863904203,141,2.3,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749825,40,49,1,3,20,bqm1bnp1bh2apyudlz1o1whr3,1,35.1,2.3,2022-10-22T18:05:47.673Z,2022-10-22T18:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749849,41,1,1,3,20,bqm1bnp1bh2apyudlz1o1whr3,1,35.1,3.5,2022-10-22T18:05:48.090Z,2022-10-22T18:05:49Z,3863904369,212,7.8,3863904363,56,Back,3863904367,141,11.4,3863904365,140,29.7,3863904371,213,2.4,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749865,42,1,1,3,22,bqm1bnp1bh2apyudlz1o1whr3,0,29.6,11.4,2022-10-22T18:05:49.721Z,2022-10-22T18:05:50Z,3863904425,213,0.0,3863904421,141,13.7,3863904417,56,Right,3863904419,140,62.7,3863904423,212,34.8,3863904427,1,,3863904415,155,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749905,29,1,1,3,22,eh54mfvjtrttgsg1wbjnvxcqz,0,41.8,85.6,2022-10-22T18:05:50.230Z,2022-10-22T18:49:22Z,3863904671,212,41.8,3863904675,1,,3863904665,56,Left,3863904669,141,96.6,3863904667,140,81.0,3863904673,213,0.2,3863904663,3,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475749969,43,1,1,3,26,bqm1bnp1bh2apyudlz1o1whr3,1,20.8,3.5,2022-10-22T18:05:54.002Z,2022-10-22T18:05:58Z,3863905017,212,24.4,3863905013,140,3.9,3863905019,213,2.4,3863905015,141,28.2,3863905011,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750153,44,1,1,3,31,bqm1bnp1bh2apyudlz1o1whr3,1,6.6,34.5,2022-10-22T18:05:58.586Z,2022-10-22T18:06:10Z,3863905905,213,1.2,3863905901,141,85.7,3863905899,140,18.0,3863905897,56,Back,3863905895,155,,3863905903,212,36.8,3863905907,1,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750223,45,1,1,3,44,bqm1bnp1bh2apyudlz1o1whr3,1,88,90.6,2022-10-22T18:06:12.346Z,2022-10-22T18:06:14Z,3863906273,213,4.7,3863906267,140,88.2,3863906269,141,72.7,3863906265,56,Center,3863906271,212,12.2,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750265,46,1,1,3,46,bqm1bnp1bh2apyudlz1o1whr3,1,90.1,76.4,2022-10-22T18:06:14.346Z,2022-10-22T18:06:18Z,3863906551,212,10.4,3863906545,56,Left,3863906553,213,1.8,3863906547,140,88.2,3863906549,141,91.4,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750305,47,1,1,3,50,bqm1bnp1bh2apyudlz1o1whr3,1,87.8,93.1,2022-10-22T18:06:18.050Z,2022-10-22T18:06:20Z,3863906731,212,21.0,3863906727,141,80.3,3863906723,56,Left,3863906725,140,69.6,3863906733,213,3.6,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750335,48,1,1,3,52,bqm1bnp1bh2apyudlz1o1whr3,1,68.9,81.2,2022-10-22T18:06:20.065Z,2022-10-22T18:06:23Z,3863906897,213,4.3,3863906893,141,68.6,3863906895,212,9.2,3863906891,140,65.6,3863906889,56,Center,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750361,49,1,1,3,56,bqm1bnp1bh2apyudlz1o1whr3,1,68.6,69.3,2022-10-22T18:06:23.642Z,2022-10-22T18:06:24Z,3863907069,213,2.6,3863907061,56,Center,3863907065,141,78.0,3863907067,212,11.0,3863907063,140,59.8,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750445,50,1,1,3,57,bqm1bnp1bh2apyudlz1o1whr3,1,60.1,77.2,2022-10-22T18:06:24.769Z,2022-10-22T18:06:29Z,3863907441,140,90.5,3863907437,196,,3863907439,56,Right,3863907459,1,,3863907449,212,59.0,3863907453,213,5.3,3863907435,155,,3863907443,141,4.2,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750493,51,43,1,4,2,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-10-22T18:06:29.698Z,2022-10-22T18:06:32Z,3863907695,140,87.2,3863907691,155,0,3863907701,213,3.1,3863907743,144,1,3863907689,2,0,3863907699,212,0,3863907693,56,Right,3863907697,141,8.6,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750529,52,1,1,4,5,bqm1bnp1bh2apyudlz1o1whr3,0,86.4,10.8,2022-10-22T18:06:33.434Z,2022-10-22T18:06:34Z,3863907889,155,,3863907895,141,73.0,3863907891,56,Center,3863907899,213,1.2,3863907939,1,,3863907893,140,100.0,3863907887,2,,3863907897,212,44.9,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750531,30,5,1,4,6,eh54mfvjtrttgsg1wbjnvxcqz,1,-1,25.6,2022-10-22T18:06:34.373Z,2022-10-22T18:06:35Z,3863907905,346,,3863907977,233,53,3863907903,56,Back,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750539,53,5,1,4,6,bqm1bnp1bh2apyudlz1o1whr3,0,101,74.4,2022-10-22T18:06:34.373Z,2022-10-22T18:52:00Z,3863908029,233,30,3863907945,346,,3863907943,56,Center,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475750999,31,1,1,4,34,eh54mfvjtrttgsg1wbjnvxcqz,0,4.5,50.7,2022-10-22T18:07:02.293Z,2022-10-22T18:07:04Z,3863910281,56,Left,3863910285,141,84.1,3863910291,1,,3863910283,140,68.3,3863910279,155,,3863910287,212,70.7,3863910293,74,,3863910277,124,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,3863910289,213,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,
2475751037,54,1,1,4,37,bqm1bnp1bh2apyudlz1o1whr3,1,32.4,19.7,2022-10-22T18:07:04.643Z,2022-10-22T18:07:07Z,3863910537,212,23.0,3863910533,140,53.9,3863910539,213,0.2,3863910529,3,,3863910535,141,26.2,3863910531,56,Center,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751043,55,49,1,4,40,bqm1bnp1bh2apyudlz1o1whr3,1,55.9,27,2022-10-22T18:07:07.738Z,2022-10-22T18:07:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751079,56,1,1,4,40,bqm1bnp1bh2apyudlz1o1whr3,1,55.8,27,2022-10-22T18:07:08.203Z,2022-10-22T18:07:10Z,3863910761,212,5.8,3863910755,56,Right,3863910759,141,18.5,3863910763,213,4.9,3863910757,140,56.6,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751101,57,1,1,4,42,bqm1bnp1bh2apyudlz1o1whr3,1,56.8,20,2022-10-22T18:07:10.410Z,2022-10-22T18:07:12Z,3863910863,56,Right,3863910867,141,10.8,3863910869,212,20.6,3863910865,140,75.5,3863910871,213,6.0,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751167,58,1,1,4,44,bqm1bnp1bh2apyudlz1o1whr3,1,78,10.5,2022-10-22T18:07:12.018Z,2022-10-22T18:07:17Z,3863911279,213,1.2,3863911283,1,,3863911259,2,,3863911263,56,Left,3863911267,140,94.8,3863911261,155,,3863911275,212,52.1,3863911271,141,82.6,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751177,59,50,1,4,49,bqm1bnp1bh2apyudlz1o1whr3,1,95.8,88.4,2022-10-22T18:07:16.947Z,2022-10-22T18:07:20Z,3863911497,233,32,3863911313,286,,3863911311,56,Left,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751197,32,7,1,4,49,eh54mfvjtrttgsg1wbjnvxcqz,1,4.2,11.6,2022-10-22T18:07:16.948Z,2022-10-22T18:07:19Z,3863911447,285,,3863911491,233,59,3863911445,56,Back,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751199,33,49,1,4,51,eh54mfvjtrttgsg1wbjnvxcqz,1,3.3,4,2022-10-22T18:07:19.188Z,2022-10-22T18:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751211,34,1,1,4,52,eh54mfvjtrttgsg1wbjnvxcqz,0,3.1,3.1,2022-10-22T18:07:19.541Z,2022-10-22T18:07:20Z,3863911537,212,27.9,3863911533,140,29.6,3863911539,213,0.1,3863911535,141,5.6,3863911531,56,Back,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751219,60,49,1,4,54,bqm1bnp1bh2apyudlz1o1whr3,1,71.1,91.5,2022-10-22T18:07:21.514Z,2022-10-22T18:07:21Z,,,,,,,,,,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751251,61,1,1,4,55,bqm1bnp1bh2apyudlz1o1whr3,1,68.6,91.1,2022-10-22T18:07:22.867Z,2022-10-22T18:07:24Z,3863911783,212,15.1,3863911779,140,68.7,3863911785,213,4.7,3863911781,141,68.9,3863911777,56,Center,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751279,62,1,1,4,57,bqm1bnp1bh2apyudlz1o1whr3,1,68.6,68.9,2022-10-22T18:07:24.603Z,2022-10-22T18:07:27Z,3863912003,141,80.0,3863912007,213,1.1,3863912001,140,72.2,3863912005,212,8.4,3863911999,56,Left,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751319,63,1,1,5,0,bqm1bnp1bh2apyudlz1o1whr3,1,73.3,88.3,2022-10-22T18:07:27.530Z,2022-10-22T18:07:29Z,3863912217,140,62.5,3863912221,141,88.1,3863912225,213,3.2,3863912215,56,Left,3863912223,212,11.3,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751371,64,1,1,5,1,bqm1bnp1bh2apyudlz1o1whr3,1,62.6,88.9,2022-10-22T18:07:29.403Z,2022-10-22T18:07:32Z,3863912503,141,84.9,3863912499,56,Back,3863912507,213,3.3,3863912501,140,41.9,3863912505,212,21.9,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751403,65,1,1,5,5,bqm1bnp1bh2apyudlz1o1whr3,1,43.8,72,2022-10-22T18:07:32.538Z,2022-10-22T18:07:35Z,3863912647,56,Back,3863912653,212,28.7,3863912649,140,38.4,3863912651,141,30.7,3863912655,213,4.5,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751439,66,1,1,5,7,bqm1bnp1bh2apyudlz1o1whr3,1,39.7,30.5,2022-10-22T18:07:34.979Z,2022-10-22T18:07:37Z,3863912829,213,5.6,3863912825,141,1.1,3863912821,56,Right,3863912827,212,29.9,3863912823,140,60.9,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751523,67,1,1,5,10,bqm1bnp1bh2apyudlz1o1whr3,1,59.6,2.8,2022-10-22T18:07:37.539Z,2022-10-22T18:07:43Z,3863913291,213,0.4,3863913289,212,13.6,3863913285,140,71.7,3863913287,141,10.0,3863913283,56,Right,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751539,68,1,1,5,15,bqm1bnp1bh2apyudlz1o1whr3,0,71.9,24.2,2022-10-22T18:07:43.306Z,2022-10-22T18:07:44Z,3863913363,56,Center,3863913367,141,25.4,3863913365,140,80.2,3863913369,212,8.8,3863913371,213,0.1,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751547,35,49,1,5,17,eh54mfvjtrttgsg1wbjnvxcqz,1,20.4,71.1,2022-10-22T18:07:44.788Z,2022-10-22T18:07:44Z,,,,,,,,,,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751657,36,1,1,5,18,eh54mfvjtrttgsg1wbjnvxcqz,1,21.6,74.2,2022-10-22T18:07:45.556Z,2022-10-22T18:07:51Z,3863913915,141,80.2,3863913911,56,Back,3863913919,213,0.5,3863913917,212,9.1,3863913913,140,29.3,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751663,37,50,1,5,22,eh54mfvjtrttgsg1wbjnvxcqz,1,27.8,69.2,2022-10-22T18:07:50.241Z,2022-10-22T18:07:52Z,3863913963,233,69,3863913939,56,Back,3863913941,285,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751641,69,7,1,5,22,bqm1bnp1bh2apyudlz1o1whr3,1,72.2,30.8,2022-10-22T18:07:50.242Z,2022-10-22T18:08:00Z,3863913849,286,,3863913947,233,37,3863913847,56,Center,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751727,70,1,1,5,26,bqm1bnp1bh2apyudlz1o1whr3,1,80.8,23.1,2022-10-22T18:07:54.100Z,2022-10-22T18:08:08Z,3863914331,56,Center,3863914335,141,32.8,3863914337,212,6.9,3863914333,140,78.9,3863914341,213,1.9,3863915429,210,15,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751733,71,15,1,5,28,bqm1bnp1bh2apyudlz1o1whr3,1,77.5,37.1,2022-10-22T18:07:56.059Z,2022-10-22T18:08:09Z,3863915503,215,,3863915477,78,,3863915493,102,49.4,3863915011,72,,3863915513,146,97.5,3863914367,22,,3863915631,233,38,3863915517,147,47.7,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,3863915497,103,3863914371,56,3863915481,29,,3863915485,55,70,3863914369,18,,,,,,,9.5,Center,,,,,,,,,,,,
2475751785,38,10,1,5,28,eh54mfvjtrttgsg1wbjnvxcqz,1,1.3,49.7,2022-10-22T18:07:56.159Z,2022-10-22T18:08:04Z,3863914625,173,,3863914629,182,,3863914631,56,Back,3863915041,233,71,3863914627,179,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751809,39,49,1,5,33,eh54mfvjtrttgsg1wbjnvxcqz,1,10.4,25.6,2022-10-22T18:08:01.444Z,2022-10-22T18:08:01Z,,,,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751833,40,1,1,5,34,eh54mfvjtrttgsg1wbjnvxcqz,1,9.7,23.1,2022-10-22T18:08:02.100Z,2022-10-22T18:08:23Z,3863914911,213,5.6,3863914899,56,Back,3863914903,140,21.9,3863914907,141,7.5,3863914909,212,16.6,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751889,41,1,1,5,35,eh54mfvjtrttgsg1wbjnvxcqz,1,22.1,7.4,2022-10-22T18:08:02.852Z,2022-10-22T18:08:05Z,3863915215,213,2.1,3863915211,141,18.6,3863915207,56,Back,3863915213,212,8.7,3863915209,140,18.1,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751917,42,1,1,5,37,eh54mfvjtrttgsg1wbjnvxcqz,1,18.1,18.6,2022-10-22T18:08:05.475Z,2022-10-22T18:08:07Z,3863915327,141,9.1,3863915323,56,Back,3863915329,212,14.3,3863915331,213,3.6,3863915325,140,5.9,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475751961,43,1,1,5,39,eh54mfvjtrttgsg1wbjnvxcqz,0,6,8.9,2022-10-22T18:08:06.947Z,2022-10-22T18:08:08Z,3863915595,155,,3863915619,1,,3863915617,213,0.2,3863915609,56,Right,3863915613,141,20.6,3863915611,140,51.1,3863915615,212,48.0,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475752013,72,1,1,5,42,bqm1bnp1bh2apyudlz1o1whr3,0,53.6,65.8,2022-10-22T18:08:10.059Z,2022-10-22T18:08:12Z,3863915831,141,100.0,3863915835,213,0.8,3863915829,140,76.6,3863915827,56,Left,3863915821,3,,3863915833,212,33.8,3863916025,1,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475752239,44,5,1,5,44,eh54mfvjtrttgsg1wbjnvxcqz,1,25.2,-1.1,2022-10-22T18:08:11.703Z,2022-10-22T18:52:01Z,3863917027,347,,3863917051,233,73,3863917025,56,Back,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475752057,73,5,1,5,44,bqm1bnp1bh2apyudlz1o1whr3,0,74.8,101.1,2022-10-22T18:08:11.703Z,2022-10-22T18:08:24Z,3863917069,233,44,3863916059,56,Left,3863916061,347,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475752357,45,1,1,5,57,eh54mfvjtrttgsg1wbjnvxcqz,1,27.1,0,2022-10-22T18:08:25.107Z,2022-10-22T18:08:29Z,3863917611,56,Back,3863917615,141,7.3,3863917617,212,11.3,3863917613,140,36.2,3863917609,107,,3863917619,213,0.6,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475752365,46,1,1,6,1,eh54mfvjtrttgsg1wbjnvxcqz,0,35.4,4.6,2022-10-22T18:08:29.299Z,2022-10-22T18:08:32Z,3863917649,212,2.1,3863917643,56,Back,3863917647,141,3.5,3863917645,140,37.3,3863917909,236,,3863917913,233,74,3863917651,213,5.9,3863917919,286,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475752415,74,74,1,6,1,bqm1bnp1bh2apyudlz1o1whr3,1,62,90.4,2022-10-22T18:08:29.300Z,2022-10-22T18:50:48Z,3863917841,285,,3863917837,56,Left,3863917945,233,46,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475752639,47,5,1,6,2,eh54mfvjtrttgsg1wbjnvxcqz,1,51.9,-1.4,2022-10-22T18:08:30.276Z,2022-10-22T18:19:21Z,3863972193,233,182,3863918799,56,Right,3863918801,347,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
