id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2473195439,268,15,1,18,52,d0zdg647gvgc95xdtk1vpbkys,1,93.3,46.6,2022-10-16T18:20:34.190Z,2022-10-18T06:56:51Z,3850448159,102,49.7,3850448163,214,,3850448161,103,10.8,3850448171,147,48.0,3850447923,15,,3853268627,388,,3850447921,25,,3850448155,55,267,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,3850447433,56,Center,3850447431,17,,,3850447927,328,,3850448153,154,,3850448169,146,3850448151,29,3850448191,233,3850448149,78,,,,,,99.3,117,,,,,,,,,,,,,,,
2473195433,117,10,1,18,52,dqk062lu0vm8epvytbm6r4mmf,1,2.8,49.1,2022-10-16T18:20:34.542Z,2022-10-18T06:56:54Z,3850447823,183,,3852077725,377,,3850447385,178,,3850447389,56,Back,3850447383,173,,3850447971,233,268,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195459,118,6,1,18,56,dqk062lu0vm8epvytbm6r4mmf,0,14.4,63.6,2022-10-16T18:20:38.431Z,2022-10-18T06:56:57Z,3850447547,56,Back,3850447811,233,269,3850447549,73,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195509,269,6,1,18,56,d0zdg647gvgc95xdtk1vpbkys,1,85.6,36.4,2022-10-16T18:20:38.431Z,2022-10-18T06:56:56Z,3850447773,56,Center,3850447777,233,118,3850447775,75,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195639,270,1,1,19,11,d0zdg647gvgc95xdtk1vpbkys,1,99.5,0.5,2022-10-16T18:20:52.950Z,2022-10-18T06:57:00Z,3850448391,140,92.2,3850448395,212,35.7,3850448393,141,51.8,3850448385,155,,3850448381,2,,3850448383,6,,3852077919,72,,3850448399,1,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3853268811,178,,3850448387,223,,,3850448389,56,Center,3850448397,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196493,293,50,1,19,13,d0zdg647gvgc95xdtk1vpbkys,1,92.7,55.1,2022-10-16T18:20:55.107Z,2022-10-18T06:57:11Z,3850452631,286,,3850452629,56,Center,3850452771,233,134,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196293,134,7,1,19,13,dqk062lu0vm8epvytbm6r4mmf,0,7.3,44.9,2022-10-16T18:20:55.454Z,2022-10-18T06:57:14Z,3850452763,233,293,3850451621,56,Back,3850451623,285,,3852077995,385,,3853268995,178,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195641,271,61,1,19,13,d0zdg647gvgc95xdtk1vpbkys,1,92.6,52.5,2022-10-16T18:20:55.530Z,2022-10-18T06:57:20Z,3853269083,178,,3850448407,56,Center,,,,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195673,119,12,1,19,14,dqk062lu0vm8epvytbm6r4mmf,1,7,45.5,2022-10-16T18:20:56.544Z,2022-10-18T06:57:30Z,3850448603,141,50.9,3850448599,56,Back,3850448605,212,6.2,3850448601,140,11.7,3853269223,178,,3850448607,213,0.6,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196945,309,61,1,19,14,d0zdg647gvgc95xdtk1vpbkys,1,86.9,50.3,2022-10-16T18:20:56.717Z,2022-10-18T06:57:35Z,3850454783,56,Center,3853269269,178,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195675,120,61,1,19,15,dqk062lu0vm8epvytbm6r4mmf,1,9.6,51.2,2022-10-16T18:20:57.142Z,2022-10-18T06:57:40Z,3853269363,178,,3850448609,56,Back,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195693,121,12,1,19,16,dqk062lu0vm8epvytbm6r4mmf,1,5.8,40.1,2022-10-16T18:20:58.618Z,2022-10-18T06:58:20Z,3850448693,212,15.6,3850448687,56,Back,3850448691,141,18.2,3850448695,213,5.0,3850448713,15,,3850448689,140,10.1,3853270003,388,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195757,272,1,1,19,24,d0zdg647gvgc95xdtk1vpbkys,1,89.2,81.8,2022-10-16T18:21:06.141Z,2022-10-18T10:25:37Z,3850448997,212,28.7,3850448989,155,,3853270081,178,,3852078245,20,,3850448987,2,,3850448999,213,4.9,3852078243,223,,3850449421,154,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3850448995,141,40.0,3850448991,56,Center,1,3850449419,210,15,3850448993,140,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195767,273,44,1,19,25,d0zdg647gvgc95xdtk1vpbkys,1,91,40.2,2022-10-16T18:21:07.795Z,2022-10-18T10:25:37Z,3850449047,56,Center,3850449049,286,,3850449089,233,122,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195761,122,44,1,19,25,dqk062lu0vm8epvytbm6r4mmf,0,9,59.8,2022-10-16T18:21:07.796Z,2022-10-18T06:58:29Z,3850449017,285,,3850449099,233,273,3850449015,56,Back,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195771,274,15,1,19,26,d0zdg647gvgc95xdtk1vpbkys,1,93.1,40,2022-10-16T18:21:07.869Z,2022-10-18T10:25:38Z,3850449449,103,9.5,3850449979,78,,3850449437,29,,3850449453,146,98.8,3853270177,388,,3850449065,17,,3850449439,154,,3850449067,56,Center,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,3850449445,102,51.4,3850449235,328,,,3850449615,233,123,3850449455,147,47.3,3850449229,25,3850449231,15,3850449441,55,,,,,,,,,272,,,,,,,,,,,,,,,
2473195781,123,10,1,19,26,dqk062lu0vm8epvytbm6r4mmf,1,2.2,52.6,2022-10-16T18:21:08.491Z,2022-10-18T06:58:34Z,3850449135,56,Back,3850449571,174,,3850449573,179,,3850449619,233,274,3850449133,182,,3852078419,376,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473738611,661,43,1,19,27,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T18:21:09.333Z,2022-10-18T07:34:06Z,3853312389,178,0,3853312443,144,82,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195797,124,49,1,19,27,dqk062lu0vm8epvytbm6r4mmf,1,6.5,29,2022-10-16T18:21:09.340Z,2022-10-18T06:58:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195833,125,1,1,19,28,dqk062lu0vm8epvytbm6r4mmf,1,6.5,29,2022-10-16T18:21:10.600Z,2022-10-18T06:58:43Z,3850449407,140,45.3,3850449415,1,,3850449411,212,43.6,3850449413,213,5.9,3850449403,155,,3850449409,141,6.2,3850449405,56,Back,3853270391,178,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195837,126,61,1,19,32,dqk062lu0vm8epvytbm6r4mmf,0,45.3,6.2,2022-10-16T18:21:14.565Z,2022-10-18T06:58:54Z,3850449429,56,Back,3853270561,178,,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195841,127,5,1,19,34,dqk062lu0vm8epvytbm6r4mmf,0,52.3,-1.4,2022-10-16T18:21:15.876Z,2022-10-18T06:58:58Z,3850449461,347,,3850449459,56,Right,3850449649,233,275,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473195875,275,5,1,19,34,d0zdg647gvgc95xdtk1vpbkys,1,47.7,101.4,2022-10-16T18:21:15.876Z,2022-10-18T06:58:57Z,3850449627,233,127,3850449605,347,,3850449603,56,Back,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196011,276,1,1,19,46,d0zdg647gvgc95xdtk1vpbkys,1,46.2,100,2022-10-16T18:21:28.512Z,2022-10-18T06:59:15Z,3850450209,140,40.4,3850450205,107,,3850450215,213,4.3,3850450211,141,82.6,3850450207,56,Back,3850450213,212,14.3,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196035,277,1,1,19,48,d0zdg647gvgc95xdtk1vpbkys,1,40.5,82.6,2022-10-16T18:21:30.171Z,2022-10-18T06:59:09Z,3850450317,56,Back,3853270801,178,,3850450321,141,56.7,3850450325,213,4.5,3850450323,212,17.9,3850450319,140,37.2,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196067,278,1,1,19,50,d0zdg647gvgc95xdtk1vpbkys,1,38.7,56.7,2022-10-16T18:21:31.850Z,2022-10-18T06:59:23Z,3850450521,212,12.9,3850450515,56,Back,3850450519,141,74.1,3853271033,178,,3850450523,213,1.2,3850450517,140,43.5,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196087,279,1,1,19,56,d0zdg647gvgc95xdtk1vpbkys,1,60.4,85.9,2022-10-16T18:21:38.298Z,2022-10-18T06:59:40Z,3850450617,212,13.5,3853271363,178,,3850450613,140,72.1,3850450619,213,0.4,3850450611,56,Left,3850450615,141,94.2,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196135,280,1,1,19,57,d0zdg647gvgc95xdtk1vpbkys,1,72,96.6,2022-10-16T18:21:39.330Z,2022-10-18T06:59:44Z,3853271443,178,,3850450847,212,4.9,3850450839,140,73.2,3850450843,141,89.7,3850450849,213,5.0,3850450837,56,Left,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196157,281,1,1,20,3,d0zdg647gvgc95xdtk1vpbkys,1,71.3,92.4,2022-10-16T18:21:45.125Z,2022-10-18T06:59:46Z,3850450973,213,4.2,3853271471,178,,3850450971,212,15.9,3850450967,140,64.2,3850450965,56,Center,3850450969,141,71.8,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196177,282,1,1,20,5,d0zdg647gvgc95xdtk1vpbkys,1,63,72.3,2022-10-16T18:21:47.429Z,2022-10-18T06:59:49Z,3850451057,212,21.2,3850451053,140,64.8,3850451059,213,4.8,3850451055,141,41.3,3850451051,56,Center,3853271537,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196189,283,1,1,20,8,d0zdg647gvgc95xdtk1vpbkys,1,66.1,41.3,2022-10-16T18:21:50.459Z,2022-10-18T06:59:54Z,3853271635,178,,3850451143,212,8.0,3850451141,141,49.4,3850451137,56,Center,3850451145,213,0.8,3850451139,140,71.6,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196193,284,1,1,20,10,d0zdg647gvgc95xdtk1vpbkys,0,72.6,54.3,2022-10-16T18:21:52.727Z,2022-10-18T06:59:59Z,3850451151,56,Center,3850451155,141,54.8,3850451159,213,0.0,3850451153,140,79.6,3853271733,178,,3850451157,212,7.4,3850451149,155,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196197,128,8,1,20,11,dqk062lu0vm8epvytbm6r4mmf,1,21.3,43.4,2022-10-16T18:21:53.222Z,2022-10-18T07:00:03Z,3853271825,388,,3850451175,56,Back,3852079021,384,,3850451189,15,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196205,129,49,1,20,13,dqk062lu0vm8epvytbm6r4mmf,1,26.2,32.6,2022-10-16T18:21:54.832Z,2022-10-18T07:00:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196227,130,1,1,20,13,dqk062lu0vm8epvytbm6r4mmf,1,26.2,32.6,2022-10-16T18:21:54.842Z,2022-10-18T07:00:10Z,3850451317,141,45.7,3850451321,212,8.9,3850451307,155,,3853271949,178,,3850451311,56,Back,3850451315,140,26.1,3850451323,213,1.6,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196231,131,61,1,20,15,dqk062lu0vm8epvytbm6r4mmf,1,26.1,45.7,2022-10-16T18:21:56.918Z,2022-10-18T07:00:14Z,3850451335,56,Back,3853272025,178,,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196241,132,61,1,20,16,dqk062lu0vm8epvytbm6r4mmf,0,28.7,52.7,2022-10-16T18:21:57.851Z,2022-10-18T07:00:21Z,3853272161,21,,3853272163,388,,3850451385,56,Back,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196247,285,49,1,20,17,d0zdg647gvgc95xdtk1vpbkys,1,71.2,39.5,2022-10-16T18:21:59.341Z,2022-10-18T07:00:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196263,286,3,1,20,19,d0zdg647gvgc95xdtk1vpbkys,0,73.4,35.6,2022-10-16T18:22:01.729Z,2022-10-18T07:00:29Z,3850451495,56,Center,3852079251,465,,3850451497,286,,3850451545,233,133,3853272289,178,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196271,133,7,1,20,19,dqk062lu0vm8epvytbm6r4mmf,0,26.6,64.4,2022-10-16T18:22:01.761Z,2022-10-18T07:00:32Z,3850451521,285,,3853272367,178,,3850451519,56,Back,3850451529,233,286,3852079267,385,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196325,287,1,1,20,26,d0zdg647gvgc95xdtk1vpbkys,1,69.6,42.1,2022-10-16T18:22:08.005Z,2022-10-18T07:00:36Z,3850451807,212,14.4,3853272461,178,,3850451803,140,66.6,3850451809,213,1.8,3850451805,141,62.7,3850451801,56,Center,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473738865,1179,43,1,20,27,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T18:22:09.174Z,2022-10-18T07:35:53Z,3853314173,144,82,3853314145,178,0,,,,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196345,288,1,1,20,27,d0zdg647gvgc95xdtk1vpbkys,1,65.8,64.5,2022-10-16T18:22:09.244Z,2022-10-18T07:00:40Z,3850451879,140,68.1,3850451881,141,59.4,3853272541,178,,3850451885,213,5.3,3850451883,212,4.2,3850451875,56,Center,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196359,289,1,1,20,29,d0zdg647gvgc95xdtk1vpbkys,1,68.6,60.8,2022-10-16T18:22:11.748Z,2022-10-18T07:00:44Z,3850452007,56,Center,3850452011,141,23.7,3850452015,213,5.2,3850452013,212,28.3,3853272615,178,,3850452009,140,80.9,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196377,135,45,1,20,32,dqk062lu0vm8epvytbm6r4mmf,0,14.2,73.6,2022-10-16T18:22:14.426Z,2022-10-18T07:00:57Z,3850452087,285,,3850452085,56,Back,3850452131,233,290,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196383,290,3,1,20,32,d0zdg647gvgc95xdtk1vpbkys,1,85.8,26.4,2022-10-16T18:22:14.426Z,2022-10-18T07:00:56Z,3850452115,233,135,3850452107,286,,3853272847,178,,3852079389,465,,3850452105,56,Center,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196385,136,45,1,20,35,dqk062lu0vm8epvytbm6r4mmf,0,7.6,73.7,2022-10-16T18:22:17.660Z,2022-10-18T07:01:00Z,3850452113,285,,3850452233,233,291,3850452111,56,Back,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196411,291,3,1,20,35,d0zdg647gvgc95xdtk1vpbkys,1,92.4,26.3,2022-10-16T18:22:17.660Z,2022-10-18T07:01:00Z,3853272931,178,,3850452225,286,,3852079511,465,,3850452223,56,Center,3850452227,233,136,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196415,292,1,1,20,37,d0zdg647gvgc95xdtk1vpbkys,0,98,24.4,2022-10-16T18:22:19.516Z,2022-10-18T07:01:03Z,3850452249,155,,3850452257,212,14.3,3853272983,178,,3852079541,20,,3850452253,140,97.3,3850452259,213,1.6,3850452247,2,,3852079539,224,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,3850452255,141,45.4,3850452251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196423,137,52,1,20,38,dqk062lu0vm8epvytbm6r4mmf,1,0.9,53.9,2022-10-16T18:22:20.405Z,2022-10-18T07:01:05Z,3852079579,377,,3853273005,178,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196553,138,80,1,20,56,dqk062lu0vm8epvytbm6r4mmf,0,13.9,50,2022-10-16T18:22:38.790Z,2022-10-18T07:01:10Z,3853273109,178,,,,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196607,139,1,1,20,58,dqk062lu0vm8epvytbm6r4mmf,0,17.4,49.4,2022-10-16T18:22:40.104Z,2022-10-18T07:01:12Z,3850453191,198,,3850453195,140,65.4,3850453199,212,52.1,3850453193,56,Center,3850453203,1,,3853273163,178,,3850453189,157,,3850453197,141,29.8,am19rcub89k9bleldiqps7845,S. van Gassel,3850453201,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196605,294,44,1,21,1,d0zdg647gvgc95xdtk1vpbkys,1,31.6,76.4,2022-10-16T18:22:43.427Z,2022-10-18T10:25:38Z,3850453291,233,140,3850453179,56,Back,3850453181,285,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196615,140,44,1,21,1,dqk062lu0vm8epvytbm6r4mmf,0,68.4,23.6,2022-10-16T18:22:43.428Z,2022-10-18T07:01:18Z,3850453227,56,Center,3850453229,286,,3850453377,233,294,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196621,295,1,1,21,1,d0zdg647gvgc95xdtk1vpbkys,1,28.8,81.5,2022-10-16T18:22:43.462Z,2022-10-18T10:25:39Z,3850453241,3,,3850453245,140,36.6,3850453243,56,Back,3850453249,212,12.2,3853274035,388,,3850453251,213,5.4,3850453247,141,68.2,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196639,296,1,1,21,2,d0zdg647gvgc95xdtk1vpbkys,1,36.9,66.4,2022-10-16T18:22:44.580Z,2022-10-18T07:02:15Z,3850453367,212,3.7,3850453361,56,Back,3850453365,141,71.8,3850453359,3,,3850453369,213,1.7,3850453363,140,36.5,3853274281,178,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196641,297,49,1,21,3,d0zdg647gvgc95xdtk1vpbkys,1,35,70.3,2022-10-16T18:22:45.620Z,2022-10-18T07:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196701,298,1,1,21,3,d0zdg647gvgc95xdtk1vpbkys,1,34.6,70.2,2022-10-16T18:22:45.677Z,2022-10-18T07:02:21Z,3853274379,178,,3850453651,140,33.7,3850453655,212,32.5,3850453647,155,,3850453659,1,,3850453653,141,22.4,3850453657,213,4.7,3850453649,56,Back,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196723,299,1,1,21,12,d0zdg647gvgc95xdtk1vpbkys,1,52.3,5.3,2022-10-16T18:22:53.815Z,2022-10-18T07:02:26Z,3850453749,213,5.9,3850453743,140,57.1,3853274487,178,,3850453745,141,2.2,3850453741,56,Right,3850453747,212,5.5,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196743,300,1,1,21,14,d0zdg647gvgc95xdtk1vpbkys,1,53.9,2.2,2022-10-16T18:22:55.978Z,2022-10-18T07:02:31Z,3850453881,141,21.9,3850453885,213,2.4,3850453879,140,40.4,3850453883,212,19.5,3850453877,56,Back,3853274567,178,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196779,301,1,1,21,17,d0zdg647gvgc95xdtk1vpbkys,1,42.5,31,2022-10-16T18:22:59.396Z,2022-10-18T07:02:34Z,3850454033,213,1.4,3850454025,56,Back,3850454029,141,62.9,3853274625,178,,3850454031,212,21.9,3850454027,140,45.1,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196801,302,1,1,21,22,d0zdg647gvgc95xdtk1vpbkys,1,53.3,70.8,2022-10-16T18:23:04.066Z,2022-10-18T07:02:36Z,3850454117,56,Left,3853274659,178,,3850454119,140,67.0,3850454123,212,21.8,3850454121,141,94.8,3850454125,213,0.8,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473196845,303,1,1,21,25,d0zdg647gvgc95xdtk1vpbkys,1,66.2,91.8,2022-10-16T18:23:07.148Z,2022-10-18T07:02:39Z,3850454333,141,53.6,3853274735,178,,3850454329,56,Center,3850454331,140,53.3,3850454335,212,29.3,3850454337,213,4.2,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
