id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2497455281,564,12,2,68,47,3kfktv64h7kg7zryax1wktr5r,1,10.1,41.7,2023-01-14T19:17:02.421Z,2023-01-16T11:39:33Z,3978353813,15,,3978353795,212,14.5,3978353793,141,30.9,3978353789,56,Back,3978353791,140,22.0,3981224637,178,,3978353797,213,5.8,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455319,550,1,2,68,48,4vd2t5schmvvufrfib7f2vjdf,1,75.7,70.7,2023-01-14T19:17:03.917Z,2023-01-16T11:39:38Z,3978354031,56,Center,3978354037,212,8.0,3981224707,178,,3978354033,140,74.4,3978354035,141,59.1,3978354039,213,4.5,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455345,551,1,2,68,50,4vd2t5schmvvufrfib7f2vjdf,1,74.6,59,2023-01-14T19:17:05.639Z,2023-01-16T11:39:46Z,3978354185,212,9.5,3978355159,210,13,3978354183,141,68.8,3981224763,178,,3978354181,140,68.1,3978354179,56,Center,3978354187,213,2.4,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455349,552,13,2,68,56,4vd2t5schmvvufrfib7f2vjdf,1,72.1,48,2023-01-14T19:17:11.858Z,2023-01-16T11:39:47Z,3978355183,231,48.4,3978355171,55,551,3978355167,84,,3978355179,215,,3981224891,178,,3978355181,230,98.2,3978355177,103,31.9,3978355169,29,,aie09n600h7ozeg6zl6anithx,T. Halilović,3978354215,18,,,3978354937,20,3978355175,102,3978354935,25,,3978354217,56,,43.2,Center,,,,,,,,,,,,,,,,,,
2497455375,553,5,2,68,57,4vd2t5schmvvufrfib7f2vjdf,0,100.8,45.8,2023-01-14T19:17:13.213Z,2023-01-16T11:39:50Z,3978354567,233,565,3978354461,56,Center,3978354463,346,,,,,,,,,,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455341,565,5,2,68,57,3kfktv64h7kg7zryax1wktr5r,1,-0.8,54.2,2023-01-14T19:17:13.213Z,2023-01-16T11:39:50Z,3978354165,346,,3978354163,56,Back,3978354539,233,553,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455579,554,27,2,69,4,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:17:19.618Z,2023-01-16T11:41:30Z,3978356237,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455627,566,27,2,69,4,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-14T19:17:19.618Z,2023-01-16T11:41:29Z,3978356193,41,Injury,3978356195,53,42cg746sa90jla5x4islj9pwq,3978356247,233,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455811,555,28,2,69,40,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:17:56.064Z,2023-01-16T11:41:37Z,3978357437,55,554,3978393521,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455659,567,28,2,69,40,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-14T19:17:56.064Z,2023-01-16T11:41:37Z,3978356435,55,566,3978393545,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455897,556,18,2,70,10,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:18:25.814Z,2023-01-16T11:41:50Z,3978357893,59,3,3978357891,44,Defender,3978357889,42,,3978357929,55,557,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497455901,557,19,2,70,10,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:18:25.815Z,2023-01-16T11:41:51Z,3978357921,55,556,3978357917,293,5,3978357911,145,6,3978357919,44,Defender,3978357907,42,,3978357915,292,4,3978357913,59,6,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456101,568,18,2,70,29,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-14T19:18:45.185Z,2023-01-16T11:42:01Z,3978359201,59,31,3978359197,41,,3978359277,55,569,3978359199,44,Defender,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456105,569,19,2,70,29,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-14T19:18:45.186Z,2023-01-16T11:42:02Z,3978359227,44,Defender,3978359221,59,27,3978359229,55,568,3978359225,293,4,3978359223,292,4,3978359215,41,,3978359219,145,6,,,,86vxgtv8m65pypbngqan36y21,Z. Vanheusden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497458335,601,40,2,70,45,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:19:01.039Z,2023-01-16T11:42:12Z,3978372757,59,"44, 27, 7, 10, 6, 5, 19, 33, 9, 11, 29, 1, 8, 13, 15, 22, 23",3978372761,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3978372763,194,1tj9gmnm02s8f12zwzvuwnoph,3978372759,130,8,3978372753,30,"awih1xkabe5o6afn6d85ilxw5, etzj9ltadjsvkmahib7hor90q, 8wb6zb0imo0295asm428cur55, aie09n600h7ozeg6zl6anithx, 34258m1cvslz8r6d17nv4b90q, 1tj9gmnm02s8f12zwzvuwnoph, 60fbyywnjiz6l8n7gmi2mjld5, 7jtag81mvpom3bfgezx8txbdh, amvonu36at4dg7ksi1ioczi3u, e4nlf2a8hs9xju5jgxszkyytx, 3hpv677ua2y88yx55iujzqpgq, bpvq84v7wwz759mgykvsy3pat, aqjwz3wm0it916o2vb5tz9vxl, 9hybzhhut4ac2xinqk7kzzpwp, 4swz47sf9k2qu5v001pnjz816, ejv587h08dn1hgxhfgib3reqy, 73k8ok0kpb9xb6yhpmfhzir55",3978372755,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456291,570,1,2,70,57,3kfktv64h7kg7zryax1wktr5r,0,3.1,47.5,2023-01-14T19:19:12.692Z,2023-01-16T11:42:15Z,3978360541,212,75.9,3978360551,74,,3978360535,140,74.4,3978360547,1,,3978360533,56,Center,3978360531,124,,3978360545,213,6.1,3978360537,141,29.5,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456295,558,44,2,71,3,4vd2t5schmvvufrfib7f2vjdf,1,22.4,72.8,2023-01-14T19:19:18.249Z,2023-01-16T12:22:39Z,3978360567,285,,3978360595,233,571,3978360565,56,Back,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456293,571,44,2,71,3,3kfktv64h7kg7zryax1wktr5r,0,77.6,27.2,2023-01-14T19:19:18.250Z,2023-01-16T11:42:21Z,3978360563,286,,3978360651,233,558,3978360561,56,Center,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456301,559,1,2,71,3,4vd2t5schmvvufrfib7f2vjdf,1,22.2,73.6,2023-01-14T19:19:18.318Z,2023-01-16T12:22:40Z,3978360605,141,83.5,3978360603,140,26.6,3978360609,213,1.0,3981228309,178,,3978360599,3,,3978360607,212,8.2,3978360601,56,Back,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456309,560,12,2,71,4,4vd2t5schmvvufrfib7f2vjdf,1,25.9,84.3,2023-01-14T19:19:19.768Z,2023-01-16T11:42:31Z,3978360679,140,24.2,3978360693,167,,3978360681,141,100.0,3978360685,213,1.7,3981228385,178,,3978360683,212,11.2,3978360677,56,Back,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456311,561,5,2,71,5,4vd2t5schmvvufrfib7f2vjdf,0,27.8,101,2023-01-14T19:19:21.135Z,2023-01-16T11:42:35Z,3978360689,347,,3978361361,233,572,3978360687,56,Back,,,,,,,,,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456415,572,5,2,71,5,3kfktv64h7kg7zryax1wktr5r,1,72.2,-1,2023-01-14T19:19:21.135Z,2023-01-16T11:42:34Z,3978361339,56,Right,3978361343,233,561,3978361341,347,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456433,573,1,2,71,18,3kfktv64h7kg7zryax1wktr5r,1,68.7,0,2023-01-14T19:19:33.826Z,2023-01-16T11:43:04Z,3978361485,213,0.5,3978361483,212,18.7,3978361477,56,Right,3978361475,107,,3978361479,140,84.6,3978361481,141,10.7,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456435,574,61,2,71,19,3kfktv64h7kg7zryax1wktr5r,0,84.6,10.7,2023-01-14T19:19:35.204Z,2023-01-16T12:07:10Z,3981251649,388,,3978361493,56,Right,,,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456451,562,49,2,71,22,4vd2t5schmvvufrfib7f2vjdf,1,1.8,96.6,2023-01-14T19:19:37.349Z,2023-01-16T11:43:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456489,563,1,2,71,23,4vd2t5schmvvufrfib7f2vjdf,0,2.2,98,2023-01-14T19:19:39.075Z,2023-01-16T11:43:21Z,3978361775,155,,3978361787,1,,3978361779,140,39.6,3981229173,178,,3978361781,141,72.6,3978361785,213,5.9,3978361777,56,Back,3978361783,212,42.9,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456495,575,1,2,71,26,3kfktv64h7kg7zryax1wktr5r,1,58.5,24.8,2023-01-14T19:19:41.586Z,2023-01-16T11:43:23Z,3978361843,212,13.7,3978361837,56,Center,3978361845,213,1.9,3981229197,388,,3978361835,3,,3978361839,140,54.5,3978361841,141,43.9,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456507,576,1,2,71,28,3kfktv64h7kg7zryax1wktr5r,1,54.5,43.9,2023-01-14T19:19:43.464Z,2023-01-16T11:43:28Z,3978361911,213,5.7,3978361909,212,9.6,3978361903,56,Center,3978361905,140,62.4,3981229361,178,,3978361901,3,,3978361907,141,36.7,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456511,577,49,2,71,28,3kfktv64h7kg7zryax1wktr5r,1,62.3,36.7,2023-01-14T19:19:44.073Z,2023-01-16T11:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456553,578,1,2,71,30,3kfktv64h7kg7zryax1wktr5r,1,59.8,31.2,2023-01-14T19:19:46.181Z,2023-01-16T11:43:37Z,3978362131,141,8.5,3981229575,178,,3978362135,213,4.9,3978362129,140,62.4,3978362133,212,15.7,3978362127,56,Right,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498005739,1205,43,2,71,33,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-14T19:19:48.660Z,2023-01-16T12:23:52Z,3981262733,144,67,3981261283,233,1245,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498005735,1245,43,2,71,33,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:19:48.661Z,2023-01-16T12:23:52Z,3981261295,233,1205,3981262735,144,67,,,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498003603,1095,43,2,71,33,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-14T19:19:48.666Z,2023-01-16T12:21:22Z,3981253241,233,1057,3981261179,144,67,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498003601,1057,43,2,71,33,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:19:48.667Z,2023-01-16T12:21:21Z,3981261177,144,67,3981253249,233,1095,,,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456563,579,3,2,71,33,3kfktv64h7kg7zryax1wktr5r,0,66.1,7.7,2023-01-14T19:19:48.698Z,2023-01-16T12:24:05Z,3981229853,178,,3978366929,286,,3978362175,56,Right,3980545139,464,,3978367609,211,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456549,564,43,2,71,33,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-14T19:19:49.204Z,2023-01-14T19:21:17Z,3978362109,56,Back,3978366977,144,8,,,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456647,565,5,2,71,34,4vd2t5schmvvufrfib7f2vjdf,1,30.5,101.4,2023-01-14T19:19:49.318Z,2023-01-16T11:44:00Z,3978362667,347,,3978362665,56,Back,3978362707,233,580,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456585,580,5,2,71,34,3kfktv64h7kg7zryax1wktr5r,0,69.5,-1.4,2023-01-14T19:19:49.318Z,2023-01-16T11:44:00Z,3978362333,347,,3978362721,233,565,3978362331,56,Right,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456683,566,1,2,71,44,4vd2t5schmvvufrfib7f2vjdf,1,32.8,100,2023-01-14T19:19:59.989Z,2023-01-16T11:44:06Z,3978362945,1,,3978362943,213,3.6,3978362937,140,9.9,3978362941,212,27.4,3978362939,141,81.6,3978362935,56,Back,3978362933,107,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456701,567,1,2,71,48,4vd2t5schmvvufrfib7f2vjdf,1,9.1,80,2023-01-14T19:20:03.884Z,2023-01-16T11:44:09Z,3981230087,178,,3978363043,212,39.8,3978363037,56,Back,3978363045,213,6.2,3978363047,1,,3978363035,155,,3978363039,140,46.9,3978363041,141,75.3,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456723,568,1,2,71,51,4vd2t5schmvvufrfib7f2vjdf,0,46.9,75.3,2023-01-14T19:20:06.418Z,2023-01-16T11:44:15Z,3978363171,3,,3981230179,388,,3978363183,213,6.3,3978363177,140,70.5,3978363181,212,24.8,3978363179,141,74.7,3978363175,56,Center,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456737,581,49,2,71,53,3kfktv64h7kg7zryax1wktr5r,1,29.5,22.9,2023-01-14T19:20:08.953Z,2023-01-16T11:44:22Z,,,,,,,,,,,,,,,,,,,,,,,,,86vxgtv8m65pypbngqan36y21,Z. Vanheusden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456815,582,1,2,71,55,3kfktv64h7kg7zryax1wktr5r,1,20.9,18.8,2023-01-14T19:20:10.888Z,2023-01-16T11:44:24Z,3978363691,141,45.4,3978363689,140,6.1,3978363687,56,Back,3981230359,178,,3978363695,213,2.3,3978363693,212,23.8,,,,,,,86vxgtv8m65pypbngqan36y21,Z. Vanheusden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456823,583,1,2,71,59,3kfktv64h7kg7zryax1wktr5r,0,6.1,46,2023-01-14T19:20:14.660Z,2023-01-16T11:44:27Z,3978363753,213,0.4,3978363743,157,,3978363745,56,Back,3978363755,1,,3978363749,141,66.6,3978363747,140,41.6,3981230427,178,,3978363751,212,39.8,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456847,569,49,2,72,1,4vd2t5schmvvufrfib7f2vjdf,1,57.6,33,2023-01-14T19:20:16.681Z,2023-01-16T11:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456877,570,1,2,72,3,4vd2t5schmvvufrfib7f2vjdf,1,60.1,29.8,2023-01-14T19:20:18.501Z,2023-01-16T11:44:33Z,3978364047,212,20.8,3978364041,56,Back,3978364043,140,47.2,3978364045,141,6.5,3981230549,178,,3978364049,213,4.0,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456897,571,1,2,72,6,4vd2t5schmvvufrfib7f2vjdf,1,43.7,18.4,2023-01-14T19:20:21.930Z,2023-01-16T11:44:36Z,3978364167,56,Back,3978364173,212,12.0,3981230635,178,,3978364175,213,2.8,3978364171,141,23.5,3978364169,140,32.8,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456915,572,1,2,72,9,4vd2t5schmvvufrfib7f2vjdf,1,32.5,24.4,2023-01-14T19:20:24.609Z,2023-01-16T11:44:38Z,3978364315,140,30.6,3981230655,178,,3978364313,56,Back,3978364319,212,23.9,3978364317,141,59.4,3978364321,213,1.7,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456951,573,1,2,72,12,4vd2t5schmvvufrfib7f2vjdf,1,30.1,60,2023-01-14T19:20:27.615Z,2023-01-16T11:44:41Z,3978364553,212,21.9,3978364555,213,1.4,3978364549,140,33.7,3978364551,141,91.7,3981230687,178,,3978364547,56,Back,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497456975,574,1,2,72,15,4vd2t5schmvvufrfib7f2vjdf,1,33.9,88.4,2023-01-14T19:20:30.977Z,2023-01-16T11:44:44Z,3981230731,178,,3978364729,140,24.5,3978364733,212,15.5,3978364735,213,4.0,3978364731,141,70.8,3978364727,56,Back,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457029,575,1,2,72,19,4vd2t5schmvvufrfib7f2vjdf,1,24.9,70.2,2023-01-14T19:20:34.345Z,2023-01-16T11:44:47Z,3978365025,56,Back,3978365039,213,4.5,3978365029,141,26.0,3978365035,212,30.7,3981230827,178,,3978365027,140,19.1,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457067,576,1,2,72,22,4vd2t5schmvvufrfib7f2vjdf,1,21.2,23,2023-01-14T19:20:38.155Z,2023-01-16T11:44:50Z,3978365227,140,43.5,3978365231,212,25.7,3978365225,56,Back,3981230907,178,,3978365233,213,0.4,3978365229,141,38.5,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457081,577,1,2,72,24,4vd2t5schmvvufrfib7f2vjdf,1,43.3,38.8,2023-01-14T19:20:39.680Z,2023-01-16T11:44:56Z,3978365311,168,,3978365317,141,31.2,3981231013,178,,3978365321,213,5.2,3978365313,56,Back,3978365315,140,45.9,3978365319,212,5.8,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498004161,1134,83,2,72,29,3kfktv64h7kg7zryax1wktr5r,1,40.1,68.8,2023-01-14T19:20:44.461Z,2023-01-16T12:11:42Z,3981255265,399,130028,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497865225,825,3,2,72,30,4vd2t5schmvvufrfib7f2vjdf,0,63.9,22.5,2023-01-14T19:20:46.164Z,2023-01-16T11:45:02Z,3980547449,464,,3980547447,286,,3980547445,56,Center,3981231119,178,,3980547451,467,7jgtmmk4b2bgn0syidj6ve7kl,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457115,578,4,2,72,31,4vd2t5schmvvufrfib7f2vjdf,1,65.8,22.6,2023-01-14T19:20:46.761Z,2023-01-16T11:45:07Z,3978365477,56,Center,3978365483,286,,3978365475,13,,3978365479,152,,3978365481,265,,3978365543,233,584,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457121,584,4,2,72,31,3kfktv64h7kg7zryax1wktr5r,0,34.2,77.4,2023-01-14T19:20:46.762Z,2023-01-16T11:45:07Z,3978365523,152,,3978365525,265,,3981231169,178,,3978365519,13,,3978365581,233,578,3978365527,285,,3978365521,56,Back,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457383,579,1,2,73,4,4vd2t5schmvvufrfib7f2vjdf,0,67.8,16.9,2023-01-14T19:21:19.797Z,2023-01-16T11:45:14Z,3980547935,224,,3978367197,152,,3978367207,213,0.7,3978367205,212,32.6,3978367195,155,,3980547937,20,,3978367191,2,,3978367201,140,90.6,7jtag81mvpom3bfgezx8txbdh,T. Haye,3980547939,1,,,3978367203,141,3978367193,5,3978367199,56,Center,3981231329,178,49.5,,,,,,,,,,,,,,,,,,,,
2497457697,587,44,2,73,6,3kfktv64h7kg7zryax1wktr5r,1,9.5,49.9,2023-01-14T19:21:21.392Z,2023-01-16T12:22:41Z,3978369261,56,Back,3978369263,285,,3978369283,233,580,,,,,,,,,,,,,,,,86vxgtv8m65pypbngqan36y21,Z. Vanheusden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457387,580,44,2,73,6,4vd2t5schmvvufrfib7f2vjdf,0,90.5,50.1,2023-01-14T19:21:21.393Z,2023-01-16T11:45:19Z,3978367231,286,,3978369295,233,587,3978367229,56,Center,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457405,585,12,2,73,6,3kfktv64h7kg7zryax1wktr5r,1,9.7,49.9,2023-01-14T19:21:21.406Z,2023-01-16T12:22:42Z,3978367311,141,27.2,3978367309,140,8.1,3978367321,15,,3978367313,212,15.5,3978367315,213,4.6,3981231519,388,,3978367307,56,Back,,,,86vxgtv8m65pypbngqan36y21,Z. Vanheusden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457427,581,1,2,73,8,4vd2t5schmvvufrfib7f2vjdf,1,89.1,77.6,2023-01-14T19:21:23.884Z,2023-01-16T11:45:33Z,3978367447,140,77.2,3978367457,212,13.1,3978367451,141,71.6,3981231625,178,,3978367463,213,3.5,3978367445,56,Center,,,,,,,3hpv677ua2y88yx55iujzqpgq,A. Colassin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457451,582,1,2,73,10,4vd2t5schmvvufrfib7f2vjdf,0,77.2,71.4,2023-01-14T19:21:26.012Z,2023-01-16T11:45:36Z,3978367619,56,Center,3981231665,178,,3978367625,212,20.6,3978367627,213,5.3,3980548705,20,,3978367615,2,,3978367623,141,46.7,3978367621,140,88.5,aie09n600h7ozeg6zl6anithx,T. Halilović,3978367617,155,,,3980548703,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457489,586,4,2,73,12,3kfktv64h7kg7zryax1wktr5r,1,12,52.3,2023-01-14T19:21:27.794Z,2023-01-16T11:45:45Z,3978367921,152,,3978367917,13,,3978367919,56,Back,3978367925,285,,3978393565,233,585,3978368495,294,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497457609,585,4,2,73,12,4vd2t5schmvvufrfib7f2vjdf,0,88,47.7,2023-01-14T19:21:27.795Z,2023-01-16T11:45:44Z,3978393581,233,586,3981231827,388,,3978368621,56,Center,3978368617,13,,3978368625,286,,3978368623,152,,3978368619,294,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
