id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2458612511,617,12,2,65,53,ccpscwdcm65czscrun048ecn5,1,8.8,40.3,2022-09-11T11:39:31.169Z,2022-09-13T11:05:07Z,3772861421,212,4.3,3772861415,140,12.3,3772861411,56,Back,3772861423,213,5.7,3777304021,388,,3772861469,15,,3772861419,141,37.1,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612543,603,44,2,65,55,6hsriqr3ybvyg94w2k19oal50,1,87,60.6,2022-09-11T11:39:33.266Z,2022-09-13T20:50:01Z,3772861617,233,618,3772861585,56,Center,3772861587,286,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612531,618,44,2,65,55,ccpscwdcm65czscrun048ecn5,0,13,39.4,2022-09-11T11:39:33.267Z,2022-09-13T11:05:12Z,3772861639,233,603,3772861531,56,Back,3772861533,285,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612557,604,61,2,65,55,6hsriqr3ybvyg94w2k19oal50,1,86.2,58.2,2022-09-11T11:39:33.300Z,2022-09-13T20:50:01Z,3772861649,56,Center,3777304413,21,,3777304415,178,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612607,619,1,2,65,56,ccpscwdcm65czscrun048ecn5,1,12.3,37.1,2022-09-11T11:39:34.077Z,2022-09-13T11:05:31Z,3772861897,157,,3772861909,1,,3772861903,141,35.2,3772861899,56,Back,3772861907,213,6.2,3772861901,140,35.7,3772861905,212,24.6,3777304667,178,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612619,620,1,2,65,59,ccpscwdcm65czscrun048ecn5,0,31.6,36.9,2022-09-11T11:39:37.630Z,2022-09-13T11:05:36Z,3772861967,213,0.3,3777304783,178,,3772861959,56,Center,3772861963,141,46.6,3772861961,140,52.3,3772861965,212,22.7,3772861957,168,,3772861955,3,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612613,605,61,2,66,0,6hsriqr3ybvyg94w2k19oal50,1,60.6,52.4,2022-09-11T11:39:38.001Z,2022-09-13T11:05:42Z,3777304911,21,,3772861933,56,Center,3777304913,178,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612649,606,49,2,66,2,6hsriqr3ybvyg94w2k19oal50,1,44.5,50.1,2022-09-11T11:39:40.166Z,2022-09-13T11:05:46Z,,,,,,,,,,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612727,607,1,2,66,3,6hsriqr3ybvyg94w2k19oal50,1,44.5,50,2022-09-11T11:39:41.282Z,2022-09-13T11:05:51Z,3772862461,140,20.0,3772862465,212,26.7,3772862467,213,3.4,3772862463,141,39.5,3772862459,56,Back,3777305177,178,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612791,608,1,2,66,8,6hsriqr3ybvyg94w2k19oal50,0,21.2,35.7,2022-09-11T11:39:45.974Z,2022-09-13T11:05:55Z,3772862801,155,,3772862805,140,100.0,3772862807,141,17.4,3777305237,178,,3772862803,56,Right,3772862813,1,,3772862809,212,84.9,3772862811,213,6.1,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612795,609,5,2,66,14,6hsriqr3ybvyg94w2k19oal50,0,101.2,17.5,2022-09-11T11:39:52.347Z,2022-09-13T11:06:04Z,3772862823,56,Right,3772862825,346,,3772862895,233,621,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612799,621,5,2,66,14,ccpscwdcm65czscrun048ecn5,1,-1.2,82.5,2022-09-11T11:39:52.347Z,2022-09-13T11:06:04Z,3772862877,233,609,3772862845,56,Back,3772862847,346,,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613063,622,1,2,66,38,ccpscwdcm65czscrun048ecn5,1,4.6,57.2,2022-09-11T11:40:15.976Z,2022-09-13T11:06:07Z,3772864257,140,53.5,3772864269,74,,3772864253,124,,3772864255,56,Center,3772864263,213,5.9,3772864259,141,24.0,3772864265,1,,3772864261,212,56.1,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613089,623,1,2,66,40,ccpscwdcm65czscrun048ecn5,1,53.5,24,2022-09-11T11:40:17.903Z,2022-09-13T11:06:13Z,3772864371,140,68.2,3772864375,212,15.9,3772864377,213,6.0,3772864373,141,18.5,3772864369,56,Right,3777305717,178,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613095,624,61,2,66,41,ccpscwdcm65czscrun048ecn5,0,69.1,18.6,2022-09-11T11:40:19.430Z,2022-09-13T11:06:39Z,3777306471,178,,3772864389,56,Right,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613111,611,4,2,66,42,6hsriqr3ybvyg94w2k19oal50,1,25.8,81,2022-09-11T11:40:20.584Z,2022-09-13T11:06:43Z,3772864483,295,,3772864487,152,,3772864529,233,625,3772864481,13,,3772864485,56,Back,3772864489,285,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613113,625,4,2,66,42,ccpscwdcm65czscrun048ecn5,0,74.2,19,2022-09-11T11:40:20.585Z,2022-09-13T11:06:43Z,3772864493,295,,3772864503,286,,3772864495,56,Right,3772864491,13,,3772864551,233,611,3772864499,152,,3777306543,178,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613379,612,1,2,67,10,6hsriqr3ybvyg94w2k19oal50,1,21.2,82.6,2022-09-11T11:40:48.393Z,2022-09-13T11:06:49Z,3777306743,178,,3772865785,5,,3772865791,56,Back,3772865795,141,89.7,3772865797,212,12.9,3772865793,140,32.6,3772865799,213,0.4,3772865789,152,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613399,613,1,2,67,11,6hsriqr3ybvyg94w2k19oal50,1,32.6,89.7,2022-09-11T11:40:49.390Z,2022-09-13T11:06:54Z,3777306901,178,,3772865911,213,3.2,3772865909,212,13.7,3772865905,140,19.6,3772865903,56,Back,3772865907,141,89.1,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613447,614,1,2,67,13,6hsriqr3ybvyg94w2k19oal50,1,20.2,91.5,2022-09-11T11:40:50.978Z,2022-09-13T11:06:58Z,3772866143,212,25.8,3772866141,141,75.9,3772866145,213,5.9,3777307109,178,,3772866139,140,42.6,3772866135,155,,3772866137,56,Back,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721497,1439,67,2,67,14,6hsriqr3ybvyg94w2k19oal50,1,44,81,2022-09-11T11:40:52.671Z,2022-09-14T11:43:42Z,3778757673,233,1502,,,,,,,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721499,1440,43,2,67,14,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-11T11:40:52.672Z,2022-09-14T04:34:05Z,3778757721,144,82,3778757693,178,0,,,,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721495,1502,67,2,67,14,ccpscwdcm65czscrun048ecn5,0,56,19,2022-09-11T11:40:52.672Z,2022-09-14T04:34:00Z,3778757677,233,1439,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721525,1503,83,2,67,15,ccpscwdcm65czscrun048ecn5,1,56,25.3,2022-09-11T11:40:53.724Z,2022-09-14T04:34:32Z,3778757887,399,471190,,,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613449,615,61,2,67,15,6hsriqr3ybvyg94w2k19oal50,0,42.3,75.7,2022-09-11T11:40:53.739Z,2022-09-14T04:33:04Z,3772866161,56,Back,3777307275,178,,,,,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613469,626,1,2,67,18,ccpscwdcm65czscrun048ecn5,1,56.5,16.8,2022-09-11T11:40:56.031Z,2022-09-13T11:07:10Z,3772866299,56,Right,3772866303,141,16.4,3772866307,213,6.3,3772866305,212,9.0,3772866301,140,65.1,3777307563,178,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613471,627,49,2,67,19,ccpscwdcm65czscrun048ecn5,1,65.1,16.4,2022-09-11T11:40:57.561Z,2022-09-13T11:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613517,628,1,2,67,24,ccpscwdcm65czscrun048ecn5,0,74.4,22.8,2022-09-11T11:41:02.051Z,2022-09-13T11:07:24Z,3772866557,2,,3773734283,225,,3772866559,155,,3772866561,56,Center,3772866575,213,0.8,3772866569,141,47.9,3773734285,387,,3773734287,20,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,3772866573,212,23.8,,3777308031,178,3772866565,140,,,,,,,,,,,90.2,,,,,,,,,,,,,,,,
2458613547,616,12,2,67,25,6hsriqr3ybvyg94w2k19oal50,1,8.8,49.7,2022-09-11T11:41:03.349Z,2022-09-13T11:07:30Z,3772866713,213,5.8,3772866711,212,18.2,3772866709,141,37.9,3777308297,388,,3772866729,15,,3772866705,56,Back,3772866707,140,24.4,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613573,629,1,2,67,28,ccpscwdcm65czscrun048ecn5,1,75.1,53.6,2022-09-11T11:41:05.945Z,2022-09-13T11:07:36Z,3777308521,178,,3772866869,212,8.6,3772866871,213,4.5,3772866865,140,73.3,3772866863,56,Center,3772866867,141,41.2,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613581,630,50,2,67,29,ccpscwdcm65czscrun048ecn5,1,73.6,42.8,2022-09-11T11:41:07.504Z,2022-09-14T04:35:33Z,3772866903,56,Center,3772866983,233,617,3772866905,286,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613593,617,7,2,67,29,6hsriqr3ybvyg94w2k19oal50,1,26.4,57.2,2022-09-11T11:41:07.647Z,2022-09-13T11:08:00Z,3772866947,285,,3772866961,233,630,3772866945,56,Back,3773735229,383,,3777309285,178,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721617,1442,67,2,67,31,6hsriqr3ybvyg94w2k19oal50,1,22.7,55.5,2022-09-11T11:41:09.195Z,2022-09-14T11:43:42Z,3778758461,233,1508,,,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721615,1508,67,2,67,31,ccpscwdcm65czscrun048ecn5,0,77.3,44.5,2022-09-11T11:41:09.196Z,2022-09-14T04:36:25Z,3778758465,233,1442,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613607,618,1,2,67,31,6hsriqr3ybvyg94w2k19oal50,1,22.2,55.8,2022-09-11T11:41:09.220Z,2022-09-14T11:43:43Z,3772867031,213,2.5,3777309403,178,,3772867029,212,12.0,3772867023,56,Back,3772867027,141,66.0,3772867025,140,12.9,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613609,619,49,2,67,31,6hsriqr3ybvyg94w2k19oal50,1,12.9,66,2022-09-11T11:41:09.632Z,2022-09-13T11:08:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613619,620,1,2,67,32,6hsriqr3ybvyg94w2k19oal50,1,12.9,66,2022-09-11T11:41:10.611Z,2022-09-13T11:08:13Z,3777309571,178,,3772867087,213,3.9,3772867083,141,50.9,3772867085,212,15.0,3772867081,140,2.5,3772867079,56,Back,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613685,621,1,2,67,33,6hsriqr3ybvyg94w2k19oal50,0,2.5,50.9,2022-09-11T11:41:11.784Z,2022-09-13T11:08:16Z,3772867421,212,60.8,3772867425,1,,3772867415,56,Left,3772867417,140,54.7,3772867423,213,0.4,3777309641,178,,3772867413,157,,3772867419,141,89.6,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613693,631,49,2,67,40,ccpscwdcm65czscrun048ecn5,1,42.4,9.2,2022-09-11T11:41:18.062Z,2022-09-13T11:08:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721643,1444,83,2,67,41,6hsriqr3ybvyg94w2k19oal50,1,58.5,87,2022-09-11T11:41:19.739Z,2022-09-14T04:37:10Z,3778758665,399,167145,,,,,,,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613761,632,1,2,67,43,ccpscwdcm65czscrun048ecn5,1,43.9,11.6,2022-09-11T11:41:20.964Z,2022-09-13T11:08:28Z,3772867787,140,48.1,3772867797,213,5.4,3772867793,141,3.7,3772867785,56,Back,3772867795,212,7.0,3777309879,178,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614969,645,50,2,67,44,ccpscwdcm65czscrun048ecn5,1,40.9,9.8,2022-09-11T11:41:22.014Z,2022-09-13T11:08:34Z,3772873459,286,,3772873607,233,631,3772873457,56,Back,,,,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614927,631,7,2,67,44,6hsriqr3ybvyg94w2k19oal50,0,59.1,90.2,2022-09-11T11:41:22.597Z,2022-09-13T11:08:39Z,3773736833,383,,3772873267,56,Left,3777310199,178,,3772873579,233,645,3772873269,285,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613777,633,3,2,67,46,ccpscwdcm65czscrun048ecn5,0,45.1,4,2022-09-11T11:41:24.072Z,2022-09-13T11:08:44Z,3772867849,286,,3777310345,178,,3773737147,464,,3772867847,56,Back,3772867859,211,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613785,622,49,2,67,48,6hsriqr3ybvyg94w2k19oal50,1,64,78.4,2022-09-11T11:41:26.041Z,2022-09-13T11:08:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613829,623,1,2,67,48,6hsriqr3ybvyg94w2k19oal50,1,64.1,78.5,2022-09-11T11:41:26.128Z,2022-09-13T11:08:49Z,3772868119,140,72.5,3772868117,56,Left,3772868123,212,14.5,3777310455,178,,3772868125,213,0.9,3772868121,141,95.4,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613835,624,1,2,67,52,6hsriqr3ybvyg94w2k19oal50,0,82.1,88.7,2022-09-11T11:41:30.123Z,2022-09-13T11:08:56Z,3777310641,178,,3772868169,212,3.9,3772868171,213,5.0,3772868165,140,83.3,3772868163,56,Left,3772868167,141,83.3,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613855,634,61,2,67,52,ccpscwdcm65czscrun048ecn5,1,22.5,19.1,2022-09-11T11:41:30.391Z,2022-09-13T11:09:01Z,3777310781,178,,3772868255,56,Back,,,,,,,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613905,635,12,2,67,53,ccpscwdcm65czscrun048ecn5,1,10.1,34,2022-09-11T11:41:31.690Z,2022-09-13T11:09:06Z,3772868499,141,26.7,3777310897,388,,3772868503,213,6.0,3772868497,140,25.6,3772868501,212,17.0,3772868495,56,Back,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613909,636,61,2,67,55,ccpscwdcm65czscrun048ecn5,0,25.1,27.3,2022-09-11T11:41:33.580Z,2022-09-13T11:09:12Z,3772868517,56,Back,3777311015,178,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721721,1448,67,2,67,56,6hsriqr3ybvyg94w2k19oal50,1,73.1,64.1,2022-09-11T11:41:34.393Z,2022-09-14T11:43:43Z,3778759119,233,1511,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721719,1511,67,2,67,56,ccpscwdcm65czscrun048ecn5,0,26.9,35.9,2022-09-11T11:41:34.394Z,2022-09-14T04:39:08Z,3778759127,233,1448,,,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614065,627,3,2,67,56,6hsriqr3ybvyg94w2k19oal50,0,75,63.4,2022-09-11T11:41:34.441Z,2022-09-13T11:09:16Z,3772869225,286,,3777311097,178,,3772869473,233,638,3772869223,56,Center,3773739417,465,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614073,638,7,2,67,56,ccpscwdcm65czscrun048ecn5,0,25,36.6,2022-09-11T11:41:34.512Z,2022-09-13T11:09:19Z,3777311175,178,,3772869269,285,,3772869289,233,627,3773739587,383,,3772869267,56,Back,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613911,625,49,2,67,57,6hsriqr3ybvyg94w2k19oal50,1,77.9,66.7,2022-09-11T11:41:35.465Z,2022-09-13T11:09:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613941,626,2,2,67,57,6hsriqr3ybvyg94w2k19oal50,1,77.6,67.2,2022-09-11T11:41:35.559Z,2022-09-13T11:09:26Z,3772868673,140,86.4,3772868849,7,b2uznyb9b8fxsy57450mbmwru,3772868671,56,Center,3772868675,141,76.6,3777311327,178,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614043,637,55,2,67,57,ccpscwdcm65czscrun048ecn5,1,14.5,46,2022-09-11T11:41:35.560Z,2022-09-13T11:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614167,639,1,2,68,19,ccpscwdcm65czscrun048ecn5,1,23.5,35.8,2022-09-11T11:41:57.076Z,2022-09-13T11:09:30Z,3772869755,213,0.8,3772869737,241,,3772869757,1,,3772869741,56,Left,3772869721,189,,3772869749,141,92.7,3772869753,212,52.6,3772869733,5,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,3777311521,178,,,3772869745,140,,,,,,,,,,,,57.5,,,,,,,,,,,,,,,,,
2458614251,640,1,2,68,25,ccpscwdcm65czscrun048ecn5,1,82,85.6,2022-09-11T11:42:03.072Z,2022-09-14T11:43:44Z,3772870103,2,,3773741063,72,,3772870111,140,93.1,3772870513,154,,3772870511,210,15,3773741061,224,,3772870113,141,52.5,3772870107,155,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,3777311639,178,,1,3772870109,56,3772870115,212,3772870117,213,5.2,,,,,,,Center,25.3,,,,,,,,,,,,,,,,
2459721765,1516,67,2,68,26,ccpscwdcm65czscrun048ecn5,1,91.8,52,2022-09-11T11:42:04.012Z,2022-09-14T11:43:44Z,3778759425,233,1450,,,,,,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459721763,1450,67,2,68,26,6hsriqr3ybvyg94w2k19oal50,0,8.2,48,2022-09-11T11:42:04.013Z,2022-09-14T04:40:21Z,3778759429,233,1516,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614259,641,15,2,68,26,ccpscwdcm65czscrun048ecn5,1,93.1,52.5,2022-09-11T11:42:04.029Z,2022-09-14T11:43:44Z,3772870535,231,51.4,3772870245,20,,3772872267,147,52.7,3772870533,230,99.1,3772870519,29,,3772870531,328,,3772870529,103,19,3772870147,56,Center,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,3772870527,102,53.3,,3772872263,82,3777311761,178,3772872261,100,,3772870521,154,,3772870143,22,,,,3772872279,233,3773741775,108,,3772870523,55,640,3772872265,146,94.9,628,3772870145,17,3772872251,76
2458614257,628,10,2,68,26,6hsriqr3ybvyg94w2k19oal50,1,6.4,45.8,2022-09-11T11:42:04.080Z,2022-09-13T11:09:44Z,3772871913,94,,3777311835,178,,3772872291,233,641,3772870137,56,Back,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614555,629,6,2,68,27,6hsriqr3ybvyg94w2k19oal50,0,0,35.4,2022-09-11T11:42:05.264Z,2022-09-13T11:09:46Z,3772871537,73,,3772872199,233,642,3772871535,56,Back,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614261,642,6,2,68,27,ccpscwdcm65czscrun048ecn5,1,100,64.6,2022-09-11T11:42:05.264Z,2022-09-13T11:09:46Z,3772870155,56,Center,3772872195,233,629,3772871425,73,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614777,643,1,2,69,9,ccpscwdcm65czscrun048ecn5,0,99.7,99.8,2022-09-11T11:42:47.428Z,2022-09-13T11:09:57Z,3773744595,72,,3772872583,1,,3772872581,213,4.5,3772872579,212,42.2,3777312139,178,,3772872575,140,90.3,3772872577,141,39.4,3772872569,155,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,3772872565,2,,,3772872571,224,3772872567,6,3772872573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2458614829,630,12,2,69,11,6hsriqr3ybvyg94w2k19oal50,1,9.3,60.8,2022-09-11T11:42:49.315Z,2022-09-13T11:10:06Z,3772872801,213,0.1,3772872795,140,41.5,3772872797,141,64.9,3772872793,56,Back,3772872799,212,33.9,3772872809,15,,3777312321,388,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458614911,644,1,2,69,18,ccpscwdcm65czscrun048ecn5,0,56.8,34.5,2022-09-11T11:42:56.080Z,2022-09-13T11:10:12Z,3777312427,178,,3772873209,213,1.4,3772873213,1,,3772873197,140,64.0,3772873193,56,Left,3772873201,141,93.9,3772873205,212,41.1,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
