id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2530467183,558,1,2,60,12,b79uipsy57y1jqpy07h4i5ovk,1,29.1,63.7,2023-04-08T18:05:19.085Z,2023-04-08T18:05:20Z,4173438767,213,2.7,4173438761,140,21.8,4173438759,56,Back,4173438765,212,8.4,4173438763,141,68.8,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467219,552,45,2,60,14,6hsriqr3ybvyg94w2k19oal50,0,74.5,35,2023-04-08T18:05:20.589Z,2023-04-08T18:05:24Z,4173439061,233,559,4173438961,56,Center,4173438963,286,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467225,559,3,2,60,14,b79uipsy57y1jqpy07h4i5ovk,1,25.5,65,2023-04-08T18:05:20.589Z,2023-04-08T18:05:23Z,4173439013,233,552,4173438989,285,,4173438987,56,Back,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467249,560,1,2,60,16,b79uipsy57y1jqpy07h4i5ovk,1,25.7,62,2023-04-08T18:05:22.749Z,2023-04-08T18:05:24Z,4173439137,140,29.7,4173439143,213,0.5,4173439135,56,Back,4173439139,141,65.7,4173439141,212,4.9,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467255,561,61,2,60,16,b79uipsy57y1jqpy07h4i5ovk,1,29.7,65.7,2023-04-08T18:05:23.173Z,2023-04-08T18:42:22Z,4173439163,56,Back,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467269,553,1,2,60,17,6hsriqr3ybvyg94w2k19oal50,1,70.4,39.8,2023-04-08T18:05:23.709Z,2023-04-08T18:05:25Z,4173439235,141,38.2,4173439233,140,77.2,4173439239,213,6.1,4173439237,212,7.2,4173439231,56,Center,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467273,554,49,2,60,18,6hsriqr3ybvyg94w2k19oal50,1,82,37,2023-04-08T18:05:25.060Z,2023-04-08T18:05:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467315,555,1,2,60,18,6hsriqr3ybvyg94w2k19oal50,1,82,36.9,2023-04-08T18:05:25.301Z,2023-04-08T18:05:28Z,4173439469,56,Center,4173439477,213,1.1,4173439471,140,88.5,4173439473,141,59.0,4173439475,212,16.5,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467321,556,61,2,60,22,6hsriqr3ybvyg94w2k19oal50,1,88.2,60,2023-04-08T18:05:28.604Z,2023-04-08T18:05:29Z,4173439495,56,Center,,,,,,,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467385,557,3,2,60,26,6hsriqr3ybvyg94w2k19oal50,0,96.6,96.5,2023-04-08T18:05:33.053Z,2023-04-08T18:05:34Z,4173439861,56,Left,4173439881,211,,4173439863,286,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467443,562,1,2,60,28,b79uipsy57y1jqpy07h4i5ovk,0,8.3,13.1,2023-04-08T18:05:34.926Z,2023-04-08T18:05:36Z,4173440193,213,6.0,4173440189,141,0.0,4173440183,157,,4173440187,140,42.2,4173440191,212,37.0,4173440195,1,,4173440185,56,Back,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467585,558,5,2,60,30,6hsriqr3ybvyg94w2k19oal50,1,60.6,102,2023-04-08T18:05:36.840Z,2023-04-08T18:48:13Z,4173440875,347,,4173440873,56,Left,4173440973,233,563,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467457,563,5,2,60,30,b79uipsy57y1jqpy07h4i5ovk,0,39.4,-2,2023-04-08T18:05:36.840Z,2023-04-08T18:05:43Z,4173440237,347,,4173440235,56,Back,4173440981,233,558,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467817,559,1,2,60,48,6hsriqr3ybvyg94w2k19oal50,0,63.4,100,2023-04-08T18:05:54.661Z,2023-04-08T18:05:55Z,4173442245,213,5.7,4173442239,140,71.2,4173442241,141,94.4,4173442243,212,9.7,4173442237,56,Left,4173442235,107,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467855,564,1,2,60,49,b79uipsy57y1jqpy07h4i5ovk,0,32.6,7.7,2023-04-08T18:05:56.094Z,2023-04-08T18:43:17Z,4173442455,1,,4173442437,140,61.9,4173442449,212,31.0,4173442433,56,Right,4173442429,157,,4173650459,189,,4173442453,213,0.1,4173442445,141,12.8,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467889,560,1,2,60,51,6hsriqr3ybvyg94w2k19oal50,1,55.4,93.9,2023-04-08T18:05:57.677Z,2023-04-08T18:05:59Z,4173442667,213,0.0,4173442657,3,,4173442661,140,65.2,4173442663,141,94.4,4173442665,212,10.3,4173442659,56,Left,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467897,561,44,2,60,52,6hsriqr3ybvyg94w2k19oal50,1,60.8,87.8,2023-04-08T18:05:59.004Z,2023-04-08T18:05:59Z,4173442697,286,,4173442735,233,565,4173442695,56,Left,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467893,565,44,2,60,52,b79uipsy57y1jqpy07h4i5ovk,0,39.2,12.2,2023-04-08T18:05:59.005Z,2023-04-08T18:43:03Z,4173442679,56,Back,4173442835,233,561,4173442681,285,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467901,562,1,2,60,52,6hsriqr3ybvyg94w2k19oal50,0,62.8,93,2023-04-08T18:05:59.317Z,2023-04-08T18:06:00Z,4173442713,212,5.8,4173442709,140,67.9,4173442715,213,5.9,4173442705,3,,4173442707,56,Left,4173442711,141,89.7,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467941,566,1,2,60,53,b79uipsy57y1jqpy07h4i5ovk,0,38.3,21.8,2023-04-08T18:06:00.349Z,2023-04-08T18:06:02Z,4173442955,140,56.0,4173442953,56,Center,4173442959,212,18.6,4173442957,141,22.8,4173442951,3,,4173442961,213,0.0,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530467977,563,1,2,60,55,6hsriqr3ybvyg94w2k19oal50,0,47.7,90.2,2023-04-08T18:06:01.974Z,2023-04-08T18:06:04Z,4173443169,140,63.4,4173443177,212,21.2,4173443165,3,,4173443167,56,Center,4173443173,141,70.5,4173443179,213,5.6,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468017,567,8,2,60,58,b79uipsy57y1jqpy07h4i5ovk,1,34.9,32.7,2023-04-08T18:06:05.053Z,2023-04-08T18:43:19Z,4173443393,56,Back,,,,,,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468097,564,1,2,60,59,6hsriqr3ybvyg94w2k19oal50,1,60.8,66.9,2023-04-08T18:06:05.630Z,2023-04-08T18:06:46Z,4173447359,154,,4173443881,155,,4173443887,141,54.0,4173443891,213,5.8,4173443889,212,18.3,4173443885,140,76.1,4173443883,56,Center,4173447357,210,15,4idru0svqcqjpi03b4jhqyd3p,M. Bero,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468103,565,15,2,61,3,6hsriqr3ybvyg94w2k19oal50,1,92.9,58.4,2023-04-08T18:06:10.069Z,2023-04-08T18:06:46Z,4173447383,29,,4173447397,147,56.9,4173447391,102,49.7,4173447395,146,95.0,4173443909,56,Center,4173443907,17,,4173446621,233,569,4173447393,103,5.1,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,4173443905,22,,4173447381,78,4173446595,72,,,4173447387,55,564,4173447385,154,,,,,,,,,,,,,,,,,,
2530468181,569,10,2,61,3,b79uipsy57y1jqpy07h4i5ovk,1,3.4,45.7,2023-04-08T18:06:10.169Z,2023-04-08T18:06:49Z,4173444323,173,,4173446635,233,565,4173447657,183,,4173447651,389,,4173444331,56,Back,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468169,568,12,2,61,5,b79uipsy57y1jqpy07h4i5ovk,1,11.2,40.6,2023-04-08T18:06:11.806Z,2023-04-08T18:43:37Z,4173444255,213,0.7,4173444253,212,24.4,4173444249,140,29.7,4173444251,141,62.4,4173444247,56,Back,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468223,566,1,2,61,8,6hsriqr3ybvyg94w2k19oal50,1,58.8,43.6,2023-04-08T18:06:14.876Z,2023-04-08T18:06:17Z,4173444539,140,77.7,4173444541,141,32.7,4173444543,212,21.2,4173444545,213,5.9,4173444537,56,Center,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468267,567,1,2,61,10,6hsriqr3ybvyg94w2k19oal50,0,79.1,27.6,2023-04-08T18:06:17.197Z,2023-04-08T18:06:31Z,4173444793,213,0.9,4173444789,141,55.1,4173444785,56,Center,4173444783,155,,4173444787,140,93.0,4173444791,212,23.7,4173444781,2,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468317,570,44,2,61,12,b79uipsy57y1jqpy07h4i5ovk,1,7.4,46,2023-04-08T18:06:19.396Z,2023-04-08T18:06:32Z,4173445037,56,Back,4173446141,233,568,4173445039,285,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468287,568,44,2,61,12,6hsriqr3ybvyg94w2k19oal50,0,92.6,54,2023-04-08T18:06:19.397Z,2023-04-08T18:06:32Z,4173444877,56,Center,4173446161,233,570,4173444879,286,,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468289,569,43,2,61,13,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-04-08T18:06:19.725Z,2023-04-08T18:06:32Z,4173444889,17,0,4173444891,56,Center,4173444887,22,0,4173444897,252,0,4173446213,144,39,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468329,571,12,2,61,14,b79uipsy57y1jqpy07h4i5ovk,1,7.8,47,2023-04-08T18:06:20.612Z,2023-04-08T18:43:21Z,4173445129,15,,4173445093,140,0.0,4173445099,213,3.3,4173445097,212,8.7,4173445091,56,Back,4173445161,167,,4173445095,141,45.4,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468305,570,6,2,61,14,6hsriqr3ybvyg94w2k19oal50,1,96.6,53.9,2023-04-08T18:06:21.085Z,2023-04-08T18:06:29Z,4173445839,233,572,4173444975,56,Center,4173445793,73,,,,,,,,,,,,,,,,,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468341,572,6,2,61,14,b79uipsy57y1jqpy07h4i5ovk,0,3.4,46.1,2023-04-08T18:06:21.085Z,2023-04-08T18:39:45Z,4173445905,233,570,4173445139,73,,4173445137,56,Back,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530468985,571,1,2,61,49,6hsriqr3ybvyg94w2k19oal50,0,99.5,99.6,2023-04-08T18:06:56.422Z,2023-04-08T18:06:59Z,4173448581,212,31.5,4173448571,155,,4173448577,140,91.7,4173448569,6,,4173448575,56,Center,4173448579,141,54.9,4173448583,213,4.4,4173448567,2,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,4173448573,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469021,573,12,2,61,52,b79uipsy57y1jqpy07h4i5ovk,1,9.4,46.1,2023-04-08T18:06:59.533Z,2023-04-08T18:07:00Z,4173448781,212,9.3,4173448777,140,18.0,4173448779,141,42.7,4173448783,213,6.0,4173448775,56,Back,4173448811,15,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469045,574,61,2,61,53,b79uipsy57y1jqpy07h4i5ovk,0,18.7,46.6,2023-04-08T18:06:59.596Z,2023-04-08T19:41:06Z,4173448899,56,Back,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469069,572,15,2,61,54,6hsriqr3ybvyg94w2k19oal50,1,76.7,48.5,2023-04-08T18:07:01.400Z,2023-04-08T18:07:25Z,4173451097,458,,4173449785,20,,4173451091,103,19,4173451101,147,50.9,4173451111,231,50,4173451107,230,99.4,4173451733,233,576,4173451095,328,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,4173451089,102,52.6,4173449021,18,4173449023,56,Center,,4173451085,76,,4173449789,82,4173449783,25,,,4173451099,146,90.3,4173451093,215,,,,,,,,,
2530469431,576,10,2,61,54,b79uipsy57y1jqpy07h4i5ovk,1,7.7,46.6,2023-04-08T18:07:01.500Z,2023-04-08T18:07:26Z,4173451757,233,572,4173450969,56,Back,4173450965,94,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469081,573,6,2,61,55,6hsriqr3ybvyg94w2k19oal50,1,79,51,2023-04-08T18:07:02.364Z,2023-04-08T18:39:46Z,4173449131,233,575,4173449083,56,Center,4173449085,73,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469073,575,6,2,61,55,b79uipsy57y1jqpy07h4i5ovk,0,21,49,2023-04-08T18:07:02.364Z,2023-04-08T18:07:04Z,4173449047,73,,4173449177,233,573,4173449045,56,Back,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469629,574,1,2,62,18,6hsriqr3ybvyg94w2k19oal50,0,99.5,99.5,2023-04-08T18:07:25.134Z,2023-04-08T18:07:28Z,4173451955,2,,4173451965,224,,4173451961,155,,4173451983,213,4.4,4173451979,141,53.0,4173451957,6,,4173451971,56,Center,4173451981,212,32.8,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,4173451975,140,91.2,4173451985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469675,577,12,2,62,23,b79uipsy57y1jqpy07h4i5ovk,1,9.5,46.6,2023-04-08T18:07:30.380Z,2023-04-08T18:43:57Z,4173452253,213,0.9,4173452245,56,Back,4173452249,141,80.0,4173452251,212,28.0,4173452247,140,25.1,4173452279,15,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469763,575,1,2,62,26,6hsriqr3ybvyg94w2k19oal50,0,79.6,14.3,2023-04-08T18:07:33.188Z,2023-04-08T18:07:37Z,4173452835,155,,4173452837,56,Center,4173452843,212,33.9,4173452829,2,,4173452847,1,,4173452839,140,97.2,4173452841,141,56.1,4173452845,213,1.0,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469795,578,12,2,62,30,b79uipsy57y1jqpy07h4i5ovk,1,3.5,44.6,2023-04-08T18:07:37.019Z,2023-04-08T18:07:38Z,4173453027,141,38.0,4173453053,167,,4173453031,213,3.9,4173453017,56,Back,4173453023,140,0.0,4173453029,212,6.6,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469809,576,6,2,62,30,6hsriqr3ybvyg94w2k19oal50,1,99.2,59,2023-04-08T18:07:37.388Z,2023-04-08T18:07:38Z,4173453073,73,,4173453075,233,579,4173453071,56,Center,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530469801,579,6,2,62,30,b79uipsy57y1jqpy07h4i5ovk,0,0.8,41,2023-04-08T18:07:37.388Z,2023-04-08T18:39:46Z,4173453043,73,,4173453041,56,Back,4173453155,233,576,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530470327,577,1,2,62,58,6hsriqr3ybvyg94w2k19oal50,1,99.5,99.5,2023-04-08T18:08:04.644Z,2023-04-09T08:34:37Z,4173460605,154,,4173460601,210,15,4173455787,2,,4173455801,212,29.5,4173455793,224,,4173455799,141,57.2,4173455795,56,Center,4173455791,155,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,1,4173455803,213,4.5,4173455797,140,4173455789,6,,93.4,,,,,,,,,,,,,,,,,,,,,,,
2530470333,578,15,2,62,59,6hsriqr3ybvyg94w2k19oal50,1,94.6,58.9,2023-04-08T18:08:06.259Z,2023-04-09T08:34:37Z,4173460627,328,,4173459167,20,,4173460621,102,48.1,4175682723,25,,4173460625,108,,4173455835,56,Center,4173460639,231,52.3,4173460623,103,12.5,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,4173460637,230,99.8,4173460611,80,4173460617,55,577,,4173460631,100,,4173460615,154,4173460635,147,54.3,,4173459173,82,,4173460613,29,,4173460633,146,97.6,1,4173460629,139,4173459169,61
2530470349,579,16,2,63,0,6hsriqr3ybvyg94w2k19oal50,1,97.6,52,2023-04-08T18:08:07.060Z,2023-04-09T08:34:48Z,4173462951,328,,4173462949,108,,4173462927,80,,4173462937,55,578,4173462943,102,46.2,4173462955,231,51.1,4173455921,16,,4173455923,56,Center,b2uznyb9b8fxsy57450mbmwru,M. Sankoh,,4173460889,25,,4173460891,20,4173462933,29,,,4173462947,214,,4173460897,374,4173460901,375,63:00.348,2023-04-08 19:08:06.888,4173462945,103,8.2,4173462953,230,99.7,,,,,,,,
2530471617,580,18,2,64,13,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:09:20.310Z,2023-04-08T18:09:21Z,4173463001,42,,4173463045,55,581,4173463007,59,7,4173463003,44,Forward,,,,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530471619,581,19,2,64,13,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:09:20.311Z,2023-04-08T18:17:00Z,4173463033,55,580,4173463029,59,19,4173512381,293,1,4173512377,292,6,4173463027,145,11,4173463021,42,,4173463031,44,Midfielder,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472023,582,18,2,64,15,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:09:21.663Z,2023-04-08T18:11:19Z,4173465615,55,583,4173465435,59,21,4173465433,44,Midfielder,4173465429,42,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472043,583,19,2,64,15,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:09:21.664Z,2023-04-08T18:11:19Z,4173465543,59,27,4173465537,42,,4173465549,44,Midfielder,4173465551,55,582,4173465545,292,6,4173465541,145,4,4173465547,293,2,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530473395,600,18,2,64,19,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:09:25.581Z,2023-04-08T18:11:27Z,4173473409,55,601,4173473343,59,11,4173473339,42,,4173473341,44,Forward,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530473399,601,19,2,64,19,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:09:25.582Z,2023-04-08T18:11:27Z,4173473377,292,7,4173473369,42,,4173473381,44,Midfielder,4173473375,59,8,4173473383,55,600,4173473379,293,4,4173473373,145,7,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530480809,662,40,2,64,20,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-04-08T18:09:27.331Z,2023-04-08T18:17:40Z,4173514911,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",4173514921,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4173514917,130,8,4173514913,59,"1, 2, 5, 18, 6, 4, 8, 10, 9, 27, 19, 17, 20, 22, 28, 40",4173514909,30,"4odeml6s5vm38m9u7tnh6n8id, ciguyr553yqapqfudim9af46h, 6ydojoa3581jgszpjqj7i8zpx, 5dbx86ca2t7dae8b3t69atii1, 7nfr8xuo637qma7ovxx4r9fmy, 32pfghvfogjnpbgsj5mk2jhpm, 9d4lofwg9ooaoldw2vpt4h36y, dtglxu78mwbkvog0jnusmdc5x, hxqybxg5578sgx0gx5qb834l, 94b7i139jyk6hs6ioqlztg1jp, 4cyftx5l62gw3ijl29y7t51pl, 40nypdfe5lbtqi0y1t3rmfqj8, 4qoddvxuknli8073d54hii2cq, 5geiqjzesu0y6bu8hyff4y6dx, a3qbyj57485msu70fggsk4kr8, 2f5hdor2uv8hfxnieyvivsesp",4173514925,194,ciguyr553yqapqfudim9af46h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472137,584,1,2,64,41,b79uipsy57y1jqpy07h4i5ovk,1,50.3,49.7,2023-04-08T18:09:48.396Z,2023-04-08T18:44:30Z,4173466071,141,56.3,4173466069,140,35.3,4173466077,279,G,4173466075,213,2.9,4173466073,212,16.4,4173466067,56,Back,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472179,585,1,2,64,43,b79uipsy57y1jqpy07h4i5ovk,1,35.3,56.3,2023-04-08T18:09:49.883Z,2023-04-08T18:09:51Z,4173466259,212,11.9,4173466255,140,28.6,4173466249,56,Back,4173466261,213,4.1,4173466257,141,42.1,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472223,586,1,2,64,45,b79uipsy57y1jqpy07h4i5ovk,1,28.6,42.1,2023-04-08T18:09:51.563Z,2023-04-08T18:09:53Z,4173466499,140,35.8,4173466505,213,5.9,4173466503,212,8.1,4173466501,141,37.7,4173466497,56,Back,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472273,587,1,2,64,46,b79uipsy57y1jqpy07h4i5ovk,1,35.8,37.7,2023-04-08T18:09:53.435Z,2023-04-08T18:44:52Z,4173466783,141,63.9,4173466785,212,19.8,4173466779,56,Back,4173466787,213,2.0,4173466781,140,27.6,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472337,588,1,2,64,49,b79uipsy57y1jqpy07h4i5ovk,0,27.6,63.9,2023-04-08T18:09:55.932Z,2023-04-08T18:10:00Z,4173467195,1,,4173467185,56,Left,4173467187,140,71.3,4173467191,212,49.2,4173467193,213,0.4,4173467189,141,89.9,4173467183,155,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472335,580,44,2,64,53,6hsriqr3ybvyg94w2k19oal50,1,26.6,9.4,2023-04-08T18:09:59.667Z,2023-04-08T18:10:01Z,4173467281,233,589,4173467175,56,Back,4173467177,285,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530472345,589,44,2,64,53,b79uipsy57y1jqpy07h4i5ovk,0,73.4,90.6,2023-04-08T18:09:59.668Z,2023-04-08T18:10:01Z,4173467307,233,580,4173467223,286,,4173467219,56,Left,,,,,,,,,,,,,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
