id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2457554869,21,6,1,2,21,6g9qrm72224jrk6tkxxxi8a9n,0,2.4,82.6,2022-09-09T18:02:35.206Z,2022-09-11T09:20:09Z,3767236673,233,30,3767236637,56,Back,3767236639,73,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554859,30,6,1,2,21,b79uipsy57y1jqpy07h4i5ovk,1,97.6,17.4,2022-09-09T18:02:35.206Z,2022-09-11T09:20:09Z,3767236603,75,,3767236667,233,21,3767236601,56,Right,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555319,31,1,1,2,57,b79uipsy57y1jqpy07h4i5ovk,0,99.7,0.5,2022-09-09T18:03:10.446Z,2022-09-11T09:20:11Z,3767238881,141,40.4,3767238877,140,92.9,3768846441,20,,3767238849,2,,3767238867,224,,3767238861,155,,3767238883,212,28.1,3767238873,56,Center,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,3772592443,178,,3767238885,213,1.8,3767238855,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555351,22,12,1,2,58,6g9qrm72224jrk6tkxxxi8a9n,1,5.8,60,2022-09-09T18:03:11.810Z,2022-09-11T09:20:14Z,3767239083,213,6.1,3767239097,15,,3767239079,141,50.7,3767239075,56,Back,3772592481,388,,3767239081,212,27.5,3767239077,140,31.3,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555345,32,13,1,3,0,b79uipsy57y1jqpy07h4i5ovk,1,75.5,55.1,2022-09-09T18:03:13.688Z,2022-09-11T09:20:17Z,3767239733,231,49.1,3767239047,56,Center,3767239717,25,,3767239723,103,91.7,3767239725,215,,3767239729,458,,3767239337,20,,3767239727,328,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,3767239721,102,42.4,3767239731,230,99.3,3772592531,178,3767239045,18,,,3767239719,81,,,,,,,,,,,,,,,,,,,,,,,,
2457555379,23,5,1,3,2,6g9qrm72224jrk6tkxxxi8a9n,1,-0.8,53,2022-09-09T18:03:15.291Z,2022-09-11T09:20:21Z,3767239185,56,Back,3767239187,346,,3767239205,233,33,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555373,33,5,1,3,2,b79uipsy57y1jqpy07h4i5ovk,0,100.8,47,2022-09-09T18:03:15.291Z,2022-09-11T09:20:21Z,3767239215,233,23,3767239167,346,,3767239165,56,Center,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555523,24,1,1,3,11,6g9qrm72224jrk6tkxxxi8a9n,1,3.8,59,2022-09-09T18:03:24.506Z,2022-09-11T09:20:24Z,3767239969,124,,3767240631,189,,3767239975,141,29.1,3767239979,213,5.0,3767239973,140,9.7,3767239983,237,,3767239971,56,Back,3767239977,212,21.3,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555617,25,1,1,3,13,6g9qrm72224jrk6tkxxxi8a9n,1,9.7,29.1,2022-09-09T18:03:26.707Z,2022-09-11T09:20:27Z,3772592723,178,,3767240487,212,24.1,3767240481,56,Back,3767240489,213,6.1,3767240485,141,23.0,3767240483,140,32.3,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459196399,1214,83,1,3,17,b79uipsy57y1jqpy07h4i5ovk,1,46.6,73.4,2022-09-09T18:03:30.353Z,2022-09-12T09:17:59Z,3775948059,399,465628,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555623,26,4,1,3,21,6g9qrm72224jrk6tkxxxi8a9n,1,72.3,22.5,2022-09-09T18:03:34.315Z,2022-09-11T09:20:29Z,3767240511,56,Center,3767240517,286,,3767240513,152,,3767246811,294,,3767240509,13,,3767240647,233,34,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555645,34,4,1,3,21,b79uipsy57y1jqpy07h4i5ovk,0,27.7,77.5,2022-09-09T18:03:34.316Z,2022-09-11T09:20:29Z,3772592767,178,,3767240655,233,26,3767240621,285,,3767240617,56,Back,3767241423,294,,3767240613,13,,3767240619,152,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556015,27,1,1,3,52,6g9qrm72224jrk6tkxxxi8a9n,0,74.1,16.8,2022-09-09T18:04:05.742Z,2022-09-11T09:20:30Z,3768850363,72,,3767242677,152,,3767242681,140,100.0,3767242687,213,0.9,3772592815,178,,3767242673,155,,3767242683,141,68.2,3768850361,223,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,3767242679,56,Center,3767242689,1,,3767242685,212,3767242669,5,45.1,,3767242665,2,,,,,,,,,,,,,,,,,,,,,,,,
2457556023,28,5,1,3,54,6g9qrm72224jrk6tkxxxi8a9n,0,101,59.2,2022-09-09T18:04:08.287Z,2022-09-11T09:20:33Z,3767242721,56,Center,3767247525,233,35,3767242723,346,,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556237,35,5,1,3,54,b79uipsy57y1jqpy07h4i5ovk,1,-1,40.8,2022-09-09T18:04:08.287Z,2022-09-11T09:20:33Z,3767243899,56,Back,3767247521,233,28,3767243901,346,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556369,36,1,1,4,12,b79uipsy57y1jqpy07h4i5ovk,1,4.6,61.2,2022-09-09T18:04:25.925Z,2022-09-11T09:20:37Z,3767244621,213,4.8,3767244617,141,49.6,3767244611,124,,3767244619,212,7.9,3767244615,140,4.9,3767244625,237,,3767244613,56,Back,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556421,37,1,1,4,17,b79uipsy57y1jqpy07h4i5ovk,1,8,50.3,2022-09-09T18:04:31.085Z,2022-09-11T09:20:40Z,3767244907,1,,3767244901,141,87.4,3767244897,56,Back,3767244905,213,0.7,3772593079,178,,3767244903,212,39.4,3767244899,140,36.8,3767244895,155,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556451,38,1,1,4,20,b79uipsy57y1jqpy07h4i5ovk,0,29.8,85,2022-09-09T18:04:33.713Z,2022-09-11T09:20:43Z,3767245069,157,,3767245075,141,68.4,3767245079,213,4.7,3767245073,140,29.2,3772593147,178,,3767245077,212,11.3,3767245071,56,Back,3767245081,1,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556481,29,44,1,4,22,6g9qrm72224jrk6tkxxxi8a9n,1,69.4,29.7,2022-09-09T18:04:36.137Z,2022-09-12T10:40:45Z,3767245269,286,,3767245333,233,39,3767245267,56,Center,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556483,39,44,1,4,22,b79uipsy57y1jqpy07h4i5ovk,0,30.6,70.3,2022-09-09T18:04:36.138Z,2022-09-11T09:20:48Z,3767245273,285,,3767245535,233,29,3767245271,56,Back,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556509,30,61,1,4,23,6g9qrm72224jrk6tkxxxi8a9n,1,63.5,27.7,2022-09-09T18:04:36.312Z,2022-09-12T10:40:45Z,3772593315,178,,3767245375,56,Center,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556527,31,49,1,4,24,6g9qrm72224jrk6tkxxxi8a9n,1,53.6,10.6,2022-09-09T18:04:38.051Z,2022-09-11T09:20:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556661,32,1,1,4,30,6g9qrm72224jrk6tkxxxi8a9n,1,42.2,4.4,2022-09-09T18:04:43.875Z,2022-09-11T09:21:00Z,3767246167,56,Back,3767246177,213,2.9,3767246171,141,10.3,3772593509,178,,3767246169,140,26.8,3767246173,212,16.7,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556705,33,1,1,4,33,6g9qrm72224jrk6tkxxxi8a9n,1,25.4,17.7,2022-09-09T18:04:46.634Z,2022-09-11T09:21:02Z,3767246377,140,24.2,3767246381,212,23.9,3772593559,178,,3767246383,213,1.6,3767246379,141,52.8,3767246375,56,Back,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556757,34,1,1,4,36,6g9qrm72224jrk6tkxxxi8a9n,1,24.6,56.6,2022-09-09T18:04:50.074Z,2022-09-11T09:21:04Z,3767246591,213,5.9,3767246589,212,10.0,3767246585,140,33.5,3767246583,56,Back,3767246587,141,51.2,3772593587,178,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556791,35,1,1,4,39,6g9qrm72224jrk6tkxxxi8a9n,1,33.3,58.2,2022-09-09T18:04:53.017Z,2022-09-11T09:21:06Z,3767246789,213,1.4,3767246785,141,93.2,3767246783,140,36.7,3767246787,212,24.1,3767246781,56,Back,3772593625,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556809,36,1,1,4,43,6g9qrm72224jrk6tkxxxi8a9n,0,35.4,93.6,2022-09-09T18:04:56.304Z,2022-09-11T09:21:08Z,3767246903,213,0.1,3767246899,141,95.0,3767246895,56,Left,3767246897,140,52.9,3767246901,212,18.4,3772593677,178,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556815,40,49,1,4,44,b79uipsy57y1jqpy07h4i5ovk,1,41.5,7,2022-09-09T18:04:57.410Z,2022-09-11T09:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459196923,1315,83,1,4,45,6g9qrm72224jrk6tkxxxi8a9n,1,58.5,97.3,2022-09-09T18:04:59.029Z,2022-09-12T09:19:22Z,3775950527,399,449414,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556885,41,1,1,4,45,b79uipsy57y1jqpy07h4i5ovk,1,42.4,2.1,2022-09-09T18:04:59.033Z,2022-09-11T09:21:14Z,3767247281,56,Right,3767247287,212,21.7,3767247285,141,20.0,3767247289,213,0.6,3767247283,140,59.5,3772593829,178,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556935,42,1,1,4,49,b79uipsy57y1jqpy07h4i5ovk,1,57.1,20.9,2022-09-09T18:05:02.979Z,2022-09-11T09:21:17Z,3772593939,178,,3767247567,212,26.4,3767247561,56,Back,3767247563,140,40.7,3767247569,213,2.3,3767247565,141,50.3,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557051,43,1,1,4,53,b79uipsy57y1jqpy07h4i5ovk,1,44.6,48.4,2022-09-09T18:05:06.886Z,2022-09-11T09:21:20Z,3772594009,178,,3767248161,213,4.5,3767248157,141,26.1,3767248153,56,Back,3767248159,212,15.7,3767248155,140,40.9,,,,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557089,44,1,1,4,59,b79uipsy57y1jqpy07h4i5ovk,1,39,24.7,2022-09-09T18:05:12.938Z,2022-09-11T09:21:24Z,3772594081,178,,3767248381,213,2.2,3767248377,141,37.3,3767248373,56,Back,3767248379,212,10.6,3767248375,140,33.0,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557175,45,1,1,5,2,b79uipsy57y1jqpy07h4i5ovk,1,32,43.3,2022-09-09T18:05:16.137Z,2022-09-11T09:21:27Z,3767248883,56,Back,3767248889,212,24.4,3767248885,140,8.8,3767248891,213,3.1,3772594185,178,,3767248887,141,44.8,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557281,46,1,1,5,8,b79uipsy57y1jqpy07h4i5ovk,0,12.2,43,2022-09-09T18:05:21.313Z,2022-09-11T09:21:30Z,3767249455,213,6.2,3767249447,56,Center,3767249453,212,57.7,3768863407,157,,3767249449,140,66.7,3767249451,141,32.2,3767249457,1,,3772594263,178,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557283,37,44,1,5,11,6g9qrm72224jrk6tkxxxi8a9n,1,33.2,71.6,2022-09-09T18:05:25.041Z,2022-09-12T10:40:45Z,3767249461,56,Back,3767249463,285,,3767249507,233,47,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557287,47,44,1,5,11,b79uipsy57y1jqpy07h4i5ovk,0,66.8,28.4,2022-09-09T18:05:25.042Z,2022-09-11T09:21:37Z,3767249611,233,37,3767249469,56,Center,3767249471,286,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557301,38,1,1,5,11,6g9qrm72224jrk6tkxxxi8a9n,1,33.2,75.4,2022-09-09T18:05:25.193Z,2022-09-12T10:40:46Z,3767249561,141,90.0,3772594609,388,,3767249559,140,32.9,3767249555,3,,3767249557,56,Back,3767249563,212,9.9,3767249565,213,1.6,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557317,39,1,1,5,14,6g9qrm72224jrk6tkxxxi8a9n,0,32.6,92,2022-09-09T18:05:27.754Z,2022-09-11T09:21:44Z,3767249663,213,5.8,3767249653,3,,3767249655,56,Back,3767249659,141,79.0,3767249661,212,17.5,3767249657,140,47.0,3772594669,388,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557365,48,1,1,5,16,b79uipsy57y1jqpy07h4i5ovk,1,55,24,2022-09-09T18:05:29.827Z,2022-09-11T09:21:50Z,3767249905,212,9.3,3767249903,141,26.5,3767249899,56,Center,3772594841,178,,3767249901,140,63.7,3767249907,213,0.2,3767249897,155,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557375,49,61,1,5,17,b79uipsy57y1jqpy07h4i5ovk,0,65.1,27,2022-09-09T18:05:30.906Z,2022-09-11T09:21:55Z,3772594953,178,,3767249947,56,Center,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557369,40,49,1,5,18,6g9qrm72224jrk6tkxxxi8a9n,1,33.2,80.8,2022-09-09T18:05:31.654Z,2022-09-11T09:21:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557465,41,1,1,5,20,6g9qrm72224jrk6tkxxxi8a9n,1,34,70.6,2022-09-09T18:05:34.085Z,2022-09-11T09:22:08Z,3767250461,56,Back,3767250467,212,22.8,3772595143,178,,3767250465,141,37.9,3767250469,213,4.5,3767250463,140,29.4,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557503,42,1,1,5,23,6g9qrm72224jrk6tkxxxi8a9n,1,28.7,32.2,2022-09-09T18:05:37.272Z,2022-09-11T09:22:12Z,3767250635,212,23.4,3767250633,141,49.1,3767250637,213,2.6,3767250631,140,9.3,3767250629,56,Back,3772595319,178,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557533,43,1,1,5,27,6g9qrm72224jrk6tkxxxi8a9n,0,9,48.8,2022-09-09T18:05:40.641Z,2022-09-11T09:22:14Z,3767250755,140,46.4,3767250759,212,39.3,3767250753,56,Back,3767250763,1,,3767250751,155,,3767250757,141,48.5,3767250761,213,6.3,3772595393,178,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557591,50,1,1,5,30,b79uipsy57y1jqpy07h4i5ovk,1,51.1,49.6,2022-09-09T18:05:43.299Z,2022-09-11T09:22:18Z,3772595463,388,,3767251031,3,,3767251037,141,62.9,3767251033,56,Center,3767251039,212,16.1,3767251035,140,63.8,3767251041,213,0.6,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557599,51,44,1,5,31,b79uipsy57y1jqpy07h4i5ovk,1,64.4,60.5,2022-09-09T18:05:45.097Z,2022-09-12T10:40:46Z,3767251081,233,44,3767251071,56,Center,3767251073,286,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557579,44,44,1,5,31,6g9qrm72224jrk6tkxxxi8a9n,0,35.6,39.5,2022-09-09T18:05:45.098Z,2022-09-11T09:22:21Z,3767251095,233,51,3767250961,285,,3767250957,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557611,52,1,1,5,31,b79uipsy57y1jqpy07h4i5ovk,0,63.8,62.9,2022-09-09T18:05:45.284Z,2022-09-12T10:40:47Z,3772595601,388,,3767251123,3,,3767251131,141,63.1,3767251137,213,0.1,3767251125,168,,3767251129,140,65.5,3767251127,56,Center,3767251133,212,1.8,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557585,45,61,1,5,32,6g9qrm72224jrk6tkxxxi8a9n,1,34.9,41.9,2022-09-09T18:05:45.369Z,2022-09-11T09:22:31Z,3767251011,56,Back,3772595735,15,,3772595737,388,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557649,54,4,1,5,34,b79uipsy57y1jqpy07h4i5ovk,1,60.6,66.5,2022-09-09T18:05:47.896Z,2022-09-11T09:22:37Z,3767251337,286,,3767251331,10,,3767251405,233,46,3767251335,152,,3767251333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557655,46,4,1,5,34,6g9qrm72224jrk6tkxxxi8a9n,0,39.4,33.5,2022-09-09T18:05:47.897Z,2022-09-11T09:22:37Z,3772595839,178,,3767251433,233,54,3767251359,152,,3767251355,10,,3767251357,56,Back,3767251361,285,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557625,53,43,1,5,35,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:05:48.657Z,2022-09-09T18:06:16Z,3767253151,144,61,3767251209,56,Center,,,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457558207,55,1,1,6,14,b79uipsy57y1jqpy07h4i5ovk,1,61,72.9,2022-09-09T18:06:27.776Z,2022-09-11T09:22:39Z,3772595885,178,,3767254411,141,30.7,3767254417,1,,3767254407,56,Center,3767254401,5,,3767254413,212,40.7,3767254403,155,,3767254409,140,88.5,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,3767254415,213,5.5,3767254405,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457558239,56,1,1,6,19,b79uipsy57y1jqpy07h4i5ovk,0,93.7,19.2,2022-09-09T18:06:32.369Z,2022-09-11T09:22:44Z,3772595957,178,,3767254621,213,1.1,3767254617,141,43.7,3767254611,155,,3768866333,20,,3767254609,2,,3768866331,224,,3767254619,212,18.4,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,3767254615,140,100.0,3767254613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457558253,47,5,1,6,20,6g9qrm72224jrk6tkxxxi8a9n,1,-0.9,56.8,2022-09-09T18:06:34.050Z,2022-09-11T09:22:45Z,3767254691,346,,3767254689,56,Back,3767254715,233,57,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457558245,57,5,1,6,20,b79uipsy57y1jqpy07h4i5ovk,0,100.9,43.2,2022-09-09T18:06:34.050Z,2022-09-11T09:22:45Z,3767254639,346,,3767254739,233,47,3767254637,56,Center,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457558473,48,1,1,6,29,6g9qrm72224jrk6tkxxxi8a9n,1,4.3,61.8,2022-09-09T18:06:42.605Z,2022-09-11T09:22:46Z,3767255831,237,,3767255867,189,,3767255823,213,4.9,3767255815,141,31.6,3767255819,212,21.0,3767255809,56,Back,3767255807,124,,3767255811,140,8.4,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457558567,49,1,1,6,32,6g9qrm72224jrk6tkxxxi8a9n,1,10.3,28.3,2022-09-09T18:06:46.104Z,2022-09-11T09:22:48Z,3772596055,178,,3767256273,56,Back,3767256279,212,16.6,3767256275,140,20.0,3767256281,213,5.4,3767256277,141,9.1,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457558603,50,1,1,6,35,6g9qrm72224jrk6tkxxxi8a9n,1,20.9,5.9,2022-09-09T18:06:48.938Z,2022-09-11T09:22:52Z,3767256447,141,5.2,3767256445,140,36.4,3767256449,212,16.3,3772596189,178,,3767256451,213,6.3,3767256443,56,Back,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458666191,868,43,1,6,36,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T18:06:49.715Z,2022-09-11T12:49:34Z,3773122465,178,0,3773123607,144,82,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458666507,874,43,1,6,36,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T18:06:49.771Z,2022-09-11T12:49:42Z,3773123997,178,0,3773124149,144,82,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458666369,872,43,1,6,36,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T18:06:49.792Z,2022-09-11T12:49:48Z,3773124641,144,67,3773123281,233,891,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458666359,891,43,1,6,36,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:06:49.793Z,2022-09-11T12:49:48Z,3773124633,144,67,3773123291,233,872,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458666773,895,43,1,6,37,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:06:50.489Z,2022-09-12T09:20:46Z,3775952781,144,83,3773125477,399,181145,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
