id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2482124005,757,1,2,82,21,4vd2t5schmvvufrfib7f2vjdf,0,61.3,2.9,2022-11-05T21:37:10.803Z,2022-11-07T09:23:36Z,3897581749,213,1.3,3897581745,141,4.9,3901950041,178,,3897581741,56,Right,3897581779,236,,3897581785,286,,3897581743,140,61.7,3897581747,212,1.4,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,3897581781,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124011,689,74,2,82,21,dqk062lu0vm8epvytbm6r4mmf,1,32.3,96.9,2022-11-05T21:37:10.920Z,2022-11-07T09:23:40Z,3897581775,56,Back,3897581787,233,757,3897581777,285,,3901950181,178,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124017,690,5,2,82,22,dqk062lu0vm8epvytbm6r4mmf,0,35.5,101.5,2022-11-05T21:37:11.816Z,2022-11-07T09:23:44Z,3897581805,56,Back,3897581807,347,,3897581861,233,758,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124023,758,5,2,82,22,4vd2t5schmvvufrfib7f2vjdf,1,64.5,-1.5,2022-11-05T21:37:11.816Z,2022-11-07T09:23:44Z,3897581841,347,,3897581839,56,Right,3897581857,233,690,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124175,759,1,2,82,46,4vd2t5schmvvufrfib7f2vjdf,1,77.2,0,2022-11-05T21:37:35.568Z,2022-11-07T09:23:49Z,3897582689,140,79.8,3897582691,141,35.9,3897582695,213,1.5,3901383509,1,,3897582681,107,,3897582693,212,25.4,3897582687,56,Center,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124179,760,44,2,82,48,4vd2t5schmvvufrfib7f2vjdf,1,80,31.7,2022-11-05T21:37:37.983Z,2022-11-07T10:30:43Z,3897582713,56,Center,3897582807,233,691,3897582715,286,,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124187,691,44,2,82,48,dqk062lu0vm8epvytbm6r4mmf,0,20,68.3,2022-11-05T21:37:37.984Z,2022-11-07T09:23:52Z,3897582761,285,,3897582763,233,760,3897582759,56,Back,,,,,,,,,,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482840373,876,1,2,82,48,4vd2t5schmvvufrfib7f2vjdf,0,77.7,37.2,2022-11-05T21:37:38.107Z,2022-11-07T10:30:44Z,3901384269,141,33.1,3901384265,56,Center,3901384271,212,14.7,3901384267,140,91.4,3901384263,3,,3901950803,388,,3901384273,213,6.1,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124209,693,49,2,82,50,dqk062lu0vm8epvytbm6r4mmf,1,3.1,72.3,2022-11-05T21:37:40.226Z,2022-11-07T09:24:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124201,692,43,2,82,51,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:37:40.786Z,2022-11-06T22:23:12Z,3897582857,56,Back,3901384021,144,61,,,,,,,,,,,,,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124219,694,3,2,82,53,dqk062lu0vm8epvytbm6r4mmf,0,9.6,95.2,2022-11-05T21:37:43.077Z,2022-11-07T09:24:08Z,3897583045,233,761,3897582959,56,Back,3901951173,178,,3897582961,285,,3901384797,465,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124227,761,7,2,82,54,4vd2t5schmvvufrfib7f2vjdf,1,90.4,4.8,2022-11-05T21:37:44.055Z,2022-11-07T09:24:14Z,3897582995,286,,3901384733,385,,3901951439,178,,3897582991,167,,3897583029,233,694,3897582993,56,Right,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124251,695,5,2,82,55,dqk062lu0vm8epvytbm6r4mmf,1,11.2,101.8,2022-11-05T21:37:44.817Z,2022-11-07T09:24:19Z,3897583155,56,Back,3897583167,233,762,3897583157,347,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124235,762,5,2,82,55,4vd2t5schmvvufrfib7f2vjdf,0,88.8,-1.8,2022-11-05T21:37:44.817Z,2022-11-07T09:24:19Z,3897583171,233,695,3897583055,347,,3897583053,56,Right,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482131261,815,1,2,83,8,dqk062lu0vm8epvytbm6r4mmf,0,29.6,100,2022-11-05T21:37:57.568Z,2022-11-07T09:24:25Z,3897631617,56,Back,3897631627,212,9.7,3897631623,141,91.5,3897631629,213,5.5,3897631651,189,,3897631615,107,,3897631619,140,35.8,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482840601,877,61,2,83,13,4vd2t5schmvvufrfib7f2vjdf,1,73.3,6.6,2022-11-05T21:38:02.709Z,2022-11-07T09:25:07Z,3901385635,56,Right,3901952105,178,,3901385715,189,,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124307,763,1,2,83,14,4vd2t5schmvvufrfib7f2vjdf,0,73.4,13.8,2022-11-05T21:38:04.078Z,2022-11-07T09:25:00Z,3897583567,141,9.7,3897583563,56,Right,3897583569,212,3.6,3897583565,140,71.2,3897583571,213,4.0,3901952253,178,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124329,696,1,2,83,17,dqk062lu0vm8epvytbm6r4mmf,0,24,85.5,2022-11-05T21:38:06.345Z,2022-11-07T09:24:53Z,3897583711,212,24.6,3897583705,140,44.0,3901952637,178,,3897583701,56,Back,3897583699,155,,3897583713,213,5.7,3897583707,141,66.6,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124333,764,49,2,83,19,4vd2t5schmvvufrfib7f2vjdf,1,58.8,30.4,2022-11-05T21:38:08.777Z,2022-11-07T09:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124361,765,1,2,83,21,4vd2t5schmvvufrfib7f2vjdf,0,60.1,29.7,2022-11-05T21:38:10.385Z,2022-11-07T09:25:21Z,3897583891,140,83.2,3897583889,56,Right,3897583899,1,,3897583895,212,32.4,3897583893,141,0.0,3897583897,213,5.6,3901953571,178,,3897583887,155,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124399,697,5,2,83,24,dqk062lu0vm8epvytbm6r4mmf,1,23,101.6,2022-11-05T21:38:13.566Z,2022-11-07T09:25:24Z,3897584085,233,766,3897584061,56,Back,3897584063,347,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124373,766,5,2,83,24,4vd2t5schmvvufrfib7f2vjdf,0,77,-1.6,2022-11-05T21:38:13.566Z,2022-11-07T09:25:24Z,3897583949,347,,3897584119,233,697,3897583947,56,Right,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124457,698,1,2,83,33,dqk062lu0vm8epvytbm6r4mmf,1,29.3,100,2022-11-05T21:38:22.657Z,2022-11-07T09:25:27Z,3897584419,140,34.5,3897584415,107,,3897584421,141,79.1,3897584425,213,5.1,3897584423,212,15.9,3897584417,56,Back,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124459,699,50,2,83,34,dqk062lu0vm8epvytbm6r4mmf,1,33.1,80.4,2022-11-05T21:38:23.900Z,2022-11-07T09:25:31Z,3897584433,56,Back,3897584589,285,,3897584591,233,767,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124483,767,7,2,83,35,4vd2t5schmvvufrfib7f2vjdf,0,66.9,19.6,2022-11-05T21:38:24.495Z,2022-11-07T09:25:35Z,3901387779,383,,3897584545,56,Right,3901953945,178,,3897584581,233,699,3897584547,286,,,,,,,,,,,aie09n600h7ozeg6zl6anithx,T. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124475,700,61,2,83,36,dqk062lu0vm8epvytbm6r4mmf,1,34.5,79.1,2022-11-05T21:38:25.524Z,2022-11-07T09:26:01Z,3897584511,56,Back,3901954357,21,,3901954359,178,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124505,701,1,2,83,38,dqk062lu0vm8epvytbm6r4mmf,1,33.4,77.1,2022-11-05T21:38:27.778Z,2022-11-07T09:26:06Z,3897584713,56,Back,3897584717,141,31.6,3901955341,178,,3897584721,213,4.6,3897584715,140,29.7,3897584719,212,31.2,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124521,702,1,2,83,42,dqk062lu0vm8epvytbm6r4mmf,1,33.1,31,2022-11-05T21:38:31.533Z,2022-11-07T09:26:11Z,3897584841,155,,3897584853,213,0.9,3897584849,141,93.9,3897584845,56,Left,3901955525,178,,3897584855,1,,3897584847,140,62.5,3897584843,196,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,3897584851,212,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124535,703,1,2,83,48,dqk062lu0vm8epvytbm6r4mmf,0,64.8,90.5,2022-11-05T21:38:37.477Z,2022-11-07T09:26:18Z,3897584967,56,Center,3897584973,212,30.4,3897584975,213,5.8,3897584969,140,91.0,3901955743,178,,3897584971,141,71.4,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124531,768,4,2,83,49,4vd2t5schmvvufrfib7f2vjdf,1,10.3,24.9,2022-11-05T21:38:39.316Z,2022-11-07T09:26:22Z,3897584927,265,,3897584923,56,Back,3897584993,233,704,3897584921,13,,3897584929,285,,3897584925,152,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124537,704,4,2,83,49,dqk062lu0vm8epvytbm6r4mmf,0,89.7,75.1,2022-11-05T21:38:39.317Z,2022-11-07T09:26:22Z,3901955819,178,,3897584981,56,Center,3897584985,265,,3897584979,13,,3897585013,233,768,3897584983,152,,3897584987,286,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124747,705,27,2,84,2,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:38:52.067Z,2022-11-07T09:26:35Z,3897586169,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124739,769,27,2,84,2,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-05T21:38:52.067Z,2022-11-07T09:26:35Z,3897586125,41,Injury,3897586175,233,705,3897586127,53,1tj9gmnm02s8f12zwzvuwnoph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124873,708,18,2,84,24,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:39:13.817Z,2022-11-07T09:26:43Z,3897586859,59,8,3897586855,42,,3897586879,55,709,3897586857,44,Midfielder,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124875,709,19,2,84,24,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:39:13.818Z,2022-11-07T09:26:44Z,3897586863,42,,3897586965,293,3,3897586867,145,10,3897586873,55,708,3897586871,44,Midfielder,3897586963,292,6,3897586869,59,7,,,,bhkrpr3gxc5xx0b0dinla5muh,N. Agrafiotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124783,706,18,2,84,29,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:39:19.317Z,2022-11-07T09:26:45Z,3897586363,55,707,3897586337,42,,3897586341,59,28,3897586339,44,Defender,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482124785,707,19,2,84,29,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:39:19.318Z,2022-11-07T09:26:46Z,3897586349,42,,3897586357,44,Midfielder,3897586353,145,3,3897647047,293,3,3897586359,55,706,3897586355,59,17,3897647045,292,6,,,,2r0rasrm8fxczvujua8a8r1m1,M. Awoudja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125215,710,28,2,85,39,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-11-05T21:40:29.066Z,2022-11-07T09:26:48Z,3897590055,233,770,3897589121,55,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125181,770,28,2,85,39,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-05T21:40:29.066Z,2022-11-07T09:26:48Z,3897588893,55,769,3897590071,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125199,771,1,2,85,53,4vd2t5schmvvufrfib7f2vjdf,1,10.3,22.2,2022-11-05T21:40:42.776Z,2022-11-07T09:26:54Z,3897589021,1,,3897589019,213,0.1,3897589355,189,,3897589009,152,,3897589011,56,Center,3897589007,157,,3897589017,212,54.8,3897589013,140,62.2,awih1xkabe5o6afn6d85ilxw5,A. Noppert,3897589015,141,31.0,3901956911,178,,3897589005,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482841567,878,61,2,85,56,4vd2t5schmvvufrfib7f2vjdf,1,62.4,26.8,2022-11-05T21:40:45.522Z,2022-11-07T09:26:59Z,3901391235,56,Center,3901957121,15,,3901957123,178,,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125221,773,61,2,85,56,4vd2t5schmvvufrfib7f2vjdf,0,53.3,32.1,2022-11-05T21:40:46.278Z,2022-11-07T09:27:04Z,3901957223,21,,3897589151,56,Center,3901957225,178,,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125231,711,49,2,85,58,dqk062lu0vm8epvytbm6r4mmf,1,37.4,66.9,2022-11-05T21:40:47.438Z,2022-11-07T09:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125241,712,1,2,85,59,dqk062lu0vm8epvytbm6r4mmf,1,37.4,66.9,2022-11-05T21:40:48.735Z,2022-11-07T09:27:18Z,3897589277,56,Back,3901957767,178,,3897589285,213,1.4,3897589281,141,84.5,3897589279,140,39.4,3897589283,212,12.2,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125219,772,43,2,86,0,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-05T21:40:49.670Z,2022-11-05T21:40:51Z,3897589189,144,45,3897589139,56,Center,3897589141,285,0,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125277,714,1,2,86,2,dqk062lu0vm8epvytbm6r4mmf,1,39,80,2022-11-05T21:40:51.555Z,2022-11-07T09:27:23Z,3897589491,140,42.4,3897589489,56,Back,3897589495,212,21.7,3897589493,141,48.5,3897589497,213,4.9,3901957923,178,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125311,715,1,2,86,8,dqk062lu0vm8epvytbm6r4mmf,1,58.9,31.1,2022-11-05T21:40:57.621Z,2022-11-07T09:27:28Z,3901958043,178,,3897589659,56,Right,3897589667,213,5.2,3897589663,141,6.2,3897589661,140,67.4,3897589665,212,19.1,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125339,716,1,2,86,14,dqk062lu0vm8epvytbm6r4mmf,0,65.8,11,2022-11-05T21:41:03.743Z,2022-11-07T09:27:36Z,3897589807,155,,3901958291,178,,3897589813,141,47.3,3897589817,213,0.7,3901391715,223,,3901391763,72,,3897589815,212,36.8,3897589819,1,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,3897589811,140,91.8,3897589809,56,,3897589805,2,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2482125329,774,52,2,86,16,4vd2t5schmvvufrfib7f2vjdf,1,6,55.9,2022-11-05T21:41:06.004Z,2022-11-07T09:27:39Z,3901392585,376,,3901958433,178,,,,,,,,,,,,,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125407,775,1,2,86,26,4vd2t5schmvvufrfib7f2vjdf,0,13.4,55,2022-11-05T21:41:15.724Z,2022-11-07T09:27:43Z,3897590875,140,55.0,3897590879,212,53.7,3897590883,1,,3897590873,199,,3897590877,141,100.0,3897590185,56,Left,3897590881,213,0.6,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125539,717,5,2,86,27,dqk062lu0vm8epvytbm6r4mmf,1,54.7,-1.5,2022-11-05T21:41:16.816Z,2022-11-07T09:27:48Z,3897591015,56,Right,3897591017,347,,3897591039,233,776,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125413,776,5,2,86,27,4vd2t5schmvvufrfib7f2vjdf,0,45.3,101.5,2022-11-05T21:41:16.816Z,2022-11-07T09:27:48Z,3897591047,233,717,3897590229,56,Back,3897590231,347,,,,,,,,,,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125725,780,18,2,86,38,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-05T21:41:27.562Z,2022-11-07T09:27:57Z,3897592085,41,,3897592091,44,Defender,3897592095,59,5,3897592151,55,781,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125727,781,19,2,86,38,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-05T21:41:27.563Z,2022-11-07T09:27:58Z,3897592141,44,Defender,3897592139,293,4,3897592135,59,6,3897592133,145,6,3897592137,292,4,3897592143,55,780,3897592129,41,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125551,718,1,2,86,39,dqk062lu0vm8epvytbm6r4mmf,1,54.1,0,2022-11-05T21:41:29.316Z,2022-11-07T09:28:01Z,3897591097,141,9.5,3897591093,56,Back,3897591091,107,,3897597169,189,,3897591101,213,2.7,3897591095,140,38.9,3897591099,212,17.5,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125567,719,1,2,86,43,dqk062lu0vm8epvytbm6r4mmf,1,38.8,7.9,2022-11-05T21:41:33.081Z,2022-11-07T09:28:03Z,3897591173,155,,3897591177,140,73.3,3897591185,1,,3901959387,178,,3897591181,212,48.4,3897591175,56,Center,3897591179,141,55.1,3897591183,213,0.7,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482128485,801,44,2,86,46,dqk062lu0vm8epvytbm6r4mmf,1,75,49.4,2022-11-05T21:41:35.726Z,2022-11-07T10:30:44Z,3897607949,286,,3897607947,56,Center,3897607955,233,856,,,,,,,,,,,,,,,,2r0rasrm8fxczvujua8a8r1m1,M. Awoudja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482128439,856,44,2,86,46,4vd2t5schmvvufrfib7f2vjdf,0,25,50.6,2022-11-05T21:41:35.727Z,2022-11-07T09:28:06Z,3897607713,56,Back,3897607715,285,,3897607963,233,801,,,,,,,,,,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125571,720,1,2,86,46,dqk062lu0vm8epvytbm6r4mmf,0,73.3,55.1,2022-11-05T21:41:35.759Z,2022-11-07T10:30:44Z,3897591209,213,5.5,3897591199,3,,3897591205,141,35.2,3897591201,56,Center,3901959607,388,,3897591207,212,18.6,3897591203,140,85.5,,,,2r0rasrm8fxczvujua8a8r1m1,M. Awoudja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125565,777,49,2,86,48,4vd2t5schmvvufrfib7f2vjdf,1,8.8,66.3,2022-11-05T21:41:38.326Z,2022-11-07T09:28:16Z,,,,,,,,,,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125593,778,1,2,86,49,4vd2t5schmvvufrfib7f2vjdf,0,9.1,66.6,2022-11-05T21:41:38.373Z,2022-11-07T09:28:21Z,3897591367,141,89.7,3897591363,56,Left,3897591373,1,,3897591361,157,,3901960001,178,,3897591371,213,0.3,3897591365,140,51.5,3897591369,212,47.2,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482841955,823,49,2,86,52,dqk062lu0vm8epvytbm6r4mmf,1,47.8,8.7,2022-11-05T21:41:41.972Z,2022-11-07T10:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125629,721,1,2,86,56,dqk062lu0vm8epvytbm6r4mmf,1,54.2,3.8,2022-11-05T21:41:45.370Z,2022-11-07T09:28:30Z,3901960325,178,,3897591561,141,30.5,3897591565,213,2.2,3897591557,56,Back,3897591559,140,42.2,3897591563,212,22.1,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125655,722,1,2,86,58,dqk062lu0vm8epvytbm6r4mmf,1,42.4,30.5,2022-11-05T21:41:48.250Z,2022-11-07T09:28:33Z,3897591687,155,,3897591693,141,67.1,3897591697,213,0.6,3901960447,178,,3897591695,212,43.4,3897591699,1,,3897591691,140,76.3,3897591689,56,Center,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125659,723,1,2,87,2,dqk062lu0vm8epvytbm6r4mmf,0,75.8,66.3,2022-11-05T21:41:51.651Z,2022-11-07T09:28:43Z,3897591717,140,79.4,3901960837,178,,3897591715,56,Center,3897591719,141,75.9,3897591721,212,7.5,3897591723,213,1.0,,,,,,,2r0rasrm8fxczvujua8a8r1m1,M. Awoudja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125667,779,1,2,87,3,4vd2t5schmvvufrfib7f2vjdf,0,16.8,29.1,2022-11-05T21:41:52.467Z,2022-11-07T09:28:47Z,3897591749,56,Back,3897591757,213,0.5,3897591753,141,55.2,3897591747,157,,3897591759,1,,3897591755,212,36.3,3901961053,178,,3897591751,140,47.0,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482125689,724,1,2,87,5,dqk062lu0vm8epvytbm6r4mmf,1,53.8,50.1,2022-11-05T21:41:54.470Z,2022-11-07T09:28:52Z,3901961249,178,,3897591881,56,Back,3897591883,140,43.6,3897591887,212,16.4,3897591885,141,68.3,3897591889,213,2.3,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
