id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2497255663,610,50,2,65,8,af91jdcs6x0bqkmdb78rokod2,1,36,91.4,2023-01-14T15:25:28.079Z,2023-01-14T21:45:57Z,3977265747,56,Back,3977266055,233,613,3977265751,286,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255685,613,7,2,65,9,67z1gqyiuzpmmb15q5fy7ntc4,0,64,8.6,2023-01-14T15:25:29.505Z,2023-01-14T21:46:02Z,3977266015,233,610,3978398727,383,,3978619589,178,,3977265889,285,,3977265887,56,Right,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255707,611,61,2,65,11,af91jdcs6x0bqkmdb78rokod2,0,34.2,93.9,2023-01-14T15:25:31.338Z,2023-01-14T21:46:15Z,3978619999,178,,3977266027,56,Back,,,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255755,612,5,2,65,11,af91jdcs6x0bqkmdb78rokod2,0,35.4,101.8,2023-01-14T15:25:31.663Z,2023-01-14T21:46:28Z,3977266319,56,Back,3977266323,347,,3977266785,233,614,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255807,614,5,2,65,11,67z1gqyiuzpmmb15q5fy7ntc4,1,64.6,-1.8,2023-01-14T15:25:31.663Z,2023-01-14T21:46:27Z,3977266719,233,612,3977266625,347,,3977266621,56,Right,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256345,615,18,2,65,33,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:25:52.952Z,2023-01-14T21:46:50Z,3977269681,44,Forward,3977269679,42,,3977269683,59,37,3977269797,55,616,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256353,616,19,2,65,33,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:25:52.953Z,2023-01-14T21:46:51Z,3977269735,292,9,3977269737,293,3,3977269731,145,9,3977269727,42,,3977269733,59,9,3977269741,55,615,3977269739,44,Forward,,,,61phh511ju65h6coren0pbkd1,C. Gytkjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256745,617,18,2,65,44,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:26:04.576Z,2023-01-14T21:47:03Z,3977271947,44,Forward,3977271949,59,84,3977272045,55,618,3977271945,42,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256751,618,19,2,65,44,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:26:04.577Z,2023-01-14T21:47:04Z,3977271979,59,77,3977271993,44,Midfielder,3977271967,42,,3977271983,292,7,3977271989,293,2,3977271995,55,617,3977271975,145,2,,,,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257045,619,1,2,65,56,67z1gqyiuzpmmb15q5fy7ntc4,0,59.5,0,2023-01-14T15:26:15.973Z,2023-01-14T21:47:05Z,3977273585,107,,3977273593,212,23.9,3977273587,56,Center,3977273591,141,22.4,3977273597,1,,3977273589,140,76.6,3977273595,213,0.7,,,,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257035,614,49,2,65,59,af91jdcs6x0bqkmdb78rokod2,1,21.8,57.8,2023-01-14T15:26:19.389Z,2023-01-14T21:47:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257323,615,1,2,66,3,af91jdcs6x0bqkmdb78rokod2,1,26.5,40.4,2023-01-14T15:26:23.210Z,2023-01-14T21:47:13Z,3977274987,213,1.2,3977274979,140,29.3,3978621865,178,,3977274985,212,8.4,3977274975,56,Back,3977274983,141,51.9,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257447,616,1,2,66,8,af91jdcs6x0bqkmdb78rokod2,1,40.8,63.7,2023-01-14T15:26:28.178Z,2023-01-14T21:47:17Z,3977275691,212,26.6,3977275689,141,88.9,3977275685,56,Left,3978621951,178,,3977275687,140,60.2,3977275693,213,0.7,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257583,617,1,2,66,12,af91jdcs6x0bqkmdb78rokod2,1,67.6,89.9,2023-01-14T15:26:31.864Z,2023-01-14T21:47:20Z,3977276455,212,12.3,3978622017,178,,3977276457,213,4.5,3977276451,140,65.7,3977276449,56,Center,3977276453,141,72.0,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257759,618,1,2,66,15,af91jdcs6x0bqkmdb78rokod2,1,66.4,76,2023-01-14T15:26:35.659Z,2023-01-14T21:47:30Z,3977277403,56,Left,3977277423,213,0.8,3978622223,178,,3977277421,212,18.8,3977277411,140,79.2,3977277417,141,95.4,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257857,619,1,2,66,20,af91jdcs6x0bqkmdb78rokod2,1,83,82.7,2023-01-14T15:26:39.876Z,2023-01-14T23:59:01Z,3977285115,22,,3978400499,224,,3977285111,210,16,3978400553,72,,3977277933,56,Center,3977277939,141,46.9,3977277929,2,,3977277941,212,25.9,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,3978622327,178,,3977277943,213,5.1,3977277931,155,,,3977277937,140,91.5,3977285113,154,1,,,,,,,,,,,,,,,,,,,,,,,,
2497257939,620,44,2,66,21,af91jdcs6x0bqkmdb78rokod2,1,91,47.5,2023-01-14T15:26:41.273Z,2023-01-14T22:45:04Z,3977278431,56,Center,3977278777,233,620,3977278433,286,,,,,,,,,,,,,,,,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257991,620,44,2,66,21,67z1gqyiuzpmmb15q5fy7ntc4,0,9,52.5,2023-01-14T15:26:41.274Z,2023-01-14T21:48:01Z,3977278741,285,,3977278739,56,Back,3977278831,233,620,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257947,621,16,2,66,22,af91jdcs6x0bqkmdb78rokod2,1,93.2,45.5,2023-01-14T15:26:42.251Z,2023-01-14T23:59:02Z,3977285245,230,98.9,3977282515,15,,3977282521,374,2023-01-14 15:26:41.274,3977285231,55,619,3977285221,76,,3977285227,154,,3977285243,103,10.1,3977278497,22,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,3977282525,375,66:21.421,3977285247,231,47.8,3977285223,29,,,3978401165,396,49.5,3977282519,328,,,3977278503,56,3977278501,17,,3978401163,395,3977285239,102,3978622871,388,,,,,Center,1.1,53.7,,,,,
2497259885,621,1,2,67,33,67z1gqyiuzpmmb15q5fy7ntc4,1,50.1,50.1,2023-01-14T15:27:53.729Z,2023-01-14T21:48:12Z,3977289345,140,36.2,3977289347,141,45.8,3977289353,279,G,3977289351,213,3.3,3977289343,56,Back,3977289349,212,14.9,3978623247,178,,,,,61phh511ju65h6coren0pbkd1,C. Gytkjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259933,622,1,2,67,36,67z1gqyiuzpmmb15q5fy7ntc4,1,36.2,45.8,2023-01-14T15:27:56.226Z,2023-01-14T21:48:16Z,3977289591,213,4.5,3977289583,56,Back,3977289589,212,14.9,3978623425,178,,3977289587,141,24.5,3977289585,140,32.7,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259967,623,1,2,67,38,67z1gqyiuzpmmb15q5fy7ntc4,1,32,22.4,2023-01-14T15:27:57.917Z,2023-01-14T21:48:19Z,3977289773,141,6.5,3977289775,212,10.8,3977289771,140,32.5,3977289777,213,4.8,3977289767,56,Back,3978623493,178,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260059,624,1,2,67,39,67z1gqyiuzpmmb15q5fy7ntc4,0,32.5,6.5,2023-01-14T15:27:58.948Z,2023-01-14T21:48:22Z,3977290293,213,0.3,3977290287,140,57.7,3977290285,56,Right,3978402383,157,,3978623551,178,,3977290291,212,27.7,3978402385,1,,3977290289,141,18.7,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260121,622,1,2,67,41,af91jdcs6x0bqkmdb78rokod2,0,37,68.4,2023-01-14T15:28:01.522Z,2023-01-14T21:48:29Z,3977290563,3,,3977290573,141,63.4,3977290575,212,16.6,3978623645,388,,3977290577,213,6.1,3977290571,140,52.5,3977290567,56,Center,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260125,625,44,2,67,43,67z1gqyiuzpmmb15q5fy7ntc4,1,45.8,34.2,2023-01-14T15:28:03.352Z,2023-01-14T22:45:06Z,3977290593,56,Back,3977290691,233,623,3977290595,285,,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260129,623,44,2,67,43,af91jdcs6x0bqkmdb78rokod2,0,54.2,65.8,2023-01-14T15:28:03.353Z,2023-01-14T21:48:32Z,3977290607,286,,3977290605,56,Center,3977290911,233,625,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260159,626,61,2,67,43,67z1gqyiuzpmmb15q5fy7ntc4,1,44,31.9,2023-01-14T15:28:03.420Z,2023-01-14T22:45:06Z,3978623903,388,,3977290795,56,Back,3978623901,15,,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260307,627,1,2,67,45,67z1gqyiuzpmmb15q5fy7ntc4,1,55.1,44.3,2023-01-14T15:28:05.821Z,2023-01-14T21:48:54Z,3977291519,213,2.3,3977291503,56,Back,3978624085,178,,3977291515,212,23.5,3977291511,141,69.6,3977291507,140,39.8,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260313,628,3,2,67,50,67z1gqyiuzpmmb15q5fy7ntc4,0,37.2,70.7,2023-01-14T15:28:10.467Z,2023-01-14T21:49:00Z,3977291559,286,,3978624199,178,,3977291957,233,624,3977291557,56,Back,3978402799,465,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260361,624,7,2,67,50,af91jdcs6x0bqkmdb78rokod2,0,62.8,29.3,2023-01-14T15:28:10.687Z,2023-01-14T21:49:04Z,3978402735,383,,3977291795,285,,3977291915,233,628,3978624237,178,,3977291793,56,Center,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260553,629,1,2,67,52,67z1gqyiuzpmmb15q5fy7ntc4,0,34.8,66.3,2023-01-14T15:28:12.173Z,2023-01-14T21:49:18Z,3977292921,56,Left,3977292931,212,53.1,3977292935,1,,3977292925,140,83.8,3977292917,157,,3978624603,178,,3977292933,213,0.3,3977292929,141,85.7,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260511,625,49,2,67,56,af91jdcs6x0bqkmdb78rokod2,1,21.5,9.7,2023-01-14T15:28:16.752Z,2023-01-14T21:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260775,626,1,2,68,1,af91jdcs6x0bqkmdb78rokod2,1,4.2,4.4,2023-01-14T15:28:21.533Z,2023-01-14T21:49:32Z,3978625003,178,,3977294197,141,30.6,3977294189,56,Back,3977294201,212,17.8,3977294193,140,4.7,3977294205,213,1.5,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260907,627,1,2,68,4,af91jdcs6x0bqkmdb78rokod2,1,4.7,29.7,2023-01-14T15:28:24.411Z,2023-01-14T21:49:36Z,3978625149,178,,3977294859,141,3.1,3977294861,212,31.9,3977294853,155,,3977294857,140,29.7,3977294863,213,5.7,3977294855,56,Back,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260939,628,1,2,68,7,af91jdcs6x0bqkmdb78rokod2,1,29.8,2.9,2023-01-14T15:28:27.627Z,2023-01-14T21:49:46Z,3978625471,178,,3977295011,56,Back,3977295017,212,9.1,3977295013,140,21.8,3977295015,141,7.9,3977295019,213,2.8,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260951,629,1,2,68,8,af91jdcs6x0bqkmdb78rokod2,0,21.7,8,2023-01-14T15:28:28.219Z,2023-01-14T21:50:24Z,3977295103,56,Back,3977295109,212,8.4,3978625567,178,,3977295111,213,6.2,3977295101,155,,3977295107,141,6.7,3977295105,140,29.7,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260919,630,61,2,68,8,67z1gqyiuzpmmb15q5fy7ntc4,1,74.9,93,2023-01-14T15:28:28.455Z,2023-01-14T21:50:31Z,3978626653,21,,3978625955,178,,3977294923,56,Left,,,,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260993,630,1,2,68,9,af91jdcs6x0bqkmdb78rokod2,0,18.8,7.4,2023-01-14T15:28:29.681Z,2023-01-14T21:50:36Z,3977295321,56,Back,3978403935,157,,3977295325,141,4.3,3978626789,178,,3977295333,213,6.2,3977295323,140,39.9,3978403939,1,,3977295329,212,22.3,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261003,631,44,2,68,12,67z1gqyiuzpmmb15q5fy7ntc4,1,56.4,95.1,2023-01-14T15:28:32.766Z,2023-01-14T22:45:07Z,3977295377,286,,3977295499,233,631,3977295375,56,Left,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261005,631,44,2,68,12,af91jdcs6x0bqkmdb78rokod2,0,43.6,4.9,2023-01-14T15:28:32.767Z,2023-01-14T21:50:42Z,3977295393,285,,3977295389,56,Back,3977295657,233,631,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261029,632,1,2,68,13,67z1gqyiuzpmmb15q5fy7ntc4,0,52.8,94.5,2023-01-14T15:28:32.865Z,2023-01-14T22:45:07Z,3978626951,388,,3977295545,212,10.4,3977295539,141,85.8,3977295531,56,Left,3977295549,213,5.7,3977295527,3,,3977295535,140,60.9,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261069,632,8,2,68,14,af91jdcs6x0bqkmdb78rokod2,1,31.8,8.5,2023-01-14T15:28:33.886Z,2023-01-14T21:50:51Z,3978627207,178,,3978404273,384,,3977295791,56,Back,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497464309,897,1,2,68,14,af91jdcs6x0bqkmdb78rokod2,1,40,18.5,2023-01-14T15:28:34.786Z,2023-01-14T21:50:57Z,3978404709,140,50.6,3978404713,212,11.4,3978627495,178,,3978404711,141,22.2,3978404707,56,Center,3978404715,213,0.2,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261271,633,1,2,68,17,af91jdcs6x0bqkmdb78rokod2,1,52.6,33.7,2023-01-14T15:28:36.945Z,2023-01-14T21:51:02Z,3977297005,140,58.8,3977297007,141,71.4,3978627707,178,,3977297013,213,1.3,3977297003,56,Center,3977297009,212,26.4,,,,,,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261357,634,1,2,68,22,af91jdcs6x0bqkmdb78rokod2,0,71.2,75.4,2023-01-14T15:28:42.242Z,2023-01-14T21:51:09Z,3978627983,178,,3977297397,56,Left,3977297401,141,92.0,3977297403,212,23.1,3977297405,213,0.5,3977297399,140,90.4,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497511671,1118,67,2,68,25,67z1gqyiuzpmmb15q5fy7ntc4,1,10.3,9.5,2023-01-14T15:28:44.954Z,2023-01-14T22:45:07Z,3978659743,233,1118,,,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497511667,1118,67,2,68,25,af91jdcs6x0bqkmdb78rokod2,0,89.7,90.5,2023-01-14T15:28:44.955Z,2023-01-14T22:26:13Z,3978659751,233,1118,,,,,,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261435,633,12,2,68,25,67z1gqyiuzpmmb15q5fy7ntc4,1,8.5,13.7,2023-01-14T15:28:44.981Z,2023-01-14T22:45:08Z,3978628083,389,,3977297845,56,Back,3977297847,140,8.7,3977297853,213,5.0,3977297849,141,12.7,3977297851,212,0.7,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261427,635,61,2,68,25,af91jdcs6x0bqkmdb78rokod2,1,90.4,92,2023-01-14T15:28:45.024Z,2023-01-14T22:25:56Z,3977297813,56,Left,3978628279,178,,,,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261479,634,5,2,68,25,67z1gqyiuzpmmb15q5fy7ntc4,1,10.6,-1.5,2023-01-14T15:28:45.514Z,2023-01-14T21:51:27Z,3977298069,56,Back,3977298209,233,636,3977298071,347,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261491,636,5,2,68,25,af91jdcs6x0bqkmdb78rokod2,0,89.4,101.5,2023-01-14T15:28:45.514Z,2023-01-14T21:51:26Z,3977298239,233,634,3977298137,347,,3977298135,56,Left,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262233,635,18,2,68,54,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:29:14.657Z,2023-01-14T21:51:30Z,3977302153,59,7,3977302145,42,,3977302235,55,636,3977302149,44,Midfielder,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262235,636,19,2,68,54,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:29:14.658Z,2023-01-14T21:51:31Z,3977302173,44,Midfielder,3977302169,292,7,3977302175,55,635,3977302165,145,10,3977302159,42,,3977302167,59,28,3977302171,293,5,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262391,637,1,2,69,3,67z1gqyiuzpmmb15q5fy7ntc4,0,12.5,0,2023-01-14T15:29:22.994Z,2023-01-14T21:51:35Z,3977303003,107,,3977303013,213,0.2,3977303009,141,1.4,3977303011,212,11.5,3977303007,140,23.3,3977303005,56,Back,,,,,,,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262433,637,1,2,69,4,af91jdcs6x0bqkmdb78rokod2,0,63.5,92,2023-01-14T15:29:24.175Z,2023-01-14T21:51:43Z,3977303243,56,Center,3977303251,141,73.0,3977303255,212,30.4,3977303241,3,,3977303247,140,89.7,3978628969,178,,3977303259,213,5.8,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497512495,1166,67,2,69,5,67z1gqyiuzpmmb15q5fy7ntc4,1,14.2,28.2,2023-01-14T15:29:25.691Z,2023-01-14T22:45:08Z,3978663395,233,1205,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497512493,1205,67,2,69,5,af91jdcs6x0bqkmdb78rokod2,0,85.8,71.8,2023-01-14T15:29:25.692Z,2023-01-14T22:34:27Z,3978663399,233,1166,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497512473,1165,43,2,69,5,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-14T15:29:25.712Z,2023-01-14T22:34:21Z,3978663363,144,67,3978663289,233,1200,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497512471,1200,43,2,69,5,af91jdcs6x0bqkmdb78rokod2,1,0,0,2023-01-14T15:29:25.713Z,2023-01-14T22:34:20Z,3978663361,144,67,3978663293,233,1165,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262543,638,12,2,69,5,67z1gqyiuzpmmb15q5fy7ntc4,1,13.8,23.3,2023-01-14T15:29:25.726Z,2023-01-14T22:45:08Z,3977303751,213,0.1,3977303749,212,25.2,3977303741,56,Back,3977303747,141,26.0,3977303745,140,37.7,3978629107,178,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262517,638,1,2,69,8,af91jdcs6x0bqkmdb78rokod2,0,52.5,69.7,2023-01-14T15:29:28.076Z,2023-01-14T21:52:06Z,3977303617,212,12.2,3977303611,56,Center,3978629655,178,,3977303615,141,72.0,3977303619,213,0.1,3977303609,3,,3977303613,140,64.0,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262629,639,1,2,69,9,67z1gqyiuzpmmb15q5fy7ntc4,0,29.3,17.8,2023-01-14T15:29:29.529Z,2023-01-14T21:52:10Z,3977304205,140,79.7,3978629783,178,,3977304211,213,0.1,3977304201,157,,3977304207,141,28.0,3977304203,56,Center,3977304213,1,,3977304209,212,53.4,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262691,639,43,2,69,15,af91jdcs6x0bqkmdb78rokod2,1,0,0,2023-01-14T15:29:35.334Z,2023-01-14T15:31:11Z,3977320435,144,49,,,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262769,640,52,2,69,17,af91jdcs6x0bqkmdb78rokod2,1,7.9,75.9,2023-01-14T15:29:37.143Z,2023-01-14T21:52:14Z,3978406211,376,,3978629895,178,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
