id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2449499283,26,28,1,3,31,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T18:48:38.844Z,2022-08-22T03:47:51Z,3724319645,55,25,3724319839,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499355,28,1,1,3,37,ap6blbxhq9elm62vw6tutzlwg,1,61.1,0,2022-08-21T18:48:45.191Z,2022-08-22T03:47:54Z,3724320145,56,Right,3724320143,107,,3724320151,212,16.1,3724320149,141,19.0,3724320153,213,1.1,3724320441,238,,3724320147,140,68.5,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499357,29,61,1,3,40,ap6blbxhq9elm62vw6tutzlwg,1,72.2,21.7,2022-08-21T18:48:47.911Z,2022-08-22T03:48:00Z,3725650259,178,,3724320271,238,,3724320163,56,Center,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499319,27,43,1,3,41,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T18:48:48.540Z,2022-08-21T18:49:08Z,3724321435,144,5,3724319879,347,0,3724319877,56,Right,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499347,26,49,1,3,43,ej5er0oyngdw138yuumwqbyqt,1,10.2,66.3,2022-08-21T18:48:50.633Z,2022-08-22T03:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499433,27,1,1,3,44,ej5er0oyngdw138yuumwqbyqt,1,10.5,62.3,2022-08-21T18:48:51.871Z,2022-08-22T03:48:07Z,3724320641,56,Back,3724320647,212,21.3,3724320645,141,32.3,3725650319,178,,3724320649,213,5.0,3724320643,140,16.4,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499457,28,1,1,3,49,ej5er0oyngdw138yuumwqbyqt,1,25.1,26,2022-08-21T18:48:56.740Z,2022-08-22T03:48:10Z,3724320771,141,10.9,3724320775,213,5.2,3725650363,178,,3724320769,140,30.6,3724320767,56,Back,3724320773,212,11.8,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499503,29,1,1,3,51,ej5er0oyngdw138yuumwqbyqt,1,29.7,16.6,2022-08-21T18:48:59.195Z,2022-08-22T03:48:13Z,3724321051,56,Back,3724321057,141,47.2,3724321063,213,1.7,3724321059,212,21.1,3725650381,178,,3724321053,140,26.3,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499567,30,1,1,3,54,ej5er0oyngdw138yuumwqbyqt,1,33.1,64.5,2022-08-21T18:49:01.966Z,2022-08-22T03:48:17Z,3724321455,141,81.5,3724321459,213,1.1,3724321453,140,39.3,3725650437,178,,3724321451,56,Back,3724321457,212,13.3,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499581,31,1,1,3,59,ej5er0oyngdw138yuumwqbyqt,1,46.6,76.5,2022-08-21T18:49:06.961Z,2022-08-22T03:48:19Z,3724321523,141,63.5,3724321525,212,9.1,3724321527,213,4.5,3724321519,56,Back,3725650507,178,,3724321521,140,44.4,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499643,32,1,1,4,1,ej5er0oyngdw138yuumwqbyqt,1,43.5,60.8,2022-08-21T18:49:09.130Z,2022-08-22T03:48:23Z,3724321863,141,31.7,3724321865,212,19.9,3725650567,178,,3724321859,56,Back,3724321867,213,4.8,3724321861,140,45.1,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499675,33,1,1,4,5,ej5er0oyngdw138yuumwqbyqt,1,57.6,25.9,2022-08-21T18:49:13.076Z,2022-08-22T03:48:25Z,3724322047,141,7.0,3724322045,140,63.8,3725650619,178,,3724322049,212,14.4,3724322051,213,5.2,3724322043,56,Right,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499695,34,1,1,4,8,ej5er0oyngdw138yuumwqbyqt,1,65.7,9.1,2022-08-21T18:49:15.473Z,2022-08-22T03:48:30Z,3724322143,212,11.3,3724322139,140,55.8,3724322145,213,2.7,3725650693,178,,3724322137,56,Right,3724322141,141,15.8,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499731,35,1,1,4,10,ej5er0oyngdw138yuumwqbyqt,1,54.8,17,2022-08-21T18:49:17.535Z,2022-08-22T03:48:32Z,3725650727,178,,3724322407,140,48.2,3724322413,213,2.0,3724322409,141,41.2,3724322411,212,17.9,3724322405,56,Back,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499883,36,1,1,4,13,ej5er0oyngdw138yuumwqbyqt,1,42.8,43.4,2022-08-21T18:49:21.080Z,2022-08-22T03:52:43Z,3724323327,213,3.1,3724323319,56,Back,3724323321,140,20.1,3724323323,141,45.1,3725650765,178,,3724323325,212,23.9,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449499929,37,1,1,4,23,ej5er0oyngdw138yuumwqbyqt,1,20.1,45.1,2022-08-21T18:49:31.122Z,2022-08-22T03:52:48Z,3724323593,213,5.8,3725654203,178,,3724323587,140,43.7,3724323585,56,Back,3724323591,212,28.2,3724323589,141,25.3,3724323583,155,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500003,38,1,1,4,25,ej5er0oyngdw138yuumwqbyqt,1,43.7,25.3,2022-08-21T18:49:32.663Z,2022-08-22T03:53:12Z,3724323961,213,4.3,3724323957,141,14.2,3725654585,388,,3724323953,56,Back,3724323959,212,8.3,3725654587,21,,3724323955,140,40.5,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500043,39,1,1,4,27,ej5er0oyngdw138yuumwqbyqt,1,42.4,11.6,2022-08-21T18:49:34.548Z,2022-08-22T03:53:17Z,3724324131,141,10.7,3725654673,178,,3724324129,140,74.3,3724324125,155,,3724324137,1,,3724324135,213,6.3,3724324127,56,Right,3724324133,212,33.5,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500063,40,1,1,4,33,ej5er0oyngdw138yuumwqbyqt,0,74.5,22.1,2022-08-21T18:49:40.346Z,2022-08-22T03:53:34Z,3724324361,233,30,3725654891,178,,3724324203,213,1.2,3724324201,212,1.9,3724324197,140,75.2,3724324359,236,,3724324367,286,,3724324199,141,24.6,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,3724324195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500079,30,74,1,4,33,ap6blbxhq9elm62vw6tutzlwg,1,27.2,75.4,2022-08-21T18:49:40.405Z,2022-08-22T03:53:38Z,3724324421,233,40,3724324293,56,Back,3724324295,285,,3725654937,178,,,,,,,,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500119,31,61,1,4,33,ap6blbxhq9elm62vw6tutzlwg,1,28.8,71.7,2022-08-21T18:49:40.640Z,2022-08-22T03:54:01Z,3724324505,56,Back,3725655307,178,,,,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500111,41,1,1,4,35,ej5er0oyngdw138yuumwqbyqt,0,69.2,23.9,2022-08-21T18:49:42.473Z,2022-08-22T03:54:08Z,3724324471,56,Center,3725655441,178,,3724324477,212,4.7,3724324475,141,28.3,3724324473,140,72.7,3724324479,213,0.7,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500163,32,61,1,4,35,ap6blbxhq9elm62vw6tutzlwg,1,25.1,70.7,2022-08-21T18:49:42.877Z,2022-08-22T03:54:14Z,3724324733,56,Back,3725655531,178,,,,,,,,,,,,,,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500169,42,1,1,4,37,ej5er0oyngdw138yuumwqbyqt,1,70,32,2022-08-21T18:49:44.392Z,2022-08-22T03:54:25Z,3724324745,140,70.2,3724324749,212,12.4,3724324743,56,Right,3724324751,213,4.7,3725655737,178,,3724324747,141,13.7,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500227,43,1,1,4,38,ej5er0oyngdw138yuumwqbyqt,1,70.2,13.7,2022-08-21T18:49:46.038Z,2022-08-22T03:54:31Z,3724325015,140,76.8,3724325021,213,5.8,3724325019,212,7.9,3724325013,56,Right,3725655817,178,,3724325017,141,8.0,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500245,44,1,1,4,43,ej5er0oyngdw138yuumwqbyqt,1,64.8,6.4,2022-08-21T18:49:50.572Z,2022-08-22T03:54:34Z,3724325113,56,Right,3724325119,212,7.3,3724325115,140,58.0,3724325121,213,2.9,3725655845,178,,3724325117,141,8.5,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500281,45,1,1,4,44,ej5er0oyngdw138yuumwqbyqt,0,58.9,15.4,2022-08-21T18:49:51.470Z,2022-08-22T03:54:48Z,3724325297,56,Center,3724325305,213,0.4,3724325303,212,23.9,3724325299,140,79.6,3724325301,141,30.1,3725655925,178,,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500309,33,49,1,4,47,ap6blbxhq9elm62vw6tutzlwg,1,20.7,66.2,2022-08-21T18:49:54.426Z,2022-08-22T03:54:59Z,,,,,,,,,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500337,34,1,1,4,47,ap6blbxhq9elm62vw6tutzlwg,0,20.7,66.2,2022-08-21T18:49:54.509Z,2022-08-22T03:55:13Z,3724325577,212,24.7,3724325569,157,,3724325581,1,,3724325571,56,Back,3724325573,140,42.4,3724325579,213,0.4,3725656203,178,,3724325575,141,80.3,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500365,46,1,1,4,50,ej5er0oyngdw138yuumwqbyqt,0,59.9,18.7,2022-08-21T18:49:57.606Z,2022-08-22T03:55:16Z,3724325767,212,12.0,3725656313,388,,3724325761,56,Right,3724325763,140,71.2,3724325769,213,6.1,3724325759,3,,3724325765,141,15.8,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500395,35,1,1,4,52,ap6blbxhq9elm62vw6tutzlwg,0,30.5,82.5,2022-08-21T18:49:59.267Z,2022-08-22T03:55:19Z,3724325929,3,,3724325931,56,Back,3725656377,388,,3724325937,212,7.0,3724325935,141,76.8,3724325939,213,5.7,3724325933,140,36.0,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500421,47,44,1,4,54,ej5er0oyngdw138yuumwqbyqt,1,65.4,22.4,2022-08-21T18:50:01.539Z,2022-08-22T05:55:13Z,3724326093,233,36,3724326063,56,Center,3724326067,286,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500407,36,44,1,4,54,ap6blbxhq9elm62vw6tutzlwg,0,34.6,77.6,2022-08-21T18:50:01.540Z,2022-08-22T03:55:24Z,3724326005,56,Back,3724326009,285,,3724326107,233,47,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500449,48,1,1,4,54,ej5er0oyngdw138yuumwqbyqt,0,66.8,21.5,2022-08-21T18:50:01.607Z,2022-08-22T05:55:14Z,3724326201,212,14.6,3724326197,140,78.7,3724326205,213,5.7,3724326199,141,10.3,3724326193,3,,3725657087,388,,3724326195,56,Right,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500451,37,8,1,4,56,ap6blbxhq9elm62vw6tutzlwg,1,21.6,92.7,2022-08-21T18:50:04.056Z,2022-08-22T03:56:28Z,3725657273,178,,3725144291,385,,3724326209,56,Back,,,,,,,,,,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500477,38,5,1,4,58,ap6blbxhq9elm62vw6tutzlwg,0,22.2,101.6,2022-08-21T18:50:06.141Z,2022-08-22T03:56:17Z,3724326331,347,,3724326329,56,Back,3724327317,233,49,,,,,,,,,,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500645,49,5,1,4,58,ej5er0oyngdw138yuumwqbyqt,1,77.8,-1.6,2022-08-21T18:50:06.141Z,2022-08-22T03:56:16Z,3724327265,56,Right,3724327295,233,38,3724327267,347,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500735,50,1,1,5,11,ej5er0oyngdw138yuumwqbyqt,1,75.6,0,2022-08-21T18:50:18.840Z,2022-08-22T03:56:45Z,3724327745,1,,3724327735,56,Right,3724327733,107,,3724327743,213,0.5,3724327739,141,15.2,3724327741,212,21.6,3724327737,140,93.3,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500737,51,61,1,5,13,ej5er0oyngdw138yuumwqbyqt,0,93.3,15.2,2022-08-21T18:50:20.928Z,2022-08-22T03:57:01Z,3724327757,56,Right,3725657863,178,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500705,39,5,1,5,14,ap6blbxhq9elm62vw6tutzlwg,1,-0.5,77.5,2022-08-21T18:50:22.203Z,2022-08-22T03:57:04Z,3724327581,56,Back,3724327841,233,52,3724327583,346,,,,,,,,,,,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449500743,52,5,1,5,14,ej5er0oyngdw138yuumwqbyqt,0,100.5,22.5,2022-08-21T18:50:22.203Z,2022-08-22T03:57:03Z,3724327793,56,Center,3724327795,346,,3724327849,233,39,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501159,40,1,1,5,44,ap6blbxhq9elm62vw6tutzlwg,1,5.2,49.3,2022-08-21T18:50:52.228Z,2022-08-22T03:57:05Z,3724330133,213,5.3,3724330127,140,14.3,3724330125,56,Back,3724330137,237,,3724330131,212,18.3,3724330129,141,26.4,3724330123,124,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449757467,1077,83,1,5,48,ej5er0oyngdw138yuumwqbyqt,1,83.6,74.9,2022-08-21T18:50:55.677Z,2022-08-22T06:01:40Z,3725742809,399,118888,,,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501177,41,1,1,5,48,ap6blbxhq9elm62vw6tutzlwg,1,19.5,22.2,2022-08-21T18:50:55.710Z,2022-08-22T03:57:20Z,3724330231,1,,3725658145,178,,3724330227,212,38.1,3724330229,213,0.4,3724330223,140,53.2,3724330221,56,Center,3724330225,141,42.8,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501257,42,1,1,5,50,ap6blbxhq9elm62vw6tutzlwg,0,53.2,42.8,2022-08-21T18:50:57.422Z,2022-08-22T03:57:28Z,3724330615,1,,3724330607,140,83.7,3724330613,213,5.7,3724330611,212,38.2,3724330605,56,Right,3724330609,141,12.1,3725658251,178,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501245,53,49,1,5,55,ej5er0oyngdw138yuumwqbyqt,1,14.2,91.4,2022-08-21T18:51:02.449Z,2022-08-22T03:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501497,54,1,1,5,55,ej5er0oyngdw138yuumwqbyqt,1,13.3,87.2,2022-08-21T18:51:02.471Z,2022-08-22T03:57:42Z,3724331937,213,4.3,3724331929,56,Back,3724331931,140,5.2,3724331933,141,61.4,3725658473,178,,3724331935,212,19.5,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501579,55,1,1,6,9,ej5er0oyngdw138yuumwqbyqt,0,8.7,51,2022-08-21T18:51:16.980Z,2022-08-22T03:57:53Z,3724332369,1,,3724332363,141,68.1,3725658631,178,,3724332365,212,52.7,3724332359,56,Center,3724332367,213,0.2,3724332361,140,57.7,3724332357,155,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501573,43,44,1,6,12,ap6blbxhq9elm62vw6tutzlwg,1,40.2,31,2022-08-21T18:51:20.222Z,2022-08-22T05:55:14Z,3724332337,56,Back,3724332435,233,56,3724332341,285,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501583,56,44,1,6,12,ej5er0oyngdw138yuumwqbyqt,0,59.8,69,2022-08-21T18:51:20.223Z,2022-08-22T03:57:58Z,3724332381,286,,3724332525,233,43,3724332379,56,Center,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501593,44,1,1,6,13,ap6blbxhq9elm62vw6tutzlwg,0,38,30.1,2022-08-21T18:51:20.279Z,2022-08-22T05:55:14Z,3724332465,212,21.1,3725658953,178,,3724332459,56,Center,3724332463,141,41.8,3724332461,140,56.6,3724332457,3,,3724332467,213,0.4,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501621,57,61,1,6,15,ej5er0oyngdw138yuumwqbyqt,1,41.9,57.3,2022-08-21T18:51:22.936Z,2022-08-22T03:58:46Z,3725659309,178,,3725659307,21,,3724332637,56,Back,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501651,58,1,1,6,16,ej5er0oyngdw138yuumwqbyqt,1,38.5,49.1,2022-08-21T18:51:24.011Z,2022-08-22T03:58:56Z,3724332825,140,29.9,3724332823,56,Back,3724332829,212,9.1,3725659481,178,,3724332831,213,3.0,3724332827,141,50.6,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501663,59,1,1,6,18,ej5er0oyngdw138yuumwqbyqt,1,29.9,50.6,2022-08-21T18:51:25.882Z,2022-08-22T03:59:01Z,3724332913,213,4.3,3724332901,56,Back,3724332903,140,27.3,3724332909,212,6.3,3724332905,141,42.2,3725659545,178,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501795,60,1,1,6,20,ej5er0oyngdw138yuumwqbyqt,1,27.3,42.2,2022-08-21T18:51:27.291Z,2022-08-22T03:59:04Z,3724333665,56,Back,3725659573,178,,3724333671,141,49.3,3724333675,213,2.9,3724333673,212,19.4,3724333667,140,9.4,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501829,61,1,1,6,27,ej5er0oyngdw138yuumwqbyqt,1,9.8,49.4,2022-08-21T18:51:34.259Z,2022-08-22T03:59:22Z,3725659829,178,,3724333847,141,59.6,3724333845,140,24.4,3724333849,212,16.8,3724333843,56,Back,3724333851,213,0.4,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449501935,62,1,1,6,29,ej5er0oyngdw138yuumwqbyqt,1,23.5,59.6,2022-08-21T18:51:36.485Z,2022-08-22T03:59:26Z,3724334453,56,Back,3724334459,212,22.8,3724334455,140,4.2,3724334461,213,3.6,3724334457,141,44.2,3725659887,178,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449502057,63,1,1,6,38,ej5er0oyngdw138yuumwqbyqt,1,11.5,39.8,2022-08-21T18:51:45.900Z,2022-08-22T03:59:31Z,3725659957,178,,3724335081,212,38.2,3724335077,140,23.8,3724335075,56,Back,3724335083,213,1.2,3724335085,1,,3724335079,141,92.6,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449502135,64,1,1,6,43,ej5er0oyngdw138yuumwqbyqt,1,23.8,92.6,2022-08-21T18:51:51.197Z,2022-08-22T03:59:45Z,3724335475,213,6.3,3724335473,212,34.0,3725660227,178,,3724335467,56,Left,3724335465,155,,3724335471,141,91.7,3724335477,1,,3724335469,140,56.2,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449502213,65,1,1,6,51,ej5er0oyngdw138yuumwqbyqt,1,38.3,93.2,2022-08-21T18:51:58.388Z,2022-08-22T03:59:49Z,3724335881,213,3.7,3724335877,141,79.5,3724335875,140,24.0,3725660307,178,,3724335879,212,17.7,3724335873,56,Back,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449502289,66,1,1,6,53,ej5er0oyngdw138yuumwqbyqt,1,23.7,79.5,2022-08-21T18:52:00.965Z,2022-08-22T03:59:54Z,3724336331,140,8.2,3724336329,56,Back,3725660373,178,,3724336337,213,4.0,3724336335,212,24.1,3724336333,141,53.4,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449502447,67,1,1,7,6,ej5er0oyngdw138yuumwqbyqt,1,12.9,42.7,2022-08-21T18:52:14.095Z,2022-08-22T03:59:58Z,3724337163,56,Back,3724337169,212,13.8,3724337171,213,6.0,3724337165,140,25.7,3724337167,141,38.0,3725660443,178,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
