id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2475642677,25,1,1,1,24,9dntj5dioj5ex52yrgwzxrq9l,1,56.6,6.4,2022-10-22T16:01:31.847Z,2022-10-22T21:24:21Z,3863337465,56,Right,3864710935,178,,3863337467,140,57.4,3863337473,213,1.5,3863337471,212,8.3,3863337469,141,18.5,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475642691,26,1,1,1,27,9dntj5dioj5ex52yrgwzxrq9l,1,66.6,15.8,2022-10-22T16:01:34.746Z,2022-10-22T21:24:31Z,3863337577,140,69.8,3863337579,141,3.8,3863337581,212,8.8,3863337575,56,Right,3863337583,213,5.1,3864711383,178,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475642723,27,1,1,1,29,9dntj5dioj5ex52yrgwzxrq9l,1,70,4.1,2022-10-22T16:01:36.786Z,2022-10-22T21:24:36Z,3864711649,178,,3863337739,141,3.7,3863337737,140,87.8,3863337743,213,6.3,3863337735,56,Right,3863337741,212,18.7,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475642737,28,1,1,1,32,9dntj5dioj5ex52yrgwzxrq9l,0,88.6,4,2022-10-22T16:01:39.561Z,2022-10-22T21:24:42Z,3863337815,212,2.7,3863337817,213,1.5,3863337929,233,19,3864711853,178,,3863337811,140,88.8,3863337813,141,8.0,3863337927,236,,3863337933,286,,b0me6l44boibnwpbtasxoy02x,S. Dest,3863337809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475642743,19,74,1,1,32,67z1gqyiuzpmmb15q5fy7ntc4,1,11.6,90.3,2022-10-22T16:01:39.762Z,2022-10-22T21:24:45Z,3863337839,285,,3864711957,178,,3863337837,56,Back,3863337939,233,28,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475642769,20,6,1,1,34,67z1gqyiuzpmmb15q5fy7ntc4,0,11.4,91.2,2022-10-22T16:01:41.188Z,2022-10-22T21:24:49Z,3863337981,73,,3863337979,56,Back,3863338095,233,29,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475642777,29,6,1,1,34,9dntj5dioj5ex52yrgwzxrq9l,1,88.6,8.8,2022-10-22T16:01:41.188Z,2022-10-22T21:24:49Z,3863338023,75,,3863338075,233,20,3863338021,56,Right,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643061,30,1,1,1,58,9dntj5dioj5ex52yrgwzxrq9l,0,99.5,0.5,2022-10-22T16:02:05.288Z,2022-10-22T21:24:54Z,3863339483,2,,3863339491,56,Center,3864712277,178,,3863339489,224,,3863339503,213,1.8,3863339497,140,94.4,3863339485,6,,3864224305,20,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,3863339487,155,,3863339501,212,27.9,3863339499,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643073,21,12,1,1,59,67z1gqyiuzpmmb15q5fy7ntc4,1,4.6,61.6,2022-10-22T16:02:06.411Z,2022-10-22T21:24:58Z,3864712485,388,,3863339593,140,16.0,3863339619,167,,3863339595,141,100.0,3863339599,213,1.2,3863339597,212,30.0,3863339591,56,Back,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643077,22,5,1,2,1,67z1gqyiuzpmmb15q5fy7ntc4,0,15.2,101.6,2022-10-22T16:02:08.632Z,2022-10-22T21:25:02Z,3863340541,233,31,3863339615,56,Back,3863339617,347,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643267,31,5,1,2,1,9dntj5dioj5ex52yrgwzxrq9l,1,84.8,-1.6,2022-10-22T16:02:08.632Z,2022-10-22T21:25:01Z,3863340529,233,22,3863340527,347,,3863340525,56,Right,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643277,32,1,1,2,18,9dntj5dioj5ex52yrgwzxrq9l,1,85.5,0,2022-10-22T16:02:25.605Z,2022-10-22T21:25:05Z,3863340573,107,,3863340587,213,1.0,3863340577,56,Right,3863340585,212,7.5,3863340583,141,7.9,3863340581,140,89.4,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643283,33,1,1,2,19,9dntj5dioj5ex52yrgwzxrq9l,1,89.4,7.9,2022-10-22T16:02:26.459Z,2022-10-22T21:25:10Z,3863340611,140,88.0,3863340609,56,Right,3864712931,178,,3863340613,141,0.5,3863340615,212,5.2,3863340617,213,4.4,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643295,34,3,1,2,20,9dntj5dioj5ex52yrgwzxrq9l,0,88,2.2,2022-10-22T16:02:27.298Z,2022-10-22T21:25:14Z,3863340745,233,23,3864226791,465,,3863340649,286,,3864713135,178,,3863340647,56,Right,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643305,23,7,1,2,21,67z1gqyiuzpmmb15q5fy7ntc4,1,12,97.8,2022-10-22T16:02:28.058Z,2022-10-22T21:25:17Z,3864713199,178,,3864227115,385,,3863340699,56,Back,3863340731,233,34,3863340703,285,,3863340695,167,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643315,24,5,1,2,21,67z1gqyiuzpmmb15q5fy7ntc4,0,10.9,101.7,2022-10-22T16:02:28.752Z,2022-10-22T21:25:21Z,3863341441,233,35,3863340765,347,,3863340763,56,Back,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643437,35,5,1,2,21,9dntj5dioj5ex52yrgwzxrq9l,1,89.1,-1.7,2022-10-22T16:02:28.752Z,2022-10-22T21:25:20Z,3863341413,233,24,3863341389,347,,3863341387,56,Right,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643477,36,1,1,2,34,9dntj5dioj5ex52yrgwzxrq9l,1,87.4,0,2022-10-22T16:02:41.179Z,2022-10-22T21:25:23Z,3863341669,107,,3863341675,140,73.4,3863341679,141,6.8,3863341681,212,15.7,3863341671,56,Right,3863341683,213,2.8,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643501,37,1,1,2,37,9dntj5dioj5ex52yrgwzxrq9l,0,73.4,6.8,2022-10-22T16:02:44.536Z,2022-10-22T21:25:26Z,3863341815,212,35.4,3864713565,178,,3863341817,213,0.8,3864227433,224,,3863341811,140,95.8,3863341805,2,,3863341807,155,,3863341813,141,45.8,ehztjmhg6fsddm1fqb00547o5,S. Kjær,3863341819,1,,3864227435,20,,3863341809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643511,25,52,1,2,39,67z1gqyiuzpmmb15q5fy7ntc4,1,6.1,48.6,2022-10-22T16:02:46.192Z,2022-10-22T21:25:30Z,3864713703,178,,3864227623,378,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643629,26,1,1,2,46,67z1gqyiuzpmmb15q5fy7ntc4,1,9.9,48.2,2022-10-22T16:02:53.339Z,2022-10-22T21:25:33Z,3863342497,56,Back,3863342501,141,84.6,3863342499,140,13.0,3864713861,178,,3863342495,123,,3863342503,212,25.0,3863342505,213,1.4,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643639,27,1,1,2,50,67z1gqyiuzpmmb15q5fy7ntc4,1,13,84.6,2022-10-22T16:02:57.330Z,2022-10-22T21:25:38Z,3863342553,56,Back,3864714053,178,,3863342555,140,22.4,3863342557,141,95.9,3863342577,212,12.5,3863342581,213,0.7,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643647,28,1,1,2,51,67z1gqyiuzpmmb15q5fy7ntc4,1,22.4,95.9,2022-10-22T16:02:58.884Z,2022-10-22T21:25:41Z,3864714191,178,,3863342631,213,4.9,3863342623,56,Back,3863342625,140,23.8,3863342629,212,9.9,3863342627,141,81.5,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643657,29,4,1,2,54,67z1gqyiuzpmmb15q5fy7ntc4,1,25.8,83.2,2022-10-22T16:03:01.040Z,2022-10-22T21:25:53Z,3863343015,13,,3863343025,285,,3863343023,265,,3863343021,152,,3863343059,233,40,3863342681,56,Back,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643717,40,4,1,2,54,9dntj5dioj5ex52yrgwzxrq9l,0,74.2,16.8,2022-10-22T16:03:01.041Z,2022-10-22T21:25:53Z,3863342999,152,,3863342997,56,Right,3863343069,233,29,3864714633,178,,3863343001,265,,3863342995,13,,3863343003,286,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643809,30,1,1,3,6,67z1gqyiuzpmmb15q5fy7ntc4,1,23.5,81.7,2022-10-22T16:03:12.967Z,2022-10-22T21:25:57Z,3864714771,178,,3863344781,189,,3863343511,5,,3863343521,140,13.9,3863343519,56,Back,3863343527,213,4.1,3863343525,212,18.8,3863343523,141,58.4,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,3863343515,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643851,31,1,1,3,6,67z1gqyiuzpmmb15q5fy7ntc4,1,13.9,53.1,2022-10-22T16:03:13.709Z,2022-10-22T21:26:01Z,3864714899,178,,3863343715,140,13.3,3863343723,212,29.0,3863343725,213,4.7,3863343719,141,10.5,3863343711,56,Back,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643903,32,1,1,3,8,67z1gqyiuzpmmb15q5fy7ntc4,1,13.3,10.5,2022-10-22T16:03:15.902Z,2022-10-22T21:26:04Z,3863343917,213,6.0,3863343913,141,5.8,3863343915,212,12.7,3863343909,56,Back,3864714997,178,,3863343911,140,25.0,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643913,33,1,1,3,11,67z1gqyiuzpmmb15q5fy7ntc4,1,25,5.8,2022-10-22T16:03:18.308Z,2022-10-22T21:26:09Z,3863343967,213,0.7,3863343965,212,19.5,3863343963,141,24.9,3864715193,178,,3863343959,56,Back,3863343961,140,38.8,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475646239,62,61,1,3,14,67z1gqyiuzpmmb15q5fy7ntc4,0,43.3,30.3,2022-10-22T16:03:21.063Z,2022-10-22T21:26:14Z,3864715341,178,,3863355683,56,Back,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643939,41,49,1,3,15,9dntj5dioj5ex52yrgwzxrq9l,1,67.4,82.4,2022-10-22T16:03:21.999Z,2022-10-22T21:26:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643955,42,1,1,3,15,9dntj5dioj5ex52yrgwzxrq9l,1,67.4,82.4,2022-10-22T16:03:22.046Z,2022-10-22T21:26:24Z,3863344171,141,88.1,3863344169,140,56.7,3863344173,212,11.9,3863344167,56,Left,3864715643,178,,3863344175,213,2.8,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475643987,43,1,1,3,17,9dntj5dioj5ex52yrgwzxrq9l,1,56.7,88.1,2022-10-22T16:03:24.053Z,2022-10-22T21:26:28Z,3863344321,140,51.2,3863344325,212,10.3,3863344323,141,75.5,3864715751,178,,3863344319,56,Center,3863344327,213,4.1,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644017,44,1,1,3,19,9dntj5dioj5ex52yrgwzxrq9l,1,45.5,76.7,2022-10-22T16:03:26.313Z,2022-10-22T21:26:31Z,3863344489,56,Back,3863344491,140,48.8,3863344497,213,1.0,3864715851,178,,3863344493,141,84.9,3863344495,212,6.6,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644115,45,1,1,3,20,9dntj5dioj5ex52yrgwzxrq9l,1,46.8,86.9,2022-10-22T16:03:27.151Z,2022-10-22T21:26:34Z,3863344965,212,30.2,3863344963,141,62.3,3863344967,213,3.7,3863344961,140,22.8,3864715983,178,,3863344959,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644177,46,1,1,3,26,9dntj5dioj5ex52yrgwzxrq9l,1,24.5,50.4,2022-10-22T16:03:33.478Z,2022-10-22T21:26:37Z,3863345299,140,36.2,3864716143,178,,3863345301,141,20.3,3863345297,56,Back,3863345303,212,23.9,3863345305,213,5.3,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644241,47,1,1,3,29,9dntj5dioj5ex52yrgwzxrq9l,1,36.4,20,2022-10-22T16:03:36.758Z,2022-10-22T21:26:41Z,3863345639,56,Back,3863345641,140,45.1,3863345647,213,5.6,3863345645,212,11.5,3863345643,141,9.7,3864716255,178,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644273,48,1,1,3,36,9dntj5dioj5ex52yrgwzxrq9l,1,64.2,6.5,2022-10-22T16:03:43.079Z,2022-10-22T21:26:46Z,3863345793,212,12.9,3863345795,213,0.2,3863345791,141,10.4,3863345789,140,76.2,3864716351,178,,3863345787,56,Right,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644313,49,1,1,3,38,9dntj5dioj5ex52yrgwzxrq9l,1,76.6,10.4,2022-10-22T16:03:45.139Z,2022-10-22T21:26:50Z,3863345959,141,2.0,3863345957,140,87.9,3864716433,178,,3863345961,212,13.2,3863345953,56,Right,3863345963,213,5.8,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644323,50,61,1,3,40,9dntj5dioj5ex52yrgwzxrq9l,0,87.9,2,2022-10-22T16:03:47.249Z,2022-10-22T21:26:56Z,3864716621,178,,3863346011,56,Right,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644469,35,5,1,3,40,67z1gqyiuzpmmb15q5fy7ntc4,1,14,101.6,2022-10-22T16:03:47.864Z,2022-10-22T21:27:00Z,3863346915,233,51,3863346881,56,Back,3863346883,347,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644337,51,5,1,3,40,9dntj5dioj5ex52yrgwzxrq9l,0,86,-1.6,2022-10-22T16:03:47.864Z,2022-10-22T21:27:00Z,3863346931,233,35,3863346099,347,,3863346095,56,Right,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644495,36,1,1,3,55,67z1gqyiuzpmmb15q5fy7ntc4,0,18.2,100,2022-10-22T16:04:02.284Z,2022-10-22T21:27:04Z,3863347019,213,6.0,3863347017,212,18.3,3863347015,141,93.4,3863347013,140,34.7,3863347009,107,,3863347011,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644553,52,1,1,3,57,9dntj5dioj5ex52yrgwzxrq9l,0,64.3,10.9,2022-10-22T16:04:04.081Z,2022-10-22T21:27:08Z,3863347325,141,54.5,3863347323,140,85.7,3863347319,157,,3863347327,212,37.2,3863347329,213,0.9,3863347321,56,Center,3864716973,178,,3863347331,1,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644575,37,1,1,4,1,67z1gqyiuzpmmb15q5fy7ntc4,1,13.2,40.8,2022-10-22T16:04:08.583Z,2022-10-22T21:27:12Z,3863347489,212,5.9,3863347485,141,45.7,3863347483,140,8.6,3863347491,213,2.5,3863347479,3,,3864717041,178,,3863347481,56,Back,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644577,38,52,1,4,2,67z1gqyiuzpmmb15q5fy7ntc4,1,8.6,45.7,2022-10-22T16:04:09.645Z,2022-10-22T21:27:17Z,3864717185,178,,3864231073,378,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644643,39,1,1,4,5,67z1gqyiuzpmmb15q5fy7ntc4,1,13.6,43.5,2022-10-22T16:04:12.082Z,2022-10-22T21:27:19Z,3863347751,141,74.1,3864717243,178,,3863347747,56,Back,3863347749,140,21.6,3863347745,123,,3863347755,213,1.2,3863347753,212,22.4,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644689,40,1,1,4,9,67z1gqyiuzpmmb15q5fy7ntc4,1,23,80,2022-10-22T16:04:16.119Z,2022-10-22T21:27:24Z,3863347997,213,1.1,3864717429,178,,3863347993,141,95.9,3863347995,212,11.9,3863347989,56,Back,3863347991,140,27.8,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644731,41,1,1,4,11,67z1gqyiuzpmmb15q5fy7ntc4,1,27.8,95.9,2022-10-22T16:04:18.013Z,2022-10-22T21:27:28Z,3864717505,178,,3863348195,213,5.9,3863348193,212,18.3,3863348187,56,Back,3863348189,140,43.8,3863348191,141,85.4,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907441,1130,67,1,4,12,67z1gqyiuzpmmb15q5fy7ntc4,1,44.7,86.9,2022-10-22T16:04:19.703Z,2022-10-22T22:52:57Z,3864765639,233,1118,,,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907437,1118,67,1,4,12,9dntj5dioj5ex52yrgwzxrq9l,0,55.3,13.1,2022-10-22T16:04:19.704Z,2022-10-22T22:07:32Z,3864765647,233,1130,,,,,,,,,,,,,,,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644749,42,1,1,4,14,67z1gqyiuzpmmb15q5fy7ntc4,1,39.5,91,2022-10-22T16:04:21.678Z,2022-10-22T21:27:33Z,3863348291,56,Back,3863348299,213,3.1,3864717613,178,,3863348297,212,9.2,3863348293,140,30.8,3863348295,141,92.2,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644853,43,1,1,4,16,67z1gqyiuzpmmb15q5fy7ntc4,1,30.8,92.2,2022-10-22T16:04:23.904Z,2022-10-22T21:27:36Z,3863348745,213,0.4,3864717695,178,,3863348739,141,96.6,3863348737,140,37.6,3863348735,56,Back,3863348741,212,7.7,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644859,44,61,1,4,21,67z1gqyiuzpmmb15q5fy7ntc4,0,53.2,85.1,2022-10-22T16:04:28.819Z,2022-10-22T21:27:43Z,3863348765,56,Left,3864717873,178,,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644861,53,49,1,4,22,9dntj5dioj5ex52yrgwzxrq9l,1,42.7,10.1,2022-10-22T16:04:29.685Z,2022-10-22T21:27:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644881,54,1,1,4,24,9dntj5dioj5ex52yrgwzxrq9l,1,42.7,10.1,2022-10-22T16:04:31.429Z,2022-10-22T21:27:55Z,3863348861,141,22.7,3863348857,56,Back,3863348859,140,40.9,3864718219,178,,3863348865,213,1.8,3863348863,212,8.8,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644895,55,1,1,4,26,9dntj5dioj5ex52yrgwzxrq9l,1,40.9,22.7,2022-10-22T16:04:33.649Z,2022-10-22T21:27:58Z,3863348957,56,Back,3863348959,140,46.3,3864718261,178,,3863348961,141,31.3,3863348967,213,0.8,3863348963,212,8.1,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475644999,56,1,1,4,27,9dntj5dioj5ex52yrgwzxrq9l,1,46.3,31.3,2022-10-22T16:04:34.290Z,2022-10-22T21:28:01Z,3863349521,140,31.2,3864718391,178,,3863349523,141,51.2,3863349525,212,20.8,3863349527,213,2.4,3863349519,56,Back,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475645035,57,1,1,4,35,9dntj5dioj5ex52yrgwzxrq9l,1,53.4,60.9,2022-10-22T16:04:42.107Z,2022-10-22T21:28:05Z,3864718517,178,,3863349679,56,Back,3863349681,140,47.5,3863349687,213,1.9,3863349683,141,86.4,3863349685,212,18.4,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475645049,58,1,1,4,38,9dntj5dioj5ex52yrgwzxrq9l,1,47.8,87.2,2022-10-22T16:04:45.430Z,2022-10-22T21:28:08Z,3863349731,56,Left,3864718637,178,,3863349733,140,64.3,3863349735,141,95.7,3863349737,212,18.3,3863349739,213,0.3,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475645083,59,1,1,4,39,9dntj5dioj5ex52yrgwzxrq9l,0,64.1,95.7,2022-10-22T16:04:46.617Z,2022-10-22T21:28:10Z,3863349935,56,Center,3863349941,140,74.0,3863349951,213,5.1,3863349931,155,,3863349945,141,57.8,3864718721,178,,3863349947,212,27.8,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475645101,45,44,1,4,41,67z1gqyiuzpmmb15q5fy7ntc4,1,25.6,45.3,2022-10-22T16:04:48.845Z,2022-10-22T22:52:58Z,3863350027,285,,3863350065,233,60,3863350025,56,Back,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475645087,60,44,1,4,41,9dntj5dioj5ex52yrgwzxrq9l,0,74.4,54.7,2022-10-22T16:04:48.846Z,2022-10-22T21:28:15Z,3863349969,286,,3863350075,233,45,3863349967,56,Center,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
