id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2472986353,585,61,2,65,23,dxq76zcvnokq07cszdx0i6kve,0,74.6,94.1,2022-10-16T14:23:59.691Z,2022-10-16T19:08:32Z,3850592363,178,,3849334637,56,Left,,,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986355,607,49,2,65,24,btcy9nra9ak4m22ovr2ia6m5v,1,28,16,2022-10-16T14:24:00.931Z,2022-10-16T19:08:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986389,608,1,2,65,25,btcy9nra9ak4m22ovr2ia6m5v,1,28,16,2022-10-16T14:24:01.343Z,2022-10-16T19:08:46Z,3849334819,141,16.5,3849334817,140,20.2,3849334823,213,3.1,3849334815,56,Back,3850593545,178,,3849334821,212,8.2,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986441,609,1,2,65,26,btcy9nra9ak4m22ovr2ia6m5v,1,20.2,16.5,2022-10-16T14:24:02.874Z,2022-10-16T19:08:48Z,3850593813,178,,3849335091,155,,3849335109,213,1.6,3849335105,212,21.8,3849335095,56,Back,3849335097,140,18.6,3849335101,141,48.4,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986501,610,1,2,65,28,btcy9nra9ak4m22ovr2ia6m5v,0,18.6,48.4,2022-10-16T14:24:04.440Z,2022-10-16T19:08:51Z,3849335413,212,53.7,3849335415,213,5.7,3849335417,1,,3849335405,157,,3849335411,141,3.2,3849335407,56,Right,3850593999,178,,3849335409,140,60.5,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986509,586,12,2,65,32,dxq76zcvnokq07cszdx0i6kve,1,44.3,94.5,2022-10-16T14:24:08.375Z,2022-10-16T19:08:58Z,3849335487,213,2.1,3850594583,178,,3849335483,141,100.0,3849335485,212,5.5,3849335513,15,,3849335481,140,41.7,3849335627,167,,3849335479,56,Back,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986525,587,5,2,65,34,dxq76zcvnokq07cszdx0i6kve,0,40.4,101.8,2022-10-16T14:24:10.114Z,2022-10-16T19:09:00Z,3849335573,56,Back,3849335575,347,,3849336509,233,611,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986681,611,5,2,65,34,btcy9nra9ak4m22ovr2ia6m5v,1,59.6,-1.8,2022-10-16T14:24:10.114Z,2022-10-16T19:08:59Z,3849336399,347,,3849336397,56,Right,3849336453,233,587,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986779,612,1,2,65,41,btcy9nra9ak4m22ovr2ia6m5v,1,53.8,0,2022-10-16T14:24:17.514Z,2022-10-16T19:09:05Z,3849336845,140,43.4,3849336843,56,Back,3849336849,212,16.4,3849336847,141,16.2,3849336851,213,2.3,3849336841,107,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986855,613,1,2,65,46,btcy9nra9ak4m22ovr2ia6m5v,1,43.5,31.9,2022-10-16T14:24:22.732Z,2022-10-16T19:09:13Z,3849337161,141,51.3,3850595585,178,,3849337159,140,35.3,3849337157,56,Back,3849337165,213,2.1,3849337163,212,15.8,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472986951,614,1,2,65,49,btcy9nra9ak4m22ovr2ia6m5v,1,35.3,51.3,2022-10-16T14:24:25.403Z,2022-10-16T19:09:17Z,3849337587,56,Back,3849337605,213,4.7,3849337601,212,19.3,3850595913,178,,3849337599,141,22.9,3849337593,140,35.3,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987017,615,1,2,65,53,btcy9nra9ak4m22ovr2ia6m5v,1,42.9,18.6,2022-10-16T14:24:29.050Z,2022-10-16T19:09:20Z,3849337909,212,16.8,3850596171,178,,3849337907,141,17.4,3849337911,213,6.2,3849337903,56,Right,3849337905,140,58.9,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473241377,830,83,2,65,55,dxq76zcvnokq07cszdx0i6kve,1,42.1,82,2022-10-16T14:24:31.142Z,2022-10-16T19:34:01Z,3850704293,399,180793,,,,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987097,616,1,2,65,56,btcy9nra9ak4m22ovr2ia6m5v,1,58.2,19.6,2022-10-16T14:24:32.202Z,2022-10-16T19:09:24Z,3849338241,141,27.8,3849338237,56,Center,3849338239,140,56.4,3849338245,213,1.9,3849338243,212,5.9,3850596541,178,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987119,617,1,2,65,57,btcy9nra9ak4m22ovr2ia6m5v,1,56.4,27.8,2022-10-16T14:24:33.725Z,2022-10-16T19:09:27Z,3849338383,212,12.8,3849338385,213,4.8,3850596715,178,,3849338377,56,Right,3849338379,140,58.0,3849338381,141,9.1,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987215,618,1,2,66,0,btcy9nra9ak4m22ovr2ia6m5v,1,58,9.1,2022-10-16T14:24:36.098Z,2022-10-16T19:09:29Z,3849338831,56,Center,3849338837,212,11.7,3850596859,178,,3849338839,213,1.8,3849338835,141,26.0,3849338833,140,55.9,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987271,619,1,2,66,2,btcy9nra9ak4m22ovr2ia6m5v,1,50.6,28.7,2022-10-16T14:24:38.991Z,2022-10-16T19:09:32Z,3849339137,1,,3849339129,140,26.9,3849339133,212,39.1,3849339127,56,Back,3849339135,213,2.3,3850597173,178,,3849339131,141,73.0,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987343,620,1,2,66,6,btcy9nra9ak4m22ovr2ia6m5v,1,26.9,73,2022-10-16T14:24:42.426Z,2022-10-16T19:09:35Z,3849339469,212,15.8,3849339467,141,93.6,3850597407,178,,3849339463,56,Back,3849339465,140,33.9,3849339471,213,1.1,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987375,621,1,2,66,9,btcy9nra9ak4m22ovr2ia6m5v,1,33.9,93.6,2022-10-16T14:24:45.121Z,2022-10-16T19:09:37Z,3849339649,213,6.1,3849339647,212,12.6,3849339643,140,45.6,3849339645,141,89.5,3850597649,178,,3849339641,56,Back,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987379,622,61,2,66,10,btcy9nra9ak4m22ovr2ia6m5v,1,45.6,89.5,2022-10-16T14:24:46.113Z,2022-10-16T19:09:47Z,3849339661,56,Back,3850597849,178,,,,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987491,623,1,2,66,11,btcy9nra9ak4m22ovr2ia6m5v,1,43.8,87.5,2022-10-16T14:24:47.613Z,2022-10-16T19:09:51Z,3849340223,141,97.3,3849340229,212,13.1,3849340217,56,Back,3849340235,213,2.6,3849340219,140,33.1,3850598851,178,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987507,624,1,2,66,13,btcy9nra9ak4m22ovr2ia6m5v,1,33.1,97.3,2022-10-16T14:24:49.923Z,2022-10-16T19:10:15Z,3849340281,56,Back,3850599273,178,,3849340283,140,36.2,3849340285,141,92.2,3849340289,213,5.5,3849340287,212,4.8,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987569,625,1,2,66,15,btcy9nra9ak4m22ovr2ia6m5v,1,36.2,92.2,2022-10-16T14:24:51.246Z,2022-10-16T19:10:21Z,3849340545,212,29.8,3849340549,213,4.0,3850599663,178,,3849340535,56,Back,3849340541,141,57.7,3849340537,140,18.7,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987677,626,1,2,66,19,btcy9nra9ak4m22ovr2ia6m5v,1,18.7,57.7,2022-10-16T14:24:55.132Z,2022-10-16T19:10:25Z,3849341131,212,39.0,3849341129,141,4.1,3849341133,213,5.1,3849341127,140,32.0,3850601963,178,,3849341137,1,,3849341125,56,Back,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987701,627,1,2,66,24,btcy9nra9ak4m22ovr2ia6m5v,1,39.3,10,2022-10-16T14:25:00.772Z,2022-10-16T19:10:36Z,3849341281,213,5.9,3849341279,212,10.7,3849341277,141,3.4,3850603005,178,,3849341273,56,Back,3849341275,140,48.6,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987707,628,1,2,66,25,btcy9nra9ak4m22ovr2ia6m5v,0,48.6,3.4,2022-10-16T14:25:01.814Z,2022-10-16T19:10:38Z,3849341657,233,589,3849341321,140,52.9,3849341655,236,,3849341661,286,,3850603285,178,,3849341319,56,Right,3849341327,213,0.5,3849341325,212,5.1,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,3849341323,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987751,589,74,2,66,26,dxq76zcvnokq07cszdx0i6kve,1,51.5,95.9,2022-10-16T14:25:02.075Z,2022-10-16T19:10:41Z,3849341693,233,628,3849341539,56,Left,3849341547,285,,3850603549,178,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472987775,590,5,2,66,27,dxq76zcvnokq07cszdx0i6kve,0,53.8,101.8,2022-10-16T14:25:03.567Z,2022-10-16T19:13:56Z,3849343331,233,629,3849341733,347,,3849341731,56,Left,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988079,629,5,2,66,27,btcy9nra9ak4m22ovr2ia6m5v,1,46.2,-1.8,2022-10-16T14:25:03.567Z,2022-10-16T19:13:56Z,3849343271,56,Back,3849343311,233,590,3849343273,347,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988151,630,1,2,66,44,btcy9nra9ak4m22ovr2ia6m5v,1,53.5,0,2022-10-16T14:25:20.280Z,2022-10-16T19:14:00Z,3849343739,107,,3849343741,56,Right,3849343749,212,11.7,3849343753,213,0.4,3849343743,140,63.9,3849343745,141,5.4,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473242345,839,83,2,66,47,dxq76zcvnokq07cszdx0i6kve,1,37,96.2,2022-10-16T14:25:23.755Z,2022-10-16T19:35:42Z,3850710097,399,180793,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988157,631,50,2,66,47,btcy9nra9ak4m22ovr2ia6m5v,1,62.8,6,2022-10-16T14:25:23.815Z,2022-10-16T19:14:05Z,3849343783,286,,3849343781,56,Right,3849344019,233,591,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988185,591,7,2,66,48,dxq76zcvnokq07cszdx0i6kve,0,37.2,94,2022-10-16T14:25:24.828Z,2022-10-16T19:14:08Z,3850620155,178,,3849343983,233,631,3849343945,56,Back,3850302139,383,,3849343947,285,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988201,632,1,2,66,50,btcy9nra9ak4m22ovr2ia6m5v,0,60.4,1.7,2022-10-16T14:25:26.642Z,2022-10-16T19:14:13Z,3849344285,236,,3849344041,140,60.0,3849344291,286,,3849344287,233,592,3849344039,56,Right,3850620629,178,,3849344045,212,1.9,3849344043,141,4.4,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,3849344047,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988233,592,74,2,66,50,dxq76zcvnokq07cszdx0i6kve,1,39.3,96.2,2022-10-16T14:25:26.659Z,2022-10-16T19:14:17Z,3849344209,56,Back,3850620947,178,,3849344211,285,,3849344433,233,632,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988279,593,5,2,66,51,dxq76zcvnokq07cszdx0i6kve,0,40.5,102,2022-10-16T14:25:27.119Z,2022-10-16T19:14:21Z,3849344455,347,,3849345547,233,633,3849344451,56,Back,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988483,633,5,2,66,51,btcy9nra9ak4m22ovr2ia6m5v,1,59.5,-2,2022-10-16T14:25:27.119Z,2022-10-16T19:14:20Z,3849345515,233,593,3849345521,347,,3849345513,56,Right,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988605,634,1,2,67,9,btcy9nra9ak4m22ovr2ia6m5v,1,63.3,0,2022-10-16T14:25:45.537Z,2022-10-16T19:14:25Z,3849346175,56,Right,3849346173,107,,3849346177,140,72.0,3849346181,212,11.7,3849346179,141,9.0,3849346183,213,0.7,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988617,635,1,2,67,10,btcy9nra9ak4m22ovr2ia6m5v,1,72,9,2022-10-16T14:25:46.787Z,2022-10-16T19:14:34Z,3850621999,388,,3849346273,156,,3849346253,56,Right,3849346255,140,66.4,3849346261,213,3.6,3849346257,141,4.4,3849346259,212,6.7,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988635,636,1,2,67,11,btcy9nra9ak4m22ovr2ia6m5v,1,66.4,4.4,2022-10-16T14:25:47.834Z,2022-10-16T19:14:36Z,3849346363,213,3.1,3849346357,140,59.4,3850622181,178,,3849346359,141,4.9,3849346355,56,Right,3849346361,212,7.4,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988745,637,1,2,67,13,btcy9nra9ak4m22ovr2ia6m5v,1,59.9,7.3,2022-10-16T14:25:49.860Z,2022-10-16T19:14:39Z,3849347003,1,,3849346999,212,47.0,3849346997,141,58.8,3849346995,140,30.0,3849346993,56,Back,3849347001,213,2.3,3850622375,178,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988807,638,1,2,67,19,btcy9nra9ak4m22ovr2ia6m5v,1,29.8,57.3,2022-10-16T14:25:55.767Z,2022-10-16T19:14:50Z,3850623353,178,,3849347301,56,Back,3849347313,1,,3849347303,140,28.5,3849347305,141,6.6,3849347309,213,4.7,3849347307,212,34.5,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988823,639,1,2,67,23,btcy9nra9ak4m22ovr2ia6m5v,1,28.5,6.6,2022-10-16T14:25:59.215Z,2022-10-16T19:14:53Z,3849347403,212,5.4,3849347405,213,5.9,3850623617,178,,3849347401,141,3.9,3849347397,56,Back,3849347399,140,33.3,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988891,640,1,2,67,24,btcy9nra9ak4m22ovr2ia6m5v,1,33.3,3.9,2022-10-16T14:26:00.918Z,2022-10-16T19:14:55Z,3849347825,212,11.4,3849347823,141,18.6,3849347817,56,Back,3849347819,140,38.6,3849347827,213,1.1,3850623851,178,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472988989,641,1,2,67,29,btcy9nra9ak4m22ovr2ia6m5v,1,45.8,34.1,2022-10-16T14:26:05.401Z,2022-10-16T19:14:58Z,3849348355,141,42.8,3849348353,140,46.7,3849348349,56,Back,3849348359,213,1.4,3849348357,212,6.0,3850624157,178,,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989029,642,1,2,67,33,btcy9nra9ak4m22ovr2ia6m5v,0,51.9,40.6,2022-10-16T14:26:09.332Z,2022-10-16T19:15:00Z,3849348453,141,47.7,3849348455,212,14.5,3849348449,56,Center,3849348457,213,0.3,3849348451,140,64.9,3850624419,178,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989017,594,8,2,67,33,dxq76zcvnokq07cszdx0i6kve,1,35.6,53.2,2022-10-16T14:26:10.008Z,2022-10-16T19:15:03Z,3850624695,178,,3850306551,385,,3849348439,56,Back,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989103,595,5,2,67,37,dxq76zcvnokq07cszdx0i6kve,0,29.2,101.6,2022-10-16T14:26:13.223Z,2022-10-16T19:15:06Z,3849348849,347,,3849349855,233,643,3849348845,56,Back,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989257,643,5,2,67,37,btcy9nra9ak4m22ovr2ia6m5v,1,70.8,-1.6,2022-10-16T14:26:13.223Z,2022-10-16T19:15:05Z,3849349805,347,,3849349803,56,Right,3849349845,233,595,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989395,644,1,2,67,45,btcy9nra9ak4m22ovr2ia6m5v,1,69.4,0,2022-10-16T14:26:21.495Z,2022-10-16T19:15:08Z,3849350541,140,88.6,3849350539,56,Right,3849350537,107,,3849350553,213,0.5,3849350555,1,,3849350545,141,13.7,3849350549,212,22.8,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989399,645,3,2,67,50,btcy9nra9ak4m22ovr2ia6m5v,0,97.8,13.6,2022-10-16T14:26:26.037Z,2022-10-16T19:15:32Z,3850432231,233,596,3849350585,286,,3850308195,465,,3849350583,56,Right,3850626501,178,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989403,596,7,2,67,51,dxq76zcvnokq07cszdx0i6kve,1,2.2,86.4,2022-10-16T14:26:27.077Z,2022-10-16T19:15:35Z,3849350659,233,645,3850307783,385,,3850627079,178,,3849350633,167,,3849350639,285,,3849350637,56,Back,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989415,597,6,2,67,52,dxq76zcvnokq07cszdx0i6kve,0,1.5,86,2022-10-16T14:26:28.421Z,2022-10-16T19:15:37Z,3849350705,56,Back,3849350889,233,646,3849350709,73,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472989423,646,6,2,67,52,btcy9nra9ak4m22ovr2ia6m5v,1,98.5,14,2022-10-16T14:26:28.421Z,2022-10-16T19:15:36Z,3849350851,233,597,3849351143,75,,3849350773,56,Right,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990273,647,1,2,68,31,btcy9nra9ak4m22ovr2ia6m5v,1,99.6,0.7,2022-10-16T14:27:07.262Z,2022-10-16T19:15:45Z,3849356551,210,13,3849355167,155,,3849355179,140,92.2,3849355187,212,36.3,3849355161,2,,3849355175,56,Center,3850309193,20,,3849355163,6,,3v6az10hxcowqkewd809cri6t,Luis Alberto,1,3849355195,1,,3850627437,178,,3849355171,224,3849356553,154,3849355183,141,3849355191,213,,,,,,52.8,,,,,1.8,,,,,,,,
2472990281,648,13,2,68,32,btcy9nra9ak4m22ovr2ia6m5v,1,92.4,52.2,2022-10-16T14:27:08.902Z,2022-10-16T19:15:46Z,3849356611,29,,3849355837,328,,3849356623,230,98.5,3849355831,25,,3850627817,388,,3849356615,55,647,3849355211,17,,3849355833,15,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,3849356621,103,9.7,3849356609,73,,3849355213,56,3849356625,231,3849356613,154,3849356619,102,,,,51.3,Center,,,,,,77.6,,,,,,,,
2472990267,598,5,2,68,35,dxq76zcvnokq07cszdx0i6kve,1,-0.8,36.3,2022-10-16T14:27:11.873Z,2022-10-16T19:15:48Z,3849355145,56,Back,3849355321,233,649,3849355147,346,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472990291,649,5,2,68,35,btcy9nra9ak4m22ovr2ia6m5v,0,100.8,63.7,2022-10-16T14:27:11.873Z,2022-10-16T19:15:48Z,3849355277,56,Center,3849355279,346,,3849355345,233,598,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991041,599,1,2,69,9,dxq76zcvnokq07cszdx0i6kve,1,4.8,56.9,2022-10-16T14:27:45.822Z,2022-10-16T19:15:52Z,3849359271,212,68.1,3849359261,124,,3849359285,74,,3849359275,213,0.3,3849359267,141,84.8,3849359265,140,67.1,3849359277,1,,3849359263,56,Left,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991061,600,44,2,69,13,dxq76zcvnokq07cszdx0i6kve,1,65.3,84,2022-10-16T14:27:49.345Z,2022-10-16T20:03:31Z,3849359387,56,Left,3849359737,233,650,3849359389,286,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991113,650,44,2,69,13,btcy9nra9ak4m22ovr2ia6m5v,0,34.7,16,2022-10-16T14:27:49.346Z,2022-10-16T19:15:56Z,3849359677,285,,3849359709,233,600,3849359675,56,Back,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991181,601,1,2,69,13,dxq76zcvnokq07cszdx0i6kve,0,61.6,86.6,2022-10-16T14:27:49.404Z,2022-10-16T20:03:31Z,3849360131,141,91.4,3850629253,388,,3849360127,56,Left,3849360133,212,13.5,3849360135,213,0.2,3849360129,140,74.1,3849360123,3,,3849360125,168,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991125,652,49,2,69,16,btcy9nra9ak4m22ovr2ia6m5v,1,21.2,7.4,2022-10-16T14:27:52.240Z,2022-10-16T19:16:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991115,651,43,2,69,17,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-10-16T14:27:53.147Z,2022-10-16T14:28:08Z,3849359687,56,Back,3849361059,144,61,,,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991187,653,1,2,69,19,btcy9nra9ak4m22ovr2ia6m5v,1,21.2,8.3,2022-10-16T14:27:55.321Z,2022-10-16T19:16:09Z,3849360171,56,Back,3849360177,212,10.3,3850629989,178,,3849360179,213,6.1,3849360175,141,5.8,3849360173,140,30.9,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472991213,654,1,2,69,23,btcy9nra9ak4m22ovr2ia6m5v,0,29.9,2.6,2022-10-16T14:27:59.224Z,2022-10-16T19:16:16Z,3850630553,178,,3849360317,213,0.2,3849360319,1,,3849360315,212,38.2,3849360313,141,11.1,3849360309,56,Right,3849360305,155,,3849360311,140,65.9,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
