id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2458610441,491,1,2,50,8,e75syeuawg3ql8nwpi3vr2btz,1,68.1,6,2022-09-11T11:36:56.007Z,2022-09-11T17:16:16Z,3772851417,141,25.8,3772851419,212,22.2,3772851421,213,0.7,3774263659,178,,3772851413,56,Center,3772851415,140,84.9,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458909997,1002,67,2,50,9,e75syeuawg3ql8nwpi3vr2btz,1,86.6,25.6,2022-09-11T11:36:57.801Z,2022-09-11T18:54:26Z,3774424917,233,810,,,,,,,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458909995,810,67,2,50,9,af91jdcs6x0bqkmdb78rokod2,0,13.4,74.4,2022-09-11T11:36:57.802Z,2022-09-11T17:51:19Z,3774424967,233,1002,,,,,,,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610449,492,1,2,50,9,e75syeuawg3ql8nwpi3vr2btz,0,85.3,24.2,2022-09-11T11:36:57.813Z,2022-09-11T18:54:27Z,3774264159,178,,3772851467,56,Center,3772851469,140,76.6,3772851473,212,9.3,3772851475,213,3.4,3772851471,141,21.3,3772888827,156,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610459,439,49,2,50,10,af91jdcs6x0bqkmdb78rokod2,1,22.9,74.2,2022-09-11T11:36:58.823Z,2022-09-11T17:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610489,440,3,2,50,11,af91jdcs6x0bqkmdb78rokod2,1,28.6,74.2,2022-09-11T11:36:58.966Z,2022-09-11T17:17:03Z,3772851653,233,493,3772851645,56,Back,3773648511,465,,3772851647,285,,3774268371,178,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610485,493,45,2,50,11,e75syeuawg3ql8nwpi3vr2btz,0,71.4,25.8,2022-09-11T11:36:58.966Z,2022-09-11T17:17:03Z,3772851629,286,,3772851627,56,Center,3772851675,233,440,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610543,441,3,2,50,13,af91jdcs6x0bqkmdb78rokod2,1,34.8,69,2022-09-11T11:37:01.383Z,2022-09-11T17:17:06Z,3774268655,178,,3772851953,233,494,3772851925,56,Back,3772851959,286,,3773649081,465,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610507,494,45,2,50,13,e75syeuawg3ql8nwpi3vr2btz,0,65.2,31,2022-09-11T11:37:01.383Z,2022-09-11T17:17:06Z,3772851717,56,Center,3772851719,285,,3772851979,233,441,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610547,442,61,2,50,16,af91jdcs6x0bqkmdb78rokod2,0,43,62.9,2022-09-11T11:37:04.792Z,2022-09-11T17:17:16Z,3772851937,56,Back,3774269635,389,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610581,495,49,2,50,18,e75syeuawg3ql8nwpi3vr2btz,1,55.8,32.9,2022-09-11T11:37:06.475Z,2022-09-11T17:17:19Z,,,,,,,,,,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610631,496,1,2,50,21,e75syeuawg3ql8nwpi3vr2btz,1,62.9,48.1,2022-09-11T11:37:09.713Z,2022-09-11T17:17:23Z,3772852287,140,71.4,3772852289,141,79.7,3772852293,213,1.2,3772852291,212,23.3,3772852285,56,Left,3774270133,178,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610647,497,1,2,50,25,e75syeuawg3ql8nwpi3vr2btz,1,80.9,70.8,2022-09-11T11:37:12.999Z,2022-09-11T17:17:26Z,3774270517,178,,3772852391,213,6.1,3772852383,56,Center,3772852385,140,86.6,3772852387,141,69.5,3772852389,212,6.0,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458990109,1167,83,2,50,26,af91jdcs6x0bqkmdb78rokod2,1,11.9,31,2022-09-11T11:37:14.471Z,2022-09-11T20:05:39Z,3774880187,399,476883,,,,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610659,498,1,2,50,26,e75syeuawg3ql8nwpi3vr2btz,0,89,68.6,2022-09-11T11:37:14.495Z,2022-09-11T17:17:30Z,3774270969,178,,3772852445,141,58.8,3772852441,56,Center,3772852443,140,96.4,3772852447,212,10.2,3772852449,213,5.6,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610691,443,52,2,50,28,af91jdcs6x0bqkmdb78rokod2,1,4.3,39.7,2022-09-11T11:37:16.443Z,2022-09-11T17:17:32Z,3774271103,178,,3773653857,376,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610791,445,1,2,50,29,af91jdcs6x0bqkmdb78rokod2,1,14,27.4,2022-09-11T11:37:17.428Z,2022-09-11T17:17:37Z,3774271703,178,,3772853111,123,,3772853113,56,Back,3772853115,140,32.2,3772853121,213,5.6,3772853119,212,25.4,3772853117,141,2.9,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610711,444,43,2,50,31,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-09-11T11:37:19.401Z,2022-09-11T11:37:22Z,3772852901,144,80,,,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610803,446,1,2,50,36,af91jdcs6x0bqkmdb78rokod2,1,53.8,17.6,2022-09-11T11:37:24.628Z,2022-09-11T17:17:40Z,3772853219,212,12.0,3772853217,141,35.2,3772853221,213,1.6,3772853213,56,Center,3772853215,140,53.0,3774272089,178,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610855,447,1,2,50,39,af91jdcs6x0bqkmdb78rokod2,1,55.7,36.6,2022-09-11T11:37:27.313Z,2022-09-11T17:17:44Z,3772853475,212,9.9,3772853473,141,51.0,3772853471,140,54.4,3772853469,56,Center,3772853477,213,1.7,3774272445,178,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610881,448,1,2,50,43,af91jdcs6x0bqkmdb78rokod2,1,65.1,54.5,2022-09-11T11:37:31.422Z,2022-09-11T17:17:54Z,3772853589,212,6.2,3772853587,141,62.3,3774273589,178,,3772853585,140,68.1,3772853583,56,Center,3772853591,213,1.0,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610917,449,1,2,50,45,af91jdcs6x0bqkmdb78rokod2,1,68.1,62.3,2022-09-11T11:37:33.213Z,2022-09-11T17:17:57Z,3772853709,140,72.3,3772853707,56,Center,3772853711,141,49.9,3772853713,212,9.5,3772853715,213,5.2,3774273827,178,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610945,450,1,2,50,47,af91jdcs6x0bqkmdb78rokod2,0,70.8,51.9,2022-09-11T11:37:35.045Z,2022-09-11T17:18:00Z,3772853863,212,10.8,3772853861,141,65.4,3772853865,213,2.1,3772853859,140,65.4,3772853857,56,Center,3774274131,178,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458910901,1010,67,2,50,47,e75syeuawg3ql8nwpi3vr2btz,1,34.8,34.1,2022-09-11T11:37:35.918Z,2022-09-11T18:54:27Z,3774430407,233,821,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458910895,821,67,2,50,47,af91jdcs6x0bqkmdb78rokod2,0,65.2,65.9,2022-09-11T11:37:35.919Z,2022-09-11T17:53:11Z,3774430413,233,1010,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458610969,499,8,2,50,48,e75syeuawg3ql8nwpi3vr2btz,1,30.3,28.4,2022-09-11T11:37:35.969Z,2022-09-11T18:54:28Z,3774274427,178,,3772853973,56,Back,3773656561,383,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611007,451,1,2,50,49,af91jdcs6x0bqkmdb78rokod2,1,66.3,63.7,2022-09-11T11:37:37.200Z,2022-09-11T17:18:06Z,3772854177,213,2.6,3772854169,56,Center,3772854175,212,15.5,3772854173,141,75.0,3772854171,140,53.5,3774274735,178,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611049,452,1,2,50,52,af91jdcs6x0bqkmdb78rokod2,1,53.1,74.1,2022-09-11T11:37:40.775Z,2022-09-11T17:18:09Z,3772854393,212,18.6,3772854395,213,4.8,3772854391,141,47.0,3772854387,56,Center,3772854389,140,55.3,3774275035,178,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611119,453,1,2,50,55,af91jdcs6x0bqkmdb78rokod2,1,55.2,46.4,2022-09-11T11:37:43.422Z,2022-09-11T17:18:12Z,3774275243,178,,3772854769,213,4.6,3772854759,141,22.5,3772854749,56,Center,3772854765,212,16.3,3772854755,140,53.6,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611141,454,1,2,51,1,af91jdcs6x0bqkmdb78rokod2,1,55.4,51.6,2022-09-11T11:37:48.989Z,2022-09-11T17:18:15Z,3774275657,178,,3772854897,212,13.5,3772854899,213,1.0,3772854891,56,Center,3772854893,140,62.0,3772854895,141,68.7,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611143,455,1,2,51,2,af91jdcs6x0bqkmdb78rokod2,0,62,68.7,2022-09-11T11:37:50.283Z,2022-09-11T17:18:21Z,3774276345,178,,3772854905,56,Center,3772854903,155,,3772854907,140,66.5,3772854909,141,56.6,3772854913,213,5.2,3772854911,212,9.5,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611175,500,1,2,51,3,e75syeuawg3ql8nwpi3vr2btz,1,27.4,30.1,2022-09-11T11:37:51.131Z,2022-09-11T17:18:25Z,3772855067,56,Back,3772855069,140,40.6,3774276785,388,,3772855071,141,23.0,3772855075,213,5.9,3772855073,212,14.7,3772855065,3,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611209,502,1,2,51,4,e75syeuawg3ql8nwpi3vr2btz,1,41,22.6,2022-09-11T11:37:52.870Z,2022-09-11T17:18:30Z,3772855233,213,2.7,3772855231,212,5.5,3774277195,388,,3772855223,3,,3772855225,56,Back,3772855229,141,25.9,3772855227,140,36.2,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611259,503,1,2,51,6,e75syeuawg3ql8nwpi3vr2btz,1,42.7,25.6,2022-09-11T11:37:54.756Z,2022-09-11T17:18:35Z,3772855495,212,21.0,3772855491,140,58.1,3772855493,141,5.8,3774277677,178,,3772855487,3,,3772855497,213,5.6,3772855489,56,Right,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611177,501,49,2,51,9,e75syeuawg3ql8nwpi3vr2btz,1,58.8,5,2022-09-11T11:37:57.695Z,2022-09-11T17:18:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611285,504,1,2,51,9,e75syeuawg3ql8nwpi3vr2btz,0,59.7,4,2022-09-11T11:37:57.727Z,2022-09-11T17:18:46Z,3772855611,213,0.3,3774278975,178,,3772855605,140,85.5,3772855603,56,Right,3772855609,212,28.8,3772855607,141,18.2,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458911593,829,67,2,51,12,af91jdcs6x0bqkmdb78rokod2,1,13.7,78.8,2022-09-11T11:38:00.612Z,2022-09-11T18:54:28Z,3774434203,233,1011,,,,,,,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458911589,1011,67,2,51,12,e75syeuawg3ql8nwpi3vr2btz,0,86.3,21.2,2022-09-11T11:38:00.613Z,2022-09-11T17:54:40Z,3774434229,233,829,,,,,,,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611313,456,12,2,51,12,af91jdcs6x0bqkmdb78rokod2,1,12.6,80.8,2022-09-11T11:38:00.677Z,2022-09-11T18:54:28Z,3772855749,213,2.7,3772855747,212,15.8,3772855741,56,Back,3772855745,141,91.1,3772855743,140,0.0,3772855763,167,,3774280321,178,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611317,457,6,2,51,14,af91jdcs6x0bqkmdb78rokod2,0,12.4,84,2022-09-11T11:38:02.394Z,2022-09-11T17:19:04Z,3772855853,233,505,3772855757,56,Back,3772855759,73,,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611327,505,6,2,51,14,e75syeuawg3ql8nwpi3vr2btz,1,87.6,16,2022-09-11T11:38:02.394Z,2022-09-11T17:19:03Z,3772855803,56,Right,3772855805,75,,3772855815,233,457,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611763,506,1,2,51,43,e75syeuawg3ql8nwpi3vr2btz,0,99.5,0.5,2022-09-11T11:38:31.823Z,2022-09-11T17:19:10Z,3773661503,72,,3772857865,56,Left,3772857863,223,,3772857871,212,62.4,3772857869,141,92.3,3772857867,140,100.0,3772857861,155,,3772857873,213,1.5,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,3772857875,1,,3774281167,178,3772857857,2,,3772857859,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611765,458,5,2,51,48,af91jdcs6x0bqkmdb78rokod2,1,-1,8.2,2022-09-11T11:38:36.301Z,2022-09-11T17:19:12Z,3772857877,56,Back,3772857879,346,,3772857891,233,507,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611767,507,5,2,51,48,e75syeuawg3ql8nwpi3vr2btz,0,101,91.8,2022-09-11T11:38:36.301Z,2022-09-11T17:19:12Z,3772857881,56,Left,3772857883,346,,3772857917,233,458,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612031,459,1,2,52,8,af91jdcs6x0bqkmdb78rokod2,1,4.4,41,2022-09-11T11:38:55.974Z,2022-09-11T17:19:17Z,3772859223,213,1.6,3772859221,212,5.6,3772859219,141,49.3,3772859217,140,4.5,3772859227,237,,3772859213,124,,3772859215,56,Back,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612083,460,1,2,52,11,af91jdcs6x0bqkmdb78rokod2,0,8.7,49.3,2022-09-11T11:38:59.374Z,2022-09-11T17:19:19Z,3772859503,141,70.0,3772859505,212,49.4,3772859501,140,53.8,3772859509,1,,3772859507,213,0.3,3772859499,56,Center,3772859497,157,,3774282183,178,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612087,461,44,2,52,14,af91jdcs6x0bqkmdb78rokod2,1,56.8,74.4,2022-09-11T11:39:02.679Z,2022-09-11T18:54:29Z,3772859607,233,508,3772859523,56,Center,3772859525,286,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612089,508,44,2,52,14,e75syeuawg3ql8nwpi3vr2btz,0,43.2,25.6,2022-09-11T11:39:02.680Z,2022-09-11T17:19:30Z,3772859537,285,,3772859559,233,461,3772859533,56,Back,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612705,468,1,2,52,14,af91jdcs6x0bqkmdb78rokod2,0,55.3,74.7,2022-09-11T11:39:02.688Z,2022-09-11T18:54:29Z,3772862343,3,,3772862353,212,2.8,3772862345,168,,3772862355,213,6.1,3772862347,56,Center,3772862349,140,57.9,3772862351,141,74.1,3774282993,388,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612099,509,61,2,52,14,e75syeuawg3ql8nwpi3vr2btz,1,40.3,21.2,2022-09-11T11:39:02.780Z,2022-09-11T17:19:36Z,3772859577,56,Back,3774283979,388,,3774283977,15,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612155,510,44,2,52,18,e75syeuawg3ql8nwpi3vr2btz,1,60.2,36.4,2022-09-11T11:39:06.459Z,2022-09-11T18:54:30Z,3772859853,233,462,3772859829,286,,3772859827,56,Center,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612139,462,44,2,52,18,af91jdcs6x0bqkmdb78rokod2,0,39.8,63.6,2022-09-11T11:39:06.460Z,2022-09-11T17:19:55Z,3772859755,56,Back,3772859861,233,510,3772859757,285,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612157,511,1,2,52,18,e75syeuawg3ql8nwpi3vr2btz,0,58.4,33.8,2022-09-11T11:39:06.587Z,2022-09-11T18:54:30Z,3774285957,388,,3772859839,56,Center,3772859837,3,,3772859847,213,2.5,3772859843,141,35.2,3772859845,212,1.7,3772859841,140,57.1,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612149,463,61,2,52,18,af91jdcs6x0bqkmdb78rokod2,1,41.7,63.1,2022-09-11T11:39:06.611Z,2022-09-11T17:20:03Z,3774286545,388,,3774286543,15,,3772859799,56,Back,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612177,464,61,2,52,20,af91jdcs6x0bqkmdb78rokod2,0,43,59.8,2022-09-11T11:39:08.084Z,2022-09-11T17:20:26Z,3774288585,178,,3772859935,56,Back,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612189,512,49,2,52,20,e75syeuawg3ql8nwpi3vr2btz,1,59.3,24.8,2022-09-11T11:39:08.760Z,2022-09-11T17:20:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612219,513,1,2,52,22,e75syeuawg3ql8nwpi3vr2btz,1,59.3,24.8,2022-09-11T11:39:10.451Z,2022-09-11T17:20:33Z,3772860147,212,9.2,3772860149,213,4.6,3772860141,56,Right,3772860145,141,11.5,3772860143,140,57.9,3774289145,178,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612253,514,1,2,52,25,e75syeuawg3ql8nwpi3vr2btz,1,60.6,13.6,2022-09-11T11:39:13.911Z,2022-09-11T17:20:39Z,3772860315,213,5.8,3772860313,212,13.4,3772860305,56,Right,3772860307,140,71.9,3774289639,178,,3772860309,141,4.6,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612267,515,1,2,52,28,e75syeuawg3ql8nwpi3vr2btz,0,71.9,4.6,2022-09-11T11:39:15.981Z,2022-09-11T17:20:45Z,3772860369,141,6.1,3772860367,140,76.8,3772860365,56,Right,3772860371,212,5.2,3772860541,286,,3774290245,178,,3772860373,213,0.2,3772860537,233,465,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,3772860535,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612285,465,74,2,52,28,af91jdcs6x0bqkmdb78rokod2,1,19.7,97.4,2022-09-11T11:39:16.187Z,2022-09-11T17:20:48Z,3774290467,178,,3772860547,233,515,3772860447,56,Back,3772860449,285,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612301,466,5,2,52,28,af91jdcs6x0bqkmdb78rokod2,0,22,101.4,2022-09-11T11:39:16.475Z,2022-09-11T17:20:53Z,3772860759,233,516,3772860519,347,,3772860517,56,Back,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612351,516,5,2,52,28,e75syeuawg3ql8nwpi3vr2btz,1,78,-1.4,2022-09-11T11:39:16.475Z,2022-09-11T17:20:52Z,3772860731,347,,3772860729,56,Right,3772860747,233,466,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612425,517,1,2,52,34,e75syeuawg3ql8nwpi3vr2btz,1,77.8,0,2022-09-11T11:39:22.410Z,2022-09-11T17:20:56Z,3772861055,56,Right,3772861053,107,,3772861063,213,3.0,3772861061,212,20.6,3772861057,140,58.4,3772861059,141,3.7,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612491,518,1,2,52,38,e75syeuawg3ql8nwpi3vr2btz,1,58,3.8,2022-09-11T11:39:26.107Z,2022-09-11T17:21:02Z,3772861315,56,Back,3772861319,141,11.6,3772861317,140,44.2,3772861321,212,15.4,3772861323,213,2.8,3774291573,178,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612567,519,1,2,52,41,e75syeuawg3ql8nwpi3vr2btz,1,44.1,11.9,2022-09-11T11:39:29.754Z,2022-09-11T17:21:04Z,3774291791,178,,3772861695,212,18.1,3772861691,140,60.4,3772861693,141,3.2,3772861689,56,Right,3772861697,213,6.0,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612599,520,1,2,52,47,e75syeuawg3ql8nwpi3vr2btz,1,67,15.4,2022-09-11T11:39:35.049Z,2022-09-11T17:21:09Z,3772861871,141,22.4,3772861873,212,5.2,3772861875,213,1.2,3772861869,140,68.9,3772861867,56,Center,3774292245,178,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
