id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458714611,379,1,1,40,37,dxq76zcvnokq07cszdx0i6kve,1,36.3,4.9,2022-09-11T13:41:18.908Z,2022-09-11T21:46:29Z,3773372757,56,Back,3773372769,212,3.3,3773372761,140,36.5,3775129725,178,,3773372773,213,1.5,3773372765,141,9.8,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458714619,380,50,1,40,39,dxq76zcvnokq07cszdx0i6kve,1,37.6,14.9,2022-09-11T13:41:21.191Z,2022-09-11T21:46:41Z,3773373057,233,320,3773372803,56,Back,3773372805,286,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458714655,320,7,1,40,39,6tuibxq39fdryu8ou06wcm0q3,1,62.4,85.1,2022-09-11T13:41:21.249Z,2022-09-11T21:46:37Z,3773373025,233,380,3774605793,383,,3773372965,56,Left,3775129957,178,,3773372967,285,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458714661,321,4,1,40,40,6tuibxq39fdryu8ou06wcm0q3,1,61.4,81.8,2022-09-11T13:41:22.261Z,2022-09-11T21:46:45Z,3773373005,265,,3773373007,286,,3773373001,56,Left,3773373003,152,,3773372999,13,,3773373091,233,381,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458714657,381,4,1,40,40,dxq76zcvnokq07cszdx0i6kve,0,38.6,18.2,2022-09-11T13:41:22.262Z,2022-09-11T21:46:44Z,3773372975,56,Back,3773373117,233,321,3773372981,285,,3775130189,178,,3773372977,152,,3773372979,265,,3773372973,13,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458720181,350,43,1,41,6,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:41:48.034Z,2022-09-11T18:47:31Z,3773404207,5,0,3773403539,212,9.1,3773403531,56,Center,3773403541,213,4.5,3773403537,141,78.5,3774608599,144,1,3773404209,152,0,3773403535,140,54.9,4vis4wltntxil2m9z16mi6j8p,Rogério,3773404481,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715025,323,1,1,41,7,6tuibxq39fdryu8ou06wcm0q3,1,55.7,78.5,2022-09-11T13:41:48.621Z,2022-09-11T21:46:50Z,3773375005,141,66.0,3773375007,212,8.7,3773375001,56,Center,3773375009,213,4.9,3774608931,5,,3775130433,178,,3773375003,140,57.6,3774608933,152,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715057,324,1,1,41,8,6tuibxq39fdryu8ou06wcm0q3,1,56,66,2022-09-11T13:41:49.994Z,2022-09-11T21:46:54Z,3773375197,140,43.1,3773375195,56,Back,3775130529,178,,3773375201,212,15.3,3773375199,141,76.6,3773375203,213,2.7,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715145,325,1,1,41,11,6tuibxq39fdryu8ou06wcm0q3,1,40.2,69.7,2022-09-11T13:41:53.491Z,2022-09-11T21:46:56Z,3773375641,140,18.0,3773375639,56,Back,3773375643,141,53.0,3775130575,178,,3773375645,212,25.9,3773375647,213,3.6,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715183,326,1,1,41,16,6tuibxq39fdryu8ou06wcm0q3,0,18.7,44.8,2022-09-11T13:41:58.032Z,2022-09-11T21:47:00Z,3773405699,155,,3773375891,1,,3773375883,140,59.5,3773375881,56,Right,3773375889,213,5.8,3773375887,212,47.8,3773375885,141,13.7,3775130763,178,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715231,383,1,1,41,19,dxq76zcvnokq07cszdx0i6kve,1,33.7,82.7,2022-09-11T13:42:01.188Z,2022-09-11T21:47:04Z,3773376105,212,20.6,3773376097,3,,3773376107,213,0.3,3773376099,56,Left,3773376101,140,52.7,3773376103,141,90.3,3775130845,388,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715241,384,49,1,41,20,dxq76zcvnokq07cszdx0i6kve,1,46.2,93.9,2022-09-11T13:42:02.321Z,2022-09-11T21:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715259,385,61,1,41,23,dxq76zcvnokq07cszdx0i6kve,0,42.9,94.4,2022-09-11T13:42:04.961Z,2022-09-11T21:47:15Z,3775131217,178,,3773376247,56,Back,,,,,,,,,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715351,327,5,1,41,23,6tuibxq39fdryu8ou06wcm0q3,1,55,-1.9,2022-09-11T13:42:05.401Z,2022-09-11T21:47:16Z,3773376733,347,,3773376767,233,386,3773376731,56,Right,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715263,386,5,1,41,23,dxq76zcvnokq07cszdx0i6kve,0,45,101.9,2022-09-11T13:42:05.401Z,2022-09-11T21:47:17Z,3773376305,347,,3773376801,233,327,3773376303,56,Back,,,,,,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715415,328,1,1,41,28,6tuibxq39fdryu8ou06wcm0q3,1,58.1,0,2022-09-11T13:42:10.252Z,2022-09-11T21:47:19Z,3773377077,56,Right,3773377083,212,13.0,3773377075,107,,3773377081,141,17.2,3773377085,213,1.8,3773377079,140,55.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715419,329,4,1,41,30,6tuibxq39fdryu8ou06wcm0q3,1,55.2,27.2,2022-09-11T13:42:11.969Z,2022-09-11T21:47:23Z,3773377129,286,,3773377121,56,Center,3773377115,295,,3773377111,13,,3773377239,233,387,3773377127,152,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715433,387,4,1,41,30,dxq76zcvnokq07cszdx0i6kve,0,44.8,72.8,2022-09-11T13:42:11.970Z,2022-09-11T21:47:23Z,3773377269,233,329,3773377181,56,Back,3773377177,13,,3773377183,152,,3773377185,285,,3775131411,178,,3773377179,295,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715725,330,1,1,41,51,6tuibxq39fdryu8ou06wcm0q3,1,56.4,25,2022-09-11T13:42:32.938Z,2022-09-11T21:47:28Z,3775131565,178,,3773378737,152,,3773378747,213,1.5,3773378735,5,,3773378745,212,12.7,3773378743,141,43.6,3773378741,140,57.8,3773378739,56,Center,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715731,331,1,1,41,53,6tuibxq39fdryu8ou06wcm0q3,0,55.7,41.5,2022-09-11T13:42:35.170Z,2022-09-11T21:47:34Z,3773378809,56,Center,3773378815,212,3.3,3773378817,213,3.4,3775131715,178,,3773378811,140,52.7,3773378813,141,40.2,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715761,388,8,1,41,53,dxq76zcvnokq07cszdx0i6kve,1,47.6,59.2,2022-09-11T13:42:35.335Z,2022-09-11T21:47:40Z,3775131915,178,,3773378969,56,Back,3774611745,384,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715781,389,49,1,41,54,dxq76zcvnokq07cszdx0i6kve,1,52.6,70.1,2022-09-11T13:42:36.385Z,2022-09-11T21:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715855,390,1,1,41,57,dxq76zcvnokq07cszdx0i6kve,0,65.3,70.5,2022-09-11T13:42:38.961Z,2022-09-11T21:47:50Z,3773379467,141,67.3,3775132281,178,,3773379465,140,80.1,3773379471,213,6.1,3774612625,4,,3773379463,56,Center,3773379469,212,15.7,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715859,391,4,1,41,58,dxq76zcvnokq07cszdx0i6kve,1,78.4,70.6,2022-09-11T13:42:40.201Z,2022-09-11T21:47:53Z,3773379517,286,,3773379509,13,,3773379515,265,,3773379513,152,,3773379511,56,Center,3773379697,233,332,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458715877,332,4,1,41,58,6tuibxq39fdryu8ou06wcm0q3,0,21.6,29.4,2022-09-11T13:42:40.202Z,2022-09-11T21:47:52Z,3773379629,265,,3773379713,233,391,3775132331,178,,3773379623,13,,3773379625,56,Back,3773379631,285,,3773379627,152,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458716443,333,17,1,42,5,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:42:46.910Z,2022-09-11T21:47:54Z,3773382891,165,,3773382889,33,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458717727,392,15,1,44,5,dxq76zcvnokq07cszdx0i6kve,1,79.5,65.4,2022-09-11T13:44:47.469Z,2022-09-11T21:48:48Z,3773390257,26,,3773390801,146,83.7,3773390791,120,,3773390799,458,,3773390803,147,62.1,3773390571,20,,3773390261,56,Center,3773390793,78,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,3773390795,102,49.3,3773390805,230,99.5,3773390797,103,19,3773390575,82,,3773390259,18,,3773390807,231,49.5,3773390599,233,,336,3775134285,178,,,,,,,,,,,,,,
2458717763,336,10,1,44,6,6tuibxq39fdryu8ou06wcm0q3,1,13.3,42.7,2022-09-11T13:44:47.780Z,2022-09-11T21:48:54Z,3775134459,15,,3773390603,233,392,3773390443,94,,3773390445,56,Back,3775134457,178,,3774616303,239,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458717795,337,6,1,44,7,6tuibxq39fdryu8ou06wcm0q3,0,16.9,38.7,2022-09-11T13:44:48.941Z,2022-09-11T21:48:58Z,3773390681,56,Back,3773390683,73,,3773390727,233,393,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458717769,393,6,1,44,7,dxq76zcvnokq07cszdx0i6kve,1,83.1,61.3,2022-09-11T13:44:48.941Z,2022-09-11T21:48:59Z,3773390713,233,337,3773390479,56,Center,3773390481,73,,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458718249,394,1,1,44,38,dxq76zcvnokq07cszdx0i6kve,1,99.5,99.5,2022-09-11T13:45:19.649Z,2022-09-11T21:49:01Z,3773393245,140,96.6,3773393235,2,,3773393247,141,70.6,3773393237,6,,3773393239,155,,3773393249,212,19.9,3773393241,223,,3773393251,213,4.6,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,3773393243,56,Center,3774617283,20,,3775134747,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458718307,395,1,1,44,38,dxq76zcvnokq07cszdx0i6kve,1,96.6,70.6,2022-09-11T13:45:20.503Z,2022-09-11T21:49:10Z,3773393557,140,95.2,3773393563,213,4.7,3773393555,56,Right,3775134979,388,,3773393561,212,41.8,3773393547,3,,3773393553,168,,3773393565,1,,b881arnahhahg0iaix4mx266t,R. Pereyra,3773393559,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458718357,396,1,1,44,44,dxq76zcvnokq07cszdx0i6kve,1,97.4,8.3,2022-09-11T13:45:26.024Z,2022-09-11T23:51:19Z,3773393879,212,29.7,3773393871,155,,3775135277,178,,3774618129,20,,3773393873,56,Center,3774618123,224,,3773394501,210,13,3773393875,140,92.4,18jovwk0ysx6ajb8y75179j9x,Walace,3773393869,2,,3773393877,141,51.3,3773394503,154,,3773393881,213,1.7,,,1,,,,,,,,,,,,,,,,,,,,,,,
2458718373,397,44,1,44,46,dxq76zcvnokq07cszdx0i6kve,1,93.4,52.2,2022-09-11T13:45:27.817Z,2022-09-11T23:51:18Z,3773393973,56,Center,3773394045,233,338,3773393975,286,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458718369,338,44,1,44,46,6tuibxq39fdryu8ou06wcm0q3,0,6.6,47.8,2022-09-11T13:45:27.818Z,2022-09-11T21:49:19Z,3773394067,233,397,3773393955,56,Back,3773393957,285,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458718383,398,13,1,44,46,dxq76zcvnokq07cszdx0i6kve,1,92.4,51.3,2022-09-11T13:45:27.884Z,2022-09-11T23:51:19Z,3773394561,102,35.3,3773394555,154,,3773394211,15,,3775135441,388,,3773394563,103,52.8,3773394019,56,Center,3773394557,55,396,3774619277,81,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,3773394215,328,,3773394209,25,,3773394565,230,98.9,3773394017,17,,3773394553,29,,3773394567,231,50.5,,,,,,,,,,,,,,,,,,,,
2458718403,339,5,1,44,47,6tuibxq39fdryu8ou06wcm0q3,1,-1.5,60.1,2022-09-11T13:45:29.422Z,2022-09-11T21:49:24Z,3773394149,233,399,3773394117,56,Back,3773394119,346,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458718405,399,5,1,44,47,dxq76zcvnokq07cszdx0i6kve,0,101.5,39.9,2022-09-11T13:45:29.422Z,2022-09-11T21:49:23Z,3773394125,346,,3773394123,56,Center,3773394183,233,339,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458718917,400,70,1,45,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T13:46:00.590Z,2022-09-11T13:46:00Z,3773397051,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719087,340,1,1,45,26,6tuibxq39fdryu8ou06wcm0q3,0,4.6,50.1,2022-09-11T13:46:07.667Z,2022-09-11T21:49:41Z,3773397955,141,45.8,3773397961,1,,3773397957,212,66.8,3773397965,74,,3773397951,56,Center,3773397959,213,6.2,3773397949,124,,3773397953,140,68.2,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719101,401,44,1,45,29,dxq76zcvnokq07cszdx0i6kve,1,33.1,54.7,2022-09-11T13:46:11.011Z,2022-09-11T23:51:19Z,3773398027,56,Back,3773398043,233,341,3773398029,285,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719097,341,44,1,45,29,6tuibxq39fdryu8ou06wcm0q3,0,66.9,45.3,2022-09-11T13:46:11.012Z,2022-09-11T21:49:45Z,3773398019,286,,3773398017,56,Center,3773398165,233,401,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719113,402,1,1,45,29,dxq76zcvnokq07cszdx0i6kve,0,34.4,55.1,2022-09-11T13:46:11.061Z,2022-09-11T23:51:20Z,3773398087,140,45.7,3775136565,388,,3773398085,56,Back,3773398083,3,,3773398091,212,15.2,3773398089,141,41.2,3773398093,213,5.6,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719143,342,1,1,45,31,6tuibxq39fdryu8ou06wcm0q3,0,54.4,60.4,2022-09-11T13:46:13.273Z,2022-09-11T21:49:51Z,3773398293,140,67.3,3773398289,56,Center,3773398299,213,0.1,3775136711,178,,3773398297,212,13.7,3773398295,141,63.4,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041257,1354,43,1,45,32,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-11T13:46:14.252Z,2022-09-11T22:16:17Z,3775175715,233,793,3775175799,144,67,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041255,793,43,1,45,32,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:46:14.253Z,2022-09-11T22:16:17Z,3775175797,144,67,3775175733,233,1354,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719149,403,49,1,45,32,dxq76zcvnokq07cszdx0i6kve,1,30.1,32.2,2022-09-11T13:46:14.421Z,2022-09-11T21:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041319,1360,67,1,45,32,dxq76zcvnokq07cszdx0i6kve,1,31,33.4,2022-09-11T13:46:14.443Z,2022-09-11T23:51:20Z,3775176017,233,797,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041317,797,67,1,45,32,6tuibxq39fdryu8ou06wcm0q3,0,69,66.6,2022-09-11T13:46:14.444Z,2022-09-11T22:16:25Z,3775176025,233,1360,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719205,404,1,1,45,32,dxq76zcvnokq07cszdx0i6kve,0,30.1,32.2,2022-09-11T13:46:14.455Z,2022-09-11T23:51:20Z,3773398599,140,76.5,3773398595,157,,3773398597,56,Left,3775136891,178,,3773398603,212,68.0,3773398601,141,100.0,3773398607,1,,3773398605,213,0.8,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719449,343,5,1,45,37,6tuibxq39fdryu8ou06wcm0q3,1,25.4,-1.8,2022-09-11T13:46:19.210Z,2022-09-11T21:50:07Z,3773399793,347,,3773399815,233,405,3773399791,56,Back,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719209,405,5,1,45,37,dxq76zcvnokq07cszdx0i6kve,0,74.6,101.8,2022-09-11T13:46:19.210Z,2022-09-11T21:50:07Z,3773398625,56,Left,3773399847,233,343,3773398627,347,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719565,344,1,1,45,50,6tuibxq39fdryu8ou06wcm0q3,1,31.8,0,2022-09-11T13:46:32.206Z,2022-09-11T21:50:14Z,3773400429,213,0.3,3773400421,56,Right,3773400423,140,60.5,3773400425,141,13.4,3773400419,107,,3773400431,1,,3773400427,212,31.7,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041395,803,43,1,45,52,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:46:34.141Z,2022-09-11T22:16:49Z,3775176535,178,0,3775176913,144,82,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459067079,972,43,1,45,52,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:46:34.168Z,2022-09-11T23:49:18Z,3775320297,144,82,3775320243,178,0,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041515,816,67,1,45,52,6tuibxq39fdryu8ou06wcm0q3,1,59,10.7,2022-09-11T13:46:34.190Z,2022-09-11T23:51:21Z,3775177225,233,1380,,,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041511,1380,67,1,45,52,dxq76zcvnokq07cszdx0i6kve,0,41,89.3,2022-09-11T13:46:34.191Z,2022-09-11T22:17:05Z,3775177237,233,816,,,,,,,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719571,345,1,1,45,54,6tuibxq39fdryu8ou06wcm0q3,0,58.6,11.1,2022-09-11T13:46:36.351Z,2022-09-11T21:50:20Z,3773400469,141,7.9,3773400473,213,5.7,3773400467,140,61.8,3773400471,212,4.0,3775137467,178,,3773400465,56,Right,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041635,1394,67,1,45,55,dxq76zcvnokq07cszdx0i6kve,1,39.3,93.1,2022-09-11T13:46:36.811Z,2022-09-11T23:51:22Z,3775177821,233,822,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041633,822,67,1,45,55,6tuibxq39fdryu8ou06wcm0q3,0,60.7,6.9,2022-09-11T13:46:36.812Z,2022-09-11T22:17:33Z,3775177839,233,1394,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719599,406,8,1,45,55,dxq76zcvnokq07cszdx0i6kve,1,39.9,93.2,2022-09-11T13:46:36.851Z,2022-09-11T23:51:22Z,3774621553,384,,3775137565,178,,3773400613,56,Back,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719625,407,49,1,45,56,dxq76zcvnokq07cszdx0i6kve,1,41.1,93.3,2022-09-11T13:46:38.177Z,2022-09-11T21:50:27Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041853,835,83,1,45,57,6tuibxq39fdryu8ou06wcm0q3,1,58.6,5.6,2022-09-11T13:46:38.551Z,2022-09-11T22:18:14Z,3775178815,399,184289,,,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719633,408,1,1,45,57,dxq76zcvnokq07cszdx0i6kve,1,41.1,93.3,2022-09-11T13:46:38.605Z,2022-09-11T22:18:04Z,3773400777,213,5.0,3773400761,56,Back,3773400769,141,87.7,3773400773,212,3.9,3775137739,178,,3773400765,140,42.0,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719755,409,1,1,45,58,dxq76zcvnokq07cszdx0i6kve,1,42,87.7,2022-09-11T13:46:40.127Z,2022-09-11T21:50:33Z,3775137893,178,,3773401335,56,Back,3773401347,212,41.8,3773401331,196,,3773401339,140,46.1,3773401349,213,4.8,3773401351,1,,3773401343,141,26.5,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458719799,410,1,1,46,5,dxq76zcvnokq07cszdx0i6kve,1,60.4,22.5,2022-09-11T13:46:46.729Z,2022-09-11T21:50:36Z,3773401541,141,66.1,3773401539,140,88.8,3773401543,212,42.1,3775137981,178,,3773401535,155,,3773401545,213,0.8,3773401537,56,Center,3773401547,1,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
