id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2500990473,411,40,1,17,4,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T17:48:34.277Z,2023-01-28T05:14:30Z,3996935467,59,"69, 2, 13, 43, 29, 27, 4, 6, 33, 30, 11, 5, 7, 10, 16, 21, 22, 25, 40, 44, 55, 72",3996935471,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3996935463,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3996935473,194,8lta4w1nytggiwnaqv4e5cc0l,3996935461,30,"4g0d51pqr4grzoe9cx7do6pxx, awf3x41nsz8m73bhte5wlz6ui, 545o5sllzb34kosvbw3fxhc5x, 89z0ym1zvwp7rikmd0kvpcq8l, 6sejjyqssbr3olctm9nkq2v9x, 2s9ko6yxyi95jybzguru8g3bp, f1ma05bi3t1hfbflylx5d9tyh, 6ehsdxl74v0qtlbjjjbu0r0t1, 72sbeqsrvv64vwiec51r9g1k9, 1fsum47fkh62rer9xxe3smctm, 8lta4w1nytggiwnaqv4e5cc0l, 2gyzpo4amzw3ibxq47dyzvmx, 4ypa8ma678embtagi427eg4id, e4cwx5r9hrvip371egldkc6ol, 9n2nm6smh0txgv2482qbwhixg, 9casrbyhvk5woencvp365fnmy, 2rdh9ggkr9iu50esnyv464dsl, cbymienvjkbbvi1rbky74vj3e, q86iuo0cn7dlhvgwz6ix1mqy, eprihatu8znb0vq6kuaj38z1m, e05kmeeuc7x55gwhjmxl9ry3u, 1kafgt90durzi0trgasa35nqi",3996935469,130,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500983313,427,1,1,17,9,ej5er0oyngdw138yuumwqbyqt,0,77.4,0,2023-01-27T17:48:38.895Z,2023-01-27T23:30:01Z,3996898965,212,30.0,3996898969,1,,3996901081,189,,3996898961,140,90.0,3996898967,213,1.1,3996898993,238,,3996898963,141,38.8,3996898957,107,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3996898959,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500983303,329,49,1,17,11,4klvxyeh3xcus4ongu7c00mgc,1,8.3,54,2023-01-27T17:48:41.792Z,2023-01-27T23:30:03Z,3996900975,189,,,,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500975943,155,1,1,17,13,4klvxyeh3xcus4ongu7c00mgc,1,13,64.7,2023-01-27T17:48:43.140Z,2023-01-27T23:30:06Z,3996857201,213,5.0,3996857197,141,41.7,3997496111,178,,3996920569,240,,3996857193,56,Back,3996857195,140,17.7,3996920575,189,,3996857199,212,16.4,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500975967,156,1,1,17,16,4klvxyeh3xcus4ongu7c00mgc,1,21.2,42.2,2023-01-27T17:48:46.807Z,2023-01-27T23:30:12Z,3997496165,178,,3996857309,56,Back,3996857313,141,72.4,3996857317,213,1.7,3996857311,140,18.8,3996857315,212,20.7,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500975995,157,1,1,17,21,4klvxyeh3xcus4ongu7c00mgc,1,20.6,63.9,2023-01-27T17:48:51.273Z,2023-01-27T23:30:18Z,3997496245,178,,3996857457,212,14.6,3996857453,140,8.0,3996857455,141,54.9,3996857451,56,Back,3996857459,213,3.6,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976011,158,1,1,17,24,4klvxyeh3xcus4ongu7c00mgc,1,8.4,51.6,2023-01-27T17:48:54.434Z,2023-01-27T23:31:05Z,3997496739,178,,3996857541,140,48.6,3996857549,1,,3996857545,212,46.3,3996857539,56,Back,3996857537,155,,3996857543,141,23.7,3996857547,213,5.9,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976013,159,61,1,17,29,4klvxyeh3xcus4ongu7c00mgc,0,66.5,25.8,2023-01-27T17:48:59.043Z,2023-01-27T23:33:06Z,3996857555,56,Center,3997497931,21,,3997497933,178,,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976059,193,49,1,17,30,ej5er0oyngdw138yuumwqbyqt,1,40.5,58.2,2023-01-27T17:49:00.608Z,2023-01-27T23:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976063,194,50,1,17,32,ej5er0oyngdw138yuumwqbyqt,1,42.3,62.4,2023-01-27T17:49:02.851Z,2023-01-27T23:33:46Z,3996857745,286,,3996857743,56,Back,3996857799,233,160,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976073,160,7,1,17,33,4klvxyeh3xcus4ongu7c00mgc,0,57.7,37.6,2023-01-27T17:49:03.475Z,2023-01-27T23:33:51Z,3996857779,56,Center,3996857781,285,,3996857789,233,194,3997306445,383,,3997498307,178,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501063467,1013,61,1,17,33,ej5er0oyngdw138yuumwqbyqt,1,40,64.8,2023-01-27T17:49:03.612Z,2023-01-27T23:33:56Z,3997498331,178,,3997308265,56,Back,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976077,161,49,1,17,34,4klvxyeh3xcus4ongu7c00mgc,1,58.5,35.4,2023-01-27T17:49:04.757Z,2023-01-27T23:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976089,162,1,1,17,35,4klvxyeh3xcus4ongu7c00mgc,1,58.5,35.4,2023-01-27T17:49:04.900Z,2023-01-27T23:34:04Z,3996857853,212,7.2,3996857847,56,Center,3997498413,178,,3996857849,140,62.8,3996857851,141,27.1,3996857855,213,5.4,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976071,195,43,1,17,35,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T17:49:05.444Z,2023-01-27T17:49:46Z,3996859301,144,61,3996857771,56,Back,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976139,163,1,1,17,37,4klvxyeh3xcus4ongu7c00mgc,1,62.3,18.3,2023-01-27T17:49:07.676Z,2023-01-27T23:34:08Z,3997498451,178,,3996858059,140,71.7,3996858057,56,Right,3996858063,212,13.4,3996858061,141,5.0,3996858065,213,5.5,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976141,164,1,1,17,42,4klvxyeh3xcus4ongu7c00mgc,0,68.3,13.2,2023-01-27T17:49:12.080Z,2023-01-27T23:34:26Z,3996858133,233,196,3996858071,140,64.9,3996858077,213,3.0,3996858137,286,,3996858075,212,3.6,3997498625,178,,3996858073,141,14.0,3996858069,56,Right,1fsum47fkh62rer9xxe3smctm,D. Maldini,3996858131,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976145,196,74,1,17,42,ej5er0oyngdw138yuumwqbyqt,1,36.6,77.5,2023-01-27T17:49:12.246Z,2023-01-27T23:34:30Z,3996858099,285,,3997498653,178,,3996858147,233,164,3996858097,56,Back,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976167,165,15,1,17,46,4klvxyeh3xcus4ongu7c00mgc,1,85.6,31.5,2023-01-27T17:49:16.226Z,2023-01-27T23:34:38Z,3996858319,147,45.5,3996858311,102,51.9,3996858223,63,,3996858245,20,,3996858225,56,Center,3996858317,146,97.5,3996858315,458,,3996858343,233,198,1fsum47fkh62rer9xxe3smctm,D. Maldini,3997498689,178,,,3996858313,103,2.5,3996858221,22,,3996879815,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976185,198,10,1,17,46,ej5er0oyngdw138yuumwqbyqt,1,2.7,53.3,2023-01-27T17:49:16.759Z,2023-01-27T23:34:53Z,3996858339,56,Back,3997311271,376,,3996858329,177,,3996858333,179,,3996858337,182,,3996858365,233,165,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976179,197,52,1,17,48,ej5er0oyngdw138yuumwqbyqt,1,3.4,52,2023-01-27T17:49:18.057Z,2023-01-27T23:35:05Z,3997311671,376,,3997498763,178,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976225,199,1,1,17,54,ej5er0oyngdw138yuumwqbyqt,1,12.1,48.4,2023-01-27T17:49:24.332Z,2023-01-27T23:35:11Z,3996858519,141,89.9,3996858515,56,Back,3996858527,287,,3996858523,213,1.2,3997498781,178,,3996858521,212,30.2,3996858513,123,,3996858517,140,22.3,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976281,200,1,1,18,0,ej5er0oyngdw138yuumwqbyqt,1,30.5,90.5,2023-01-27T17:49:29.964Z,2023-01-27T23:35:25Z,3996858769,140,24.0,3996858773,212,16.7,3997498909,178,,3996858775,213,4.3,3996858767,56,Back,3996858771,141,68.1,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976313,201,1,1,18,3,ej5er0oyngdw138yuumwqbyqt,1,23.1,63.3,2023-01-27T17:49:33.161Z,2023-01-27T23:35:31Z,3996858915,155,,3996858919,140,19.7,3996858923,212,34.1,3996858927,1,,3996858921,141,13.4,3996858925,213,4.6,3996858917,56,Back,3997498985,178,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976337,202,1,1,18,8,ej5er0oyngdw138yuumwqbyqt,0,24.6,3.7,2023-01-27T17:49:38.821Z,2023-01-27T23:35:35Z,3996859031,56,Back,3996859035,141,38.8,3996859041,213,0.9,3996859029,155,,3997498993,178,,3996859033,140,42.9,3996859037,212,30.6,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976369,166,1,1,18,11,4klvxyeh3xcus4ongu7c00mgc,1,59.4,58.7,2023-01-27T17:49:40.952Z,2023-01-27T23:35:42Z,3996859183,140,46.1,3996859187,212,14.0,3996859179,3,,3997499011,388,,3996859181,56,Back,3996859185,141,57.6,3996859191,213,3.2,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976389,167,1,1,18,13,4klvxyeh3xcus4ongu7c00mgc,1,46.2,58.5,2023-01-27T17:49:43.146Z,2023-01-27T23:35:53Z,3996859291,140,55.3,3996859289,56,Center,3996859295,212,9.6,3997499089,388,,3996859293,141,58.1,3996859287,3,,3996859297,213,6.3,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976391,168,49,1,18,14,4klvxyeh3xcus4ongu7c00mgc,1,55.3,57.7,2023-01-27T17:49:43.878Z,2023-01-27T23:36:01Z,,,,,,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976419,169,1,1,18,14,4klvxyeh3xcus4ongu7c00mgc,1,56.6,57.9,2023-01-27T17:49:44.707Z,2023-01-27T23:36:08Z,3997499159,178,,3996859415,56,Back,3996859419,141,71.1,3996859423,213,2.5,3996859421,212,15.0,3996859417,140,45.2,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976455,170,1,1,18,18,4klvxyeh3xcus4ongu7c00mgc,1,48.4,77.8,2023-01-27T17:49:48.641Z,2023-01-27T23:36:10Z,3996859625,56,Right,3996859629,141,2.8,3996859621,155,,3996859631,212,54.2,3996859635,1,,3996859633,213,5.1,3996859627,140,65.8,3996859623,196,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,3997499167,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976471,171,1,1,18,23,4klvxyeh3xcus4ongu7c00mgc,1,66.1,2.9,2023-01-27T17:49:53.383Z,2023-01-27T23:36:27Z,3996859707,141,14.6,3996859703,56,Right,3996859705,140,55.2,3996859709,212,13.9,3996859711,213,2.5,3997499273,178,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976487,172,1,1,18,25,4klvxyeh3xcus4ongu7c00mgc,1,55.2,14.6,2023-01-27T17:49:55.454Z,2023-01-27T23:36:34Z,3996859793,213,1.5,3996859787,140,55.9,3996859785,56,Center,3996859791,212,8.9,3996859789,141,27.6,3997499373,178,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976493,173,1,1,18,26,4klvxyeh3xcus4ongu7c00mgc,0,55.9,27.6,2023-01-27T17:49:56.179Z,2023-01-27T23:36:39Z,3996859811,212,26.8,3997499413,178,,3996859813,213,5.9,3996859809,141,12.9,3996859805,56,Right,3996859803,155,,3996859807,140,79.6,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976503,203,1,1,18,28,ej5er0oyngdw138yuumwqbyqt,0,20,91.5,2023-01-27T17:49:57.886Z,2023-01-27T23:36:58Z,3996859845,212,9.8,3996859839,56,Back,3996859841,140,26.4,3996859847,213,0.8,3996859843,141,100.0,3996859837,3,,3997499595,178,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976565,174,5,1,18,32,4klvxyeh3xcus4ongu7c00mgc,1,74,-1.6,2023-01-27T17:50:01.875Z,2023-01-27T23:37:04Z,3996860189,347,,3996860201,233,204,3996860187,56,Right,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976505,204,5,1,18,32,ej5er0oyngdw138yuumwqbyqt,0,26,101.6,2023-01-27T17:50:01.875Z,2023-01-27T23:37:04Z,3996859851,347,,3996860215,233,174,3996859849,56,Back,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976669,175,1,1,18,48,4klvxyeh3xcus4ongu7c00mgc,0,75.2,0,2023-01-27T17:50:18.360Z,2023-01-27T23:37:09Z,3996860661,213,0.8,3996860651,107,,3996860659,212,13.5,3996860655,140,84.5,3996860653,56,Right,3996860657,141,12.8,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976673,205,49,1,18,49,ej5er0oyngdw138yuumwqbyqt,1,21.9,90.2,2023-01-27T17:50:19.208Z,2023-01-27T23:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976681,206,1,1,18,51,ej5er0oyngdw138yuumwqbyqt,1,21.9,90.5,2023-01-27T17:50:21.294Z,2023-01-27T23:37:50Z,3996860713,141,89.4,3996860717,213,6.2,3996860711,140,42.8,3996860715,212,22.0,3996860707,155,,3997499931,178,,3996860709,56,Back,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976683,207,61,1,18,52,ej5er0oyngdw138yuumwqbyqt,0,42.1,89.4,2023-01-27T17:50:22.696Z,2023-01-27T23:38:02Z,3997500017,178,,3996860721,56,Back,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976695,176,49,1,18,54,4klvxyeh3xcus4ongu7c00mgc,1,66.8,1.4,2023-01-27T17:50:23.858Z,2023-01-27T23:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976703,177,1,1,18,55,4klvxyeh3xcus4ongu7c00mgc,0,66.8,1.4,2023-01-27T17:50:24.969Z,2023-01-27T23:38:14Z,3997500099,178,,3996860795,141,21.9,3996860789,155,,3996860791,56,Center,3996860799,213,0.8,3996860797,212,18.7,3996860793,140,78.6,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976705,208,49,1,18,56,ej5er0oyngdw138yuumwqbyqt,1,24.6,74.4,2023-01-27T17:50:26.554Z,2023-01-27T23:38:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976721,209,1,1,18,56,ej5er0oyngdw138yuumwqbyqt,1,24,73.9,2023-01-27T17:50:26.613Z,2023-01-27T23:38:48Z,3997500307,178,,3996860843,212,10.9,3996860837,56,Back,3996860845,213,0.0,3996860839,140,34.4,3996860841,141,74.5,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976725,210,1,1,18,58,ej5er0oyngdw138yuumwqbyqt,0,35.5,74.6,2023-01-27T17:50:28.686Z,2023-01-27T23:38:55Z,3996946061,286,,3996945951,140,36.2,3996945957,213,0,3996946057,233,178,3996860859,56,Back,3996945955,212,0.7,3997500315,178,,3996945953,141,74.6,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,3996946055,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976723,178,74,1,18,58,4klvxyeh3xcus4ongu7c00mgc,1,68.7,27.3,2023-01-27T17:50:28.727Z,2023-01-27T23:39:00Z,3996946039,285,,3997500327,178,,3996946069,233,210,3996860849,56,Center,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976727,211,61,1,18,58,ej5er0oyngdw138yuumwqbyqt,1,34.7,71.7,2023-01-27T17:50:28.766Z,2023-01-27T23:46:03Z,3997503531,178,,3996860861,56,Back,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976745,179,3,1,19,1,4klvxyeh3xcus4ongu7c00mgc,1,69.8,29,2023-01-27T17:50:31.520Z,2023-01-27T23:46:19Z,3997503643,178,,3997319769,465,,3996860973,233,212,3996860947,56,Center,3996860949,286,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976749,212,45,1,19,1,ej5er0oyngdw138yuumwqbyqt,0,30.2,71,2023-01-27T17:50:31.520Z,2023-01-27T23:46:20Z,3996860957,285,,3996860989,233,179,3996860955,56,Back,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976753,180,49,1,19,2,4klvxyeh3xcus4ongu7c00mgc,1,74.9,32.8,2023-01-27T17:50:32.480Z,2023-01-27T23:46:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976771,181,61,1,19,3,4klvxyeh3xcus4ongu7c00mgc,0,77,39.5,2023-01-27T17:50:33.746Z,2023-01-27T23:46:32Z,3996861049,56,Center,3997503775,178,,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976783,213,4,1,19,5,ej5er0oyngdw138yuumwqbyqt,1,22.4,53.2,2023-01-27T17:50:35.370Z,2023-01-27T23:46:45Z,3996861093,13,,3996861097,152,,3996861099,265,,3996861095,56,Back,3996861101,285,,3996861179,233,182,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976799,182,4,1,19,5,4klvxyeh3xcus4ongu7c00mgc,0,77.6,46.8,2023-01-27T17:50:35.371Z,2023-01-27T23:46:44Z,3997503839,178,,3996861165,152,,3996861169,286,,3996861161,13,,3996861167,265,,3996861163,56,Center,3996861193,233,213,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500976991,215,1,1,19,36,ej5er0oyngdw138yuumwqbyqt,1,22.1,55.3,2023-01-27T17:51:06.507Z,2023-01-27T23:46:47Z,3997503867,178,,3996862091,140,22.8,3996862085,5,,3996862095,212,18.5,3996862089,56,Back,3997321309,189,,3996862087,152,,3996862093,141,28.1,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,3996862097,213,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500977003,216,1,1,19,37,ej5er0oyngdw138yuumwqbyqt,1,23.9,25.8,2023-01-27T17:51:07.615Z,2023-01-27T23:46:50Z,3997503889,178,,3996862157,212,18.0,3996862147,56,Back,3996862155,141,9.2,3996862159,213,5.6,3996862151,140,37.2,3997322053,189,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500977011,217,1,1,19,38,ej5er0oyngdw138yuumwqbyqt,1,37.2,9.2,2023-01-27T17:51:08.178Z,2023-01-27T23:46:56Z,3996862201,212,14.1,3996862203,213,2.3,3997503949,178,,3997322219,189,,3996862197,140,27.8,3996862199,141,24.0,3996862195,56,Back,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500977023,218,1,1,19,43,ej5er0oyngdw138yuumwqbyqt,1,27.8,24,2023-01-27T17:51:12.885Z,2023-01-27T23:47:06Z,3997504029,178,,3996862279,1,,3996862271,140,35.9,3996862275,212,41.1,3996862273,141,83.2,3996862269,56,Back,3996862277,213,1.4,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500977029,219,1,1,19,45,ej5er0oyngdw138yuumwqbyqt,1,35.9,83.2,2023-01-27T17:51:14.877Z,2023-01-27T23:47:12Z,3996862307,56,Back,3996862309,140,43.2,3996862313,212,9.4,3996862315,213,5.7,3996862311,141,75.3,3997504045,178,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500977061,220,1,1,19,45,ej5er0oyngdw138yuumwqbyqt,1,43.2,75.3,2023-01-27T17:51:15.488Z,2023-01-27T23:47:18Z,3997504091,178,,3996862461,213,1.2,3996862457,141,96.9,3996862453,56,Back,3996862455,140,48.2,3996862459,212,15.6,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500977109,221,1,1,19,50,ej5er0oyngdw138yuumwqbyqt,1,36.1,92.4,2023-01-27T17:51:20.515Z,2023-01-27T23:47:24Z,3996862723,140,9.9,3996862727,212,62.5,3996862719,196,,3996862717,155,,3996862731,1,,3996862729,213,4.3,3996862721,56,Back,3996862725,141,9.8,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,3997504103,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500977127,222,1,1,19,58,ej5er0oyngdw138yuumwqbyqt,0,6.2,2,2023-01-27T17:51:28.297Z,2023-01-27T23:47:31Z,3997504141,178,,3996862801,141,13.4,3996862805,213,0.2,3996862803,212,33.3,3996862807,1,,3996862795,155,,3996862799,140,37.0,3996862797,56,Back,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
