id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2541943331,738,1,2,75,9,ej5er0oyngdw138yuumwqbyqt,1,71.9,64.7,2023-04-30T20:21:28.263Z,2023-05-01T01:46:33Z,4241448113,141,75.0,4241448115,212,8.4,4241448117,213,1.0,4242247213,178,,4241448107,56,Center,4241448111,140,76.3,4241448101,3,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943335,739,1,2,75,17,ej5er0oyngdw138yuumwqbyqt,0,87.8,79.8,2023-04-30T20:21:35.680Z,2023-05-01T01:46:38Z,4241448145,56,Center,4241898457,72,,4241448183,233,643,4241898455,224,,4241448141,2,,4241448149,141,74.2,4241448147,140,89.2,4242247395,178,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,4241448143,155,,4241448151,212,4241448181,236,4241448155,213,5.1,,4.1,4241448187,286,,,,,,,,,,,,,,,,,
2541943339,643,12,2,75,17,bqbbqm98ud8obe45ds9ohgyrd,1,11.9,22.2,2023-04-30T20:21:35.774Z,2023-05-01T01:46:41Z,4241448195,233,739,4241448175,56,Back,4242247525,178,,4241448173,185,,,,,,,,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943347,644,5,2,75,18,bqbbqm98ud8obe45ds9ohgyrd,0,13.8,-1.6,2023-04-30T20:21:37.341Z,2023-05-01T01:46:48Z,4241448229,56,Back,4241448359,233,740,4241448231,347,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943367,740,5,2,75,18,ej5er0oyngdw138yuumwqbyqt,1,86.2,101.6,2023-04-30T20:21:37.341Z,2023-05-01T01:46:47Z,4241448347,233,644,4241448341,347,,4241448339,56,Left,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943375,741,1,2,75,22,ej5er0oyngdw138yuumwqbyqt,1,87.4,100,2023-04-30T20:21:41.374Z,2023-05-01T01:46:51Z,4241448409,56,Left,4241448417,213,3.5,4241448407,107,,4241448411,140,72.9,4241448413,141,92.6,4241448415,212,16.5,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943409,742,1,2,75,26,ej5er0oyngdw138yuumwqbyqt,1,72.2,80.9,2023-04-30T20:21:44.674Z,2023-05-01T01:46:57Z,4241448651,140,60.8,4241448655,212,23.6,4241448649,56,Center,4242248061,178,,4241448657,213,4.2,4241448653,141,51.0,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943415,743,1,2,75,28,ej5er0oyngdw138yuumwqbyqt,1,60.8,51,2023-04-30T20:21:46.540Z,2023-05-01T01:47:03Z,4241448679,140,61.7,4241448683,212,8.4,4241448677,56,Center,4242248217,178,,4241448685,213,1.5,4241448681,141,63.3,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943457,744,1,2,75,31,ej5er0oyngdw138yuumwqbyqt,1,61.7,63.3,2023-04-30T20:21:50.059Z,2023-05-01T01:47:06Z,4241448895,141,77.2,4242248385,178,,4241448893,140,69.0,4241448891,56,Center,4241448897,212,12.2,4241448899,213,0.9,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943463,745,1,2,75,34,ej5er0oyngdw138yuumwqbyqt,0,73.4,81.7,2023-04-30T20:21:53.293Z,2023-05-01T01:47:12Z,4242248501,178,,4241448947,286,,4241448941,236,,4241448933,213,5.2,4241448929,141,79.0,4241448927,140,74.4,4241448943,233,645,4241448931,212,2.1,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,4241448925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943465,645,74,2,75,34,bqbbqm98ud8obe45ds9ohgyrd,1,19.1,17.4,2023-04-30T20:21:53.412Z,2023-05-01T01:47:14Z,4241448979,233,745,4241448935,56,Back,4242248545,178,,4241448937,285,,,,,,,,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943479,646,5,2,75,36,bqbbqm98ud8obe45ds9ohgyrd,0,25.8,-1.4,2023-04-30T20:21:54.704Z,2023-05-01T01:47:19Z,4241449021,347,,4241449161,233,746,4241449019,56,Back,,,,,,,,,,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943501,746,5,2,75,36,ej5er0oyngdw138yuumwqbyqt,1,74.2,101.4,2023-04-30T20:21:54.704Z,2023-05-01T01:47:19Z,4241449129,347,,4241449147,233,646,4241449127,56,Left,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943509,747,1,2,75,39,ej5er0oyngdw138yuumwqbyqt,1,75.1,100,2023-04-30T20:21:57.712Z,2023-05-01T01:47:23Z,4241449207,141,95.7,4241449209,212,6.0,4241449201,107,,4241449211,213,3.9,4241449203,56,Left,4241449205,140,70.8,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943515,748,1,2,75,41,ej5er0oyngdw138yuumwqbyqt,1,69.4,94.1,2023-04-30T20:22:00.413Z,2023-05-01T01:47:28Z,4241449255,213,5.7,4241449249,140,75.2,4242249093,178,,4241449247,56,Left,4241449253,212,7.4,4241449251,141,88.0,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943521,749,1,2,75,42,ej5er0oyngdw138yuumwqbyqt,0,75.2,88,2023-04-30T20:22:01.041Z,2023-05-01T01:47:31Z,4241449261,56,Left,4241449265,140,79.2,4242249161,178,,4241449277,213,0.7,4241449269,141,93.2,4241449273,212,5.5,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943549,647,1,2,75,43,bqbbqm98ud8obe45ds9ohgyrd,1,17.5,6.6,2023-04-30T20:22:01.506Z,2023-05-01T01:47:38Z,4241449445,140,13.3,4241449443,56,Back,4241449453,212,5.4,4242249381,178,,4241449455,213,2.5,4241449449,141,11.3,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943555,648,1,2,75,44,bqbbqm98ud8obe45ds9ohgyrd,0,13.3,11.3,2023-04-30T20:22:02.487Z,2023-05-01T01:47:45Z,4242249631,178,,4241449513,286,,4241449475,141,9.9,4241449473,140,18.0,4241449507,236,,4241449471,56,Back,4241449509,233,750,4241449479,213,6.1,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,4241449477,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943543,750,74,2,75,44,ej5er0oyngdw138yuumwqbyqt,1,79.3,88.6,2023-04-30T20:22:02.531Z,2023-05-01T01:47:49Z,4241449407,285,,4241449533,233,648,4241449405,56,Left,4242249793,178,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943593,649,5,2,75,44,bqbbqm98ud8obe45ds9ohgyrd,1,21.2,-1.7,2023-04-30T20:22:03.246Z,2023-05-01T01:47:53Z,4241449701,56,Back,4241449709,233,751,4241449703,347,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943577,751,5,2,75,44,ej5er0oyngdw138yuumwqbyqt,0,78.8,101.7,2023-04-30T20:22:03.246Z,2023-05-01T01:47:53Z,4241449719,233,649,4241449599,347,,4241449597,56,Left,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943735,650,1,2,76,9,bqbbqm98ud8obe45ds9ohgyrd,1,24.3,0,2023-04-30T20:22:27.908Z,2023-05-01T01:47:55Z,4241450657,56,Back,4241450661,141,8.6,4241450659,140,37.3,4241450663,212,15.2,4241450655,107,,4241450665,213,0.5,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943737,651,1,2,76,10,bqbbqm98ud8obe45ds9ohgyrd,0,37.3,8.6,2023-04-30T20:22:29.059Z,2023-05-01T01:47:58Z,4241450679,213,5.8,4241450673,140,44.7,4242250071,178,,4241450677,212,8.9,4241450675,141,2.2,4241450671,56,Back,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943747,752,61,2,76,11,ej5er0oyngdw138yuumwqbyqt,0,52.7,84.4,2023-04-30T20:22:30.062Z,2023-05-01T01:48:07Z,4241450731,56,Left,4242250419,178,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943743,652,61,2,76,12,bqbbqm98ud8obe45ds9ohgyrd,0,40.6,5.2,2023-04-30T20:22:30.728Z,2023-05-01T01:48:12Z,4242250513,178,,4241450709,56,Back,,,,,,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943757,753,49,2,76,12,ej5er0oyngdw138yuumwqbyqt,1,54.8,83,2023-04-30T20:22:31.381Z,2023-05-01T01:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943765,754,1,2,76,14,ej5er0oyngdw138yuumwqbyqt,1,54.8,83,2023-04-30T20:22:32.825Z,2023-05-01T01:48:24Z,4241450793,212,10.6,4241450795,213,0.7,4242250861,178,,4241450789,140,62.3,4241450787,56,Left,4241450791,141,93.5,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943769,755,1,2,76,15,ej5er0oyngdw138yuumwqbyqt,1,62.3,93.5,2023-04-30T20:22:34.321Z,2023-05-01T01:48:31Z,4241450811,140,57.9,4241450815,212,5.7,4241450813,141,88.7,4241450817,213,3.8,4241450809,56,Left,4242251053,178,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943785,756,1,2,76,17,ej5er0oyngdw138yuumwqbyqt,1,58.3,89.1,2023-04-30T20:22:35.675Z,2023-05-01T01:48:36Z,4241450925,140,64.8,4241450923,56,Left,4242251115,178,,4241450929,212,9.1,4241450931,213,5.6,4241450927,141,80.3,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943793,757,1,2,76,18,ej5er0oyngdw138yuumwqbyqt,1,64.8,80.3,2023-04-30T20:22:36.698Z,2023-05-01T01:48:39Z,4241451013,141,93.1,4241451015,212,8.7,4241451007,56,Left,4241451017,213,1.6,4242251251,178,,4241451011,140,64.8,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943807,758,43,2,76,20,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-04-30T20:22:38.812Z,2023-04-30T20:23:09Z,4241452329,144,1,4241451049,141,87.8,4241451053,212,4.1,4241451043,140,66.6,4241451039,56,Left,4241451057,213,5.2,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943813,759,1,2,76,20,ej5er0oyngdw138yuumwqbyqt,0,66.6,87.8,2023-04-30T20:22:39.229Z,2023-05-01T01:48:42Z,4241451123,233,653,4241451083,212,2.7,4242251351,178,,4241451081,141,85.5,4241451079,140,64.5,4241451077,56,Left,4241451121,236,,4241451085,213,3.8,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,4241451127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943817,653,74,2,76,20,bqbbqm98ud8obe45ds9ohgyrd,1,25.4,10.2,2023-04-30T20:22:39.411Z,2023-05-01T01:48:48Z,4241451105,285,,4241451103,56,Back,4241451133,233,759,4242251443,178,,,,,,,,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943823,654,49,2,76,21,bqbbqm98ud8obe45ds9ohgyrd,1,20.9,13.7,2023-04-30T20:22:40.316Z,2023-05-01T01:48:53Z,,,,,,,,,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943829,655,1,2,76,22,bqbbqm98ud8obe45ds9ohgyrd,0,20.9,13.7,2023-04-30T20:22:40.992Z,2023-05-01T01:48:57Z,4241451171,212,12.5,4241451165,56,Back,4242251729,178,,4241451167,140,18.3,4241451169,141,31.7,4241451173,213,1.8,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943835,760,3,2,76,23,ej5er0oyngdw138yuumwqbyqt,0,80.6,68,2023-04-30T20:22:42.287Z,2023-05-01T01:49:23Z,4242252567,178,,4241451319,233,656,4241451237,286,,4241903977,465,,4241451235,56,Center,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943841,656,7,2,76,23,bqbbqm98ud8obe45ds9ohgyrd,1,19.4,32,2023-04-30T20:22:42.407Z,2023-05-01T01:49:31Z,4241451283,285,,4241451293,233,760,4241904169,385,,4241451281,56,Back,4242252821,389,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943855,657,1,2,76,25,bqbbqm98ud8obe45ds9ohgyrd,1,20.3,35.4,2023-04-30T20:22:43.836Z,2023-05-01T01:49:41Z,4241451389,140,30.5,4241451387,56,Back,4241451391,141,60.9,4241451393,212,20.4,4242252991,178,,4241451395,213,1.0,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943857,658,1,2,76,28,bqbbqm98ud8obe45ds9ohgyrd,0,31.2,61.8,2023-04-30T20:22:47.224Z,2023-05-01T01:49:48Z,4241451565,286,,4241451403,141,62.1,4241451399,56,Back,4241451559,236,,4241451561,233,761,4242253147,178,,4241451405,212,5.5,4241451401,140,36.4,9p621hq50jdkujzy4309sagkq,S. Iling-Junior,4241451407,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943875,761,74,2,76,28,ej5er0oyngdw138yuumwqbyqt,1,66,36.8,2023-04-30T20:22:47.236Z,2023-05-01T01:49:53Z,4241451601,233,658,4241451515,56,Center,4242253251,178,,4241451517,285,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943891,762,49,2,76,30,ej5er0oyngdw138yuumwqbyqt,1,69.3,56.7,2023-04-30T20:22:48.877Z,2023-05-01T01:50:07Z,,,,,,,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943899,763,1,2,76,30,ej5er0oyngdw138yuumwqbyqt,1,69.3,56.7,2023-04-30T20:22:48.960Z,2023-05-01T01:50:14Z,4241451685,140,67.4,4241451683,56,Center,4241451691,213,4.5,4241451687,141,41.9,4242253715,178,,4241451689,212,10.3,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943909,765,61,2,76,31,ej5er0oyngdw138yuumwqbyqt,1,67.4,41.9,2023-04-30T20:22:50.404Z,2023-05-01T01:50:32Z,4241451727,56,Center,4242254177,178,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943903,764,61,2,76,32,ej5er0oyngdw138yuumwqbyqt,1,67.4,41.9,2023-04-30T20:22:51.370Z,2023-05-01T01:50:38Z,4242254371,178,,4241451707,56,Center,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542101009,1469,67,2,76,33,ej5er0oyngdw138yuumwqbyqt,1,68,46.8,2023-04-30T20:22:52.003Z,2023-05-01T02:38:11Z,4242305043,233,1284,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542101007,1284,67,2,76,33,bqbbqm98ud8obe45ds9ohgyrd,0,32,53.2,2023-04-30T20:22:52.004Z,2023-05-01T02:34:17Z,4242305051,233,1469,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944519,787,1,2,76,34,ej5er0oyngdw138yuumwqbyqt,1,70,48.4,2023-04-30T20:22:52.941Z,2023-05-01T04:22:27Z,4241455609,213,4.7,4241457359,210,13,4241455607,212,9.0,4241455601,56,Center,4241455603,140,69.8,4241455605,141,35.1,4242254507,389,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2541943907,660,45,2,76,36,bqbbqm98ud8obe45ds9ohgyrd,0,25.9,69.7,2023-04-30T20:22:54.814Z,2023-05-01T01:50:49Z,4241451719,56,Back,4241451919,233,766,4241451721,285,,,,,,,,,,,,,,,,,9p621hq50jdkujzy4309sagkq,S. Iling-Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943923,766,3,2,76,36,ej5er0oyngdw138yuumwqbyqt,1,74.1,30.3,2023-04-30T20:22:54.814Z,2023-05-01T01:50:49Z,4241451817,286,,4241451899,233,660,4241906751,465,,4241451815,56,Center,4242254615,178,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943929,767,13,2,76,38,ej5er0oyngdw138yuumwqbyqt,1,78.3,33,2023-04-30T20:22:56.811Z,2023-05-01T04:22:27Z,4241451849,22,,4241457371,103,63.9,4241457361,74,,4241457377,231,48.2,4241457369,102,47.4,4241457365,55,787,4242254941,178,,4241457375,230,98.1,1po7tmdv73zfjentt0p20wdlh,S. Posch,4241457101,20,,4241451855,56,4241451851,18,4241457373,215,,,Center,4241457363,29,,,,,,,,,,,,,,,,,
2541943919,661,5,2,76,39,bqbbqm98ud8obe45ds9ohgyrd,1,-1,53.4,2023-04-30T20:22:57.807Z,2023-05-01T01:51:02Z,4241451805,346,,4241451951,233,768,4241451803,56,Back,,,,,,,,,,,,,,,,9p621hq50jdkujzy4309sagkq,S. Iling-Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541943947,768,5,2,76,39,ej5er0oyngdw138yuumwqbyqt,0,101,46.6,2023-04-30T20:22:57.807Z,2023-05-01T01:51:02Z,4241451943,56,Center,4241451961,233,661,4241451945,346,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944031,662,1,2,76,51,bqbbqm98ud8obe45ds9ohgyrd,1,4.8,56.9,2023-04-30T20:23:09.578Z,2023-05-01T01:51:27Z,4241452551,212,53.0,4241452543,56,Center,4241452537,124,,4241452539,155,,4241452559,74,,4241452555,1,,4241452627,189,,4241452549,141,74.6,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,4241452547,140,54.0,4241452553,213,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2541944037,663,61,2,76,51,bqbbqm98ud8obe45ds9ohgyrd,1,55.5,75.2,2023-04-30T20:23:09.614Z,2023-05-01T01:51:25Z,4241452713,189,,4242255307,178,,4241452577,56,Center,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944049,769,1,2,76,54,ej5er0oyngdw138yuumwqbyqt,1,31.9,26.8,2023-04-30T20:23:12.498Z,2023-05-01T01:51:35Z,4242255761,178,,4241452649,3,,4241452655,141,51.8,4241452653,140,30.4,4241452651,56,Back,4241452657,212,17.1,4241452659,213,1.7,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944055,770,49,2,76,56,ej5er0oyngdw138yuumwqbyqt,1,31,53.6,2023-04-30T20:23:14.770Z,2023-05-01T01:51:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944089,771,1,2,76,59,ej5er0oyngdw138yuumwqbyqt,1,35.6,60.7,2023-04-30T20:23:17.842Z,2023-05-01T01:51:43Z,4241452883,56,Back,4242255979,178,,4241452885,140,38.7,4241452889,212,18.7,4241452891,213,1.4,4241452887,141,87.8,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944111,772,1,2,77,3,ej5er0oyngdw138yuumwqbyqt,1,41.8,84,2023-04-30T20:23:21.551Z,2023-05-01T01:51:46Z,4241453003,141,69.6,4241452999,140,35.9,4241452995,56,Back,4242256071,178,,4241453009,213,4.1,4241453007,212,11.6,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944149,773,1,2,77,8,ej5er0oyngdw138yuumwqbyqt,1,34.8,77.2,2023-04-30T20:23:26.690Z,2023-05-01T01:51:48Z,4241453251,212,26.2,4242256149,178,,4241453245,56,Back,4241453249,141,44.2,4241453247,140,22.0,4241453253,213,4.2,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944167,774,1,2,77,14,ej5er0oyngdw138yuumwqbyqt,1,24.3,41.3,2023-04-30T20:23:32.606Z,2023-05-01T01:51:50Z,4241453369,56,Back,4241453377,213,5.0,4241453371,140,28.7,4241453373,141,17.7,4242256223,178,,4241453375,212,16.7,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944191,775,1,2,77,18,ej5er0oyngdw138yuumwqbyqt,1,29.2,18,2023-04-30T20:23:36.731Z,2023-05-01T01:51:52Z,4241453557,56,Back,4241453561,141,7.6,4241453559,140,43.0,4242256339,178,,4241453565,213,5.8,4241453563,212,16.1,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944201,776,1,2,77,21,ej5er0oyngdw138yuumwqbyqt,1,54,8.2,2023-04-30T20:23:39.621Z,2023-05-01T01:51:56Z,4241453611,212,16.4,4241453609,141,31.3,4241453607,140,58.4,4241453605,56,Center,4242256447,178,,4241453613,213,1.3,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944235,777,1,2,77,22,ej5er0oyngdw138yuumwqbyqt,1,58.4,31.3,2023-04-30T20:23:41.057Z,2023-05-01T01:51:59Z,4241453831,141,32.2,4241453827,56,Back,4242256559,178,,4241453829,140,47.7,4241453833,212,11.3,4241453835,213,3.1,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944287,778,1,2,77,26,ej5er0oyngdw138yuumwqbyqt,1,55.8,46.1,2023-04-30T20:23:44.475Z,2023-05-01T01:52:02Z,4241454221,213,1.4,4241454213,140,58.6,4241454209,56,Center,4241454217,141,73.7,4242256607,178,,4241454219,212,19.0,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944311,779,1,2,77,33,ej5er0oyngdw138yuumwqbyqt,1,67,55.6,2023-04-30T20:23:51.805Z,2023-05-01T01:52:04Z,4241454347,141,27.0,4241454349,212,19.7,4241454345,140,64.1,4242256635,178,,4241454343,56,Center,4241454351,213,4.6,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944329,780,1,2,77,36,ej5er0oyngdw138yuumwqbyqt,1,63.8,21.9,2023-04-30T20:23:55.370Z,2023-05-01T01:52:08Z,4241454441,141,7.4,4241454443,212,9.9,4242256759,178,,4241454437,56,Right,4241454439,140,62.9,4241454445,213,4.6,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541944359,781,1,2,77,38,ej5er0oyngdw138yuumwqbyqt,1,62.7,9.2,2023-04-30T20:23:56.655Z,2023-05-01T01:52:11Z,4241454587,56,Back,4241454591,141,27.7,4241454589,140,46.0,4242256873,178,,4241454593,212,21.6,4241454595,213,2.5,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
