id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,assist,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2480097617,443,1,2,47,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.7,67.6,2022-10-31T18:37:51.703Z,2022-10-31T22:55:13Z,3887320209,178,,3886995241,140,58.5,3886995243,141,59.6,3886995239,56,Center,3886995245,212,5.8,3886995247,213,5.0,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097625,444,1,2,47,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,54.4,44.6,2022-10-31T18:37:55.510Z,2022-10-31T22:55:16Z,3886995291,140,48.3,3887320247,178,,3886995297,213,4.3,3886995295,212,17.8,3886995293,141,20.1,3886995289,56,Back,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097641,445,1,2,47,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,48.3,18.8,2022-10-31T18:37:57.465Z,2022-10-31T22:55:19Z,3886995383,56,Right,3886995385,140,59.0,3886995391,213,5.5,3886995387,141,3.7,3887320261,178,,3886995389,212,15.2,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097661,446,1,2,47,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,53.4,7.6,2022-10-31T18:38:00.563Z,2022-10-31T22:55:24Z,3886995521,212,21.3,3887320269,178,,3886995519,141,20.6,3886995517,140,34.9,3886995515,56,Back,3886995523,213,2.7,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097687,447,1,2,47,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,34,23,2022-10-31T18:38:03.925Z,2022-10-31T22:55:27Z,3886995651,56,Back,3887320287,178,,3886995663,141,40.1,3886995665,212,12.0,3886995657,140,31.0,3886995667,213,1.8,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097703,448,1,2,47,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.6,46,2022-10-31T18:38:08.187Z,2022-10-31T22:55:33Z,3886995725,141,69.3,3886995723,140,46.6,3886995727,212,18.4,3887320321,178,,3886995729,213,1.0,3886995721,56,Back,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097723,449,1,2,47,34,2tk2l9sgktwc9jhzqdd4mpdtb,0,46.6,69.1,2022-10-31T18:38:09.559Z,2022-10-31T22:55:36Z,3886995807,56,Center,3886995811,141,65.5,3887320341,178,,3886995813,212,17.1,3886995809,140,62.7,3886995815,213,6.1,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097749,357,49,2,47,36,ap6blbxhq9elm62vw6tutzlwg,1,34.4,33.8,2022-10-31T18:38:11.389Z,2022-10-31T22:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097769,358,3,2,47,39,ap6blbxhq9elm62vw6tutzlwg,1,37.2,33.1,2022-10-31T18:38:13.891Z,2022-10-31T22:55:52Z,3886996023,286,,3886996051,233,450,3887320419,178,,3887263683,464,,3886996019,56,Back,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097771,450,45,2,47,39,2tk2l9sgktwc9jhzqdd4mpdtb,0,62.8,66.9,2022-10-31T18:38:13.891Z,2022-10-31T22:55:52Z,3886996055,233,358,3886996041,285,,3886996039,56,Center,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097775,359,1,2,47,41,ap6blbxhq9elm62vw6tutzlwg,1,36.7,33.1,2022-10-31T18:38:15.940Z,2022-10-31T22:55:58Z,3886996063,141,34.3,3886996065,212,21.9,3886996067,213,0.0,3887320437,178,,3886996059,56,Center,3886996061,140,57.5,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097779,360,1,2,47,42,ap6blbxhq9elm62vw6tutzlwg,1,57.5,34.3,2022-10-31T18:38:16.987Z,2022-10-31T22:56:08Z,3886996087,212,8.5,3887320459,178,,3886996085,141,45.2,3886996083,140,61.4,3886996081,56,Center,3886996089,213,1.1,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097791,361,1,2,47,43,ap6blbxhq9elm62vw6tutzlwg,1,61.4,45.2,2022-10-31T18:38:17.919Z,2022-10-31T22:56:20Z,3886996127,56,Center,3886996131,141,49.1,3886996133,212,8.8,3886996129,140,53.4,3887320471,178,,3886996135,213,2.8,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097799,362,1,2,47,45,ap6blbxhq9elm62vw6tutzlwg,1,55.4,56,2022-10-31T18:38:20.060Z,2022-10-31T22:56:33Z,3886996161,56,Left,3887320523,178,,3886996169,213,1.2,3886996167,212,26.6,3886996163,140,65.2,3886996165,141,92.1,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097801,363,3,2,47,48,ap6blbxhq9elm62vw6tutzlwg,0,65.4,92.6,2022-10-31T18:38:23.287Z,2022-10-31T22:56:40Z,3886996175,286,,3886996173,56,Left,3887320557,178,,3887263849,465,,3886996289,233,451,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097803,451,7,2,47,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,34.6,7.4,2022-10-31T18:38:23.397Z,2022-10-31T22:56:43Z,3886996183,56,Back,3887263899,385,,3886996185,285,,3886996255,233,363,3887320573,178,,3886996181,167,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097919,364,5,2,47,49,ap6blbxhq9elm62vw6tutzlwg,1,68,101.3,2022-10-31T18:38:24.672Z,2022-10-31T22:56:46Z,3886996871,56,Left,3886996873,347,,3886996881,233,452,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097809,452,5,2,47,49,2tk2l9sgktwc9jhzqdd4mpdtb,0,32,-1.3,2022-10-31T18:38:24.672Z,2022-10-31T22:56:46Z,3886996221,347,,3886996219,56,Back,3886996889,233,364,,,,,,,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097935,365,1,2,48,8,ap6blbxhq9elm62vw6tutzlwg,1,73,100,2022-10-31T18:38:43.502Z,2022-10-31T22:57:02Z,3886996997,213,5.8,3886996995,212,20.6,3886996989,56,Left,3886996993,141,88.8,3886996991,140,90.7,3886996987,107,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097941,366,50,2,48,10,ap6blbxhq9elm62vw6tutzlwg,1,87.2,93.4,2022-10-31T18:38:44.844Z,2022-10-31T22:57:16Z,3886997053,233,453,3886997031,286,,3886997029,56,Left,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097943,453,7,2,48,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,12.8,6.6,2022-10-31T18:38:45.487Z,2022-10-31T22:57:21Z,3886997033,167,,3886997035,56,Back,3887320809,178,,3886997037,285,,3887264161,385,,3886997047,233,366,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097987,367,5,2,48,11,ap6blbxhq9elm62vw6tutzlwg,1,83.9,102,2022-10-31T18:38:46.294Z,2022-10-31T22:57:25Z,3886997337,233,454,3886997321,56,Left,3886997323,347,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480097945,454,5,2,48,11,2tk2l9sgktwc9jhzqdd4mpdtb,0,16.1,-2,2022-10-31T18:38:46.294Z,2022-10-31T22:57:25Z,3886997045,347,,3886997043,56,Back,3886997341,233,367,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098015,368,1,2,48,23,ap6blbxhq9elm62vw6tutzlwg,1,82.6,100,2022-10-31T18:38:57.878Z,2022-10-31T22:57:30Z,3886997511,140,79.9,3886997507,107,,3886997517,213,4.4,3886997509,56,Left,3886997515,212,9.3,3886997513,141,88.4,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098021,369,61,2,48,26,ap6blbxhq9elm62vw6tutzlwg,0,77,80.9,2022-10-31T18:39:01.305Z,2022-10-31T22:58:04Z,3886997537,56,Left,3887320905,178,,,,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098017,455,49,2,48,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,28.5,24.6,2022-10-31T18:39:01.713Z,2022-10-31T22:58:08Z,,,,,,,,,,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098055,456,1,2,48,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.6,34.6,2022-10-31T18:39:06.039Z,2022-10-31T22:58:14Z,3886997793,213,0.7,3886997789,141,62.6,3886997785,56,Center,3886997791,212,30.3,3886997787,140,75.1,3887321047,178,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098061,370,45,2,48,38,ap6blbxhq9elm62vw6tutzlwg,0,5.7,24.2,2022-10-31T18:39:12.902Z,2022-10-31T22:58:23Z,3886997849,233,457,3886997815,56,Back,3886997817,285,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098059,457,3,2,48,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,94.3,75.8,2022-10-31T18:39:12.902Z,2022-10-31T22:58:23Z,3887321139,178,,3886997813,286,,3886997845,233,370,3886997811,56,Center,3887264671,465,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098069,458,1,2,48,39,2tk2l9sgktwc9jhzqdd4mpdtb,0,97.2,76.9,2022-10-31T18:39:14.096Z,2022-10-31T22:58:26Z,3886997873,155,,3887264727,224,,3886997881,212,25.8,3887264729,72,,3887321151,178,,3886997875,56,Center,3886997877,140,93.2,3886997883,213,4.5,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,3886997879,141,39.4,3886997871,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098079,371,12,2,48,40,ap6blbxhq9elm62vw6tutzlwg,1,7.2,58.2,2022-10-31T18:39:15.802Z,2022-10-31T22:58:36Z,3886997945,213,0.8,3886997939,140,18.0,3886997943,212,16.8,3886997941,141,76.5,3886997937,56,Back,3887321179,388,,3886997949,15,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098093,459,1,2,48,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,87,24.3,2022-10-31T18:39:18.593Z,2022-10-31T22:58:42Z,3887321223,178,,3886997999,56,Center,3886998001,140,83.0,3886998003,141,34.2,3886998005,212,7.9,3886998007,213,2.1,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098097,460,50,2,48,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,84.7,31.8,2022-10-31T18:39:19.563Z,2022-10-31T22:59:09Z,3886998011,56,Center,3886998013,286,,3886998033,233,372,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098103,372,7,2,48,45,ap6blbxhq9elm62vw6tutzlwg,1,15.3,68.2,2022-10-31T18:39:20.245Z,2022-10-31T22:59:25Z,3886998019,56,Back,3886998021,285,,3886998025,233,460,3887264955,384,,3887321243,178,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480159541,671,67,2,48,45,ap6blbxhq9elm62vw6tutzlwg,1,17.3,69.3,2022-10-31T18:39:20.538Z,2022-11-01T01:19:34Z,3887341729,233,1065,,,,,,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480159537,1065,67,2,48,45,2tk2l9sgktwc9jhzqdd4mpdtb,0,82.7,30.7,2022-10-31T18:39:20.539Z,2022-10-31T23:37:26Z,3887341733,233,671,,,,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098107,373,1,2,48,45,ap6blbxhq9elm62vw6tutzlwg,0,14.5,69.8,2022-10-31T18:39:20.565Z,2022-11-01T01:19:34Z,3886998059,141,69.3,3886998061,212,1.3,3887321283,178,,3886998055,56,Back,3886998063,213,6.0,3886998057,140,15.7,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098111,461,61,2,48,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,81.3,34.8,2022-10-31T18:39:20.617Z,2022-10-31T22:59:48Z,3887321355,178,,3886998077,56,Center,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098115,374,49,2,48,47,ap6blbxhq9elm62vw6tutzlwg,1,23.6,62.7,2022-10-31T18:39:22.119Z,2022-10-31T22:59:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098127,375,1,2,48,49,ap6blbxhq9elm62vw6tutzlwg,0,24.8,60.3,2022-10-31T18:39:24.010Z,2022-10-31T23:00:00Z,3886998147,141,42.2,3886998143,56,Center,3886998151,213,5.9,3886998145,140,58.2,3886998153,1,,3887321379,178,,3886998149,212,37.2,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098139,462,49,2,48,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.9,53.9,2022-10-31T18:39:28.014Z,2022-10-31T23:00:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098151,463,1,2,48,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.9,53.9,2022-10-31T18:39:29.714Z,2022-10-31T23:00:20Z,3886998299,212,12.3,3886998301,213,0.8,3886998295,140,46.8,3886998293,56,Back,3887321405,178,,3886998297,141,67.3,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098171,464,1,2,48,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.8,64.3,2022-10-31T18:39:33.995Z,2022-10-31T23:00:24Z,3886998443,213,4.9,3886998439,141,38.0,3887321417,178,,3886998435,56,Center,3886998437,140,55.9,3886998441,212,18.2,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098197,465,1,2,49,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.1,28.6,2022-10-31T18:39:39.671Z,2022-10-31T23:00:32Z,3886998559,140,55.1,3886998561,141,2.0,3886998565,213,4.7,3886998557,56,Right,3887321469,178,,3886998563,212,18.1,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098203,466,1,2,49,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.2,3.5,2022-10-31T18:39:43.579Z,2022-10-31T23:00:38Z,3887321533,178,,3886998621,56,Right,3886998629,213,1.6,3886998627,212,7.3,3886998625,141,14.3,3886998623,140,56.2,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098217,467,1,2,49,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.3,8.9,2022-10-31T18:39:45.648Z,2022-10-31T23:00:42Z,3887321547,178,,3886998717,213,6.1,3886998713,141,5.9,3886998715,212,13.5,3886998709,56,Right,3886998711,140,69.0,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098219,468,1,2,49,11,2tk2l9sgktwc9jhzqdd4mpdtb,1,69.1,5.9,2022-10-31T18:39:46.779Z,2022-10-31T23:00:45Z,3886998741,141,26.1,3886998737,56,Center,3887321581,178,,3886998743,212,13.8,3886998739,140,67.5,3886998745,213,1.7,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098235,469,1,2,49,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,67.5,26.1,2022-10-31T18:39:47.573Z,2022-10-31T23:00:50Z,3886998837,141,26.2,3886998841,213,3.1,3886998835,140,60.6,3886998833,56,Center,3887321635,178,,3886998839,212,7.2,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098263,470,1,2,49,15,2tk2l9sgktwc9jhzqdd4mpdtb,1,62,37.6,2022-10-31T18:39:50.560Z,2022-10-31T23:00:53Z,3886998991,212,41.2,3886998987,140,80.6,3886998985,56,Left,3887321679,178,,3886998995,1,,3886998993,213,1.1,3886998989,141,90.9,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098267,471,61,2,49,18,2tk2l9sgktwc9jhzqdd4mpdtb,0,81.6,92.9,2022-10-31T18:39:52.936Z,2022-10-31T23:01:03Z,3886999017,56,Left,3887321751,178,,,,,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098361,376,5,2,49,19,ap6blbxhq9elm62vw6tutzlwg,1,17,-1.6,2022-10-31T18:39:54.008Z,2022-10-31T23:01:08Z,3886999567,233,472,3886999563,56,Back,3886999565,347,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098271,472,5,2,49,19,2tk2l9sgktwc9jhzqdd4mpdtb,0,83,101.6,2022-10-31T18:39:54.008Z,2022-10-31T23:01:08Z,3886999021,56,Left,3886999573,233,376,3886999023,347,,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098371,377,1,2,49,35,ap6blbxhq9elm62vw6tutzlwg,1,19.4,0,2022-10-31T18:40:10.223Z,2022-10-31T23:01:16Z,3886999633,107,,3886999635,56,Back,3886999641,212,9.5,3886999637,140,18.9,3886999643,213,1.6,3886999639,141,12.5,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098373,378,4,2,49,36,ap6blbxhq9elm62vw6tutzlwg,1,18.3,13.8,2022-10-31T18:40:11.257Z,2022-10-31T23:01:25Z,3886999657,265,,3886999653,56,Back,3886999655,152,,3886999695,233,473,3886999651,13,,3886999659,285,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098379,473,4,2,49,36,2tk2l9sgktwc9jhzqdd4mpdtb,0,81.7,86.2,2022-10-31T18:40:11.258Z,2022-10-31T23:01:25Z,3886999681,286,,3886999679,265,,3886999701,233,378,3886999675,56,Left,3886999673,13,,3886999677,152,,3887321835,178,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098535,379,1,2,50,7,ap6blbxhq9elm62vw6tutzlwg,0,21.1,15.4,2022-10-31T18:40:42.333Z,2022-10-31T23:01:48Z,3887000607,1,,3887000599,140,68.8,3887000605,213,0.3,3887000591,5,,3887000601,141,34.6,3887000595,152,,3887000597,56,Center,3887000603,212,51.8,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,3887000593,155,,3887321969,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098537,474,61,2,50,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,28.9,63.9,2022-10-31T18:40:45.802Z,2022-10-31T23:02:02Z,3887000609,56,Back,3887322047,21,,3887322049,178,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098565,380,1,2,50,12,ap6blbxhq9elm62vw6tutzlwg,0,68,35.6,2022-10-31T18:40:47.098Z,2022-10-31T23:02:06Z,3887000757,141,43.0,3887000765,213,0.2,3887000753,56,Center,3887000755,140,89.9,3887000751,155,,3887322073,178,,3887000761,212,23.5,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098563,475,52,2,50,15,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.6,56.6,2022-10-31T18:40:50.626Z,2022-10-31T23:02:09Z,3887322109,178,,3887266177,377,,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098603,476,1,2,50,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.4,56.4,2022-10-31T18:40:51.398Z,2022-10-31T23:02:11Z,3887000963,213,5.5,3887000957,140,21.3,3887000953,123,,3887322131,178,,3887000955,56,Back,3887000961,212,18.5,3887000959,141,37.9,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098645,477,1,2,50,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.4,38,2022-10-31T18:40:55.409Z,2022-10-31T23:02:15Z,3887001203,213,1.6,3887001199,141,52.1,3887322169,178,,3887001201,212,9.6,3887001197,140,22.5,3887001195,56,Back,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098661,478,1,2,50,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.1,56.4,2022-10-31T18:41:00.896Z,2022-10-31T23:02:17Z,3887001269,140,49.3,3887322197,178,,3887001279,212,15.1,3887001285,213,6.1,3887001275,141,52.8,3887001267,56,Back,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098681,479,1,2,50,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.7,49,2022-10-31T18:41:04.201Z,2022-10-31T23:02:21Z,3887001409,141,40.1,3887001413,213,3.8,3887322235,178,,3887001405,56,Back,3887001411,212,9.8,3887001407,140,38.4,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480098687,480,1,2,50,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,40,46.6,2022-10-31T18:41:08.322Z,2022-10-31T23:02:24Z,3887001437,212,12.6,3887001435,141,50.6,3887322247,178,,3887001433,140,51.7,3887001431,56,Center,3887001439,213,0.2,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
