id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/10/value,qualifier/14/value,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2500345777,21,1,1,1,37,btcy9nra9ak4m22ovr2ia6m5v,1,28.8,32.2,2023-01-24T19:48:37.723Z,2023-01-25T02:36:35Z,3993561669,212,14.8,3994051687,178,,3993561671,213,0.3,3993561665,140,42.3,3993561667,141,38.5,3993561663,56,Back,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345799,22,1,1,1,41,btcy9nra9ak4m22ovr2ia6m5v,1,46.6,43.1,2023-01-24T19:48:41.140Z,2023-01-25T02:36:39Z,3993561787,141,60.8,3993561783,140,46.3,3993561779,56,Back,3993561791,212,12.0,3993561795,213,1.6,3994051707,178,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345855,23,1,1,1,43,btcy9nra9ak4m22ovr2ia6m5v,1,46.2,59.1,2023-01-24T19:48:43.554Z,2023-01-25T02:36:43Z,3993561977,212,3.8,3994051725,178,,3993561973,140,42.6,3993561979,213,3.1,3993561975,141,59.3,3993561971,56,Back,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345883,24,1,1,1,46,btcy9nra9ak4m22ovr2ia6m5v,1,36.3,60.5,2023-01-24T19:48:46.610Z,2023-01-25T02:36:47Z,3993562133,212,25.0,3993562127,140,53.1,3993562129,141,34.5,3993562137,213,5.5,3993562125,56,Center,3994051745,178,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345903,25,1,1,1,48,btcy9nra9ak4m22ovr2ia6m5v,1,53.1,34.5,2023-01-24T19:48:48.099Z,2023-01-25T02:36:51Z,3993562249,141,4.6,3993562251,212,20.9,3994051767,178,,3993562245,56,Right,3993562253,213,4.9,3993562247,140,57.5,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345909,26,1,1,1,50,btcy9nra9ak4m22ovr2ia6m5v,0,57.5,4.6,2023-01-24T19:48:50.083Z,2023-01-25T02:36:55Z,3993562287,141,36.1,3993562283,56,Center,3994051785,178,,3993562289,212,22.8,3993562291,213,1.2,3993562285,140,64.8,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345913,28,49,1,1,51,9dntj5dioj5ex52yrgwzxrq9l,1,39.9,72.2,2023-01-24T19:48:51.169Z,2023-01-25T02:36:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345933,29,1,1,1,52,9dntj5dioj5ex52yrgwzxrq9l,1,39.9,72.4,2023-01-24T19:48:52.964Z,2023-01-25T02:37:01Z,3993562387,56,Back,3993562393,212,4.0,3994051817,178,,3993562391,141,68.0,3993562389,140,42.4,3993562395,213,5.4,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345953,30,1,1,1,53,9dntj5dioj5ex52yrgwzxrq9l,1,42.4,68,2023-01-24T19:48:53.588Z,2023-01-25T02:37:08Z,3993562509,141,77.5,3993562515,213,1.6,3993562501,56,Back,3993562505,140,42.0,3993562513,212,6.5,3994051835,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345997,31,1,1,1,55,9dntj5dioj5ex52yrgwzxrq9l,1,35.7,74.6,2023-01-24T19:48:55.464Z,2023-01-25T02:37:10Z,3993562745,56,Back,3993562749,141,54.5,3993562751,212,14.9,3994051839,178,,3993562747,140,30.1,3993562753,213,4.3,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346051,32,1,1,2,0,9dntj5dioj5ex52yrgwzxrq9l,1,28.6,47.9,2023-01-24T19:49:00.455Z,2023-01-25T02:37:13Z,3994051861,178,,3993562985,212,22.3,3993562981,140,32.0,3993562983,141,80.2,3993562979,56,Back,3993562987,213,1.4,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346067,33,1,1,2,5,9dntj5dioj5ex52yrgwzxrq9l,1,33.9,74.6,2023-01-24T19:49:05.596Z,2023-01-25T02:37:17Z,3993563073,141,49.2,3994051875,178,,3993563077,213,4.4,3993563075,212,18.3,3993563071,140,28.2,3993563069,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346109,34,1,1,2,8,9dntj5dioj5ex52yrgwzxrq9l,1,28.1,47.7,2023-01-24T19:49:08.173Z,2023-01-25T02:37:20Z,3993563253,213,4.9,3993563247,140,31.1,3993563245,56,Back,3994051885,178,,3993563249,141,15.2,3993563251,212,22.3,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346139,35,1,1,2,11,9dntj5dioj5ex52yrgwzxrq9l,1,29.4,15.4,2023-01-24T19:49:11.398Z,2023-01-25T02:37:24Z,3993563399,212,14.3,3993563401,213,2.2,3993563395,140,21.1,3993563397,141,32.0,3993563393,56,Back,3994051903,178,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346175,36,1,1,2,15,9dntj5dioj5ex52yrgwzxrq9l,1,23.5,43,2023-01-24T19:49:15.061Z,2023-01-25T02:37:27Z,3993563585,140,25.3,3993563589,212,31.1,3993563591,213,1.5,3993563583,56,Back,3993563587,141,88.7,3994051923,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346189,37,1,1,2,18,9dntj5dioj5ex52yrgwzxrq9l,1,28,89.8,2023-01-24T19:49:18.497Z,2023-01-25T02:37:30Z,3993563663,140,39.3,3993563667,212,12.5,3993563665,141,95.6,3993563661,56,Back,3994051943,178,,3993563669,213,0.3,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346231,38,1,1,2,20,9dntj5dioj5ex52yrgwzxrq9l,1,39.3,94.9,2023-01-24T19:49:20.495Z,2023-01-25T02:37:33Z,3993563809,140,28.3,3993563815,213,3.8,3993563811,141,81.9,3994051963,178,,3993563813,212,14.5,3993563807,56,Back,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346303,39,1,1,2,23,9dntj5dioj5ex52yrgwzxrq9l,1,26.7,79.7,2023-01-24T19:49:23.467Z,2023-01-25T02:37:37Z,3993564161,213,4.6,3993564155,140,24.5,3993564159,212,21.7,3993564153,56,Back,3993564157,141,47.9,3994051991,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346325,40,1,1,2,28,9dntj5dioj5ex52yrgwzxrq9l,1,26.4,38.6,2023-01-24T19:49:28.954Z,2023-01-25T02:37:40Z,3993564241,212,19.9,3993564237,140,31.0,3993564243,213,5.0,3993564235,56,Back,3994052007,178,,3993564239,141,10.2,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346359,41,1,1,2,30,9dntj5dioj5ex52yrgwzxrq9l,1,31,10.2,2023-01-24T19:49:30.664Z,2023-01-25T02:37:44Z,3993564381,213,0.2,3993564377,141,14.3,3994052017,178,,3993564373,56,Back,3993564379,212,13.4,3993564375,140,43.5,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346391,42,1,1,2,31,9dntj5dioj5ex52yrgwzxrq9l,1,43.5,14.3,2023-01-24T19:49:31.936Z,2023-01-25T02:37:47Z,3994052085,178,,3993564539,140,46.7,3993564543,212,8.1,3993564537,56,Back,3993564545,213,5.1,3993564541,141,3.5,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346421,43,1,1,2,34,9dntj5dioj5ex52yrgwzxrq9l,1,46.6,4.9,2023-01-24T19:49:34.814Z,2023-01-25T02:37:52Z,3993564677,141,22.7,3993564681,213,2.0,3994052127,178,,3993564673,56,Back,3993564679,212,13.1,3993564675,140,41.8,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346457,44,1,1,2,35,9dntj5dioj5ex52yrgwzxrq9l,1,41.8,22.7,2023-01-24T19:49:35.879Z,2023-01-25T02:37:56Z,3993564835,140,33.2,3993564839,212,13.4,3993564841,213,4.0,3993564833,56,Back,3993564837,141,8.1,3994052139,178,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346501,45,1,1,2,39,9dntj5dioj5ex52yrgwzxrq9l,1,33.9,8.2,2023-01-24T19:49:39.761Z,2023-01-25T02:37:59Z,3993565041,140,46.3,3993565045,212,13.0,3993565043,141,8.2,3993565039,56,Back,3994052149,178,,3993565047,213,0.0,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346533,46,1,1,2,43,9dntj5dioj5ex52yrgwzxrq9l,0,57.1,11.7,2023-01-24T19:49:43.255Z,2023-01-25T02:38:02Z,3993565205,213,1.4,3993565197,56,Center,3993565201,141,68.7,3993565207,1,,3993565195,155,,3994052165,178,,3993565203,212,39.1,3993565199,140,61.7,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346553,27,61,1,2,45,btcy9nra9ak4m22ovr2ia6m5v,0,40.8,31.8,2023-01-24T19:49:45.069Z,2023-01-25T02:38:14Z,3994052201,178,,3993565291,56,Back,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346593,47,1,1,2,47,9dntj5dioj5ex52yrgwzxrq9l,1,54.7,62.7,2023-01-24T19:49:47.369Z,2023-01-25T02:38:20Z,3993565471,213,1.2,3993565465,140,59.9,3993565469,212,17.1,3993565463,56,Left,3993565467,141,86.5,3994052247,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346607,48,1,1,2,49,9dntj5dioj5ex52yrgwzxrq9l,1,60.3,87.9,2023-01-24T19:49:49.674Z,2023-01-25T02:38:24Z,3994052261,178,,3993565563,212,7.4,3993565559,140,54.8,3993565561,141,81.0,3993565555,56,Left,3993565565,213,3.8,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346625,49,1,1,2,52,9dntj5dioj5ex52yrgwzxrq9l,0,55.5,79.5,2023-01-24T19:49:52.325Z,2023-01-25T02:38:30Z,3993565643,56,Center,3993565647,141,64.7,3993565645,140,76.5,3993565641,155,,3993565651,213,5.9,3993565649,212,24.2,3994052273,178,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346655,28,49,1,2,54,btcy9nra9ak4m22ovr2ia6m5v,1,25,41.2,2023-01-24T19:49:54.264Z,2023-01-25T02:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346689,29,1,1,2,55,btcy9nra9ak4m22ovr2ia6m5v,1,24.6,40.4,2023-01-24T19:49:55.812Z,2023-01-25T02:38:40Z,3993565925,212,23.8,3993565921,140,29.2,3993565919,56,Back,3993565927,213,4.9,3993565923,141,6.1,3994052281,178,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346737,30,1,1,2,58,btcy9nra9ak4m22ovr2ia6m5v,1,26.5,5.8,2023-01-24T19:49:58.069Z,2023-01-25T02:38:45Z,3993566113,140,30.2,3993566117,212,11.1,3993566115,141,21.1,3993566111,56,Back,3993566119,213,1.2,3994052317,178,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346843,31,1,1,3,1,btcy9nra9ak4m22ovr2ia6m5v,1,23.7,33,2023-01-24T19:50:01.646Z,2023-01-25T02:38:48Z,3993566645,140,7.4,3993566651,213,2.6,3993566649,212,20.5,3993566643,56,Back,3994052333,178,,3993566647,141,49.6,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346895,32,1,1,3,8,btcy9nra9ak4m22ovr2ia6m5v,1,13,54.2,2023-01-24T19:50:08.738Z,2023-01-25T02:38:57Z,3993566891,213,0.4,3993566889,212,5.5,3993566885,140,17.9,3993566887,141,57.2,3993566883,56,Back,3994052387,178,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346935,33,1,1,3,15,btcy9nra9ak4m22ovr2ia6m5v,1,26.7,49.3,2023-01-24T19:50:15.628Z,2023-01-25T02:38:59Z,3994052413,178,,3993567101,213,5.0,3993567095,141,31.3,3993567091,140,30.6,3993567085,56,Back,3993567099,212,12.9,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346957,34,1,1,3,18,btcy9nra9ak4m22ovr2ia6m5v,1,33.2,27.6,2023-01-24T19:50:18.146Z,2023-01-25T02:39:19Z,3993567209,212,13.7,3993567211,213,0.1,3993567205,140,46.2,3994052475,178,,3993567207,141,28.9,3993567203,56,Back,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346967,35,1,1,3,18,btcy9nra9ak4m22ovr2ia6m5v,1,46.2,28.6,2023-01-24T19:50:18.880Z,2023-01-25T02:39:24Z,3993567271,212,28.7,3993567265,56,Back,3994052491,178,,3993567269,141,61.1,3993567289,156,,3993567273,213,2.3,3993567267,140,28.8,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347017,36,1,1,3,21,btcy9nra9ak4m22ovr2ia6m5v,1,28.8,61.1,2023-01-24T19:50:21.747Z,2023-01-25T02:39:27Z,3994052495,178,,3993567499,212,11.7,3993567501,213,0.4,3993567495,140,39.0,3993567497,141,68.1,3993567493,56,Back,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347039,37,1,1,3,22,btcy9nra9ak4m22ovr2ia6m5v,1,39,68.1,2023-01-24T19:50:22.791Z,2023-01-25T02:39:31Z,3993567591,141,92.0,3993567589,140,33.8,3993567595,213,1.9,3993567593,212,17.1,3994052511,178,,3993567587,56,Back,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347061,38,1,1,3,24,btcy9nra9ak4m22ovr2ia6m5v,1,33.8,92,2023-01-24T19:50:24.924Z,2023-01-25T02:39:34Z,3994052557,178,,3993567681,56,Back,3993567685,141,98.7,3993567689,213,0.4,3993567683,140,45.0,3993567687,212,12.6,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347103,39,1,1,3,27,btcy9nra9ak4m22ovr2ia6m5v,1,45,98.7,2023-01-24T19:50:27.204Z,2023-01-25T02:39:38Z,3993567923,56,Back,3994052571,178,,3993567927,141,82.3,3993567931,213,4.4,3993567925,140,41.9,3993567929,212,11.6,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347141,40,1,1,3,31,btcy9nra9ak4m22ovr2ia6m5v,1,54.9,91.8,2023-01-24T19:50:31.069Z,2023-01-25T02:39:41Z,3993568085,140,58.6,3993568089,212,5.7,3993568091,213,0.8,3993568083,56,Left,3994052611,178,,3993568087,141,98.0,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347169,41,1,1,3,32,btcy9nra9ak4m22ovr2ia6m5v,1,58.6,98,2023-01-24T19:50:32.274Z,2023-01-25T02:39:46Z,3993568223,141,73.8,3993568217,155,,3993568227,213,3.8,3994052645,178,,3993568225,212,25.5,3993568221,140,40.1,3993568219,56,Back,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347205,42,1,1,3,35,btcy9nra9ak4m22ovr2ia6m5v,1,40.1,73.8,2023-01-24T19:50:35.535Z,2023-01-25T02:39:50Z,3993568379,141,55.4,3993568377,140,45.5,3993568383,213,5.1,3993568381,212,13.7,3994052681,178,,3993568375,56,Back,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347275,43,1,1,3,36,btcy9nra9ak4m22ovr2ia6m5v,1,45.5,55.4,2023-01-24T19:50:36.501Z,2023-01-25T02:39:54Z,3993568765,141,24.9,3993568761,56,Back,3993568769,213,4.0,3993568763,140,29.0,3994052691,178,,3993568767,212,27.0,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347307,44,1,1,3,43,btcy9nra9ak4m22ovr2ia6m5v,1,34,38.6,2023-01-24T19:50:44.009Z,2023-01-25T02:39:59Z,3993568909,140,32.3,3993568911,141,69.3,3993568915,213,1.7,3993568907,56,Back,3993568913,212,21.0,3994052733,178,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347357,45,1,1,3,48,btcy9nra9ak4m22ovr2ia6m5v,1,43.6,68.7,2023-01-24T19:50:48.397Z,2023-01-25T02:40:03Z,3993569143,56,Center,3994052753,178,,3993569147,141,66.0,3993569145,140,56.3,3993569151,213,6.1,3993569149,212,13.5,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347415,46,1,1,3,50,btcy9nra9ak4m22ovr2ia6m5v,1,54.4,67.8,2023-01-24T19:50:50.300Z,2023-01-25T02:40:07Z,3994052765,178,,3993569407,140,71.9,3993569413,213,0.8,3993569405,56,Left,3993569409,141,95.7,3993569411,212,26.4,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347459,47,1,1,3,55,btcy9nra9ak4m22ovr2ia6m5v,1,75.8,92.4,2023-01-24T19:50:55.195Z,2023-01-25T02:40:19Z,3994052771,178,,3993572963,22,,3993569613,212,30.0,3993569607,56,Center,3993572959,210,16,3993569609,140,85.9,3993569611,141,51.2,3993569615,213,5.1,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,3993572961,154,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347465,48,16,1,3,57,btcy9nra9ak4m22ovr2ia6m5v,1,87.3,53,2023-01-24T19:50:57.720Z,2023-01-25T02:40:20Z,3993572981,29,,3993989277,395,97.8,3993571595,72,,3993569637,56,Center,3993572991,103,5.7,3993572997,136,,3993573001,231,50.9,3993571603,375,03:56.938,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,3993571599,374,2023-01-24 19:50:56.982,3993572985,55,47,,3993572995,328,3993569635,17,3993572979,76,3993572999,230,97.8,3994052857,178,3993569633,22,3993572989,102,53.5,3993572983,154,3993989279,396,53.1,3993572993,214,,,,,,,,,,,,,
2500348189,50,1,1,4,53,9dntj5dioj5ex52yrgwzxrq9l,1,50.1,49.9,2023-01-24T19:51:53.393Z,2023-01-25T02:40:23Z,3993573071,141,46.4,3993573075,213,3.3,3994052875,178,,3993573069,140,33.2,3993573073,212,17.9,3993573635,189,,3993573067,56,Back,3993573077,279,G,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348213,52,1,1,4,59,9dntj5dioj5ex52yrgwzxrq9l,1,33.2,51,2023-01-24T19:51:59.469Z,2023-01-25T02:40:26Z,3993573227,56,Center,3993573231,140,68.2,3993573235,141,60.9,3993573243,213,0.2,3993573247,1,,3993989429,157,,3993573239,212,37.4,3994052893,178,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348205,51,43,1,4,59,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T19:51:59.733Z,2023-01-24T23:58:23Z,3993573177,141,50.8,3993573181,213,1.6,3993573173,56,Back,3993573179,212,12.3,3993573705,189,0,3993573175,140,33.2,3993989423,144,1,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348219,53,1,1,5,1,9dntj5dioj5ex52yrgwzxrq9l,0,68.2,60.9,2023-01-24T19:52:01.128Z,2023-01-25T02:40:33Z,3993573281,213,1.6,3993573277,141,84.1,3993573271,56,Left,3993573275,140,68.4,3994052921,178,,3993573279,212,15.8,3993573269,3,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348251,49,1,1,5,2,btcy9nra9ak4m22ovr2ia6m5v,1,34.3,11.6,2023-01-24T19:52:02.814Z,2023-01-25T02:40:49Z,3994053051,178,,3993573447,213,5.7,3993573439,56,Back,3993573443,141,3.5,3993573437,3,,3993573441,140,42.8,3993573445,212,10.5,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348269,50,49,1,5,4,btcy9nra9ak4m22ovr2ia6m5v,1,42.8,3.5,2023-01-24T19:52:04.633Z,2023-01-25T02:40:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348279,51,61,1,5,5,btcy9nra9ak4m22ovr2ia6m5v,0,42.9,3.7,2023-01-24T19:52:05.637Z,2023-01-25T02:40:57Z,3994053117,178,,3993573535,56,Back,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348295,54,49,1,5,5,9dntj5dioj5ex52yrgwzxrq9l,1,40.6,97.1,2023-01-24T19:52:05.954Z,2023-01-25T02:41:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348363,55,1,1,5,8,9dntj5dioj5ex52yrgwzxrq9l,1,30.2,89.6,2023-01-24T19:52:08.914Z,2023-01-25T02:41:16Z,3993573945,212,23.7,3993573941,140,13.4,3993573937,56,Back,3994053187,178,,3993573943,141,66.4,3993573947,213,3.9,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348417,56,1,1,5,13,9dntj5dioj5ex52yrgwzxrq9l,1,12,54.5,2023-01-24T19:52:13.930Z,2023-01-25T02:41:19Z,3993574197,56,Back,3993574205,213,5.3,3993574201,141,25.1,3994053209,178,,3993574199,140,25.1,3993574203,212,24.3,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
