id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537063009,28,1,1,2,13,ahm0t06rup1bkd9z0mxl2lmph,1,16.2,7.9,2023-04-22T14:04:21.842Z,2023-04-25T03:31:20Z,4208483775,212,14.7,4208483777,213,0.1,4208483769,56,Back,4208483773,141,9.2,4208483771,140,30.2,4218727269,178,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063127,29,1,1,2,14,ahm0t06rup1bkd9z0mxl2lmph,1,30.2,9.2,2023-04-22T14:04:23.422Z,2023-04-25T03:31:23Z,4208484373,141,24.1,4218727317,178,,4208484375,212,11.3,4208484377,213,1.1,4208484369,56,Back,4208484371,140,35.0,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063141,26,45,1,2,15,9db4t34qy4owglhvvgwf5l22i,0,63.5,78,2023-04-22T14:04:24.452Z,2023-04-25T03:31:28Z,4208485119,233,30,4208484437,56,Center,4208484439,285,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063239,30,3,1,2,15,ahm0t06rup1bkd9z0mxl2lmph,1,36.5,22,2023-04-22T14:04:24.452Z,2023-04-25T03:31:28Z,4216885959,464,,4208484971,56,Back,4208485085,233,26,4208484975,286,,4218727381,178,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063249,31,4,1,2,19,ahm0t06rup1bkd9z0mxl2lmph,1,36.2,21.2,2023-04-22T14:04:27.657Z,2023-04-25T03:31:36Z,4208485057,286,,4208485045,13,,4208485047,56,Back,4208485055,265,,4208485139,233,27,4208485051,152,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063243,27,4,1,2,19,9db4t34qy4owglhvvgwf5l22i,0,63.8,78.8,2023-04-22T14:04:27.658Z,2023-04-25T03:31:36Z,4218727509,178,,4208485001,285,,4208484995,56,Center,4208484997,152,,4208484999,265,,4208484993,13,,4208485151,233,31,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063437,32,1,1,2,27,ahm0t06rup1bkd9z0mxl2lmph,1,34.8,22.4,2023-04-22T14:04:35.919Z,2023-04-25T03:31:41Z,4208486051,140,25.9,4218727579,178,,4208486045,5,,4208486057,213,2.3,4208486055,212,14.4,4208486047,152,,4208486049,56,Back,4208486053,141,38.5,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063615,33,1,1,2,30,ahm0t06rup1bkd9z0mxl2lmph,1,25.9,38.5,2023-04-22T14:04:38.815Z,2023-04-25T03:31:46Z,4208486961,140,34.8,4218727671,178,,4208486959,56,Back,4208486969,1,,4208486967,213,1.3,4208486965,212,38.8,4208486963,141,93.9,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063673,34,1,1,2,34,ahm0t06rup1bkd9z0mxl2lmph,0,34.2,96,2023-04-22T14:04:43.236Z,2023-04-25T03:31:50Z,4208487253,56,Left,4208487263,1,,4208487259,212,39.7,4208487257,141,87.8,4208487255,140,71.6,4218727727,178,,4208487251,155,,4208487261,213,6.1,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063703,28,49,1,2,36,9db4t34qy4owglhvvgwf5l22i,1,34.8,10.7,2023-04-22T14:04:45.023Z,2023-04-25T03:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063959,29,1,1,2,38,9db4t34qy4owglhvvgwf5l22i,1,35.1,12.8,2023-04-22T14:04:46.587Z,2023-04-25T03:31:56Z,4208488615,56,Right,4208488619,140,68.1,4208488629,213,6.3,4208488625,212,34.7,4208488623,141,12.5,4208488631,1,,4218727795,178,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064067,30,1,1,2,42,9db4t34qy4owglhvvgwf5l22i,1,65.7,28.8,2023-04-22T14:04:50.663Z,2023-04-25T03:32:00Z,4208489143,213,1.8,4218727845,178,,4208489139,141,71.2,4208489137,140,58.7,4208489135,56,Center,4208489141,212,29.8,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064133,31,1,1,2,45,9db4t34qy4owglhvvgwf5l22i,1,56.5,67.8,2023-04-22T14:04:54.284Z,2023-04-25T03:32:03Z,4208489421,56,Center,4208489427,212,26.6,4208489429,213,5.0,4218727901,178,,4208489425,141,29.8,4208489423,140,62.7,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064185,32,1,1,2,46,9db4t34qy4owglhvvgwf5l22i,1,62.7,29.8,2023-04-22T14:04:55.433Z,2023-04-25T03:32:08Z,4208489679,56,Center,4208489683,141,22.7,4208489685,212,12.9,4208489687,213,3.5,4218727953,178,,4208489681,140,51.3,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064233,33,1,1,2,49,9db4t34qy4owglhvvgwf5l22i,1,51.3,22.7,2023-04-22T14:04:58.109Z,2023-04-25T03:32:12Z,4208489843,141,4.6,4208489847,212,18.4,4208489839,140,64.3,4208489835,56,Right,4218728015,178,,4208489851,213,5.5,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064307,34,1,1,2,50,9db4t34qy4owglhvvgwf5l22i,1,64.3,4.6,2023-04-22T14:04:59.293Z,2023-04-25T03:32:15Z,4218728039,178,,4208490271,56,Right,4208490273,140,51.7,4208490275,141,10.7,4208490277,212,13.9,4208490279,213,2.8,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064405,35,1,1,2,53,9db4t34qy4owglhvvgwf5l22i,0,54.1,11,2023-04-22T14:05:01.556Z,2023-04-25T03:32:18Z,4208490751,56,Center,4218728077,178,,4208490759,213,0.6,4208490757,212,47.9,4208490755,141,51.9,4208490749,155,,4208490753,140,91.3,4208490763,1,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064379,35,52,1,2,55,ahm0t06rup1bkd9z0mxl2lmph,1,11.2,43.6,2023-04-22T14:05:04.056Z,2023-04-25T03:32:24Z,4218728135,388,,4216887469,378,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064815,36,1,1,3,4,ahm0t06rup1bkd9z0mxl2lmph,1,13.8,46.3,2023-04-22T14:05:12.838Z,2023-04-25T03:32:27Z,4208492787,213,1.5,4208492785,212,18.0,4208492783,141,72.7,4208492777,123,,4208492779,56,Back,4208492781,140,14.5,4218728181,178,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064901,37,1,1,3,7,ahm0t06rup1bkd9z0mxl2lmph,1,14.8,74.5,2023-04-22T14:05:16.149Z,2023-04-25T03:32:31Z,4208493211,155,,4208493221,213,6.0,4218728255,178,,4208493213,56,Center,4208493223,1,,4208493215,140,60.8,4208493219,212,49.7,4208493217,141,57.5,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064905,38,44,1,3,10,ahm0t06rup1bkd9z0mxl2lmph,1,56.8,65.6,2023-04-22T14:05:18.878Z,2023-04-25T10:42:29Z,4208493247,286,,4208493367,233,36,4208493245,56,Center,,,,,,,,,,,,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064919,36,44,1,3,10,9db4t34qy4owglhvvgwf5l22i,0,43.2,34.4,2023-04-22T14:05:18.879Z,2023-04-25T03:32:35Z,4208493451,233,38,4208493307,56,Back,4208493309,285,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064951,39,1,1,3,10,ahm0t06rup1bkd9z0mxl2lmph,0,60.8,57.5,2023-04-22T14:05:18.911Z,2023-04-25T10:42:30Z,4208493551,212,31.7,4218728367,388,,4208493547,140,39.8,4208493549,141,90.9,4208493545,56,Back,4208493553,213,2.3,4208493543,3,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064971,37,49,1,3,13,9db4t34qy4owglhvvgwf5l22i,1,60.1,8.5,2023-04-22T14:05:21.984Z,2023-04-25T03:32:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065251,38,1,1,3,14,9db4t34qy4owglhvvgwf5l22i,1,60.4,7.6,2023-04-22T14:05:23.255Z,2023-04-25T03:32:46Z,4208495061,56,Right,4208495071,213,0.0,4218728507,178,,4208495057,155,,4208495065,140,74.6,4208495069,212,14.9,4208495067,141,8.2,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065439,39,1,1,3,22,9db4t34qy4owglhvvgwf5l22i,1,83.2,8.5,2023-04-22T14:05:30.558Z,2023-04-25T03:32:50Z,4208496051,140,65.8,4208496053,141,8.2,4218728557,178,,4208496055,212,18.3,4208496049,56,Right,4208496057,213,3.2,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065489,40,1,1,3,25,9db4t34qy4owglhvvgwf5l22i,1,65.9,8.3,2023-04-22T14:05:33.540Z,2023-04-25T03:32:53Z,4208496301,213,1.2,4218728633,178,,4208496293,56,Center,4208496297,141,33.6,4208496299,212,18.3,4208496295,140,71.9,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065517,41,1,1,3,26,9db4t34qy4owglhvvgwf5l22i,0,71.9,33.6,2023-04-22T14:05:35.359Z,2023-04-25T03:33:00Z,4208496443,56,Center,4208496445,140,81.6,4208496447,141,32.2,4208496449,212,10.2,4218728777,178,,4208496451,213,6.2,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065473,40,49,1,3,27,ahm0t06rup1bkd9z0mxl2lmph,1,24.6,65.8,2023-04-22T14:05:35.789Z,2023-04-25T03:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065727,41,1,1,3,28,ahm0t06rup1bkd9z0mxl2lmph,1,24.6,65.8,2023-04-22T14:05:37.092Z,2023-04-25T03:33:08Z,4208497591,212,25.2,4208497595,213,5.0,4208497585,56,Back,4208497587,140,32.2,4208497589,141,30.6,4218728905,178,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065783,42,1,1,3,34,ahm0t06rup1bkd9z0mxl2lmph,1,46.8,47.3,2023-04-22T14:05:42.989Z,2023-04-25T03:33:12Z,4208497895,140,41.9,4208497897,141,44.5,4208497899,212,5.5,4218728985,178,,4208497901,213,3.5,4208497893,56,Back,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065947,43,1,1,3,36,ahm0t06rup1bkd9z0mxl2lmph,1,43.4,50.3,2023-04-22T14:05:44.931Z,2023-04-25T03:33:15Z,4218729033,178,,4208498687,213,1.5,4208498673,56,Back,4208498675,140,46.5,4208498679,141,93.3,4208498683,212,29.4,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066033,44,1,1,3,41,ahm0t06rup1bkd9z0mxl2lmph,1,53.5,93.2,2023-04-22T14:05:49.593Z,2023-04-25T03:33:18Z,4208499119,141,78.8,4208499117,140,49.3,4208499121,212,10.7,4208499115,56,Back,4218729091,178,,4208499123,213,4.3,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066077,45,1,1,3,42,ahm0t06rup1bkd9z0mxl2lmph,1,47.7,85.3,2023-04-22T14:05:51.369Z,2023-04-25T03:33:21Z,4218729177,178,,4208499395,212,10.6,4208499397,213,0.7,4208499393,141,95.7,4208499391,140,55.2,4208499389,56,Left,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066085,46,1,1,3,44,ahm0t06rup1bkd9z0mxl2lmph,0,54.3,95.7,2023-04-22T14:05:53.202Z,2023-04-25T03:33:25Z,4208499437,141,94.5,4208499771,286,,4208499439,212,3.6,4208499435,140,57.6,4218729253,178,,4208499433,56,Left,4208499767,233,42,4208499765,236,,987r1vdgx95x30elzrisjrzs9,C. Brown,4208499443,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066135,42,74,1,3,44,9db4t34qy4owglhvvgwf5l22i,1,46.6,2.3,2023-04-22T14:05:53.279Z,2023-04-25T03:33:29Z,4218729303,178,,4208499673,285,,4208499671,56,Back,4208499825,233,46,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066959,43,5,1,3,46,9db4t34qy4owglhvvgwf5l22i,0,46.1,-1.2,2023-04-22T14:05:54.680Z,2023-04-25T03:33:33Z,4208503745,56,Back,4208503751,347,,4208510879,233,47,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066459,47,5,1,3,46,ahm0t06rup1bkd9z0mxl2lmph,1,53.9,101.2,2023-04-22T14:05:54.680Z,2023-04-25T03:33:33Z,4208501331,347,,4208510847,233,43,4208501327,56,Left,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066543,48,1,1,3,55,ahm0t06rup1bkd9z0mxl2lmph,1,55,100,2023-04-22T14:06:04.391Z,2023-04-25T03:33:39Z,4208501753,1,,4208501747,212,24.7,4208501725,107,,4208501729,56,Back,4208501735,140,32.3,4208501751,213,3.4,4208501741,141,91.8,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066641,49,1,1,3,59,ahm0t06rup1bkd9z0mxl2lmph,1,31.7,88.4,2023-04-22T14:06:07.668Z,2023-04-25T03:33:41Z,4208502217,56,Back,4208502219,140,23.3,4208502225,212,28.4,4208502229,213,4.4,4208502223,141,48.7,4218729485,178,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066785,50,1,1,4,1,ahm0t06rup1bkd9z0mxl2lmph,1,23.3,48.7,2023-04-22T14:06:10.114Z,2023-04-25T03:33:45Z,4208502907,140,26.3,4208502909,141,8.9,4208502905,56,Back,4218729537,178,,4208502911,212,27.2,4208502913,213,4.8,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066929,51,1,1,4,4,ahm0t06rup1bkd9z0mxl2lmph,1,26.8,10.7,2023-04-22T14:06:13.001Z,2023-04-25T03:33:47Z,4208503629,213,1.9,4218729565,178,,4208503617,140,19.8,4208503619,141,46.3,4208503615,56,Back,4208503623,212,25.3,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067067,52,1,1,4,7,ahm0t06rup1bkd9z0mxl2lmph,1,19.8,46.3,2023-04-22T14:06:15.522Z,2023-04-25T03:33:52Z,4208504355,213,0.2,4208504347,56,Back,4208504349,140,42.4,4208504353,212,24.1,4208504351,141,52.4,4218729639,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067269,53,1,1,4,9,ahm0t06rup1bkd9z0mxl2lmph,1,42,48.5,2023-04-22T14:06:18.331Z,2023-04-25T03:33:56Z,4208505325,56,Right,4218729683,178,,4208505347,213,5.4,4208505331,140,64.8,4208505351,1,,4208505341,212,36.2,4208505337,141,8.6,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067383,54,1,1,4,16,ahm0t06rup1bkd9z0mxl2lmph,0,81.6,5,2023-04-22T14:06:24.648Z,2023-04-25T03:33:59Z,4208505925,56,Center,4208505923,155,,4208505921,2,,4208505929,141,47.8,4216892953,224,,4208505927,140,96.3,4216892955,20,,4218729723,178,,uluqgj69z6yunsl8m505lyi,T. Goodrham,4208505931,212,32.9,4208505933,213,1.1,4208505935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067471,44,52,1,4,17,9db4t34qy4owglhvvgwf5l22i,1,3.6,53,2023-04-22T14:06:26.056Z,2023-04-25T03:34:05Z,4218729829,178,,4216893149,377,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067811,45,1,1,4,26,9db4t34qy4owglhvvgwf5l22i,1,14.9,54.5,2023-04-22T14:06:35.085Z,2023-04-25T03:34:09Z,4208508071,212,16.6,4218729889,178,,4208508069,141,77.8,4208508067,140,19.7,4208508065,56,Back,4208508063,123,,4208508073,213,1.3,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067887,46,1,1,4,29,9db4t34qy4owglhvvgwf5l22i,1,21.1,76.7,2023-04-22T14:06:38.033Z,2023-04-25T03:34:13Z,4218729929,178,,4208508471,213,1.1,4208508463,141,96.6,4208508467,212,14.9,4208508455,56,Back,4208508459,140,27.1,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067929,47,1,1,4,30,9db4t34qy4owglhvvgwf5l22i,1,27.1,94.7,2023-04-22T14:06:39.124Z,2023-04-25T03:34:16Z,4208508643,141,73.3,4218729967,178,,4208508649,213,4.5,4208508647,212,15.0,4208508639,56,Back,4208508641,140,23.5,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068075,48,1,1,4,32,9db4t34qy4owglhvvgwf5l22i,1,23.5,73.3,2023-04-22T14:06:41.354Z,2023-04-25T03:34:19Z,4208509333,213,4.5,4208509305,140,20.9,4208509299,56,Back,4208509325,212,12.1,4208509317,141,56.0,4218730015,178,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068153,49,1,1,4,34,9db4t34qy4owglhvvgwf5l22i,1,23.5,59.4,2023-04-22T14:06:43.432Z,2023-04-25T03:34:22Z,4208509751,141,80.3,4208509743,56,Back,4218730105,178,,4208509747,140,28.1,4208509755,212,15.0,4208509759,213,1.2,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068195,50,1,1,4,38,9db4t34qy4owglhvvgwf5l22i,1,29.8,80.9,2023-04-22T14:06:46.891Z,2023-04-25T03:34:24Z,4208510001,213,4.3,4208509997,141,62.1,4208509999,212,13.8,4208509995,140,24.8,4218730133,178,,4208509993,56,Back,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068263,51,1,1,4,40,9db4t34qy4owglhvvgwf5l22i,1,24.8,62.1,2023-04-22T14:06:48.748Z,2023-04-25T03:34:27Z,4208510353,140,29.5,4218730177,178,,4208510365,213,5.0,4208510357,141,40.1,4208510351,56,Back,4208510361,212,15.8,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068335,52,1,1,4,42,9db4t34qy4owglhvvgwf5l22i,1,29.8,39.8,2023-04-22T14:06:51.288Z,2023-04-25T03:34:31Z,4218730217,178,,4208510773,140,45.7,4208510787,213,5.3,4208510775,141,5.6,4208510781,212,28.6,4208510771,56,Back,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068435,53,1,1,4,44,9db4t34qy4owglhvvgwf5l22i,1,45.8,5.6,2023-04-22T14:06:53.487Z,2023-04-25T03:34:34Z,4208511291,212,18.6,4208511285,56,Back,4208511289,141,15.5,4208511287,140,29.3,4218730271,178,,4208511293,213,2.8,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068503,54,1,1,4,47,9db4t34qy4owglhvvgwf5l22i,1,29.3,15.5,2023-04-22T14:06:56.323Z,2023-04-25T03:34:39Z,4208511689,140,29.0,4208511687,56,Back,4208511691,141,33.6,4208511693,212,12.3,4218730339,178,,4208511695,213,1.6,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068647,55,1,1,4,49,9db4t34qy4owglhvvgwf5l22i,1,29.4,34.6,2023-04-22T14:06:58.367Z,2023-04-25T03:34:44Z,4208512443,56,Back,4208512447,141,59.1,4208512449,212,16.7,4218730397,178,,4208512445,140,30.1,4208512451,213,1.5,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068789,56,1,1,4,53,9db4t34qy4owglhvvgwf5l22i,1,30.2,59.4,2023-04-22T14:07:01.960Z,2023-04-25T03:34:47Z,4208513111,141,30.3,4208513107,56,Back,4208513109,140,29.6,4208513117,213,4.7,4208513113,212,19.8,4218730441,178,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068843,57,1,1,4,56,9db4t34qy4owglhvvgwf5l22i,0,31.1,30.3,2023-04-22T14:07:05.123Z,2023-04-25T03:34:51Z,4208513423,141,53.6,4208513419,56,Center,4208513427,213,0.4,4208513429,1,,4208513425,212,39.5,4208513421,140,65.6,4218730491,178,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068885,55,1,1,4,58,ahm0t06rup1bkd9z0mxl2lmph,1,30.8,46.3,2023-04-22T14:07:06.869Z,2023-04-25T03:34:54Z,4208513695,141,49.0,4208513701,212,11.5,4208513705,213,0.2,4208513691,140,41.6,4218730561,178,,4208513689,56,Back,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068895,56,49,1,4,58,ahm0t06rup1bkd9z0mxl2lmph,1,42.4,47.6,2023-04-22T14:07:07.454Z,2023-04-25T03:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068957,57,1,1,5,0,ahm0t06rup1bkd9z0mxl2lmph,1,42.9,44.6,2023-04-22T14:07:09.127Z,2023-04-25T03:35:06Z,4208514075,141,32.1,4208514085,213,5.2,4208514073,140,47.5,4208514071,56,Back,4218730697,178,,4208514081,212,9.8,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537069009,58,1,1,5,1,ahm0t06rup1bkd9z0mxl2lmph,1,47.5,32.1,2023-04-22T14:07:09.835Z,2023-04-25T03:35:09Z,4208514353,56,Back,4218730779,178,,4208514357,141,20.7,4208514359,212,17.8,4208514355,140,32.2,4208514361,213,3.6,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537069047,59,1,1,5,3,ahm0t06rup1bkd9z0mxl2lmph,1,32.2,20.7,2023-04-22T14:07:12.149Z,2023-04-25T03:35:12Z,4208514539,141,8.8,4208514537,140,36.9,4208514535,56,Back,4208514541,212,9.5,4208514543,213,5.3,4218730853,178,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
