id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2493242211,29,1,1,3,24,5jjqm8h6qm1w4s5f93uubhdrj,0,31.5,88.7,2022-12-26T15:05:48.394Z,2022-12-27T21:39:10Z,3956128531,141,100.0,3956128529,140,38.9,3956128535,213,0.9,3958071793,178,,3956128527,56,Back,3956128533,212,11.9,3956128525,3,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242361,26,5,1,3,25,2ezfenuwk3y65p8jdbj55xqt0,1,59.9,-2,2022-12-26T15:05:49.900Z,2022-12-27T21:39:13Z,3956129293,347,,3956129291,56,Right,3956129421,233,30,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242217,30,5,1,3,25,5jjqm8h6qm1w4s5f93uubhdrj,0,40.1,102,2022-12-26T15:05:49.900Z,2022-12-27T21:39:13Z,3956128555,56,Back,3956129429,233,26,3956128557,347,,,,,,,,,,,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242633,27,1,1,3,37,2ezfenuwk3y65p8jdbj55xqt0,1,59,0,2022-12-26T15:06:02.118Z,2022-12-27T21:39:18Z,3956130569,212,10.0,3956130563,56,Right,3956130565,140,67.3,3956130567,141,5.3,3956130561,107,,3956130571,213,0.5,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242641,28,61,1,3,40,2ezfenuwk3y65p8jdbj55xqt0,0,67.3,5.3,2022-12-26T15:06:04.456Z,2022-12-27T21:39:42Z,3958071991,178,,3956130619,56,Right,,,,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242671,29,5,1,3,42,2ezfenuwk3y65p8jdbj55xqt0,0,65.3,-1.7,2022-12-26T15:06:06.361Z,2022-12-27T21:39:56Z,3956130747,56,Right,3956132729,233,31,3956130749,347,,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243051,31,5,1,3,42,5jjqm8h6qm1w4s5f93uubhdrj,1,34.7,101.7,2022-12-26T15:06:06.361Z,2022-12-27T21:39:55Z,3956132595,347,,3956132705,233,29,3956132593,56,Back,,,,,,,,,,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243159,32,1,1,3,54,5jjqm8h6qm1w4s5f93uubhdrj,1,35.2,100,2022-12-26T15:06:18.969Z,2022-12-27T21:39:58Z,3956133181,56,Back,3956133179,107,,3956133193,213,3.6,3956133183,140,21.5,3956133191,212,15.8,3956133189,141,92.0,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243181,30,45,1,3,58,2ezfenuwk3y65p8jdbj55xqt0,0,77.4,8.2,2022-12-26T15:06:22.293Z,2022-12-27T21:40:01Z,3956133289,286,,3956133897,233,33,3956133287,56,Right,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243265,33,3,1,3,58,5jjqm8h6qm1w4s5f93uubhdrj,1,22.6,91.8,2022-12-26T15:06:22.293Z,2022-12-27T21:40:01Z,3957522187,465,,3958072347,178,,3956133785,285,,3956133847,233,30,3956133779,56,Back,,,,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243335,34,1,1,4,0,5jjqm8h6qm1w4s5f93uubhdrj,1,28.8,89.9,2022-12-26T15:06:24.773Z,2022-12-27T21:40:06Z,3956134083,141,9.5,3956134075,155,,3956134091,1,,3956134079,56,Right,3956134087,213,5.3,3956134077,196,,3958072403,178,,3956134081,140,60.3,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,3956134085,212,,,,,,,,,,,,,,,,,,,,,,,63.9,,,,,,,,
2493243343,35,61,1,4,3,5jjqm8h6qm1w4s5f93uubhdrj,0,62.9,7.3,2022-12-26T15:06:27.689Z,2022-12-27T21:40:10Z,3958072433,178,,3956134129,56,Right,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243465,31,5,1,4,4,2ezfenuwk3y65p8jdbj55xqt0,1,35.8,101.5,2022-12-26T15:06:28.928Z,2022-12-27T21:40:15Z,3956134695,347,,3956134693,56,Back,3956134763,233,36,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243359,36,5,1,4,4,5jjqm8h6qm1w4s5f93uubhdrj,0,64.2,-1.5,2022-12-26T15:06:28.928Z,2022-12-27T21:40:15Z,3956134187,56,Right,3956134795,233,31,3956134191,347,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243571,32,1,1,4,9,2ezfenuwk3y65p8jdbj55xqt0,1,39.5,100,2022-12-26T15:06:33.520Z,2022-12-27T21:40:19Z,3956135307,213,3.6,3956135301,140,23.7,3956135297,107,,3956135305,212,18.1,3956135303,141,90.9,3956135299,56,Back,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243685,33,1,1,4,12,2ezfenuwk3y65p8jdbj55xqt0,1,21.3,90.3,2022-12-26T15:06:36.361Z,2022-12-27T21:40:21Z,3956135881,212,23.0,3956135879,141,63.6,3956135877,140,7.9,3958072553,178,,3956135875,56,Back,3956135883,213,4.1,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243733,34,1,1,4,15,2ezfenuwk3y65p8jdbj55xqt0,1,7.8,63.6,2022-12-26T15:06:39.493Z,2022-12-27T21:40:25Z,3956136187,140,47.3,3956136193,213,0.4,3956136185,56,Back,3958072575,178,,3956136195,1,,3956136183,157,,3956136191,212,44.7,3956136189,141,88.3,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243785,35,1,1,4,18,2ezfenuwk3y65p8jdbj55xqt0,0,47.4,88.3,2022-12-26T15:06:42.874Z,2022-12-27T21:40:31Z,3956136463,213,3.3,3956136455,140,37.6,3956136461,212,10.5,3956136449,56,Back,3958072659,178,,3958072661,21,,3956136459,141,85.1,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493503545,770,61,1,4,19,5jjqm8h6qm1w4s5f93uubhdrj,0,60.6,11.3,2022-12-26T15:06:43.693Z,2022-12-27T21:40:52Z,3958072867,178,,3957524829,56,Right,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243853,36,3,1,4,20,2ezfenuwk3y65p8jdbj55xqt0,0,48.4,74.7,2022-12-26T15:06:45.194Z,2022-12-27T21:41:00Z,3956136847,286,,3956136913,233,37,3957525271,465,,3956136845,56,Back,3958073003,178,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243847,37,7,1,4,20,5jjqm8h6qm1w4s5f93uubhdrj,1,51.6,25.3,2022-12-26T15:06:45.240Z,2022-12-27T21:41:05Z,3956136821,56,Center,3958073057,178,,3957525183,385,,3956136823,285,,3956136897,233,36,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493307789,388,3,1,4,22,2ezfenuwk3y65p8jdbj55xqt0,0,46.2,72.3,2022-12-26T15:06:46.449Z,2022-12-27T21:41:22Z,3956482743,286,,3956482759,233,38,3958073207,178,,3956482741,56,Back,3957525501,465,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243851,38,7,1,4,22,5jjqm8h6qm1w4s5f93uubhdrj,0,53.8,27.7,2022-12-26T15:06:46.676Z,2022-12-27T21:41:24Z,3956482755,233,388,3956136843,56,Center,3958073233,178,,3957526087,383,,3956482487,285,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243885,37,49,1,4,23,2ezfenuwk3y65p8jdbj55xqt0,1,54.2,75.6,2022-12-26T15:06:48.019Z,2022-12-27T21:41:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243993,38,1,1,4,26,2ezfenuwk3y65p8jdbj55xqt0,0,55.1,70.1,2022-12-26T15:06:50.700Z,2022-12-27T21:41:33Z,3958073281,178,,3956137559,213,4.7,3956137553,140,55.6,3956137555,141,42.9,3956137551,56,Center,3956137557,212,18.5,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493611305,860,67,1,4,28,5jjqm8h6qm1w4s5f93uubhdrj,1,45.1,55.8,2022-12-26T15:06:52.632Z,2022-12-28T05:43:07Z,3958086995,233,878,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493611303,878,67,1,4,28,2ezfenuwk3y65p8jdbj55xqt0,0,54.9,44.2,2022-12-26T15:06:52.633Z,2022-12-27T22:13:51Z,3958086999,233,860,,,,,,,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243965,39,8,1,4,28,5jjqm8h6qm1w4s5f93uubhdrj,1,45.2,59,2022-12-26T15:06:52.668Z,2022-12-28T05:43:08Z,3956137423,56,Back,3957528469,384,,3958073309,389,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244055,41,50,1,4,28,5jjqm8h6qm1w4s5f93uubhdrj,1,44.4,57.5,2022-12-26T15:06:52.983Z,2022-12-27T21:41:44Z,3956137825,56,Back,3956138139,286,,3956138135,233,39,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244105,39,7,1,4,30,2ezfenuwk3y65p8jdbj55xqt0,1,55.6,42.5,2022-12-26T15:06:54.537Z,2022-12-27T21:41:49Z,3956137983,56,Center,3957528753,383,,3958073399,178,,3956137987,285,,3956138055,233,41,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244171,40,1,1,4,31,2ezfenuwk3y65p8jdbj55xqt0,1,58.5,41.5,2022-12-26T15:06:55.489Z,2022-12-27T21:41:54Z,3958073481,178,,3956138343,141,36.1,3956138341,140,67.2,3956138347,213,5.9,3956138345,212,9.8,3956138339,56,Center,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244031,40,43,1,4,32,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-26T15:06:56.669Z,2022-12-26T15:06:59Z,3956137723,56,Back,3956138253,144,61,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244337,41,1,1,4,34,2ezfenuwk3y65p8jdbj55xqt0,1,73.2,30.9,2022-12-26T15:06:58.655Z,2022-12-27T21:41:58Z,3958073517,178,,3956139199,140,79.5,3956139203,212,11.4,3956139205,213,5.3,3956139201,141,17.3,3956139197,56,Right,,,,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244411,42,1,1,4,41,2ezfenuwk3y65p8jdbj55xqt0,1,83,9.8,2022-12-26T15:07:05.391Z,2022-12-27T21:42:02Z,3956139591,212,17.8,3958073559,178,,3956139589,141,34.3,3956139585,56,Center,3956139593,213,1.9,3956139587,140,77.0,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244507,43,1,1,4,43,2ezfenuwk3y65p8jdbj55xqt0,1,76.9,35.7,2022-12-26T15:07:07.481Z,2022-12-27T21:42:05Z,3956140085,213,4.2,3956140079,140,74.6,3958073591,178,,3956140081,141,29.5,3956140077,56,Center,3956140083,212,4.9,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244541,44,1,1,4,45,2ezfenuwk3y65p8jdbj55xqt0,1,74.1,37.4,2022-12-26T15:07:10.207Z,2022-12-27T21:42:10Z,3956140255,56,Center,3956140263,213,3.9,3958073637,178,,3956140257,140,65.5,3956140259,141,25.6,3956140261,212,12.1,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244635,45,1,1,4,47,2ezfenuwk3y65p8jdbj55xqt0,1,64.4,27.1,2022-12-26T15:07:11.837Z,2022-12-27T21:42:13Z,3956140717,212,7.1,3956140711,56,Right,3956140715,141,18.0,3956140713,140,67.8,3956140719,213,5.2,3958073679,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244705,46,1,1,4,51,2ezfenuwk3y65p8jdbj55xqt0,1,70.8,21.2,2022-12-26T15:07:15.367Z,2022-12-27T21:42:17Z,3956141093,141,39.8,3956141085,56,Center,3956141099,212,18.6,3956141089,140,83.8,3958073701,178,,3956141105,213,0.7,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493611427,863,83,1,4,52,5jjqm8h6qm1w4s5f93uubhdrj,1,17.4,59.9,2022-12-26T15:07:17.203Z,2022-12-27T22:15:33Z,3958087303,399,167541,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244777,47,1,1,4,54,2ezfenuwk3y65p8jdbj55xqt0,1,83.7,39.2,2022-12-26T15:07:18.370Z,2022-12-27T21:42:23Z,3956141403,213,2.9,3956141399,141,41.2,3956144311,210,13,3958073737,178,,3956141395,56,Center,3956141401,212,7.1,3956141397,140,77.1,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244781,48,13,1,4,55,2ezfenuwk3y65p8jdbj55xqt0,1,79.5,41.7,2022-12-26T15:07:20.061Z,2022-12-27T21:42:24Z,3956141423,18,,3956141885,72,,3956144349,29,,3956144365,230,97.8,3958073753,178,,3956144357,103,2.8,3956144369,231,49.3,3956144359,215,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,3956144351,55,3956141421,22,,3956141425,56,Center,3956144347,84,3956144355,102,41.7,,,,,,,,,,,,47,,,,,,,,
2493244755,42,5,1,4,56,5jjqm8h6qm1w4s5f93uubhdrj,1,-1.2,58.6,2022-12-26T15:07:21.204Z,2022-12-27T21:42:25Z,3956141341,56,Back,3956141343,346,,3956141587,233,49,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493244801,49,5,1,4,56,2ezfenuwk3y65p8jdbj55xqt0,0,101.2,41.4,2022-12-26T15:07:21.204Z,2022-12-27T21:42:25Z,3956141545,346,,3956141543,56,Center,3956141595,233,42,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245443,43,1,1,5,26,5jjqm8h6qm1w4s5f93uubhdrj,0,4.6,57.9,2022-12-26T15:07:50.366Z,2022-12-27T21:42:29Z,3956145237,140,60.3,3956145243,213,0.1,3956145235,56,Center,3956145233,124,,3956145247,74,,3956145241,212,58.7,3956145245,1,,3956145239,141,64.7,45i2fz3wya2x8gsa1hn8yd65m,W. Blackmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493506321,771,1,1,5,29,5jjqm8h6qm1w4s5f93uubhdrj,0,52.8,48.5,2022-12-26T15:07:53.856Z,2022-12-27T21:42:37Z,3957540967,213,6.0,3957540961,140,56.1,3957540959,56,Center,3957540965,212,3.7,3957540957,168,,3957540963,141,46.8,3957540955,3,,3958073875,388,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245469,50,61,1,5,29,2ezfenuwk3y65p8jdbj55xqt0,1,43.7,55.3,2022-12-26T15:07:53.932Z,2022-12-27T21:42:46Z,3958073997,388,,3956145397,56,Back,3958073995,15,,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245505,44,1,1,5,31,5jjqm8h6qm1w4s5f93uubhdrj,0,49.9,37.6,2022-12-26T15:07:55.562Z,2022-12-27T21:42:53Z,3956145601,1,,3956145595,141,60.9,3956145597,212,20.1,3956145589,157,,3958074045,178,,3956145591,56,Center,3956145599,213,0.9,3956145593,140,61.7,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245659,51,1,1,5,34,2ezfenuwk3y65p8jdbj55xqt0,1,41.8,37.7,2022-12-26T15:07:58.547Z,2022-12-27T21:42:57Z,3956146485,140,67.1,3956146479,3,,3956146487,141,55.2,3956146481,56,Center,3956146489,212,29.1,3956146491,213,0.4,3958074079,388,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245639,45,4,1,5,35,5jjqm8h6qm1w4s5f93uubhdrj,1,33.2,49.1,2022-12-26T15:08:00.197Z,2022-12-27T21:43:32Z,3956475355,233,52,3956146399,56,Back,3956146401,152,,3956475359,285,,3956146397,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245665,52,4,1,5,35,2ezfenuwk3y65p8jdbj55xqt0,0,66.8,50.9,2022-12-26T15:08:00.198Z,2022-12-27T21:43:32Z,3956146503,56,Center,3956146505,152,,3956475379,233,45,3956146507,286,,3956146501,10,,3958074159,178,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245725,46,1,1,5,40,5jjqm8h6qm1w4s5f93uubhdrj,1,33.4,53.4,2022-12-26T15:08:04.650Z,2022-12-27T21:43:48Z,3956146785,152,,3956146793,212,22.8,3956146787,56,Back,3956146789,140,29.9,3958074563,178,,3956146791,141,20.3,3956146783,5,,3956146795,213,4.6,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245779,47,1,1,5,43,5jjqm8h6qm1w4s5f93uubhdrj,1,31.5,12.2,2022-12-26T15:08:07.963Z,2022-12-27T21:43:52Z,3956147133,140,24.7,3956147141,212,8.8,3958074737,178,,3956147143,213,2.5,3956147137,141,19.7,3956147131,56,Back,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245815,48,1,1,5,45,5jjqm8h6qm1w4s5f93uubhdrj,0,23.8,15.8,2022-12-26T15:08:10.152Z,2022-12-27T21:44:03Z,3956147317,1,,3956147311,141,0.0,3956147307,56,Right,3956147315,213,5.9,3956147309,140,55.3,3956147313,212,35.2,3958074901,178,,3956147303,157,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493245823,49,5,1,5,48,5jjqm8h6qm1w4s5f93uubhdrj,0,53.3,-1.5,2022-12-26T15:08:12.712Z,2022-12-27T21:44:09Z,3956147335,56,Right,3956148559,233,53,3956147337,347,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246033,53,5,1,5,48,2ezfenuwk3y65p8jdbj55xqt0,1,46.7,101.5,2022-12-26T15:08:12.712Z,2022-12-27T21:44:08Z,3956148551,233,49,3956148517,347,,3956148515,56,Back,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246083,54,1,1,5,55,2ezfenuwk3y65p8jdbj55xqt0,1,48.7,100,2022-12-26T15:08:20.217Z,2022-12-27T21:45:04Z,3956148791,141,87.8,3956148789,140,33.2,3956148795,213,3.6,3956148793,212,18.6,3956148785,107,,3956148787,56,Back,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246183,55,1,1,5,59,2ezfenuwk3y65p8jdbj55xqt0,1,33,88.3,2022-12-26T15:08:23.291Z,2022-12-27T21:45:08Z,3956149389,141,53.3,3956149391,212,30.2,3956149385,56,Back,3956149393,213,4.0,3956149387,140,15.3,3958075469,178,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246243,56,1,1,6,2,2ezfenuwk3y65p8jdbj55xqt0,1,15.4,51.2,2022-12-26T15:08:27.207Z,2022-12-27T21:45:12Z,3956149699,212,24.7,3958075509,178,,3956149693,56,Back,3956149701,213,5.2,3956149695,140,25.7,3956149697,141,18.6,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246259,57,1,1,6,5,2ezfenuwk3y65p8jdbj55xqt0,0,25.9,18.6,2022-12-26T15:08:30.124Z,2022-12-27T21:45:15Z,3956149795,212,24.0,3956149789,56,Back,3956149797,213,0.0,3956149791,140,48.7,3956149799,1,,3958075603,178,,3956149787,157,,3956149793,141,20.3,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246245,50,8,1,6,7,5jjqm8h6qm1w4s5f93uubhdrj,1,54.3,87.6,2022-12-26T15:08:31.630Z,2022-12-27T21:45:22Z,3956149707,56,Left,3958075721,178,,3957541607,384,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246311,51,1,1,6,8,5jjqm8h6qm1w4s5f93uubhdrj,1,54,91.7,2022-12-26T15:08:33.087Z,2022-12-27T21:45:33Z,3958075867,178,,3956150017,140,53.9,3956150013,3,,3956150023,213,4.7,3956150015,56,Left,3956150021,212,5.5,3956150019,141,83.6,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246359,53,1,1,6,9,5jjqm8h6qm1w4s5f93uubhdrj,1,54.1,83.6,2022-12-26T15:08:33.905Z,2022-12-27T21:45:38Z,3956150195,56,Left,3956150201,212,7.2,3956150197,140,59.8,3956483061,3,,3958075941,178,,3956150199,141,89.4,3956150203,213,0.6,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246367,54,1,1,6,11,5jjqm8h6qm1w4s5f93uubhdrj,0,63,90.1,2022-12-26T15:08:35.255Z,2022-12-27T21:45:44Z,3956150237,213,4.9,3956150231,140,63.4,3956150229,56,Left,3956150235,212,2.4,3958076011,178,,3956150233,141,86.6,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493506473,787,61,1,6,11,2ezfenuwk3y65p8jdbj55xqt0,1,36.9,11.8,2022-12-26T15:08:35.453Z,2022-12-27T21:45:49Z,3958076059,178,,3957541983,56,Back,,,,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246315,52,43,1,6,11,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-26T15:08:35.894Z,2022-12-27T08:55:02Z,3957542297,144,49,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493246435,58,1,1,6,12,2ezfenuwk3y65p8jdbj55xqt0,1,24.7,19.1,2022-12-26T15:08:36.668Z,2022-12-27T21:45:53Z,3958076111,178,,3956150551,141,20.0,3956150555,213,0.1,3956150547,56,Back,3956150553,212,5.2,3956150549,140,29.6,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
