id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2500347001,23,1,1,3,25,jv3jh5m5t7qy5t37vwwmnj16,0,9.2,37.6,2023-01-24T19:50:10.315Z,2023-01-26T10:01:24Z,3993567409,141,41.3,3993567401,56,Back,3993567413,213,0.1,3993567405,140,47.9,3993567399,157,,3993567411,212,40.7,3995415719,178,,3993567415,1,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347025,29,61,1,3,28,ahm0t06rup1bkd9z0mxl2lmph,0,54.3,57.5,2023-01-24T19:50:13.114Z,2023-01-26T10:01:44Z,3995415893,21,,3993567543,56,Center,3995415895,388,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347057,24,1,1,3,29,jv3jh5m5t7qy5t37vwwmnj16,1,46.1,42.7,2023-01-24T19:50:14.282Z,2023-01-26T10:01:53Z,3993567667,213,1.3,3993567661,140,46.9,3993567665,212,3.0,3993567659,56,Back,3995415941,178,,3993567663,141,47.0,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347159,25,1,1,3,32,jv3jh5m5t7qy5t37vwwmnj16,1,53.2,45.8,2023-01-24T19:50:16.793Z,2023-01-26T10:01:56Z,3993568159,56,Right,3993568163,141,15.6,3993568169,1,,3993568161,140,89.9,3993568165,212,43.7,3993568167,213,5.8,3995415959,178,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347165,26,61,1,3,40,jv3jh5m5t7qy5t37vwwmnj16,0,92.4,28,2023-01-24T19:50:24.562Z,2023-01-26T10:02:03Z,3995415979,178,,3993568197,56,Center,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347179,30,3,1,3,40,ahm0t06rup1bkd9z0mxl2lmph,1,8,69.3,2023-01-24T19:50:25.303Z,2023-01-26T10:02:11Z,3995416023,178,,3993568269,285,,3994221167,464,,3993568267,56,Back,3994282471,233,779,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500476237,779,45,1,3,40,jv3jh5m5t7qy5t37vwwmnj16,0,92,30.7,2023-01-24T19:50:25.303Z,2023-01-26T10:02:11Z,3994282479,233,30,3994221063,56,Center,3994221067,286,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347181,31,49,1,3,42,ahm0t06rup1bkd9z0mxl2lmph,1,9.9,74.5,2023-01-24T19:50:26.547Z,2023-01-26T10:41:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347239,32,1,1,3,43,ahm0t06rup1bkd9z0mxl2lmph,0,11.8,83.8,2023-01-24T19:50:27.787Z,2023-01-26T10:02:21Z,3993568539,212,31.4,3993568531,56,Back,3993568533,140,39.3,3993568547,1,,3995416083,178,,3993568529,157,,3993568543,213,0.4,3993568537,141,100.0,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347495,27,5,1,3,46,jv3jh5m5t7qy5t37vwwmnj16,1,61.6,-1.6,2023-01-24T19:50:30.652Z,2023-01-26T10:02:22Z,3993569785,233,33,3993569781,56,Right,3993569783,347,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347243,33,5,1,3,46,ahm0t06rup1bkd9z0mxl2lmph,0,38.4,101.6,2023-01-24T19:50:30.652Z,2023-01-26T10:02:22Z,3993568571,56,Back,3993569795,233,27,3993568573,347,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347515,28,1,1,4,9,jv3jh5m5t7qy5t37vwwmnj16,1,66.7,0,2023-01-24T19:50:54.223Z,2023-01-26T10:02:27Z,3993569893,107,,3993569895,56,Right,3993569899,141,8.2,3993569903,212,10.4,3993569909,213,0.7,3993569897,140,74.4,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347537,29,1,1,4,10,jv3jh5m5t7qy5t37vwwmnj16,1,74.8,8.3,2023-01-24T19:50:55.378Z,2023-01-26T10:02:32Z,3995416205,388,,3993569967,212,6.7,3993569963,140,69.0,3993569969,213,3.6,3993569961,56,Right,3993569965,141,4.1,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347565,30,1,1,4,12,jv3jh5m5t7qy5t37vwwmnj16,0,68.9,4.1,2023-01-24T19:50:57.240Z,2023-01-26T10:02:36Z,3993570083,155,,3993570085,56,Center,3995416241,178,,3993570089,141,31.3,3993570093,213,0.8,3993570091,212,25.3,3993570087,140,85.3,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347591,34,12,1,4,15,ahm0t06rup1bkd9z0mxl2lmph,1,12.7,58.1,2023-01-24T19:50:59.475Z,2023-01-26T10:02:41Z,3995416289,178,,3993570223,140,21.7,3993570247,167,,3993570225,141,100.0,3993570221,56,Back,3993570229,213,1.3,3993570227,212,31.3,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347723,31,5,1,4,17,jv3jh5m5t7qy5t37vwwmnj16,1,77.8,-1.5,2023-01-24T19:51:01.762Z,2023-01-26T10:02:42Z,3993570839,347,,3993570837,56,Right,3993570855,233,35,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347595,35,5,1,4,17,ahm0t06rup1bkd9z0mxl2lmph,0,22.2,101.5,2023-01-24T19:51:01.762Z,2023-01-26T10:02:43Z,3993570235,56,Back,3993570883,233,31,3993570237,347,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347745,32,1,1,4,28,jv3jh5m5t7qy5t37vwwmnj16,1,78.7,0,2023-01-24T19:51:13.207Z,2023-01-26T10:02:46Z,3993570933,140,77.1,3993570929,107,,3993570935,141,13.4,3993570939,213,1.7,3993570931,56,Right,3993570937,212,10.0,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347769,33,1,1,4,29,jv3jh5m5t7qy5t37vwwmnj16,1,76.8,13.1,2023-01-24T19:51:14.446Z,2023-01-26T10:02:49Z,3993571037,213,5.6,3993571035,212,7.1,3993571031,140,81.9,3993571033,141,6.2,3995416409,178,,3993571029,56,Right,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347775,34,1,1,4,32,jv3jh5m5t7qy5t37vwwmnj16,0,80.7,5.9,2023-01-24T19:51:16.465Z,2023-01-26T10:03:01Z,3993571057,140,83.8,3993571059,141,7.7,3993571055,56,Right,3993571063,213,0.4,3993571061,212,3.5,3993571143,233,36,3995416501,178,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347787,36,61,1,4,32,ahm0t06rup1bkd9z0mxl2lmph,0,15.5,94.7,2023-01-24T19:51:16.598Z,2023-01-26T10:03:09Z,3993571129,56,Back,3995416545,178,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347827,35,5,1,4,33,jv3jh5m5t7qy5t37vwwmnj16,1,87.2,-0.9,2023-01-24T19:51:17.675Z,2023-01-26T10:03:10Z,3993571351,233,37,3993571309,56,Right,3993571311,347,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347795,37,5,1,4,33,ahm0t06rup1bkd9z0mxl2lmph,0,12.8,100.9,2023-01-24T19:51:17.675Z,2023-01-26T10:03:11Z,3993571395,233,35,3993571159,347,,3993571157,56,Back,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347863,36,1,1,4,35,jv3jh5m5t7qy5t37vwwmnj16,1,88.9,0,2023-01-24T19:51:20.044Z,2023-01-26T10:03:14Z,3993571493,140,86.6,3993571495,141,25.6,3993571491,56,Center,3993571499,213,1.7,3993571497,212,18.1,3993571489,107,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347883,37,1,1,4,38,jv3jh5m5t7qy5t37vwwmnj16,1,86.2,27.4,2023-01-24T19:51:23.327Z,2023-01-26T10:03:27Z,3993571607,140,91.4,3995416755,178,,3993571611,212,9.9,3993571613,213,5.3,3993571605,56,Right,3993571609,141,15.2,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347911,38,1,1,4,41,jv3jh5m5t7qy5t37vwwmnj16,0,92.1,14.4,2023-01-24T19:51:25.540Z,2023-01-26T10:03:30Z,3993571777,141,52.4,3993571923,233,38,3995416811,178,,3993571771,155,,3993571779,212,26.1,3993571769,2,,3993571775,140,95.5,3994221911,224,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,3994221913,20,,,3993571781,213,3993571773,56,,,,,,,,,,,,,,,,Center,1.4,,,,,,,,,,,,
2500347937,38,41,1,4,42,ahm0t06rup1bkd9z0mxl2lmph,1,4.6,47.9,2023-01-24T19:51:27.348Z,2023-01-26T10:03:35Z,3993571893,141,48.7,3993571899,213,0.1,3994222009,378,,3993571933,233,38,3995416859,388,,3993571897,212,7.6,3993571889,140,11.8,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347969,39,12,1,4,43,ahm0t06rup1bkd9z0mxl2lmph,1,11.8,48.7,2023-01-24T19:51:28.301Z,2023-01-26T10:03:47Z,3993572027,140,21.3,3995417015,388,,3993572033,212,14.0,3993572023,56,Back,3993572035,213,5.5,3993572031,141,34.2,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500347963,39,1,1,4,46,jv3jh5m5t7qy5t37vwwmnj16,0,78.7,67.9,2023-01-24T19:51:30.540Z,2023-01-26T10:03:52Z,3995417083,178,,3993571993,3,,3993571999,140,91.5,3993572007,212,15.9,3993571995,56,Center,3993572003,141,55.5,3993572011,213,5.7,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348007,40,12,1,4,47,ahm0t06rup1bkd9z0mxl2lmph,1,10.3,39.8,2023-01-24T19:51:32.269Z,2023-01-26T10:03:57Z,3993572183,141,54.5,3993572179,56,Back,3994222483,15,,3993572185,212,14.3,3995417163,388,,3993572181,140,20.1,3993572187,213,0.8,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348015,41,1,1,4,49,ahm0t06rup1bkd9z0mxl2lmph,1,20.1,54.5,2023-01-24T19:51:33.804Z,2023-01-26T10:04:07Z,3993572219,155,,3993572223,140,26.4,3993572225,141,53.9,3993572233,213,6.2,3995417335,178,,3993572221,56,Back,3993572229,212,6.6,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348031,42,1,1,4,50,ahm0t06rup1bkd9z0mxl2lmph,0,26.4,53.9,2023-01-24T19:51:35.204Z,2023-01-26T10:04:15Z,3995417469,178,,3993572297,213,1.1,3993572289,56,Back,3993572293,141,62.6,3993572287,3,,3993572291,140,29.2,3994222689,168,,3993572295,212,6.6,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500851023,1191,67,1,4,52,jv3jh5m5t7qy5t37vwwmnj16,1,72.1,45.4,2023-01-24T19:51:36.686Z,2023-01-27T09:29:47Z,3996196245,233,1606,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500851021,1606,67,1,4,52,ahm0t06rup1bkd9z0mxl2lmph,0,27.9,54.6,2023-01-24T19:51:36.687Z,2023-01-27T07:55:11Z,3996196249,233,1191,,,,,,,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348061,40,1,1,4,52,jv3jh5m5t7qy5t37vwwmnj16,1,64.8,24.6,2023-01-24T19:51:36.720Z,2023-01-27T09:29:47Z,3993572447,140,75.0,3993572451,212,11.0,3993572453,213,0.2,3993572449,141,28.3,3993572445,56,Center,3995417617,178,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348111,41,1,1,4,54,jv3jh5m5t7qy5t37vwwmnj16,1,72.6,27.3,2023-01-24T19:51:39.237Z,2023-01-26T10:04:31Z,3993572661,212,15.8,3993572653,56,Right,3995417675,178,,3993572659,141,6.5,3993572655,140,79.2,3993572663,213,5.2,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348121,42,1,1,4,56,jv3jh5m5t7qy5t37vwwmnj16,0,84.8,5,2023-01-24T19:51:41.405Z,2023-01-26T10:04:33Z,3993572725,236,,3993572709,212,4.2,3994222933,224,,3993572705,140,85.4,3993572711,213,1.4,3993572707,141,11.1,3993572699,2,,3993572731,286,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,3995417713,178,,,3993572727,233,3993572703,56,3994222935,20,,,,,,,,,,,,,,Right,43,,,,,,,,,,,,
2500348113,43,12,1,4,57,ahm0t06rup1bkd9z0mxl2lmph,1,15.9,88.9,2023-01-24T19:51:41.463Z,2023-01-26T10:04:36Z,3995417797,178,,3993572739,233,42,3993572673,56,Back,3993572671,185,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348173,43,5,1,4,58,jv3jh5m5t7qy5t37vwwmnj16,1,81.7,-1.2,2023-01-24T19:51:42.593Z,2023-01-26T10:04:39Z,3993573019,233,44,3993572975,56,Right,3993572977,347,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348129,44,5,1,4,58,ahm0t06rup1bkd9z0mxl2lmph,0,18.3,101.2,2023-01-24T19:51:42.593Z,2023-01-26T10:04:39Z,3993572751,347,,3993573025,233,43,3993572747,56,Back,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348223,44,1,1,5,4,jv3jh5m5t7qy5t37vwwmnj16,1,80.6,0,2023-01-24T19:51:48.823Z,2023-01-26T10:04:49Z,3993573293,213,1.7,3993573291,212,12.1,3993573287,140,78.7,3993573283,107,,3993573289,141,15.9,3993573285,56,Right,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348249,45,1,1,5,8,jv3jh5m5t7qy5t37vwwmnj16,1,75.9,10.9,2023-01-24T19:51:53.457Z,2023-01-26T10:04:54Z,3993573427,213,2.7,3993573413,56,Right,3993573417,140,70.4,3993573423,212,6.3,3993573421,141,14.7,3995418005,178,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348287,46,1,1,5,10,jv3jh5m5t7qy5t37vwwmnj16,0,75.2,9.7,2023-01-24T19:51:55.075Z,2023-01-26T10:04:57Z,3994223189,386,,3993573563,56,Center,3993573571,213,0.8,3993573567,141,43.0,3994223137,2,,3993573569,212,31.0,3993573565,140,95.4,3995418099,178,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,3994223191,20,,,3994223187,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348289,45,52,1,5,12,ahm0t06rup1bkd9z0mxl2lmph,1,4,52.6,2023-01-24T19:51:57.003Z,2023-01-26T10:05:40Z,3995418639,178,,3994223233,376,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348439,46,1,1,5,20,ahm0t06rup1bkd9z0mxl2lmph,0,13.8,47,2023-01-24T19:52:04.598Z,2023-01-26T10:05:45Z,3993574297,141,23.5,3993574293,56,Center,3993574301,213,6.1,3993574295,140,81.3,3993574303,1,,3993574299,212,72.7,3993574291,199,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348435,47,49,1,5,25,jv3jh5m5t7qy5t37vwwmnj16,1,20.8,82.4,2023-01-24T19:52:10.379Z,2023-01-26T10:05:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348451,48,1,1,5,25,jv3jh5m5t7qy5t37vwwmnj16,0,20,82.4,2023-01-24T19:52:10.446Z,2023-01-26T10:05:55Z,3993574367,213,0.3,3993574363,212,15.1,3993574355,140,33.9,3993574347,155,,3993574359,141,88.3,3993574351,56,Back,3995418855,178,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348471,47,1,1,5,27,ahm0t06rup1bkd9z0mxl2lmph,0,61.8,12.3,2023-01-24T19:52:11.953Z,2023-01-26T10:06:01Z,3995418923,388,,3993574457,3,,3993574461,140,71.9,3993574475,213,0.1,3993574471,141,13.2,3993574473,212,10.6,3993574459,56,Right,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348495,49,1,1,5,29,jv3jh5m5t7qy5t37vwwmnj16,1,28.5,86.3,2023-01-24T19:52:14.100Z,2023-01-26T10:06:04Z,3993574593,56,Back,3995418955,178,,3993574595,140,40.1,3993574591,3,,3993574599,212,12.9,3993574601,213,6.0,3993574597,141,80.2,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348509,50,1,1,5,32,jv3jh5m5t7qy5t37vwwmnj16,1,40.1,80.2,2023-01-24T19:52:16.480Z,2023-01-26T10:06:10Z,3995419057,178,,3993574667,141,91.1,3993574663,56,Back,3993574669,212,8.1,3993574665,140,43.1,3993574671,213,1.2,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348511,51,61,1,5,32,jv3jh5m5t7qy5t37vwwmnj16,0,43,91.8,2023-01-24T19:52:17.327Z,2023-01-26T10:06:17Z,3993574675,56,Back,3995419129,178,,,,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348581,48,5,1,5,34,ahm0t06rup1bkd9z0mxl2lmph,1,55.2,-1.4,2023-01-24T19:52:18.732Z,2023-01-26T10:06:18Z,3993575083,233,52,3993575077,347,,3993575075,56,Right,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348517,52,5,1,5,34,jv3jh5m5t7qy5t37vwwmnj16,0,44.8,101.4,2023-01-24T19:52:18.732Z,2023-01-26T10:06:19Z,3993574693,56,Back,3993575093,233,48,3993574695,347,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348603,49,1,1,5,43,ahm0t06rup1bkd9z0mxl2lmph,1,56.9,0,2023-01-24T19:52:27.831Z,2023-01-26T10:06:23Z,3993575173,107,,3993575181,212,12.2,3993575183,213,2.5,3993575179,141,8.9,3993575175,56,Back,3993575177,140,47.7,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348617,50,1,1,5,45,ahm0t06rup1bkd9z0mxl2lmph,1,41.3,6.8,2023-01-24T19:52:30.409Z,2023-01-26T10:06:28Z,3995419281,178,,3993575273,141,8.2,3993575279,213,3.1,3993575271,140,22.6,3993575269,56,Back,3993575275,212,19.7,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348649,51,1,1,5,48,ahm0t06rup1bkd9z0mxl2lmph,1,25.5,11,2023-01-24T19:52:33.138Z,2023-01-26T10:06:35Z,3993575507,213,2.2,3995419427,178,,3993575501,140,7.6,3993575505,212,30.3,3993575499,56,Back,3993575503,141,46.0,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348685,52,1,1,5,52,ahm0t06rup1bkd9z0mxl2lmph,1,8.3,47.6,2023-01-24T19:52:36.819Z,2023-01-26T10:06:38Z,3993575687,212,19.3,3993575681,56,Back,3993575689,213,1.1,3993575685,141,72.9,3995419463,178,,3993575683,140,16.6,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348727,53,1,1,5,54,ahm0t06rup1bkd9z0mxl2lmph,1,19.4,75,2023-01-24T19:52:39.112Z,2023-01-26T10:06:41Z,3995419513,178,,3993575915,212,24.2,3993575919,213,0.6,3993575911,141,95.1,3993575905,56,Back,3993575907,140,38.4,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348757,54,1,1,5,58,ahm0t06rup1bkd9z0mxl2lmph,0,46.5,94.7,2023-01-24T19:52:42.578Z,2023-01-26T10:06:43Z,3995419561,178,,3993576077,213,5.7,3993576073,141,64.6,3993576075,212,38.6,3993576069,56,Center,3993576071,140,77.7,3993576079,1,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348763,53,49,1,6,0,jv3jh5m5t7qy5t37vwwmnj16,1,21.8,30.7,2023-01-24T19:52:44.475Z,2023-01-26T10:06:48Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348829,54,1,1,6,2,jv3jh5m5t7qy5t37vwwmnj16,0,24.6,25.8,2023-01-24T19:52:47.159Z,2023-01-26T10:06:55Z,3993576401,213,0.4,3993576393,56,Center,3993576399,212,37.3,3993576391,155,,3993576403,1,,3993576395,140,57.0,3995419747,178,,3993576397,141,48.4,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348837,55,44,1,6,5,ahm0t06rup1bkd9z0mxl2lmph,1,44.2,52.3,2023-01-24T19:52:49.550Z,2023-01-26T11:13:24Z,3993576453,56,Back,3993576455,285,,3993576457,233,55,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348835,55,44,1,6,5,jv3jh5m5t7qy5t37vwwmnj16,0,55.8,47.7,2023-01-24T19:52:49.551Z,2023-01-26T10:06:59Z,3993576449,56,Center,3993576451,286,,3993576501,233,55,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500348841,56,1,1,6,5,ahm0t06rup1bkd9z0mxl2lmph,1,42.7,51.8,2023-01-24T19:52:49.666Z,2023-01-26T11:13:25Z,3993576477,140,41.7,3995419845,388,,3993576479,141,73.2,3993576483,213,1.6,3993576475,56,Back,3993576481,212,14.6,3993576473,3,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
