id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497216473,25,3,1,3,17,3ptd7zlc5isrongig0wij2id4,1,42,91.4,2023-01-14T15:03:27.140Z,2023-01-16T09:04:08Z,3981085915,178,,3977053989,233,28,3980499085,464,,3977053705,286,,3977053703,56,Back,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216515,28,45,1,3,17,fvr504m6gaxsfmtx4fwm7iq1,0,58,8.6,2023-01-14T15:03:27.140Z,2023-01-16T09:04:08Z,3977053885,285,,3977054025,233,25,3977053883,56,Right,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216509,26,1,1,3,18,3ptd7zlc5isrongig0wij2id4,1,41.6,85.7,2023-01-14T15:03:28.080Z,2023-01-16T08:08:23Z,3977053849,140,38.3,3977053847,56,Back,3977053855,213,4.4,3977053853,212,11.1,3981085941,178,,3977053851,141,70.2,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216587,27,1,1,3,19,3ptd7zlc5isrongig0wij2id4,0,36.2,73,2023-01-14T15:03:29.132Z,2023-01-16T08:08:27Z,3981085955,178,,3977054275,140,88.8,3977054271,155,,3977054273,56,Center,3977054279,212,55.2,3977054277,141,71.2,3977054283,1,,3977054281,213,6.3,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216611,29,52,1,3,26,fvr504m6gaxsfmtx4fwm7iq1,1,12.6,25.9,2023-01-14T15:03:36.222Z,2023-01-16T08:08:33Z,3981085979,178,,3980501359,376,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497857215,782,80,1,3,30,fvr504m6gaxsfmtx4fwm7iq1,0,13.7,40.1,2023-01-14T15:03:40.804Z,2023-01-16T08:08:41Z,3981085995,178,,,,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217033,30,1,1,3,33,fvr504m6gaxsfmtx4fwm7iq1,0,15.1,32.4,2023-01-14T15:03:43.732Z,2023-01-16T08:08:45Z,3981086015,178,,3980502879,155,,3977056817,212,50.6,3977056819,213,6.2,3977056811,56,Center,3977056813,140,63.1,3977056821,1,,3977056815,141,26.4,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217077,28,1,1,3,36,3ptd7zlc5isrongig0wij2id4,0,38.9,71.3,2023-01-14T15:03:46.552Z,2023-01-16T08:08:49Z,3977057095,3,,3977057101,141,80.0,3977057099,140,54.0,3977057097,56,Left,3977057103,212,16.9,3981086027,388,,3977057105,213,0.4,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217139,31,1,1,3,38,fvr504m6gaxsfmtx4fwm7iq1,1,47.6,23.1,2023-01-14T15:03:48.943Z,2023-01-16T08:09:09Z,3977057389,212,15.1,3977057387,141,27.7,3977057393,213,0.2,3977062505,210,13,3981086043,388,,3977057385,140,61.7,3977057381,3,,3977057383,56,Center,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2497217173,29,45,1,3,40,3ptd7zlc5isrongig0wij2id4,0,35,76.6,2023-01-14T15:03:50.882Z,2023-01-16T08:09:03Z,3977057557,56,Back,3977057559,285,,3977058187,233,32,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217269,32,3,1,3,40,fvr504m6gaxsfmtx4fwm7iq1,1,65,23.4,2023-01-14T15:03:50.882Z,2023-01-16T08:09:02Z,3981086061,178,,3977058101,286,,3977058155,233,29,3977058097,56,Center,3980504685,465,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217279,33,13,1,3,42,fvr504m6gaxsfmtx4fwm7iq1,1,69.8,27.2,2023-01-14T15:03:52.538Z,2023-01-16T08:09:09Z,3977062531,103,6.9,3977058139,56,Center,3977062539,231,46.4,3977062525,55,31,3981086075,178,,3977062523,29,,3977062529,102,91.4,3977058137,18,,7617zihboc2wywyoyou6nhuqd,A. May,3977062533,215,3977062537,230,,3980505297,108,3977059575,20,,3977058135,22,,3977062521,73,,,,,,,,,,,,,,,,95.1,,,,,,,
2497217317,30,5,1,3,46,3ptd7zlc5isrongig0wij2id4,1,-1.4,13.6,2023-01-14T15:03:56.578Z,2023-01-16T08:09:12Z,3977058303,56,Back,3977058305,346,,3977058553,233,34,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217359,34,5,1,3,46,fvr504m6gaxsfmtx4fwm7iq1,0,101.4,86.4,2023-01-14T15:03:56.578Z,2023-01-16T08:09:11Z,3977058497,346,,3977058495,56,Left,3977058581,233,30,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218169,31,1,1,4,11,3ptd7zlc5isrongig0wij2id4,1,5.3,54.8,2023-01-14T15:04:21.673Z,2023-01-16T08:09:15Z,3977062959,56,Back,3977062969,213,5.6,3977062967,212,22.5,3977062963,140,22.1,3977062955,124,,3977062977,237,,3977062965,141,34.3,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218377,32,1,1,4,15,3ptd7zlc5isrongig0wij2id4,1,24.9,34.5,2023-01-14T15:04:25.135Z,2023-01-16T08:09:18Z,3977064183,155,,3977064185,56,Right,3981086111,178,,3977064193,213,6.0,3977064191,212,65.9,3977064195,1,,3977064189,141,10.9,3977064187,140,85.8,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218387,33,61,1,4,21,3ptd7zlc5isrongig0wij2id4,0,91,3.4,2023-01-14T15:04:31.702Z,2023-01-16T08:09:30Z,3981086117,178,,3977064245,56,Right,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218399,34,5,1,4,23,3ptd7zlc5isrongig0wij2id4,0,94.3,-1.6,2023-01-14T15:04:33.821Z,2023-01-16T08:09:26Z,3977064305,56,Right,3977064307,347,,3977066895,233,35,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218863,35,5,1,4,23,fvr504m6gaxsfmtx4fwm7iq1,1,5.7,101.6,2023-01-14T15:04:33.821Z,2023-01-16T08:09:25Z,3977066811,347,,3977066873,233,34,3977066809,56,Back,,,,,,,,,,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218919,36,1,1,4,39,fvr504m6gaxsfmtx4fwm7iq1,0,5.5,100,2023-01-14T15:04:49.791Z,2023-01-16T08:09:38Z,3977077179,107,,3977067163,141,91.5,3977067161,140,16.6,3977067159,56,Back,3977067165,212,13.4,3977067167,213,5.8,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219001,35,1,1,4,41,3ptd7zlc5isrongig0wij2id4,1,76.5,4.9,2023-01-14T15:04:51.480Z,2023-01-16T08:09:42Z,3977067627,140,71.7,3977067629,141,18.8,3977067633,213,2.1,3977067631,212,10.7,3977067625,56,Right,3981086215,388,,3977067623,3,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219017,36,1,1,4,42,3ptd7zlc5isrongig0wij2id4,0,71.2,18.3,2023-01-14T15:04:52.937Z,2023-01-16T08:09:46Z,3977067741,213,0.0,3981086231,178,,3977067731,155,,3977067733,56,Right,3977067735,140,90.9,3977067739,212,20.7,3977067737,141,19.5,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219125,37,1,1,4,45,fvr504m6gaxsfmtx4fwm7iq1,1,13,82,2023-01-14T15:04:55.241Z,2023-01-16T08:09:50Z,3977068259,212,9.0,3977068257,141,83.9,3977068251,3,,3977068253,56,Back,3981086239,178,,3977068261,213,0.1,3977068255,140,21.5,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219137,38,1,1,4,46,fvr504m6gaxsfmtx4fwm7iq1,1,30.3,86.3,2023-01-14T15:04:56.714Z,2023-01-16T08:09:57Z,3981086249,388,,3977520117,141,79.3,3977520119,212,8.9,3977068301,56,Back,3981086251,21,,3977520121,213,3.7,3977520115,140,23.1,3977520207,156,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219155,39,61,1,4,47,fvr504m6gaxsfmtx4fwm7iq1,1,21.8,76.4,2023-01-14T15:04:57.806Z,2023-01-16T08:10:03Z,3977068423,56,Back,3981086275,178,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497973067,899,67,1,4,49,fvr504m6gaxsfmtx4fwm7iq1,1,34,70.6,2023-01-14T15:04:59.147Z,2023-01-16T20:40:50Z,3981101707,233,950,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497973065,950,67,1,4,49,3ptd7zlc5isrongig0wij2id4,0,66,29.4,2023-01-14T15:04:59.148Z,2023-01-16T09:08:07Z,3981101711,233,899,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219191,40,1,1,4,49,fvr504m6gaxsfmtx4fwm7iq1,1,26.2,69.7,2023-01-14T15:04:59.199Z,2023-01-16T20:40:50Z,3980509543,140,24.8,3980509545,141,76.9,3980509547,212,5.1,3980509549,213,1.9,3977068623,56,Back,3981086303,178,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219209,41,1,1,4,49,fvr504m6gaxsfmtx4fwm7iq1,0,24.9,76.3,2023-01-14T15:04:59.692Z,2023-01-16T08:10:20Z,3977068737,155,,3977068739,56,Back,3977068747,213,5.3,3981086349,178,,3977068745,212,14.4,3977068741,140,32.2,3977068743,141,58.3,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497858831,817,49,1,4,51,3ptd7zlc5isrongig0wij2id4,1,68.7,50.1,2023-01-14T15:05:01.327Z,2023-01-16T08:10:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219257,37,1,1,4,51,3ptd7zlc5isrongig0wij2id4,1,67.8,46.9,2023-01-14T15:05:01.414Z,2023-01-16T19:07:41Z,3977068995,56,Center,3977069001,212,10.3,3981570539,388,,3977068999,141,32.4,3977069003,213,4.4,3977068997,140,65.1,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219323,38,1,1,4,53,3ptd7zlc5isrongig0wij2id4,1,64.4,32.1,2023-01-14T15:05:03.708Z,2023-01-16T08:10:37Z,3977069401,213,5.6,3977069393,56,Right,3977069395,140,77.3,3977069397,141,14.9,3981086401,178,,3977069399,212,17.9,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219429,39,1,1,4,56,3ptd7zlc5isrongig0wij2id4,1,69.7,6.4,2023-01-14T15:05:06.479Z,2023-01-16T08:10:40Z,3977070037,140,81.5,3977070039,141,42.1,3977070041,212,27.3,3977070033,155,,3977070043,213,1.1,3981086409,178,,3977070035,56,Center,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497859221,818,1,1,4,57,3ptd7zlc5isrongig0wij2id4,0,81.1,42.1,2023-01-14T15:05:07.954Z,2023-01-16T08:10:44Z,3980514125,56,Right,3981086427,178,,3980514129,141,17.9,3980514127,140,91.0,3980514131,212,19.5,3980514133,213,5.3,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219513,42,12,1,5,0,fvr504m6gaxsfmtx4fwm7iq1,1,7.7,78.1,2023-01-14T15:05:10.678Z,2023-01-16T08:10:49Z,3977070425,56,Back,3977070475,167,,3981086451,178,,3977070431,212,15.7,3977070433,213,1.7,3977070429,141,100.0,3977070427,140,6.3,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219441,40,43,1,5,0,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T15:05:10.834Z,2023-01-14T15:05:28Z,3977070089,56,Center,3977072981,144,61,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220051,41,5,1,5,1,3ptd7zlc5isrongig0wij2id4,1,91.5,-1.2,2023-01-14T15:05:11.154Z,2023-01-16T08:10:55Z,3977073211,347,,3977073209,56,Right,3977073321,233,43,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497219519,43,5,1,5,1,fvr504m6gaxsfmtx4fwm7iq1,0,8.5,101.2,2023-01-14T15:05:11.154Z,2023-01-16T08:10:56Z,3977070449,347,,3977070445,56,Back,3977073335,233,41,,,,,,,,,,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220293,42,1,1,5,23,3ptd7zlc5isrongig0wij2id4,1,85.8,0,2023-01-14T15:05:33.505Z,2023-01-16T08:10:59Z,3977074507,213,1.9,3977074499,56,Right,3977074497,107,,3977074505,212,12.3,3977074503,141,15.0,3977074501,140,81.7,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220297,43,1,1,5,25,3ptd7zlc5isrongig0wij2id4,0,81.3,11.7,2023-01-14T15:05:35.339Z,2023-01-16T08:11:04Z,3977074537,56,Right,3977074539,140,92.2,3981086489,178,,3977074545,213,5.6,3977074541,141,0.0,3977074543,212,14.8,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220823,44,5,1,5,27,fvr504m6gaxsfmtx4fwm7iq1,1,6.7,101.6,2023-01-14T15:05:37.184Z,2023-01-16T08:11:06Z,3977077441,233,44,3977077419,347,,3977077417,56,Back,,,,,,,,,,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220301,44,5,1,5,27,3ptd7zlc5isrongig0wij2id4,0,93.3,-1.6,2023-01-14T15:05:37.184Z,2023-01-16T08:11:07Z,3977074575,347,,3977077501,233,44,3977074571,56,Right,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220915,45,1,1,5,48,fvr504m6gaxsfmtx4fwm7iq1,0,8.3,100,2023-01-14T15:05:58.951Z,2023-01-16T08:11:11Z,3977077973,1,,3977077971,213,6.0,3977077967,141,92.9,3977077969,212,24.7,3977077961,107,,3977077963,56,Back,3977077965,140,31.1,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220911,45,49,1,5,50,3ptd7zlc5isrongig0wij2id4,1,72.5,11.3,2023-01-14T15:06:00.970Z,2023-01-16T08:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220971,46,1,1,5,51,3ptd7zlc5isrongig0wij2id4,0,72.5,11.3,2023-01-14T15:06:01.581Z,2023-01-16T08:11:25Z,3977078277,213,1.2,3977078275,212,19.5,3977078269,56,Center,3977078267,155,,3977078271,140,78.5,3981086517,178,,3977078273,141,38.5,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220999,46,44,1,5,53,fvr504m6gaxsfmtx4fwm7iq1,1,25.2,68,2023-01-14T15:06:03.096Z,2023-01-16T20:40:51Z,3977078429,285,,3977078425,56,Back,3977078523,233,47,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497220979,47,44,1,5,53,3ptd7zlc5isrongig0wij2id4,0,74.8,32,2023-01-14T15:06:03.097Z,2023-01-16T08:11:29Z,3977078327,286,,3977078325,56,Center,3977078595,233,46,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221077,47,1,1,5,53,fvr504m6gaxsfmtx4fwm7iq1,0,27.3,70.5,2023-01-14T15:06:03.117Z,2023-01-16T20:40:51Z,3977078839,56,Back,3977078837,3,,3977078849,213,1.0,3981086535,388,,3977078845,212,7.0,3977078841,140,31.0,3977078843,141,79.1,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497303687,431,44,1,5,54,3ptd7zlc5isrongig0wij2id4,1,65.2,22.2,2023-01-14T15:06:04.526Z,2023-01-16T20:40:52Z,3977527539,286,,3977527537,56,Center,3977527567,233,55,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497223587,55,44,1,5,54,fvr504m6gaxsfmtx4fwm7iq1,0,34.8,77.8,2023-01-14T15:06:04.527Z,2023-01-16T08:12:31Z,3977527583,233,431,3977092179,285,,3977092177,56,Back,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221089,48,1,1,5,54,3ptd7zlc5isrongig0wij2id4,0,78.6,20.4,2023-01-14T15:06:04.556Z,2023-01-16T20:40:52Z,3977078901,56,Center,3977078913,212,6.4,3977078915,213,0.8,3981086631,388,,3977078909,141,27.0,3977078899,3,,3977078907,140,83.0,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497223657,56,44,1,5,54,fvr504m6gaxsfmtx4fwm7iq1,1,26.7,83,2023-01-14T15:06:04.939Z,2023-01-16T20:40:53Z,3977092565,285,,3977092563,56,Back,3977527993,233,432,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497303765,432,44,1,5,54,3ptd7zlc5isrongig0wij2id4,0,73.3,17,2023-01-14T15:06:04.940Z,2023-01-16T08:12:49Z,3977527971,56,Right,3977527973,286,,3977528007,233,56,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221097,48,1,1,5,55,fvr504m6gaxsfmtx4fwm7iq1,0,25.8,70.3,2023-01-14T15:06:05.075Z,2023-01-16T20:40:53Z,3977078931,3,,3977078941,140,29.1,3977078943,141,71.1,3977078935,56,Back,3977078945,212,3.5,3977078947,213,0.2,3981086723,388,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221191,49,1,1,5,55,3ptd7zlc5isrongig0wij2id4,1,76.6,6.2,2023-01-14T15:06:06.037Z,2023-01-16T08:13:02Z,3977079451,56,Right,3977079453,140,71.2,3981086751,178,,3977079455,141,14.5,3977079459,213,2.4,3977079457,212,8.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221221,51,1,1,5,59,3ptd7zlc5isrongig0wij2id4,0,80.5,12.6,2023-01-14T15:06:09.576Z,2023-01-16T08:13:06Z,3981086763,178,,3977079623,140,82.8,3980533363,233,49,3977079625,141,17.4,3980533571,225,,3977079617,2,,3977079627,212,4.1,3977079621,56,Right,bwu80wn3lca4x2txuelku0a21,M. Bird,3980533089,236,3980533091,286,,3980533529,20,3980533573,387,,3977079619,155,,3977079629,213,0.9,,,,,,,,,,,,,,,,,,,,,,
2497221229,49,12,1,5,59,fvr504m6gaxsfmtx4fwm7iq1,1,19,72.6,2023-01-14T15:06:09.603Z,2023-01-16T08:13:10Z,3977079669,56,Back,3981086775,178,,3980533385,233,51,3980533053,185,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221209,50,43,1,6,0,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T15:06:10.370Z,2023-01-15T18:37:27Z,3977079557,56,Center,3980533167,144,3,3977079561,286,0,3977439311,233,49,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221285,52,1,1,6,2,3ptd7zlc5isrongig0wij2id4,0,73.6,49.7,2023-01-14T15:06:12.096Z,2023-01-16T08:13:17Z,3977079999,213,5.1,3977082389,233,50,3977079991,56,Center,3977082393,286,,3977079997,212,4.5,3977082387,236,,3977079993,140,75.1,3977079995,141,43.5,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,3981086787,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221303,50,74,1,6,2,fvr504m6gaxsfmtx4fwm7iq1,1,34.8,54.3,2023-01-14T15:06:12.187Z,2023-01-16T08:13:24Z,3977082445,233,52,3977080097,56,Back,3981086805,178,,3977082335,285,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221371,53,1,1,6,3,3ptd7zlc5isrongig0wij2id4,1,72.1,36.7,2023-01-14T15:06:13.375Z,2023-01-16T08:13:28Z,3981086817,178,,3977080439,212,27.4,3977080437,141,76.9,3977080435,140,70.8,3977080441,213,1.6,3977080433,56,Center,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221395,54,1,1,6,6,3ptd7zlc5isrongig0wij2id4,0,71.1,82.3,2023-01-14T15:06:16.250Z,2023-01-16T08:13:33Z,3977080629,141,50.9,3977080619,56,Center,3977080633,212,30.3,3977080637,213,5.5,3980535321,225,,3980535279,72,,3977080625,140,91.6,3977080613,2,,85vh43wsin67z2dj0iod12fop,L. Sibley,3980535323,387,3981086829,178,,3977080615,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221489,51,12,1,6,7,fvr504m6gaxsfmtx4fwm7iq1,1,12.9,41.5,2023-01-14T15:06:17.870Z,2023-01-16T08:13:38Z,3977081143,15,,3977081107,56,Back,3977081109,140,34.5,3977081119,213,6.2,3977081115,212,22.7,3981086837,178,,3977081111,141,40.0,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221557,56,1,1,6,10,3ptd7zlc5isrongig0wij2id4,0,68.7,52.7,2023-01-14T15:06:20.765Z,2023-01-16T08:13:45Z,3977081519,1,,3977081517,213,5.1,3977081507,56,Right,3977081515,212,41.0,3981086845,178,,3977081513,141,0.0,3977081511,140,85.2,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221473,55,43,1,6,10,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T15:06:21.018Z,2023-01-15T18:39:58Z,3977081065,56,Center,3980536645,144,8,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497221697,52,5,1,6,14,fvr504m6gaxsfmtx4fwm7iq1,1,13.5,101.4,2023-01-14T15:06:24.198Z,2023-01-16T08:13:49Z,3977082367,233,57,3977082289,56,Back,3977082297,347,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
