id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2520229273,332,7,1,47,0,5qwskbjpa17fvmtuu5qijy7cz,1,27.4,68.3,2023-03-14T20:32:16.517Z,2023-03-16T06:54:34Z,4098385039,285,,4098385057,233,342,4100410769,178,,4099520091,383,,4098385037,56,Back,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229275,333,49,1,47,1,5qwskbjpa17fvmtuu5qijy7cz,1,24,63.7,2023-03-14T20:32:17.509Z,2023-03-16T06:55:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229341,334,1,1,47,5,5qwskbjpa17fvmtuu5qijy7cz,1,37,46.9,2023-03-14T20:32:21.505Z,2023-03-16T06:55:05Z,4098385365,213,0.4,4098385363,212,61.4,4098385355,155,,4098385361,141,85.6,4100411027,178,,4098385359,140,89.8,4098385357,56,Left,4098385367,1,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229347,335,1,1,47,10,5qwskbjpa17fvmtuu5qijy7cz,0,89.7,85.1,2023-03-14T20:32:26.163Z,2023-03-16T06:55:11Z,4099520249,224,,4098385385,2,,4098385757,236,,4098385763,286,,4100411099,178,,4098385397,212,9.7,4099520253,72,,4098385399,213,4.6,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,4098385391,56,Center,4098385393,140,4098385395,141,70.9,4098385759,233,,,,343,89.1,,,,,,,,,,,,,,,,,,,,,,,
2520229355,343,12,1,47,10,80jtkz2echk6yyyb9e2595cxr,1,8.8,28.8,2023-03-14T20:32:26.454Z,2023-03-16T06:55:16Z,4098385423,56,Back,4098385777,233,335,4098385739,185,,4100411139,178,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229391,336,1,1,47,13,5qwskbjpa17fvmtuu5qijy7cz,1,82.1,83.8,2023-03-14T20:32:28.897Z,2023-03-16T06:55:23Z,4098385593,212,12.9,4098385595,213,3.3,4098385591,141,81.7,4100411187,178,,4098385589,140,69.9,4098385587,56,Left,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229413,337,1,1,47,17,5qwskbjpa17fvmtuu5qijy7cz,0,72.4,69,2023-03-14T20:32:32.763Z,2023-03-16T06:55:27Z,4100411239,178,,4098385709,213,0.1,4098385703,140,100.0,4098385705,141,73.2,4098385701,56,Center,4098385707,212,30.1,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229417,338,5,1,47,20,5qwskbjpa17fvmtuu5qijy7cz,0,101.2,73,2023-03-14T20:32:35.951Z,2023-03-16T06:55:34Z,4098385735,233,344,4098385725,56,Center,4098385727,346,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229399,344,5,1,47,20,80jtkz2echk6yyyb9e2595cxr,1,-1.2,27,2023-03-14T20:32:35.951Z,2023-03-16T06:55:34Z,4098385643,56,Back,4098385645,346,,4098385731,233,338,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229633,345,1,1,47,47,80jtkz2echk6yyyb9e2595cxr,0,3.1,49.4,2023-03-14T20:33:03.659Z,2023-03-16T06:55:40Z,4098386809,1,,4098386811,74,,4098386797,124,,4098386801,140,72.6,4098386805,212,73.0,4098386803,141,45.8,4098386799,56,Center,4098386807,213,6.2,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229661,339,1,1,47,52,5qwskbjpa17fvmtuu5qijy7cz,1,30,51.5,2023-03-14T20:33:07.939Z,2023-03-16T06:55:41Z,4098386985,3,,4100411387,388,,4098386995,213,6.2,4098386993,212,24.6,4098386989,140,53.4,4098386991,141,49.6,4098386987,56,Center,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229663,340,44,1,47,54,5qwskbjpa17fvmtuu5qijy7cz,1,54.4,52.6,2023-03-14T20:33:10.101Z,2023-03-16T19:58:28Z,4098387003,56,Center,4098387005,286,,4098387017,233,346,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229659,346,44,1,47,54,80jtkz2echk6yyyb9e2595cxr,0,45.6,47.4,2023-03-14T20:33:10.102Z,2023-03-16T06:55:56Z,4098386981,56,Back,4098386983,285,,4098387023,233,340,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229667,341,1,1,47,54,5qwskbjpa17fvmtuu5qijy7cz,0,53.4,49.6,2023-03-14T20:33:10.153Z,2023-03-16T19:58:28Z,4098387033,212,4.4,4098387035,213,4.5,4098387025,3,,4098387031,141,43.3,4100411541,388,,4098387029,140,52.6,4098387027,56,Center,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229665,347,1,1,47,55,80jtkz2echk6yyyb9e2595cxr,0,45.6,48.2,2023-03-14T20:33:11.358Z,2023-03-16T06:56:20Z,4098387127,286,,4098387009,140,46.6,4098387123,233,342,4100411585,178,,4098387007,56,Back,4098387121,236,,4098387015,213,0.4,4098387013,212,1.1,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,4098387011,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229687,342,74,1,47,55,5qwskbjpa17fvmtuu5qijy7cz,1,53.9,41.8,2023-03-14T20:33:11.398Z,2023-03-16T06:56:14Z,4098387093,56,Center,4098387095,285,,4100411669,178,,4098387163,233,347,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229693,343,49,1,47,57,5qwskbjpa17fvmtuu5qijy7cz,1,56.8,37.1,2023-03-14T20:33:13.077Z,2023-03-16T06:56:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229709,344,1,1,47,57,5qwskbjpa17fvmtuu5qijy7cz,0,61.3,34.2,2023-03-14T20:33:13.209Z,2023-03-16T06:56:57Z,4098387203,212,20.6,4098387205,213,5.5,4100412045,178,,4098387201,141,12.6,4098387197,56,Right,4098387199,140,75.0,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229721,348,12,1,48,0,80jtkz2echk6yyyb9e2595cxr,1,22.2,84.2,2023-03-14T20:33:15.959Z,2023-03-16T06:57:02Z,4098387249,141,100.0,4100412091,178,,4098387271,167,,4098387245,56,Back,4098387251,212,22.1,4098387253,213,0.6,4098387247,140,39.8,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229795,345,5,1,48,1,5qwskbjpa17fvmtuu5qijy7cz,1,64,-2,2023-03-14T20:33:16.997Z,2023-03-16T06:57:05Z,4098387559,233,349,4098387557,347,,4098387555,56,Right,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229725,349,5,1,48,1,80jtkz2echk6yyyb9e2595cxr,0,36,102,2023-03-14T20:33:16.997Z,2023-03-16T06:57:06Z,4098387261,56,Back,4098387265,347,,4098387567,233,345,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229957,346,1,1,48,33,5qwskbjpa17fvmtuu5qijy7cz,0,68.8,0,2023-03-14T20:33:48.813Z,2023-03-16T06:57:10Z,4098388307,213,0.8,4098388299,56,Center,4098388301,140,90.7,4098388305,212,31.9,4098388303,141,30.6,4098388297,107,,4098388309,1,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229965,350,12,1,48,35,80jtkz2echk6yyyb9e2595cxr,1,6.8,61.5,2023-03-14T20:33:51.141Z,2023-03-16T06:57:16Z,4098388351,213,2.0,4098388347,141,90.0,4100412257,388,,4098388687,15,,4098388371,167,,4098388343,56,Back,4098388345,140,0.0,4098388349,212,21.2,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230001,347,6,1,48,37,5qwskbjpa17fvmtuu5qijy7cz,1,100,13,2023-03-14T20:33:52.739Z,2023-03-16T06:57:21Z,4098388513,75,,4098388515,233,351,4098388511,56,Right,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520229971,351,6,1,48,37,80jtkz2echk6yyyb9e2595cxr,0,0,87,2023-03-14T20:33:52.739Z,2023-03-16T06:57:21Z,4098388369,73,,4098388365,56,Back,4098388535,233,347,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230113,348,1,1,48,55,5qwskbjpa17fvmtuu5qijy7cz,0,99.5,0.5,2023-03-14T20:34:11.558Z,2023-03-16T06:57:27Z,4098389099,56,Center,4100412373,178,,4098389107,213,1.8,4099521439,20,,4098389091,2,,4098389093,6,,4098389095,155,,4098389101,140,90.8,dzitwscdk6ogkf6bstbrik53p,S. McConville,,4099521437,224,,4098389105,212,4098389103,141,53.3,4098389109,1,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,
2520230119,352,44,1,48,57,80jtkz2echk6yyyb9e2595cxr,1,7.4,48.8,2023-03-14T20:34:13.549Z,2023-03-16T19:58:29Z,4098389129,56,Back,4098389137,233,349,4098389131,285,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230121,349,44,1,48,57,5qwskbjpa17fvmtuu5qijy7cz,0,92.6,51.2,2023-03-14T20:34:13.550Z,2023-03-16T06:57:36Z,4098389183,233,352,4098389133,56,Center,4098389135,286,,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230131,353,12,1,48,57,80jtkz2echk6yyyb9e2595cxr,1,5.5,50.9,2023-03-14T20:34:13.620Z,2023-03-16T19:58:29Z,4100412485,388,,4098389169,140,18.0,4098389175,213,0.1,4098389173,212,13.2,4098389167,56,Back,4098389171,141,53.4,4098389357,15,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230139,354,12,1,48,59,80jtkz2echk6yyyb9e2595cxr,1,18,53.4,2023-03-14T20:34:15.212Z,2023-03-16T07:01:00Z,4100413995,388,,4098389217,141,47.3,4098389219,212,15.6,4098389221,213,6.0,4098389253,15,,4098389213,56,Back,4098389215,140,32.3,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230175,350,1,1,49,4,5qwskbjpa17fvmtuu5qijy7cz,1,69.1,53,2023-03-14T20:34:19.853Z,2023-03-16T07:01:03Z,4098389387,141,74.8,4098389391,213,2.2,4098389389,212,18.7,4098389383,56,Center,4098389385,140,58.3,4100414023,178,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230183,351,1,1,49,11,5qwskbjpa17fvmtuu5qijy7cz,1,84.9,82.7,2023-03-14T20:34:26.823Z,2023-03-16T07:01:08Z,4098389443,213,1.2,4098389441,212,4.4,4098389437,140,86.4,4098389439,141,88.7,4098389435,56,Left,4100414077,178,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230207,352,1,1,49,13,5qwskbjpa17fvmtuu5qijy7cz,0,80.3,89.7,2023-03-14T20:34:28.946Z,2023-03-16T07:01:16Z,4099521819,20,,4098389547,56,Center,4098389557,1,,4098389551,141,34.3,4098389553,212,39.5,4098389555,213,5.0,4098389549,140,91.6,4100414149,178,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,4099521817,223,,4098389545,155,4098389543,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230203,355,44,1,49,15,80jtkz2echk6yyyb9e2595cxr,1,5.9,62.6,2023-03-14T20:34:31.139Z,2023-03-16T19:58:29Z,4098389537,56,Back,4098389587,233,353,4098389539,285,,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230215,353,44,1,49,15,5qwskbjpa17fvmtuu5qijy7cz,0,94.1,37.4,2023-03-14T20:34:31.140Z,2023-03-16T07:01:22Z,4098389585,286,,4098389583,56,Center,4098389591,233,355,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520448287,739,12,1,49,15,80jtkz2echk6yyyb9e2595cxr,1,5.2,61.7,2023-03-14T20:34:31.182Z,2023-03-16T19:58:30Z,4099522105,15,,4099522049,212,20.3,4099522045,140,12.5,4099522043,56,Back,4100414253,388,,4099522047,141,89.3,4099522051,213,1.2,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230221,356,43,1,49,17,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-14T20:34:33.270Z,2023-03-14T20:34:56Z,4098389629,141,82.4,4098390195,144,12,4098389633,213,1.0,4098389627,140,15.8,4098389625,56,Back,4098389631,212,21.1,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230269,357,1,1,49,19,80jtkz2echk6yyyb9e2595cxr,1,13,91.8,2023-03-14T20:34:34.938Z,2023-03-16T07:01:32Z,4098389867,140,56.6,4098389875,1,,4098389873,213,6.1,4098389871,212,47.0,4098389865,56,Center,4098389863,157,,4100414349,178,,4098389869,141,75.9,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230261,354,4,1,49,21,5qwskbjpa17fvmtuu5qijy7cz,1,43,25.1,2023-03-14T20:34:37.658Z,2023-03-16T07:01:39Z,4098389929,233,358,4098389827,152,,4098389829,286,,4098389825,56,Back,4098389823,295,,4098389821,13,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230275,358,4,1,49,21,80jtkz2echk6yyyb9e2595cxr,0,57,74.9,2023-03-14T20:34:37.659Z,2023-03-16T07:01:39Z,4100414441,178,,4098389917,285,,4098389911,295,,4098389963,233,354,4098389913,56,Center,4098389915,152,,4098389909,13,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230383,355,1,1,49,47,5qwskbjpa17fvmtuu5qijy7cz,0,39.9,30.1,2023-03-14T20:35:03.089Z,2023-03-16T07:01:46Z,4098390417,212,54.9,4098390553,1,,4098390407,155,,4098390409,152,,4098390415,141,66.3,4098390413,140,86.6,4098390411,56,Center,4100414551,178,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,4098390419,213,0.5,4098390405,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230409,359,12,1,49,50,80jtkz2echk6yyyb9e2595cxr,1,12.2,37.6,2023-03-14T20:35:05.792Z,2023-03-16T07:01:52Z,4098390589,56,Back,4098390591,140,35.0,4098390595,212,24.4,4098390593,141,30.6,4098390599,15,,4100414605,388,,4098390597,213,6.1,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230449,356,1,1,49,54,5qwskbjpa17fvmtuu5qijy7cz,1,64.3,85.9,2023-03-14T20:35:10.291Z,2023-03-16T07:01:58Z,4098390799,140,72.5,4098390803,212,9.3,4098390805,213,0.4,4098390797,56,Left,4098390801,141,90.9,4100414673,178,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230455,357,1,1,49,55,5qwskbjpa17fvmtuu5qijy7cz,1,72.5,90.9,2023-03-14T20:35:11.359Z,2023-03-16T07:02:06Z,4098390839,155,,4100414751,178,,4099522871,20,,4098390847,212,30.6,4098390849,213,4.8,4098390837,2,,4099522869,223,,4098390841,56,Center,dzitwscdk6ogkf6bstbrik53p,S. McConville,,4098390845,141,46.1,4098390843,140,,,,,,,,,,75.5,,,,,,,,,,,,,,,,,,,,,,,
2520230459,358,44,1,49,57,5qwskbjpa17fvmtuu5qijy7cz,1,79.3,50.2,2023-03-14T20:35:13.285Z,2023-03-16T19:58:30Z,4098390853,56,Center,4098390855,286,,4098390859,233,360,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230451,360,44,1,49,57,80jtkz2echk6yyyb9e2595cxr,0,20.7,49.8,2023-03-14T20:35:13.286Z,2023-03-16T07:02:11Z,4098390821,56,Back,4098390879,233,358,4098390823,285,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230489,359,1,1,49,57,5qwskbjpa17fvmtuu5qijy7cz,1,75.5,46.1,2023-03-14T20:35:13.341Z,2023-03-16T19:58:31Z,4100414837,388,,4098391719,210,14,4098391035,56,Center,4098391033,3,,4098391039,141,64.5,4098391721,154,,4098391037,140,87.5,4098391041,212,17.8,f4ef7in4fxoylsy29anhgqep5,A. Pressley,1,4098391043,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230491,360,14,1,49,59,5qwskbjpa17fvmtuu5qijy7cz,1,91.2,65.2,2023-03-14T20:35:15.026Z,2023-03-16T07:02:29Z,4098391051,64,,4098391729,55,359,4100414999,178,,4098391555,20,,4098391053,56,Center,4098391739,230,93.6,4098391733,102,48.7,4098391723,74,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,4099523417,328,,4098391735,103,4098391725,29,,4098391049,22,4098391741,231,61.2,,39.9,4099523505,108,,,4098391737,214,,4098391727,154,,,,,,,,,,,,,,
2520230515,361,5,1,50,1,5qwskbjpa17fvmtuu5qijy7cz,0,101,47,2023-03-14T20:35:16.930Z,2023-03-16T07:02:50Z,4098391191,233,361,4098391147,346,,4098391143,56,Center,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230473,361,5,1,50,1,80jtkz2echk6yyyb9e2595cxr,1,-1,53,2023-03-14T20:35:16.930Z,2023-03-16T07:02:50Z,4098390955,346,,4098390953,56,Back,4098391167,233,361,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230679,362,1,1,50,37,80jtkz2echk6yyyb9e2595cxr,1,5.1,45.5,2023-03-14T20:35:53.284Z,2023-03-16T07:03:00Z,4098391905,124,,4098391921,74,,4098391911,141,42.4,4098391915,213,6.2,4098391913,212,53.2,4098391909,140,55.7,4098391907,56,Center,4098391917,1,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230681,362,30,1,50,40,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-14T20:35:56.405Z,2023-03-16T07:03:04Z,4098391923,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520230683,363,30,1,50,40,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-14T20:35:56.405Z,2023-03-16T07:03:04Z,4098391925,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233923,363,32,2,45,0,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-14T20:51:25.954Z,2023-03-16T04:30:43Z,4098408753,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233927,364,32,2,45,0,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-14T20:51:25.954Z,2023-03-14T20:51:28Z,4098408767,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233935,365,1,2,45,0,80jtkz2echk6yyyb9e2595cxr,1,50.6,49.1,2023-03-14T20:51:25.994Z,2023-03-16T06:10:46Z,4098408795,140,24.8,4098408793,56,Back,4098408799,212,28.3,4099537477,279,S,4100386111,178,,4098408797,141,61.2,4098408801,213,2.8,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233959,366,1,2,45,2,80jtkz2echk6yyyb9e2595cxr,0,44,56.7,2023-03-14T20:51:28.811Z,2023-03-16T06:10:54Z,4098408911,141,87.1,4098408915,213,0.5,4098408909,140,80.9,4098408913,212,43.9,4098408905,155,,4100386419,178,,4098408917,1,,4098408907,56,Left,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233977,364,8,2,45,5,5qwskbjpa17fvmtuu5qijy7cz,1,25.3,14.3,2023-03-14T20:51:31.169Z,2023-03-16T06:10:58Z,4100386451,178,,4099537511,384,,4098408989,56,Back,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233983,365,49,2,45,6,5qwskbjpa17fvmtuu5qijy7cz,1,26.6,10.4,2023-03-14T20:51:32.260Z,2023-03-16T06:11:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233989,366,50,2,45,7,5qwskbjpa17fvmtuu5qijy7cz,1,22,8.2,2023-03-14T20:51:33.456Z,2023-03-16T06:11:12Z,4098409035,56,Back,4098409125,233,367,4098409037,285,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520233999,367,7,2,45,7,80jtkz2echk6yyyb9e2595cxr,1,78,91.8,2023-03-14T20:51:33.619Z,2023-03-16T06:11:18Z,4098409089,56,Left,4098409091,286,,4100386599,178,,4099537553,384,,4098409105,233,366,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520234003,368,49,2,45,8,80jtkz2echk6yyyb9e2595cxr,1,79.4,95.3,2023-03-14T20:51:34.378Z,2023-03-16T06:11:22Z,,,,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520234037,369,1,2,45,9,80jtkz2echk6yyyb9e2595cxr,1,79.4,95.3,2023-03-14T20:51:35.189Z,2023-03-16T06:11:28Z,4098409273,155,,4098409285,141,93.3,4100386667,178,,4098409281,140,87.9,4098409293,213,6.1,4098409277,56,Left,4098409289,212,9.0,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520234041,370,50,2,45,12,80jtkz2echk6yyyb9e2595cxr,1,80.6,93,2023-03-14T20:51:38.512Z,2023-03-16T06:11:55Z,4098409305,56,Left,4098409307,286,,4098409727,233,368,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520234115,368,7,2,45,12,5qwskbjpa17fvmtuu5qijy7cz,1,19.4,7,2023-03-14T20:51:38.536Z,2023-03-16T06:11:48Z,4098409723,233,370,4098409701,285,,4098409699,56,Back,4099537577,384,,4100386823,178,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
