id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2492076691,33,1,1,1,58,80jtkz2echk6yyyb9e2595cxr,1,64.3,2.5,2022-12-17T15:03:19.103Z,2022-12-20T05:11:13Z,3952047057,178,,3949925511,140,41.1,3949925507,152,,3949925517,213,2.9,3949925509,56,Back,3949925505,5,,3949925513,141,12.9,3949925515,212,25.4,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076701,34,1,1,2,1,80jtkz2echk6yyyb9e2595cxr,1,41.1,12.9,2022-12-17T15:03:22.351Z,2022-12-20T05:11:18Z,3949925577,213,1.8,3949925571,140,36.0,3949925575,212,28.6,3949925573,141,54.2,3952047109,178,,3949925569,56,Back,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076719,35,1,1,2,4,80jtkz2echk6yyyb9e2595cxr,1,36,54.2,2022-12-17T15:03:25.626Z,2022-12-20T05:11:24Z,3949925669,213,1.2,3949925661,56,Back,3949925667,212,19.8,3952047145,178,,3949925663,140,43.0,3949925665,141,81.2,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076765,36,1,1,2,7,80jtkz2echk6yyyb9e2595cxr,1,43,81.2,2022-12-17T15:03:28.621Z,2022-12-20T05:11:29Z,3949925907,212,41.3,3949925911,1,,3949925901,56,Back,3949925909,213,4.6,3952047189,178,,3949925905,141,20.9,3949925899,196,,3949925903,140,38.2,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076843,37,1,1,2,13,80jtkz2echk6yyyb9e2595cxr,1,38.8,21.3,2022-12-17T15:03:33.870Z,2022-12-20T05:11:32Z,3949926349,212,20.1,3949926343,56,Back,3952047219,178,,3949926351,213,1.9,3949926347,141,49.1,3949926345,140,32.4,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076897,38,1,1,2,16,80jtkz2echk6yyyb9e2595cxr,1,33.5,49.6,2022-12-17T15:03:37.265Z,2022-12-20T05:11:35Z,3952047243,178,,3949926659,141,97.4,3949926667,213,0.9,3949926653,56,Left,3949926671,1,,3949926663,212,42.5,3949926655,140,59.6,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076935,39,1,1,2,18,80jtkz2echk6yyyb9e2595cxr,1,59.6,97.4,2022-12-17T15:03:39.379Z,2022-12-20T05:11:42Z,3949926879,212,16.1,3949926881,213,6.1,3949926877,141,92.3,3949926873,56,Left,3952047323,178,,3949926875,140,74.6,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077029,40,1,1,2,21,80jtkz2echk6yyyb9e2595cxr,1,76.4,91.8,2022-12-17T15:03:42.062Z,2022-12-20T05:11:46Z,3949927329,140,91.7,3949927335,213,5.0,3952047361,178,,3949927333,212,62.4,3949927327,56,Right,3951773889,72,,3949927623,345,,3951773887,224,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,3949927337,1,3949927323,2,,3949927331,141,3.1,3949927325,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077033,41,50,1,2,26,80jtkz2echk6yyyb9e2595cxr,1,93.5,3.9,2022-12-17T15:03:47.591Z,2022-12-20T05:12:04Z,3949927355,286,,3952013173,233,19,3949927353,56,Right,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077057,19,7,1,2,27,8w89tsles26jm12aoelwvlttt,1,6.5,96.1,2022-12-17T15:03:48.139Z,2022-12-20T05:12:07Z,3949927473,167,,3949927491,233,41,3952047575,178,,3951773971,385,,3949927477,56,Back,3949927481,285,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077065,20,5,1,2,27,8w89tsles26jm12aoelwvlttt,0,8.4,102,2022-12-17T15:03:48.416Z,2022-12-20T05:12:10Z,3949927521,56,Back,3949927653,233,42,3949927523,347,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077083,42,5,1,2,27,80jtkz2echk6yyyb9e2595cxr,1,91.6,-2,2022-12-17T15:03:48.416Z,2022-12-20T05:12:10Z,3949927625,233,20,3949927605,347,,3949927603,56,Right,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077621,44,1,1,3,3,80jtkz2echk6yyyb9e2595cxr,0,95,0,2022-12-17T15:04:24.776Z,2022-12-20T05:12:17Z,3949930435,140,94.4,3949930433,56,Center,3949930441,213,1.6,3949977287,1,,3949930437,141,47.4,3949930431,107,,3949930439,212,32.6,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492086509,132,43,1,3,5,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T15:04:26.149Z,2022-12-19T15:10:04Z,3949978773,56,Back,3949978787,233,73,3949978775,285,0,3951774083,144,44,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079715,73,43,1,3,5,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T15:04:26.150Z,2022-12-19T15:10:05Z,3949941507,286,0,3949941505,56,Center,3951774097,144,44,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077657,21,12,1,3,6,8w89tsles26jm12aoelwvlttt,1,10.8,61.4,2022-12-17T15:04:27.073Z,2022-12-20T05:12:30Z,3949930669,140,15.6,3949930673,212,11.3,3949930667,56,Back,3949930675,213,5.2,3949930671,141,46.6,3949930705,15,,3952047789,388,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077723,45,15,1,3,7,80jtkz2echk6yyyb9e2595cxr,1,90.2,60.2,2022-12-17T15:04:28.516Z,2022-12-20T05:12:36Z,3949930977,56,Center,3952047835,178,,3949949541,147,51.1,3949948805,233,22,3949948781,72,,3949949537,458,,3949949531,102,51.1,3949949539,146,98.6,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,3949949529,78,3949949535,328,,3949948779,160,,3949949533,103,10.1,3949930975,17,,,,,,,,,,,,,,,,,,,,,,,,
2492077727,22,10,1,3,8,8w89tsles26jm12aoelwvlttt,1,3,49.3,2022-12-17T15:04:29.126Z,2022-12-20T05:12:41Z,3951774355,376,,3949975503,233,45,3949931011,56,Back,3949931007,178,,3950155117,381,,3949931009,182,,3949933645,174,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492473577,685,67,1,3,9,8w89tsles26jm12aoelwvlttt,1,6.3,55,2022-12-17T15:04:30.078Z,2022-12-20T06:15:47Z,3952063891,233,921,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492473573,921,67,1,3,9,80jtkz2echk6yyyb9e2595cxr,0,93.7,45,2022-12-17T15:04:30.079Z,2022-12-20T05:44:54Z,3952063909,233,685,,,,,,,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492423879,624,12,1,3,9,8w89tsles26jm12aoelwvlttt,1,6.8,54.5,2022-12-17T15:04:30.085Z,2022-12-20T06:15:48Z,3951776701,213,3.7,3951776699,212,5.6,3951776697,141,50.4,3952048433,178,,3951776693,56,Back,3951776695,140,2.2,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078703,30,10,1,3,10,8w89tsles26jm12aoelwvlttt,1,1.7,50.3,2022-12-17T15:04:31.179Z,2022-12-20T05:14:09Z,3950157639,178,,3949936161,56,Back,3951774627,376,,3950157641,183,,3951776881,139,,3949942345,174,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492119109,392,15,1,3,10,80jtkz2echk6yyyb9e2595cxr,1,97.3,50.9,2022-12-17T15:04:31.553Z,2022-12-20T05:14:33Z,3950158565,103,3.8,3950158325,16,,3950158573,147,50.4,3952048703,389,,3950158571,146,98.1,3950157705,56,Center,3950158569,458,,3950158567,328,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,3950158563,102,3950158323,20,,3950158321,160,,3950158659,233,334,3950158561,78,50.6,,,,,,,,,,,,,,,,,,,,,,,
2492078011,46,43,1,3,14,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T15:04:35.141Z,2022-12-19T15:14:31Z,3949932553,16,0,3951776801,144,15,3949932555,56,Center,3949955657,102,51.2,3949955675,147,49.5,3949955659,103,3.2,3949955655,78,0,3949955671,146,99.0,541yhibvfn0fv2izdfudm7651,C. Ogilvie,3949955653,160,3949975507,233,30,3949955667,328,0,3949934743,20,0,3949955669,458,0,0,,,,,,,,,,,,,,,,,,,,,,
2492119301,334,10,1,3,15,8w89tsles26jm12aoelwvlttt,1,1.2,49.8,2022-12-17T15:04:36.156Z,2022-12-20T05:14:35Z,3950158665,233,392,3950158655,182,,3950158651,174,,3951777011,376,,3950158657,56,Back,3951777009,179,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492423553,839,43,1,3,16,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T15:04:36.847Z,2022-12-19T15:14:01Z,3951776577,144,61,3951774965,56,Center,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077801,23,52,1,3,18,8w89tsles26jm12aoelwvlttt,1,4.6,49.7,2022-12-17T15:04:39.246Z,2022-12-20T05:14:38Z,3952048739,389,,3951777063,376,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492077987,24,80,1,3,32,8w89tsles26jm12aoelwvlttt,0,9.8,53,2022-12-17T15:04:53.737Z,2022-12-20T05:14:45Z,3952048799,178,,3951778397,189,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078079,25,1,1,3,37,8w89tsles26jm12aoelwvlttt,0,19.2,53,2022-12-17T15:04:57.937Z,2022-12-20T05:14:52Z,3949932885,212,50.7,3949932883,141,75.9,3949932887,213,0.3,3952048853,178,,3949932879,56,Center,3951778411,189,,3949932881,140,65.2,3949932877,155,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,3949932889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078087,47,44,1,3,40,80jtkz2echk6yyyb9e2595cxr,1,30.5,21.2,2022-12-17T15:05:00.904Z,2022-12-20T06:15:48Z,3951778431,189,,3949932925,285,,3949932923,56,Back,3949932969,233,26,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078085,26,44,1,3,40,8w89tsles26jm12aoelwvlttt,0,69.5,78.8,2022-12-17T15:05:00.905Z,2022-12-20T05:14:56Z,3949932921,286,,3949932975,233,47,3949932919,56,Center,3951778463,189,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078137,48,1,1,3,40,80jtkz2echk6yyyb9e2595cxr,0,26.2,18.3,2022-12-17T15:05:00.972Z,2022-12-20T06:15:49Z,3949933173,3,,3952048921,388,,3949933183,213,5.7,3949933175,56,Back,3949933179,141,2.6,3949933177,140,42.6,3951778487,189,,3949933181,212,20.3,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078143,27,1,1,3,42,8w89tsles26jm12aoelwvlttt,0,59.1,90.6,2022-12-17T15:05:03.330Z,2022-12-20T05:15:06Z,3949933215,56,Left,3949933223,213,0.7,3949933213,3,,3951778519,189,,3949933221,212,12.0,3949933217,140,68.0,3952048979,178,,3949933219,141,100.0,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078149,28,5,1,3,44,8w89tsles26jm12aoelwvlttt,0,63.2,101.2,2022-12-17T15:05:05.004Z,2022-12-20T05:15:11Z,3949933237,56,Left,3949934105,233,49,3951778549,189,,3949933239,347,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078311,49,5,1,3,44,80jtkz2echk6yyyb9e2595cxr,1,36.8,-1.2,2022-12-17T15:05:05.004Z,2022-12-20T05:15:11Z,3949934051,56,Back,3949934087,233,28,3949934053,347,,3951778521,189,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078347,50,1,1,3,54,80jtkz2echk6yyyb9e2595cxr,1,35.4,0,2022-12-17T15:05:15.328Z,2022-12-20T05:15:17Z,3949934255,140,17.1,3949934263,1,,3949934253,56,Back,3949934257,141,14.6,3949934261,213,2.6,3949934259,212,22.3,3949934251,107,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078431,51,1,1,3,58,80jtkz2echk6yyyb9e2595cxr,1,18.4,15.5,2022-12-17T15:05:18.878Z,2022-12-20T05:15:25Z,3949934723,212,36.1,3952049153,178,,3949934725,213,1.5,3949934717,56,Back,3949934721,141,68.5,3949934727,1,,3949934719,140,19.4,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078497,52,1,1,4,3,80jtkz2echk6yyyb9e2595cxr,1,30.6,72.1,2022-12-17T15:05:24.284Z,2022-12-20T05:15:31Z,3952049197,178,,3949935065,140,28.0,3949935067,141,33.3,3949935063,56,Back,3949935071,213,4.6,3949935069,212,26.5,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078543,53,1,1,4,6,80jtkz2echk6yyyb9e2595cxr,1,28,33.3,2022-12-17T15:05:27.303Z,2022-12-20T05:15:34Z,3949935327,56,Back,3949935333,212,19.5,3949935329,140,35.0,3949935335,213,5.1,3949935331,141,6.7,3952049225,178,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078599,54,1,1,4,9,80jtkz2echk6yyyb9e2595cxr,1,34.7,7.1,2022-12-17T15:05:30.442Z,2022-12-20T05:15:37Z,3949935641,140,53.8,3949935647,213,6.2,3949935643,141,4.3,3949935639,56,Right,3949935645,212,20.1,3952049257,178,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078601,55,3,1,4,11,80jtkz2echk6yyyb9e2595cxr,0,44.4,6.7,2022-12-17T15:05:32.516Z,2022-12-20T05:15:45Z,3949935651,56,Back,3949935797,233,29,3949935653,286,,3952049317,178,,3951778647,464,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078619,29,7,1,4,11,8w89tsles26jm12aoelwvlttt,0,55.6,93.3,2022-12-17T15:05:32.601Z,2022-12-20T05:15:48Z,3949935717,285,,3952049357,178,,3949935715,56,Left,3949935749,233,55,3951778689,383,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078665,56,1,1,4,13,80jtkz2echk6yyyb9e2595cxr,1,38.5,8.5,2022-12-17T15:05:34.053Z,2022-12-20T05:15:52Z,3949935981,213,3.1,3949935977,141,8.9,3949935979,212,11.0,3949935975,140,28.0,3949935973,56,Back,3952049399,178,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078699,57,1,1,4,14,80jtkz2echk6yyyb9e2595cxr,1,28,8.9,2022-12-17T15:05:35.734Z,2022-12-20T05:15:57Z,3949936141,141,39.7,3952049439,178,,3949936143,212,26.7,3949936139,140,12.3,3949936145,213,2.2,3949936137,56,Back,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078783,58,1,1,4,18,80jtkz2echk6yyyb9e2595cxr,1,11.7,40.3,2022-12-17T15:05:39.679Z,2022-12-20T05:16:00Z,3949936549,140,21.7,3952049481,178,,3949936561,213,0.9,3949936555,212,16.7,3949936553,141,59.4,3949936545,56,Back,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078843,59,1,1,4,22,80jtkz2echk6yyyb9e2595cxr,0,33.7,67.5,2022-12-17T15:05:43.396Z,2022-12-20T05:16:07Z,3949936861,141,71.4,3949936859,140,72.0,3949936857,56,Center,3949936867,1,,3949936863,212,40.3,3952049539,178,,3949936865,213,0.1,3949936855,155,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492424337,625,8,1,4,24,8w89tsles26jm12aoelwvlttt,1,27.1,18.5,2022-12-17T15:05:45.167Z,2022-12-20T05:16:17Z,3952049621,178,,3951779225,383,,3951779215,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078849,60,43,1,4,26,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T15:05:47.786Z,2022-12-19T15:19:01Z,3951779139,144,61,3949936893,56,Center,,,,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492078941,61,1,1,4,30,80jtkz2echk6yyyb9e2595cxr,1,76.3,86.2,2022-12-17T15:05:51.001Z,2022-12-20T05:16:29Z,3949937323,213,0.3,3949937315,56,Left,3949937321,212,12.8,3949937317,140,87.8,3952049705,178,,3949937319,141,92.4,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079021,62,1,1,4,33,80jtkz2echk6yyyb9e2595cxr,1,87.8,92.4,2022-12-17T15:05:53.937Z,2022-12-20T05:16:37Z,3949939759,210,15,3949937791,212,16.5,3949937785,56,Center,3952049743,178,,3949937793,213,4.4,3949937789,141,69.3,3949937787,140,83.1,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2492079029,63,15,1,4,35,80jtkz2echk6yyyb9e2595cxr,1,81.5,69.5,2022-12-17T15:05:55.859Z,2022-12-20T05:16:37Z,3949939809,147,51.3,3949937819,22,,3949938679,20,,3949939807,146,98.5,3951779449,78,,3952049787,178,,3949939805,215,,3951779447,18,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,3949939861,233,3949939801,102,49.0,3949937829,56,Center,3949939795,55,62,3949939803,103,31,15.8,,3949939789,29,,,,,,,,,,,,,,,,,,,
2492079039,31,10,1,4,35,8w89tsles26jm12aoelwvlttt,1,3.6,45.4,2022-12-17T15:05:56.694Z,2022-12-20T05:16:40Z,3951779509,376,,3949937883,56,Back,3949939297,233,63,3949939229,179,,3949937881,182,,3949937877,173,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079101,64,61,1,4,40,80jtkz2echk6yyyb9e2595cxr,0,93.3,1.6,2022-12-17T15:06:01.743Z,2022-12-20T05:16:46Z,3952049869,178,,3949938275,56,Right,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079135,32,49,1,4,42,8w89tsles26jm12aoelwvlttt,1,6.9,89,2022-12-17T15:06:03.750Z,2022-12-20T05:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079205,33,1,1,4,47,8w89tsles26jm12aoelwvlttt,0,21.5,88.4,2022-12-17T15:06:07.971Z,2022-12-20T05:16:59Z,3949938783,56,Back,3949938791,213,1.0,3949938789,212,10.4,3949938785,140,26.7,3952049985,178,,3949938787,141,100.0,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079207,34,5,1,4,48,8w89tsles26jm12aoelwvlttt,0,34.5,101.6,2022-12-17T15:06:09.132Z,2022-12-20T05:17:01Z,3949938795,347,,3949939889,233,65,3949938793,56,Back,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079393,65,5,1,4,48,80jtkz2echk6yyyb9e2595cxr,1,65.5,-1.6,2022-12-17T15:06:09.132Z,2022-12-20T05:17:00Z,3949939719,347,,3949939841,233,34,3949939717,56,Right,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079453,66,1,1,4,55,80jtkz2echk6yyyb9e2595cxr,1,58.2,0,2022-12-17T15:06:16.559Z,2022-12-20T05:17:06Z,3949940085,140,31.6,3949940091,212,31.4,3951779687,189,,3949940079,107,,3949940095,1,,3949940081,56,Back,3949940093,213,2.7,3949940089,141,19.8,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079475,67,1,1,5,0,80jtkz2echk6yyyb9e2595cxr,1,31.6,19.8,2022-12-17T15:06:21.101Z,2022-12-20T05:17:14Z,3951779701,189,,3949940205,1,,3949940203,213,1.4,3949940193,56,Back,3949940189,196,,3952050121,178,,3949940199,141,90.2,3949940197,140,38.4,f1g68yocf85lxkf17pt2j7v85,C. Robertson,3949940201,212,,,,,,,,,,,,48.4,,,,,,,,,,,,,,,,,,,,,,,
2492079489,68,1,1,5,2,80jtkz2echk6yyyb9e2595cxr,1,38.4,90.2,2022-12-17T15:06:23.650Z,2022-12-20T05:17:18Z,3952050165,178,,3949940265,56,Left,3949940271,212,21.1,3949940267,140,58.4,3949940273,213,0.1,3951779765,189,,3949940269,141,92.7,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079507,69,1,1,5,4,80jtkz2echk6yyyb9e2595cxr,1,58.4,92.7,2022-12-17T15:06:25.551Z,2022-12-20T05:17:25Z,3949940363,141,90.9,3949940365,212,16.5,3952050243,178,,3949940361,140,74.1,3949940359,56,Left,3949940367,213,6.2,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079559,71,1,1,5,7,80jtkz2echk6yyyb9e2595cxr,0,80,74.5,2022-12-17T15:06:27.874Z,2022-12-20T05:17:48Z,3949940653,140,92.7,3949940655,141,94.7,3949940651,56,Left,3952050435,178,,3949940659,213,0.8,3949940657,212,19.1,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079527,70,43,1,5,7,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T15:06:28.531Z,2022-12-19T15:20:17Z,3949940487,213,5.2,3949940479,56,Center,3949940481,140,80.0,3949940485,212,12.8,3951779853,144,1,3949940483,141,74.5,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079611,35,12,1,5,10,8w89tsles26jm12aoelwvlttt,1,6.2,4.4,2022-12-17T15:06:31.791Z,2022-12-20T05:17:53Z,3949940959,141,0.0,3949940961,212,4.3,3949940957,140,7.4,3952050471,178,,3949941007,167,,3949940963,213,5.0,3949940955,56,Back,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492079617,36,5,1,5,11,8w89tsles26jm12aoelwvlttt,0,6.8,-1.4,2022-12-17T15:06:32.056Z,2022-12-20T05:17:55Z,3949941043,233,72,3949940993,56,Back,3949940995,347,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
