id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515077343,27,1,1,2,38,jv3jh5m5t7qy5t37vwwmnj16,0,33.8,64.5,2023-03-04T15:04:09.775Z,2023-03-04T15:05:06Z,4071047753,213,0.4,4071047749,141,70.0,4071047751,212,9.0,4071047743,56,Back,4071047747,140,41.6,4071047741,3,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080053,33,61,1,2,39,jv3jh5m5t7qy5t37vwwmnj16,1,30.6,35.8,2023-03-04T15:04:11.296Z,2023-03-04T15:05:33Z,4071061989,56,Back,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077307,27,3,1,2,40,dv9l02o316cd9hbkxaho2u12f,0,60.8,26.4,2023-03-04T15:04:12.642Z,2023-03-06T17:03:41Z,4078736227,465,,4071047505,56,Center,4078795277,233,28,4071047509,286,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077629,28,7,1,2,40,jv3jh5m5t7qy5t37vwwmnj16,0,39.2,73.6,2023-03-04T15:04:12.643Z,2023-03-06T16:09:50Z,4078736923,383,,4071049205,285,,4071049201,56,Back,4071049409,233,27,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078415,30,61,1,2,41,dv9l02o316cd9hbkxaho2u12f,1,63.7,27,2023-03-04T15:04:12.650Z,2023-03-04T15:04:47Z,4071053419,56,Center,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516526139,765,61,1,2,42,jv3jh5m5t7qy5t37vwwmnj16,1,39,60.2,2023-03-04T15:04:14.220Z,2023-03-06T16:11:02Z,4078737597,56,Back,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077377,28,43,1,2,43,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-03-04T15:04:14.851Z,2023-03-04T15:04:21Z,4071047879,56,Center,4071049349,144,61,,,,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516526241,854,61,1,2,43,dv9l02o316cd9hbkxaho2u12f,1,64.5,20.5,2023-03-04T15:04:15.119Z,2023-03-06T16:11:01Z,4078738173,56,Right,,,,,,,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077639,29,4,1,2,46,jv3jh5m5t7qy5t37vwwmnj16,1,38.4,75.2,2023-03-04T15:04:18.065Z,2023-03-04T15:04:21Z,4071049251,286,,4071049245,56,Back,4071049301,233,29,4071049249,265,,4071049247,152,,4071049243,13,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077593,29,4,1,2,46,dv9l02o316cd9hbkxaho2u12f,0,61.6,24.8,2023-03-04T15:04:18.066Z,2023-03-04T15:04:22Z,4071049001,13,,4071049367,233,29,4071049003,56,Center,4071049007,265,,4071049005,152,,4071049009,285,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078737,30,1,1,3,17,jv3jh5m5t7qy5t37vwwmnj16,0,38.8,74.6,2023-03-04T15:04:49.016Z,2023-03-04T15:05:38Z,4071054939,56,Center,4071054941,140,71.6,4071054935,155,,4071054933,5,,4071054937,152,,4071054943,141,70.4,4071054953,1,,4071054945,212,34.6,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4071054949,213,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,
2515078765,31,1,1,3,19,dv9l02o316cd9hbkxaho2u12f,0,19.7,24.4,2023-03-04T15:04:51.314Z,2023-03-06T16:11:32Z,4071055059,56,Back,4078738855,140,27.8,4078738861,212,8.6,4078738857,141,26.6,4078738867,213,0.2,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078841,31,61,1,3,20,jv3jh5m5t7qy5t37vwwmnj16,0,61.3,71.2,2023-03-04T15:04:51.747Z,2023-03-06T16:11:48Z,4071055471,56,Center,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078857,32,1,1,3,21,dv9l02o316cd9hbkxaho2u12f,0,19.2,25.5,2023-03-04T15:04:52.930Z,2023-03-04T15:38:17Z,4071055561,140,17.9,4071055567,213,4.4,4071055563,141,20.0,4071055559,56,Back,4071055565,212,4.0,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078865,33,49,1,3,22,dv9l02o316cd9hbkxaho2u12f,1,17.9,20,2023-03-04T15:04:54.019Z,2023-03-04T15:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078909,34,1,1,3,22,dv9l02o316cd9hbkxaho2u12f,1,17.9,20,2023-03-04T15:04:54.210Z,2023-03-04T15:04:55Z,4071055829,56,Back,4071055835,212,7.3,4071055831,140,24.7,4071055837,213,0.2,4071055833,141,22.5,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078957,35,1,1,3,23,dv9l02o316cd9hbkxaho2u12f,1,24.7,22.5,2023-03-04T15:04:55.298Z,2023-03-04T15:04:57Z,4071056137,140,19.7,4071056133,56,Back,4071056141,141,4.6,4071056145,213,4.3,4071056143,212,13.3,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079225,36,1,1,3,25,dv9l02o316cd9hbkxaho2u12f,1,24.2,3.1,2023-03-04T15:04:57.186Z,2023-03-04T15:05:04Z,4071057539,141,31.2,4071057543,213,0.7,4071057535,56,Back,4071057541,212,29.3,4071057537,140,45.4,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079331,37,1,1,3,32,dv9l02o316cd9hbkxaho2u12f,1,51.3,61.2,2023-03-04T15:05:04.450Z,2023-03-04T15:05:07Z,4071058087,212,12.5,4071058083,140,40.9,4071058089,213,2.6,4071058085,141,70.0,4071058081,56,Back,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079665,38,2,1,3,35,dv9l02o316cd9hbkxaho2u12f,1,38.2,69.9,2023-03-04T15:05:06.706Z,2023-03-06T16:12:17Z,4071059847,141,73.8,4071059839,1,,4071059843,56,Center,4071059835,7,3j78tgfptah530cydckvfsauh,4071059845,140,69.7,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079623,32,55,1,3,35,jv3jh5m5t7qy5t37vwwmnj16,1,22.5,22.7,2023-03-04T15:05:06.707Z,2023-03-06T16:12:43Z,4078740329,189,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080841,34,1,1,4,9,jv3jh5m5t7qy5t37vwwmnj16,0,25.4,32.7,2023-03-04T15:05:40.840Z,2023-03-04T15:56:57Z,4071066113,140,76.5,4071066117,212,58.0,4071066119,213,0.4,4071066093,241,,4071066087,155,,4071066115,141,65.2,4071066105,56,Center,4071066121,1,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4071066081,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080909,39,1,1,4,14,dv9l02o316cd9hbkxaho2u12f,0,20,35.4,2023-03-04T15:05:45.746Z,2023-03-04T15:05:47Z,4071066407,140,28.3,4071066403,56,Back,4071066399,3,,4071066415,213,6.0,4071066411,141,31.6,4071066413,212,9.1,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080925,35,1,1,4,15,jv3jh5m5t7qy5t37vwwmnj16,0,69.4,71,2023-03-04T15:05:47.496Z,2023-03-04T15:05:48Z,4071066503,3,,4071066507,140,76.1,4071066513,213,0.3,4071066509,141,74.4,4071066511,212,7.4,4071066505,56,Center,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080967,40,49,1,4,16,dv9l02o316cd9hbkxaho2u12f,1,26.1,29.1,2023-03-04T15:05:48.626Z,2023-03-04T15:05:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081165,41,1,1,4,17,dv9l02o316cd9hbkxaho2u12f,0,26.1,29.1,2023-03-04T15:05:48.802Z,2023-03-04T15:05:53Z,4071067601,157,,4071067617,1,,4071067613,213,5.8,4071067607,140,62.7,4071067603,56,Right,4071067609,141,1.7,4071067611,212,42.7,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081133,36,49,1,4,21,jv3jh5m5t7qy5t37vwwmnj16,1,34.7,85.5,2023-03-04T15:05:52.696Z,2023-03-04T15:05:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516526881,766,61,1,4,23,jv3jh5m5t7qy5t37vwwmnj16,1,38,89,2023-03-04T15:05:55.036Z,2023-03-06T16:13:57Z,4078741961,56,Back,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081405,37,61,1,4,26,jv3jh5m5t7qy5t37vwwmnj16,1,35,86.9,2023-03-04T15:05:58.600Z,2023-03-06T16:13:49Z,4071068813,56,Back,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081567,38,1,1,4,28,jv3jh5m5t7qy5t37vwwmnj16,0,39.7,90.8,2023-03-04T15:06:00.504Z,2023-03-04T15:06:51Z,4071069747,56,Left,4071069755,213,6.2,4071069753,212,56.9,4071069757,1,,4071069745,155,,4071069749,140,93.5,4071069751,141,80.4,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081573,42,49,1,4,32,dv9l02o316cd9hbkxaho2u12f,1,9.1,18.9,2023-03-04T15:06:04.641Z,2023-03-04T15:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081917,43,1,1,4,37,dv9l02o316cd9hbkxaho2u12f,1,14.8,41,2023-03-04T15:06:09.409Z,2023-03-04T15:06:13Z,4071071549,213,1.3,4071071545,141,66.0,4071071541,56,Back,4071071543,140,19.4,4071071547,212,17.7,,,,,,,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082185,44,1,1,4,41,dv9l02o316cd9hbkxaho2u12f,1,19.4,66,2023-03-04T15:06:13.201Z,2023-03-04T15:06:19Z,4071072851,155,,4071072863,213,0.4,4071072865,1,,4071072857,140,62.4,4071072861,212,49.4,4071072855,56,Left,4071072859,141,95.4,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082259,45,1,1,4,47,dv9l02o316cd9hbkxaho2u12f,1,74.5,98.6,2023-03-04T15:06:18.960Z,2023-03-04T15:06:21Z,4071073243,140,65.5,4071073247,212,11.8,4071073241,56,Left,4071073245,141,88.1,4071073249,213,3.8,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082535,46,1,1,4,49,dv9l02o316cd9hbkxaho2u12f,1,60.1,86.8,2023-03-04T15:06:21.137Z,2023-03-04T15:06:28Z,4071074719,140,54.1,4071074723,212,14.2,4071074717,56,Center,4071074725,213,4.3,4071074721,141,68.1,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082603,47,1,1,4,56,dv9l02o316cd9hbkxaho2u12f,1,50.4,69.4,2023-03-04T15:06:27.873Z,2023-03-04T15:06:30Z,4071075127,212,21.8,4071075119,56,Back,4071075125,141,39.1,4071075131,213,4.4,4071075121,140,43.7,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082699,48,1,1,4,58,dv9l02o316cd9hbkxaho2u12f,1,43.6,38.6,2023-03-04T15:06:30.081Z,2023-03-04T15:06:32Z,4071075617,140,48.4,4071075619,141,3.1,4071075623,213,4.9,4071075621,212,24.7,4071075615,56,Back,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082811,49,1,1,5,0,dv9l02o316cd9hbkxaho2u12f,1,48.4,3.1,2023-03-04T15:06:32.385Z,2023-03-04T15:06:35Z,4071076177,213,0.4,4071076173,141,14.3,4071076175,212,20.4,4071076171,140,66.4,4071076169,56,Right,4071076167,155,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082817,50,61,1,5,3,dv9l02o316cd9hbkxaho2u12f,0,66.4,14.3,2023-03-04T15:06:35.217Z,2023-03-04T15:06:35Z,4071076201,56,Right,,,,,,,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082821,39,49,1,5,3,jv3jh5m5t7qy5t37vwwmnj16,1,31.4,69.7,2023-03-04T15:06:35.465Z,2023-03-04T15:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082859,40,1,1,5,4,jv3jh5m5t7qy5t37vwwmnj16,0,29,68.1,2023-03-04T15:06:36.041Z,2023-03-04T15:06:39Z,4071076417,140,34.7,4071076931,236,,4071076419,141,72.6,4071076423,213,0.5,4071076415,56,Back,4071076933,233,51,4071076937,286,,4071076421,212,6.7,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082947,51,74,1,5,4,dv9l02o316cd9hbkxaho2u12f,1,67.3,30.1,2023-03-04T15:06:36.042Z,2023-03-04T17:30:56Z,4071076847,285,,4071076969,233,40,4071076845,56,Center,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082987,52,49,1,5,8,dv9l02o316cd9hbkxaho2u12f,1,57.7,34.8,2023-03-04T15:06:40.033Z,2023-03-04T15:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083059,53,1,1,5,8,dv9l02o316cd9hbkxaho2u12f,1,57.7,34.8,2023-03-04T15:06:40.209Z,2023-03-04T15:06:41Z,4071077487,212,13.0,4071077471,56,Back,4071077491,213,3.8,4071077481,141,23.0,4071077477,140,48.0,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083105,54,1,1,5,9,dv9l02o316cd9hbkxaho2u12f,1,48,23,2023-03-04T15:06:41.121Z,2023-03-04T15:06:42Z,4071077731,56,Center,4071077733,140,55.1,4071077737,212,8.0,4071077739,213,0.4,4071077735,141,27.3,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083139,55,1,1,5,10,dv9l02o316cd9hbkxaho2u12f,1,56.6,26.6,2023-03-04T15:06:42.161Z,2023-03-06T16:18:19Z,4071077879,140,54.0,4071077891,213,4.5,4071077873,56,Right,4071077887,212,15.2,4071077885,141,4.6,,,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083269,56,1,1,5,11,dv9l02o316cd9hbkxaho2u12f,1,54.9,5.6,2023-03-04T15:06:43.073Z,2023-03-04T15:06:46Z,4071078603,212,10.4,4071078605,213,3.0,4071078599,140,45.1,4071078601,141,7.9,4071078597,56,Back,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083313,57,1,1,5,13,dv9l02o316cd9hbkxaho2u12f,1,44.7,19.4,2023-03-04T15:06:45.489Z,2023-03-04T15:06:47Z,4071078799,56,Back,4071078801,140,47.1,4071078803,141,34.5,4071078807,212,10.6,4071078811,213,1.3,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083635,58,1,1,5,15,dv9l02o316cd9hbkxaho2u12f,1,47.1,34.5,2023-03-04T15:06:46.961Z,2023-03-04T15:06:54Z,4071080371,212,18.0,4071080369,141,59.0,4071080365,56,Back,4071080377,213,2.0,4071080367,140,40.5,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083663,59,1,1,5,22,dv9l02o316cd9hbkxaho2u12f,0,73.7,65.1,2023-03-04T15:06:54.145Z,2023-03-04T15:06:55Z,4071080559,212,10.9,4071080549,140,82.7,4071080567,213,5.8,4071080545,56,Center,4071080553,141,57.2,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083691,41,12,1,5,24,jv3jh5m5t7qy5t37vwwmnj16,1,19.2,50.5,2023-03-04T15:06:55.897Z,2023-03-06T16:18:43Z,4071080709,56,Back,4078748127,141,42.5,4078748131,213,5.7,4078748125,140,27.8,4078748129,212,10.5,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083797,42,50,1,5,24,jv3jh5m5t7qy5t37vwwmnj16,1,27.3,40.2,2023-03-04T15:06:56.608Z,2023-03-04T15:06:59Z,4071081271,56,Back,4071081273,285,,4071081363,233,60,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083785,60,7,1,5,24,dv9l02o316cd9hbkxaho2u12f,1,72.7,59.8,2023-03-04T15:06:56.609Z,2023-03-06T16:18:53Z,4071081303,233,42,4071081195,56,Center,4071081197,286,,4078748363,384,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083821,61,1,1,5,26,dv9l02o316cd9hbkxaho2u12f,1,63.9,53.9,2023-03-04T15:06:58.352Z,2023-03-04T15:06:59Z,4071081379,56,Center,4071081381,140,73.0,4071081387,213,6.1,4071081383,141,50.6,4071081385,212,9.8,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515083911,62,1,1,5,27,dv9l02o316cd9hbkxaho2u12f,1,73,50.6,2023-03-04T15:06:59.233Z,2023-03-04T15:07:02Z,4071081811,141,40.9,4071081809,140,66.8,4071081807,56,Center,4071081813,212,9.3,4071081815,213,3.9,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084007,63,1,1,5,30,dv9l02o316cd9hbkxaho2u12f,1,63.2,38.6,2023-03-04T15:07:01.840Z,2023-03-04T15:07:04Z,4071082319,212,23.3,4071082315,140,54.5,4071082321,213,4.3,4071082317,141,7.0,4071082313,56,Right,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084043,64,1,1,5,33,dv9l02o316cd9hbkxaho2u12f,1,55.7,7.1,2023-03-04T15:07:04.817Z,2023-03-04T15:07:06Z,4071082551,212,10.7,4071082537,56,Right,4071082539,140,62.0,4071082561,213,0.9,4071082543,141,19.5,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084173,65,1,1,5,34,dv9l02o316cd9hbkxaho2u12f,1,62,19.5,2023-03-04T15:07:06.001Z,2023-03-04T15:07:08Z,4071083225,141,3.8,4071083229,213,5.5,4071083227,212,14.8,4071083223,140,71.7,4071083221,56,Right,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084225,66,1,1,5,37,dv9l02o316cd9hbkxaho2u12f,1,66.7,2.5,2023-03-04T15:07:08.848Z,2023-03-04T15:07:10Z,4071083549,140,65.6,4071083553,212,8.5,4071083555,213,1.7,4071083547,56,Right,4071083551,141,14.9,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084345,67,1,1,5,38,dv9l02o316cd9hbkxaho2u12f,1,65.6,14.9,2023-03-04T15:07:09.936Z,2023-03-04T15:07:12Z,4071084125,212,15.3,4071084127,213,5.9,4071084123,141,7.4,4071084119,56,Right,4071084121,140,79.3,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084455,68,1,1,5,40,dv9l02o316cd9hbkxaho2u12f,1,78.2,6.7,2023-03-04T15:07:12.256Z,2023-03-04T15:07:15Z,4071084725,56,Center,4071084729,141,24.0,4071084733,213,0.6,4071084727,140,95.7,4071084731,212,21.8,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084585,69,1,1,5,43,dv9l02o316cd9hbkxaho2u12f,1,95.7,24,2023-03-04T15:07:15.025Z,2023-03-06T16:19:27Z,4071085375,56,Center,4071085381,212,21.7,4071085379,141,55.7,4071085377,140,93.1,4071085383,213,1.7,4071088345,154,,4071088343,210,13,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084595,70,13,1,5,46,dv9l02o316cd9hbkxaho2u12f,1,93.1,55.7,2023-03-04T15:07:17.936Z,2023-03-06T16:19:27Z,4071086321,20,,4071088413,154,,4071088415,55,69,4071085417,17,,4071088409,29,,4071085419,56,Center,4071088425,328,,4071088435,231,48.0,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,4071088419,102,4071088405,83,,4071088431,230,99.4,4071085415,22,,4071088421,103,5.6,,,,,,,,57.5,,,,,,,,,,,
2515084613,43,5,1,5,47,jv3jh5m5t7qy5t37vwwmnj16,1,-1,41.7,2023-03-04T15:07:19.225Z,2023-03-04T15:07:21Z,4071085879,233,71,4071085515,56,Back,4071085517,346,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515084667,71,5,1,5,47,dv9l02o316cd9hbkxaho2u12f,0,101,58.3,2023-03-04T15:07:19.225Z,2023-03-04T17:22:19Z,4071085905,233,43,4071085787,56,Center,4071085791,346,,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515086079,44,1,1,6,18,jv3jh5m5t7qy5t37vwwmnj16,0,4.1,46.7,2023-03-04T15:07:50.649Z,2023-03-04T15:07:55Z,4071093239,212,52.9,4071093235,140,54.4,4071093241,213,6.2,4071093233,56,Center,4071093237,141,43.1,4071093243,1,,4071093245,74,,4071093231,124,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515086165,72,1,1,6,23,dv9l02o316cd9hbkxaho2u12f,0,38.4,56.9,2023-03-04T15:07:55.008Z,2023-03-04T15:07:57Z,4071093697,3,,4071093701,140,57.2,4071093703,141,78.2,4071093709,213,0.6,4071093705,212,24.5,4071093699,56,Center,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515086327,45,1,1,6,27,jv3jh5m5t7qy5t37vwwmnj16,0,48.1,13.6,2023-03-04T15:07:58.889Z,2023-03-04T15:08:01Z,4071094511,141,19.4,4071094513,212,18.4,4071094509,140,65.2,4071094507,56,Right,4071094515,213,0.2,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
