id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/15/value,qualifier/18/value
2492148857,664,7,2,80,16,17zuelixesst1z59fwcix2dil,1,19.4,65.4,2022-12-17T16:38:54.700Z,2022-12-19T04:51:04Z,3950320045,233,687,3950319999,56,Back,3950320001,285,,3951402695,385,,3951591081,178,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492353467,757,49,2,80,18,17zuelixesst1z59fwcix2dil,1,14.7,62,2022-12-17T16:38:55.992Z,2022-12-19T04:51:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492148895,665,1,2,80,18,17zuelixesst1z59fwcix2dil,1,12.7,64.7,2022-12-17T16:38:56.010Z,2022-12-19T04:51:29Z,3950320173,56,Back,3951591157,178,,3950320179,212,23.0,3950320175,140,34.5,3950320177,141,61.0,3950320181,213,6.2,3950322645,155,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492148983,666,1,2,80,20,17zuelixesst1z59fwcix2dil,1,45,59,2022-12-17T16:38:58.401Z,2022-12-19T04:52:08Z,3950320675,213,3.6,3950320663,140,36.9,3950320667,141,52.4,3950320671,212,9.6,3950320659,56,Back,3951591359,178,,3950323581,156,,3951591361,21,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149007,667,1,2,80,21,17zuelixesst1z59fwcix2dil,1,39.8,55.4,2022-12-17T16:38:59.039Z,2022-12-19T04:52:12Z,3950320765,213,0.2,3950320759,140,54.2,3950320757,56,Center,3950320763,212,15.5,3950326113,155,,3950320761,141,60.6,3951591377,178,,,,,7bhftcfa4g979xhfl0scobqvp,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149023,668,1,2,80,22,17zuelixesst1z59fwcix2dil,1,54.2,60.6,2022-12-17T16:39:00.521Z,2022-12-19T04:52:22Z,3950326493,156,,3951591419,178,,3950320847,212,11.9,3950320849,213,3.7,3951591421,21,,3950320845,141,51.8,3950320841,56,Back,3950320843,140,44.4,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149027,669,61,2,80,23,17zuelixesst1z59fwcix2dil,0,44.4,51.8,2022-12-17T16:39:01.499Z,2022-12-19T04:52:37Z,3951591499,388,,3950320871,56,Back,,,,,,,,,,,,,,,,,,,7bhftcfa4g979xhfl0scobqvp,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492148999,688,49,2,80,24,3ptd7zlc5isrongig0wij2id4,1,37.3,78.8,2022-12-17T16:39:02.291Z,2022-12-19T04:52:43Z,,,,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149137,689,1,2,80,31,3ptd7zlc5isrongig0wij2id4,1,39.7,90.8,2022-12-17T16:39:09.498Z,2022-12-19T04:52:52Z,3951591569,178,,3950321409,141,93.9,3950321405,56,Back,3950321407,140,45.3,3950321411,212,6.2,3950321413,213,0.3,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149143,690,50,2,80,36,3ptd7zlc5isrongig0wij2id4,1,52.5,61.6,2022-12-17T16:39:13.787Z,2022-12-19T04:53:09Z,3950321431,56,Center,3951408311,233,670,3950321433,286,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149159,670,7,2,80,37,17zuelixesst1z59fwcix2dil,0,47.5,38.4,2022-12-17T16:39:14.824Z,2022-12-19T04:53:28Z,3950321515,233,690,3951403293,384,,3951591687,389,,3950321493,285,,3950321491,56,Back,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149205,691,1,2,80,39,3ptd7zlc5isrongig0wij2id4,1,39.4,40.9,2022-12-17T16:39:17.017Z,2022-12-19T04:53:33Z,3950321719,140,54.1,3951591703,178,,3950321717,56,Right,3950321725,213,5.4,3950321721,141,13.2,3950321723,212,24.4,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149239,692,1,2,80,43,3ptd7zlc5isrongig0wij2id4,1,56.7,15.9,2022-12-17T16:39:21.676Z,2022-12-19T04:53:36Z,3950321893,212,21.0,3951591711,178,,3950321891,141,35.2,3950321889,140,41.1,3950321895,213,2.5,3950321887,56,Back,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149291,693,1,2,80,46,3ptd7zlc5isrongig0wij2id4,1,42.2,33.7,2022-12-17T16:39:24.360Z,2022-12-19T04:53:39Z,3951591723,178,,3950322183,141,46.3,3950322179,56,Center,3950322181,140,54.4,3950322185,212,15.4,3950322187,213,0.6,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149329,694,1,2,80,48,3ptd7zlc5isrongig0wij2id4,1,51,36.4,2022-12-17T16:39:26.211Z,2022-12-19T04:53:42Z,3950322353,213,5.1,3950322351,212,17.7,3951591735,178,,3950322349,141,11.9,3950322345,56,Right,3950322347,140,56.6,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149345,695,1,2,80,50,3ptd7zlc5isrongig0wij2id4,1,57.4,8.8,2022-12-17T16:39:28.682Z,2022-12-19T04:53:47Z,3951591759,178,,3950322429,141,6.8,3950322433,213,6.1,3950322425,56,Right,3950322431,212,8.5,3950322427,140,65.4,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149363,696,1,2,80,51,3ptd7zlc5isrongig0wij2id4,1,65.4,6.8,2022-12-17T16:39:29.395Z,2022-12-19T04:53:49Z,3950322511,212,13.1,3950322503,140,53.0,3951591767,178,,3950322507,141,8.3,3950322515,213,3.1,3950322499,56,Right,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149403,697,1,2,80,53,3ptd7zlc5isrongig0wij2id4,1,53,8.3,2022-12-17T16:39:30.730Z,2022-12-19T04:53:52Z,3951591783,178,,3950322775,213,2.8,3950322773,212,15.7,3950322767,56,Back,3950322771,141,16.1,3950322769,140,38.9,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149489,698,1,2,80,55,3ptd7zlc5isrongig0wij2id4,1,40.6,19.2,2022-12-17T16:39:33.442Z,2022-12-19T04:53:55Z,3951591811,178,,3950323193,140,28.6,3950323191,56,Back,3950323195,141,68.4,3950323199,213,1.9,3950323197,212,35.8,3950323201,1,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149555,699,1,2,81,0,3ptd7zlc5isrongig0wij2id4,1,19.4,70.9,2022-12-17T16:39:38.553Z,2022-12-19T04:53:59Z,3950323559,212,24.1,3950323555,140,8.0,3951591823,178,,3950323557,141,40.1,3950323553,56,Back,3950323561,213,4.2,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149619,700,1,2,81,5,3ptd7zlc5isrongig0wij2id4,1,9.3,35.4,2022-12-17T16:39:43.052Z,2022-12-19T04:54:03Z,3950323941,213,0.1,3951591835,178,,3950323943,1,,3950323931,155,,3950323933,56,Back,3950323937,141,38.9,3950323935,140,48.6,3950323939,212,41.3,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149625,701,61,2,81,8,3ptd7zlc5isrongig0wij2id4,1,48.7,39.1,2022-12-17T16:39:45.780Z,2022-12-19T04:54:21Z,3950323961,56,Back,3951591889,178,,3951591887,21,,,,,,,,,,,,,,,,,bf7ph89zhr5y6rtct5k9bvqc4,W. Osula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149719,702,1,2,81,9,3ptd7zlc5isrongig0wij2id4,1,45.5,44.5,2022-12-17T16:39:47.625Z,2022-12-19T04:54:32Z,3950324513,212,30.1,3950324501,155,,3951591923,178,,3950324503,56,Right,3950324515,213,5.3,3950324505,140,62.4,3950324509,141,8.8,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149727,703,3,2,81,15,3ptd7zlc5isrongig0wij2id4,0,66.3,26.1,2022-12-17T16:39:53.112Z,2022-12-19T04:55:04Z,3951592037,389,,3950324741,233,671,3950324563,56,Center,3951403539,465,,3950324565,286,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149749,671,7,2,81,16,17zuelixesst1z59fwcix2dil,0,33.7,73.9,2022-12-17T16:39:54.664Z,2022-12-19T04:55:11Z,3950324697,233,703,3950324681,56,Back,3951403559,383,,3950324683,285,,3951592089,389,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149785,704,3,2,81,18,3ptd7zlc5isrongig0wij2id4,1,63.4,32,2022-12-17T16:39:56.426Z,2022-12-19T04:55:24Z,3951403595,464,,3951592141,178,,3950401023,233,750,3950324895,56,Center,3950324897,286,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492163767,750,45,2,81,18,17zuelixesst1z59fwcix2dil,0,36.6,68,2022-12-17T16:39:56.426Z,2022-12-19T04:55:24Z,3950401027,233,704,3950401007,56,Back,3950401009,285,,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149791,705,3,2,81,21,3ptd7zlc5isrongig0wij2id4,0,62.1,34.8,2022-12-17T16:39:58.867Z,2022-12-19T04:57:01Z,3950324915,56,Center,3950324917,286,,3950325071,233,672,3951403617,464,,3951592585,178,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149811,672,7,2,81,21,17zuelixesst1z59fwcix2dil,0,37.9,65.2,2022-12-17T16:39:58.923Z,2022-12-19T04:57:04Z,3950325013,233,705,3950324995,285,,3951403619,384,,3951592605,178,,3950324993,56,Back,,,,,,,,,,7bhftcfa4g979xhfl0scobqvp,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149879,706,1,2,81,23,3ptd7zlc5isrongig0wij2id4,1,54.2,35.7,2022-12-17T16:40:00.786Z,2022-12-19T04:57:08Z,3950325365,140,28.4,3950325371,213,2.8,3950325369,212,28.4,3950325367,141,48.2,3950325363,56,Back,3951592617,178,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149911,707,1,2,81,25,3ptd7zlc5isrongig0wij2id4,1,25.1,52.4,2022-12-17T16:40:03.482Z,2022-12-19T04:57:11Z,3950325571,141,93.6,3950325569,140,48.0,3950325567,56,Back,3950325573,212,36.9,3950325577,213,0.9,3950325579,1,,3951592629,178,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492149969,708,1,2,81,29,3ptd7zlc5isrongig0wij2id4,1,54.7,91.8,2022-12-17T16:40:07.684Z,2022-12-19T04:57:15Z,3950325877,212,14.6,3950325875,141,93.5,3950325879,213,0.1,3950325871,140,68.6,3950325869,56,Left,3951592641,178,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150001,709,1,2,81,32,3ptd7zlc5isrongig0wij2id4,1,68.6,93.5,2022-12-17T16:40:09.942Z,2022-12-19T04:57:19Z,3950326051,212,14.2,3950326047,140,61.3,3950326045,56,Center,3950326053,213,4.1,3950326049,141,75.9,3951592655,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150023,710,1,2,81,33,3ptd7zlc5isrongig0wij2id4,1,60.9,77.6,2022-12-17T16:40:11.355Z,2022-12-19T04:57:22Z,3951592663,178,,3950326163,56,Left,3950326165,140,56.2,3950326171,213,2.0,3950326169,212,12.1,3950326167,141,93.8,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150063,711,1,2,81,35,3ptd7zlc5isrongig0wij2id4,1,56.3,88.7,2022-12-17T16:40:13.706Z,2022-12-19T04:57:25Z,3951592679,178,,3950326407,56,Back,3950326415,213,4.1,3950326409,140,44.3,3950326413,212,21.3,3950326411,141,63.4,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150115,712,1,2,81,38,3ptd7zlc5isrongig0wij2id4,1,46.1,57.6,2022-12-17T16:40:16.353Z,2022-12-19T04:57:28Z,3950326713,212,17.0,3950326711,141,32.7,3950326707,56,Back,3950326715,213,4.7,3950326709,140,45.1,3951592695,178,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150145,713,1,2,81,42,3ptd7zlc5isrongig0wij2id4,1,45.1,31.3,2022-12-17T16:40:20.168Z,2022-12-19T04:57:31Z,3950326887,140,55.9,3950326885,56,Right,3950326889,141,4.4,3950326891,212,21.5,3951592711,178,,3950326893,213,5.3,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150279,714,1,2,81,44,3ptd7zlc5isrongig0wij2id4,1,54.9,8.5,2022-12-17T16:40:22.588Z,2022-12-19T04:57:33Z,3950327649,1,,3951592723,178,,3950327643,213,0.1,3950327631,56,Right,3950327629,155,,3950327633,140,94.4,3950327639,212,41.6,3950327635,141,14.0,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150363,715,1,2,81,54,3ptd7zlc5isrongig0wij2id4,1,93.4,4.9,2022-12-17T16:40:31.968Z,2022-12-19T04:57:39Z,3951403941,225,,3950328097,213,1.7,3950328087,155,,3950328085,2,,3950328095,212,50.2,3950328093,141,77.8,3951403943,387,,3951592741,178,,1la1hsnuheliwojwmcbxroy96,J. Knight,3951403945,20,,3950328099,1,,3950328089,56,Center,3950328091,140,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,
2492150383,716,1,2,82,0,3ptd7zlc5isrongig0wij2id4,0,86,77.5,2022-12-17T16:40:37.913Z,2022-12-19T04:57:43Z,3951403995,72,,3951592767,178,,3950328185,141,47.0,3950328189,212,20.8,3951403993,224,,3950328181,56,Center,3950328177,2,,3950328183,140,87.1,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,3950328179,155,,3950328193,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150441,673,12,2,82,1,17zuelixesst1z59fwcix2dil,1,12.9,49.6,2022-12-17T16:40:39.260Z,2022-12-19T04:57:48Z,3951592791,178,,3950328507,141,47.8,3950328509,212,19.8,3950328505,140,31.7,3950328511,213,6.2,3950328503,56,Back,3950328549,15,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150467,717,1,2,82,4,3ptd7zlc5isrongig0wij2id4,1,62.2,56.9,2022-12-17T16:40:42.231Z,2022-12-19T04:58:02Z,3950328647,213,4.6,3950328645,212,5.7,3950328641,140,61.7,3951592839,388,,3950328643,141,48.5,3950328635,3,,3950328639,56,Center,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150497,718,1,2,82,6,3ptd7zlc5isrongig0wij2id4,1,61.5,48.4,2022-12-17T16:40:43.834Z,2022-12-19T04:58:04Z,3950328749,140,52.9,3950328747,56,Center,3951592843,178,,3950328755,213,2.4,3950328753,212,12.4,3950328751,141,60.8,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150533,719,1,2,82,7,3ptd7zlc5isrongig0wij2id4,1,53.3,62.7,2022-12-17T16:40:45.530Z,2022-12-19T04:58:07Z,3950328953,141,85.4,3950328951,140,62.8,3950328955,212,18.4,3951592855,178,,3950328957,213,1.0,3950328947,56,Left,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150639,720,1,2,82,10,3ptd7zlc5isrongig0wij2id4,1,61.8,86.3,2022-12-17T16:40:47.810Z,2022-12-19T04:58:09Z,3951592871,178,,3950329423,56,Center,3950329425,140,63.9,3950329429,212,10.2,3950329427,141,71.7,3950329431,213,4.9,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150669,721,1,2,82,14,3ptd7zlc5isrongig0wij2id4,1,62.8,80.2,2022-12-17T16:40:52.031Z,2022-12-19T04:58:14Z,3950329589,212,17.1,3950329579,140,46.8,3951592881,178,,3950329593,213,3.0,3950329583,141,84.7,3950329575,56,Back,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150699,722,1,2,82,17,3ptd7zlc5isrongig0wij2id4,1,47.8,78.7,2022-12-17T16:40:55.395Z,2022-12-19T04:58:17Z,3950329761,140,46.2,3951592893,178,,3950329773,213,4.6,3950329767,141,41.2,3950329771,212,25.6,3950329759,56,Back,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150757,723,1,2,82,19,3ptd7zlc5isrongig0wij2id4,1,46,39.4,2022-12-17T16:40:57.402Z,2022-12-19T04:58:20Z,3950330031,140,55.6,3950330029,56,Right,3950330033,141,17.3,3950330037,213,5.3,3950330035,212,18.1,3951592901,178,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150781,724,1,2,82,23,3ptd7zlc5isrongig0wij2id4,1,60.6,18.6,2022-12-17T16:41:01.179Z,2022-12-19T04:58:22Z,3950330149,212,9.3,3950330145,140,65.4,3950330147,141,7.1,3950330143,56,Right,3950330151,213,5.3,3951592913,178,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150799,725,1,2,82,25,3ptd7zlc5isrongig0wij2id4,1,64.1,6.7,2022-12-17T16:41:03.054Z,2022-12-19T04:58:24Z,3950330271,56,Right,3950330273,140,55.9,3950330277,212,10.8,3950330275,141,16.2,3950330279,213,2.5,3951592917,178,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150829,726,1,2,82,27,3ptd7zlc5isrongig0wij2id4,1,55,21.9,2022-12-17T16:41:04.867Z,2022-12-19T04:58:31Z,3950330455,213,2.5,3951592935,178,,3950330453,212,15.3,3950330449,140,43.3,3950330447,56,Back,3950330451,141,35.4,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150895,727,1,2,82,29,3ptd7zlc5isrongig0wij2id4,1,42.6,36.3,2022-12-17T16:41:07.401Z,2022-12-19T04:58:34Z,3950330855,213,1.5,3950330853,212,21.1,3950330851,141,67.3,3950330849,140,43.5,3951592943,178,,3950330847,56,Back,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492150945,728,1,2,82,33,3ptd7zlc5isrongig0wij2id4,1,44,68.1,2022-12-17T16:41:11.140Z,2022-12-19T04:58:37Z,3950331089,212,21.2,3950331085,140,38.6,3950331087,141,38.0,3950331083,56,Back,3950331091,213,4.4,3951592955,178,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151001,729,1,2,82,35,3ptd7zlc5isrongig0wij2id4,1,39.3,35.5,2022-12-17T16:41:13.466Z,2022-12-19T04:58:41Z,3951592971,178,,3950331419,140,55.0,3950331417,56,Right,3950331425,213,5.7,3950331421,141,18.8,3950331423,212,20.0,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151015,730,1,2,82,38,3ptd7zlc5isrongig0wij2id4,0,56.7,17.1,2022-12-17T16:41:16.384Z,2022-12-19T04:58:45Z,3950331527,213,6.2,3951592987,178,,3950331525,212,21.1,3950331521,140,76.7,3950331519,56,Right,3950331523,141,14.9,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151037,674,49,2,82,39,17zuelixesst1z59fwcix2dil,1,24.7,88.9,2022-12-17T16:41:17.560Z,2022-12-19T04:58:49Z,,,,,,,,,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151107,675,1,2,82,41,17zuelixesst1z59fwcix2dil,0,24.3,92.4,2022-12-17T16:41:19.410Z,2022-12-19T04:58:53Z,3950332001,56,Center,3950332003,140,57.7,3950332011,1,,3950332007,212,38.0,3950332005,141,70.9,3950332009,213,5.9,3950331999,157,,3951592997,178,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151111,731,49,2,82,45,3ptd7zlc5isrongig0wij2id4,1,37.6,39.7,2022-12-17T16:41:23.076Z,2022-12-19T04:59:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151149,732,1,2,82,45,3ptd7zlc5isrongig0wij2id4,1,36.9,39.4,2022-12-17T16:41:23.120Z,2022-12-19T04:59:05Z,3951593025,178,,3950332215,212,10.2,3950332207,155,,3950332209,56,Back,3950332217,213,5.7,3950332213,141,31.0,3950332211,140,45.0,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151215,733,1,2,82,48,3ptd7zlc5isrongig0wij2id4,1,45.1,30.9,2022-12-17T16:41:25.752Z,2022-12-19T04:59:13Z,3950332573,140,46.7,3950332571,56,Back,3950332575,141,46.9,3950332579,213,1.4,3951593047,178,,3950332577,212,11.0,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151245,734,1,2,82,52,3ptd7zlc5isrongig0wij2id4,1,55,54.3,2022-12-17T16:41:29.731Z,2022-12-19T04:59:16Z,3951593063,178,,3950332731,140,68.3,3950332729,56,Center,3950332733,141,67.2,3950332737,213,0.6,3950332735,212,16.5,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151273,735,1,2,82,54,3ptd7zlc5isrongig0wij2id4,1,66.8,68.8,2022-12-17T16:41:32.289Z,2022-12-19T04:59:20Z,3950332897,140,61.1,3950332899,141,87.8,3950332895,56,Left,3951593073,178,,3950332901,212,14.2,3950332903,213,2.0,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492151315,736,1,2,82,56,3ptd7zlc5isrongig0wij2id4,1,61.8,85.6,2022-12-17T16:41:34.579Z,2022-12-19T04:59:23Z,3950333103,56,Center,3950333111,213,4.2,3951593089,178,,3950333105,140,56.3,3950333109,212,11.1,3950333107,141,71.7,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
