id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2465573483,133,1,1,15,19,besu5lkqmra07drq1czpr0tk4,1,60.6,33,2022-10-01T14:16:21.819Z,2022-10-01T19:12:48Z,3811836213,178,,3809770745,56,Back,3809770747,140,40.9,3809770753,213,3.5,3809770749,141,22.7,3809770751,212,21.8,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465573573,134,1,1,15,22,besu5lkqmra07drq1czpr0tk4,1,40.9,22.7,2022-10-01T14:16:24.634Z,2022-10-01T19:17:17Z,3809771231,56,Back,3811857883,178,,3809771235,141,32.2,3809771233,140,47.5,3809771237,212,9.5,3809771239,213,0.8,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465573689,135,1,1,15,24,besu5lkqmra07drq1czpr0tk4,1,45.8,31.8,2022-10-01T14:16:26.689Z,2022-10-01T19:17:53Z,3809771813,212,19.7,3809771803,140,31.2,3811860571,178,,3809771815,213,2.5,3809771801,56,Back,3809771809,141,50.0,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465573869,136,1,1,15,26,besu5lkqmra07drq1czpr0tk4,1,34,51.8,2022-10-01T14:16:29.105Z,2022-10-01T19:17:59Z,3809772815,140,47.8,3809772821,213,1.0,3811861007,178,,3809772817,141,88.9,3809772813,56,Back,3809772819,212,29.1,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465573923,137,1,1,15,30,besu5lkqmra07drq1czpr0tk4,1,50.6,87.1,2022-10-01T14:16:33.203Z,2022-10-01T19:18:07Z,3811861667,178,,3809773147,56,Left,3809773153,212,10.6,3809773155,213,0.4,3809773149,140,59.8,3809773151,141,93.5,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465573961,138,1,1,15,32,besu5lkqmra07drq1czpr0tk4,0,61.3,93.8,2022-10-01T14:16:35.070Z,2022-10-01T19:18:14Z,3809773315,212,14.7,3809773311,140,72.6,3811862137,178,,3809773309,56,Left,3809773317,213,5.7,3809773313,141,81.1,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574075,119,49,1,15,33,muo4d1nfi1vgyvz5n07tjmoo,1,30.3,15.6,2022-10-01T14:16:36.225Z,2022-10-01T19:18:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574197,120,50,1,15,37,muo4d1nfi1vgyvz5n07tjmoo,1,43.7,21.3,2022-10-01T14:16:39.790Z,2022-10-01T19:18:56Z,3809774557,56,Back,3811161373,286,,3811663681,233,728,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835051,728,7,1,15,37,besu5lkqmra07drq1czpr0tk4,1,56.3,78.7,2022-10-01T14:16:40.106Z,2022-10-01T19:19:30Z,3811163223,285,,3811163227,384,,3811867369,389,,3811663647,233,120,3811163219,56,Center,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574217,139,49,1,15,38,besu5lkqmra07drq1czpr0tk4,1,57.1,79.7,2022-10-01T14:16:41.137Z,2022-10-01T19:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574641,140,1,1,15,40,besu5lkqmra07drq1czpr0tk4,1,62.3,79.7,2022-10-01T14:16:42.668Z,2022-10-01T19:21:37Z,3811875595,178,,3809776885,212,10.2,3809776879,56,Left,3809776881,140,68.3,3809776887,213,0.9,3809776883,141,91.5,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574655,141,1,1,15,46,besu5lkqmra07drq1czpr0tk4,0,75.7,73,2022-10-01T14:16:48.929Z,2022-10-01T19:25:17Z,3809776975,140,73.2,3809776981,213,4.1,3809776979,212,4.6,3811889233,178,,3809776973,56,Center,3809776977,141,67.5,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574619,121,49,1,15,48,muo4d1nfi1vgyvz5n07tjmoo,1,25.5,31.3,2022-10-01T14:16:50.760Z,2022-10-01T19:26:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574719,122,1,1,15,48,muo4d1nfi1vgyvz5n07tjmoo,1,25.9,31.5,2022-10-01T14:16:50.801Z,2022-10-01T19:26:34Z,3809777319,56,Back,3809777325,212,14.1,3811894631,178,,3809777321,140,37.2,3809777323,141,42.7,3809777327,213,0.6,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574793,123,1,1,15,49,muo4d1nfi1vgyvz5n07tjmoo,1,37.2,42.7,2022-10-01T14:16:52.260Z,2022-10-01T19:26:44Z,3811895421,178,,3809777711,212,7.2,3809777701,56,Back,3809777715,213,4.2,3809777707,141,33.7,3809777703,140,33.6,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574911,124,1,1,15,50,muo4d1nfi1vgyvz5n07tjmoo,0,33.6,33.7,2022-10-01T14:16:53.090Z,2022-10-01T19:26:51Z,3809778333,140,58.5,3809778341,1,,3809778337,212,37.8,3809778335,141,73.9,3809778331,56,Center,3809778339,213,0.8,3811895941,178,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465574885,142,49,1,15,54,besu5lkqmra07drq1czpr0tk4,1,43,23.4,2022-10-01T14:16:56.651Z,2022-10-01T19:27:00Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465575187,143,1,1,15,54,besu5lkqmra07drq1czpr0tk4,1,43,23.4,2022-10-01T14:16:56.685Z,2022-10-01T19:27:07Z,3809779769,140,12.5,3811897053,178,,3809779767,56,Back,3809779777,1,,3809779773,212,33.5,3809779775,213,2.8,3809779771,141,38.0,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465575559,144,1,1,15,59,besu5lkqmra07drq1czpr0tk4,1,11.7,40.9,2022-10-01T14:17:02.152Z,2022-10-01T19:27:15Z,3809781865,141,76.7,3809781867,212,31.1,3811897625,178,,3809781869,213,0.9,3809781833,56,Back,3809781837,140,30.1,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465575589,145,1,1,16,4,besu5lkqmra07drq1czpr0tk4,0,38.2,83,2022-10-01T14:17:07.075Z,2022-10-01T19:27:23Z,3809782003,213,0.2,3811165985,155,,3809781997,140,96.1,3809782001,212,62.1,3809781995,56,Left,3809782005,1,,3809781999,141,100.0,3811898205,178,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465575697,125,5,1,16,9,muo4d1nfi1vgyvz5n07tjmoo,1,-0.9,1.9,2022-10-01T14:17:12.408Z,2022-10-01T19:27:28Z,3809782553,233,146,3809782479,56,Back,3809791697,346,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465575595,146,5,1,16,9,besu5lkqmra07drq1czpr0tk4,0,100.9,98.1,2022-10-01T14:17:12.408Z,2022-10-01T19:27:29Z,3809791777,346,,3809782039,56,Left,3809782607,233,125,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465577029,126,1,1,16,43,muo4d1nfi1vgyvz5n07tjmoo,0,5,48.4,2022-10-01T14:17:45.917Z,2022-10-01T19:27:34Z,3809789869,1,,3809789859,56,Center,3809789863,141,23.1,3809789867,213,6.0,3809792453,124,,3809789861,140,60.4,3809792455,237,,3809789865,212,60.7,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465577055,147,44,1,16,46,besu5lkqmra07drq1czpr0tk4,1,36.8,66.6,2022-10-01T14:17:49.374Z,2022-10-02T05:10:52Z,3809789977,56,Back,3809789979,285,,3809790007,233,127,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465577041,127,44,1,16,46,muo4d1nfi1vgyvz5n07tjmoo,0,63.2,33.4,2022-10-01T14:17:49.375Z,2022-10-01T19:27:43Z,3809789919,56,Center,3809790219,233,147,3809789921,286,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465577065,148,1,1,16,46,besu5lkqmra07drq1czpr0tk4,0,33.9,56.4,2022-10-01T14:17:49.427Z,2022-10-02T05:10:52Z,3809790049,213,5.3,3809790039,3,,3809790043,140,42.0,3809790047,212,15.0,3809790041,56,Back,3809790045,141,38.2,3811899775,388,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465577265,128,1,1,16,50,muo4d1nfi1vgyvz5n07tjmoo,0,53.2,71.2,2022-10-01T14:17:52.873Z,2022-10-01T19:28:58Z,3811904171,178,,3809791129,1,,3809791125,212,41.1,3809791121,140,85.8,3809791113,155,,3809791117,56,Center,3809791123,141,37.7,3809791127,213,5.7,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465577255,149,52,1,16,53,besu5lkqmra07drq1czpr0tk4,1,10.7,54.3,2022-10-01T14:17:56.342Z,2022-10-01T19:29:05Z,3811904673,178,,3811168143,377,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578067,150,1,1,17,10,besu5lkqmra07drq1czpr0tk4,1,10.5,59.3,2022-10-01T14:18:13.073Z,2022-10-01T19:29:13Z,3811905077,178,,3809795377,140,20.5,3809795383,213,5.1,3809795369,56,Back,3809795359,123,,3809795379,141,20.9,3809795381,212,28.1,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578153,151,1,1,17,14,besu5lkqmra07drq1czpr0tk4,1,25.2,21.9,2022-10-01T14:18:17.568Z,2022-10-01T19:29:16Z,3809795827,140,27.2,3809795825,56,Back,3811905259,178,,3809795831,212,20.7,3809795829,141,52.2,3809795833,213,1.5,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578371,152,1,1,17,17,besu5lkqmra07drq1czpr0tk4,1,27.2,52.2,2022-10-01T14:18:20.507Z,2022-10-01T19:29:20Z,3809796959,56,Back,3809796963,141,85.3,3809796967,213,1.1,3809796961,140,36.8,3811905411,178,,3809796965,212,24.7,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578399,153,1,1,17,21,besu5lkqmra07drq1czpr0tk4,0,39.9,89.7,2022-10-01T14:18:24.265Z,2022-10-01T19:29:27Z,3809797147,213,6.1,3811905927,178,,3809797129,155,,3809797143,212,32.7,3809797137,140,70.2,3809797133,56,Center,3809797151,1,,3809797139,141,78.8,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578411,129,49,1,17,24,muo4d1nfi1vgyvz5n07tjmoo,1,32.2,21.3,2022-10-01T14:18:26.801Z,2022-10-01T19:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578473,130,1,1,17,24,muo4d1nfi1vgyvz5n07tjmoo,1,32.2,21.3,2022-10-01T14:18:26.837Z,2022-10-01T19:29:42Z,3809797589,141,25.9,3809797593,213,0.2,3811906941,178,,3809797591,212,14.8,3809797583,155,,3809797587,140,46.0,3809797585,56,Back,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578609,131,1,1,17,26,muo4d1nfi1vgyvz5n07tjmoo,1,46,25.9,2022-10-01T14:18:28.937Z,2022-10-01T19:29:55Z,3809798313,56,Back,3809798323,213,4.3,3809798311,3,,3809798321,212,15.9,3809798315,140,39.4,3811907591,178,,3809798319,141,4.9,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578783,132,1,1,17,29,muo4d1nfi1vgyvz5n07tjmoo,0,39.8,4.9,2022-10-01T14:18:32.101Z,2022-10-01T19:30:03Z,3809799245,141,25.0,3809799241,56,Center,3809799247,212,56.5,3809799243,140,92.0,3809799239,155,,3811908159,178,,3809799249,213,0.2,3809799251,1,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465578755,154,52,1,17,34,besu5lkqmra07drq1czpr0tk4,1,8.4,72.4,2022-10-01T14:18:37.231Z,2022-10-01T19:30:14Z,3811908923,178,,3811170603,376,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465579003,155,1,1,17,40,besu5lkqmra07drq1czpr0tk4,1,11.7,60,2022-10-01T14:18:43.410Z,2022-10-01T19:30:23Z,3809800619,123,,3809800629,213,5.3,3811909515,178,,3809800623,140,28.0,3809800627,212,30.8,3809800621,56,Back,3809800625,141,22.4,3809800653,287,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465579227,156,1,1,17,46,besu5lkqmra07drq1czpr0tk4,1,29.7,17.3,2022-10-01T14:18:49.144Z,2022-10-01T19:30:55Z,3809801909,141,47.9,3809801905,56,Back,3809801911,212,22.1,3811911499,178,,3809801913,213,1.9,3809801907,140,22.5,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465579587,157,1,1,17,49,besu5lkqmra07drq1czpr0tk4,1,22.2,47.9,2022-10-01T14:18:52.076Z,2022-10-01T19:31:04Z,3809803665,140,37.5,3809803671,213,1.1,3809803663,56,Back,3809803667,141,93.2,3809803677,1,,3809803669,212,34.7,3811911975,178,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465579793,158,1,1,17,56,besu5lkqmra07drq1czpr0tk4,1,48.7,91.8,2022-10-01T14:18:58.711Z,2022-10-01T19:31:18Z,3811912881,178,,3809804731,155,,3809804735,140,76.1,3809804737,141,80.9,3809804741,213,6.0,3809804733,56,Left,3809804739,212,29.7,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465579807,159,4,1,18,0,besu5lkqmra07drq1czpr0tk4,1,85.4,91.6,2022-10-01T14:19:03.070Z,2022-10-01T19:31:44Z,3809804853,152,,3809804855,286,,3809804849,294,,3809804851,56,Left,3809804847,13,,3809804887,233,133,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465579799,133,4,1,18,0,muo4d1nfi1vgyvz5n07tjmoo,0,14.6,8.4,2022-10-01T14:19:03.071Z,2022-10-01T19:31:43Z,3809804777,13,,3809804789,285,,3809804921,233,159,3809804785,152,,3809804779,294,,3809804781,56,Back,3811914675,178,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582103,160,1,1,19,1,besu5lkqmra07drq1czpr0tk4,0,83.8,95.3,2022-10-01T14:20:04.056Z,2022-10-01T19:33:02Z,3811173607,20,,3811173605,223,,3809816931,5,,3809816945,213,5.0,3809816933,155,,3809816939,140,91.5,3809816935,152,,3809816943,212,30.8,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3809816929,2,,3811920361,178,3809816937,56,Center,3809816941,141,,,,,,,,51.6,,,,,,,,,,,,,,,,,
2465582153,134,12,1,19,2,muo4d1nfi1vgyvz5n07tjmoo,1,6.6,42.7,2022-10-01T14:20:05.528Z,2022-10-01T19:33:09Z,3809817323,15,,3811920753,388,,3809817289,56,Back,3809817297,213,1.0,3809817293,141,63.9,3809817295,212,16.7,3809817291,140,14.7,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582209,161,13,1,19,5,besu5lkqmra07drq1czpr0tk4,1,86.9,41,2022-10-01T14:20:07.761Z,2022-10-01T19:33:22Z,3809823185,328,,3809823189,458,,3809817591,17,,3809823197,231,50.7,3809823195,230,100,3809823167,73,,3809823173,102,62.5,3809820965,24,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,3809820971,153,,3809823179,108,3809820967,20,,3809817595,56,3809823193,147,55.1,,3809823177,103,,Center,3811921397,178,3809823191,146,94.5,,,,26.4,,,,,,,,
2465582351,135,12,1,19,6,muo4d1nfi1vgyvz5n07tjmoo,1,11.7,48.8,2022-10-01T14:20:08.589Z,2022-10-01T19:34:02Z,3809818417,212,2.9,3809818413,140,12.3,3809818419,213,4.9,3809818411,56,Back,3811924557,178,,3809818415,141,44.6,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582337,162,1,1,19,8,besu5lkqmra07drq1czpr0tk4,1,91.7,65.1,2022-10-01T14:20:10.993Z,2022-10-01T19:34:14Z,3809818339,141,76.7,3811925467,178,,3809818345,213,1.9,3809818341,212,8.3,3809818337,140,89.3,3809818335,56,Center,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582347,163,1,1,19,9,besu5lkqmra07drq1czpr0tk4,0,92,76.6,2022-10-01T14:20:11.891Z,2022-10-01T19:34:30Z,3809818601,236,,3809818387,56,Center,3809818607,286,,3809818603,233,136,3809818391,141,70.2,3811926589,178,,3809818395,213,4.6,3809818393,212,4.4,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3809818389,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582367,136,74,1,19,10,muo4d1nfi1vgyvz5n07tjmoo,1,4.3,31,2022-10-01T14:20:13.144Z,2022-10-01T19:35:33Z,3809818655,233,163,3811930629,178,,3809818505,56,Back,3809818507,285,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582563,164,4,1,19,15,besu5lkqmra07drq1czpr0tk4,1,83.4,93.8,2022-10-01T14:20:17.655Z,2022-10-01T19:35:44Z,3809819747,233,137,3809819539,294,,3809819543,152,,3809819541,56,Left,3809819537,13,,3809819545,286,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582603,137,4,1,19,15,muo4d1nfi1vgyvz5n07tjmoo,0,16.6,6.2,2022-10-01T14:20:17.656Z,2022-10-01T19:35:43Z,3809819697,152,,3809819693,56,Back,3811931233,178,,3809819689,13,,3809819875,233,164,3809819691,294,,3809819701,285,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465583891,165,1,1,19,57,besu5lkqmra07drq1czpr0tk4,0,85,95.7,2022-10-01T14:21:00.256Z,2022-10-01T19:35:49Z,3809827135,213,4.9,3811931631,178,,3809827129,140,90.3,3811180761,20,,3809827127,56,Center,3809827125,152,,3809827119,2,,3809827131,141,55.7,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3809827133,212,27.8,3809827123,155,3811180759,223,,3809827121,5,,,,,,,,,,,,,,,,,,,,,,,,,
2465583927,138,12,1,19,59,muo4d1nfi1vgyvz5n07tjmoo,1,8.4,43.3,2022-10-01T14:21:01.603Z,2022-10-01T19:36:12Z,3809827295,213,3.3,3809827291,141,40.9,3811933443,388,,3809827293,212,10.2,3809827289,140,0.0,3809827411,167,,3809827735,15,,3809827287,56,Back,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465583939,139,6,1,19,59,muo4d1nfi1vgyvz5n07tjmoo,0,4.2,42.6,2022-10-01T14:21:01.982Z,2022-10-01T19:36:21Z,3809827359,56,Back,3809827589,233,166,3809827363,73,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465583959,166,6,1,19,59,besu5lkqmra07drq1czpr0tk4,1,95.8,57.4,2022-10-01T14:21:01.982Z,2022-10-01T19:36:21Z,3809827457,73,,3809827533,233,139,3809827453,56,Center,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586583,167,1,1,21,18,besu5lkqmra07drq1czpr0tk4,0,99.6,99.3,2022-10-01T14:22:21.017Z,2022-10-01T19:36:26Z,3809841941,140,94.1,3809841937,56,Center,3811934423,178,,3811186435,20,,3809841961,1,,3809841925,6,,3809841931,155,,3809841933,223,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3809841945,141,49.1,3809841955,213,3809841949,212,34.6,3809841921,2,,,,4.5,,,,,,,,,,,,,,,,,,,,,
2465586621,140,11,1,21,20,muo4d1nfi1vgyvz5n07tjmoo,1,3.2,49.6,2022-10-01T14:22:22.899Z,2022-10-01T19:38:18Z,3811188711,88,,3811942603,388,,3811188943,378,,3811188709,56,Back,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587197,141,1,1,21,33,muo4d1nfi1vgyvz5n07tjmoo,1,13.9,47.3,2022-10-01T14:22:36.357Z,2022-10-01T19:38:28Z,3809845201,56,Back,3809845205,141,34.9,3809845203,140,22.4,3809845207,212,12.3,3809845199,123,,3809845209,213,5.5,3811943425,178,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587287,142,1,1,21,38,muo4d1nfi1vgyvz5n07tjmoo,1,29.1,30.7,2022-10-01T14:22:41.096Z,2022-10-01T19:38:35Z,3809845759,212,37.2,3811943877,178,,3809845763,1,,3809845751,140,60.7,3809845761,213,5.8,3809845749,56,Right,3809845755,141,5.9,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587297,143,61,1,21,40,muo4d1nfi1vgyvz5n07tjmoo,0,60.7,5.9,2022-10-01T14:22:42.970Z,2022-10-01T19:38:49Z,3811944755,178,,3809845813,56,Right,,,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466286759,918,67,1,21,41,muo4d1nfi1vgyvz5n07tjmoo,1,55,12.8,2022-10-01T14:22:44.388Z,2022-10-02T08:48:40Z,3813596885,233,1220,,,,,,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466286757,1220,67,1,21,41,besu5lkqmra07drq1czpr0tk4,0,45,87.2,2022-10-01T14:22:44.389Z,2022-10-02T08:40:01Z,3813596889,233,918,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465840535,641,61,1,21,41,muo4d1nfi1vgyvz5n07tjmoo,1,58.2,11.3,2022-10-01T14:22:44.409Z,2022-10-02T08:48:40Z,3811946151,178,,3811192755,56,Right,,,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587329,168,1,1,21,41,besu5lkqmra07drq1czpr0tk4,0,45,90.1,2022-10-01T14:22:44.416Z,2022-10-01T19:38:59Z,3811945505,178,,3809847097,233,144,3809845999,140,37.6,3809846005,141,100.0,3809846011,212,10.8,3809845995,56,Back,3809846023,1,,3809845991,157,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,3809846017,213,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
