id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/16/value
2530364789,642,1,2,86,42,87coxipr6ls77tnlba3eselx0,1,92,5,2023-04-08T15:45:52.085Z,2023-04-08T15:45:53Z,4172889367,140,92.0,4172889373,213,1.6,4172889369,141,14.1,4172889363,3,,4172889365,56,Right,4172889371,212,6.2,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364853,643,1,2,86,43,87coxipr6ls77tnlba3eselx0,1,93.4,13.8,2023-04-08T15:45:53.373Z,2023-04-08T15:45:56Z,4172889723,140,87.3,4172889725,141,12.2,4172889721,56,Right,4172889729,213,3.3,4172889727,212,6.5,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364879,644,3,2,86,46,87coxipr6ls77tnlba3eselx0,1,87.7,22.4,2023-04-08T15:45:55.997Z,2023-04-09T02:18:44Z,4174970613,465,,4172889873,56,Center,4172891699,233,672,4172889875,286,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364893,672,45,2,86,46,ez46dadmx0virt38cgeq2n6pf,0,12.3,77.6,2023-04-08T15:45:55.997Z,2023-04-08T15:46:20Z,4172889959,56,Back,4172889961,285,,4172891707,233,644,,,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365311,647,3,2,86,47,87coxipr6ls77tnlba3eselx0,1,95.2,12.4,2023-04-08T15:45:57.005Z,2023-04-09T02:18:47Z,4174970809,465,,4172892193,233,673,4172892185,56,Right,4172892187,286,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364901,673,45,2,86,47,ez46dadmx0virt38cgeq2n6pf,0,4.8,87.6,2023-04-08T15:45:57.005Z,2023-04-08T15:46:27Z,4172891903,285,,4172889993,56,Back,4172892221,233,647,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364885,645,1,2,86,48,87coxipr6ls77tnlba3eselx0,0,93.4,28.6,2023-04-08T15:45:58.541Z,2023-04-08T15:46:06Z,4172889925,213,1.9,4172889917,56,Center,4172889923,212,3.0,4172890579,236,,4172890581,233,674,4172889919,140,92.4,4172889921,141,32.8,4172890585,286,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364959,674,74,2,86,48,ez46dadmx0virt38cgeq2n6pf,1,6.1,68.5,2023-04-08T15:45:58.542Z,2023-04-08T15:59:18Z,4172890535,285,,4172890613,233,645,4172890259,56,Back,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364937,646,6,2,86,54,87coxipr6ls77tnlba3eselx0,1,96.6,31.4,2023-04-08T15:46:03.733Z,2023-04-08T15:55:21Z,4172890177,75,,4172890173,56,Center,4172890461,233,675,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530364981,675,6,2,86,54,ez46dadmx0virt38cgeq2n6pf,0,3.4,68.6,2023-04-08T15:46:03.733Z,2023-04-09T02:19:02Z,4172890413,73,,4172890493,233,646,4172890363,56,Back,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365501,648,1,2,87,26,87coxipr6ls77tnlba3eselx0,1,99.5,0.5,2023-04-08T15:46:36.510Z,2023-04-09T02:20:21Z,4172893279,141,44.5,4172939271,154,,4172893277,140,96.1,4172893283,213,1.7,4172893273,223,,4174971291,72,,4172893275,56,Center,4172893269,6,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,1,4172893267,2,4172893271,155,,4172893281,212,30.1,,4172939269,210,,,,,,,,,,,13,,,,,,
2530374047,726,13,2,87,27,87coxipr6ls77tnlba3eselx0,1,91,38.5,2023-04-08T15:46:36.698Z,2023-04-09T02:20:21Z,4172939281,29,,4172939285,55,648,4172939103,153,,4172938855,17,,4172939293,146,98.8,4172938857,56,Center,4172939299,231,49.1,4172939095,25,,atzpueujhh1u79b8ijhufob9w,D. Smith,,4172939097,15,4172939291,103,16.7,4172939101,328,,,4172939295,147,4172939283,154,4172939297,230,99.3,4172939289,102,4172939279,83,,54.0,,,,,57.3,
2530367207,692,12,2,87,29,ez46dadmx0virt38cgeq2n6pf,1,1.7,42.7,2023-04-08T15:46:39.301Z,2023-04-09T02:20:08Z,4172902527,56,Back,4172938755,213,5.8,4172938751,141,37.1,4172938753,212,8.8,4172938749,140,9.3,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365635,677,4,2,87,35,ez46dadmx0virt38cgeq2n6pf,1,7.6,51.8,2023-04-08T15:46:45.517Z,2023-04-08T15:48:09Z,4172893973,13,,4172894017,233,649,4172893981,285,,4172893979,265,,4172893975,56,Back,4172893977,152,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365613,649,4,2,87,35,87coxipr6ls77tnlba3eselx0,0,92.4,48.2,2023-04-08T15:46:45.518Z,2023-04-08T15:58:38Z,4172893821,56,Center,4172906305,265,,4172894027,233,677,4172893817,13,,4172893825,286,,4172893823,152,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365617,676,43,2,87,37,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-04-08T15:46:47.205Z,2023-04-08T15:47:05Z,4172895353,144,10,4172893833,94,0,4172893835,56,Back,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365679,678,1,2,87,40,ez46dadmx0virt38cgeq2n6pf,0,6.6,45.5,2023-04-08T15:46:50.366Z,2023-04-08T16:02:54Z,4172912561,152,,4172894247,1,,4172912559,5,,4172894235,155,,4172894241,141,9.2,4172894237,56,Right,4172894239,140,61.1,4172894243,212,62.3,3vt38r8n9081i3a4dj89lx905,R. Matthews,,4172894245,213,,,,,,,5.9,,,,,,,,,,,,,,,,,,,
2530365675,650,49,2,87,43,87coxipr6ls77tnlba3eselx0,1,29.7,93.9,2023-04-08T15:46:52.869Z,2023-04-08T15:46:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530365739,651,1,2,87,47,87coxipr6ls77tnlba3eselx0,0,26.1,95.4,2023-04-08T15:46:57.445Z,2023-04-08T16:02:52Z,4172894577,140,27.8,4172894581,212,1.9,4172951699,236,,4172894579,141,96.3,4172951701,233,768,4172894575,56,Back,4172894583,213,0.3,4172951705,286,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530376349,768,74,2,87,47,ez46dadmx0virt38cgeq2n6pf,1,73.3,2.8,2023-04-08T15:46:57.446Z,2023-04-08T16:03:08Z,4172951663,56,Right,4172951743,233,651,4172951665,285,,,,,,,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366079,652,5,2,87,48,87coxipr6ls77tnlba3eselx0,1,31,101.6,2023-04-08T15:46:58.293Z,2023-04-08T15:55:18Z,4172896315,347,,4172896311,56,Back,4172896333,233,679,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366053,679,5,2,87,48,ez46dadmx0virt38cgeq2n6pf,0,69,-1.6,2023-04-08T15:46:58.293Z,2023-04-08T15:47:14Z,4172896201,347,,4172896199,56,Right,4172896403,233,652,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366159,653,1,2,88,6,87coxipr6ls77tnlba3eselx0,0,25.7,100,2023-04-08T15:47:15.701Z,2023-04-08T15:47:17Z,4172896745,212,31.4,4172896739,56,Left,4172896743,141,95.7,4172896747,213,6.1,4172896749,1,,4172896741,140,55.3,4172896735,107,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366177,680,61,2,88,7,ez46dadmx0virt38cgeq2n6pf,0,40.4,7.7,2023-04-08T15:47:16.757Z,2023-04-09T02:20:42Z,4172896843,56,Back,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366221,654,44,2,88,8,87coxipr6ls77tnlba3eselx0,1,57.2,94.1,2023-04-08T15:47:17.908Z,2023-04-09T02:20:43Z,4172897089,56,Left,4172897121,233,681,4172897091,286,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366213,681,44,2,88,8,ez46dadmx0virt38cgeq2n6pf,0,42.8,5.9,2023-04-08T15:47:17.909Z,2023-04-09T02:20:45Z,4172897051,56,Back,4172897053,285,,4172897139,233,654,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366235,655,1,2,88,9,87coxipr6ls77tnlba3eselx0,0,54.9,95.9,2023-04-08T15:47:19.477Z,2023-04-09T02:20:46Z,4172897163,3,,4172897173,213,0.2,4172897171,212,6.5,4172897169,141,97.4,4172897165,56,Left,4172897167,140,61.0,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366279,682,1,2,88,10,ez46dadmx0virt38cgeq2n6pf,0,40.4,7.7,2023-04-08T15:47:20.574Z,2023-04-09T02:20:51Z,4172897373,140,64.6,4172897375,141,2.5,4172897369,157,,4172897377,212,25.7,4172897371,56,Right,4172897379,213,6.1,4172897381,1,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366329,656,1,2,88,14,87coxipr6ls77tnlba3eselx0,0,30.5,98,2023-04-08T15:47:23.886Z,2023-04-08T15:47:27Z,4172897665,213,6.1,4172897663,212,29.0,4172897655,3,,4172897661,141,90.8,4172897657,56,Left,4172897659,140,57.7,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366327,683,44,2,88,15,ez46dadmx0virt38cgeq2n6pf,1,40.4,7.8,2023-04-08T15:47:24.733Z,2023-04-09T02:20:57Z,4172897653,285,,4172897793,233,657,4172897651,56,Back,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366337,657,44,2,88,15,87coxipr6ls77tnlba3eselx0,0,59.6,92.2,2023-04-08T15:47:24.734Z,2023-04-09T02:20:58Z,4172897699,286,,4172897895,233,683,4172897697,56,Left,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366359,684,1,2,88,16,ez46dadmx0virt38cgeq2n6pf,0,38.9,5,2023-04-08T15:47:25.854Z,2023-04-08T15:55:12Z,4172897837,3,,4172897847,213,0.7,4172897843,141,27.4,4172897839,56,Center,4172897841,140,56.7,4172897845,212,24.1,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366405,658,4,2,88,19,87coxipr6ls77tnlba3eselx0,1,39.2,71.6,2023-04-08T15:47:28.988Z,2023-04-08T15:55:09Z,4172898155,294,,4172898153,13,,4172898163,233,685,4172898159,152,,4172898157,56,Back,4172898161,286,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366387,685,4,2,88,19,ez46dadmx0virt38cgeq2n6pf,0,60.8,28.4,2023-04-08T15:47:28.989Z,2023-04-08T15:47:31Z,4172898055,13,,4172898063,285,,4172898059,56,Center,4172898061,152,,4172898057,294,,4172898167,233,658,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366815,659,1,2,88,48,87coxipr6ls77tnlba3eselx0,1,33.4,73.2,2023-04-08T15:47:57.767Z,2023-04-08T15:48:06Z,4172900477,141,86.8,4172900479,212,45.3,4172900471,152,,4172900481,213,0.2,4172900467,5,,4172900483,1,,4172900473,56,Left,4172900475,140,75.6,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,4172900469,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366819,660,44,2,88,49,87coxipr6ls77tnlba3eselx0,1,76.6,83.2,2023-04-08T15:47:59.285Z,2023-04-09T02:21:14Z,4172900517,233,686,4172900501,56,Left,4172900503,286,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366821,686,44,2,88,49,ez46dadmx0virt38cgeq2n6pf,0,23.4,16.8,2023-04-08T15:47:59.286Z,2023-04-09T02:21:14Z,4172900521,233,660,4172900515,285,,4172900513,56,Back,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366859,661,1,2,88,50,87coxipr6ls77tnlba3eselx0,1,75.7,86.6,2023-04-08T15:48:00.661Z,2023-04-08T15:48:05Z,4172900715,3,,4172900721,141,72.9,4172900719,140,78.8,4172900725,213,5.0,4172900717,56,Center,4172900723,212,9.9,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366869,662,61,2,88,51,87coxipr6ls77tnlba3eselx0,0,78.6,72.6,2023-04-08T15:48:00.934Z,2023-04-09T02:21:21Z,4172900781,56,Center,,,,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530366843,687,52,2,88,53,ez46dadmx0virt38cgeq2n6pf,1,8.1,53.4,2023-04-08T15:48:03.597Z,2023-04-09T02:21:24Z,4174978215,376,,,,,,,,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530753973,794,80,2,89,0,ez46dadmx0virt38cgeq2n6pf,0,14.9,45.5,2023-04-08T15:48:10.618Z,2023-04-09T02:21:45Z,4174978905,189,,,,,,,,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367057,688,1,2,89,1,ez46dadmx0virt38cgeq2n6pf,1,11.9,56.6,2023-04-08T15:48:10.974Z,2023-04-09T02:21:52Z,4174979027,157,,4172901697,212,64.1,4172901701,1,,4174979029,198,,4172901699,213,0.4,4172901691,56,Left,4172901693,140,68.9,4172901695,141,90.2,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367071,689,44,2,89,4,ez46dadmx0virt38cgeq2n6pf,1,70.8,91,2023-04-08T15:48:14.156Z,2023-04-09T02:21:58Z,4172901779,56,Left,4172901781,286,,4172901817,233,663,,,,,,,,,,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367065,663,44,2,89,4,87coxipr6ls77tnlba3eselx0,0,29.2,9,2023-04-08T15:48:14.157Z,2023-04-09T02:21:59Z,4172901749,285,,4172901855,233,689,4172901747,56,Back,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367089,690,1,2,89,5,ez46dadmx0virt38cgeq2n6pf,0,68.9,90.2,2023-04-08T15:48:14.773Z,2023-04-09T02:22:00Z,4172901885,140,75.6,4172901883,56,Left,4172901879,3,,4172901881,168,,4172901889,212,10.7,4172901891,213,0.9,4172901887,141,100.0,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367133,664,12,2,89,6,87coxipr6ls77tnlba3eselx0,1,20.9,12.5,2023-04-08T15:48:16.109Z,2023-04-08T15:48:30Z,4172902063,140,29.8,4172902061,56,Back,4172902069,213,5.5,4172902065,141,0.0,4172902175,167,,4172902067,212,13.3,,,,,,,atzpueujhh1u79b8ijhufob9w,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367145,665,5,2,89,7,87coxipr6ls77tnlba3eselx0,0,27.1,-1.7,2023-04-08T15:48:17.536Z,2023-04-09T02:22:04Z,4172902151,347,,4172902147,56,Back,4172903111,233,691,,,,,,,,,,,,,,,,atzpueujhh1u79b8ijhufob9w,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367093,691,5,2,89,7,ez46dadmx0virt38cgeq2n6pf,1,72.9,101.7,2023-04-08T15:48:17.536Z,2023-04-09T02:22:06Z,4172901897,347,,4172901895,56,Left,4172903095,233,665,,,,,,,,,,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367359,693,1,2,89,20,ez46dadmx0virt38cgeq2n6pf,1,72.8,100,2023-04-08T15:48:30.654Z,2023-04-08T15:48:33Z,4172903363,213,4.7,4172903355,140,73.2,4172903361,212,12.1,4172903345,107,,4172903351,56,Left,4172903359,141,84.2,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367371,694,1,2,89,22,ez46dadmx0virt38cgeq2n6pf,0,73.2,84.2,2023-04-08T15:48:31.853Z,2023-04-09T02:22:18Z,4172903423,140,79.9,4172903425,141,83.6,4172903419,56,Left,4172903429,213,6.2,4172903427,212,7.0,4172903415,168,,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367435,666,1,2,89,23,87coxipr6ls77tnlba3eselx0,0,19.2,9.4,2023-04-08T15:48:33.014Z,2023-04-09T02:22:19Z,4172903791,213,6.2,4172903783,56,Right,4172903789,212,42.5,4172903781,157,,4172903785,140,59.6,4172903793,1,,4172903787,141,7.0,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367489,695,1,2,89,27,ez46dadmx0virt38cgeq2n6pf,0,34.1,86.2,2023-04-08T15:48:36.871Z,2023-04-09T02:22:25Z,4172904057,213,0.2,4172904051,140,42.1,4172904059,1,,4172904047,157,,4172904049,56,Back,4172904053,141,88.1,4172904055,212,8.5,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367519,667,49,2,89,31,87coxipr6ls77tnlba3eselx0,1,58.3,10.3,2023-04-08T15:48:41.486Z,2023-04-09T02:22:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367547,668,1,2,89,32,87coxipr6ls77tnlba3eselx0,1,58.3,10.3,2023-04-08T15:48:41.837Z,2023-04-09T02:22:38Z,4172904329,140,54.6,4172904333,212,5.9,4172904335,213,2.3,4172904331,141,16.8,4172904327,56,Right,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367551,669,50,2,89,33,87coxipr6ls77tnlba3eselx0,1,58.6,16.3,2023-04-08T15:48:42.788Z,2023-04-09T02:22:39Z,4172904363,286,,4172904375,233,696,4172904361,56,Right,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367541,696,7,2,89,33,ez46dadmx0virt38cgeq2n6pf,0,41.4,83.7,2023-04-08T15:48:42.789Z,2023-04-09T02:22:41Z,4172904301,285,,4174981141,385,,4172904371,233,669,4172904299,56,Back,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367567,670,50,2,89,35,87coxipr6ls77tnlba3eselx0,1,58.8,17,2023-04-08T15:48:45.364Z,2023-04-08T15:48:47Z,4172904421,286,,4172904419,56,Right,4172904457,233,697,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367561,697,7,2,89,35,ez46dadmx0virt38cgeq2n6pf,0,41.2,83,2023-04-08T15:48:45.365Z,2023-04-09T02:22:49Z,4172904397,56,Back,4172904453,233,670,4174981383,383,,4172904399,285,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367585,671,61,2,89,36,87coxipr6ls77tnlba3eselx0,1,55.2,12.8,2023-04-08T15:48:46.038Z,2023-04-09T02:22:51Z,4172904529,56,Right,,,,,,,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367591,698,49,2,89,37,ez46dadmx0virt38cgeq2n6pf,1,36.4,87.5,2023-04-08T15:48:47.190Z,2023-04-09T02:22:55Z,,,,,,,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367713,699,2,2,89,38,ez46dadmx0virt38cgeq2n6pf,1,36.4,87.5,2023-04-08T15:48:48.469Z,2023-04-09T02:22:56Z,4172905189,56,Center,4172905185,7,27ldss0bvyuhn929cd0j8u47p,4172905193,141,65.1,4172905191,140,79.5,4172905187,1,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367723,672,55,2,89,38,87coxipr6ls77tnlba3eselx0,1,18.4,45.4,2023-04-08T15:48:48.470Z,2023-04-09T02:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,atzpueujhh1u79b8ijhufob9w,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530367997,700,70,2,90,8,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-04-08T15:49:18.086Z,2023-04-08T15:50:06Z,4172906687,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368383,673,1,2,90,23,87coxipr6ls77tnlba3eselx0,1,24,39.4,2023-04-08T15:49:33.486Z,2023-04-08T15:49:49Z,4172908625,1,,4172908609,5,,4172908617,140,76.1,4172908623,213,6.2,4172908619,141,29.5,4172908611,155,,4172908621,212,55.1,4172908615,56,Center,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,4172908613,241,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368387,674,61,2,90,28,87coxipr6ls77tnlba3eselx0,1,78.2,28.6,2023-04-08T15:49:38.350Z,2023-04-08T15:49:38Z,4172908645,56,Center,,,,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368485,675,61,2,90,36,87coxipr6ls77tnlba3eselx0,0,96.1,6.5,2023-04-08T15:49:45.878Z,2023-04-09T02:23:26Z,4172909167,56,Right,,,,,,,,,,,,,,,,,,,,,,1wk872a75kcbsb3wsvu10iz2s,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368521,701,49,2,90,37,ez46dadmx0virt38cgeq2n6pf,1,10.1,91.2,2023-04-08T15:49:47.373Z,2023-04-09T02:23:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368551,702,1,2,90,38,ez46dadmx0virt38cgeq2n6pf,1,10.1,91.2,2023-04-08T15:49:48.557Z,2023-04-09T02:23:40Z,4172909527,140,6.7,4172909529,141,88.0,4172909533,212,4.2,4172909523,56,Back,4172909535,213,3.7,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368607,703,1,2,90,39,ez46dadmx0virt38cgeq2n6pf,0,6.7,88,2023-04-08T15:49:48.933Z,2023-04-09T02:23:41Z,4172909877,212,27.7,4172909871,56,Back,4172909879,213,0.3,4172909875,141,100.0,4172909873,140,31.6,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368789,676,5,2,90,44,87coxipr6ls77tnlba3eselx0,1,68.2,-1.2,2023-04-08T15:49:54.519Z,2023-04-08T15:50:06Z,4172910825,233,704,4172910777,347,,4172910775,56,Right,,,,,,,,,,,,,,,,1wk872a75kcbsb3wsvu10iz2s,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530368613,704,5,2,90,44,ez46dadmx0virt38cgeq2n6pf,0,31.8,101.2,2023-04-08T15:49:54.519Z,2023-04-08T15:55:19Z,4172909917,56,Back,4172909919,347,,4172910899,233,676,,,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
