id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/19/value,assist,qualifier/16/value
2481450557,570,12,2,63,19,c9ky1957qli8v2lylfga7io8b,1,6.6,53.1,2022-11-04T20:59:58.490Z,2022-11-05T05:51:10Z,3894046229,213,1.7,3894360321,388,,3894046227,212,20.8,3894046231,15,,3894046223,140,3.7,3894046221,56,Back,3894046225,141,83.3,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450549,538,43,2,63,19,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-04T20:59:58.642Z,2022-11-04T21:34:52Z,3894127251,144,44,3894046213,56,Center,3894046215,286,0,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450585,571,1,2,63,21,c9ky1957qli8v2lylfga7io8b,1,3.7,83.3,2022-11-04T21:00:00.610Z,2022-11-05T05:51:21Z,3894046347,140,15.8,3894046345,56,Back,3894046343,3,,3894360621,388,,3894046349,141,95.1,3894046353,213,0.6,3894046351,212,15.0,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450587,572,49,2,63,23,c9ky1957qli8v2lylfga7io8b,1,15.8,95.1,2022-11-04T21:00:02.154Z,2022-11-05T05:51:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450605,573,1,2,63,23,c9ky1957qli8v2lylfga7io8b,0,16.9,96.5,2022-11-04T21:00:02.703Z,2022-11-05T05:51:34Z,3894360927,178,,3894046479,212,44.0,3894046483,1,,3894046477,141,92.4,3894046481,213,6.2,3894046471,157,,3894046473,56,Left,3894046475,140,58.7,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450619,539,49,2,63,27,841zp0njrq63yv4fvw6lgf60q,1,34.4,7.9,2022-11-04T21:00:07.008Z,2022-11-05T05:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481515501,940,83,2,63,31,c9ky1957qli8v2lylfga7io8b,1,68.8,96,2022-11-04T21:00:10.209Z,2022-11-05T06:19:01Z,3894403475,399,96269,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450645,540,61,2,63,31,841zp0njrq63yv4fvw6lgf60q,0,31.7,1.7,2022-11-04T21:00:10.963Z,2022-11-05T05:51:47Z,3894361203,178,,3894046737,56,Back,,,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450649,541,5,2,63,33,841zp0njrq63yv4fvw6lgf60q,0,26,-1.4,2022-11-04T21:00:12.341Z,2022-11-05T05:51:50Z,3894047465,233,574,3894046763,347,,3894046761,56,Back,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450809,574,5,2,63,33,c9ky1957qli8v2lylfga7io8b,1,74,101.4,2022-11-04T21:00:12.341Z,2022-11-05T05:51:49Z,3894047455,347,,3894047453,56,Left,3894047457,233,541,,,,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450995,575,18,2,64,9,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T21:00:48.881Z,2022-11-05T05:51:54Z,3894048293,42,,3894048295,44,Midfielder,3894048315,55,576,3894048297,59,18,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481450997,576,19,2,64,9,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T21:00:48.882Z,2022-11-05T05:51:54Z,3894048309,44,Forward,3894048307,59,20,3894048311,55,575,3894048371,293,0,3894048301,42,,3894048305,145,10,3894048369,292,0,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451033,577,1,2,64,18,c9ky1957qli8v2lylfga7io8b,1,72.2,100,2022-11-04T21:00:57.820Z,2022-11-05T05:51:59Z,3894048493,107,,3894048495,56,Left,3894048497,140,75.1,3894048503,213,5.2,3894048499,141,92.9,3894048501,212,6.7,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451053,578,1,2,64,19,c9ky1957qli8v2lylfga7io8b,1,75.1,92.9,2022-11-04T21:00:58.900Z,2022-11-05T05:52:07Z,3894048569,213,2.9,3894167871,156,,3894361671,178,,3894048565,141,95.6,3894048561,56,Left,3894048563,140,66.4,3894048567,212,9.3,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451071,579,1,2,64,21,c9ky1957qli8v2lylfga7io8b,1,66.4,95.6,2022-11-04T21:01:00.436Z,2022-11-05T05:52:10Z,3894048617,56,Left,3894048625,213,3.2,3894048623,212,8.1,3894048621,141,95.4,3894361731,178,,3894048619,140,58.7,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451135,580,1,2,64,22,c9ky1957qli8v2lylfga7io8b,1,58.7,95.4,2022-11-04T21:01:02.099Z,2022-11-05T05:52:14Z,3894361779,178,,3894048897,56,Back,3894048905,213,4.1,3894048899,140,45.8,3894048901,141,67.5,3894048903,212,23.3,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481515803,950,43,2,64,25,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T21:01:04.942Z,2022-11-05T06:20:02Z,3894405141,178,0,3894405997,144,82,,,,,,,,,,,,,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451153,581,1,2,64,28,c9ky1957qli8v2lylfga7io8b,1,60.5,39.5,2022-11-04T21:01:07.435Z,2022-11-05T05:52:18Z,3894048999,213,4.7,3894361831,178,,3894048997,212,20.7,3894048993,140,59.6,3894048991,56,Right,3894048995,141,9.1,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451159,582,1,2,64,31,c9ky1957qli8v2lylfga7io8b,1,59.6,9.1,2022-11-04T21:01:10.293Z,2022-11-05T05:52:20Z,3894049039,213,5.9,3894361847,178,,3894049037,212,11.9,3894049035,141,2.3,3894049031,56,Right,3894049033,140,70.0,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451175,583,1,2,64,33,c9ky1957qli8v2lylfga7io8b,1,70,2.3,2022-11-04T21:01:12.185Z,2022-11-05T05:52:24Z,3894049159,213,0.3,3894049155,141,9.5,3894361887,178,,3894049153,140,84.6,3894049151,56,Right,3894049157,212,16.1,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451179,584,1,2,64,36,c9ky1957qli8v2lylfga7io8b,0,94.6,14.9,2022-11-04T21:01:15.788Z,2022-11-05T05:52:30Z,3894049187,212,3.3,3894049177,2,,3894049181,56,Right,3894049183,140,93.0,3894049185,141,19.1,3894049189,213,2.1,3894361987,178,,3894167883,386,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,3894167881,225,3894167885,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451181,542,61,2,64,36,841zp0njrq63yv4fvw6lgf60q,1,6.3,79.4,2022-11-04T21:01:15.835Z,2022-11-05T05:52:48Z,3894362281,389,,3894049195,56,Back,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451191,543,6,2,64,38,841zp0njrq63yv4fvw6lgf60q,0,6.6,80.2,2022-11-04T21:01:17.339Z,2022-11-05T05:52:52Z,3894049223,73,,3894049219,56,Back,3894049281,233,585,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451209,585,6,2,64,38,c9ky1957qli8v2lylfga7io8b,1,93.4,19.8,2022-11-04T21:01:17.339Z,2022-11-05T05:52:52Z,3894049275,233,543,3894049273,75,,3894049271,56,Right,,,,,,,,,,,,,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451363,586,1,2,65,0,c9ky1957qli8v2lylfga7io8b,0,99.5,0.5,2022-11-04T21:01:39.172Z,2022-11-05T05:52:57Z,3894362461,178,,3894049999,140,95.2,3894050003,212,35.6,3894050005,213,1.7,3894049991,6,,3894050007,1,,3894167891,72,,3894049995,223,,afowz5wysshf6f5mj5iz1t5h,J. Newell,3894050001,141,3894049993,155,,,52.5,3894049989,2,,3894050073,233,3894049997,56,Center,544,,,,,,,,,,,,,,,,,,,,,,,,,
2481472659,726,44,2,65,1,841zp0njrq63yv4fvw6lgf60q,1,4.4,53,2022-11-04T21:01:40.682Z,2022-11-05T08:13:13Z,3894167929,285,,3894167927,56,Back,3894169283,233,870,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472661,870,44,2,65,1,c9ky1957qli8v2lylfga7io8b,0,95.6,47,2022-11-04T21:01:40.683Z,2022-11-05T05:53:01Z,3894167933,286,,3894169287,233,726,3894167931,56,Center,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451377,544,41,2,65,1,841zp0njrq63yv4fvw6lgf60q,1,6.7,52.8,2022-11-04T21:01:40.750Z,2022-11-05T08:13:14Z,3894050063,141,58.4,3894050061,140,25.1,3894050091,233,586,3894050065,212,19.7,3894050067,213,0.2,3894167899,378,,3894362567,388,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451385,588,1,2,65,3,c9ky1957qli8v2lylfga7io8b,0,81,36,2022-11-04T21:01:42.632Z,2022-11-05T05:53:09Z,3894050109,212,13.2,3894050103,56,Center,3894050101,3,,3894050105,140,88.5,3894362695,178,,3894050107,141,51.5,3894050111,213,0.9,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451369,587,43,2,65,3,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T21:01:43.110Z,2022-11-04T21:35:39Z,3894129161,144,44,3894050027,56,Center,3894050029,286,0,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451387,545,12,2,65,5,841zp0njrq63yv4fvw6lgf60q,1,11.6,51.6,2022-11-04T21:01:44.172Z,2022-11-05T05:53:13Z,3894362803,388,,3894050117,141,63.1,3894050123,15,,3894050121,213,0.5,3894050113,56,Back,3894050115,140,27.0,3894050119,212,18.0,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451409,589,1,2,65,6,c9ky1957qli8v2lylfga7io8b,1,79.6,32.7,2022-11-04T21:01:45.339Z,2022-11-05T05:53:23Z,3894050235,141,50.6,3894054881,210,15,3894050233,140,87.0,3894050231,56,Center,3894050237,212,14.4,3894362931,178,,3894050229,155,,3894050239,213,1.0,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451413,590,15,2,65,8,c9ky1957qli8v2lylfga7io8b,1,84.6,54.2,2022-11-04T21:01:48.008Z,2022-11-05T05:53:23Z,3894054895,29,,3894054909,147,52.9,3894054897,55,589,3894054913,231,50.4,3894050865,233,546,3894050265,56,Center,3894050857,25,,3894054903,103,19,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,3894054893,78,3894050859,20,,,,3894054901,102,50.7,3894050863,82,3894362969,178,,,3894050263,17,,3894054907,146,3894054911,230,99.5,90.4,,,,,,,,,,,,,,,,
2481451407,546,10,2,65,8,841zp0njrq63yv4fvw6lgf60q,1,13.3,50.6,2022-11-04T21:01:48.129Z,2022-11-05T05:53:28Z,3894363041,21,,3894050879,233,590,3894363039,178,,3894050223,94,,3894050225,56,Back,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481516381,973,67,2,65,10,c9ky1957qli8v2lylfga7io8b,1,84.5,41.7,2022-11-04T21:01:49.437Z,2022-11-05T08:13:14Z,3894407957,233,838,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481516375,838,67,2,65,10,841zp0njrq63yv4fvw6lgf60q,0,15.5,58.3,2022-11-04T21:01:49.438Z,2022-11-05T06:21:06Z,3894407965,233,973,,,,,,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451431,591,15,2,65,10,c9ky1957qli8v2lylfga7io8b,1,84.8,40.2,2022-11-04T21:01:49.472Z,2022-11-05T08:13:14Z,3894051859,147,50.4,3894050351,56,Center,3894363099,178,,3894051851,103,6.3,3894051531,25,,3894050349,17,,3894051857,146,98.8,3894051849,102,51.7,afowz5wysshf6f5mj5iz1t5h,J. Newell,3894051853,328,3894051863,233,547,,,3894051533,72,,3894134493,78,3894051855,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451437,547,10,2,65,10,841zp0njrq63yv4fvw6lgf60q,1,4.1,51.6,2022-11-04T21:01:50.073Z,2022-11-05T05:53:38Z,3894050885,179,,3894050883,174,,3894167957,376,,3894051877,233,591,3894050405,182,,3894050407,56,Back,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451489,548,12,2,65,12,841zp0njrq63yv4fvw6lgf60q,1,12,45.4,2022-11-04T21:01:52.033Z,2022-11-05T05:53:50Z,3894050685,140,45.1,3894050683,56,Back,3894363251,178,,3894050687,141,32.1,3894050691,213,6.0,3894050689,212,35.9,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451479,592,1,2,65,15,c9ky1957qli8v2lylfga7io8b,0,63.9,67.5,2022-11-04T21:01:54.493Z,2022-11-05T05:53:52Z,3894050657,141,44.3,3894050655,140,95.2,3894050653,56,Center,3894050663,1,,3894050651,155,,3894050661,213,5.8,3894050659,212,36.5,3894363269,178,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451503,549,52,2,65,17,841zp0njrq63yv4fvw6lgf60q,1,7.9,53.9,2022-11-04T21:01:56.995Z,2022-11-05T05:53:55Z,3894167969,377,,3894363289,178,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451747,551,1,2,65,43,841zp0njrq63yv4fvw6lgf60q,0,10.3,52.1,2022-11-04T21:02:22.334Z,2022-11-05T05:53:58Z,3894051979,1,,3894051967,199,,3894051973,141,8.0,3894051971,140,58.4,3894051975,212,58.7,3894051977,213,5.7,3894051969,56,Right,3894061115,189,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451739,593,44,2,65,45,c9ky1957qli8v2lylfga7io8b,1,36.6,92.9,2022-11-04T21:02:24.639Z,2022-11-05T08:13:15Z,3894051919,285,,3894052017,233,552,3894051917,56,Back,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451749,552,44,2,65,45,841zp0njrq63yv4fvw6lgf60q,0,63.4,7.1,2022-11-04T21:02:24.640Z,2022-11-05T05:54:02Z,3894051987,56,Right,3894052027,233,593,3894051989,286,,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451745,594,1,2,65,45,c9ky1957qli8v2lylfga7io8b,0,31.7,93.8,2022-11-04T21:02:24.752Z,2022-11-05T08:13:15Z,3894051953,140,55.5,3894051951,56,Left,3894051955,141,94.5,3894363439,388,,3894051957,212,25.0,3894051949,3,,3894051959,213,0.0,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451765,553,1,2,65,47,841zp0njrq63yv4fvw6lgf60q,0,41.7,11.9,2022-11-04T21:02:26.922Z,2022-11-05T05:54:09Z,3894061947,3,,3894052089,213,0.0,3894052087,212,20.4,3894052083,140,61.1,3894052081,56,Right,3894052085,141,12.9,3894363469,388,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451763,595,44,2,65,49,c9ky1957qli8v2lylfga7io8b,1,41,90.6,2022-11-04T21:02:28.423Z,2022-11-05T08:13:15Z,3894052069,56,Back,3894062255,233,576,3894052071,285,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481453575,576,44,2,65,49,841zp0njrq63yv4fvw6lgf60q,0,59,9.4,2022-11-04T21:02:28.424Z,2022-11-05T05:54:12Z,3894062145,286,,3894062275,233,595,3894062143,56,Right,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451773,596,1,2,65,49,c9ky1957qli8v2lylfga7io8b,0,39,94.5,2022-11-04T21:02:28.600Z,2022-11-05T08:13:16Z,3894052125,140,52.0,3894052121,3,,3894052123,56,Left,3894052131,213,0.0,3894052127,141,95.4,3894363545,388,,3894052129,212,13.7,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481516799,841,67,2,65,50,841zp0njrq63yv4fvw6lgf60q,1,43.9,4.7,2022-11-04T21:02:29.728Z,2022-11-05T08:13:16Z,3894410417,233,983,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481516797,983,67,2,65,50,c9ky1957qli8v2lylfga7io8b,0,56.1,95.3,2022-11-04T21:02:29.729Z,2022-11-05T06:22:12Z,3894410447,233,841,,,,,,,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472667,727,8,2,65,50,841zp0njrq63yv4fvw6lgf60q,1,40.6,11.5,2022-11-04T21:02:29.760Z,2022-11-05T08:13:17Z,3894167983,56,Back,3894363605,178,,3894167987,385,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481455227,654,43,2,65,51,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T21:02:30.350Z,2022-11-04T22:30:27Z,3894071143,56,Left,3894167981,144,61,,,,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451777,554,43,2,65,51,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-04T21:02:31.019Z,2022-11-04T21:10:30Z,3894052153,56,Back,3894071187,144,61,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451793,597,49,2,65,52,c9ky1957qli8v2lylfga7io8b,1,34.3,96.3,2022-11-04T21:02:31.527Z,2022-11-05T05:54:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451823,598,1,2,65,56,c9ky1957qli8v2lylfga7io8b,1,31.9,82,2022-11-04T21:02:35.872Z,2022-11-05T05:54:30Z,3894052479,212,13.3,3894363773,178,,3894052477,141,69.9,3894052481,213,3.8,3894052473,56,Back,3894052475,140,21.9,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451849,599,1,2,66,0,c9ky1957qli8v2lylfga7io8b,1,23.8,56,2022-11-04T21:02:39.775Z,2022-11-05T05:54:33Z,3894052613,56,Back,3894052621,213,4.9,3894052615,140,27.4,3894052617,141,31.2,3894052619,212,17.3,3894363839,178,,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451855,600,1,2,66,3,c9ky1957qli8v2lylfga7io8b,0,33.7,23.4,2022-11-04T21:02:42.459Z,2022-11-05T05:54:36Z,3894363917,178,,3894052659,212,44.0,3894052657,141,31.0,3894052655,140,75.3,3894052653,56,Center,3894052663,1,,3894052651,155,,3894052661,213,0.1,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451867,555,49,2,66,5,841zp0njrq63yv4fvw6lgf60q,1,21.4,80.2,2022-11-04T21:02:44.538Z,2022-11-05T05:54:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451879,556,1,2,66,7,841zp0njrq63yv4fvw6lgf60q,0,19.9,82.7,2022-11-04T21:02:46.226Z,2022-11-05T05:54:46Z,3894052779,141,100.0,3894052775,56,Back,3894052773,157,,3894052785,1,,3894364041,178,,3894052781,212,32.7,3894052777,140,48.6,3894052783,213,0.4,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451883,557,5,2,66,9,841zp0njrq63yv4fvw6lgf60q,0,43.4,101.7,2022-11-04T21:02:49.027Z,2022-11-05T05:54:51Z,3894053029,233,601,3894052787,56,Back,3894052789,347,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451923,601,5,2,66,9,c9ky1957qli8v2lylfga7io8b,1,56.6,-1.7,2022-11-04T21:02:49.027Z,2022-11-05T05:54:50Z,3894053009,233,557,3894052989,347,,3894052985,56,Right,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451939,602,43,2,66,14,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T21:02:53.598Z,2022-11-04T21:03:08Z,3894053079,107,0,3894053499,144,1,3894053089,213,1.6,3894053085,141,23.7,3894053081,56,Center,3894053083,140,53.9,3894053087,212,17.1,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481451945,603,43,2,66,15,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T21:02:54.942Z,2022-11-04T21:03:10Z,3894053139,212,18.5,3894053137,141,25.8,3894053135,140,35.7,3894053623,144,1,3894053133,56,Back,3894053141,213,3.1,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481452039,604,1,2,66,31,c9ky1957qli8v2lylfga7io8b,1,61.4,0,2022-11-04T21:03:10.960Z,2022-11-05T05:57:10Z,3894053703,213,0.8,3894053701,212,14.7,3894053695,140,70.7,3894053693,56,Right,3894053691,107,,3894053697,141,14.1,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
