id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2479796885,37,1,1,2,27,26t6lvlpql4w5wu1ih73qpy36,1,80.8,17.5,2022-10-30T20:32:24.337Z,2022-11-01T21:24:13Z,3885415359,56,Right,3885415365,212,19.8,3885415361,140,97.0,3888560279,178,,3885415363,141,2.6,3885415367,213,5.7,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479796929,38,1,1,2,31,26t6lvlpql4w5wu1ih73qpy36,0,99.3,4.6,2022-10-30T20:32:28.405Z,2022-11-01T21:24:42Z,3885415587,141,52.8,3885415579,2,,3888562401,178,,3885415583,56,Center,3885415589,212,34.8,3885415581,155,,3886456039,224,,3885415591,213,1.9,dq41kziilg4jki9erxel9d3ze,Fabiano,3886456043,20,3885415585,140,88.3,3885415593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479796925,16,44,1,2,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.8,49.6,2022-10-30T20:32:30.004Z,2022-11-02T01:02:06Z,3885415563,56,Back,3885415565,285,,3885415635,233,39,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479796935,39,44,1,2,32,26t6lvlpql4w5wu1ih73qpy36,0,89.2,50.4,2022-10-30T20:32:30.005Z,2022-11-01T21:24:46Z,3885416107,233,16,3885415623,286,,3885415621,56,Center,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479796931,17,12,1,2,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.3,54.4,2022-10-30T20:32:30.133Z,2022-11-02T01:02:06Z,3885415601,141,67.8,3885415605,213,2.2,3885415597,56,Back,3885415599,140,4.1,3888564985,388,,3885415619,15,,3885415603,212,11.2,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479796981,18,12,1,2,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.7,76.8,2022-10-30T20:32:32.377Z,2022-11-01T21:25:27Z,3885415911,56,Back,3885415915,141,65.1,3885415919,213,6.0,3885415917,212,26.3,3885415913,140,27.6,3888563009,178,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480420579,826,67,1,2,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,27.4,63.5,2022-10-30T20:32:36.286Z,2022-11-02T01:02:07Z,3888658941,233,942,,,,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480420577,942,67,1,2,39,26t6lvlpql4w5wu1ih73qpy36,0,72.6,36.5,2022-10-30T20:32:36.287Z,2022-11-01T21:55:11Z,3888658951,233,826,,,,,,,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479796985,19,61,1,2,39,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.6,65.1,2022-10-30T20:32:36.293Z,2022-11-02T01:02:07Z,3888566141,178,,3885415923,56,Back,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479796997,40,49,1,2,41,26t6lvlpql4w5wu1ih73qpy36,1,57.3,61.2,2022-10-30T20:32:39.100Z,2022-11-01T21:25:43Z,,,,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797023,41,1,1,2,42,26t6lvlpql4w5wu1ih73qpy36,1,57.3,61.2,2022-10-30T20:32:39.255Z,2022-11-01T21:25:50Z,3885416093,212,17.7,3888567085,178,,3885416089,140,42.7,3885416087,56,Back,3885416095,213,3.7,3885416091,141,48.2,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797055,42,1,1,2,44,26t6lvlpql4w5wu1ih73qpy36,1,36.5,54,2022-10-30T20:32:41.574Z,2022-11-01T21:25:55Z,3885416293,212,22.7,3885416289,140,15.0,3888567419,178,,3885416295,213,3.2,3885416291,141,50.7,3885416287,56,Back,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797093,43,1,1,2,46,26t6lvlpql4w5wu1ih73qpy36,1,15,50.7,2022-10-30T20:32:43.879Z,2022-11-01T21:25:58Z,3885416531,213,5.4,3885416525,140,30.3,3885416529,212,25.4,3888567765,178,,3885416523,56,Back,3885416527,141,21.7,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797149,44,1,1,2,50,26t6lvlpql4w5wu1ih73qpy36,1,30.4,25.6,2022-10-30T20:32:47.866Z,2022-11-01T21:26:02Z,3885416907,213,1.6,3885416903,212,21.6,3885416897,56,Back,3888568017,178,,3885416901,141,57.3,3885416899,140,29.3,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797177,45,1,1,2,58,26t6lvlpql4w5wu1ih73qpy36,1,37.3,69.9,2022-10-30T20:32:55.772Z,2022-11-01T21:26:06Z,3885417051,140,65.7,3885417055,212,30.6,3885417049,56,Center,3888568265,178,,3885417057,213,6.1,3885417053,141,59.7,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797191,46,1,1,3,2,26t6lvlpql4w5wu1ih73qpy36,1,72,64.1,2022-10-30T20:32:59.710Z,2022-11-01T21:26:09Z,3885417141,140,85.2,3885417145,212,18.6,3885417139,56,Left,3885417143,141,82.4,3888568501,178,,3885417147,213,0.7,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797203,47,1,1,3,4,26t6lvlpql4w5wu1ih73qpy36,0,85.3,81.9,2022-10-30T20:33:01.571Z,2022-11-01T21:26:13Z,3888568823,178,,3885417229,2,,3885417239,212,8.4,3886458019,72,,3885417241,213,5.0,3885417235,140,87.8,3885417233,56,Center,3885417237,141,70.1,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,3886458017,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797369,22,61,1,3,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,14,29,2022-10-30T20:33:01.690Z,2022-11-01T21:26:20Z,3885418231,56,Back,3888569249,178,,,,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797231,48,1,1,3,9,26t6lvlpql4w5wu1ih73qpy36,1,78.2,29.9,2022-10-30T20:33:06.230Z,2022-11-01T21:26:27Z,3885417383,140,79.9,3885417387,212,5.3,3888569783,178,,3885417389,213,5.1,3885417385,141,22.6,3885417381,56,Center,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797239,49,1,1,3,10,26t6lvlpql4w5wu1ih73qpy36,0,83,21.7,2022-10-30T20:33:08.053Z,2022-11-01T21:26:32Z,3885417433,213,0.9,3885417425,56,Center,3885417431,212,8.0,3888570043,178,,3885417427,140,87.9,3886458691,224,,3885417423,155,,3885417429,141,30.8,dq41kziilg4jki9erxel9d3ze,Fabiano,3886458693,20,3885417421,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797249,20,61,1,3,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,17,70.5,2022-10-30T20:33:08.239Z,2022-11-01T21:26:37Z,3885417479,56,Back,3888570389,178,,3888570387,21,,,,,,,,,,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797287,50,1,1,3,14,26t6lvlpql4w5wu1ih73qpy36,1,70.6,4.9,2022-10-30T20:33:12.063Z,2022-11-01T21:26:46Z,3888570773,178,,3885417711,213,1.8,3885417703,56,Right,3885417707,141,19.1,3885417705,140,68.2,3885417709,212,10.0,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797309,51,1,1,3,17,26t6lvlpql4w5wu1ih73qpy36,1,69.6,20.2,2022-10-30T20:33:14.922Z,2022-11-01T21:26:52Z,3885417839,213,0.9,3885417831,56,Center,3888571029,178,,3885418171,210,13,3885417833,140,95.6,3885418173,154,,3885417837,212,41.4,3885417829,155,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,3885417835,141,3885417841,1,,,,1,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797315,52,13,1,3,20,26t6lvlpql4w5wu1ih73qpy36,1,95.6,66,2022-10-30T20:33:17.276Z,2022-11-01T21:26:52Z,3885418193,214,,3885417853,65,,3885418197,231,51.8,3885418185,55,51,3888571263,388,,3885417851,22,,3885417943,15,,3885418191,103,77.8,cnriqwh17pqgz7p2gt74uar6c,Vítinha,3885417947,328,3885418181,29,,3885418189,102,,,46.6,3885417855,56,Center,3885418183,154,3885418195,230,99.3,3885418179,74,,,,,,,,,,,,,,,,,,
2479797321,21,5,1,3,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,-1.2,56.6,2022-10-30T20:33:18.869Z,2022-11-01T21:26:55Z,3885417881,56,Back,3885417899,233,53,3885417883,346,,,,,,,,,,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797319,53,5,1,3,21,26t6lvlpql4w5wu1ih73qpy36,0,101.2,43.4,2022-10-30T20:33:18.869Z,2022-11-01T21:26:55Z,3885417879,346,,3885417877,56,Center,3885417907,233,21,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797501,23,1,1,3,47,bwt8yfk8rkcwiwyr0mopd7wqd,0,5,43.3,2022-10-30T20:33:44.378Z,2022-11-01T21:27:05Z,3885418897,124,,3885418911,237,,3885418945,189,,3885418903,141,77.6,3885418907,213,0.5,3885418899,56,Back,3885418909,1,,3885418901,140,45.3,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,3885418905,212,,,,,,,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797737,26,61,1,3,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.9,77.6,2022-10-30T20:33:45.509Z,2022-11-01T21:27:09Z,3885420479,189,,3885420179,56,Back,3888572267,178,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797535,54,49,1,3,49,26t6lvlpql4w5wu1ih73qpy36,1,56,28.7,2022-10-30T20:33:46.684Z,2022-11-01T21:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479820173,435,1,1,3,49,26t6lvlpql4w5wu1ih73qpy36,1,55.8,31.6,2022-10-30T20:33:46.873Z,2022-11-01T21:27:19Z,3885549937,56,Back,3885549943,212,19.9,3888573069,178,,3885549941,141,45.5,3885549945,213,2.6,3885549939,140,39.1,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797555,55,1,1,3,53,26t6lvlpql4w5wu1ih73qpy36,1,35.6,60.5,2022-10-30T20:33:50.419Z,2022-11-01T21:27:25Z,3888573409,178,,3885419189,213,5.0,3885419185,141,32.9,3885419181,56,Back,3885419183,140,40.3,3885419187,212,19.4,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797585,56,1,1,3,56,26t6lvlpql4w5wu1ih73qpy36,1,40.7,35.9,2022-10-30T20:33:54.053Z,2022-11-01T21:27:46Z,3885419331,56,Back,3888574723,178,,3885419335,141,55.4,3885419339,213,1.1,3885419333,140,46.7,3885419337,212,14.7,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797635,57,1,1,3,59,26t6lvlpql4w5wu1ih73qpy36,1,48.1,59.1,2022-10-30T20:33:56.988Z,2022-11-01T21:27:55Z,3885419609,212,24.7,3885419605,140,71.6,3888575429,178,,3885419607,141,61.8,3885419603,56,Center,3885419611,213,0.1,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797655,58,1,1,4,3,26t6lvlpql4w5wu1ih73qpy36,0,75.1,39.4,2022-10-30T20:34:00.977Z,2022-11-01T21:28:01Z,3885419735,212,29.4,3885419731,140,100.0,3888576017,178,,3885419729,56,Center,3885419737,213,5.9,3885419733,141,24.1,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797659,25,5,1,4,7,bwt8yfk8rkcwiwyr0mopd7wqd,1,-1.2,68.4,2022-10-30T20:34:04.343Z,2022-11-01T21:28:02Z,3885419743,56,Back,3885419745,346,,3885419771,233,59,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797657,59,5,1,4,7,26t6lvlpql4w5wu1ih73qpy36,0,101.2,31.6,2022-10-30T20:34:04.343Z,2022-11-01T21:28:02Z,3885419739,56,Center,3885419789,233,25,3885419741,346,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797925,27,1,1,4,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.2,53.9,2022-10-30T20:34:28.239Z,2022-11-01T21:28:05Z,3885421051,140,12.8,3885421055,212,32.0,3885421059,1,,3885421049,56,Back,3885421063,237,,3885421057,213,5.0,3885421053,141,8.3,3885421047,124,,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797931,28,1,1,4,33,bwt8yfk8rkcwiwyr0mopd7wqd,0,12.6,6.5,2022-10-30T20:34:30.543Z,2022-11-01T21:28:11Z,3885421195,286,,3885421087,141,6.5,3888576857,178,,3885421189,236,,3885421089,212,0.8,3885421081,56,Back,3885421191,233,60,3885421091,213,0,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,3885421085,140,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797947,60,74,1,4,33,26t6lvlpql4w5wu1ih73qpy36,1,86.1,92.7,2022-10-30T20:34:30.653Z,2022-11-01T21:28:14Z,3888577155,178,,3885421183,56,Left,3885421199,233,28,3885421185,285,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797961,61,49,1,4,35,26t6lvlpql4w5wu1ih73qpy36,1,95.9,93.5,2022-10-30T20:34:32.588Z,2022-11-01T21:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797983,62,1,1,4,35,26t6lvlpql4w5wu1ih73qpy36,1,95.9,93.5,2022-10-30T20:34:32.656Z,2022-11-01T21:28:26Z,3885421403,141,92.0,3885421407,213,3.3,3885421399,56,Left,3888578005,388,,3885421397,155,,3885421405,212,7.3,3885421401,140,89.0,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797991,63,3,1,4,39,26t6lvlpql4w5wu1ih73qpy36,0,92.2,95.9,2022-10-30T20:34:36.468Z,2022-11-01T21:28:33Z,3885421477,233,29,3885421443,56,Left,3886461093,464,,3888578369,178,,3885421445,286,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797977,29,7,1,4,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.8,4.1,2022-10-30T20:34:36.655Z,2022-11-01T21:28:35Z,3885421471,233,63,3888578563,178,,3885421363,56,Back,3885421365,285,,3886461187,385,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797997,30,6,1,4,41,bwt8yfk8rkcwiwyr0mopd7wqd,0,4.6,5.1,2022-10-30T20:34:39.211Z,2022-11-01T21:28:40Z,3885421539,233,64,3885421491,56,Back,3885421493,73,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798003,64,6,1,4,41,26t6lvlpql4w5wu1ih73qpy36,1,95.4,94.9,2022-10-30T20:34:39.211Z,2022-11-01T21:28:39Z,3885421519,56,Left,3885421525,233,30,3885421521,73,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798163,65,1,1,4,59,26t6lvlpql4w5wu1ih73qpy36,1,99.4,99.3,2022-10-30T20:34:57.122Z,2022-11-01T21:28:43Z,3885422367,213,4.4,3888579031,178,,3885422357,6,,3885422363,141,75.3,3885422365,212,17.1,3885422361,140,94.4,3885422359,56,Center,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798171,66,1,1,5,1,26t6lvlpql4w5wu1ih73qpy36,1,93.2,76.2,2022-10-30T20:34:58.608Z,2022-11-01T21:28:47Z,3885422411,56,Left,3885422415,141,84.9,3885422419,213,2.0,3885422417,212,6.4,3885422423,156,,3888579201,178,,3885422413,140,90.8,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798177,67,1,1,5,3,26t6lvlpql4w5wu1ih73qpy36,0,86,87,2022-10-30T20:35:00.791Z,2022-11-01T21:28:50Z,3885422475,212,21.9,3886461965,20,,3885422471,140,91.2,3885422465,2,,3885422469,56,Center,3885422473,141,55.8,3886461963,223,,3888579359,178,,33qmom9yrc1ft1cte9qju1djp,André Horta,3885422467,155,3885422477,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798195,31,12,1,5,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,11.7,45.2,2022-10-30T20:35:01.903Z,2022-11-01T21:28:56Z,3885422569,212,27.5,3885422571,213,1.1,3885422565,140,22.8,3885422567,141,81.9,3888579785,178,,3885422601,15,,3885422563,56,Back,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798205,68,1,1,5,9,26t6lvlpql4w5wu1ih73qpy36,1,77.6,13.3,2022-10-30T20:35:06.661Z,2022-11-01T21:29:00Z,3888580133,178,,3885422669,213,1.4,3885422661,56,Center,3885422665,141,25.4,3885422663,140,78.7,3885422667,212,8.3,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798217,69,1,1,5,10,26t6lvlpql4w5wu1ih73qpy36,1,78.7,25.4,2022-10-30T20:35:07.622Z,2022-11-01T21:29:04Z,3885422747,212,4.3,3885422743,140,75.0,3885422749,213,3.6,3888580455,178,,3885422739,56,Center,3885422745,141,22.6,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798221,70,1,1,5,12,26t6lvlpql4w5wu1ih73qpy36,0,74.8,25,2022-10-30T20:35:09.651Z,2022-11-01T21:29:08Z,3885422781,213,0.6,3886462139,223,,3885422767,2,,3886462141,72,,3888580721,178,,3885422773,140,87.6,3885422779,212,16.4,3885422771,56,Center,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,3885422775,141,,,,,,,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798241,32,12,1,5,13,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.8,61.1,2022-10-30T20:35:10.471Z,2022-11-01T21:29:13Z,3885422947,141,64.8,3885422949,212,20.9,3885422945,140,34.6,3888581147,178,,3885422951,213,0.1,3885422943,56,Back,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798269,71,1,1,5,15,26t6lvlpql4w5wu1ih73qpy36,1,62.9,41.6,2022-10-30T20:35:12.511Z,2022-11-01T21:29:19Z,3885423085,212,19.5,3885423081,140,50.4,3888581631,178,,3885423079,56,Center,3885423087,213,2.3,3885423083,141,62.9,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798287,72,1,1,5,21,26t6lvlpql4w5wu1ih73qpy36,0,61.9,76.5,2022-10-30T20:35:18.963Z,2022-11-01T21:29:24Z,3885423181,213,0.8,3885423189,233,33,3885423177,141,78.0,3885423173,56,Center,3885423193,286,,3885423179,212,1.4,3885423175,140,62.8,3885423187,236,,33qmom9yrc1ft1cte9qju1djp,André Horta,3888582087,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798289,33,74,1,5,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.4,26.2,2022-10-30T20:35:19.014Z,2022-11-01T21:29:29Z,3885423185,285,,3885423183,56,Back,3888582489,178,,3885423251,233,72,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798421,34,49,1,5,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,44.8,26.3,2022-10-30T20:35:20.426Z,2022-11-01T21:29:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798441,35,1,1,5,23,bwt8yfk8rkcwiwyr0mopd7wqd,0,44.8,26.3,2022-10-30T20:35:21.006Z,2022-11-01T21:29:37Z,3885424007,56,Right,3885424019,213,5.6,3885424015,141,11.3,3888583051,178,,3885424009,140,57.8,3885424017,212,17.0,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798337,73,43,1,5,25,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-30T20:35:23.135Z,2022-10-30T21:07:43Z,3885423463,213,2.3,3885500017,144,1,3885423457,140,30.5,3885423461,212,24.1,3885423455,56,Back,3885423459,141,92.1,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479799511,111,49,1,5,26,26t6lvlpql4w5wu1ih73qpy36,1,35.3,90.1,2022-10-30T20:35:23.599Z,2022-11-01T21:29:42Z,,,,,,,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798361,74,1,1,5,26,26t6lvlpql4w5wu1ih73qpy36,1,30.2,92.1,2022-10-30T20:35:23.755Z,2022-11-01T21:29:47Z,3885423575,140,9.1,3885423579,212,29.8,3885423573,56,Back,3888583859,178,,3885423577,141,62.7,3885423581,213,3.9,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798411,75,1,1,5,30,26t6lvlpql4w5wu1ih73qpy36,1,9.6,61.4,2022-10-30T20:35:27.951Z,2022-11-01T21:29:50Z,3885423871,141,17.8,3885423875,213,5.2,3885423869,140,25.9,3885555289,189,,3888584071,178,,3885423877,1,,3885423867,56,Back,3885423873,212,34.2,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798435,76,1,1,5,36,26t6lvlpql4w5wu1ih73qpy36,1,26.1,19.9,2022-10-30T20:35:33.348Z,2022-11-01T21:29:56Z,3885423993,212,12.9,3888584527,178,,3885423989,140,26.0,3885423991,141,38.8,3885423995,213,1.6,3885423987,56,Back,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479798447,77,1,1,5,39,26t6lvlpql4w5wu1ih73qpy36,1,27,40.6,2022-10-30T20:35:36.230Z,2022-11-01T21:30:00Z,3885424049,140,24.8,3885424055,213,1.7,3885424051,141,71.6,3888584835,178,,3885424047,56,Back,3885424053,212,21.2,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
