id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2500130483,671,15,2,74,44,alyavx3ad35bp1xuwmqk7sgev,1,81.6,63.5,2023-01-23T21:50:05.757Z,2023-01-26T12:59:16Z,3992483157,102,48.1,3992483151,29,,3992483077,56,Center,3992483179,233,672,3992483163,328,,3992483075,18,,3992483113,20,,3995601197,178,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3992483149,81,,3992483153,55,670,3992484441,154,,3992483165,146,3992483073,22,,98.6,,3992483167,147,3992483161,215,,3992483159,103,27.8,,,,52.7,,,,,,,,,,
2500130475,672,10,2,74,45,3b4nxgvmwzstmoq6borytkwx1,1,1.3,50.6,2023-01-23T21:50:06.637Z,2023-01-26T12:59:21Z,3992483119,179,,3992483039,56,Back,3992483125,233,671,3993170481,378,,3992483033,173,,3992483037,182,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130485,672,6,2,74,46,alyavx3ad35bp1xuwmqk7sgev,1,88.6,57.6,2023-01-23T21:50:07.414Z,2023-01-26T12:59:23Z,3992483089,56,Center,3992483091,75,,3992483095,233,673,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130479,673,6,2,74,46,3b4nxgvmwzstmoq6borytkwx1,0,11.4,42.4,2023-01-23T21:50:07.414Z,2023-01-26T12:59:23Z,3992483057,73,,3992483055,56,Back,3992483099,233,672,,,,,,,,,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130547,673,1,2,75,14,alyavx3ad35bp1xuwmqk7sgev,1,99.6,0.9,2023-01-23T21:50:35.289Z,2023-01-25T07:12:05Z,3992483433,141,22.5,3992483437,213,2.5,3992483427,6,,3992483431,140,79.8,3992483435,212,25.5,3994127633,178,,3992483429,56,Center,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130561,674,1,2,75,16,alyavx3ad35bp1xuwmqk7sgev,1,79.2,23.1,2023-01-23T21:50:37.207Z,2023-01-25T07:12:10Z,3992483507,141,10.1,3992483503,56,Right,3992483511,213,5.7,3992483509,212,15.0,3994127713,178,,3992483505,140,90.7,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130569,675,1,2,75,18,alyavx3ad35bp1xuwmqk7sgev,1,92.8,10.2,2023-01-23T21:50:39.495Z,2023-01-25T07:12:15Z,3992483561,141,19.2,3992483563,212,13.7,3992483557,56,Right,3992483565,213,2.7,3992483559,140,81.1,3994127789,178,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130581,675,43,2,75,19,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-23T21:50:40.183Z,2023-01-23T21:51:03Z,3992483615,56,Back,3992484011,144,7,3992483617,285,0,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130577,676,1,2,75,21,alyavx3ad35bp1xuwmqk7sgev,0,81.1,19.2,2023-01-23T21:50:42.108Z,2023-01-25T07:12:21Z,3994127851,178,,3992483591,56,Center,3992483587,2,,3992483593,140,90.1,3992483597,212,27.0,3992483599,213,1.2,3993171151,20,,3992483589,155,,1rdadi8uuu161wj8o7gbcn8wl,Guima,3992483595,141,56.4,3993171149,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130585,676,12,2,75,22,3b4nxgvmwzstmoq6borytkwx1,1,11,44,2023-01-23T21:50:43.297Z,2023-01-25T07:13:07Z,3992483629,56,Back,3992483639,15,,3994128317,178,,3992483635,212,38.8,3992483631,140,47.1,3992483633,141,56.4,3992483637,213,0.2,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130615,677,1,2,75,26,alyavx3ad35bp1xuwmqk7sgev,1,50.9,42.1,2023-01-23T21:50:47.907Z,2023-01-25T07:13:18Z,3992483815,141,50.9,3994128467,178,,3992483819,213,2.9,3992483811,56,Back,3992483817,212,27.8,3992483813,140,25.0,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130623,678,1,2,75,31,alyavx3ad35bp1xuwmqk7sgev,0,25.4,51.2,2023-01-23T21:50:52.042Z,2023-01-25T07:13:21Z,3992483871,140,74.2,3992483869,56,Center,3992483877,213,6.0,3992483873,141,30.4,3994128521,178,,3992483867,155,,3992483879,1,,3992483875,212,53.2,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130633,677,1,2,75,34,3b4nxgvmwzstmoq6borytkwx1,1,25.7,68.6,2023-01-23T21:50:55.565Z,2023-01-25T07:13:34Z,3994128727,388,,3992483927,3,,3992483937,213,5.3,3992483933,141,57.0,3992483931,140,30.6,3992483929,56,Back,3992483935,212,9.4,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130635,678,49,2,75,36,3b4nxgvmwzstmoq6borytkwx1,1,30.6,56.3,2023-01-23T21:50:57.842Z,2023-01-27T06:55:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130639,679,1,2,75,37,3b4nxgvmwzstmoq6borytkwx1,0,30.3,55.8,2023-01-23T21:50:57.954Z,2023-01-27T06:54:52Z,3992483943,56,Back,3992483947,141,50.3,3994129049,178,,3992483945,140,33.2,3992483951,213,5.4,3992483949,212,4.8,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130637,679,8,2,75,37,alyavx3ad35bp1xuwmqk7sgev,1,65.6,50.7,2023-01-23T21:50:58.149Z,2023-01-25T07:14:08Z,3994128803,178,,3993171401,383,,3992483941,56,Center,,,,,,,,,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130643,680,49,2,75,38,alyavx3ad35bp1xuwmqk7sgev,1,58.6,41.5,2023-01-23T21:50:59.619Z,2023-01-25T07:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130649,681,1,2,75,38,alyavx3ad35bp1xuwmqk7sgev,1,58.6,41.5,2023-01-23T21:50:59.664Z,2023-01-25T07:14:24Z,3992483991,213,0.3,3992483983,56,Center,3992483987,141,45.3,3994129433,178,,3992483989,212,8.1,3992483985,140,65.9,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130651,682,1,2,75,40,alyavx3ad35bp1xuwmqk7sgev,1,65.2,43,2023-01-23T21:51:01.708Z,2023-01-25T07:16:48Z,3992484003,141,42.8,3992484007,213,3.2,3994131253,178,,3992484001,140,58.5,3992483999,56,Center,3992484005,212,7.0,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130655,683,1,2,75,43,alyavx3ad35bp1xuwmqk7sgev,1,58.5,42.8,2023-01-23T21:51:04.109Z,2023-01-25T07:16:58Z,3992484045,213,5.5,3992484039,140,81.5,3992484043,212,33.1,3992484047,1,,3994131367,178,,3992484041,141,9.6,3992484037,56,Right,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130659,684,1,2,75,47,alyavx3ad35bp1xuwmqk7sgev,1,83,11.4,2023-01-23T21:51:08.698Z,2023-01-25T07:17:14Z,3992484069,140,87.6,3992484073,212,11.1,3992484071,141,26.1,3992484075,213,1.1,3992484067,56,Center,3994131563,178,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130661,685,61,2,75,48,alyavx3ad35bp1xuwmqk7sgev,0,87.6,26.1,2023-01-23T21:51:09.253Z,2023-01-25T07:17:21Z,3994131635,178,,3992484079,56,Center,,,,,,,,,,,,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130663,680,5,2,75,50,3b4nxgvmwzstmoq6borytkwx1,1,-1,72.4,2023-01-23T21:51:11.502Z,2023-01-25T07:17:26Z,3992484089,56,Back,3992484101,233,686,3992484091,346,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130667,686,5,2,75,50,alyavx3ad35bp1xuwmqk7sgev,0,101,27.6,2023-01-23T21:51:11.502Z,2023-01-25T07:17:26Z,3992484107,233,680,3992484095,56,Center,3992484097,346,,,,,,,,,,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130743,681,1,2,76,19,3b4nxgvmwzstmoq6borytkwx1,0,5.1,59.1,2023-01-23T21:51:40.388Z,2023-01-25T07:17:29Z,3992484487,155,,3992484491,140,64.4,3992484497,213,0.2,3992484493,141,77.0,3992484501,74,,3992484495,212,63.4,3992484485,124,,3992484499,1,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,3992484489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130747,687,61,2,76,23,alyavx3ad35bp1xuwmqk7sgev,0,38.2,23.5,2023-01-23T21:51:44.418Z,2023-01-25T07:17:49Z,3992484521,56,Back,3994131969,388,,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130749,682,50,2,76,25,3b4nxgvmwzstmoq6borytkwx1,1,72,96.3,2023-01-23T21:51:46.509Z,2023-01-25T07:19:15Z,3992484523,56,Left,3992484525,286,,3993440853,233,869,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500134725,869,7,2,76,27,alyavx3ad35bp1xuwmqk7sgev,1,28,3.7,2023-01-23T21:51:48.214Z,2023-01-25T07:19:20Z,3992504473,56,Back,3993172191,383,,3994133085,178,,3992504495,233,682,3992504475,285,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130755,688,49,2,76,27,alyavx3ad35bp1xuwmqk7sgev,1,27.7,3.8,2023-01-23T21:51:48.468Z,2023-01-25T07:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130757,689,3,2,76,28,alyavx3ad35bp1xuwmqk7sgev,0,30.8,4.9,2023-01-23T21:51:49.488Z,2023-01-25T07:19:45Z,3992484547,285,,3992484581,233,683,3993172299,465,,3992484545,56,Back,3994133503,178,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130763,683,7,2,76,28,3b4nxgvmwzstmoq6borytkwx1,1,69.2,95.1,2023-01-23T21:51:49.672Z,2023-01-25T07:19:50Z,3993172633,167,,3992484573,56,Left,3992484577,233,689,3994133567,178,,3993172357,385,,3992484575,286,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130767,684,5,2,76,29,3b4nxgvmwzstmoq6borytkwx1,0,69.5,101.4,2023-01-23T21:51:50.562Z,2023-01-25T07:19:54Z,3992484601,347,,3992484603,361,,3992485085,233,690,3992484599,56,Left,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130771,690,5,2,76,29,alyavx3ad35bp1xuwmqk7sgev,1,30.5,-1.4,2023-01-23T21:51:50.562Z,2023-01-25T07:19:54Z,3992484627,347,,3992484625,56,Back,3992485081,233,684,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130783,691,1,2,76,34,alyavx3ad35bp1xuwmqk7sgev,0,33.6,0,2023-01-23T21:51:55.662Z,2023-01-25T07:23:38Z,3992484695,140,63.8,3992484699,212,34.8,3993172683,189,,3992484701,213,0.4,3992484703,1,,3992484691,107,,3992484693,56,Right,3992484697,141,20.2,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130777,685,4,2,76,38,3b4nxgvmwzstmoq6borytkwx1,1,37.5,79.8,2023-01-23T21:51:58.971Z,2023-01-25T07:23:45Z,3992484661,56,Back,3992484663,152,,3992484717,233,692,3992484657,13,,3992484665,286,,3992484659,295,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130787,692,4,2,76,38,alyavx3ad35bp1xuwmqk7sgev,0,62.5,20.2,2023-01-23T21:51:58.972Z,2023-01-25T07:23:45Z,3992484715,285,,3994136161,178,,3992484709,295,,3992484713,152,,3992484707,13,,3992484721,233,685,3992484711,56,Right,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130833,686,1,2,77,3,3b4nxgvmwzstmoq6borytkwx1,0,33.8,83.5,2023-01-23T21:52:24.410Z,2023-01-25T07:23:49Z,3994136243,178,,3992484979,212,29.2,3992504555,155,,3992484975,140,59.3,3992484977,141,100.0,3992484973,56,Left,3992484969,5,,3992484971,152,,c406oul95r3jvmbebcge5oz4l,R. Abascal,3992484981,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130835,687,5,2,77,5,3b4nxgvmwzstmoq6borytkwx1,0,64.6,101.5,2023-01-23T21:52:26.102Z,2023-01-25T07:23:51Z,3992484985,56,Left,3992485129,233,693,3992484987,347,,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130851,693,5,2,77,5,alyavx3ad35bp1xuwmqk7sgev,1,35.4,-1.5,2023-01-23T21:52:26.102Z,2023-01-25T07:23:51Z,3992485111,347,,3992485125,233,687,3992485109,56,Back,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130863,694,1,2,77,20,alyavx3ad35bp1xuwmqk7sgev,0,36.7,0,2023-01-23T21:52:41.878Z,2023-01-25T07:23:59Z,3992485163,1,,3992485161,213,0.6,3992485153,56,Center,3992485157,141,22.8,3992485151,107,,3992485159,212,30.8,3992485155,140,61.5,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130887,688,1,2,77,22,3b4nxgvmwzstmoq6borytkwx1,0,39.2,75.5,2023-01-23T21:52:43.837Z,2023-01-25T07:25:01Z,3992485255,213,0.1,3992485247,56,Left,3994136979,178,,3992485245,157,,3992485251,141,85.2,3992485257,1,,3992485253,212,65.3,3992485249,140,100.0,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130891,689,5,2,77,28,3b4nxgvmwzstmoq6borytkwx1,0,101.2,83,2023-01-23T21:52:49.624Z,2023-01-25T07:25:06Z,3992485271,56,Left,3992485291,233,695,3992485273,346,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130895,695,5,2,77,28,alyavx3ad35bp1xuwmqk7sgev,1,-1.2,17,2023-01-23T21:52:49.624Z,2023-01-25T07:25:06Z,3992485277,346,,3992485275,56,Back,3992485281,233,689,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130935,696,1,2,77,33,alyavx3ad35bp1xuwmqk7sgev,1,2.6,43.8,2023-01-23T21:52:54.929Z,2023-01-25T07:25:14Z,3992485447,213,0.9,3992485443,141,75.5,3992485441,140,17.4,3992485437,124,,3992485439,56,Back,3992485445,212,26.6,3992485451,237,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130941,697,1,2,77,38,alyavx3ad35bp1xuwmqk7sgev,1,23.4,76.9,2023-01-23T21:52:59.754Z,2023-01-25T07:25:24Z,3992485489,140,8.1,3992485495,213,4.0,3992485493,212,23.9,3992485487,56,Back,3992485491,141,50.9,3994137327,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130961,698,1,2,77,42,alyavx3ad35bp1xuwmqk7sgev,1,8.1,50.9,2023-01-23T21:53:03.141Z,2023-01-25T07:25:30Z,3992485559,213,5.7,3994137415,178,,3992485555,141,34.2,3992485551,56,Back,3992485553,140,23.9,3992485557,212,20.1,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130975,699,1,2,77,47,alyavx3ad35bp1xuwmqk7sgev,1,33.6,29.7,2023-01-23T21:53:08.527Z,2023-01-25T07:25:34Z,3992485621,212,54.5,3992485611,155,,3992485617,140,62.8,3992485613,196,,3992485623,213,1.0,3994137447,178,,3992485619,141,96.0,3992485615,56,Left,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3992485625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130979,700,3,2,77,51,alyavx3ad35bp1xuwmqk7sgev,0,66.6,93.4,2023-01-23T21:53:12.758Z,2023-01-25T07:25:43Z,3992485645,286,,3993173315,465,,3992485697,233,691,3992485643,56,Left,3994137559,178,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130987,691,7,2,77,51,3b4nxgvmwzstmoq6borytkwx1,1,33.4,6.6,2023-01-23T21:53:12.818Z,2023-01-25T07:25:49Z,3992485679,56,Back,3993173359,385,,3992485693,233,700,3992485681,285,,3994137633,178,,3992485677,167,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500130989,692,5,2,77,53,3b4nxgvmwzstmoq6borytkwx1,0,35.6,-1,2023-01-23T21:53:14.132Z,2023-01-25T07:25:52Z,3992486383,233,701,3992485687,56,Back,3992485689,347,,,,,,,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131133,701,5,2,77,53,alyavx3ad35bp1xuwmqk7sgev,1,64.4,101,2023-01-23T21:53:14.132Z,2023-01-25T07:25:52Z,3992486379,233,692,3992486361,347,,3992486359,56,Left,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131103,693,18,2,78,34,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-23T21:53:55.634Z,2023-01-25T07:25:57Z,3992486199,44,Midfielder,3992486237,55,694,3992486197,42,,3992486201,59,24,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131107,694,19,2,78,34,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-23T21:53:55.635Z,2023-01-25T07:25:58Z,3992486229,293,3,3992486219,42,,3992486225,59,13,3992486227,292,5,3992486223,145,4,3992486233,55,693,3992486231,44,Midfielder,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131141,702,1,2,78,46,alyavx3ad35bp1xuwmqk7sgev,0,64.4,100,2023-01-23T21:54:06.996Z,2023-01-25T07:26:03Z,3992486413,213,6.0,3992486407,140,83.9,3992486403,107,,3992486411,212,21.6,3992488141,189,,3992486415,1,,3992486405,56,Left,3992486409,141,91.4,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131159,695,1,2,78,46,3b4nxgvmwzstmoq6borytkwx1,0,8.6,29.5,2023-01-23T21:54:07.273Z,2023-01-25T07:26:21Z,3992486441,56,Right,3992486443,140,60.2,3992486447,212,56.8,3992486439,157,,3992486451,1,,3992486445,141,4.4,3992486475,189,,3994137951,178,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,3992486449,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131181,705,1,2,78,50,alyavx3ad35bp1xuwmqk7sgev,1,42.5,91.6,2023-01-23T21:54:11.612Z,2023-01-25T07:26:32Z,3992486495,213,3.6,3992486489,140,15.5,3992486493,212,31.4,3992486491,141,71.7,3992486487,56,Back,3994138085,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131185,706,1,2,78,56,alyavx3ad35bp1xuwmqk7sgev,1,17.4,69.1,2023-01-23T21:54:17.676Z,2023-01-25T07:26:38Z,3992486509,141,42.3,3992486505,56,Back,3992486513,213,4.9,3992486507,140,20.9,3992486511,212,18.6,3994138131,178,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131189,707,1,2,78,59,alyavx3ad35bp1xuwmqk7sgev,1,20.6,41.8,2023-01-23T21:54:19.992Z,2023-01-25T07:26:44Z,3992486539,213,2.4,3992486529,140,10.8,3992486525,56,Back,3994138191,178,,3992486533,141,55.2,3992486537,212,13.7,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131209,708,1,2,79,1,alyavx3ad35bp1xuwmqk7sgev,1,10.7,56.9,2023-01-23T21:54:22.831Z,2023-01-25T07:26:48Z,3992486619,140,44.0,3992486625,213,0.5,3992486615,155,,3994138239,178,,3992486621,141,87.3,3992486623,212,40.6,3992486627,1,,3992486617,56,Back,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131221,709,1,2,79,6,alyavx3ad35bp1xuwmqk7sgev,1,52.5,87.6,2023-01-23T21:54:27.122Z,2023-01-25T07:26:55Z,3992486689,140,78.6,3992486695,213,0.2,3994138315,178,,3992486693,212,27.8,3992486691,141,94.6,3992486687,56,Left,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131223,710,1,2,79,12,alyavx3ad35bp1xuwmqk7sgev,1,82.6,86.3,2023-01-23T21:54:33.620Z,2023-01-25T07:27:01Z,3992486705,212,9.7,3994138417,178,,3992486699,56,Center,3992486701,140,78.6,3992486707,213,4.3,3992486703,141,73.4,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131225,711,1,2,79,14,alyavx3ad35bp1xuwmqk7sgev,1,78.6,73.4,2023-01-23T21:54:35.660Z,2023-01-25T07:27:06Z,3992486723,212,7.2,3992486717,56,Center,3992486721,141,62.8,3992486719,140,78.9,3992486725,213,4.8,3994138463,178,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131227,712,1,2,79,15,alyavx3ad35bp1xuwmqk7sgev,0,78.9,62.8,2023-01-23T21:54:36.411Z,2023-01-25T07:27:16Z,3992486733,141,69.3,3992486737,213,0.7,3992486731,140,84.4,3992486735,212,7.3,3994138607,178,,3992486729,56,Center,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131229,696,8,2,79,15,3b4nxgvmwzstmoq6borytkwx1,1,19.2,36.1,2023-01-23T21:54:36.784Z,2023-01-25T07:27:20Z,3993175089,385,,3992486739,56,Back,3994138643,178,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500131231,697,49,2,79,17,3b4nxgvmwzstmoq6borytkwx1,1,20.7,27.1,2023-01-23T21:54:38.180Z,2023-01-25T07:27:25Z,,,,,,,,,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
