id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2521918503,589,1,2,69,2,491xixnlsp75o7cr3w2gc1o0z,1,21.5,36.6,2023-03-18T19:32:42.413Z,2023-03-18T19:32:45Z,4107286397,141,69.7,4107286399,212,22.7,4107286395,140,24.5,4107286401,213,1.4,4107286393,56,Back,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918553,590,1,2,69,4,491xixnlsp75o7cr3w2gc1o0z,1,24.2,69.4,2023-03-18T19:32:45.269Z,2023-03-18T19:32:49Z,4107286695,213,5.2,4107286693,212,20.8,4107286689,140,33.2,4107286691,141,42.1,4107286687,56,Back,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918579,591,1,2,69,8,491xixnlsp75o7cr3w2gc1o0z,1,36.8,34.9,2023-03-18T19:32:48.958Z,2023-03-18T19:32:50Z,4107286789,141,6.5,4107286791,212,28.7,4107286785,56,Right,4107286793,213,5.5,4107286787,140,57.0,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918673,592,1,2,69,10,491xixnlsp75o7cr3w2gc1o0z,1,57,6.5,2023-03-18T19:32:50.854Z,2023-03-18T19:32:57Z,4107287353,140,52.1,4107287355,141,22.2,4107287359,213,2.0,4107287351,56,Center,4107287357,212,11.9,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918685,593,1,2,69,15,491xixnlsp75o7cr3w2gc1o0z,0,58,23.7,2023-03-18T19:32:56.190Z,2023-03-18T19:33:00Z,4107287411,141,32.1,4107287407,56,Center,4107287417,213,0.3,4107287409,140,76.7,4107287415,212,20.4,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918693,647,49,2,69,17,dich5v7sw466smbqap0d9rbyj,1,26.8,76.4,2023-03-18T19:32:57.938Z,2023-03-18T19:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918755,648,1,2,69,18,dich5v7sw466smbqap0d9rbyj,1,33.7,82.5,2023-03-18T19:32:59.185Z,2023-03-18T19:33:00Z,4107287777,213,5.9,4107287767,56,Back,4107287775,212,8.0,4107287769,140,40.6,4107287771,141,77.6,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918801,649,1,2,69,20,dich5v7sw466smbqap0d9rbyj,1,40.6,77.6,2023-03-18T19:33:00.490Z,2023-03-18T19:33:02Z,4107287963,140,35.9,4107287969,213,3.9,4107287961,56,Back,4107287967,212,6.6,4107287965,141,71.1,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918825,650,1,2,69,22,dich5v7sw466smbqap0d9rbyj,1,35.3,67.7,2023-03-18T19:33:02.753Z,2023-03-18T19:33:04Z,4107288085,56,Back,4107288091,212,13.5,4107288087,140,25.1,4107288093,213,2.5,4107288089,141,79.7,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918879,651,1,2,69,24,dich5v7sw466smbqap0d9rbyj,1,25.1,79.7,2023-03-18T19:33:04.505Z,2023-03-18T19:33:07Z,4107288401,213,4.5,4107288395,141,48.8,4107288387,56,Back,4107288399,212,21.3,4107288391,140,21.6,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521918941,652,1,2,69,26,dich5v7sw466smbqap0d9rbyj,1,23.4,41.8,2023-03-18T19:33:07.033Z,2023-03-18T19:33:10Z,4107288669,212,7.7,4107288663,56,Back,4107288671,213,0.4,4107288667,141,46.1,4107288665,140,30.2,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919017,653,1,2,69,30,dich5v7sw466smbqap0d9rbyj,1,29.4,55.7,2023-03-18T19:33:10.641Z,2023-03-18T19:33:16Z,4107288977,141,93.5,4107288975,140,31.0,4107288981,213,1.5,4107288979,212,25.8,4107288971,56,Back,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919043,654,1,2,69,35,dich5v7sw466smbqap0d9rbyj,1,36.5,81.8,2023-03-18T19:33:16.041Z,2023-03-18T19:33:17Z,4107289149,212,8.5,4107289141,140,29.3,4107289153,213,3.6,4107289145,141,76.1,4107289139,56,Back,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919053,655,1,2,69,37,dich5v7sw466smbqap0d9rbyj,1,29.3,75.6,2023-03-18T19:33:17.625Z,2023-03-18T19:33:19Z,4107289231,212,11.6,4107289229,141,78.6,4107289233,213,3.0,4107289225,56,Back,4107289227,140,18.4,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919093,656,1,2,69,38,dich5v7sw466smbqap0d9rbyj,1,18.4,78.6,2023-03-18T19:33:19.136Z,2023-03-18T19:33:22Z,4107289445,212,21.9,4107289439,56,Back,4107289443,141,54.3,4107289447,213,4.0,4107289441,140,4.7,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919171,657,1,2,69,41,dich5v7sw466smbqap0d9rbyj,1,5.3,52.2,2023-03-18T19:33:22.353Z,2023-03-18T19:33:26Z,4107289847,212,20.1,4107289845,141,25.0,4107289843,140,12.8,4107289849,213,5.1,4107289841,56,Back,,,,,,,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919223,658,1,2,69,46,dich5v7sw466smbqap0d9rbyj,1,20.2,23.6,2023-03-18T19:33:26.785Z,2023-03-18T19:33:29Z,4107290153,140,29.4,4107290155,141,5.5,4107290151,56,Back,4107290159,213,5.4,4107290157,212,15.6,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919273,659,1,2,69,48,dich5v7sw466smbqap0d9rbyj,1,29.4,5.5,2023-03-18T19:33:29.209Z,2023-03-18T19:33:31Z,4107290397,140,22.5,4107290403,213,2.1,4107290399,141,22.7,4107290401,212,13.8,4107290395,56,Back,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919357,660,1,2,69,51,dich5v7sw466smbqap0d9rbyj,1,22.7,24.4,2023-03-18T19:33:31.697Z,2023-03-18T19:33:36Z,4107290895,56,Back,4107290903,213,2.0,4107290901,212,24.1,4107290897,140,12.8,4107290899,141,56.3,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919423,661,1,2,69,55,dich5v7sw466smbqap0d9rbyj,1,22.5,65.3,2023-03-18T19:33:36.209Z,2023-03-18T19:33:40Z,4107291273,212,20.2,4107291275,213,1.3,4107291269,140,27.0,4107291271,141,94.2,4107291267,56,Back,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919455,662,1,2,70,0,dich5v7sw466smbqap0d9rbyj,1,27.2,93.2,2023-03-18T19:33:40.617Z,2023-03-18T19:33:42Z,4107291409,140,30.5,4107291415,213,5.1,4107291411,141,79.5,4107291407,56,Back,4107291413,212,9.9,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919505,663,1,2,70,2,dich5v7sw466smbqap0d9rbyj,0,30.5,79.5,2023-03-18T19:33:42.403Z,2023-03-18T19:33:45Z,4107291689,140,57.5,4107291695,213,0.2,4107291693,212,28.7,4107291687,56,Left,4107291685,155,,4107291691,141,86.4,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919527,594,49,2,70,4,491xixnlsp75o7cr3w2gc1o0z,1,40.7,25.8,2023-03-18T19:33:44.598Z,2023-03-20T13:30:13Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919649,595,1,2,70,5,491xixnlsp75o7cr3w2gc1o0z,1,43.3,23.9,2023-03-18T19:33:46.381Z,2023-03-20T13:30:23Z,4107292401,56,Back,4107292409,213,2.0,4107292407,212,24.2,4107292403,140,34.6,4107292405,141,56.9,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919687,596,1,2,70,11,491xixnlsp75o7cr3w2gc1o0z,1,36.3,55.7,2023-03-18T19:33:51.694Z,2023-03-20T13:30:28Z,4107292663,213,0.3,4107292657,140,52.1,4107292661,212,17.3,4107292655,56,Center,4107292659,141,63.1,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919695,597,1,2,70,13,491xixnlsp75o7cr3w2gc1o0z,0,52.8,62.7,2023-03-18T19:33:53.918Z,2023-03-20T13:30:36Z,4107292715,141,29.9,4107292709,56,Back,4107292725,213,4.4,4107292711,140,45.2,4107292719,212,23.7,,,,,,,,,,4ocmdia4dhnz2jdxr3n8sf8r8,Hernâni Infande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919705,664,49,2,70,14,dich5v7sw466smbqap0d9rbyj,1,51.5,77.6,2023-03-18T19:33:54.809Z,2023-03-18T19:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919799,665,1,2,70,19,dich5v7sw466smbqap0d9rbyj,1,82.8,66,2023-03-18T19:33:59.536Z,2023-03-20T13:31:02Z,4107294285,210,15,4107293309,140,91.6,4107293315,213,0.3,4107293313,212,9.6,4107293303,56,Center,4107294287,154,,4107293311,141,69.7,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919803,666,15,2,70,20,dich5v7sw466smbqap0d9rbyj,1,94.2,69,2023-03-18T19:34:01.162Z,2023-03-20T13:31:02Z,4107293609,82,,4107293339,64,,4107294317,231,54.3,4107294301,55,665,4107293337,22,,4107294305,102,50.2,4107293665,233,598,4107294293,72,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,4112905401,78,,4107294299,154,,4107294313,147,4107294315,230,4107294311,146,95.4,4107294297,29,4107294307,103,19,4107293341,56,Center,99.3,,65.2,,,,,,,,,,,
2521919815,598,10,2,70,20,491xixnlsp75o7cr3w2gc1o0z,1,6.9,35.4,2023-03-18T19:34:01.262Z,2023-03-18T19:34:04Z,4107293413,56,Back,4107293685,233,666,4107293411,94,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919831,599,6,2,70,22,491xixnlsp75o7cr3w2gc1o0z,0,6.8,32.9,2023-03-18T19:34:02.449Z,2023-03-20T13:31:09Z,4107293497,56,Back,4107293557,233,667,4107293499,73,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521919825,667,6,2,70,22,dich5v7sw466smbqap0d9rbyj,1,93.2,67.1,2023-03-18T19:34:02.449Z,2023-03-18T19:34:03Z,4107293451,73,,4107293449,56,Center,4107293541,233,599,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920419,669,1,2,70,59,dich5v7sw466smbqap0d9rbyj,1,99.7,99.3,2023-03-18T19:34:40.123Z,2023-03-20T13:31:19Z,4112905535,20,,4107296891,140,98.0,4107298883,154,,4107296881,2,,4107296889,56,Center,4107296885,155,,4107298881,210,13,4107296893,141,53.6,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,4107296895,212,1,4107296883,6,,4107296887,223,4107296897,213,,,,,,,,,,,,4.7,31.1,,,,,,,,,,,,
2521920481,670,44,2,71,0,dich5v7sw466smbqap0d9rbyj,1,95.4,56.1,2023-03-18T19:34:40.972Z,2023-03-18T19:37:42Z,4107311587,233,601,4107297219,286,,4107297217,56,Center,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920463,601,44,2,71,0,491xixnlsp75o7cr3w2gc1o0z,0,4.6,43.9,2023-03-18T19:34:40.973Z,2023-03-18T19:37:43Z,4107311285,285,,4107311599,233,670,4107297157,56,Back,,,,,,,,,,,,,,,,d4zft3r7ot8q6dqqhqugbba0a,Fábio Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920491,671,13,2,71,1,dich5v7sw466smbqap0d9rbyj,1,97,52.6,2023-03-18T19:34:42.129Z,2023-03-20T13:31:20Z,4107298909,103,70.8,4107297267,16,,4107298913,230,99.4,4107298899,154,,4107298917,231,50.5,4107297269,56,Center,4107297535,25,,4107298897,29,,8zt0zlypar7m1eqj4zu8ul695,João Basso,4107297541,328,,4107298907,102,54.3,4107298903,55,4107297537,15,4107298895,74,,,,,,,,,,,,669,,,,,,,,,,,
2521920469,602,5,2,71,4,491xixnlsp75o7cr3w2gc1o0z,1,-1.3,44.9,2023-03-18T19:34:44.973Z,2023-03-18T19:34:46Z,4107297185,346,,4107297183,56,Back,4107297309,233,672,,,,,,,,,,,,,,,,d4zft3r7ot8q6dqqhqugbba0a,Fábio Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920493,672,5,2,71,4,dich5v7sw466smbqap0d9rbyj,0,101.3,55.1,2023-03-18T19:34:44.973Z,2023-03-18T19:44:07Z,4107297279,56,Center,4107297325,233,602,4107297281,346,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920611,603,1,2,71,14,491xixnlsp75o7cr3w2gc1o0z,1,3.8,43.9,2023-03-18T19:34:54.389Z,2023-03-18T19:34:57Z,4107298033,141,28.8,4107298029,56,Back,4107298041,237,,4107298027,124,,4107298035,212,10.4,4107298031,140,5.3,4107298037,213,4.9,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920677,604,1,2,71,17,491xixnlsp75o7cr3w2gc1o0z,1,13.2,34.9,2023-03-18T19:34:57.533Z,2023-03-18T19:35:01Z,4107298397,141,70.0,4107298399,212,23.9,4107298395,140,15.0,4107298401,213,1.5,4107298393,56,Back,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920709,605,1,2,71,20,491xixnlsp75o7cr3w2gc1o0z,1,19.4,76,2023-03-18T19:35:01.157Z,2023-03-18T19:35:03Z,4107298573,56,Back,4107298579,212,18.0,4107298581,213,0.8,4107298575,140,31.0,4107298577,141,95.4,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920773,606,1,2,71,22,491xixnlsp75o7cr3w2gc1o0z,1,30.9,95.3,2023-03-18T19:35:03.293Z,2023-03-18T19:35:07Z,4107298963,212,10.5,4107298957,56,Back,4107298961,141,95.7,4107298959,140,40.9,4107298965,213,0.0,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920783,607,3,2,71,23,491xixnlsp75o7cr3w2gc1o0z,0,57.1,95.8,2023-03-18T19:35:04.062Z,2023-03-20T13:55:03Z,4107299033,56,Left,4112958283,211,,4112958601,465,,4107299035,286,,,,,,,,,,,,,,4ocmdia4dhnz2jdxr3n8sf8r8,Hernâni Infande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522985533,884,12,2,71,25,dich5v7sw466smbqap0d9rbyj,1,34.9,3.8,2023-03-18T19:35:05.723Z,2023-03-20T13:55:16Z,4112959001,167,,4112959009,212,4.8,4112959007,141,0.0,4112959003,56,Back,4112959005,140,38.2,4112959011,213,5.5,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920855,673,43,2,71,25,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-03-18T19:35:06.063Z,2023-03-20T13:55:03Z,4107305271,167,0,4107299481,285,0,4112958669,144,7,4107308429,233,607,4107299479,56,Back,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920879,608,5,2,71,30,491xixnlsp75o7cr3w2gc1o0z,1,58,101.2,2023-03-18T19:35:10.626Z,2023-03-18T19:44:07Z,4107299685,233,674,4107299603,347,,4107299601,56,Left,,,,,,,,,,,,,,,,4ocmdia4dhnz2jdxr3n8sf8r8,Hernâni Infande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920895,674,5,2,71,30,dich5v7sw466smbqap0d9rbyj,0,42,-1.2,2023-03-18T19:35:10.626Z,2023-03-18T19:37:05Z,4107299671,56,Back,4107299673,347,,4107299715,233,608,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921127,609,1,2,71,48,491xixnlsp75o7cr3w2gc1o0z,1,54.1,100,2023-03-18T19:35:28.565Z,2023-03-18T19:35:31Z,4107300891,213,5.5,4107300887,141,88.9,4107300881,107,,4107300889,212,11.6,4107300885,140,61.6,4107300883,56,Left,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921203,610,1,2,71,51,491xixnlsp75o7cr3w2gc1o0z,1,63,71.7,2023-03-18T19:35:31.685Z,2023-03-18T19:35:36Z,4107301271,56,Center,4107301279,213,4.1,4107301277,212,13.6,4107301273,140,55.5,4107301275,141,55.4,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921231,611,1,2,71,55,491xixnlsp75o7cr3w2gc1o0z,1,58.9,53.1,2023-03-18T19:35:36.381Z,2023-03-18T19:35:38Z,4107301437,141,51.8,4107301439,212,11.3,4107301441,213,6.2,4107301435,140,69.6,4107301433,56,Center,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921241,612,3,2,71,57,491xixnlsp75o7cr3w2gc1o0z,1,66.9,45.6,2023-03-18T19:35:38.104Z,2023-03-20T13:55:30Z,4112959341,464,,4107301489,286,,4107301493,233,675,4107301487,56,Center,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921223,675,45,2,71,57,dich5v7sw466smbqap0d9rbyj,0,33.1,54.4,2023-03-18T19:35:38.104Z,2023-03-18T19:35:39Z,4107301383,285,,4107301529,233,612,4107301381,56,Back,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921253,613,1,2,71,58,491xixnlsp75o7cr3w2gc1o0z,0,67,50.1,2023-03-18T19:35:38.902Z,2023-03-20T13:55:39Z,4107301551,56,Center,4107301553,140,79.1,4107301559,213,0.7,4107301555,141,67.4,4107301557,212,17.3,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921267,676,12,2,71,59,dich5v7sw466smbqap0d9rbyj,1,19.4,31.8,2023-03-18T19:35:40.346Z,2023-03-20T13:55:47Z,4112960099,140,30.5,4112960105,213,5.5,4107301619,56,Back,4112960103,212,16.4,4112960101,141,14.9,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921293,677,61,2,72,1,dich5v7sw466smbqap0d9rbyj,0,28.1,26,2023-03-18T19:35:41.881Z,2023-03-18T19:35:42Z,4107301759,56,Back,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921339,614,1,2,72,3,491xixnlsp75o7cr3w2gc1o0z,0,76.8,92.9,2023-03-18T19:35:43.989Z,2023-03-20T13:55:58Z,4112960391,224,,4107302005,141,83.3,4107302003,140,83.1,4107302007,212,9.3,4112960393,72,,4107301999,155,,4107302009,213,5.5,4107302001,56,Left,3zkqv88qpc3tm22pex5qfillh,Antunes,4107301997,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522985865,885,61,2,72,4,dich5v7sw466smbqap0d9rbyj,1,13.5,22.2,2023-03-18T19:35:45.214Z,2023-03-20T13:56:08Z,4112960633,56,Back,,,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921359,678,12,2,72,5,dich5v7sw466smbqap0d9rbyj,1,4.7,40.6,2023-03-18T19:35:46.352Z,2023-03-18T19:35:47Z,4107302161,212,19.3,4107302155,56,Back,4107302157,140,0.0,4107302163,213,4.4,4107302159,141,13.6,4107302249,167,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921375,615,6,2,72,6,491xixnlsp75o7cr3w2gc1o0z,1,92.8,82.8,2023-03-18T19:35:46.894Z,2023-03-18T19:35:48Z,4107302227,56,Left,4107302277,233,679,4107302231,73,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921367,679,6,2,72,6,dich5v7sw466smbqap0d9rbyj,0,7.2,17.2,2023-03-18T19:35:46.894Z,2023-03-20T13:56:18Z,4107302189,73,,4107302187,56,Back,4107302313,233,615,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921899,616,1,2,72,35,491xixnlsp75o7cr3w2gc1o0z,0,99.5,99.5,2023-03-18T19:36:15.886Z,2023-03-20T13:56:15Z,4107305007,212,34.4,4107304993,2,,4107304995,6,,4107305067,233,681,4107305011,1,,4107305005,141,49.1,4107305003,140,96.4,4107304997,155,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,4107305009,213,,4107305001,56,Center,4112961007,20,4107304999,223,,,,,,,,,,,,,4.6,,,,,,,,,,,,
2521921889,680,44,2,72,37,dich5v7sw466smbqap0d9rbyj,1,3.8,50.4,2023-03-18T19:36:17.968Z,2023-03-18T19:36:21Z,4107304937,285,,4107305045,233,617,4107304931,56,Back,,,,,,,,,,,,,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921901,617,44,2,72,37,491xixnlsp75o7cr3w2gc1o0z,0,96.2,49.6,2023-03-18T19:36:17.969Z,2023-03-18T19:36:55Z,4107305063,233,680,4107305017,286,,4107305015,56,Center,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521921895,681,11,2,72,39,dich5v7sw466smbqap0d9rbyj,1,4.1,50,2023-03-18T19:36:19.952Z,2023-03-20T13:56:22Z,4107304979,88,,4107305073,233,616,4107304977,56,Back,4112961201,378,,,,,,,,,,,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521922123,682,1,2,72,47,dich5v7sw466smbqap0d9rbyj,1,13.2,49.7,2023-03-18T19:36:27.983Z,2023-03-18T19:36:35Z,4107306151,123,,4107306159,212,13.0,4107306153,56,Back,4107306155,140,25.5,4107306163,213,6.2,4107306157,141,47.5,,,,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521922127,683,61,2,72,54,dich5v7sw466smbqap0d9rbyj,0,52,39.8,2023-03-18T19:36:34.800Z,2023-03-18T19:36:47Z,4107306177,56,Center,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
