id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/15/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2459010137,491,6,2,52,0,cgvbluoerzbzcr7aaxge3wkcv,0,2,69.1,2022-09-11T20:39:48.824Z,2022-09-14T04:18:30Z,3774996713,233,513,3774996655,56,Back,3774996657,73,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010135,513,6,2,52,0,26t6lvlpql4w5wu1ih73qpy36,1,98,30.9,2022-09-11T20:39:48.824Z,2022-09-14T04:18:30Z,3774996647,56,Center,3774996649,75,,3774996687,233,491,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010341,514,1,2,52,28,26t6lvlpql4w5wu1ih73qpy36,1,99.5,0.5,2022-09-11T20:40:16.661Z,2022-09-14T04:18:35Z,3774998257,213,1.8,3774998247,6,,3778750727,178,,3774998249,56,Right,3774998253,141,19.0,3774998251,140,96.3,3774998255,212,13.0,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010361,515,1,2,52,29,26t6lvlpql4w5wu1ih73qpy36,1,96.3,19,2022-09-11T20:40:17.664Z,2022-09-14T04:18:38Z,3774998365,56,Right,3774998375,212,11.3,3774998373,141,6.7,3774998369,140,89.1,3778750741,178,,3776075521,156,,3774998379,213,4.0,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010395,516,1,2,52,30,26t6lvlpql4w5wu1ih73qpy36,1,88.5,6.8,2022-09-11T20:40:18.683Z,2022-09-14T04:19:01Z,3774998567,141,11.8,3774998569,212,16.9,3778750919,178,,3774998565,140,72.7,3774998563,56,Right,3774998571,213,2.9,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010399,517,1,2,52,33,26t6lvlpql4w5wu1ih73qpy36,0,72.7,11.8,2022-09-11T20:40:21.499Z,2022-09-14T04:19:06Z,3778750941,178,,3774998605,141,50.0,3774998601,56,Center,3774998607,212,33.0,3774998609,213,0.9,3774998611,1,,3776075619,224,,3774998603,140,92.1,33qmom9yrc1ft1cte9qju1djp,André Horta,3776075621,20,,3774998599,155,3774998597,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010421,493,12,2,52,34,cgvbluoerzbzcr7aaxge3wkcv,1,9.4,53.4,2022-09-11T20:40:22.752Z,2022-09-14T04:19:12Z,3774999367,167,,3774999369,140,8.1,3778750969,178,,3774998781,56,Back,3774999375,213,4.7,3774999373,212,36.7,3774999371,141,0.0,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010427,494,5,2,52,38,cgvbluoerzbzcr7aaxge3wkcv,0,6.5,-1,2022-09-11T20:40:26.155Z,2022-09-14T04:19:16Z,3774998845,56,Back,3775000107,233,519,3774998847,347,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010501,519,5,2,52,38,26t6lvlpql4w5wu1ih73qpy36,1,93.5,101,2022-09-11T20:40:26.155Z,2022-09-14T04:19:16Z,3774999405,347,,3774999403,56,Left,3775000197,233,494,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010441,518,43,2,52,41,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T20:40:29.238Z,2022-09-11T20:40:39Z,3774998999,56,Center,3774999247,144,6,3774999001,73,0,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010505,520,1,2,52,49,26t6lvlpql4w5wu1ih73qpy36,1,93.6,100,2022-09-11T20:40:37.774Z,2022-09-14T04:19:19Z,3774999423,56,Left,3774999421,107,,3774999425,140,88.9,3774999431,213,3.8,3774999429,212,6.4,3774999427,141,95.4,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011513,544,1,2,52,50,26t6lvlpql4w5wu1ih73qpy36,0,83.6,98.1,2022-09-11T20:40:38.347Z,2022-09-14T04:19:28Z,3775009943,213,4.5,3778751069,178,,3775009941,212,17.4,3775009937,140,79.9,3775009939,141,73.2,3775009933,56,Center,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459224311,863,8,2,52,51,cgvbluoerzbzcr7aaxge3wkcv,1,21.7,28.8,2022-09-11T20:40:39.317Z,2022-09-14T04:19:33Z,3776075971,56,Back,3778751081,178,,3776076005,383,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010511,495,49,2,52,52,cgvbluoerzbzcr7aaxge3wkcv,1,27.2,27.5,2022-09-11T20:40:40.802Z,2022-09-14T04:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010545,496,1,2,52,52,cgvbluoerzbzcr7aaxge3wkcv,1,27.2,27.5,2022-09-11T20:40:41.124Z,2022-09-14T04:19:41Z,3778751155,178,,3774999667,213,5.6,3774999659,56,Back,3774999665,212,19.5,3774999661,140,41.1,3774999663,141,8.5,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459724013,1489,43,2,52,58,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T20:40:46.243Z,2022-09-14T05:15:38Z,3778769125,178,0,3778769147,144,82,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010555,497,61,2,52,58,cgvbluoerzbzcr7aaxge3wkcv,0,67.4,4.1,2022-09-11T20:40:46.311Z,2022-09-14T04:19:50Z,3778751257,178,,3774999761,56,Right,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010565,521,12,2,52,59,26t6lvlpql4w5wu1ih73qpy36,1,35.9,96.2,2022-09-11T20:40:47.231Z,2022-09-14T04:19:53Z,3778751265,178,,3774999873,167,,3774999839,141,100.0,3774999837,140,34.2,3774999835,56,Back,3774999841,212,4.1,3774999843,213,2.0,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010569,498,5,2,52,59,cgvbluoerzbzcr7aaxge3wkcv,1,67.6,-1.3,2022-09-11T20:40:47.625Z,2022-09-14T04:19:56Z,3774999849,56,Right,3774999921,233,522,3774999851,347,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010573,522,5,2,52,59,26t6lvlpql4w5wu1ih73qpy36,0,32.4,101.3,2022-09-11T20:40:47.625Z,2022-09-14T04:19:55Z,3774999857,56,Back,3774999943,233,498,3774999859,347,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010639,499,1,2,53,5,cgvbluoerzbzcr7aaxge3wkcv,1,62.1,0,2022-09-11T20:40:53.345Z,2022-09-14T04:19:59Z,3775000335,141,23.3,3775000329,107,,3775000331,56,Back,3775000333,140,40.3,3775000337,212,28.3,3775000341,1,,3775000339,213,2.5,,,,cvqqwbdd3dttekkcooh7i80h6,João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010673,500,1,2,53,9,cgvbluoerzbzcr7aaxge3wkcv,1,41.4,32.6,2022-09-11T20:40:57.346Z,2022-09-14T04:20:03Z,3775000551,212,14.2,3775000553,213,2.1,3775000549,141,50.4,3775000547,140,34.4,3778751381,178,,3775000545,56,Back,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010723,501,1,2,53,12,cgvbluoerzbzcr7aaxge3wkcv,1,36.5,52.8,2022-09-11T20:41:00.777Z,2022-09-14T04:20:06Z,3775000849,56,Back,3775000851,140,42.1,3775000853,141,75.0,3775000855,212,16.2,3778751401,178,,3775000857,213,1.2,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010729,502,1,2,53,17,cgvbluoerzbzcr7aaxge3wkcv,1,57.3,80.1,2022-09-11T20:41:05.234Z,2022-09-14T04:20:10Z,3775000897,213,6.2,3775000895,212,13.3,3778751425,178,,3775000891,140,69.9,3775000893,141,78.6,3775000889,56,Center,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010781,503,1,2,53,18,cgvbluoerzbzcr7aaxge3wkcv,0,70.6,78.6,2022-09-11T20:41:07.137Z,2022-09-14T04:20:14Z,3775001191,141,88.4,3775001195,212,24.5,3775001187,140,93.1,3775001199,213,0.3,3778751455,178,,3775001183,56,Left,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459728929,1538,67,2,53,21,cgvbluoerzbzcr7aaxge3wkcv,1,88.8,87.4,2022-09-11T20:41:09.767Z,2022-09-14T06:28:24Z,3778796277,233,1550,,,,,,,,,,,,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459728927,1550,67,2,53,21,26t6lvlpql4w5wu1ih73qpy36,0,11.2,12.6,2022-09-11T20:41:09.768Z,2022-09-14T06:23:23Z,3778796281,233,1538,,,,,,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010833,506,3,2,53,21,cgvbluoerzbzcr7aaxge3wkcv,0,92,87.8,2022-09-11T20:41:09.809Z,2022-09-14T04:20:18Z,3775001677,233,523,3776076337,464,,3775001521,56,Left,3775001523,286,,3778751479,178,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010773,523,7,2,53,21,26t6lvlpql4w5wu1ih73qpy36,0,8,12.2,2022-09-11T20:41:09.845Z,2022-09-14T04:20:23Z,3775001695,233,506,3776076303,385,,3775001553,285,,3775001137,56,Back,3778751507,389,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010789,504,61,2,53,21,cgvbluoerzbzcr7aaxge3wkcv,1,93.5,85.7,2022-09-11T20:41:09.966Z,2022-09-14T04:20:37Z,3778751585,178,,3775001237,56,Left,,,,,,,,,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010803,505,5,2,53,23,cgvbluoerzbzcr7aaxge3wkcv,0,101.1,85.1,2022-09-11T20:41:11.155Z,2022-09-14T04:20:41Z,3775001359,233,524,3775001299,56,Left,3775001301,346,,,,,,,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010783,524,5,2,53,23,26t6lvlpql4w5wu1ih73qpy36,1,-1.1,14.9,2022-09-11T20:41:11.155Z,2022-09-14T04:20:41Z,3775001353,233,505,3775001207,346,,3775001205,56,Back,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010907,525,1,2,53,39,26t6lvlpql4w5wu1ih73qpy36,1,4.5,50.7,2022-09-11T20:41:27.994Z,2022-09-14T04:20:45Z,3775002039,237,,3775002025,124,,3775002033,212,13.1,3775002031,141,32.6,3775002029,140,8.9,3775002035,213,5.1,3775002027,56,Back,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010923,526,1,2,53,42,26t6lvlpql4w5wu1ih73qpy36,1,8.9,32.6,2022-09-11T20:41:30.663Z,2022-09-14T04:20:51Z,3775002145,212,35.8,3775002137,155,,3775002141,140,41.4,3775002143,141,16.7,3775002139,56,Back,3775002147,213,6.0,3775002149,1,,3778751685,178,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010933,527,1,2,53,45,26t6lvlpql4w5wu1ih73qpy36,1,42.4,8,2022-09-11T20:41:34.115Z,2022-09-14T04:21:04Z,3775002227,213,5.2,3775002219,56,Back,3775002225,212,4.4,3775002223,141,2.3,3775002221,140,44.4,3778751769,178,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010949,528,1,2,53,48,26t6lvlpql4w5wu1ih73qpy36,1,44.4,2.3,2022-09-11T20:41:36.769Z,2022-09-14T04:21:07Z,3775002305,212,10.7,3775002301,140,34.9,3778751789,178,,3775002303,141,7.9,3775002299,56,Back,3775002307,213,2.8,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010963,529,1,2,53,49,26t6lvlpql4w5wu1ih73qpy36,1,34.9,7.9,2022-09-11T20:41:37.840Z,2022-09-14T04:21:11Z,3775002389,212,9.1,3775002393,213,3.4,3775002377,56,Back,3775002385,141,4.3,3775002381,140,26.6,3778751803,178,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459010999,530,1,2,53,53,26t6lvlpql4w5wu1ih73qpy36,1,26.6,4.3,2022-09-11T20:41:41.171Z,2022-09-14T04:21:13Z,3775002645,212,18.7,3775002641,140,14.9,3775002643,141,25.1,3775002639,56,Back,3775002647,213,2.3,3778751815,178,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011013,531,1,2,53,55,26t6lvlpql4w5wu1ih73qpy36,1,14.8,35,2022-09-11T20:41:43.939Z,2022-09-14T04:21:19Z,3778751869,178,,3775002725,140,20.5,3775002723,56,Back,3775002727,141,72.2,3775002729,212,26.0,3775002731,213,1.3,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011017,532,1,2,53,59,26t6lvlpql4w5wu1ih73qpy36,1,20.5,72.6,2022-09-11T20:41:47.347Z,2022-09-14T04:21:23Z,3775002777,213,6.1,3778751885,178,,3775002769,56,Back,3775002773,141,69.5,3775002771,140,30.3,3775002775,212,10.5,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011031,533,1,2,54,0,26t6lvlpql4w5wu1ih73qpy36,1,30.1,74,2022-09-11T20:41:48.564Z,2022-09-14T04:21:26Z,3776078915,156,,3775002867,56,Back,3775002869,140,26.9,3775002871,141,70.7,3775002873,212,4.0,3775002875,213,3.7,3778751901,178,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011057,534,1,2,54,2,26t6lvlpql4w5wu1ih73qpy36,1,26.5,69.2,2022-09-11T20:41:50.847Z,2022-09-14T04:21:29Z,3775003053,141,93.3,3775003051,140,25.9,3775003055,212,16.4,3775003057,213,1.6,3778751915,178,,3775003049,56,Back,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011061,535,1,2,54,5,26t6lvlpql4w5wu1ih73qpy36,0,27.4,90.3,2022-09-11T20:41:53.541Z,2022-09-14T04:21:32Z,3775003091,212,11.8,3775003093,213,6.0,3775003087,140,38.3,3775003089,141,86.0,3775003085,56,Back,3778751953,178,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011065,507,8,2,54,6,cgvbluoerzbzcr7aaxge3wkcv,1,61.9,23.5,2022-09-11T20:41:54.871Z,2022-09-14T04:21:37Z,3776079251,384,,3778752001,178,,3775003111,56,Center,,,,,,,,,,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011081,508,49,2,54,7,cgvbluoerzbzcr7aaxge3wkcv,1,58.9,14.2,2022-09-11T20:41:55.813Z,2022-09-14T04:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011107,509,1,2,54,9,cgvbluoerzbzcr7aaxge3wkcv,1,58.6,16.6,2022-09-11T20:41:57.170Z,2022-09-14T04:21:44Z,3775003305,56,Back,3775003309,141,33.8,3775003313,213,2.5,3775003311,212,20.9,3775003307,140,42.1,3778752039,178,,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011109,510,1,2,54,11,cgvbluoerzbzcr7aaxge3wkcv,1,41.6,33.4,2022-09-11T20:41:59.718Z,2022-09-14T04:21:48Z,3778752071,178,,3775003351,213,0.2,3775003347,141,36.5,3775003349,212,12.5,3775003343,56,Center,3775003345,140,53.3,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011129,511,1,2,54,12,cgvbluoerzbzcr7aaxge3wkcv,1,53.3,36.5,2022-09-11T20:42:00.498Z,2022-09-14T04:21:51Z,3775003481,213,3.2,3775003479,212,13.0,3778752079,178,,3775003477,141,35.3,3775003475,140,40.9,3775003473,56,Back,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011151,512,1,2,54,15,cgvbluoerzbzcr7aaxge3wkcv,1,42.4,34,2022-09-11T20:42:03.305Z,2022-09-14T04:21:56Z,3775003607,213,5.0,3775003605,212,8.8,3778752117,178,,3775003603,141,21.7,3775003601,140,45.1,3775003599,56,Back,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011169,513,1,2,54,17,cgvbluoerzbzcr7aaxge3wkcv,1,44.6,19.9,2022-09-11T20:42:05.473Z,2022-09-14T04:22:01Z,3775003719,212,10.1,3775003717,141,25.1,3778752169,178,,3775003713,56,Center,3775003715,140,53.6,3775003721,213,0.4,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011175,514,1,2,54,19,cgvbluoerzbzcr7aaxge3wkcv,1,55.4,20.3,2022-09-11T20:42:07.952Z,2022-09-14T04:22:06Z,3775003757,140,58.2,3775003759,141,6.7,3778752207,178,,3775003761,212,9.7,3775003763,213,5.0,3775003755,56,Right,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011199,515,1,2,54,20,cgvbluoerzbzcr7aaxge3wkcv,1,58.2,6.7,2022-09-11T20:42:08.904Z,2022-09-14T04:22:10Z,3775003899,213,2.6,3775003897,212,19.4,3778752259,178,,3775003895,141,21.1,3775003893,140,42.3,3775003891,56,Back,,,,,,,cvqqwbdd3dttekkcooh7i80h6,João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011227,516,1,2,54,23,cgvbluoerzbzcr7aaxge3wkcv,1,43,26,2022-09-11T20:42:11.484Z,2022-09-14T04:22:15Z,3775004061,56,Back,3775004063,140,37.7,3775004065,141,57.2,3778752303,178,,3775004069,213,1.8,3775004067,212,21.9,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011231,517,1,2,54,28,cgvbluoerzbzcr7aaxge3wkcv,0,46.7,54.8,2022-09-11T20:42:16.629Z,2022-09-14T04:22:20Z,3775004187,286,,3775004089,141,55.2,3778752323,178,,3775004093,213,0.3,3775004087,140,47.6,3775004177,236,,3775004091,212,1.0,3775004181,233,536,75znincjirp1z8bcw9nhztxat,Aderllan Santos,3775004085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011239,536,74,2,54,28,26t6lvlpql4w5wu1ih73qpy36,1,53.9,33.8,2022-09-11T20:42:16.663Z,2022-09-14T04:22:23Z,3775004193,233,517,3775004149,285,,3778752359,178,,3775004147,56,Center,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011271,537,49,2,54,30,26t6lvlpql4w5wu1ih73qpy36,1,45.3,13.3,2022-09-11T20:42:18.511Z,2022-09-14T04:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011291,538,1,2,54,35,26t6lvlpql4w5wu1ih73qpy36,1,62.5,6.1,2022-09-11T20:42:23.807Z,2022-09-14T04:25:17Z,3775004445,213,3.1,3775004437,56,Right,3775004441,141,7.0,3775004443,212,7.0,3775004439,140,55.9,3778754053,178,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011315,539,1,2,54,38,26t6lvlpql4w5wu1ih73qpy36,1,55.9,7,2022-09-11T20:42:26.460Z,2022-09-14T04:25:19Z,3775004579,56,Back,3775004583,141,26.3,3775004581,140,38.0,3775004585,212,22.9,3778754065,178,,3775004587,213,2.5,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011353,540,1,2,54,40,26t6lvlpql4w5wu1ih73qpy36,1,38.2,26.3,2022-09-11T20:42:28.702Z,2022-09-14T04:25:21Z,3778754097,178,,3775004789,140,34.6,3775004793,212,21.6,3775004791,141,57.6,3775004795,213,1.7,3775004787,56,Back,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011361,541,1,2,54,44,26t6lvlpql4w5wu1ih73qpy36,1,35.2,67.2,2022-09-11T20:42:32.735Z,2022-09-14T04:25:23Z,3775004865,213,0.0,3775004861,141,68.1,3775004863,212,24.7,3775004859,140,58.7,3775004857,56,Center,3778754119,178,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011377,542,1,2,54,45,26t6lvlpql4w5wu1ih73qpy36,0,58.7,68.1,2022-09-11T20:42:33.917Z,2022-09-14T04:25:28Z,3775004957,140,45.5,3775004959,141,65.4,3775004961,212,14.0,3775004963,213,3.3,3775004993,156,,3775004955,56,Back,3778754173,178,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011367,518,8,2,54,46,cgvbluoerzbzcr7aaxge3wkcv,1,55.4,45.8,2022-09-11T20:42:34.747Z,2022-09-14T04:25:35Z,3776080119,384,,3778754205,178,,3775004881,56,Center,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2459011389,519,49,2,54,50,cgvbluoerzbzcr7aaxge3wkcv,1,70.1,37,2022-09-11T20:42:38.352Z,2022-09-14T04:25:38Z,,,,,,,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459011423,521,15,2,54,52,cgvbluoerzbzcr7aaxge3wkcv,1,81.8,29.3,2022-09-11T20:42:40.248Z,2022-09-14T04:25:40Z,3775005279,22,,3775005283,56,Center,3775007891,147,32.3,3775007915,233,546,3775005515,102,48.8,3778754245,178,,3775007889,146,84.6,3775005523,231,50,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,3775005351,20,,3775007887,82,3775005519,215,,,3775005517,103,3775006337,18,3775005521,230,99.4,,3775007883,78,,3775005511,55,3775005509,29,,,,,19,518,,,,,,,,
