id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2513119879,420,1,2,46,10,bwt8yfk8rkcwiwyr0mopd7wqd,0,42.7,74,2023-02-26T21:42:08.013Z,2023-03-01T04:37:45Z,4060746193,213,1.2,4060746181,3,,4060746189,141,83.4,4060746187,140,45.2,4060746185,56,Back,4060746191,212,6.9,4064566947,178,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120015,453,1,2,46,11,66bsnl0zjb7l5akwo00h0y5me,1,54,25.9,2023-02-26T21:42:09.116Z,2023-03-01T04:37:48Z,4064566965,178,,4060747175,1,,4060747171,212,10.3,4060747173,213,0.1,4060747165,56,Center,4060747169,141,27.5,4060747167,140,63.8,4060747161,157,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513119903,449,44,2,46,13,66bsnl0zjb7l5akwo00h0y5me,1,66,24.8,2023-02-26T21:42:11.224Z,2023-03-01T05:28:50Z,4060746315,286,,4060746357,233,421,4060746313,56,Center,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513119905,421,44,2,46,13,bwt8yfk8rkcwiwyr0mopd7wqd,0,34,75.2,2023-02-26T21:42:11.225Z,2023-03-01T04:37:52Z,4060746321,285,,4060746365,233,449,4060746317,56,Back,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513119933,450,1,2,46,13,66bsnl0zjb7l5akwo00h0y5me,1,64.3,32.1,2023-02-26T21:42:11.306Z,2023-03-01T05:28:51Z,4060749425,210,15,4060746477,56,Center,4060746479,140,65.2,4060746475,3,,4060746481,141,42.0,4060746485,213,1.4,4064567001,388,,4060746483,212,6.8,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2513119935,451,49,2,46,15,66bsnl0zjb7l5akwo00h0y5me,1,69.9,38.5,2023-02-26T21:42:12.941Z,2023-03-01T04:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513119943,452,15,2,46,18,66bsnl0zjb7l5akwo00h0y5me,1,75.1,37.1,2023-02-26T21:42:15.515Z,2023-03-01T04:38:05Z,4064567047,178,,4060749475,102,51.3,4060749479,215,,4060749477,103,0.6,4060749483,147,47.5,4060749493,233,422,4060748471,20,,4060749469,29,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,4060749467,78,4060749481,146,4060746577,56,Center,,,4060746575,18,4060749471,55,450,4060746573,22,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,
2513119949,422,10,2,46,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.7,53.1,2023-02-26T21:42:16.615Z,2023-03-01T04:38:07Z,4060746633,182,,4060746811,177,,4063803661,376,,4060748543,233,452,4060746635,56,Back,4060746813,180,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513119951,423,52,2,46,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.6,50.6,2023-02-26T21:42:16.798Z,2023-03-01T04:38:09Z,4064567075,178,,4063803837,376,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120019,424,1,2,46,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.4,45.7,2023-02-26T21:42:24.374Z,2023-03-01T04:38:12Z,4060747207,141,93.3,4060747211,213,1.3,4060747209,212,33.5,4060747201,123,,4060747205,140,20.5,4060747247,189,,4060747203,56,Back,4060747213,1,,664x98r3mbynnh19u1cx984q,Andrew,4064567091,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120049,425,1,2,46,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,24,94.8,2023-02-26T21:42:30.016Z,2023-03-01T04:38:25Z,4060747455,141,72.2,4060747451,56,Back,4060747459,213,4.1,4060747457,212,18.6,4064567171,178,,4060747453,140,14.1,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120115,426,1,2,46,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.8,70.5,2023-02-26T21:42:33.735Z,2023-03-01T04:38:27Z,4060747923,141,31.1,4060747921,140,8.8,4060747927,213,4.5,4060747925,212,27.5,4060747919,56,Back,4064567191,178,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120153,427,1,2,46,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.6,29.8,2023-02-26T21:42:38.509Z,2023-03-01T04:38:30Z,4064567213,178,,4060748173,212,16.7,4060748167,56,Back,4060748169,140,24.2,4060748175,213,0.8,4060748171,141,46.6,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120193,428,1,2,46,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,29,57.2,2023-02-26T21:42:41.985Z,2023-03-01T04:38:34Z,4060748451,141,94.7,4060748455,213,1.1,4060748449,140,41.1,4060748447,56,Back,4064567241,178,,4060748453,212,28.5,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120217,429,1,2,46,47,bwt8yfk8rkcwiwyr0mopd7wqd,0,43.7,93.9,2023-02-26T21:42:45.136Z,2023-03-01T04:39:30Z,4060748647,213,6.0,4060748649,1,,4060748641,140,93.2,4060748645,212,53.7,4064567525,178,,4060748637,155,,4060748639,56,Center,4060748643,141,74.1,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120231,454,52,2,46,51,66bsnl0zjb7l5akwo00h0y5me,1,6.3,25.7,2023-02-26T21:42:48.938Z,2023-03-01T04:39:34Z,4064567555,178,,4063804483,376,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120271,455,1,2,46,54,66bsnl0zjb7l5akwo00h0y5me,1,12.3,37.3,2023-02-26T21:42:51.561Z,2023-03-01T04:39:37Z,4064567573,178,,4060749015,212,12.5,4060749011,140,16.4,4060749009,56,Back,4060749017,213,1.2,4060749007,123,,4060749013,141,54.5,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120283,456,1,2,46,56,66bsnl0zjb7l5akwo00h0y5me,1,22.8,61.8,2023-02-26T21:42:54.241Z,2023-03-01T04:39:42Z,4064567593,178,,4060749103,140,28.1,4060749105,141,86.2,4060749109,213,1.2,4060749107,212,17.5,4060749101,56,Back,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120317,457,1,2,46,59,66bsnl0zjb7l5akwo00h0y5me,1,30,88.4,2023-02-26T21:42:57.354Z,2023-03-01T04:39:44Z,4060749319,56,Back,4060749327,213,0.3,4060749321,140,46.1,4060749325,212,17.7,4064567605,178,,4060749323,141,95.9,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120325,458,3,2,47,5,66bsnl0zjb7l5akwo00h0y5me,0,62.7,85,2023-02-26T21:43:02.416Z,2023-03-01T04:39:49Z,4064567627,178,,4060749409,233,430,4063804865,465,,4060749349,56,Left,4060749351,286,,,,,,,,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120333,430,7,2,47,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.3,15,2023-02-26T21:43:02.506Z,2023-03-01T04:39:51Z,4063804977,383,,4060749387,285,,4060749385,56,Back,4060749399,233,458,4064567647,178,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120337,431,49,2,47,7,bwt8yfk8rkcwiwyr0mopd7wqd,1,39,3.2,2023-02-26T21:43:04.992Z,2023-03-01T04:39:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120353,432,1,2,47,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.4,3.5,2023-02-26T21:43:06.061Z,2023-03-01T04:39:59Z,4060749503,140,43.3,4060749509,213,1.5,4060749507,212,21.1,4060749501,56,Back,4060749505,141,34.4,4064567679,178,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120365,433,1,2,47,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,43.3,34.4,2023-02-26T21:43:07.643Z,2023-03-01T04:40:02Z,4060749593,212,23.6,4060749585,155,,4060749591,141,27.4,4060749587,56,Center,4060749589,140,65.3,4060749595,213,6.1,4064567693,178,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120377,434,1,2,47,12,bwt8yfk8rkcwiwyr0mopd7wqd,1,66.1,26.6,2023-02-26T21:43:09.517Z,2023-03-01T04:40:04Z,4060749661,213,1.5,4060749659,212,7.8,4060749657,141,38.0,4060749655,140,66.7,4064567717,178,,4060749653,56,Center,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120391,435,1,2,47,13,bwt8yfk8rkcwiwyr0mopd7wqd,0,67.2,38.5,2023-02-26T21:43:10.805Z,2023-03-01T04:40:08Z,4060749735,213,5.9,4060749727,56,Center,4060749729,140,89.1,4060749725,155,,4060749731,141,24.2,4064567745,178,,4060749733,212,25.0,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120395,459,49,2,47,16,66bsnl0zjb7l5akwo00h0y5me,1,8.5,80.2,2023-02-26T21:43:13.975Z,2023-03-01T04:40:14Z,,,,,,,,,,,,,,,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120447,460,1,2,47,19,66bsnl0zjb7l5akwo00h0y5me,0,11.9,87,2023-02-26T21:43:17.366Z,2023-03-01T04:40:17Z,4060749999,56,Back,4060750003,141,81.5,4060750005,212,12.1,4064567799,178,,4060750001,140,22.9,4060750007,213,6.0,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120451,436,1,2,47,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,70.8,20.7,2023-02-26T21:43:18.425Z,2023-03-01T04:40:20Z,4063805541,213,5.9,4063805537,141,17.6,4063805539,212,6.0,4064567819,178,,4063805535,140,76.1,4060750023,56,Right,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120461,437,49,2,47,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,78.8,14.6,2023-02-26T21:43:19.454Z,2023-03-01T04:40:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120469,438,1,2,47,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,78.8,14.6,2023-02-26T21:43:19.491Z,2023-03-01T04:40:27Z,4060750115,141,7.7,4060750119,213,3.8,4060750111,56,Right,4060750117,212,7.4,4064567859,178,,4060750113,140,73.3,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120475,439,61,2,47,22,bwt8yfk8rkcwiwyr0mopd7wqd,0,73.3,7.7,2023-02-26T21:43:20.020Z,2023-03-01T04:40:40Z,4060750145,56,Right,4064567963,178,,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120477,461,49,2,47,24,66bsnl0zjb7l5akwo00h0y5me,1,24.7,89.2,2023-02-26T21:43:21.657Z,2023-03-01T04:40:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120497,462,1,2,47,24,66bsnl0zjb7l5akwo00h0y5me,1,24.7,89.2,2023-02-26T21:43:21.691Z,2023-03-01T04:40:49Z,4060750251,212,8.2,4060750245,56,Back,4060750249,141,89.3,4060750247,140,32.5,4060750253,213,0.0,4064568021,178,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120537,463,1,2,47,27,66bsnl0zjb7l5akwo00h0y5me,1,29.1,87.5,2023-02-26T21:43:24.533Z,2023-03-01T04:40:54Z,4064568075,178,,4060750543,141,70.6,4060750547,213,4.0,4060750541,140,20.3,4060750545,212,14.7,4060750539,56,Back,,,,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120559,464,1,2,47,30,66bsnl0zjb7l5akwo00h0y5me,1,23.3,62.4,2023-02-26T21:43:27.967Z,2023-03-01T04:40:56Z,4060750675,212,23.0,4060750677,213,4.7,4060750671,140,22.8,4064568101,178,,4060750673,141,28.6,4060750669,56,Back,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120617,465,1,2,47,32,66bsnl0zjb7l5akwo00h0y5me,1,24.5,25,2023-02-26T21:43:30.017Z,2023-03-01T04:41:00Z,4060750985,213,5.9,4060750981,212,19.0,4060750977,141,13.8,4064568141,178,,4060750969,56,Back,4060750973,140,41.1,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120645,440,45,2,47,37,bwt8yfk8rkcwiwyr0mopd7wqd,0,54.1,91,2023-02-26T21:43:34.814Z,2023-03-01T04:41:08Z,4060751111,285,,4060751109,56,Left,4060751125,233,466,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120623,466,3,2,47,37,66bsnl0zjb7l5akwo00h0y5me,1,45.9,9,2023-02-26T21:43:34.814Z,2023-03-01T04:41:08Z,4063806277,464,,4060751121,233,440,4064568199,178,,4060751017,56,Back,4060751019,286,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120703,467,1,2,47,44,66bsnl0zjb7l5akwo00h0y5me,1,48.7,13,2023-02-26T21:43:42.100Z,2023-03-01T04:41:11Z,4060751423,56,Back,4060751425,140,39.3,4064568223,178,,4060751431,213,2.7,4060751427,141,19.5,4060751429,212,10.8,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120729,468,1,2,47,48,66bsnl0zjb7l5akwo00h0y5me,1,41.5,18.9,2023-02-26T21:43:45.698Z,2023-03-01T04:41:14Z,4060751563,141,13.0,4064568245,178,,4060751567,213,6.0,4060751561,140,55.6,4060751559,56,Right,4060751565,212,15.3,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120751,469,1,2,47,51,66bsnl0zjb7l5akwo00h0y5me,1,57.6,13.2,2023-02-26T21:43:48.461Z,2023-03-01T04:41:20Z,4064568279,178,,4060751653,56,Right,4060751659,212,7.0,4060751661,213,5.4,4060751657,141,5.2,4060751655,140,61.8,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120789,470,1,2,47,52,66bsnl0zjb7l5akwo00h0y5me,1,61.8,5.2,2023-02-26T21:43:50.352Z,2023-03-01T04:41:23Z,4060751853,213,0.4,4060751845,56,Right,4060751849,141,9.0,4060751847,140,67.8,4060751851,212,6.8,4064568295,178,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120793,471,3,2,47,57,66bsnl0zjb7l5akwo00h0y5me,0,66,3.8,2023-02-26T21:43:54.735Z,2023-03-01T04:41:34Z,4060753093,233,441,4060751861,56,Right,4060751921,286,,4063807209,464,,4064568373,178,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120799,441,7,2,47,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,34,96.2,2023-02-26T21:43:54.870Z,2023-03-01T04:41:39Z,4063807087,385,,4060753083,233,471,4060751887,285,,4060751885,56,Back,4064568417,178,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120855,442,5,2,47,58,bwt8yfk8rkcwiwyr0mopd7wqd,0,33.3,101.4,2023-02-26T21:43:55.672Z,2023-03-01T04:41:42Z,4060752221,56,Back,4060753321,233,472,4060752223,347,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120809,472,5,2,47,58,66bsnl0zjb7l5akwo00h0y5me,1,66.7,-1.4,2023-02-26T21:43:55.672Z,2023-03-01T04:41:42Z,4060751951,56,Right,4060753283,233,442,4060751953,347,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120825,473,1,2,48,0,66bsnl0zjb7l5akwo00h0y5me,1,66.2,0,2023-02-26T21:43:58.308Z,2023-03-01T04:41:46Z,4060752023,107,,4060752033,213,1.4,4060752031,212,9.7,4060752025,56,Right,4060752029,141,12.7,4060752027,140,68.2,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120835,474,1,2,48,1,66bsnl0zjb7l5akwo00h0y5me,1,68.2,12.7,2023-02-26T21:43:59.343Z,2023-03-01T04:41:54Z,4060752101,212,6.4,4060752095,140,72.7,4060752091,56,Right,4060752099,141,6.3,4064568509,178,,4060752103,213,5.5,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120841,475,1,2,48,4,66bsnl0zjb7l5akwo00h0y5me,1,75.1,6.4,2023-02-26T21:44:02.218Z,2023-03-01T04:41:58Z,4064568543,178,,4060752137,56,Center,4060752139,140,76.2,4060752145,213,1.5,4060752141,141,31.2,4060752143,212,16.9,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120849,476,1,2,48,6,66bsnl0zjb7l5akwo00h0y5me,0,76.8,32.3,2023-02-26T21:44:03.623Z,2023-03-01T04:42:01Z,4060752191,212,9.2,4060752185,56,Center,4060752189,141,31.4,4064568569,178,,4060752187,140,85.5,4060752193,213,6.2,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120859,443,61,2,48,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,16.9,72.8,2023-02-26T21:44:03.914Z,2023-03-01T04:42:05Z,4060752227,56,Back,4064568605,178,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120883,477,1,2,48,8,66bsnl0zjb7l5akwo00h0y5me,0,85.9,27,2023-02-26T21:44:05.439Z,2023-03-01T04:42:09Z,4064568631,178,,4060752353,212,18.8,4060752341,2,,4060752355,213,1.2,4063807675,224,,4063807677,20,,4060752347,56,Center,4060752349,140,91.9,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,4060752345,155,4060752351,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,
2513120885,444,12,2,48,9,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.1,49.7,2023-02-26T21:44:06.513Z,2023-03-01T04:42:13Z,4060752421,167,,4064568647,388,,4060752385,15,,4060752363,140,0.0,4060752365,141,74.1,4060752361,56,Back,4060752369,213,2.0,4060752367,212,17.9,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120895,445,6,2,48,11,bwt8yfk8rkcwiwyr0mopd7wqd,0,3.2,59.8,2023-02-26T21:44:08.747Z,2023-03-01T04:42:20Z,4060752415,73,,4060752625,233,478,4060752411,56,Back,,,,,,,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513120921,478,6,2,48,11,66bsnl0zjb7l5akwo00h0y5me,1,96.8,40.2,2023-02-26T21:44:08.747Z,2023-03-01T04:42:20Z,4060752583,233,445,4060752575,75,,4060752573,56,Center,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513121071,479,1,2,48,31,66bsnl0zjb7l5akwo00h0y5me,1,99.5,0.5,2023-02-26T21:44:28.864Z,2023-03-01T05:28:51Z,4060754241,210,13,4063808429,20,,4064568709,178,,4060753401,1,,4060753381,2,,4060754245,154,,4060753383,6,,4060753393,140,90.1,8y0e1y90ih393h7zv7srfot79,Otávio,4060753385,155,4060753399,213,4060753397,212,35.6,,,4060753389,56,4060753395,141,50.8,4060753387,224,,,,,,,,,,,,,,,,1,1.9,,,Center,,,,,,,,
2513121075,480,44,2,48,33,66bsnl0zjb7l5akwo00h0y5me,1,89,51.2,2023-02-26T21:44:30.762Z,2023-03-01T05:28:51Z,4060753443,233,446,4060753417,56,Center,4060753419,286,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513121065,446,44,2,48,33,bwt8yfk8rkcwiwyr0mopd7wqd,0,11,48.8,2023-02-26T21:44:30.763Z,2023-03-01T04:42:29Z,4060753451,233,480,4060753345,285,,4060753343,56,Back,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513121109,481,13,2,48,33,66bsnl0zjb7l5akwo00h0y5me,1,89.7,50.3,2023-02-26T21:44:30.859Z,2023-03-01T05:28:52Z,4060754259,29,,4060753597,17,,4060754275,230,97.5,4060754267,102,61.5,4060753975,153,,4060754271,146,96.2,4064568767,388,,4060754257,73,,58i5y98ceb55anpucpru7skb9,Pepe,4060754261,154,4060754279,231,4060753599,56,Center,,,4060754263,55,4060753969,25,,4060754273,147,4060754269,103,4063813487,328,4063813485,15,,,,,,,,,,,49.6,54.9,6.9,479,,,,,,,,
2513121103,448,52,2,48,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.3,45.7,2023-02-26T21:44:32.545Z,2023-03-01T04:42:38Z,4063812983,378,,4064568819,388,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513121097,447,43,2,48,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-26T21:44:34.327Z,2023-02-26T21:44:44Z,4060753943,144,44,4060753539,285,0,4060753537,56,Back,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
