id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2475775867,597,13,2,72,55,26t6lvlpql4w5wu1ih73qpy36,1,79.7,67.5,2022-10-22T18:35:40.698Z,2022-10-25T10:55:03Z,3864049303,72,,3864046989,18,,3864049869,215,,3864049855,83,,3871314687,178,,3864049301,25,,3864046991,56,Center,3864049857,29,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,3864049875,230,3864049873,328,,3864049867,103,8.3,,3864049861,55,3864049865,102,57.0,3864049877,231,51.6,3864049871,108,3864049859,154,,,,98.6,596,,,,,,,,,,,,,,
2475775875,598,5,2,72,57,26t6lvlpql4w5wu1ih73qpy36,0,101.4,58.5,2022-10-22T18:35:42.114Z,2022-10-25T10:55:08Z,3864047079,233,652,3864047037,56,Center,3864047039,346,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775823,652,5,2,72,57,22mo7qbsnyi8wtucpvhgvhw2q,1,-1.4,41.5,2022-10-22T18:35:42.114Z,2022-10-25T10:55:09Z,3864046735,56,Back,3864047063,233,598,3864046739,346,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776027,653,1,2,73,4,22mo7qbsnyi8wtucpvhgvhw2q,1,3.7,50.3,2022-10-22T18:35:49.603Z,2022-10-25T10:55:14Z,3864047983,213,0.9,3864047979,141,69.4,3864047977,140,13.4,3864047981,212,16.5,3864052437,189,,3864047987,237,,3864047973,124,,3864047975,56,Back,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776057,654,1,2,73,12,22mo7qbsnyi8wtucpvhgvhw2q,1,26.3,77,2022-10-22T18:35:56.920Z,2022-10-25T10:55:24Z,3864048115,56,Back,3864048121,212,24.5,3871315041,178,,3864048119,141,86.3,3864048117,140,48.8,3864048123,213,0.3,,,,,,,2zu7x3ge1bkly3l57je95laeh,Lucas Áfrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776069,655,1,2,73,13,22mo7qbsnyi8wtucpvhgvhw2q,0,48.8,86.3,2022-10-22T18:35:57.990Z,2022-10-25T10:55:30Z,3871315179,178,,3864048191,212,12.0,3864048183,56,Left,3864048185,140,54.1,3864048195,213,1.1,3864048187,141,100.0,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776251,599,5,2,73,14,26t6lvlpql4w5wu1ih73qpy36,1,45.4,-1.8,2022-10-22T18:35:59Z,2022-10-25T10:55:36Z,3864049283,347,,3864049333,233,656,3864049281,56,Back,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776077,656,5,2,73,14,22mo7qbsnyi8wtucpvhgvhw2q,0,54.6,101.8,2022-10-22T18:35:59Z,2022-10-25T10:55:36Z,3864049337,233,599,3864048225,56,Left,3864048227,347,,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776383,600,18,2,73,31,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-22T18:36:16.654Z,2022-10-25T10:55:44Z,3864050151,55,601,3864050083,44,Forward,3864050085,59,9,3864050081,42,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776389,601,19,2,73,31,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-22T18:36:16.655Z,2022-10-25T10:55:44Z,3864050123,55,600,3864050111,42,,3864050119,59,7,3864051609,292,8,3864050121,44,Forward,3864051611,293,1,3864050115,145,10,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776505,602,1,2,73,43,26t6lvlpql4w5wu1ih73qpy36,1,44.9,0,2022-10-22T18:36:28.120Z,2022-10-25T10:55:50Z,3864050765,140,64.6,3864050763,56,Center,3864050771,213,1.0,3864050773,1,,3864050767,141,41.0,3864050769,212,35.7,3864050761,107,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776569,603,1,2,73,47,26t6lvlpql4w5wu1ih73qpy36,1,69.9,59.3,2022-10-22T18:36:32.324Z,2022-10-25T10:56:03Z,3864051143,212,14.1,3864051145,213,0.5,3871315821,178,,3864051141,141,69.6,3864051139,140,81.6,3864051137,56,Center,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776573,604,1,2,73,51,26t6lvlpql4w5wu1ih73qpy36,0,96.9,68.8,2022-10-22T18:36:36.088Z,2022-10-25T10:56:07Z,3864051161,212,0.8,3864051309,286,,3864051163,213,4.8,3864051159,141,67.6,3864051305,233,657,3864051303,236,,3864051155,56,Center,3871315937,178,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,3864051157,140,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,
2475776593,657,74,2,73,51,22mo7qbsnyi8wtucpvhgvhw2q,1,3.9,30.9,2022-10-22T18:36:36.253Z,2022-10-25T10:56:14Z,3864051251,285,,3864051319,233,604,3871316025,389,,3864051249,56,Back,,,,,,,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776585,605,6,2,73,51,26t6lvlpql4w5wu1ih73qpy36,1,96.6,68.4,2022-10-22T18:36:36.751Z,2022-10-25T10:56:19Z,3864051407,233,658,3864051217,73,,3864051215,56,Center,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776613,658,6,2,73,51,22mo7qbsnyi8wtucpvhgvhw2q,0,3.4,31.6,2022-10-22T18:36:36.751Z,2022-10-25T10:56:18Z,3864051363,73,,3864051361,56,Back,3864051415,233,605,,,,,,,,,,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475776997,606,1,2,74,22,26t6lvlpql4w5wu1ih73qpy36,0,99.5,99.5,2022-10-22T18:37:06.931Z,2022-10-25T10:56:24Z,3864053633,6,,3864053635,155,,3870190905,72,,3864053643,141,58.5,3864053645,212,28.7,3871316205,178,,3864053639,56,Center,3864053631,2,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,3864053637,224,3864053641,140,93.0,3864053647,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777067,659,12,2,74,23,22mo7qbsnyi8wtucpvhgvhw2q,1,4.5,43.1,2022-10-22T18:37:08.256Z,2022-10-25T10:56:34Z,3864054067,212,53.7,3864054061,56,Back,3864054069,213,5.8,3864054065,141,6.7,3864054063,140,49.9,3864054071,15,,3871316429,388,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777119,607,1,2,74,29,26t6lvlpql4w5wu1ih73qpy36,0,51.3,98,2022-10-22T18:37:14.517Z,2022-10-25T10:56:40Z,3864054451,56,Center,3864054459,213,5.4,3864054457,212,25.3,3864054449,155,,3864054453,140,66.8,3864054455,141,69.6,3871316511,178,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777109,660,61,2,74,31,22mo7qbsnyi8wtucpvhgvhw2q,1,28.8,39.4,2022-10-22T18:37:16.548Z,2022-10-25T10:56:47Z,3871316649,21,,3871316651,178,,3864054399,56,Back,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777177,608,1,2,74,34,26t6lvlpql4w5wu1ih73qpy36,1,59.5,63.6,2022-10-22T18:37:19.333Z,2022-10-25T10:56:49Z,3864054821,141,33.1,3871316699,178,,3864054819,140,46.1,3864054817,56,Back,3864054823,212,25.1,3864054825,213,4.1,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777185,609,1,2,74,37,26t6lvlpql4w5wu1ih73qpy36,0,46.3,32.8,2022-10-22T18:37:22.231Z,2022-10-25T10:56:53Z,3864054873,155,,3864054875,56,Center,3864054881,212,32.2,3871316809,178,,3864054879,141,51.6,3864054877,140,74.4,3864054883,213,0.4,3864054885,1,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777223,661,1,2,74,40,22mo7qbsnyi8wtucpvhgvhw2q,1,24.8,51.9,2022-10-22T18:37:25.180Z,2022-10-25T10:56:59Z,3864055113,140,2.4,3864055115,141,26.1,3864055119,213,3.8,3864055111,56,Back,3864055117,212,29.3,3864055109,3,,3871316953,178,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777257,662,52,2,74,45,22mo7qbsnyi8wtucpvhgvhw2q,1,2.4,26.1,2022-10-22T18:37:29.968Z,2022-10-25T10:57:05Z,3871317095,178,,3870192507,376,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777343,663,1,2,74,46,22mo7qbsnyi8wtucpvhgvhw2q,1,2.8,30.1,2022-10-22T18:37:31.533Z,2022-10-25T10:57:10Z,3864055731,212,15.1,3864055729,141,31.0,3864055727,140,17.2,3864055723,123,,3864055725,56,Back,3864055733,213,0.0,3864055797,287,,3871317239,178,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777395,664,1,2,74,48,22mo7qbsnyi8wtucpvhgvhw2q,1,21.4,31.6,2022-10-22T18:37:33.232Z,2022-10-25T10:57:15Z,3871317353,178,,3864056001,141,47.0,3864055997,56,Back,3864057319,189,,3864055999,140,18.5,3864056003,212,10.9,3864056005,213,1.9,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777461,665,1,2,74,51,22mo7qbsnyi8wtucpvhgvhw2q,1,30.3,62.9,2022-10-22T18:37:36.533Z,2022-10-25T10:57:18Z,3871317429,178,,3864056357,141,81.2,3864056359,212,15.1,3864056361,213,1.0,3864056355,140,38.4,3864056353,56,Back,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777507,666,1,2,74,56,22mo7qbsnyi8wtucpvhgvhw2q,1,43,76.4,2022-10-22T18:37:41.174Z,2022-10-25T10:57:22Z,3871317501,178,,3864056617,212,18.2,3864056619,213,5.3,3864056611,56,Center,3864056615,141,54.8,3864056613,140,53.3,,,,,,,2zu7x3ge1bkly3l57je95laeh,Lucas Áfrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777513,667,3,2,74,57,22mo7qbsnyi8wtucpvhgvhw2q,0,53.3,54.8,2022-10-22T18:37:42.752Z,2022-10-25T10:57:28Z,3864056651,56,Center,3864056653,286,,3871317657,178,,3870193087,465,,3864056673,211,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777537,610,1,2,74,59,26t6lvlpql4w5wu1ih73qpy36,0,33.9,57.8,2022-10-22T18:37:44.400Z,2022-10-25T10:33:40Z,3864056779,56,Center,3864056777,157,,3864056783,141,61.1,3864056785,212,21.0,3871283037,178,,3864056781,140,53.8,3864056789,1,,3864056787,213,0.1,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777581,668,1,2,75,3,22mo7qbsnyi8wtucpvhgvhw2q,0,53.6,47.2,2022-10-22T18:37:48.479Z,2022-10-25T10:34:03Z,3864057007,140,72.8,3864057009,141,100.0,3864057011,212,41.8,3871283301,178,,3864057013,213,1.1,3864057015,1,,3864057005,56,Left,3864057003,155,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777869,611,5,2,75,6,26t6lvlpql4w5wu1ih73qpy36,1,26.2,-1.1,2022-10-22T18:37:51.098Z,2022-10-25T10:34:07Z,3864058851,233,669,3864058803,347,,3864058797,56,Back,,,,,,,,,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777587,669,5,2,75,6,22mo7qbsnyi8wtucpvhgvhw2q,0,73.8,101.1,2022-10-22T18:37:51.098Z,2022-10-25T10:34:08Z,3864057037,347,,3864057031,56,Left,3864058859,233,611,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777799,670,18,2,75,24,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-22T18:38:08.869Z,2022-10-25T10:34:10Z,3864058311,42,,3864058363,55,671,3864058313,44,Midfielder,3864058315,59,8,,,,,,,,,,,,,195o7hchielt14ic49r3k06sq,Serginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777801,671,19,2,75,24,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-22T18:38:08.870Z,2022-10-25T10:34:11Z,3864058337,145,10,3864058339,59,25,3864058341,44,Midfielder,3864058333,42,,3864155011,293,3,3864155009,292,7,3864058343,55,670,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777995,612,1,2,75,26,26t6lvlpql4w5wu1ih73qpy36,1,31.5,0,2022-10-22T18:38:11.448Z,2022-10-25T10:34:19Z,3864059603,213,0.2,3864059589,107,,3864059595,140,51.1,3864059599,212,21.1,3864059591,56,Right,3864059819,189,,3864059597,141,5.5,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778431,616,61,2,75,33,26t6lvlpql4w5wu1ih73qpy36,1,53,7.3,2022-10-22T18:38:18.120Z,2022-10-25T10:34:22Z,3864062565,189,,3871284593,178,,3864062075,56,Right,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777933,672,61,2,75,34,22mo7qbsnyi8wtucpvhgvhw2q,1,43.4,86,2022-10-22T18:38:19.579Z,2022-10-25T10:34:26Z,3871284699,178,,3864059251,56,Back,3864061915,189,,,,,,,,,,,,,,,,,2zu7x3ge1bkly3l57je95laeh,Lucas Áfrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475777975,673,49,2,75,35,22mo7qbsnyi8wtucpvhgvhw2q,1,54.3,95,2022-10-22T18:38:20.619Z,2022-10-25T10:34:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778035,674,1,2,75,36,22mo7qbsnyi8wtucpvhgvhw2q,1,54.3,95,2022-10-22T18:38:21.620Z,2022-10-25T10:34:34Z,3864059851,212,37.6,3871284881,178,,3864059843,56,Back,3864059859,1,,3864059845,140,27.6,3864059849,141,58.1,3864059855,213,3.9,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778053,675,1,2,75,39,22mo7qbsnyi8wtucpvhgvhw2q,1,26.6,53.3,2022-10-22T18:38:24.450Z,2022-10-25T10:34:39Z,3864059967,212,25.5,3864059961,56,Back,3864059969,213,5.2,3871284941,178,,3864059965,141,20.0,3864059963,140,37.7,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778085,676,1,2,75,42,22mo7qbsnyi8wtucpvhgvhw2q,1,45.7,19.7,2022-10-22T18:38:27.261Z,2022-10-25T10:34:43Z,3864060143,213,5.9,3864060135,56,Right,3864060141,212,30.1,3864060137,140,72.4,3871285037,178,,3864060139,141,3.4,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778101,677,1,2,75,45,22mo7qbsnyi8wtucpvhgvhw2q,0,71.7,4.4,2022-10-22T18:38:30.660Z,2022-10-25T10:34:48Z,3864072595,213,0.8,3864072589,140,73.2,3864072593,212,2.2,3864060207,56,Right,3864072687,286,,3864072591,141,6.6,3871285163,178,,3864073155,233,614,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,3864072685,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778241,614,74,2,75,45,26t6lvlpql4w5wu1ih73qpy36,1,27.8,94.3,2022-10-22T18:38:30.698Z,2022-10-25T10:34:54Z,3871285405,178,,3864073159,233,677,3864060989,285,,3864060987,56,Back,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778067,613,43,2,75,46,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-22T18:38:31.489Z,2022-10-22T18:39:03Z,3864062675,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778261,615,6,2,75,49,26t6lvlpql4w5wu1ih73qpy36,0,27.4,94.5,2022-10-22T18:38:33.989Z,2022-10-25T10:34:58Z,3864061069,73,,3864061067,56,Back,3864073843,233,678,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778137,678,6,2,75,49,22mo7qbsnyi8wtucpvhgvhw2q,1,72.6,5.5,2022-10-22T18:38:33.989Z,2022-10-25T10:34:59Z,3864073827,233,615,3864060393,56,Right,3864060395,75,,,,,,,,,,,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778567,679,1,2,76,16,22mo7qbsnyi8wtucpvhgvhw2q,0,99.5,0.5,2022-10-22T18:39:01.589Z,2022-10-25T10:35:03Z,3864062891,2,,3864062897,223,,3864062905,212,36.8,3864062903,141,54.3,3864062893,6,,3870195117,72,,3864062895,155,,3864062907,213,1.7,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,3864062901,140,3871285587,178,,3864062899,56,Center,,3864063009,233,3864062909,1,,,,,,,,,,,,95.9,617,,,,,,,,,,,,,,
2475782703,671,44,2,76,18,26t6lvlpql4w5wu1ih73qpy36,1,3.4,44.9,2022-10-22T18:39:03.561Z,2022-10-25T13:41:18Z,3864088323,56,Back,3864088325,285,,3864088327,233,680,,,,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778571,680,44,2,76,18,22mo7qbsnyi8wtucpvhgvhw2q,0,96.6,55.1,2022-10-22T18:39:03.562Z,2022-10-25T10:35:09Z,3864088363,233,671,3864062933,56,Center,3864062935,286,,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778563,617,11,2,76,18,26t6lvlpql4w5wu1ih73qpy36,1,2.4,43,2022-10-22T18:39:03.629Z,2022-10-25T13:41:18Z,3871286129,388,,3864062871,56,Back,3870195665,378,,3864063017,233,679,3864062873,88,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778637,618,43,2,76,19,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-22T18:39:03.803Z,2022-10-22T18:39:15Z,3864063783,144,44,3864063323,233,680,3864063289,285,0,3864063287,56,Back,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778813,619,1,2,76,30,26t6lvlpql4w5wu1ih73qpy36,1,15.6,44.6,2022-10-22T18:39:15.448Z,2022-10-25T10:35:21Z,3864064341,141,96.6,3864064349,1,,3864064337,56,Back,3864064339,140,46.4,3864064345,213,0.8,3864064343,212,47.9,3864064335,199,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778827,620,1,2,76,36,26t6lvlpql4w5wu1ih73qpy36,1,47.4,93,2022-10-22T18:39:20.909Z,2022-10-25T10:35:25Z,3864064439,140,44.7,3864064441,141,98.1,3864064453,213,2.3,3864064435,56,Back,3864064445,212,4.5,3871286461,178,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778849,621,1,2,76,37,26t6lvlpql4w5wu1ih73qpy36,1,45,97.2,2022-10-22T18:39:22Z,2022-10-25T10:35:29Z,3864064615,141,95.6,3864064613,140,58.3,3864064617,212,14.0,3864064611,56,Left,3864064619,213,6.2,3871286555,178,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778861,622,1,2,76,38,26t6lvlpql4w5wu1ih73qpy36,1,60,94.4,2022-10-22T18:39:22.868Z,2022-10-25T10:35:34Z,3871286781,178,,3864064699,212,5.3,3864064701,213,3.4,3864064697,141,92.4,3864064693,56,Left,3864064695,140,55.1,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778931,623,1,2,76,39,26t6lvlpql4w5wu1ih73qpy36,1,55.5,92.4,2022-10-22T18:39:23.829Z,2022-10-25T10:36:07Z,3871287439,178,,3864065129,212,15.2,3864065121,56,Left,3864065127,141,95.4,3864065119,155,,3864066739,210,15,3864066741,154,,3864065133,213,0.1,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,3864065123,140,,,,,,,1,,,,,,,,,,,,,,,,69.8,,,,,,,,,,,,,,,
2475778937,624,15,2,76,44,26t6lvlpql4w5wu1ih73qpy36,1,89.5,68.4,2022-10-22T18:39:29.769Z,2022-10-25T10:36:07Z,3871287751,178,,3864066803,29,,3864066805,154,,3864065171,56,Center,3864066801,76,,3864066807,55,623,3864065167,22,,3864066269,20,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,3864066815,146,3864066813,103,17.1,3864068563,233,681,,3864066817,147,3864066811,102,52.9,3864065169,64,,,,,,,,,98.5,53.1,,,,,,,,,,,,,,
2475778943,681,10,2,76,45,22mo7qbsnyi8wtucpvhgvhw2q,1,2.4,44.3,2022-10-22T18:39:30.159Z,2022-10-25T10:36:12Z,3870197531,377,,3864065213,182,,3864065215,56,Back,3864065209,173,,3864068589,233,624,3864068449,179,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778941,625,6,2,76,46,26t6lvlpql4w5wu1ih73qpy36,1,93.6,62,2022-10-22T18:39:31.198Z,2022-10-25T10:36:15Z,3864065205,73,,3864065203,56,Center,3864065283,233,682,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475778947,682,6,2,76,46,22mo7qbsnyi8wtucpvhgvhw2q,0,6.4,38,2022-10-22T18:39:31.198Z,2022-10-25T10:36:15Z,3864065233,56,Back,3864065235,73,,3864065291,233,625,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475779261,626,1,2,77,14,26t6lvlpql4w5wu1ih73qpy36,1,99.5,99.5,2022-10-22T18:39:59.538Z,2022-10-25T10:36:18Z,3864067341,56,Center,3871288153,178,,3864067349,213,3.9,3864067347,212,26.8,3864067339,6,,3864067343,140,80.3,3864067345,141,73.5,3864068505,189,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
