id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2468502523,31,1,1,1,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,55.7,42.4,2022-10-07T19:18:03.998Z,2022-10-09T18:56:06Z,3825451451,140,73.4,3825451453,141,10.0,3825451449,56,Right,3833172293,178,,3825451457,213,5.4,3825451455,212,28.8,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502611,32,1,1,1,49,bwt8yfk8rkcwiwyr0mopd7wqd,0,83.8,19.7,2022-10-07T19:18:08.573Z,2022-10-09T18:56:19Z,3825451891,155,,3833172939,178,,3825451893,56,Center,3832936683,20,,3832936681,224,,3825451895,140,89.9,3825451897,141,44.9,3825451901,213,1.2,ebaganzllbxfacvobgmsu1045,Murilo,3825451899,212,18.3,3825451889,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502641,19,12,1,1,49,22mo7qbsnyi8wtucpvhgvhw2q,1,11.5,54.4,2022-10-07T19:18:09.349Z,2022-10-09T18:56:52Z,3825452053,56,Back,3825456145,140,13.5,3825456147,141,48.2,3825456149,212,4.7,3833175393,178,,3825456151,213,5.2,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502821,34,61,1,1,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,87.5,47.5,2022-10-07T19:18:09.402Z,2022-10-10T07:23:32Z,3833176121,178,,3825453059,56,Center,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502955,21,5,1,1,53,22mo7qbsnyi8wtucpvhgvhw2q,1,3.3,-1.8,2022-10-07T19:18:12.834Z,2022-10-09T18:57:13Z,3825453909,347,,3825463489,233,33,3825453907,56,Back,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502691,33,5,1,1,53,bwt8yfk8rkcwiwyr0mopd7wqd,0,96.7,101.8,2022-10-07T19:18:12.834Z,2022-10-09T18:57:13Z,3825452315,56,Left,3825463497,233,21,3825452317,347,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502699,20,43,1,1,56,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-07T19:18:16.340Z,2022-10-07T19:18:28Z,3825452347,56,Back,3825453485,144,5,,,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502983,22,1,1,2,13,22mo7qbsnyi8wtucpvhgvhw2q,0,6.4,0,2022-10-07T19:18:32.538Z,2022-10-09T18:57:21Z,3825454049,1,,3825454043,141,3.7,3825454039,140,31.4,3825454045,212,26.5,3825454037,56,Back,3825454035,107,,3825454047,213,0.1,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468502987,35,61,1,2,14,bwt8yfk8rkcwiwyr0mopd7wqd,0,66.6,81.8,2022-10-07T19:18:34.238Z,2022-10-09T18:57:36Z,3833177985,178,,3825454083,56,Left,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503145,23,1,1,2,17,22mo7qbsnyi8wtucpvhgvhw2q,1,30.8,25.1,2022-10-07T19:18:36.858Z,2022-10-09T18:57:41Z,3825454959,140,81.6,3825454965,213,0.6,3825454967,1,,3833178539,178,,3825454955,155,,3825454963,212,66.1,3825454961,141,82.5,3825454957,56,Left,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470207985,858,43,1,2,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-07T19:18:44.470Z,2022-10-10T07:27:18Z,3834619637,399,449986,3834619815,144,83,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470208079,859,83,1,2,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.7,28.7,2022-10-07T19:18:44.470Z,2022-10-10T07:27:26Z,3834620103,399,449986,,,,,,,,,,,,,,,,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503165,24,1,1,2,24,22mo7qbsnyi8wtucpvhgvhw2q,0,85.5,72.5,2022-10-07T19:18:44.506Z,2022-10-09T18:57:48Z,3825455105,140,75.5,3825455111,213,4.0,3825455107,141,53.4,3833179011,178,,3825455109,212,16.7,3825455103,56,Center,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503181,36,8,1,2,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,22.3,55.5,2022-10-07T19:18:46.005Z,2022-10-10T07:36:16Z,3834630991,178,,3832938565,384,,3825455189,56,Back,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503205,37,49,1,2,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,15.2,61.8,2022-10-07T19:18:46.831Z,2022-10-09T18:58:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503245,38,1,1,2,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,15.2,61.8,2022-10-07T19:18:46.871Z,2022-10-09T18:58:20Z,3825455587,141,57.9,3825455591,213,6.2,3825455585,140,37.6,3833181179,178,,3825455583,56,Back,3825455589,212,23.7,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503253,39,61,1,2,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,38,57.8,2022-10-07T19:18:48.297Z,2022-10-10T07:28:33Z,3825455625,56,Back,3833186101,178,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470208355,860,43,1,2,30,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-07T19:18:49.746Z,2022-10-10T07:28:45Z,3834622349,144,82,3834621545,178,0,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503319,40,1,1,2,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.6,80.9,2022-10-07T19:18:51.057Z,2022-10-09T18:59:45Z,3825456055,212,23.9,3825456057,213,0.5,3825456049,56,Left,3833186519,178,,3825456051,140,65.8,3825456053,141,97.2,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503367,41,1,1,2,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,67.6,96.9,2022-10-07T19:18:54.978Z,2022-10-09T18:59:55Z,3825456311,212,11.2,3825456313,213,3.3,3825456305,56,Left,3825456307,140,57.0,3825456309,141,94.8,3833187075,178,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503417,42,1,1,2,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,62.8,95.9,2022-10-07T19:18:58.144Z,2022-10-09T19:00:56Z,3825456601,140,72.5,3833191755,178,,3825456609,212,10.3,3825456599,56,Left,3825456613,213,0.1,3825456605,141,97.8,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503465,43,1,1,2,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,66.6,90.9,2022-10-07T19:19:00.976Z,2022-10-09T19:01:02Z,3825456825,56,Center,3833192333,178,,3825456827,140,62.4,3825456829,141,65.7,3825456831,212,17.7,3825456833,213,4.5,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503489,44,1,1,2,44,bwt8yfk8rkcwiwyr0mopd7wqd,0,60.5,73.2,2022-10-07T19:19:03.760Z,2022-10-09T19:01:14Z,3825456981,213,5.4,3833193311,178,,3825456973,56,Center,3825456979,212,17.9,3825456977,141,52.2,3825456975,140,70.8,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503493,25,49,1,2,45,22mo7qbsnyi8wtucpvhgvhw2q,1,32.8,56.4,2022-10-07T19:19:04.796Z,2022-10-10T07:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503717,26,1,1,2,49,22mo7qbsnyi8wtucpvhgvhw2q,1,54.2,57.2,2022-10-07T19:19:09.466Z,2022-10-09T19:01:32Z,3825458205,141,24.6,3825458207,212,25.6,3825458209,213,5.2,3825458201,56,Center,3825458203,140,66.4,3833194897,178,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503737,27,1,1,2,58,22mo7qbsnyi8wtucpvhgvhw2q,1,67.6,19.7,2022-10-07T19:19:18.418Z,2022-10-09T19:01:45Z,3825458347,212,12.3,3825458345,141,3.4,3825458343,140,62.6,3825458341,56,Right,3833195787,178,,3825458349,213,4.3,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503799,28,1,1,3,0,22mo7qbsnyi8wtucpvhgvhw2q,1,63.9,4.1,2022-10-07T19:19:20.520Z,2022-10-09T19:01:53Z,3833196391,178,,3825458691,56,Right,3825458693,140,74.5,3825458699,212,13.1,3825458703,213,0.6,3825458695,141,14.2,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503821,29,1,1,3,3,22mo7qbsnyi8wtucpvhgvhw2q,0,73.7,22.1,2022-10-07T19:19:23.179Z,2022-10-09T19:02:02Z,3833196999,178,,3825458819,140,89.5,3832940163,223,,3825458821,141,48.9,3825458823,212,24.6,3825458813,2,,3825458825,213,0.8,3832940165,72,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,3825458817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503867,45,12,1,3,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.2,53.3,2022-10-07T19:19:24.512Z,2022-10-09T19:02:16Z,3825459079,212,9.5,3825459065,56,Back,3825459083,213,1.3,3825459075,141,66.9,3833198119,178,,3825459069,140,12.3,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503877,46,49,1,3,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.3,65.7,2022-10-07T19:19:26.123Z,2022-10-09T19:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503905,47,1,1,3,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.3,65.7,2022-10-07T19:19:26.182Z,2022-10-09T19:02:28Z,3825459227,212,4.9,3825459225,141,59.0,3833198921,178,,3825459221,56,Back,3825459223,140,10.5,3825459229,213,4.3,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503939,48,1,1,3,8,bwt8yfk8rkcwiwyr0mopd7wqd,0,11.1,63.4,2022-10-07T19:19:28.518Z,2022-10-09T19:02:37Z,3825459417,1,,3825459409,141,59.0,3833199289,178,,3825459403,155,,3825459413,213,6.2,3825459411,212,34.7,3825459405,56,Back,3825459407,140,44.0,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503951,30,44,1,3,10,22mo7qbsnyi8wtucpvhgvhw2q,1,55.2,42,2022-10-07T19:19:30.486Z,2022-10-10T13:20:26Z,3825459553,233,49,3825459485,56,Center,3825459487,286,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503955,49,44,1,3,10,bwt8yfk8rkcwiwyr0mopd7wqd,0,44.8,58,2022-10-07T19:19:30.487Z,2022-10-09T19:02:41Z,3825459503,56,Back,3825459773,233,30,3825459505,285,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503971,31,1,1,3,10,22mo7qbsnyi8wtucpvhgvhw2q,1,53.3,45.6,2022-10-07T19:19:30.526Z,2022-10-10T13:20:26Z,3825459601,140,57.0,3825459603,141,56.5,3825459605,212,8.4,3825459597,3,,3825459607,213,1.1,3825459599,56,Center,3833200581,388,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504003,32,49,1,3,12,22mo7qbsnyi8wtucpvhgvhw2q,1,60,60.8,2022-10-07T19:19:32.105Z,2022-10-09T19:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504023,33,1,1,3,12,22mo7qbsnyi8wtucpvhgvhw2q,1,57.1,61.6,2022-10-07T19:19:32.239Z,2022-10-09T19:03:17Z,3825459907,213,4.4,3825459893,56,Center,3825459899,141,38.0,3825459903,212,16.7,3825459897,140,52.7,3833202931,178,,3825459889,155,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504127,34,1,1,3,16,22mo7qbsnyi8wtucpvhgvhw2q,1,53,35.9,2022-10-07T19:19:35.800Z,2022-10-09T19:03:30Z,3825460445,212,20.7,3833203733,178,,3825460449,213,4.7,3825460439,56,Right,3825460443,141,5.4,3825460441,140,53.6,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504233,35,1,1,3,22,22mo7qbsnyi8wtucpvhgvhw2q,1,44,19,2022-10-07T19:19:41.748Z,2022-10-09T19:03:36Z,3825460995,213,1.9,3825460989,140,33.9,3825460991,141,61.2,3825460987,56,Back,3833204521,178,,3825460993,212,30.6,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504275,36,1,1,3,28,22mo7qbsnyi8wtucpvhgvhw2q,1,55.7,67.6,2022-10-07T19:19:48.460Z,2022-10-09T19:03:43Z,3833205107,178,,3825461191,140,71.8,3825461193,141,95.9,3825461189,56,Left,3825461195,212,25.6,3825461197,213,0.9,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504371,37,1,1,3,31,22mo7qbsnyi8wtucpvhgvhw2q,1,72.9,95.9,2022-10-07T19:19:51.228Z,2022-10-09T19:04:10Z,3825461745,140,96.1,3825461747,141,84.9,3825461749,212,25.5,3833207189,178,,3825461743,56,Left,3825461751,213,6.0,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504375,38,1,1,3,37,22mo7qbsnyi8wtucpvhgvhw2q,0,95,96.8,2022-10-07T19:19:57.207Z,2022-10-09T19:04:21Z,3825461777,212,1.0,3825461769,140,94.8,3825461779,213,4.5,3833208463,178,,3825461773,141,95.4,3825461765,56,Left,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504391,50,61,1,3,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.4,10.9,2022-10-07T19:19:57.261Z,2022-10-09T19:05:54Z,3833216685,178,,3825461861,56,Back,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504399,51,49,1,3,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.6,9.2,2022-10-07T19:19:59.203Z,2022-10-09T19:06:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504437,52,1,1,3,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,6.7,11.9,2022-10-07T19:20:01.521Z,2022-10-09T19:06:19Z,3825462183,213,1.9,3825462181,212,10.5,3825462179,141,26.7,3833218635,178,,3825462177,140,3.7,3825462175,56,Back,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504497,53,1,1,3,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.7,26.7,2022-10-07T19:20:02.559Z,2022-10-09T19:06:24Z,3825462519,141,17.6,3825462523,213,6.1,3825462521,212,36.9,3825462513,157,,3825462515,56,Back,3825462525,1,,3833219615,178,,3825462517,140,38.3,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504503,54,4,1,3,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.5,16.8,2022-10-07T19:20:04.417Z,2022-10-10T07:33:08Z,3825462769,294,,3825462553,13,,3825462795,233,39,3825462555,56,Back,3825462561,286,,3825462557,152,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504529,39,4,1,3,44,22mo7qbsnyi8wtucpvhgvhw2q,0,61.5,83.2,2022-10-07T19:20:04.418Z,2022-10-10T07:33:08Z,3825462695,285,,3825462689,294,,3834627895,178,,3825462765,233,54,3825462687,13,,3825462693,152,,3825462691,56,Left,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504789,55,1,1,4,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.6,32.5,2022-10-07T19:20:29.588Z,2022-10-09T19:07:20Z,3825464235,212,18.8,3825464225,152,,3825464237,213,2.1,3825464229,56,Back,3833224507,178,,3825464221,5,,3825464231,140,33.3,3825464233,141,57.0,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504813,56,1,1,4,13,bwt8yfk8rkcwiwyr0mopd7wqd,1,32.8,56.9,2022-10-07T19:20:32.679Z,2022-10-09T19:07:28Z,3825464433,213,5.5,3833225101,178,,3825464431,212,5.0,3825464429,141,51.5,3825464427,140,36.0,3825464425,56,Back,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504837,57,1,1,4,15,bwt8yfk8rkcwiwyr0mopd7wqd,1,32.4,51.5,2022-10-07T19:20:34.882Z,2022-10-09T19:07:36Z,3825464585,141,28.9,3825464587,212,15.4,3825464589,213,4.7,3825464583,140,32.7,3833225913,178,,3825464581,56,Back,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504891,58,1,1,4,18,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.9,28.3,2022-10-07T19:20:37.888Z,2022-10-09T19:07:42Z,3825464949,212,57.2,3825464953,1,,3825464951,213,0.9,3825464939,155,,3825464941,196,,3825464943,56,Left,3833226415,178,,3825464945,140,73.2,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,3825464947,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504895,59,61,1,4,21,bwt8yfk8rkcwiwyr0mopd7wqd,0,76.4,95.4,2022-10-07T19:20:41.025Z,2022-10-09T19:07:55Z,3833227695,178,,3825464973,56,Left,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504941,40,12,1,4,22,22mo7qbsnyi8wtucpvhgvhw2q,1,19.4,4.4,2022-10-07T19:20:41.841Z,2022-10-10T07:34:04Z,3825465243,56,Back,3825465239,167,,3832944289,213,4.8,3833228447,178,,3832944281,141,0.0,3832944285,212,3.8,3832944277,140,19.9,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504951,41,5,1,4,22,22mo7qbsnyi8wtucpvhgvhw2q,0,23.5,-2,2022-10-07T19:20:42.452Z,2022-10-09T19:08:12Z,3825465373,233,60,3825465309,347,,3825465307,56,Back,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468504945,60,5,1,4,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.5,102,2022-10-07T19:20:42.452Z,2022-10-09T19:08:12Z,3825465267,56,Left,3825465269,347,,3825465365,233,41,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505047,61,1,1,4,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,71.7,100,2022-10-07T19:20:47.589Z,2022-10-09T19:08:19Z,3825465925,140,57.8,3825465937,213,3.4,3825465919,107,,3825465929,141,95.3,3825465921,56,Left,3825465933,212,15.3,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505131,62,1,1,4,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,53.7,93.3,2022-10-07T19:20:53.278Z,2022-10-09T19:08:28Z,3825466447,212,21.3,3825466443,140,39.1,3825466441,56,Back,3833230437,178,,3825466449,213,3.9,3825466445,141,71.5,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505163,63,1,1,4,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,38,67.3,2022-10-07T19:20:59.518Z,2022-10-09T19:08:33Z,3825466647,212,15.3,3825466645,141,44.9,3825466643,140,36.6,3825466641,56,Back,3833230857,178,,3825466649,213,4.6,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505219,64,1,1,4,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,36.6,43.9,2022-10-07T19:21:02.564Z,2022-10-09T19:08:42Z,3825466909,141,6.5,3833231537,178,,3825466913,213,4.9,3825466911,212,26.1,3825466905,56,Back,3825466907,140,42.2,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505223,65,1,1,4,45,bwt8yfk8rkcwiwyr0mopd7wqd,0,44.2,5.8,2022-10-07T19:21:05.441Z,2022-10-09T19:08:47Z,3825466935,141,8.0,3833231977,178,,3825466937,212,5.4,3825466939,213,0.3,3825466931,56,Back,3825466933,140,49.1,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505239,42,61,1,4,46,22mo7qbsnyi8wtucpvhgvhw2q,1,59.6,92.5,2022-10-07T19:21:05.569Z,2022-10-10T07:35:38Z,3825467011,56,Left,3834630329,388,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505289,43,49,1,4,48,22mo7qbsnyi8wtucpvhgvhw2q,1,48.1,63.6,2022-10-07T19:21:08.341Z,2022-10-09T19:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468505345,44,1,1,4,50,22mo7qbsnyi8wtucpvhgvhw2q,1,47.9,57.4,2022-10-07T19:21:10.375Z,2022-10-09T19:09:15Z,3833234371,178,,3825467587,212,49.2,3825467591,1,,3825467585,141,13.9,3825467581,56,Right,3825467583,140,85.3,3825467589,213,5.6,3825467579,155,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
