id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2497756505,23,1,1,2,21,4ku8o6uf87yd8iecdalipo6wd,1,27.5,14.2,2023-01-15T15:17:33.115Z,2023-01-16T07:17:36Z,3981056991,178,,3979955345,141,23.0,3979955339,56,Back,3979955349,213,1.2,3979955341,140,29.5,3979955347,212,6.3,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756535,24,1,1,2,23,4ku8o6uf87yd8iecdalipo6wd,1,29.3,25.4,2023-01-15T15:17:34.726Z,2023-01-16T07:17:39Z,3979955523,213,1.4,3979955519,141,67.5,3981057021,178,,3979955517,140,33.1,3979955515,56,Back,3979955521,212,28.9,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756569,25,1,1,2,26,4ku8o6uf87yd8iecdalipo6wd,1,32.9,68.6,2023-01-15T15:17:37.455Z,2023-01-16T07:17:42Z,3981057049,178,,3979955703,56,Back,3979955705,140,24.1,3979955707,141,71.9,3979955711,213,2.9,3979955709,212,9.5,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756577,26,1,1,2,27,4ku8o6uf87yd8iecdalipo6wd,1,24.1,71.9,2023-01-15T15:17:39.126Z,2023-01-16T07:17:48Z,3979955757,141,69.6,3979955761,213,5.9,3981057105,178,,3979955759,212,4.0,3979955755,140,27.6,3979955753,56,Back,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756615,27,1,1,2,28,4ku8o6uf87yd8iecdalipo6wd,1,27.6,69.6,2023-01-15T15:17:40.236Z,2023-01-16T07:17:53Z,3981057151,178,,3979955951,212,11.8,3979955945,56,Back,3979955947,140,28.0,3979955953,213,1.5,3979955949,141,87.0,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756643,28,1,1,2,30,4ku8o6uf87yd8iecdalipo6wd,1,25.9,90.9,2023-01-15T15:17:41.915Z,2023-01-16T07:17:58Z,3979956143,140,37.7,3979956149,213,5.6,3979956145,141,76.7,3981057195,178,,3979956141,56,Back,3979956147,212,15.7,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756693,29,1,1,2,32,4ku8o6uf87yd8iecdalipo6wd,1,36.6,80.6,2023-01-15T15:17:44.236Z,2023-01-16T07:18:02Z,3979956421,141,97.7,3981057241,178,,3979956417,56,Back,3979956423,212,11.7,3979956419,140,37.9,3979956425,213,1.5,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756719,30,1,1,2,35,4ku8o6uf87yd8iecdalipo6wd,1,37.9,97.7,2023-01-15T15:17:46.695Z,2023-01-16T07:18:11Z,3981057309,178,,3979956539,140,27.5,3979956545,213,3.5,3979956543,212,11.7,3979956537,56,Back,3979956541,141,91.5,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756755,31,1,1,2,37,4ku8o6uf87yd8iecdalipo6wd,1,28.8,90.6,2023-01-15T15:17:48.736Z,2023-01-16T07:18:15Z,3979956737,141,78.0,3981057349,178,,3979956739,212,10.8,3979956735,140,22.5,3979956733,56,Back,3979956741,213,4.1,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756835,32,1,1,2,40,4ku8o6uf87yd8iecdalipo6wd,1,22.1,73.8,2023-01-15T15:17:52.287Z,2023-01-16T07:18:20Z,3979957129,213,4.8,3979957127,212,25.7,3979957121,56,Back,3979957125,141,36.1,3979957123,140,23.7,3981057387,178,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756893,33,1,1,2,46,4ku8o6uf87yd8iecdalipo6wd,1,27,35,2023-01-15T15:17:57.757Z,2023-01-16T07:18:23Z,3979957451,213,1.7,3979957445,140,25.5,3979957443,56,Back,3981057429,178,,3979957449,212,16.3,3979957447,141,58.8,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497756983,34,1,1,2,50,4ku8o6uf87yd8iecdalipo6wd,1,27.6,66.3,2023-01-15T15:18:01.807Z,2023-01-16T07:18:26Z,3979957889,212,23.6,3979957887,141,33.1,3979957885,140,34.2,3979957893,213,5.0,3979957883,56,Back,3981057459,178,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757035,35,1,1,2,54,4ku8o6uf87yd8iecdalipo6wd,1,33.1,31.6,2023-01-15T15:18:05.527Z,2023-01-16T07:18:31Z,3979958173,141,23.5,3979958175,212,11.4,3981057517,178,,3979958177,213,5.8,3979958171,140,42.6,3979958169,56,Back,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757059,36,1,1,2,55,4ku8o6uf87yd8iecdalipo6wd,1,42.6,23.5,2023-01-15T15:18:06.848Z,2023-01-16T07:18:39Z,3979958273,213,1.9,3979958263,56,Back,3979958269,141,37.6,3981057587,178,,3979958271,212,10.3,3979958267,140,39.0,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757071,37,1,1,2,56,4ku8o6uf87yd8iecdalipo6wd,1,39,37.6,2023-01-15T15:18:07.968Z,2023-01-16T07:18:44Z,3979958331,212,6.9,3979958327,140,32.8,3979958329,141,34.4,3981057639,178,,3979958333,213,3.5,3979958325,56,Back,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757125,38,1,1,2,58,4ku8o6uf87yd8iecdalipo6wd,1,32.8,34.4,2023-01-15T15:18:10.159Z,2023-01-16T07:18:47Z,3979958613,213,1.7,3979958605,56,Back,3981057683,178,,3979958609,141,51.6,3979958607,140,31.2,3979958611,212,11.8,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757185,39,1,1,3,2,4ku8o6uf87yd8iecdalipo6wd,1,34.2,54.8,2023-01-15T15:18:14.038Z,2023-01-16T07:18:51Z,3979958927,56,Back,3979958931,141,34.6,3979958929,140,33.9,3981057715,178,,3979958935,213,4.7,3979958933,212,13.7,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757201,40,1,1,3,4,4ku8o6uf87yd8iecdalipo6wd,1,33.1,34,2023-01-15T15:18:16.159Z,2023-01-16T07:18:55Z,3979959015,140,40.5,3979959021,212,8.9,3979959023,213,5.8,3981057775,178,,3979959019,141,27.7,3979959011,56,Back,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757229,41,1,1,3,5,4ku8o6uf87yd8iecdalipo6wd,1,40.5,27.7,2023-01-15T15:18:17.049Z,2023-01-16T07:18:58Z,3979959165,213,1.0,3979959163,212,7.1,3979959159,140,44.4,3979959161,141,36.2,3981057811,178,,3979959157,56,Back,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757263,42,1,1,3,6,4ku8o6uf87yd8iecdalipo6wd,1,44.4,36.2,2023-01-15T15:18:18.260Z,2023-01-16T07:19:02Z,3979959349,141,42.1,3979959347,140,43.5,3979959353,213,1.8,3979959345,56,Back,3979959351,212,4.1,3981057847,178,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757271,43,43,1,3,9,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T15:18:20.520Z,2023-01-15T15:19:02Z,3979959395,286,0,3979959393,56,Back,3979963391,144,50,,,,,,,,,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757327,31,43,1,3,9,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T15:18:20.521Z,2023-01-15T15:19:02Z,3979959633,56,Center,3979959635,285,0,3979963331,144,7,3979959645,233,43,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757389,44,1,1,3,10,4ku8o6uf87yd8iecdalipo6wd,1,44.6,37.9,2023-01-15T15:18:21.509Z,2023-01-16T07:20:29Z,3979959957,212,19.2,3979959951,56,Center,3981058863,178,,3979959959,213,6.0,3979959953,140,62.1,3979959955,141,29.9,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757429,45,1,1,3,14,4ku8o6uf87yd8iecdalipo6wd,1,72.5,27.4,2023-01-15T15:18:25.529Z,2023-01-16T07:20:32Z,3979960159,213,6.0,3979960157,212,17.4,3979960151,141,21.4,3981058887,178,,3979960147,56,Center,3979960149,140,88.6,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757481,46,1,1,3,16,4ku8o6uf87yd8iecdalipo6wd,1,88.4,22.1,2023-01-15T15:18:27.689Z,2023-01-16T07:20:46Z,3979960395,140,85.1,3979970753,210,15,3979960401,213,1.8,3979970755,154,,3979960393,56,Center,3979960397,141,47.9,3981058957,178,,3979960399,212,17.9,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757491,47,15,1,3,18,4ku8o6uf87yd8iecdalipo6wd,1,90,43.1,2023-01-15T15:18:29.431Z,2023-01-16T07:20:46Z,3979970207,20,,3979970813,231,46.6,3981059073,178,,3979970789,114,,3979970797,55,46,3979970791,78,,3979960453,56,Center,3979970807,147,45.5,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,3979970271,233,32,,3979970801,102,50.6,3979970805,146,93.2,3979970809,230,98.5,3979970795,154,3979970803,103,19,3979970211,82,3979964707,17,3979964701,22,3980194315,391,3979970793,29,,,,,,,,,,,,,,,
2497757515,32,10,1,3,18,cobffe32r7g4skka9m19qib63,1,8.8,54.8,2023-01-15T15:18:29.880Z,2023-01-16T07:20:52Z,3979960603,56,Back,3981059139,178,,3979960601,94,,3979970317,233,47,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757529,33,49,1,3,19,cobffe32r7g4skka9m19qib63,1,9.2,54.3,2023-01-15T15:18:30.821Z,2023-01-16T07:20:56Z,,,,,,,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757553,34,1,1,3,19,cobffe32r7g4skka9m19qib63,1,9.2,54.3,2023-01-15T15:18:30.860Z,2023-01-16T07:20:59Z,3979960771,140,21.1,3979960777,213,5.9,3981059243,178,,3979960773,141,47.4,3979960769,56,Back,3979960775,212,13.3,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757571,35,1,1,3,21,cobffe32r7g4skka9m19qib63,0,21.1,47.4,2023-01-15T15:18:33.100Z,2023-01-16T07:21:02Z,3979960871,141,50.0,3979960867,56,Back,3979960869,140,31.8,3981059309,178,,3979960873,212,11.4,3979960875,213,0.2,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757617,48,61,1,3,23,4ku8o6uf87yd8iecdalipo6wd,0,65.5,57.8,2023-01-15T15:18:35.051Z,2023-01-16T07:21:07Z,3979961045,56,Center,3981059379,178,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757675,36,1,1,3,24,cobffe32r7g4skka9m19qib63,1,33.6,49.1,2023-01-15T15:18:36.231Z,2023-01-16T07:21:18Z,3979961357,56,Back,3981059543,178,,3979961361,141,44.9,3979961359,140,47.8,3979961363,212,15.2,3979961365,213,6.1,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757763,37,1,1,3,27,cobffe32r7g4skka9m19qib63,1,53.6,45.9,2023-01-15T15:18:39.180Z,2023-01-16T07:21:31Z,3979961881,213,0.9,3979961871,56,Left,3979961877,141,79.3,3979961879,212,30.1,3979961875,140,72.4,3981059695,178,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757769,38,3,1,3,33,cobffe32r7g4skka9m19qib63,0,78.2,67,2023-01-15T15:18:44.380Z,2023-01-16T07:21:37Z,3979961899,56,Center,3981059745,178,,3980614255,465,,3979962079,233,49,3979961901,286,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757785,49,7,1,3,33,4ku8o6uf87yd8iecdalipo6wd,0,21.8,33,2023-01-15T15:18:44.860Z,2023-01-16T07:21:43Z,3979961969,285,,3979962023,233,38,3979961967,56,Back,3981059815,178,,3980614257,384,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757849,39,1,1,3,35,cobffe32r7g4skka9m19qib63,0,70.9,65.3,2023-01-15T15:18:47.322Z,2023-01-16T07:21:47Z,3979962315,212,40.6,3979962305,155,,3979962313,141,27.6,3981059851,178,,3979962309,140,100.0,3979962319,1,,3979962317,213,5.6,3979962307,56,Center,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497757855,40,5,1,3,39,cobffe32r7g4skka9m19qib63,0,100.8,33.5,2023-01-15T15:18:50.450Z,2023-01-16T07:21:50Z,3979962335,346,,3979962333,56,Center,3979978975,233,50,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758159,50,5,1,3,39,4ku8o6uf87yd8iecdalipo6wd,1,-0.8,66.5,2023-01-15T15:18:50.450Z,2023-01-16T07:21:50Z,3979963921,56,Back,3979978963,233,40,3979963925,346,,,,,,,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758327,51,1,1,4,1,4ku8o6uf87yd8iecdalipo6wd,1,4.8,51.9,2023-01-15T15:19:12.804Z,2023-01-16T07:21:52Z,3979964839,141,70.4,3979964843,213,1.5,3979964837,140,5.4,3979964847,237,,3979964841,212,12.6,3979964833,124,,3980614469,189,,3979964835,56,Back,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758349,52,1,1,4,3,4ku8o6uf87yd8iecdalipo6wd,1,5.4,70.4,2023-01-15T15:19:14.913Z,2023-01-16T07:22:08Z,3979964979,141,96.9,3979964977,140,22.9,3979964981,212,25.7,3979965007,189,,3979964983,213,0.8,3979964975,56,Back,3981060081,178,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758449,53,1,1,4,9,4ku8o6uf87yd8iecdalipo6wd,1,36.3,97.4,2023-01-15T15:19:20.505Z,2023-01-16T07:22:15Z,3979965473,212,0.8,3979965465,56,Back,3979965475,213,1.4,3981060165,178,,3979965469,141,98.6,3979965467,140,36.4,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758541,54,1,1,4,12,4ku8o6uf87yd8iecdalipo6wd,1,37.7,79.4,2023-01-15T15:19:23.653Z,2023-01-16T07:22:25Z,3979965939,212,42.8,3981060295,178,,3979965943,1,,3979965937,141,17.3,3979965931,196,,3979965935,140,31.1,3979965933,56,Back,3979965941,213,4.5,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758591,55,1,1,4,18,4ku8o6uf87yd8iecdalipo6wd,1,41.3,19.3,2023-01-15T15:19:29.724Z,2023-01-16T07:22:32Z,3979966233,56,Back,3979966241,213,2.3,3979966235,140,32.6,3979966239,212,14.2,3979966237,141,35.3,3981060379,178,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758613,56,1,1,4,20,4ku8o6uf87yd8iecdalipo6wd,1,31.4,37,2023-01-15T15:19:31.965Z,2023-01-16T07:22:35Z,3981060427,178,,3979966363,141,36.1,3979966359,140,39.8,3979966367,212,8.8,3979966371,213,6.2,3979966357,56,Back,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758639,57,1,1,4,22,4ku8o6uf87yd8iecdalipo6wd,1,39.8,36.1,2023-01-15T15:19:33.816Z,2023-01-16T07:22:37Z,3979966583,56,Center,3979966585,140,62.7,3979966589,212,24.1,3979966587,141,32.9,3981060465,178,,3979966591,213,6.2,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758727,58,1,1,4,24,4ku8o6uf87yd8iecdalipo6wd,0,62.7,32.9,2023-01-15T15:19:35.676Z,2023-01-16T07:22:42Z,3979967163,140,91.4,3979967165,141,26.8,3979967169,213,6.1,3979967167,212,30.4,3981060511,178,,3979967159,56,Center,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768687,119,54,1,4,27,cobffe32r7g4skka9m19qib63,1,8.5,64.6,2023-01-15T15:19:39.026Z,2023-01-16T07:22:46Z,3980019501,232,,3981060557,389,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497768781,120,52,1,4,27,cobffe32r7g4skka9m19qib63,1,11.6,63.8,2023-01-15T15:19:39.155Z,2023-01-16T07:23:16Z,3980614913,376,,3981060639,389,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758877,41,4,1,4,27,cobffe32r7g4skka9m19qib63,1,11.3,70.2,2023-01-15T15:19:39.315Z,2023-01-16T07:23:24Z,3979967905,56,Back,3980615703,265,,3979968455,233,59,3979967909,285,,3979967907,152,,3979967901,13,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497758985,59,4,1,4,27,4ku8o6uf87yd8iecdalipo6wd,0,88.7,29.8,2023-01-15T15:19:39.316Z,2023-01-16T07:23:23Z,3979968411,13,,3979968485,233,41,3981060731,178,,3979968419,56,Center,3979968425,286,,3979968423,152,,3980615637,265,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759563,42,27,1,4,42,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T15:19:53.457Z,2023-01-16T07:24:35Z,3979971383,233,60,3979971363,41,Injury,3979971365,53,c3secspt4xvu1q4g6aonn7zyt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497759539,60,27,1,4,42,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T15:19:53.457Z,2023-01-16T07:24:36Z,3979971419,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761309,43,28,1,7,0,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T15:22:11.467Z,2023-01-16T07:25:19Z,3980013649,233,61,3979980787,55,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761413,61,28,1,7,0,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T15:22:11.467Z,2023-01-16T07:25:19Z,3980013669,233,43,3979981227,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761477,44,1,1,7,0,cobffe32r7g4skka9m19qib63,1,13,67.6,2023-01-15T15:22:12.217Z,2023-01-16T07:25:27Z,3979981583,213,4.3,3979984859,189,,3979981575,141,48.9,3979981565,5,,3979981571,140,8.3,3979981567,152,,3981062431,178,,3979981579,212,13.6,a5x0poaqzssg2yuou57qgyead,Chumi,3979981569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797677,456,1,1,7,3,cobffe32r7g4skka9m19qib63,1,8.3,41.7,2023-01-15T15:22:15.317Z,2023-01-16T07:25:30Z,3980171691,140,19.1,3980171697,213,5.5,3980171687,189,,3980171689,56,Back,3980171693,141,24.1,3981062483,178,,3980171695,212,16.5,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761679,45,1,1,7,6,cobffe32r7g4skka9m19qib63,1,19.9,28.1,2023-01-15T15:22:17.679Z,2023-01-16T07:25:33Z,3981062515,178,,3979982613,212,32.5,3979982607,56,Back,3979982617,213,1.4,3979982611,141,75.4,3979982619,1,,3979982609,140,24.4,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761715,46,1,1,7,13,cobffe32r7g4skka9m19qib63,1,32.7,78.2,2023-01-15T15:22:24.589Z,2023-01-16T07:25:38Z,3979982783,56,Back,3981062583,178,,3979982793,212,20.3,3979982787,140,23.9,3979982797,213,4.2,3979982791,141,51.7,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761745,47,1,1,7,15,cobffe32r7g4skka9m19qib63,1,23.9,51.7,2023-01-15T15:22:26.808Z,2023-01-16T07:25:53Z,3979982959,140,25.4,3979982967,213,4.8,3981062737,178,,3979982955,56,Back,3979982965,212,16.3,3979982963,141,27.8,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761765,48,1,1,7,17,cobffe32r7g4skka9m19qib63,1,25.4,27.8,2023-01-15T15:22:29.031Z,2023-01-16T07:25:59Z,3979983063,56,Back,3979983073,212,21.1,3979983065,140,23.3,3979983069,141,58.6,3981062797,178,,3979983077,213,1.7,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761795,49,1,1,7,20,cobffe32r7g4skka9m19qib63,1,23.3,58.6,2023-01-15T15:22:31.400Z,2023-01-16T07:26:03Z,3979983215,56,Back,3979983221,212,16.3,3979983219,141,81.9,3979983225,213,1.3,3979983217,140,27.0,3981062833,178,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761833,50,1,1,7,22,cobffe32r7g4skka9m19qib63,1,27,81.9,2023-01-15T15:22:33.471Z,2023-01-16T07:26:07Z,3979983395,213,0.8,3979983393,212,12.6,3979983389,140,35.8,3981062883,178,,3979983387,56,Back,3979983391,141,94.6,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761923,51,1,1,7,24,cobffe32r7g4skka9m19qib63,1,35.8,94.6,2023-01-15T15:22:35.620Z,2023-01-16T07:26:11Z,3979983857,141,94.5,3979983861,213,6.3,3979983859,212,23.9,3981062931,178,,3979983855,140,58.6,3979983853,56,Left,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
