id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2506439513,418,1,2,47,34,ah8dala7suqqkj04n2l8xz4zd,1,55.3,57.7,2023-02-11T16:24:21.208Z,2023-02-12T02:23:01Z,4025464353,212,22.7,4025464355,213,1.3,4027300421,178,,4025464337,56,Left,4025464349,141,90.0,4025464345,140,60.8,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506439599,419,1,2,47,37,ah8dala7suqqkj04n2l8xz4zd,1,58.6,90.1,2023-02-11T16:24:24.257Z,2023-02-12T02:23:06Z,4025464801,141,84.4,4025464797,56,Left,4025464805,213,3.6,4025464803,212,9.4,4025464799,140,50.4,4027300563,178,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506439677,420,1,2,47,39,ah8dala7suqqkj04n2l8xz4zd,1,50.8,83.6,2023-02-11T16:24:26.777Z,2023-02-12T02:23:11Z,4027300657,178,,4025465191,56,Center,4025465193,140,52.9,4025465195,141,67.9,4025465199,213,4.9,4025465197,212,10.9,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506439761,421,1,2,47,41,ah8dala7suqqkj04n2l8xz4zd,1,53.2,67.7,2023-02-11T16:24:29.084Z,2023-02-12T02:23:15Z,4025465569,56,Back,4025465577,213,2.6,4027300761,178,,4025465575,212,10.2,4025465573,141,75.3,4025465571,140,44.8,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506439881,422,1,2,47,43,ah8dala7suqqkj04n2l8xz4zd,1,45.1,72.1,2023-02-11T16:24:30.483Z,2023-02-12T02:23:22Z,4025466173,140,43.5,4025466175,141,36.4,4027301019,178,,4025466171,56,Back,4025466179,213,4.6,4025466177,212,24.3,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506439971,423,1,2,47,47,ah8dala7suqqkj04n2l8xz4zd,1,43.6,34.3,2023-02-11T16:24:34.461Z,2023-02-12T02:23:26Z,4025466729,140,57.2,4025466739,212,22.0,4025466733,141,9.7,4027301203,178,,4025466725,56,Right,4025466743,213,5.4,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440023,424,1,2,47,49,ah8dala7suqqkj04n2l8xz4zd,1,57.2,9.7,2023-02-11T16:24:36.774Z,2023-02-12T02:23:36Z,4025466957,212,4.6,4025466955,141,16.1,4025466953,140,58.7,4025466951,56,Right,4027301437,178,,4025466959,213,1.2,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440065,425,1,2,47,50,ah8dala7suqqkj04n2l8xz4zd,1,58.7,16.1,2023-02-11T16:24:37.421Z,2023-02-12T02:23:40Z,4025467165,213,4.2,4025467163,212,3.3,4025467161,141,11.9,4025467159,140,57.2,4025467157,56,Right,4027301517,178,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440133,426,1,2,47,51,ah8dala7suqqkj04n2l8xz4zd,1,56.9,12.5,2023-02-11T16:24:38.888Z,2023-02-12T02:23:50Z,4025467497,56,Center,4025467501,141,22.0,4025467503,212,6.6,4025467505,213,1.4,4027301791,178,,4025467499,140,58.1,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440335,427,1,2,47,52,ah8dala7suqqkj04n2l8xz4zd,1,58.1,22,2023-02-11T16:24:39.730Z,2023-02-12T02:23:54Z,4025468587,140,67.9,4025468595,212,13.6,4027301887,178,,4025468589,141,8.9,4025468585,56,Right,4025468599,213,5.6,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440383,428,1,2,47,58,ah8dala7suqqkj04n2l8xz4zd,1,79.2,12.4,2023-02-11T16:24:46.076Z,2023-02-12T02:24:02Z,4025468787,56,Center,4025468797,212,7.7,4025468799,213,1.5,4025468793,141,23.7,4027302053,178,,4025468789,140,79.4,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440427,429,1,2,47,59,ah8dala7suqqkj04n2l8xz4zd,1,79.4,23.7,2023-02-11T16:24:46.840Z,2023-02-12T02:24:06Z,4025469011,56,Right,4025469015,140,76.2,4025469023,212,8.1,4025469019,141,12.8,4027302185,178,,4025469027,213,4.3,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440511,430,1,2,48,1,ah8dala7suqqkj04n2l8xz4zd,1,76.2,12.8,2023-02-11T16:24:48.500Z,2023-02-12T02:24:09Z,4025469497,141,8.1,4025469501,213,6.0,4027302277,178,,4025469495,140,85.9,4025469493,56,Right,4025469499,212,10.7,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440539,431,1,2,48,3,ah8dala7suqqkj04n2l8xz4zd,1,86.2,9.4,2023-02-11T16:24:50.761Z,2023-02-12T02:24:16Z,4025469663,140,83.6,4025469659,56,Right,4027302451,178,,4025469667,141,8.8,4025469673,212,2.8,4025469679,213,3.3,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440615,432,1,2,48,5,ah8dala7suqqkj04n2l8xz4zd,1,82.4,8.6,2023-02-11T16:24:52.210Z,2023-02-12T02:24:23Z,4025470129,56,Right,4025470139,212,7.9,4025470133,140,79.0,4025470141,213,2.0,4027302641,178,,4025470137,141,19.0,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440673,433,1,2,48,6,ah8dala7suqqkj04n2l8xz4zd,0,78.3,18.1,2023-02-11T16:24:54.144Z,2023-02-12T02:24:28Z,4025470457,56,Right,4027302785,178,,4025470461,140,86.8,4025470465,212,8.9,4025470463,141,18.4,4025470469,213,0.0,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440685,452,49,2,48,7,cobffe32r7g4skka9m19qib63,1,12.1,83.6,2023-02-11T16:24:54.836Z,2023-02-12T02:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440737,453,1,2,48,8,cobffe32r7g4skka9m19qib63,1,13.5,83.2,2023-02-11T16:24:55.229Z,2023-02-12T02:24:33Z,4025470801,212,13.4,4025470797,140,23.8,4025470803,213,5.6,4025470795,56,Back,4027302985,178,,4025470799,141,71.5,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506440831,454,1,2,48,10,cobffe32r7g4skka9m19qib63,1,24.9,72,2023-02-11T16:24:57.247Z,2023-02-12T02:24:43Z,4025471307,56,Back,4025471315,213,5.8,4025471309,140,38.7,4025471313,212,16.0,4025471311,141,62.0,4027303301,178,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441089,455,1,2,48,11,cobffe32r7g4skka9m19qib63,1,38.7,62,2023-02-11T16:24:59.040Z,2023-02-12T02:24:48Z,4025472569,56,Center,4025472577,213,5.6,4027303449,178,,4025472579,1,,4025472573,141,25.0,4025472575,212,40.2,4025472571,140,68.5,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506596961,851,3,2,48,17,cobffe32r7g4skka9m19qib63,0,76.3,23.4,2023-02-11T16:25:04.724Z,2023-02-12T02:24:57Z,4026306417,56,Center,4027303689,178,,4026306421,464,,4026306423,467,4hhuyat3grozmgba4f55zyajt,4026306419,286,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441103,456,4,2,48,18,cobffe32r7g4skka9m19qib63,1,73.8,22.1,2023-02-11T16:25:05.720Z,2023-02-12T02:25:02Z,4025472651,152,,4025472647,13,,4025472655,286,,4025472653,265,,4025472723,233,434,4025472649,56,Center,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441109,434,4,2,48,18,ah8dala7suqqkj04n2l8xz4zd,0,26.2,77.9,2023-02-11T16:25:05.721Z,2023-02-12T02:25:01Z,4025472683,56,Back,4025472685,152,,4025472681,13,,4025472689,285,,4025472687,265,,4025472751,233,456,4027303789,178,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506441205,435,17,2,48,24,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-02-11T16:25:11.339Z,2023-02-12T02:25:05Z,4025473219,393,,4025473221,13,243,4025473217,31,,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506442931,457,15,2,49,18,cobffe32r7g4skka9m19qib63,1,75.5,25.9,2023-02-11T16:26:05.926Z,2023-02-12T02:25:11Z,4027304115,178,,4025487561,146,84.9,4025487565,147,35.4,4025486963,20,,4025487571,231,47.8,4025487557,103,19,4025482643,18,,4025487559,458,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,4025486967,82,,4025482639,26,4025482647,56,4025487555,102,50.7,,,Center,4025487553,78,,4025487043,233,4025487567,230,437,98.1,,,,,,,,,,,,,,,,,,,
2506442935,437,10,2,49,19,ah8dala7suqqkj04n2l8xz4zd,1,13.4,66,2023-02-11T16:26:06.209Z,2023-02-12T02:25:20Z,4027304285,388,,4025483495,239,,4027304287,21,,4025487081,233,457,4025482665,56,Back,4025482663,94,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443001,458,61,2,49,20,cobffe32r7g4skka9m19qib63,0,92.9,28.3,2023-02-11T16:26:08.083Z,2023-02-12T02:25:28Z,4025483017,56,Center,4027304489,178,,,,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443015,438,5,2,49,22,ah8dala7suqqkj04n2l8xz4zd,1,-1.5,71.2,2023-02-11T16:26:09.499Z,2023-02-12T02:25:33Z,4025483125,56,Back,4025483245,233,459,4025483129,346,,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443017,459,5,2,49,22,cobffe32r7g4skka9m19qib63,0,101.5,28.8,2023-02-11T16:26:09.499Z,2023-02-12T02:25:33Z,4025483137,56,Center,4025483301,233,438,4025483139,346,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443791,439,1,2,49,40,ah8dala7suqqkj04n2l8xz4zd,1,3.8,49,2023-02-11T16:26:27.913Z,2023-02-12T02:25:36Z,4025487619,124,,4025487623,140,7.7,4025487631,213,5.0,4025487625,141,28.4,4025487635,237,,4025487621,56,Back,4025487629,212,14.6,4025489399,189,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443819,440,1,2,49,44,ah8dala7suqqkj04n2l8xz4zd,1,7.7,28.4,2023-02-11T16:26:31.515Z,2023-02-12T02:25:45Z,4025487747,213,5.4,4025487733,56,Back,4025487735,140,15.7,4025487743,212,14.0,4025489533,189,,4025487737,141,11.9,4027304887,178,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443847,441,1,2,49,45,ah8dala7suqqkj04n2l8xz4zd,1,15.7,11.9,2023-02-11T16:26:32.835Z,2023-02-12T02:25:54Z,4025487871,140,8.8,4027305083,178,,4025487875,212,12.7,4025487873,141,27.3,4025487877,213,2.2,4025487869,56,Back,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506443897,442,1,2,49,47,ah8dala7suqqkj04n2l8xz4zd,1,8.8,27.3,2023-02-11T16:26:34.908Z,2023-02-12T02:25:59Z,4025488159,213,2.0,4025488151,56,Back,4025488153,140,2.4,4025488155,141,49.3,4027305193,178,,4025488157,212,16.4,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444053,443,1,2,49,49,ah8dala7suqqkj04n2l8xz4zd,1,3.2,49.5,2023-02-11T16:26:36.985Z,2023-02-12T02:26:02Z,4025489035,1,,4025489021,140,57.5,4025489019,56,Center,4025489031,213,0.1,4025489023,141,55.8,4025489017,155,,4027305253,178,,4025489027,212,57.2,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444065,444,50,2,49,53,ah8dala7suqqkj04n2l8xz4zd,1,57,53.4,2023-02-11T16:26:40.781Z,2023-02-12T02:26:11Z,4025489117,286,,4025489115,56,Center,4025489787,233,460,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444153,460,7,2,49,54,cobffe32r7g4skka9m19qib63,1,43,46.6,2023-02-11T16:26:41.601Z,2023-02-12T02:26:13Z,4025489759,233,444,4026316197,385,,4027305447,178,,4025489687,285,,4025489685,56,Back,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444165,461,49,2,49,56,cobffe32r7g4skka9m19qib63,1,27.7,62.9,2023-02-11T16:26:43.579Z,2023-02-12T02:26:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444265,462,1,2,49,56,cobffe32r7g4skka9m19qib63,1,26.7,63.3,2023-02-11T16:26:43.634Z,2023-02-12T02:26:25Z,4025490301,213,3.6,4025490297,141,46.6,4025490299,212,27.8,4027305699,178,,4025490293,56,Back,4025490295,140,2.5,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444399,463,1,2,50,1,cobffe32r7g4skka9m19qib63,1,6.2,48.2,2023-02-11T16:26:49.129Z,2023-02-12T02:26:30Z,4027305757,178,,4025490977,141,51.0,4025490975,140,29.6,4025490973,56,Back,4025490981,213,0.1,4025490979,212,24.6,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444607,464,1,2,50,5,cobffe32r7g4skka9m19qib63,1,35.8,36.1,2023-02-11T16:26:52.819Z,2023-02-12T02:26:39Z,4025492117,140,43.5,4025492127,213,5.5,4025492115,56,Back,4027305907,178,,4025492121,141,23.9,4025492123,212,11.6,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444709,465,1,2,50,11,cobffe32r7g4skka9m19qib63,1,69.9,8.5,2023-02-11T16:26:59.176Z,2023-02-12T02:26:44Z,4025492635,56,Right,4025492647,213,2.3,4027305987,178,,4025492639,140,63.8,4025492645,212,9.4,4025492643,141,18.6,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444779,466,1,2,50,15,cobffe32r7g4skka9m19qib63,1,63.6,20,2023-02-11T16:27:02.225Z,2023-02-12T02:26:48Z,4025493105,213,0.3,4025493101,212,11.3,4025493097,141,24.7,4025493091,140,73.9,4027306073,178,,4025493089,56,Center,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444815,467,1,2,50,16,cobffe32r7g4skka9m19qib63,0,73.9,24.9,2023-02-11T16:27:03.917Z,2023-02-12T02:26:57Z,4025493379,233,445,4025493247,140,71.0,4025493253,213,3.1,4027306271,178,,4025493251,212,3.1,4025493377,236,,4025493249,141,25.3,4025493245,56,Center,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,4025493383,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444787,445,74,2,50,16,ah8dala7suqqkj04n2l8xz4zd,1,26.4,73,2023-02-11T16:27:04.029Z,2023-02-12T02:27:03Z,4025493131,285,,4025493129,56,Back,4027306425,178,,4025493555,233,467,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444845,446,61,2,50,18,ah8dala7suqqkj04n2l8xz4zd,0,30.6,81.3,2023-02-11T16:27:05.267Z,2023-02-12T02:27:10Z,4025493455,56,Back,4027306511,178,,4027306509,21,,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444899,468,4,2,50,18,cobffe32r7g4skka9m19qib63,1,66.4,20.7,2023-02-11T16:27:05.955Z,2023-02-12T02:27:19Z,4025493727,56,Right,4025493729,152,,4025493725,13,,4025493731,265,,4025493733,286,,4025494171,233,447,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506444965,447,4,2,50,18,ah8dala7suqqkj04n2l8xz4zd,0,33.6,79.3,2023-02-11T16:27:05.956Z,2023-02-12T02:27:18Z,4025494231,233,468,4027306663,178,,4025494091,285,,4025494083,152,,4025494075,13,,4025494087,265,,4025494079,56,Back,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506445051,448,17,2,50,25,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-02-11T16:27:12.965Z,2023-02-12T02:27:24Z,4025494565,392,,4025494563,31,,4025494567,13,243,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506446427,469,2,2,51,4,cobffe32r7g4skka9m19qib63,1,68.8,23.8,2023-02-11T16:27:52.192Z,2023-02-12T02:27:29Z,4026321997,224,,4025501819,141,58.0,4027306955,178,,4025501811,152,,4025501815,56,Center,4025501817,140,82.3,4026321999,20,,4025501805,5,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,4025506045,2,,4026324241,8,4025505895,7,,,,,,6kpscy08tl4fkie4w4hl49n11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506446487,449,55,2,51,4,ah8dala7suqqkj04n2l8xz4zd,1,19.8,31.6,2023-02-11T16:27:52.193Z,2023-02-12T02:27:30Z,,,,,,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506446531,470,43,2,51,8,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-11T16:27:55.789Z,2023-02-11T16:28:16Z,4025502383,7,485385,4025502385,56,Center,4025502387,140,94.3,4025502381,8,0,4025504815,144,2,4025502389,141,42.1,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447461,450,1,2,51,36,ah8dala7suqqkj04n2l8xz4zd,1,11.1,50.4,2023-02-11T16:28:23.665Z,2023-02-12T02:27:54Z,4025507407,5,,4025507413,56,Back,4025507415,140,31.2,4025507411,241,,4027307437,178,,4025507419,212,36.4,4025507417,141,6.7,4025507409,155,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,4026325813,189,,4025507421,213,4025507423,1,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447473,451,61,2,51,41,ah8dala7suqqkj04n2l8xz4zd,0,39,8.1,2023-02-11T16:28:28.799Z,2023-02-12T05:23:31Z,4025507455,56,Back,4027307353,178,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447491,471,49,2,51,42,cobffe32r7g4skka9m19qib63,1,57.1,84.1,2023-02-11T16:28:29.476Z,2023-02-12T05:23:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447565,472,1,2,51,44,cobffe32r7g4skka9m19qib63,1,57.1,83.3,2023-02-11T16:28:31.746Z,2023-02-12T02:28:11Z,4025507975,56,Center,4027307777,178,,4025507979,141,53.4,4025507977,140,54.7,4025507983,213,4.6,4025507981,212,20.5,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447621,473,1,2,51,45,cobffe32r7g4skka9m19qib63,1,54.5,53.4,2023-02-11T16:28:32.820Z,2023-02-12T02:28:15Z,4025508335,213,0.3,4025508331,212,12.5,4025508323,56,Center,4025508325,140,65.8,4027307849,178,,4025508329,141,59.1,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447703,474,1,2,51,47,cobffe32r7g4skka9m19qib63,0,64,56.7,2023-02-11T16:28:34.737Z,2023-02-12T02:28:19Z,4027307917,178,,4025508717,56,Right,4025508725,212,40.2,4025508723,141,0.0,4025508731,1,,4025508719,140,68.5,4025508729,213,4.8,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506448259,452,5,2,51,51,ah8dala7suqqkj04n2l8xz4zd,1,30.9,102,2023-02-11T16:28:38.317Z,2023-02-12T02:28:26Z,4025511801,347,,4025511903,233,475,4025511799,56,Back,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506447711,475,5,2,51,51,cobffe32r7g4skka9m19qib63,0,69.1,-2,2023-02-11T16:28:38.317Z,2023-02-12T02:28:27Z,4025508767,347,,4025511959,233,452,4025508765,56,Right,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506448497,453,1,2,52,9,ah8dala7suqqkj04n2l8xz4zd,0,31.5,100,2023-02-11T16:28:56.732Z,2023-02-12T02:28:30Z,4025513057,140,75.5,4025513059,141,95.8,4025513053,107,,4025513055,56,Left,4025513065,1,,4025513063,213,6.2,4025513061,212,46.4,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506448627,454,4,2,52,11,ah8dala7suqqkj04n2l8xz4zd,1,63.2,95.8,2023-02-11T16:28:59.104Z,2023-02-12T02:29:29Z,4025513873,233,476,4025513789,295,,4025513791,56,Left,4025513795,286,,4025513793,152,,4025513787,13,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506448589,476,4,2,52,11,cobffe32r7g4skka9m19qib63,0,36.8,4.2,2023-02-11T16:28:59.105Z,2023-02-12T02:29:29Z,4025513559,285,,4025513555,56,Back,4025513553,295,,4025514001,233,454,4025513551,13,,4025513557,152,,4027309573,178,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506449257,455,1,2,52,39,ah8dala7suqqkj04n2l8xz4zd,1,58.4,95.8,2023-02-11T16:29:26.620Z,2023-02-12T02:29:36Z,4025517187,152,,4025517201,213,4.8,4025517197,212,23.2,4027309719,178,,4025517185,5,,4025517189,56,Center,4025517195,141,61.8,4025517193,140,60.2,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
