id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value
2502153117,699,61,2,71,27,2l0ldgiwsgb8d6y3z0sfgjzyj,0,95.4,35.7,2023-01-29T16:43:51.241Z,2023-01-30T12:53:06Z,4004195469,178,,4002955543,56,Center,,,,,,,,,,,,,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153093,659,5,2,71,29,4ku8o6uf87yd8iecdalipo6wd,1,-1.1,66.7,2023-01-29T16:43:52.463Z,2023-01-30T10:43:20Z,4002955389,56,Back,4002955391,346,,4002955609,233,700,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153125,700,5,2,71,29,2l0ldgiwsgb8d6y3z0sfgjzyj,0,101.1,33.3,2023-01-29T16:43:52.463Z,2023-01-30T10:43:20Z,4002955631,233,659,4002955569,346,,4002955567,56,Center,,,,,,,,,,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153087,658,43,2,71,31,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-29T16:43:54.647Z,2023-01-29T16:45:16Z,4002955347,56,Back,4002955349,140,2.2,4002960343,144,12,4002955353,212,1.3,4002955355,213,2.0,4002955351,141,63.2,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153287,660,1,2,71,45,4ku8o6uf87yd8iecdalipo6wd,1,5.4,52.5,2023-01-29T16:44:08.602Z,2023-01-30T10:43:41Z,4002956819,189,,4002956391,140,17.9,4002956393,141,22.3,4002956397,213,5.3,4002956395,212,24.4,4002956387,124,,4002956389,56,Back,4002956401,237,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153305,661,1,2,71,46,4ku8o6uf87yd8iecdalipo6wd,1,17.9,22.3,2023-01-29T16:44:10.132Z,2023-01-30T10:43:48Z,4002956499,56,Back,4002956901,189,,4002956501,140,31.3,4002956505,212,19.1,4004196237,178,,4002956503,141,3.4,4002956507,213,5.5,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153319,662,1,2,71,50,4ku8o6uf87yd8iecdalipo6wd,1,31.3,3.4,2023-01-29T16:44:13.708Z,2023-01-30T10:44:06Z,4002956595,213,0.6,4002956593,212,19.7,4002956591,141,20.9,4004196783,178,,4002956589,140,46.3,4002956587,56,Back,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153339,663,1,2,71,51,4ku8o6uf87yd8iecdalipo6wd,1,46.3,20.9,2023-01-29T16:44:14.954Z,2023-01-30T10:44:11Z,4002956695,141,31.0,4002956699,213,2.7,4002956697,212,14.7,4002956693,140,33.9,4002956691,56,Back,4004196903,178,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153349,664,1,2,71,52,4ku8o6uf87yd8iecdalipo6wd,0,33.9,31.4,2023-01-29T16:44:16.361Z,2023-01-30T10:44:15Z,4002956751,141,54.3,4004196951,178,,4002956747,56,Center,4002956749,140,63.6,4002956755,213,0.5,4002956753,212,34.9,4002956757,1,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153357,701,49,2,71,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.2,40.6,2023-01-29T16:44:19.022Z,2023-01-30T10:44:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153401,702,1,2,71,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.3,39.1,2023-01-29T16:44:19.091Z,2023-01-30T10:44:34Z,4002957019,56,Back,4002957027,141,46.1,4002957023,140,12.2,4002957029,212,26.8,4002957031,213,3.0,4004197219,178,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153471,703,1,2,71,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.2,46.1,2023-01-29T16:44:21.797Z,2023-01-30T10:44:45Z,4002957345,1,,4002957343,213,0.1,4002957341,212,57.9,4004197433,178,,4002957335,56,Center,4002957333,157,,4002957339,141,55.4,4002957337,140,67.0,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153479,704,44,2,72,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67.6,54.4,2023-01-29T16:44:25.893Z,2023-01-30T10:45:46Z,4002957385,56,Center,4002957387,286,,4002957443,233,665,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153457,665,44,2,72,2,4ku8o6uf87yd8iecdalipo6wd,0,32.4,45.6,2023-01-29T16:44:25.894Z,2023-01-30T10:44:51Z,4002957495,233,704,4002957285,285,,4002957283,56,Back,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153535,705,1,2,72,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67,55.4,2023-01-29T16:44:25.950Z,2023-01-30T10:45:46Z,4002957629,3,,4002957641,213,0.3,4002957631,168,,4002957639,212,13.8,4002957637,141,60.6,4002957633,56,Center,4002957635,140,79.7,4004197627,388,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153541,666,4,2,72,4,4ku8o6uf87yd8iecdalipo6wd,1,19.8,36.3,2023-01-29T16:44:27.425Z,2023-01-30T10:45:01Z,4002957671,285,,4002957701,233,706,4002957665,10,,4002957669,152,,4002957667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153545,706,4,2,72,4,2l0ldgiwsgb8d6y3z0sfgjzyj,0,80.2,63.7,2023-01-29T16:44:27.426Z,2023-01-30T10:45:01Z,4002957679,286,,4002957677,152,,4002957673,10,,4002957749,233,666,4002957675,56,Center,4004197803,178,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153885,667,1,2,72,29,4ku8o6uf87yd8iecdalipo6wd,1,20.4,31.8,2023-01-29T16:44:53.332Z,2023-01-30T10:45:02Z,4002959351,212,43.2,4002959353,213,1.3,4004197827,178,,4002959341,5,,4002988867,155,,4002959345,56,Back,4002993633,196,,4002993635,1,,548jzfl9higq44w9bgqvcjh05,J. Giménez,4002959343,152,,4002959349,141,93.4,4002959347,140,4002993429,189,,,,,,,,,,,30.6,,,,,,,,,,,,,,
2502157843,713,1,2,72,31,4ku8o6uf87yd8iecdalipo6wd,1,31.6,79.5,2023-01-29T16:44:55.082Z,2023-01-30T10:45:04Z,4002980249,56,Back,4004197859,178,,4002980255,212,4.6,4002980253,141,72.9,4002980257,213,4.9,4002980251,140,32.6,4002980363,189,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153889,668,50,2,72,32,4ku8o6uf87yd8iecdalipo6wd,1,28.4,74.5,2023-01-29T16:44:56.267Z,2023-01-30T10:45:17Z,4002959449,233,707,4002959373,285,,4002959371,56,Back,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153895,707,7,2,72,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,71.6,25.5,2023-01-29T16:44:56.874Z,2023-01-30T10:45:21Z,4002959391,286,,4003591157,383,,4002959389,56,Center,4002959425,233,668,4004198157,178,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153901,708,49,2,72,34,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68.5,15.2,2023-01-29T16:44:58.044Z,2023-01-30T10:45:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153911,709,1,2,72,34,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68.5,15.2,2023-01-29T16:44:58.116Z,2023-01-30T10:45:30Z,4004198341,178,,4002959491,213,5.9,4002959485,140,75.6,4002959483,56,Right,4002959489,212,8.1,4002959487,141,10.4,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153919,710,1,2,72,35,2l0ldgiwsgb8d6y3z0sfgjzyj,0,75.6,10.4,2023-01-29T16:44:59.262Z,2023-01-30T10:45:35Z,4004198493,178,,4002959501,56,Center,4002959505,140,80.1,4002959517,213,1.1,4002959513,212,10.6,4002959509,141,24.4,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153913,669,49,2,72,36,4ku8o6uf87yd8iecdalipo6wd,1,24.4,70.1,2023-01-29T16:45:00.133Z,2023-01-30T10:45:39Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153929,670,1,2,72,36,4ku8o6uf87yd8iecdalipo6wd,1,24.8,70.5,2023-01-29T16:45:00.242Z,2023-01-30T10:45:44Z,4004198793,178,,4002959565,56,Back,4002959567,140,28.4,4002959569,141,71.3,4002959573,213,0.1,4002959571,212,3.8,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153937,671,1,2,72,38,4ku8o6uf87yd8iecdalipo6wd,1,28.4,71.3,2023-01-29T16:45:01.588Z,2023-01-30T10:46:05Z,4002959633,212,8.2,4002959637,213,0.4,4004198977,178,,4002959625,56,Back,4002959629,141,75.5,4002959627,140,35.7,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153965,672,1,2,72,39,4ku8o6uf87yd8iecdalipo6wd,0,35.1,78,2023-01-29T16:45:03.247Z,2023-01-30T10:46:08Z,4004199455,178,,4002959745,1,,4002959743,213,0.5,4002959741,212,33.1,4002959735,56,Left,4002959739,141,100.0,4002959737,140,63.0,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153975,673,5,2,72,42,4ku8o6uf87yd8iecdalipo6wd,0,58.3,100.8,2023-01-29T16:45:05.541Z,2023-01-30T10:46:11Z,4002959849,233,711,4002959779,347,,4002959777,56,Left,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502153979,711,5,2,72,42,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.7,-0.8,2023-01-29T16:45:05.541Z,2023-01-30T10:46:11Z,4002959821,56,Back,4002959835,233,673,4002959823,347,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154083,712,1,2,72,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.3,0,2023-01-29T16:45:13.364Z,2023-01-30T10:46:33Z,4002960453,213,2.4,4002960443,107,,4002960447,140,17.2,4002960449,141,17.0,4002960445,56,Back,4002960451,212,18.3,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154089,713,1,2,72,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,17.2,17,2023-01-29T16:45:14.396Z,2023-01-30T10:46:37Z,4002960489,56,Back,4004200083,178,,4002960493,141,25.2,4002960497,213,0.6,4002960495,212,10.3,4002960491,140,25.4,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154133,714,1,2,72,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.4,25.2,2023-01-29T16:45:17.221Z,2023-01-30T10:46:40Z,4002960781,213,2.3,4004200169,178,,4002960779,212,26.7,4002960777,141,54.2,4002960773,56,Back,4002960775,140,8.3,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154149,715,1,2,72,58,2l0ldgiwsgb8d6y3z0sfgjzyj,0,10,48.5,2023-01-29T16:45:21.919Z,2023-01-30T10:46:45Z,4002960851,141,42.5,4004200267,178,,4002960847,56,Back,4002960849,140,28.5,4002960855,213,6.1,4002960853,212,19.8,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154157,674,2,2,72,59,4ku8o6uf87yd8iecdalipo6wd,1,71.7,58.1,2023-01-29T16:45:22.629Z,2023-01-30T10:46:52Z,4002961463,140,82.1,4002961465,141,64.3,4002960919,56,Center,4004200407,178,,4002961461,7,716n1970vi9rvw5b4w9qmjfth,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154205,716,55,2,72,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,20.4,24.4,2023-01-29T16:45:22.630Z,2023-01-30T10:46:52Z,,,,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154223,717,43,2,73,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-01-29T16:45:29.176Z,2023-01-29T16:45:32Z,4002961397,144,49,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154355,718,1,2,73,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,21.7,13.4,2023-01-29T16:45:36.841Z,2023-01-30T10:46:53Z,4002961901,241,,4002961911,213,1.5,4002961905,140,24.5,4002961913,1,,4002961909,212,53.8,4002961903,56,Back,4002961907,141,92.4,4002961895,5,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,4002961897,155,,4004200449,178,,4002961899,196,4003064111,189,,,,,,,,,,,,,,,,,,,,,,,,,
2502154369,719,1,2,73,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24.5,92.4,2023-01-29T16:45:38.430Z,2023-01-30T10:47:09Z,4004200851,178,,4002961993,56,Back,4002961997,141,83.6,4002962001,213,3.9,4002961999,212,8.8,4002961995,140,18.4,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154385,720,1,2,73,18,2l0ldgiwsgb8d6y3z0sfgjzyj,0,17.4,84.3,2023-01-29T16:45:41.595Z,2023-01-30T10:47:13Z,4003592245,1,,4004200905,178,,4002962077,140,47.9,4002962079,141,92.3,4002962073,155,,4002962075,56,Back,4002962083,213,0.2,4002962081,212,32.5,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154427,675,1,2,73,20,4ku8o6uf87yd8iecdalipo6wd,1,51.9,13.9,2023-01-29T16:45:44.053Z,2023-01-30T10:47:19Z,4002962297,141,27.5,4002962293,140,54.9,4004200949,388,,4002962305,213,1.2,4002962287,3,,4002962289,56,Center,4002962301,212,9.8,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154431,676,49,2,73,21,4ku8o6uf87yd8iecdalipo6wd,1,54.9,27.5,2023-01-29T16:45:44.833Z,2023-01-30T10:47:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154463,677,1,2,73,22,4ku8o6uf87yd8iecdalipo6wd,1,54.2,28.3,2023-01-29T16:45:45.692Z,2023-01-30T10:47:26Z,4002962511,140,41.4,4004201025,178,,4002962515,212,27.2,4002962513,141,63.0,4002962509,56,Back,4002962517,213,2.1,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154515,678,1,2,73,25,4ku8o6uf87yd8iecdalipo6wd,1,41.4,63.6,2023-01-29T16:45:48.547Z,2023-01-30T10:47:28Z,4004201081,178,,4002962805,140,44.9,4002962807,141,85.5,4002962809,212,15.3,4002962803,56,Back,4002962811,213,1.3,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154521,679,1,2,73,29,4ku8o6uf87yd8iecdalipo6wd,1,44.5,83.1,2023-01-29T16:45:52.719Z,2023-01-30T10:47:31Z,4002962853,213,4.8,4002962845,56,Back,4002962847,140,44.9,4004201111,178,,4002962849,141,77.6,4002962851,212,3.8,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154531,680,1,2,73,30,4ku8o6uf87yd8iecdalipo6wd,0,44.9,77.6,2023-01-29T16:45:53.436Z,2023-01-30T10:47:51Z,4004201415,178,,4002962901,213,0.1,4002962897,141,79.7,4002962893,56,Left,4002962899,212,16.5,4002962895,140,60.6,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154535,721,49,2,73,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.9,26.2,2023-01-29T16:45:55.085Z,2023-01-30T10:47:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154563,722,1,2,73,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.9,26.5,2023-01-29T16:45:55.133Z,2023-01-30T10:48:01Z,4002963095,140,45.6,4002963093,56,Back,4002963099,212,7.1,4002963097,141,24.7,4004201503,178,,4002963101,213,6.1,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154569,723,1,2,73,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,54.6,18.2,2023-01-29T16:45:57.528Z,2023-01-30T10:48:05Z,4002963121,141,34.0,4002963123,212,10.8,4002963117,56,Center,4002963125,213,1.5,4002963119,140,55.6,4004201563,178,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154577,681,8,2,73,34,4ku8o6uf87yd8iecdalipo6wd,1,42.1,67.5,2023-01-29T16:45:57.849Z,2023-01-30T10:48:14Z,4002963153,56,Back,4003592717,384,,4004201635,178,,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154607,682,49,2,73,37,4ku8o6uf87yd8iecdalipo6wd,1,26.7,73.4,2023-01-29T16:46:00.946Z,2023-01-30T10:48:33Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154649,683,1,2,73,37,4ku8o6uf87yd8iecdalipo6wd,1,25.5,73.1,2023-01-29T16:46:01.012Z,2023-01-30T10:48:36Z,4002963521,56,Back,4002963523,140,10.6,4002963529,213,3.8,4002963527,212,20.4,4002963525,141,53.9,4004201823,178,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154693,684,1,2,73,40,4ku8o6uf87yd8iecdalipo6wd,1,11.2,55.1,2023-01-29T16:46:03.806Z,2023-01-30T10:48:41Z,4002963721,141,84.5,4002963723,212,20.2,4002963717,56,Back,4004201905,178,,4002963719,140,14.2,4002963725,213,1.4,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154741,685,1,2,73,43,4ku8o6uf87yd8iecdalipo6wd,1,8.8,69.8,2023-01-29T16:46:07.151Z,2023-01-30T10:48:44Z,4002964043,1,,4002964041,213,5.2,4002964031,196,,4004201939,178,,4002964039,212,46.7,4002964037,141,9.1,4002964033,56,Back,4002964035,140,29.7,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,4002964029,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154787,686,1,2,73,47,4ku8o6uf87yd8iecdalipo6wd,1,32.3,11.5,2023-01-29T16:46:11.327Z,2023-01-30T10:48:47Z,4002964311,141,27.1,4002964315,212,10.9,4002964305,140,34.7,4002964319,213,1.3,4002964299,56,Back,4004201965,178,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502154859,687,1,2,73,51,4ku8o6uf87yd8iecdalipo6wd,1,43.3,26.2,2023-01-29T16:46:14.867Z,2023-01-30T10:48:59Z,4002969749,154,,4002964741,155,,4002969745,210,16,4002964749,212,35.5,4002964747,141,45.8,4002964743,56,Center,4002964745,140,74.6,4004202021,178,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,4002965567,4,,4002964751,213,0.4,4002969753,22,4002964753,1,,,,,,,,,,,,,,,,,,,,,,,,1,
2502154861,688,16,2,73,56,4ku8o6uf87yd8iecdalipo6wd,1,86.7,37.9,2023-01-29T16:46:19.652Z,2023-01-30T10:49:00Z,4002969811,103,0.6,4002969801,29,,4002967255,17,,4002969803,154,,4002967259,374,2023-01-29 16:46:19.233,4002969813,214,,4002969817,230,93.4,4004202197,178,,40h47dhimsmeiury61w1ourx1,Saúl,4002964765,56,Center,4003593771,395,6.2,4002969815,89,4002969805,55,4002969819,231,44.2,4002969809,102,45.8,4002967253,20,,,,687,4002969799,80,,4002964761,22,4003593775,396,56.9,4002967263,375,73:55.813,,
2502155903,724,1,2,75,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,49.8,50.4,2023-01-29T16:47:31.110Z,2023-01-30T07:54:07Z,4004103265,178,,4002970305,141,65.5,4002970303,140,39.2,4002970309,213,2.4,4002970307,212,15.1,4002970311,279,G,4002970301,56,Back,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502155961,725,1,2,75,9,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.9,65.2,2023-01-29T16:47:33.123Z,2023-01-30T07:54:11Z,4004103293,178,,4002970607,140,45.3,4002970603,56,Back,4002970619,213,1.2,4002970615,212,20.8,4002970611,141,94.1,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502156005,726,1,2,75,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.9,95,2023-01-29T16:47:39.682Z,2023-01-30T07:54:15Z,4002970857,140,36.1,4002970859,141,88.0,4002970855,56,Back,4002970863,213,3.4,4004103341,178,,4002970861,212,22.4,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502156037,727,1,2,75,19,2l0ldgiwsgb8d6y3z0sfgjzyj,0,42.6,89.4,2023-01-29T16:47:43.036Z,2023-01-30T07:54:18Z,4002971029,213,5.6,4002971027,212,22.9,4002971023,140,60.0,4002971025,141,69.1,4002971019,155,,4004103367,178,,4002971021,56,Center,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502156041,689,8,2,75,21,4ku8o6uf87yd8iecdalipo6wd,1,39.8,29.6,2023-01-29T16:47:44.911Z,2023-01-30T07:54:24Z,4002971107,15,,4002971053,56,Back,4004103425,388,,4003594071,385,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502156113,728,1,2,75,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.2,56.5,2023-01-29T16:47:47.460Z,2023-01-30T07:54:32Z,4002971435,3,,4002971439,56,Center,4002971451,213,4.4,4002971441,140,70.5,4002971445,212,6.0,4002971443,141,48.0,4004103493,178,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502156129,729,1,2,75,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.9,40.7,2023-01-29T16:47:49.171Z,2023-01-30T07:54:43Z,4004103601,178,,4002971519,213,2.1,4002971513,140,58.1,4002971517,212,1.6,4002971515,141,42.7,4002971511,56,Center,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
