id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/13/value
2495407805,473,6,2,72,29,82q9159y2u7mkfn3z6hy75r4o,0,2.2,31.4,2023-01-06T21:41:00.824Z,2023-01-07T06:39:38Z,3967566925,73,,3967566933,233,743,3967566923,56,Back,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407789,743,6,2,72,29,ba5e91hjacvma2sjvixn00pjo,1,97.8,68.6,2023-01-06T21:41:00.824Z,2023-01-07T06:39:39Z,3967566821,73,,3967566929,233,473,3967566819,56,Center,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407819,744,1,2,72,36,ba5e91hjacvma2sjvixn00pjo,1,99.5,99.5,2023-01-06T21:41:07.152Z,2023-01-07T06:39:46Z,3967762347,178,,3967566997,213,3.6,3967566995,212,11.0,3967566987,6,,3967566993,141,92.2,3967566991,140,90.2,3967566989,56,Left,,,,5qgc6zjc38a5xjl35gs7h3vu1,J. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407827,745,1,2,72,38,ba5e91hjacvma2sjvixn00pjo,1,86.8,89.7,2023-01-06T21:41:09.823Z,2023-01-07T06:40:02Z,3967567041,212,11.2,3967762641,178,,3967567043,213,3.5,3967567039,141,83.7,3967567035,56,Left,3967567037,140,76.9,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407839,746,1,2,72,40,ba5e91hjacvma2sjvixn00pjo,1,76.9,83.7,2023-01-06T21:41:11.333Z,2023-01-07T06:40:08Z,3967762699,178,,3967567091,212,10.3,3967567087,140,85.4,3967567085,56,Left,3967567093,213,0.5,3967567089,141,91.4,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407849,747,1,2,72,41,ba5e91hjacvma2sjvixn00pjo,0,85.4,91.4,2023-01-06T21:41:12.638Z,2023-01-07T06:40:13Z,3967567129,56,Center,3967567133,141,56.7,3967567125,2,,3967567127,155,,3967567131,140,88.7,3967567135,212,23.8,3967762755,178,,3967567137,213,4.9,5qgc6zjc38a5xjl35gs7h3vu1,J. Kluivert,,3967675427,20,,3967675425,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407857,474,12,2,72,42,82q9159y2u7mkfn3z6hy75r4o,1,12.4,42.8,2023-01-06T21:41:13.716Z,2023-01-07T06:40:19Z,3967567197,15,,3967567195,213,6.2,3967762811,178,,3967567189,140,51.1,3967567187,56,Center,3967567193,212,40.7,3967567191,141,38.9,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407879,748,1,2,72,54,ba5e91hjacvma2sjvixn00pjo,1,66,21.4,2023-01-06T21:41:25.223Z,2023-01-07T06:40:24Z,3967567337,56,Right,3967567339,140,62.1,3967567345,213,4.3,3967567343,212,10.4,3967762913,178,,3967567341,141,7.4,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407903,749,1,2,72,56,ba5e91hjacvma2sjvixn00pjo,1,61.4,10.1,2023-01-06T21:41:27.694Z,2023-01-07T06:40:29Z,3967567481,141,34.4,3967567477,140,52.8,3967567483,212,18.8,3967567475,56,Center,3967567485,213,2.1,3967762969,178,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407909,750,1,2,72,59,ba5e91hjacvma2sjvixn00pjo,1,52.8,34.4,2023-01-06T21:41:30.655Z,2023-01-07T06:40:34Z,3967567531,140,47.4,3967567533,141,51.5,3967567529,56,Back,3967567535,212,12.9,3967763033,178,,3967567537,213,2.0,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407933,751,1,2,73,1,ba5e91hjacvma2sjvixn00pjo,1,47.4,52.5,2023-01-06T21:41:32.932Z,2023-01-07T06:40:44Z,3967567669,56,Left,3967567677,213,1.1,3967567675,212,20.7,3967763195,178,,3967567671,140,56.0,3967567673,141,79.9,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407941,475,45,2,73,10,82q9159y2u7mkfn3z6hy75r4o,0,16.8,10.8,2023-01-06T21:41:41.410Z,2023-01-07T06:40:52Z,3967567709,56,Back,3967567711,285,,3967567761,233,752,,,,,,,,,,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407937,752,3,2,73,10,ba5e91hjacvma2sjvixn00pjo,1,83.2,89.2,2023-01-06T21:41:41.410Z,2023-01-07T06:40:51Z,3967675967,465,,3967567693,56,Left,3967763311,178,,3967567735,233,475,3967567695,286,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407943,753,1,2,73,12,ba5e91hjacvma2sjvixn00pjo,0,88,77.1,2023-01-06T21:41:43.031Z,2023-01-07T06:40:56Z,3967676251,20,,3967567721,141,62.5,3967567719,140,88.2,3967567725,213,4.7,3967567715,155,,3967567717,56,Center,3967676249,223,,3967567713,2,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,3967763435,178,,3967567723,212,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,
2495407951,476,12,2,73,12,82q9159y2u7mkfn3z6hy75r4o,1,11.5,40.8,2023-01-06T21:41:43.483Z,2023-01-07T06:41:02Z,3967567807,141,44.3,3967567805,140,32.6,3967763537,388,,3967567809,212,22.3,3967567813,15,,3967567811,213,0.1,3967567803,56,Back,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407959,477,49,2,73,15,82q9159y2u7mkfn3z6hy75r4o,1,33.6,44.9,2023-01-06T21:41:46.904Z,2023-01-07T06:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495451337,1651,43,2,73,17,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-01-06T21:41:48.426Z,2023-01-07T08:40:32Z,3967819799,144,83,3967783547,399,104448,,,,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407989,478,1,2,73,19,82q9159y2u7mkfn3z6hy75r4o,1,36.2,41.6,2023-01-06T21:41:50.076Z,2023-01-07T06:41:16Z,3967567981,56,Right,3967567995,1,,3967567989,141,0.7,3967763765,178,,3967567993,213,5.4,3967567987,140,56.2,3967567991,212,34.8,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407991,479,1,2,73,24,82q9159y2u7mkfn3z6hy75r4o,0,69.9,2,2023-01-06T21:41:55.227Z,2023-01-07T06:41:21Z,3967568003,56,Center,3967568009,212,19.3,3967568011,213,1.1,3967763827,178,,3967568005,140,78.2,3967568007,141,27.4,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495407993,754,49,2,73,25,ba5e91hjacvma2sjvixn00pjo,1,25.9,70.9,2023-01-06T21:41:56.672Z,2023-01-07T06:41:27Z,,,,,,,,,,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408019,755,1,2,73,28,ba5e91hjacvma2sjvixn00pjo,1,26.5,69,2023-01-06T21:41:59.768Z,2023-01-07T06:41:31Z,3967568131,56,Back,3967568133,140,29.7,3967763977,178,,3967568139,213,4.8,3967568135,141,29.8,3967568137,212,26.9,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408037,756,1,2,73,32,ba5e91hjacvma2sjvixn00pjo,1,34.7,27.3,2023-01-06T21:42:03.166Z,2023-01-07T06:41:37Z,3967568237,213,5.8,3967568235,212,26.2,3967568233,141,7.8,3967568231,140,56.2,3967568229,56,Right,3967764025,178,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408039,757,1,2,73,38,ba5e91hjacvma2sjvixn00pjo,1,64.3,10,2023-01-06T21:42:09.394Z,2023-01-07T06:41:44Z,3967568255,213,5.0,3967764075,178,,3967568247,56,Right,3967568251,141,3.7,3967568253,212,4.4,3967568249,140,65.3,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408051,758,1,2,73,41,ba5e91hjacvma2sjvixn00pjo,1,65.8,4.4,2023-01-06T21:42:12.178Z,2023-01-07T06:41:51Z,3967764105,178,,3967568317,141,19.0,3967568315,140,65.7,3967568319,212,9.9,3967568321,213,1.6,3967568313,56,Right,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408061,759,1,2,73,44,ba5e91hjacvma2sjvixn00pjo,1,67.3,24.3,2023-01-06T21:42:15.704Z,2023-01-07T06:41:54Z,3967568379,141,54.8,3967764131,178,,3967568381,212,20.8,3967568377,140,66.3,3967568383,213,1.6,3967568375,56,Center,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408063,760,1,2,73,49,ba5e91hjacvma2sjvixn00pjo,1,70.6,57.6,2023-01-06T21:42:20.004Z,2023-01-07T06:42:04Z,3967568391,56,Center,3967568393,140,76.8,3967764229,178,,3967568399,213,6.1,3967568397,212,6.7,3967568395,141,55.5,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408067,761,1,2,73,49,ba5e91hjacvma2sjvixn00pjo,1,76.8,55.5,2023-01-06T21:42:20.733Z,2023-01-07T06:42:26Z,3967568421,141,65.4,3967568423,212,7.3,3967568723,210,15,3967568425,213,2.0,3967568725,154,,3967764401,178,,3967568419,140,74.2,3967568429,156,,afyga3n1mliw0btcuixt6xolx,E. Cavani,1,3967568417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408079,762,15,2,73,52,ba5e91hjacvma2sjvixn00pjo,1,87.9,65.3,2023-01-06T21:42:23.183Z,2023-01-07T06:42:26Z,3967568747,231,51.4,3967568745,230,99.0,3967677719,215,,3967714717,233,654,3967568731,154,,3967568743,147,63.5,3967568489,56,Center,3967568485,22,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,3967568487,64,,3967568727,76,3967568733,55,761,3967568623,82,,,3967764479,178,,3967568729,29,3967568741,146,3967568739,103,3967568619,72,3967568737,102,52.3,,,,89.5,19,,,
2495430521,654,10,2,73,52,82q9159y2u7mkfn3z6hy75r4o,1,10.6,36.6,2023-01-06T21:42:23.307Z,2023-01-07T06:42:30Z,3967680469,94,,3967764533,178,,3967714729,233,762,3967680471,56,Back,,,,,,,,,,,,,2vvr0pc9xgoiq1pmxpjysyr8q,Raúl Parra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408083,483,43,2,73,52,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-01-06T21:42:23.389Z,2023-01-07T04:30:13Z,3967568527,56,Back,3967679323,144,10,3967568525,94,0,3967568645,233,762,,,,,,,,,,,,,2vvr0pc9xgoiq1pmxpjysyr8q,Raúl Parra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408073,481,12,2,73,52,82q9159y2u7mkfn3z6hy75r4o,1,9.3,40.6,2023-01-06T21:42:23.666Z,2023-01-07T06:42:38Z,3967764607,178,,3967568459,167,,3967568445,56,Back,3967568447,140,0.0,3967568451,212,13.1,3967568449,141,29.7,3967568453,213,3.7,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408075,482,6,2,73,53,82q9159y2u7mkfn3z6hy75r4o,0,6,30.6,2023-01-06T21:42:24.357Z,2023-01-07T06:42:47Z,3967568457,73,,3967568455,56,Back,3967570963,233,763,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408085,763,6,2,73,53,ba5e91hjacvma2sjvixn00pjo,1,94,69.4,2023-01-06T21:42:24.357Z,2023-01-07T06:42:46Z,3967568531,73,,3967570959,233,482,3967568529,56,Center,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408127,764,1,2,74,14,ba5e91hjacvma2sjvixn00pjo,0,99.5,99.5,2023-01-06T21:42:45.040Z,2023-01-07T06:42:54Z,3967568821,56,Center,3967681511,72,,3967568817,155,,3967568815,6,,3967568829,213,4.6,3967764759,178,,3967568819,224,,3967568825,141,47.6,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,3967568827,212,35.7,3967568823,140,3967568887,233,485,3967568813,2,,94.1,3967568831,1,,,,,,,,,,,,,,,,,,,,
2495408137,484,44,2,74,16,82q9159y2u7mkfn3z6hy75r4o,1,6.2,52.4,2023-01-06T21:42:47.020Z,2023-01-07T07:02:40Z,3967568855,285,,3967568861,233,765,3967568853,56,Back,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408129,765,44,2,74,16,ba5e91hjacvma2sjvixn00pjo,0,93.8,47.6,2023-01-06T21:42:47.021Z,2023-01-07T06:43:00Z,3967568835,56,Center,3967568837,286,,3967568895,233,484,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408139,485,11,2,74,16,82q9159y2u7mkfn3z6hy75r4o,1,6.4,52.4,2023-01-06T21:42:47.098Z,2023-01-07T07:02:41Z,3967681623,378,,3967568859,88,,3967568909,233,764,3967568857,56,Back,3967764947,388,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408233,486,1,2,74,35,82q9159y2u7mkfn3z6hy75r4o,0,15.4,45.7,2023-01-06T21:43:06.194Z,2023-01-07T06:43:07Z,3967569323,140,77.4,3967569321,56,Right,3967682013,189,,3967569329,213,5.8,3967569319,199,,3967569331,1,,3967569327,212,72.6,3967569325,141,0.0,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408235,487,5,2,74,43,82q9159y2u7mkfn3z6hy75r4o,0,76.4,-1.4,2023-01-06T21:43:14.039Z,2023-01-07T06:43:13Z,3967569335,347,,3967569447,233,766,3967569333,56,Right,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408255,766,5,2,74,43,ba5e91hjacvma2sjvixn00pjo,1,23.6,101.4,2023-01-06T21:43:14.039Z,2023-01-07T06:43:13Z,3967569427,347,,3967569425,56,Back,3967569443,233,487,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408267,767,1,2,74,45,ba5e91hjacvma2sjvixn00pjo,1,26.8,100,2023-01-06T21:43:16.355Z,2023-01-07T06:43:19Z,3967569475,56,Back,3967569483,213,4.0,3967569477,140,18.6,3967569481,212,12.8,3967569479,141,87.7,3967569473,107,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408283,768,1,2,74,47,ba5e91hjacvma2sjvixn00pjo,1,18.6,86.5,2023-01-06T21:43:18.901Z,2023-01-07T06:43:26Z,3967569549,212,24.2,3967569551,213,4.9,3967569547,141,51.2,3967569545,140,21.8,3967765237,178,,3967569543,56,Back,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408297,769,1,2,74,51,ba5e91hjacvma2sjvixn00pjo,1,24.5,40.7,2023-01-06T21:43:22.094Z,2023-01-07T06:43:30Z,3967569623,56,Back,3967569631,213,5.3,3967765295,178,,3967569627,141,18.1,3967569625,140,33.6,3967569629,212,18.1,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408311,770,1,2,74,56,ba5e91hjacvma2sjvixn00pjo,1,39.4,10.6,2023-01-06T21:43:27.684Z,2023-01-07T06:43:37Z,3967569721,140,41.6,3967569723,141,3.4,3967765417,178,,3967569727,213,5.2,3967569725,212,5.4,3967569719,56,Back,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408323,771,1,2,75,1,ba5e91hjacvma2sjvixn00pjo,1,45.6,22.7,2023-01-06T21:43:32.809Z,2023-01-07T06:20:53Z,3967569773,212,30.0,3967569771,141,66.2,3967569769,140,40.9,3967569775,213,1.7,3967745167,178,,3967569767,56,Back,,,,,,,5qgc6zjc38a5xjl35gs7h3vu1,J. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408325,772,1,2,75,6,ba5e91hjacvma2sjvixn00pjo,1,41.6,71.1,2023-01-06T21:43:37.070Z,2023-01-07T06:20:59Z,3967569787,213,0.7,3967569785,212,20.0,3967569779,56,Left,3967569781,140,56.2,3967745241,178,,3967569783,141,89.9,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408337,773,1,2,75,8,ba5e91hjacvma2sjvixn00pjo,1,57.4,89.6,2023-01-06T21:43:39.149Z,2023-01-07T06:21:06Z,3967569847,140,62.1,3967569845,56,Center,3967569851,212,10.2,3967569853,213,5.2,3967569849,141,76.5,3967745347,178,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408341,774,1,2,75,11,ba5e91hjacvma2sjvixn00pjo,0,66,77,2023-01-06T21:43:42.211Z,2023-01-07T06:21:09Z,3967745393,178,,3967569877,213,0.6,3967569869,56,Left,3967569875,212,14.4,3967569873,141,88.8,3967569871,140,77.4,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408343,488,1,2,75,12,82q9159y2u7mkfn3z6hy75r4o,0,21.9,7.7,2023-01-06T21:43:43.772Z,2023-01-07T06:21:15Z,3967569891,141,0.0,3967569893,212,13.6,3967569887,56,Back,3967569889,140,33.4,3967745467,178,,3967569895,213,5.8,,,,,,,2vvr0pc9xgoiq1pmxpjysyr8q,Raúl Parra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408345,489,5,2,75,15,82q9159y2u7mkfn3z6hy75r4o,0,33.2,-1.6,2023-01-06T21:43:46.046Z,2023-01-07T06:21:20Z,3967569943,233,775,3967569899,347,,3967569897,56,Back,,,,,,,,,,,,,,,,2vvr0pc9xgoiq1pmxpjysyr8q,Raúl Parra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408349,775,5,2,75,15,ba5e91hjacvma2sjvixn00pjo,1,66.8,101.6,2023-01-06T21:43:46.046Z,2023-01-07T06:21:19Z,3967569921,233,489,3967569915,56,Left,3967569917,347,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408369,776,1,2,75,21,ba5e91hjacvma2sjvixn00pjo,1,65.4,100,2023-01-06T21:43:52.014Z,2023-01-07T06:21:29Z,3967570043,56,Left,3967570041,107,,3967570045,140,59.3,3967570047,141,81.3,3967570051,213,4.3,3967570049,212,15.1,3967570209,189,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408373,777,1,2,75,22,ba5e91hjacvma2sjvixn00pjo,1,59.3,81.3,2023-01-06T21:43:53.014Z,2023-01-07T06:21:34Z,3967570065,56,Center,3967570219,189,,3967570067,140,67.4,3967570069,141,50.2,3967570073,213,5.1,3967570071,212,22.8,3967745729,178,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408375,778,1,2,75,23,ba5e91hjacvma2sjvixn00pjo,1,63.2,44.3,2023-01-06T21:43:54.229Z,2023-01-07T06:21:37Z,3967570081,141,9.3,3967570077,56,Right,3967570083,212,25.1,3967570079,140,70.9,3967745765,178,,3967570085,213,5.0,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408381,779,1,2,75,26,ba5e91hjacvma2sjvixn00pjo,0,78.1,14.3,2023-01-06T21:43:57.766Z,2023-01-07T06:21:40Z,3967570119,141,47.8,3967570115,56,Center,3967570117,140,92.9,3967683233,20,,3967570111,2,,3967745803,178,,3967570121,212,27.6,3967683231,224,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,3967570113,155,,3967570123,213,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2495408379,490,12,2,75,27,82q9159y2u7mkfn3z6hy75r4o,1,7,55.1,2023-01-06T21:43:58.770Z,2023-01-07T06:21:44Z,3967745833,388,,3967570107,212,9.3,3967570105,141,60.5,3967570109,213,2.7,3967570131,167,,3967570103,140,0.0,3967570125,15,,3967570101,56,Back,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408383,491,6,2,75,28,82q9159y2u7mkfn3z6hy75r4o,0,1.6,56.2,2023-01-06T21:43:59.905Z,2023-01-07T06:21:47Z,3967570129,73,,3967570127,56,Back,3967570187,233,780,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408391,780,6,2,75,28,ba5e91hjacvma2sjvixn00pjo,1,98.4,43.8,2023-01-06T21:43:59.905Z,2023-01-07T06:21:47Z,3967570175,56,Center,3967570177,75,,3967570179,233,491,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408455,781,1,2,75,51,ba5e91hjacvma2sjvixn00pjo,1,99.5,0.5,2023-01-06T21:44:22.972Z,2023-01-07T06:21:49Z,3967570515,1,,3967570501,155,,3967745899,178,,3967570507,140,87.3,3967570505,56,Center,3967570509,141,75.0,3967570511,212,52.3,3967683495,20,,5qgc6zjc38a5xjl35gs7h3vu1,J. Kluivert,,3967570497,2,,3967570499,6,3967570503,224,,3967570513,213,1.8,,,,,,,,,,,,,,,,,,,,,,,
2495408457,782,1,2,75,56,ba5e91hjacvma2sjvixn00pjo,0,89.7,81.6,2023-01-06T21:44:27.598Z,2023-01-07T06:21:55Z,3967570519,2,,3967570527,141,76.5,3967570525,140,91.2,3967683565,72,,3967570529,212,3.8,3967683561,225,,3967570547,236,,3967745999,178,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,3967570553,286,,3967570549,233,3967570531,213,5.1,3967683563,386,,492,3967570523,56,Center,,,,,,,,,,,,,,,,,,,
2495408461,492,12,2,75,56,82q9159y2u7mkfn3z6hy75r4o,1,9.9,23.1,2023-01-06T21:44:27.697Z,2023-01-07T06:22:01Z,3967570545,56,Back,3967570555,233,782,3967746049,178,,3967570543,185,,,,,,,,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408463,493,5,2,75,58,82q9159y2u7mkfn3z6hy75r4o,0,10.4,-1.8,2023-01-06T21:44:29.315Z,2023-01-07T06:22:02Z,3967570559,56,Back,3967570581,233,783,3967570561,347,,,,,,,,,,,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408465,783,5,2,75,58,ba5e91hjacvma2sjvixn00pjo,1,89.6,101.8,2023-01-06T21:44:29.315Z,2023-01-07T06:22:02Z,3967570569,347,,3967570577,233,493,3967570567,56,Left,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495408469,784,1,2,76,1,ba5e91hjacvma2sjvixn00pjo,1,91.2,100,2023-01-06T21:44:32.155Z,2023-01-07T06:22:04Z,3967570601,213,3.9,3967570591,107,,3967570593,56,Left,3967570595,140,86.1,3967570597,141,95.2,3967570599,212,7.1,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495448831,740,83,2,76,2,82q9159y2u7mkfn3z6hy75r4o,1,14.6,5.3,2023-01-06T21:44:33.551Z,2023-01-07T06:59:26Z,3967774429,399,247636,,,,,,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
