id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2504665045,594,7,2,67,16,4jelr92fsge73q39is6qvhxb3,0,66.4,82.6,2023-02-05T18:55:58.591Z,2023-02-06T09:17:30Z,4016874229,383,,4017036821,178,,4016150407,233,611,4016150325,285,,4016150323,56,Left,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665061,612,44,2,67,17,63f5h8t5e9qm1fqmvfkb23ghh,1,32.8,15.4,2023-02-05T18:55:59.488Z,2023-02-06T13:15:23Z,4016150657,233,596,4016150401,285,,4016150399,56,Back,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665055,596,44,2,67,17,4jelr92fsge73q39is6qvhxb3,0,67.2,84.6,2023-02-05T18:55:59.489Z,2023-02-06T09:17:35Z,4016150373,56,Left,4016150651,233,612,4016150375,286,,,,,,,,,,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665233,614,61,2,67,17,63f5h8t5e9qm1fqmvfkb23ghh,1,27.3,19.2,2023-02-05T18:55:59.511Z,2023-02-06T13:15:23Z,4016151391,56,Back,4017037031,15,,4017037033,178,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665047,595,43,2,67,17,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-02-05T18:55:59.616Z,2023-02-05T18:56:32Z,4016151377,144,1,4016150339,212,0,4016150337,141,84.2,4016150331,3,0,4016150333,56,Left,4016150341,213,3.1,4016150335,140,65.5,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665101,613,4,2,67,19,63f5h8t5e9qm1fqmvfkb23ghh,1,28.4,18.2,2023-02-05T18:56:01.171Z,2023-02-06T09:18:04Z,4016150589,152,,4016150587,56,Back,4016151473,265,,4016150605,233,597,4016150591,285,,4016150583,13,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665087,597,4,2,67,19,4jelr92fsge73q39is6qvhxb3,0,71.6,81.8,2023-02-05T18:56:01.172Z,2023-02-06T09:18:04Z,4016150513,13,,4017037385,178,,4016150619,233,613,4016150523,265,,4016150517,56,Left,4016150527,286,,4016150519,152,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665273,615,43,2,68,0,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2023-02-05T18:56:42.238Z,2023-02-05T18:56:46Z,4016151633,56,Back,4016151631,152,0,4016151641,213,2.4,4016151689,144,1,4016151629,5,0,4016151635,140,12.5,4016151659,189,0,4016151639,212,19.0,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,4016151637,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665297,616,1,2,68,5,63f5h8t5e9qm1fqmvfkb23ghh,1,32.6,35.1,2023-02-05T18:56:48.033Z,2023-02-06T09:18:06Z,4016151815,152,,4016151823,140,25.1,4016151811,5,,4016151827,141,23.7,4016151835,213,3.9,4017037427,178,,4016151843,189,,4016151819,56,Back,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,4016151833,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665319,617,1,2,68,9,63f5h8t5e9qm1fqmvfkb23ghh,1,25.2,23.4,2023-02-05T18:56:51.383Z,2023-02-06T09:18:10Z,4016151967,212,19.9,4016151969,213,2.4,4016151965,141,43.1,4017037499,178,,4016151961,56,Back,4016151963,140,11.2,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665335,618,1,2,68,11,63f5h8t5e9qm1fqmvfkb23ghh,1,8.5,46.1,2023-02-05T18:56:54.025Z,2023-02-06T09:18:16Z,4016152031,140,12.6,4016152033,141,67.8,4017037581,178,,4016152029,56,Back,4016152035,212,15.4,4016152037,213,1.3,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665347,619,1,2,68,14,63f5h8t5e9qm1fqmvfkb23ghh,1,11.9,72.3,2023-02-05T18:56:56.427Z,2023-02-06T09:18:20Z,4017037643,178,,4016152107,140,20.7,4016152109,141,97.4,4016152111,212,19.4,4016152115,213,1.1,4016152105,56,Back,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665359,620,1,2,68,16,63f5h8t5e9qm1fqmvfkb23ghh,1,21.1,97.1,2023-02-05T18:56:58.944Z,2023-02-06T09:18:25Z,4017037729,178,,4016152219,213,3.9,4016152217,212,16.3,4016152213,140,9.6,4016152211,56,Back,4016152215,141,80.9,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665369,621,1,2,68,19,63f5h8t5e9qm1fqmvfkb23ghh,1,8.8,81.2,2023-02-05T18:57:01.508Z,2023-02-06T09:18:31Z,4016152311,141,64.6,4016152313,212,13.0,4016152315,213,4.2,4017037815,178,,4016152307,56,Back,4016152309,140,2.7,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665399,622,1,2,68,20,63f5h8t5e9qm1fqmvfkb23ghh,1,2.7,65.2,2023-02-05T18:57:02.706Z,2023-02-06T09:18:35Z,4017037889,178,,4016152507,140,35.7,4016152509,141,92.9,4016152515,1,,4016152505,56,Back,4016152503,157,,4016152513,213,0.5,4016152511,212,39.4,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665405,623,1,2,68,23,63f5h8t5e9qm1fqmvfkb23ghh,1,35.7,93.8,2023-02-05T18:57:05.622Z,2023-02-06T09:18:41Z,4016152553,213,3.9,4016152551,212,4.8,4017037987,178,,4016152549,141,88.7,4016152541,56,Back,4016152545,140,32.5,,,,,,,b45ryclny991bm7qosieyg1cl,Mikel Oyarzabal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504836607,1211,67,2,68,24,63f5h8t5e9qm1fqmvfkb23ghh,1,31.4,90,2023-02-05T18:57:06.881Z,2023-02-06T13:15:24Z,4017067425,233,961,,,,,,,,,,,,,,,,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504836599,961,67,2,68,24,4jelr92fsge73q39is6qvhxb3,0,68.6,10,2023-02-05T18:57:06.882Z,2023-02-06T09:57:02Z,4017067439,233,1211,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665417,624,1,2,68,24,63f5h8t5e9qm1fqmvfkb23ghh,1,32,86.8,2023-02-05T18:57:06.930Z,2023-02-06T13:15:24Z,4016152611,212,7.4,4016152613,213,2.3,4017038121,178,,4016152605,56,Back,4016152607,140,27.1,4016152609,141,94.7,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665429,625,1,2,68,26,63f5h8t5e9qm1fqmvfkb23ghh,0,27.1,95.1,2023-02-05T18:57:08.603Z,2023-02-06T09:18:57Z,4016152697,141,91.5,4016152699,212,27.8,4017038265,178,,4016152691,155,,4016152693,56,Left,4016152701,213,6.2,4016152695,140,53.5,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665431,598,1,2,68,28,4jelr92fsge73q39is6qvhxb3,0,41.6,11,2023-02-05T18:57:10.668Z,2023-02-06T09:19:09Z,4016152709,56,Right,4016152717,213,6.2,4016152707,3,,4017038451,388,,4016152715,212,17.8,4016152711,140,58.4,4016152713,141,8.0,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665449,626,1,2,68,31,63f5h8t5e9qm1fqmvfkb23ghh,0,41.8,96.3,2023-02-05T18:57:13.216Z,2023-02-06T09:19:17Z,4016152833,212,6.9,4016152831,141,86.3,4016152827,56,Back,4016152829,140,41.0,4016152835,213,4.6,4017038573,178,,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665465,599,4,2,68,32,4jelr92fsge73q39is6qvhxb3,1,59.4,14.7,2023-02-05T18:57:14.325Z,2023-02-06T09:19:28Z,4016152939,152,,4016152937,56,Right,4016152935,13,,4016152945,233,627,4016152941,265,,4016152943,286,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665463,627,4,2,68,32,63f5h8t5e9qm1fqmvfkb23ghh,0,40.6,85.3,2023-02-05T18:57:14.326Z,2023-02-06T09:19:27Z,4016152921,13,,4016152923,56,Back,4016152949,233,599,4016152925,152,,4017038731,178,,4016152929,285,,4016152927,265,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504665635,628,17,2,68,42,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2023-02-05T18:57:24.289Z,2023-02-06T09:19:32Z,4016154017,392,,4016154019,13,243,4016154015,31,,,,,,,,,,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504801039,784,27,2,69,11,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-02-05T18:57:53.781Z,2023-02-06T09:20:04Z,4016875343,53,234yd91ki5snm5wipuxzogkp,4016875341,41,Injury,4016896833,233,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504801047,878,27,2,69,11,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2023-02-05T18:57:53.781Z,2023-02-06T09:20:03Z,4016896829,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504801043,785,28,2,70,17,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-02-05T18:58:59.633Z,2023-02-06T09:20:07Z,4016896845,233,879,4016875361,55,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504801055,879,28,2,70,17,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2023-02-05T18:58:59.633Z,2023-02-06T09:20:07Z,4016875463,55,878,4016896837,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666207,601,1,2,70,39,4jelr92fsge73q39is6qvhxb3,0,60.3,8.2,2023-02-05T18:59:21.459Z,2023-02-06T09:20:11Z,4017039341,178,,4016157743,2,,4016157761,1,,4016157755,141,69.0,4016875947,20,,4016157749,152,,4016157747,155,,4016157751,56,Center,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,4016157759,213,0.8,4016157745,5,,4016157757,212,55.5,4016875945,224,4016157753,140,95.5,,,,,,,,,,,,,,,,,,,,,,,,
2504666229,629,12,2,70,42,63f5h8t5e9qm1fqmvfkb23ghh,1,6.4,41,2023-02-05T18:59:24.229Z,2023-02-06T09:20:16Z,4016157925,141,0.0,4016158001,15,,4017039433,388,,4016157923,140,9.5,4016157921,56,Back,4016157929,213,4.8,4016157927,212,29.4,4016157941,167,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666355,602,5,2,70,45,4jelr92fsge73q39is6qvhxb3,1,91.6,101.8,2023-02-05T18:59:27.893Z,2023-02-06T09:20:20Z,4016158657,233,630,4016158637,56,Left,4016158639,347,,,,,,,,,,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666233,630,5,2,70,45,63f5h8t5e9qm1fqmvfkb23ghh,0,8.4,-1.8,2023-02-05T18:59:27.893Z,2023-02-06T09:20:21Z,4016158661,233,602,4016157937,347,,4016157935,56,Back,,,,,,,,,,,,,,,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666363,603,1,2,71,5,4jelr92fsge73q39is6qvhxb3,1,90.7,100,2023-02-05T18:59:47.544Z,2023-02-06T09:20:34Z,4016158709,212,9.3,4016158697,56,Left,4016158715,213,3.5,4016158705,141,96.2,4016158701,140,82.4,4016158691,107,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666377,604,1,2,71,7,4jelr92fsge73q39is6qvhxb3,1,80.7,94.7,2023-02-05T18:59:49.696Z,2023-02-06T09:20:42Z,4016158787,56,Left,4016158793,212,8.2,4016158791,141,82.7,4016158789,140,79.6,4016158785,155,,4017039819,178,,4016158795,213,4.6,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666385,605,1,2,71,9,4jelr92fsge73q39is6qvhxb3,1,79.6,82.7,2023-02-05T18:59:51.992Z,2023-02-06T09:20:49Z,4016158847,56,Center,4016158855,213,5.0,4016158849,140,80.8,4016158853,212,4.9,4016158851,141,75.7,4017039933,178,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666413,606,1,2,71,10,4jelr92fsge73q39is6qvhxb3,1,80.8,75.9,2023-02-05T18:59:52.833Z,2023-02-06T09:20:55Z,4016158965,212,29.8,4017040049,178,,4016158961,140,53.9,4016158963,141,61.7,4016158967,213,3.5,4016158959,56,Center,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666427,607,1,2,71,13,4jelr92fsge73q39is6qvhxb3,1,53.8,61.7,2023-02-05T18:59:55.908Z,2023-02-06T09:21:02Z,4016159063,56,Center,4016159071,213,4.9,4016159065,140,58.3,4017040143,178,,4016159067,141,25.2,4016159069,212,25.3,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666453,608,1,2,71,16,4jelr92fsge73q39is6qvhxb3,1,58.2,25.2,2023-02-05T18:59:58.416Z,2023-02-06T09:21:07Z,4016159251,212,14.0,4016159253,213,5.5,4016159249,141,10.0,4016159247,140,67.2,4016159245,56,Right,4017040211,178,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666455,609,50,2,71,20,4jelr92fsge73q39is6qvhxb3,1,63.7,10.8,2023-02-05T19:00:02.643Z,2023-02-06T09:21:21Z,4016159269,286,,4016159267,56,Right,4016159357,233,631,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666463,631,7,2,71,20,63f5h8t5e9qm1fqmvfkb23ghh,0,36.3,89.2,2023-02-05T19:00:03.007Z,2023-02-06T09:21:26Z,4017040493,178,,4016159351,233,609,4016159323,56,Back,4016159325,285,,4016876173,385,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666473,610,4,2,71,24,4jelr92fsge73q39is6qvhxb3,1,61.8,14.1,2023-02-05T19:00:06.282Z,2023-02-06T09:21:40Z,4016159389,265,,4016159387,152,,4016159391,286,,4016159385,56,Right,4016159435,233,632,4016159383,13,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666475,632,4,2,71,24,63f5h8t5e9qm1fqmvfkb23ghh,0,38.2,85.9,2023-02-05T19:00:06.283Z,2023-02-06T09:21:40Z,4016159399,56,Back,4017040695,178,,4016159397,13,,4016159401,152,,4016159403,265,,4016159451,233,610,4016159405,285,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666567,611,1,2,71,40,4jelr92fsge73q39is6qvhxb3,1,56.3,13.4,2023-02-05T19:00:22.492Z,2023-02-06T09:21:45Z,4016160311,189,,4016159939,141,32.8,4016159937,140,58.5,4017040779,178,,4016159935,56,Center,4016159933,152,,4016159931,5,,4016159941,212,13.4,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,4016159943,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666571,612,1,2,71,41,4jelr92fsge73q39is6qvhxb3,1,58.6,32.8,2023-02-05T19:00:23.447Z,2023-02-06T09:21:48Z,4016159951,56,Back,4016159953,140,43.6,4016159955,141,33.4,4017040819,178,,4016159959,213,3.1,4016160451,189,,4016159957,212,15.8,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666579,613,1,2,71,44,4jelr92fsge73q39is6qvhxb3,1,43.1,34.6,2023-02-05T19:00:26.203Z,2023-02-06T09:21:58Z,4016160011,56,Back,4016160013,140,31.6,4016160015,141,65.5,4017040981,178,,4016160017,212,24.2,4016160019,213,2.1,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666607,614,1,2,71,46,4jelr92fsge73q39is6qvhxb3,1,31.6,66.7,2023-02-05T19:00:29.115Z,2023-02-06T09:22:01Z,4016160191,213,1.3,4016160185,140,36.4,4016160183,56,Back,4016160189,212,19.9,4016160187,141,95.0,4017041031,178,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666615,615,1,2,71,48,4jelr92fsge73q39is6qvhxb3,0,29.3,92.1,2023-02-05T19:00:31.057Z,2023-02-06T09:22:20Z,4016160279,236,,4016160219,56,Back,4016160227,213,0,4016160221,140,31.4,4016160281,233,633,4016160223,141,92.1,4016160285,286,,4016160225,212,2.2,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,4017041365,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666621,633,74,2,71,48,63f5h8t5e9qm1fqmvfkb23ghh,1,63.9,5.5,2023-02-05T19:00:31.110Z,2023-02-06T09:22:23Z,4016160255,285,,4016160293,233,615,4017041411,178,,4016160253,56,Right,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666631,616,4,2,71,52,4jelr92fsge73q39is6qvhxb3,1,35.2,88.7,2023-02-05T19:00:34.664Z,2023-02-06T09:22:41Z,4016168005,295,,4016160353,13,,4016160361,286,,4016160355,56,Back,4016160357,152,,4016160461,233,634,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666645,634,4,2,71,52,63f5h8t5e9qm1fqmvfkb23ghh,0,64.8,11.3,2023-02-05T19:00:34.665Z,2023-02-06T09:22:40Z,4016160427,13,,4016160435,285,,4016160429,295,,4016160431,56,Right,4016160433,152,,4016160465,233,616,4017041677,178,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666877,617,1,2,72,28,4jelr92fsge73q39is6qvhxb3,0,31.2,91.8,2023-02-05T19:01:10.368Z,2023-02-06T09:22:52Z,4016161917,155,,4016161919,152,,4016161925,141,87.8,4016161921,56,Left,4016161929,213,6.2,4016161927,212,54.9,4016161931,1,,4017041859,178,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,4016161915,5,,4016161923,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666893,636,1,2,72,31,63f5h8t5e9qm1fqmvfkb23ghh,0,13.1,8.8,2023-02-05T19:01:13.282Z,2023-02-06T09:23:01Z,4016162025,213,6.0,4016162015,3,,4016162021,141,4.6,4016162023,212,11.5,4016162017,56,Back,4016162019,140,23.7,4017042015,388,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666909,618,1,2,72,32,4jelr92fsge73q39is6qvhxb3,1,76.4,91.1,2023-02-05T19:01:14.800Z,2023-02-06T09:23:05Z,4016162129,141,70.6,4016162127,140,67.5,4016162133,213,4.1,4016162131,212,16.8,4016162125,56,Center,4016162123,155,,4017042069,178,,,,,8sh9iw9qs8y8056r5zmcpvemt,D. Machís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666915,619,44,2,72,34,4jelr92fsge73q39is6qvhxb3,1,69.6,70.9,2023-02-05T19:01:16.530Z,2023-02-06T13:15:24Z,4016162155,56,Center,4016162157,286,,4016162219,233,637,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666923,637,44,2,72,34,63f5h8t5e9qm1fqmvfkb23ghh,0,30.4,29.1,2023-02-05T19:01:16.531Z,2023-02-06T09:23:12Z,4016162235,233,619,4016162199,56,Back,4016162201,285,,,,,,,,,,,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666921,620,1,2,72,34,4jelr92fsge73q39is6qvhxb3,0,65.1,74,2023-02-05T19:01:16.563Z,2023-02-06T13:15:25Z,4017042253,388,,4016162189,141,86.6,4016162187,140,76.5,4016162193,213,0.6,4016162185,56,Left,4016162191,212,14.7,4016162183,3,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666933,638,1,2,72,36,63f5h8t5e9qm1fqmvfkb23ghh,0,21.8,19.7,2023-02-05T19:01:18.371Z,2023-02-06T09:23:21Z,4016162285,141,21.2,4016162281,56,Back,4016162283,140,38.3,4016162287,212,17.4,4016162289,213,0.1,4017042325,388,,4016162279,3,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666947,621,1,2,72,38,4jelr92fsge73q39is6qvhxb3,1,64.9,74.7,2023-02-05T19:01:20.280Z,2023-02-06T09:23:26Z,4016162385,56,Center,4016162391,212,11.3,4016162393,213,5.5,4017042387,178,,4016162383,3,,4016162387,140,72.4,4016162389,141,62.7,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666949,622,1,2,72,39,4jelr92fsge73q39is6qvhxb3,0,72.4,62.7,2023-02-05T19:01:22.126Z,2023-02-06T09:23:45Z,4017042581,388,,4016162405,213,3.6,4016162403,212,0.8,4016162401,141,62.1,4016162397,56,Center,4016162399,140,71.7,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666955,640,61,2,72,40,63f5h8t5e9qm1fqmvfkb23ghh,1,28.9,39.5,2023-02-05T19:01:22.155Z,2023-02-06T09:23:50Z,4016162429,56,Back,4017042677,388,,,,,,,,,,,,,,,,,,,,b45ryclny991bm7qosieyg1cl,Mikel Oyarzabal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666951,639,43,2,72,40,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2023-02-05T19:01:22.646Z,2023-02-05T19:02:24Z,4016162407,56,Back,4016162409,140,28.9,4016164265,144,1,4016162413,212,3.2,4016162411,141,39.4,4016162415,213,2.7,,,,,,,b45ryclny991bm7qosieyg1cl,Mikel Oyarzabal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666973,641,1,2,72,42,63f5h8t5e9qm1fqmvfkb23ghh,0,26.8,36.1,2023-02-05T19:01:24.507Z,2023-02-06T09:23:55Z,4016162535,140,26.8,4016162531,3,,4016162533,56,Back,4016162541,213,1.6,4016162537,141,45.2,4016162539,212,6.2,4017042715,388,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504666981,623,1,2,72,43,4jelr92fsge73q39is6qvhxb3,1,73.5,50.7,2023-02-05T19:01:25.426Z,2023-02-06T09:24:00Z,4016162597,140,70.8,4016162595,56,Center,4016162599,141,43.9,4016162601,212,5.4,4016162603,213,4.2,4017042781,178,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
