id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId
2501088891,607,1,2,82,16,c8llrezkm3b3op4afrou6b487,1,56.7,76.1,2023-01-27T21:44:48.544Z,2023-01-28T06:24:50Z,3997441315,141,67.8,3997769147,178,,3997441319,213,4.3,3997441313,140,54.5,3997441311,56,Center,3997441317,212,6.1,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088895,608,3,2,82,17,c8llrezkm3b3op4afrou6b487,0,57.1,67.5,2023-01-27T21:44:50.248Z,2023-01-28T06:25:01Z,3997769197,178,,3997441331,286,,3997441327,56,Center,3997441407,233,690,3997683771,464,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088905,690,7,2,82,18,cobffe32r7g4skka9m19qib63,1,42.9,32.5,2023-01-27T21:44:50.447Z,2023-01-28T06:25:09Z,3997441397,56,Back,3997441401,233,608,3997441399,285,,3997683795,383,,3997769265,178,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088909,691,49,2,82,18,cobffe32r7g4skka9m19qib63,1,43.2,36.1,2023-01-27T21:44:51.251Z,2023-01-28T06:25:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088915,692,1,2,82,20,cobffe32r7g4skka9m19qib63,0,42.6,40.9,2023-01-27T21:44:52.828Z,2023-01-28T06:25:30Z,3997441431,56,Center,3997441437,212,48.2,3997441439,213,0.4,3997441433,140,84.4,3997441435,141,70.2,3997441441,1,,3997769381,178,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088925,609,52,2,82,25,c8llrezkm3b3op4afrou6b487,1,13.8,36.5,2023-01-27T21:44:57.694Z,2023-01-28T06:25:37Z,3997769455,178,,3997683985,376,,,,,,,,,,,,,,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088931,610,1,2,82,26,c8llrezkm3b3op4afrou6b487,1,13.8,37.6,2023-01-27T21:44:58.670Z,2023-01-28T06:25:43Z,3997769471,178,,3997441525,213,0.9,3997441519,140,28.2,3997441517,56,Back,3997441521,141,64.7,3997441523,212,23.8,3997441515,123,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088949,611,1,2,82,28,c8llrezkm3b3op4afrou6b487,1,28.2,64.7,2023-01-27T21:45:01.222Z,2023-01-28T06:25:52Z,3997441615,141,63.2,3997441613,140,35.7,3997441619,213,6.2,3997769541,178,,3997441611,56,Back,3997441617,212,7.9,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088963,612,1,2,82,34,c8llrezkm3b3op4afrou6b487,1,45.3,76.4,2023-01-27T21:45:07.123Z,2023-01-28T06:26:03Z,3997441675,141,96.5,3997441667,56,Left,3997769627,178,,3997441671,140,57.4,3997441677,212,18.7,3997441679,213,0.8,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501088975,613,1,2,82,36,c8llrezkm3b3op4afrou6b487,1,57.4,96.5,2023-01-27T21:45:09.217Z,2023-01-28T06:26:15Z,3997441733,212,14.9,3997441727,56,Back,3997441729,140,44.5,3997441731,141,87.3,3997441735,213,3.6,3997769713,178,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089017,614,1,2,82,39,c8llrezkm3b3op4afrou6b487,0,43.9,75.9,2023-01-27T21:45:11.959Z,2023-01-28T06:26:23Z,3997441859,1,,3997441853,141,28.1,3997441857,213,5.8,3997441851,140,100.0,3997441847,155,,3997769759,178,,3997441849,56,Center,3997441855,212,67.9,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089021,615,5,2,82,43,c8llrezkm3b3op4afrou6b487,0,100.8,26.4,2023-01-27T21:45:16.144Z,2023-01-28T06:26:34Z,3997441869,346,,3997441985,233,694,3997441867,56,Center,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089043,694,5,2,82,43,cobffe32r7g4skka9m19qib63,1,-0.8,73.6,2023-01-27T21:45:16.144Z,2023-01-28T06:26:34Z,3997441981,233,615,3997441977,346,,3997441975,56,Back,,,,,,,,,,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089177,695,1,2,83,2,cobffe32r7g4skka9m19qib63,1,4.3,52.5,2023-01-27T21:45:34.979Z,2023-01-28T06:27:13Z,3997442635,74,,3997442619,124,,3997442625,141,93.8,3997442631,1,,3997442623,140,28.7,3997442629,213,0.8,3997442885,189,,3997442621,56,Back,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,3997442627,212,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089429,709,1,2,83,2,cobffe32r7g4skka9m19qib63,1,10.3,73,2023-01-27T21:45:35.110Z,2023-01-28T06:27:06Z,3997443853,213,1.1,3997443845,56,Back,3997770149,178,,3997443851,212,13.3,3997443847,140,16.2,3997458387,189,,3997443849,141,90.3,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089179,696,61,2,83,2,cobffe32r7g4skka9m19qib63,1,29,93.2,2023-01-27T21:45:35.182Z,2023-01-28T06:27:32Z,3997770417,178,,3997443253,189,,3997442637,56,Back,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089171,617,5,2,83,2,c8llrezkm3b3op4afrou6b487,1,69.6,-0.8,2023-01-27T21:45:35.258Z,2023-01-28T06:27:54Z,3997442597,56,Right,3997442677,233,697,3997442599,347,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089183,697,5,2,83,2,cobffe32r7g4skka9m19qib63,0,30.4,100.8,2023-01-27T21:45:35.258Z,2023-01-28T06:27:54Z,3997442647,56,Back,3997442649,347,,3997442695,233,617,3997443301,189,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089191,618,1,2,83,22,c8llrezkm3b3op4afrou6b487,1,67.7,0,2023-01-27T21:45:54.476Z,2023-01-28T06:28:10Z,3997442701,56,Right,3997442707,212,13.4,3997442703,140,56.2,3997442709,213,2.7,3997442705,141,7.6,3997442699,107,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089207,619,1,2,83,28,c8llrezkm3b3op4afrou6b487,0,57,16.6,2023-01-27T21:46:00.867Z,2023-01-28T06:28:21Z,3997442767,213,0.6,3997442765,212,9.8,3997442761,140,64.8,3997770925,178,,3997442759,56,Center,3997442763,141,24.4,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089205,698,49,2,83,29,cobffe32r7g4skka9m19qib63,1,29,77.9,2023-01-27T21:46:02.316Z,2023-01-28T06:28:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089209,699,1,2,83,29,cobffe32r7g4skka9m19qib63,1,30.1,77.9,2023-01-27T21:46:02.351Z,2023-01-28T06:28:41Z,3997442773,141,70.9,3997442771,140,55.0,3997442777,213,6.1,3997771147,178,,3997442775,212,26.6,3997442769,56,Center,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089217,700,1,2,83,31,cobffe32r7g4skka9m19qib63,0,54.9,70.8,2023-01-27T21:46:03.519Z,2023-01-28T06:28:56Z,3997771377,178,,3997442805,212,2.2,3997442799,56,Center,3997442807,213,3.5,3997442801,140,52.9,3997442803,141,69.7,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089227,620,49,2,83,31,c8llrezkm3b3op4afrou6b487,1,46.8,29.9,2023-01-27T21:46:04.180Z,2023-01-28T06:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089237,621,1,2,83,31,c8llrezkm3b3op4afrou6b487,1,46.8,29.9,2023-01-27T21:46:04.279Z,2023-01-28T06:29:08Z,3997442871,56,Back,3997442877,212,15.0,3997442873,140,36.6,3997442879,213,2.4,3997442875,141,45.4,3997771543,178,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089247,622,1,2,83,34,c8llrezkm3b3op4afrou6b487,0,36.6,45.4,2023-01-27T21:46:06.571Z,2023-01-28T06:29:15Z,3997771629,178,,3997442925,140,75.1,3997442923,56,Left,3997442929,212,49.5,3997442931,213,0.6,3997442933,1,,3997442921,155,,3997442927,141,87.3,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089255,701,8,2,83,37,cobffe32r7g4skka9m19qib63,1,24.3,20.9,2023-01-27T21:46:09.581Z,2023-01-28T06:29:27Z,3997771737,178,,3997442955,56,Back,3997684785,383,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089261,623,3,2,83,39,c8llrezkm3b3op4afrou6b487,0,75.2,78.5,2023-01-27T21:46:11.804Z,2023-01-28T06:29:48Z,3997442991,286,,3997771923,178,,3997442999,233,702,3997684979,464,,3997442989,56,Center,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089259,702,7,2,83,39,cobffe32r7g4skka9m19qib63,0,24.8,21.5,2023-01-27T21:46:11.839Z,2023-01-28T06:29:57Z,3997442987,285,,3997772043,389,,3997684937,383,,3997442995,233,623,3997442985,56,Back,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089267,624,1,2,83,42,c8llrezkm3b3op4afrou6b487,1,79.2,73.7,2023-01-27T21:46:15.002Z,2023-01-28T06:30:07Z,3997443029,213,0.4,3997443023,140,90.1,3997772167,178,,3997443027,212,12.5,3997443021,56,Left,3997443025,141,81.0,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089279,625,1,2,83,44,c8llrezkm3b3op4afrou6b487,0,90.1,81,2023-01-27T21:46:16.925Z,2023-01-28T06:30:19Z,3997443085,140,91.3,3997772279,178,,3997685195,386,,3997685193,225,,3997443087,141,54.9,3997443081,155,,3997443091,213,4.8,3997443079,2,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,3997685197,72,3997443083,56,Center,3997443089,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089285,703,12,2,83,45,cobffe32r7g4skka9m19qib63,1,7.4,45.4,2023-01-27T21:46:17.599Z,2023-01-28T06:30:34Z,3997443119,141,0.0,3997772423,178,,3997443117,140,2.6,3997443149,15,,3997443135,167,,3997443121,212,32.6,3997443115,56,Back,3997443123,213,4.6,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089303,626,5,2,83,47,c8llrezkm3b3op4afrou6b487,1,95.2,101.6,2023-01-27T21:46:20.197Z,2023-01-28T06:30:45Z,3997443215,233,704,3997443205,56,Left,3997443207,347,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089287,704,5,2,83,47,cobffe32r7g4skka9m19qib63,0,4.8,-1.6,2023-01-27T21:46:20.197Z,2023-01-28T06:30:46Z,3997443129,347,,3997443223,233,626,3997443127,56,Back,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089371,627,1,2,84,2,c8llrezkm3b3op4afrou6b487,1,88.7,100,2023-01-27T21:46:35.011Z,2023-01-28T06:30:55Z,3997443499,107,,3997443507,212,9.2,3997443501,56,Left,3997443503,140,96.7,3997443509,213,5.9,3997443505,141,95.7,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089373,628,3,2,84,5,c8llrezkm3b3op4afrou6b487,0,96.2,94.2,2023-01-27T21:46:37.993Z,2023-01-28T06:31:09Z,3997443551,233,705,3997443515,286,,3997685557,465,,3997443513,56,Left,3997772759,178,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089377,705,7,2,84,5,cobffe32r7g4skka9m19qib63,0,3.8,5.8,2023-01-27T21:46:38.175Z,2023-01-28T06:31:23Z,3997685623,383,,3997772879,178,,3997443533,233,628,3997443531,285,,3997443529,56,Back,,,,,,,,,,3flv9yp9x61ph57xugztva9nu,Arnau Puigmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089383,629,61,2,84,6,c8llrezkm3b3op4afrou6b487,1,96.9,96.2,2023-01-27T21:46:38.605Z,2023-01-28T06:31:31Z,3997443565,56,Left,3997773013,178,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089389,706,49,2,84,6,cobffe32r7g4skka9m19qib63,1,5.1,7,2023-01-27T21:46:38.987Z,2023-01-28T06:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3flv9yp9x61ph57xugztva9nu,Arnau Puigmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089397,707,1,2,84,8,cobffe32r7g4skka9m19qib63,0,8.6,4.7,2023-01-27T21:46:40.657Z,2023-01-28T06:31:51Z,3997443609,213,6.2,3997443603,140,23.0,3997773285,178,,3997443605,141,1.9,3997443601,56,Back,3997443607,212,15.2,,,,,,,3flv9yp9x61ph57xugztva9nu,Arnau Puigmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089403,630,61,2,84,8,c8llrezkm3b3op4afrou6b487,1,80.5,96.8,2023-01-27T21:46:40.876Z,2023-01-28T06:32:08Z,3997773527,21,,3997443621,56,Left,3997773529,178,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089409,631,5,2,84,9,c8llrezkm3b3op4afrou6b487,0,76,101.8,2023-01-27T21:46:41.530Z,2023-01-28T06:32:15Z,3997443657,56,Left,3997443759,233,708,3997443659,347,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089427,708,5,2,84,9,cobffe32r7g4skka9m19qib63,1,24,-1.8,2023-01-27T21:46:41.530Z,2023-01-28T06:32:14Z,3997443739,347,,3997443737,56,Back,3997443755,233,631,,,,,,,,,,,,,,,,3flv9yp9x61ph57xugztva9nu,Arnau Puigmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089455,710,1,2,84,20,cobffe32r7g4skka9m19qib63,1,26,0,2023-01-27T21:46:53.173Z,2023-01-28T06:32:27Z,3997443869,107,,3997443875,141,7.3,3997443879,213,0.8,3997443873,140,32.4,3997443877,212,9.2,3997443871,56,Back,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089457,711,61,2,84,22,cobffe32r7g4skka9m19qib63,0,31.9,6.8,2023-01-27T21:46:54.627Z,2023-01-28T06:32:45Z,3997443883,56,Back,3997774203,178,,,,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089471,632,1,2,84,23,c8llrezkm3b3op4afrou6b487,0,67.4,93.9,2023-01-27T21:46:55.795Z,2023-01-28T06:32:53Z,3997443923,140,69.0,3997443957,236,,3997443927,212,1.9,3997443925,141,92.6,3997443929,213,5.8,3997443959,233,712,3997443921,56,Left,3997774327,178,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,3997443963,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089461,712,74,2,84,23,cobffe32r7g4skka9m19qib63,1,32,5.9,2023-01-27T21:46:55.811Z,2023-01-28T06:33:02Z,3997443899,56,Back,3997443981,233,632,3997774483,178,,3997443901,285,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089481,633,5,2,84,24,c8llrezkm3b3op4afrou6b487,1,69,101.2,2023-01-27T21:46:56.765Z,2023-01-28T06:33:10Z,3997443983,56,Left,3997443985,347,,3997443987,233,713,,,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089465,713,5,2,84,24,cobffe32r7g4skka9m19qib63,0,31,-1.2,2023-01-27T21:46:56.765Z,2023-01-28T06:33:10Z,3997443993,233,633,3997443907,347,,3997443905,56,Back,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089491,634,1,2,84,26,c8llrezkm3b3op4afrou6b487,1,69.4,100,2023-01-27T21:46:58.695Z,2023-01-28T06:33:16Z,3997444043,212,17.4,3997444035,107,,3997444041,141,76.1,3997444037,56,Center,3997444039,140,65.5,3997444045,213,4.5,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501165223,1130,67,2,84,27,c8llrezkm3b3op4afrou6b487,1,66.3,89.3,2023-01-27T21:47:00.394Z,2023-01-28T08:14:30Z,3997830197,233,1303,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501165219,1303,67,2,84,27,cobffe32r7g4skka9m19qib63,0,33.7,10.7,2023-01-27T21:47:00.395Z,2023-01-28T07:36:47Z,3997830201,233,1130,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089497,635,1,2,84,30,c8llrezkm3b3op4afrou6b487,0,65.1,73.8,2023-01-27T21:47:02.670Z,2023-01-28T06:33:30Z,3997444087,213,5.8,3997444081,140,97.3,3997444079,56,Center,3997444089,1,,3997444083,141,46.6,3997444085,212,38.5,3997774973,178,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089499,714,52,2,84,32,cobffe32r7g4skka9m19qib63,1,5.1,52.2,2023-01-27T21:47:04.685Z,2023-01-28T06:33:36Z,3997775083,178,,3997686071,376,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089547,715,1,2,84,44,cobffe32r7g4skka9m19qib63,0,14.8,44.9,2023-01-27T21:47:17.182Z,2023-01-28T06:33:47Z,3997444325,56,Center,3997444333,213,6.0,3997444327,140,63.0,3997444329,141,22.2,3997444323,199,,3997444331,212,52.9,3997444337,1,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089571,636,1,2,84,46,c8llrezkm3b3op4afrou6b487,0,37.2,77.4,2023-01-27T21:47:19.365Z,2023-01-28T06:33:58Z,3997444461,56,Center,3997444467,212,54.7,3997444469,213,5.5,3997444463,140,75.2,3997444459,157,,3997444465,141,22.4,3997775359,178,,3997444471,1,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089581,716,1,2,84,51,cobffe32r7g4skka9m19qib63,1,29,78.1,2023-01-27T21:47:23.904Z,2023-01-28T06:34:09Z,3997444503,213,3.8,3997444497,140,8.1,3997444501,212,27.3,3997444499,141,54.2,3997444495,56,Back,3997775489,178,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089607,717,1,2,84,53,cobffe32r7g4skka9m19qib63,0,8.1,54.2,2023-01-27T21:47:25.823Z,2023-01-28T06:34:17Z,3997444617,140,70.0,3997444613,157,,3997444625,1,,3997444619,141,57.3,3997775645,178,,3997444623,213,0.0,3997444615,56,Center,3997444621,212,65.0,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089603,637,49,2,84,58,c8llrezkm3b3op4afrou6b487,1,29,53.9,2023-01-27T21:47:31.329Z,2023-01-28T06:34:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089629,638,2,2,85,2,c8llrezkm3b3op4afrou6b487,1,31.8,71.4,2023-01-27T21:47:34.841Z,2023-01-28T06:34:36Z,3997444729,56,Center,3997444731,140,68.9,3997444733,141,34.0,3997444727,1,,3997775993,178,,3997444725,7,30jru4rizkqobfinh8o2jw92h,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089633,718,55,2,85,2,cobffe32r7g4skka9m19qib63,1,37.3,77.5,2023-01-27T21:47:34.842Z,2023-01-28T06:34:36Z,3997444771,189,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089683,719,1,2,85,19,cobffe32r7g4skka9m19qib63,1,32,65.3,2023-01-27T21:47:52.310Z,2023-01-28T06:35:08Z,3997445117,56,Back,3997776553,178,,3997445675,189,,3997445125,213,0.1,3997445119,140,42.9,3997445113,5,,3997445123,212,11.5,3997445115,241,,1trnf7miqmcgr67c4808t4yj9,S. Babić,3997445121,141,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089687,720,1,2,85,20,cobffe32r7g4skka9m19qib63,1,49,66.7,2023-01-27T21:47:52.713Z,2023-01-28T06:35:55Z,3997445143,140,39.6,3997445149,213,2.4,3997445147,212,13.1,3997777099,178,,3997445663,189,,3997445141,56,Back,3997445145,141,79.4,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089697,721,1,2,85,24,cobffe32r7g4skka9m19qib63,0,73.6,81.1,2023-01-27T21:47:57.411Z,2023-01-28T06:36:09Z,3997777327,178,,3997445183,140,79.9,3997445189,213,0.8,3997445187,212,9.6,3997445181,56,Left,3997445185,141,91.4,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501089701,640,8,2,85,26,c8llrezkm3b3op4afrou6b487,1,23,7.3,2023-01-27T21:47:59.239Z,2023-01-28T06:36:21Z,3997445219,56,Back,3997777551,389,,3997686675,383,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
