id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2482509817,38,1,1,3,35,4moe0x01r1f5w30g38wshyftp,1,5,37,2022-11-06T15:05:34.357Z,2022-11-06T15:08:39Z,3899564807,124,,3899564809,56,Back,3899564811,140,37.0,3899564817,213,5.8,3899564821,1,,3899564829,74,,3899564813,141,8.0,3899564815,212,39.0,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509831,39,1,1,3,36,4moe0x01r1f5w30g38wshyftp,0,37,8,2022-11-06T15:05:35.469Z,2022-11-06T15:08:37Z,3899564923,140,42.8,3899564925,141,0.0,3899564929,212,8.9,3899564933,213,5.5,3899564915,3,,3899564919,56,Back,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509809,24,5,1,3,37,nuaf3wtujl8erbciumch6c65,1,58,101.5,2022-11-06T15:05:36.500Z,2022-11-06T15:08:41Z,3899565001,233,40,3899564781,347,,3899564779,56,Left,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509835,40,5,1,3,37,4moe0x01r1f5w30g38wshyftp,0,42,-1.5,2022-11-06T15:05:36.500Z,2022-11-06T15:15:45Z,3899564939,56,Back,3899565071,233,24,3899564941,347,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509863,25,1,1,3,37,nuaf3wtujl8erbciumch6c65,1,58.7,100,2022-11-06T15:05:36.555Z,2022-11-06T15:05:40Z,3899565091,141,91.7,3899565085,107,,3899565093,212,14.6,3899565089,140,71.1,3899565095,213,5.8,3899565087,56,Left,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509873,26,1,1,3,39,nuaf3wtujl8erbciumch6c65,0,71.1,91.7,2022-11-06T15:05:38.444Z,2022-11-06T15:05:40Z,3899565159,56,Center,3899565157,168,,3899565155,3,,3899565163,141,76.7,3899565165,212,11.4,3899565161,140,76.0,3899565167,213,5.2,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509949,41,49,1,3,45,4moe0x01r1f5w30g38wshyftp,1,16.3,16.8,2022-11-06T15:05:44.349Z,2022-11-06T15:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509981,42,1,1,3,45,4moe0x01r1f5w30g38wshyftp,1,16.3,16.8,2022-11-06T15:05:44.460Z,2022-11-06T15:05:46Z,3899565701,140,2.5,3899565699,56,Back,3899565707,213,2.3,3899565703,141,39.8,3899565705,212,21.3,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482509999,43,1,1,3,47,4moe0x01r1f5w30g38wshyftp,0,2.5,39.8,2022-11-06T15:05:46.588Z,2022-11-06T15:05:47Z,3899565787,140,40.6,3899565795,1,,3899565793,213,6.1,3899565789,141,27.9,3899565785,56,Back,3899565791,212,40.8,3899565783,157,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510039,27,8,1,3,49,nuaf3wtujl8erbciumch6c65,1,60.3,61.7,2022-11-06T15:05:48.156Z,2022-11-06T15:06:01Z,3899565927,56,Center,3899566003,15,,,,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510151,28,1,1,3,51,nuaf3wtujl8erbciumch6c65,1,57.2,73.6,2022-11-06T15:05:50.315Z,2022-11-06T15:05:52Z,3899566431,141,63.0,3899566433,212,9.6,3899566427,56,Center,3899566435,213,5.4,3899566429,140,63.2,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510153,29,3,1,3,52,nuaf3wtujl8erbciumch6c65,0,63.9,66,2022-11-06T15:05:51.404Z,2022-11-06T15:05:53Z,3899566445,56,Center,3899566517,233,44,3899566447,286,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510141,44,7,1,3,52,4moe0x01r1f5w30g38wshyftp,1,36.1,34,2022-11-06T15:05:51.405Z,2022-11-06T15:05:53Z,3899566477,233,29,3899566401,56,Back,3899566403,285,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510193,45,1,1,3,53,4moe0x01r1f5w30g38wshyftp,1,35.4,31,2022-11-06T15:05:52.156Z,2022-11-06T15:05:54Z,3899566683,212,10.9,3899566685,213,2.2,3899566681,141,43.7,3899566679,140,29.1,3899566677,56,Back,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510215,46,1,1,3,56,4moe0x01r1f5w30g38wshyftp,1,28.9,38.6,2022-11-06T15:05:54.829Z,2022-11-06T15:05:56Z,3899566801,213,4.6,3899566795,140,27.3,3899566793,56,Back,3899566797,141,10.4,3899566799,212,19.2,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510277,47,1,1,3,58,4moe0x01r1f5w30g38wshyftp,1,27.3,10.4,2022-11-06T15:05:56.844Z,2022-11-06T15:06:00Z,3899567195,56,Right,3899567201,212,32.7,3899567203,213,6.1,3899567205,1,,3899567197,140,58.1,3899567199,141,3.2,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510291,48,61,1,4,1,4moe0x01r1f5w30g38wshyftp,0,63.7,3.7,2022-11-06T15:05:59.868Z,2022-11-06T15:06:00Z,3899567273,56,Right,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510447,30,5,1,4,2,nuaf3wtujl8erbciumch6c65,1,35.2,101.6,2022-11-06T15:06:01.260Z,2022-11-06T15:15:45Z,3899568191,56,Back,3899587633,233,49,3899568195,347,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510317,49,5,1,4,2,4moe0x01r1f5w30g38wshyftp,0,64.8,-1.6,2022-11-06T15:06:01.260Z,2022-11-06T15:08:27Z,3899567457,347,,3899587675,233,30,3899567455,56,Right,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510533,31,1,1,4,11,nuaf3wtujl8erbciumch6c65,1,35.6,100,2022-11-06T15:06:10.476Z,2022-11-06T15:06:13Z,3899568629,213,6.1,3899568621,56,Left,3899568627,212,16.2,3899568619,107,,3899568623,140,50.7,3899568625,141,95.7,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510551,32,1,1,4,13,nuaf3wtujl8erbciumch6c65,1,50.7,95.7,2022-11-06T15:06:12.092Z,2022-11-06T15:06:14Z,3899568731,213,6.1,3899568727,141,93.3,3899568721,168,,3899568729,212,8.2,3899568719,3,,3899568725,140,58.4,3899568723,56,Left,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510559,33,3,1,4,14,nuaf3wtujl8erbciumch6c65,0,63.6,95.6,2022-11-06T15:06:13.436Z,2022-11-06T15:06:18Z,3899568757,286,,3899569165,233,50,3899568755,56,Left,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510633,50,7,1,4,14,4moe0x01r1f5w30g38wshyftp,0,36.4,4.4,2022-11-06T15:06:13.437Z,2022-11-06T15:06:18Z,3899569121,233,33,3899569109,56,Back,3899569111,285,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510591,34,61,1,4,17,nuaf3wtujl8erbciumch6c65,1,58.6,93.5,2022-11-06T15:06:15.708Z,2022-11-06T15:06:16Z,3899568931,56,Left,,,,,,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510627,35,5,1,4,18,nuaf3wtujl8erbciumch6c65,0,63.5,101.2,2022-11-06T15:06:16.975Z,2022-11-06T15:06:26Z,3899570301,233,51,3899569097,347,,3899569095,56,Left,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510825,51,5,1,4,18,4moe0x01r1f5w30g38wshyftp,1,36.5,-1.2,2022-11-06T15:06:16.975Z,2022-11-06T15:15:46Z,3899570181,347,,3899570179,56,Back,3899570263,233,35,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510871,52,1,1,4,26,4moe0x01r1f5w30g38wshyftp,1,29.3,0,2022-11-06T15:06:25.388Z,2022-11-06T15:06:27Z,3899570443,212,16.5,3899570445,213,1.5,3899570441,141,23.1,3899570439,140,29.7,3899570437,56,Back,3899570435,107,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510913,53,1,1,4,28,4moe0x01r1f5w30g38wshyftp,1,27.7,22.4,2022-11-06T15:06:27.229Z,2022-11-06T15:06:29Z,3899570607,141,4.4,3899570609,212,14.0,3899570611,213,4.2,3899570605,140,21.2,3899570603,56,Back,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510951,54,1,1,4,30,4moe0x01r1f5w30g38wshyftp,1,21.1,4.6,2022-11-06T15:06:28.924Z,2022-11-06T15:06:30Z,3899570811,212,14.4,3899570809,141,15.0,3899570807,140,33.0,3899570805,56,Back,3899570813,213,0.5,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510999,55,1,1,4,31,4moe0x01r1f5w30g38wshyftp,1,31.7,11.4,2022-11-06T15:06:30.283Z,2022-11-06T15:06:32Z,3899571055,56,Back,3899571057,140,35.8,3899571059,141,3.5,3899571061,212,6.9,3899571063,213,5.4,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511071,56,1,1,4,32,4moe0x01r1f5w30g38wshyftp,0,34.9,5.3,2022-11-06T15:06:31.108Z,2022-11-06T15:08:22Z,3899571443,212,27.9,3899571445,213,1.6,3899571435,140,33.2,3899571429,56,Back,3899571439,141,46.3,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482510979,36,61,1,4,33,nuaf3wtujl8erbciumch6c65,1,57.7,95.3,2022-11-06T15:06:31.780Z,2022-11-06T15:08:23Z,3899570947,56,Left,,,,,,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511119,37,49,1,4,36,nuaf3wtujl8erbciumch6c65,1,68.1,56.4,2022-11-06T15:06:35.037Z,2022-11-06T15:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511163,38,1,1,4,36,nuaf3wtujl8erbciumch6c65,1,68.1,56.4,2022-11-06T15:06:35.116Z,2022-11-06T15:06:37Z,3899571853,56,Center,3899571855,140,73.1,3899571859,212,6.5,3899571857,141,62.1,3899571861,213,0.6,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511179,39,1,1,4,37,nuaf3wtujl8erbciumch6c65,0,73.7,60.6,2022-11-06T15:06:36.620Z,2022-11-06T15:06:39Z,3899572099,286,,3899571919,56,Center,3899571925,212,3.4,3899571923,141,59.9,3899572095,233,57,3899572093,236,,3899571927,213,6.1,3899571921,140,76.9,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511203,57,74,1,4,37,4moe0x01r1f5w30g38wshyftp,1,23.8,41,2022-11-06T15:06:36.621Z,2022-11-06T15:15:39Z,3899572107,233,39,3899572053,285,,3899572051,56,Back,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511323,58,1,1,4,41,4moe0x01r1f5w30g38wshyftp,1,31.8,51.6,2022-11-06T15:06:40.620Z,2022-11-06T15:06:43Z,3899572667,141,35.7,3899572675,213,5.5,3899572671,212,14.9,3899572663,56,Back,3899572665,140,41.6,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511371,59,1,1,4,44,4moe0x01r1f5w30g38wshyftp,1,41.6,35.7,2022-11-06T15:06:43.148Z,2022-11-06T15:06:44Z,3899572899,56,Back,3899572903,141,36.7,3899572905,212,10.8,3899572901,140,31.3,3899572907,213,3.1,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511377,60,1,1,4,45,4moe0x01r1f5w30g38wshyftp,0,31.3,36.7,2022-11-06T15:06:44.188Z,2022-11-06T15:06:45Z,3899572949,1,,3899572941,212,37.1,3899572937,140,66.6,3899572939,141,36.6,3899572945,213,6.3,3899572935,56,Center,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511389,40,49,1,4,45,nuaf3wtujl8erbciumch6c65,1,43.4,65.2,2022-11-06T15:06:44.334Z,2022-11-06T15:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511473,41,1,1,4,45,nuaf3wtujl8erbciumch6c65,1,43.4,65.2,2022-11-06T15:06:44.396Z,2022-11-06T15:06:48Z,3899573475,141,43.3,3899573473,140,35.9,3899573477,212,16.8,3899573479,213,4.2,3899573471,56,Back,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511513,42,1,1,4,48,nuaf3wtujl8erbciumch6c65,1,34.8,51.9,2022-11-06T15:06:47.548Z,2022-11-06T15:06:49Z,3899573685,141,68.1,3899573691,213,1.9,3899573677,56,Back,3899573681,140,31.3,3899573689,212,11.6,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511665,43,1,1,4,50,nuaf3wtujl8erbciumch6c65,1,31.2,68.1,2022-11-06T15:06:48.892Z,2022-11-06T15:06:54Z,3899574481,141,50.4,3899574487,213,3.7,3899574475,140,14.1,3899574485,212,21.6,3899574471,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511767,44,1,1,4,54,nuaf3wtujl8erbciumch6c65,1,14.2,48.8,2022-11-06T15:06:53.356Z,2022-11-06T15:06:57Z,3899574967,213,0.8,3899574961,140,21.1,3899574959,56,Back,3899574965,212,9.9,3899574963,141,58.8,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511957,45,1,1,4,58,nuaf3wtujl8erbciumch6c65,1,25.1,58.5,2022-11-06T15:06:56.716Z,2022-11-06T15:07:05Z,3899576041,213,4.9,3899576029,56,Back,3899576033,140,27.9,3899576037,141,34.8,3899576039,212,16.4,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511979,46,1,1,5,5,nuaf3wtujl8erbciumch6c65,1,27.2,39.2,2022-11-06T15:07:04.316Z,2022-11-06T15:07:06Z,3899576161,56,Back,3899576169,213,1.6,3899576167,212,26.3,3899576163,140,27.0,3899576165,141,77.9,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511987,47,3,1,5,7,nuaf3wtujl8erbciumch6c65,1,25.7,92.2,2022-11-06T15:07:05.708Z,2022-11-06T16:50:10Z,3899576229,233,61,3899576205,285,,3899576203,56,Back,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482511991,61,45,1,5,7,4moe0x01r1f5w30g38wshyftp,0,74.3,7.8,2022-11-06T15:07:05.708Z,2022-11-06T16:50:10Z,3899576263,233,47,3899576213,56,Right,3899576215,286,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512013,48,1,1,5,7,nuaf3wtujl8erbciumch6c65,1,29.7,89,2022-11-06T15:07:06.124Z,2022-11-06T15:07:08Z,3899576345,140,33.8,3899576351,213,5.1,3899576343,56,Back,3899576347,141,74.4,3899576349,212,10.8,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512059,49,1,1,5,8,nuaf3wtujl8erbciumch6c65,1,33.8,74.1,2022-11-06T15:07:07.180Z,2022-11-06T15:07:09Z,3899576569,56,Back,3899576573,141,67.8,3899576575,212,12.9,3899576571,140,22.2,3899576577,213,3.5,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512091,50,1,1,5,10,nuaf3wtujl8erbciumch6c65,1,22.3,67.8,2022-11-06T15:07:09.005Z,2022-11-06T15:07:11Z,3899576749,213,0.0,3899576741,56,Center,3899576747,212,35.0,3899576739,155,,3899576751,1,,3899576743,140,55.6,3899576745,141,68.1,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512121,51,1,1,5,11,nuaf3wtujl8erbciumch6c65,0,55.6,68.1,2022-11-06T15:07:10.621Z,2022-11-06T15:07:13Z,3899576921,213,5.2,3899576919,212,23.3,3899576907,56,Center,3899576913,140,66.8,3899576915,141,38.6,3899576901,3,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512153,62,49,1,5,15,4moe0x01r1f5w30g38wshyftp,1,36.2,46.4,2022-11-06T15:07:14.109Z,2022-11-06T15:07:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512201,63,1,1,5,15,4moe0x01r1f5w30g38wshyftp,1,36.2,46.4,2022-11-06T15:07:14.219Z,2022-11-06T15:07:16Z,3899577353,213,0.5,3899577349,141,60.9,3899577347,140,52.9,3899577351,212,20.1,3899577345,56,Center,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512207,64,61,1,5,17,4moe0x01r1f5w30g38wshyftp,0,52.9,60.9,2022-11-06T15:07:15.932Z,2022-11-06T15:07:16Z,3899577381,56,Center,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512411,52,1,1,5,19,nuaf3wtujl8erbciumch6c65,1,44.6,34.8,2022-11-06T15:07:18.460Z,2022-11-06T15:07:23Z,3899578439,56,Back,3899578453,213,1.3,3899578447,141,52.5,3899578451,212,12.4,3899578443,140,47.4,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512421,53,49,1,5,24,nuaf3wtujl8erbciumch6c65,1,47.4,52.5,2022-11-06T15:07:22.862Z,2022-11-06T15:07:24Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512461,54,1,1,5,24,nuaf3wtujl8erbciumch6c65,0,47.4,52.5,2022-11-06T15:07:23.389Z,2022-11-06T15:07:25Z,3899578735,213,5.9,3899578725,141,15.2,3899578723,140,100.0,3899578739,1,,3899578731,212,61.6,3899578715,56,Right,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512467,55,5,1,5,25,nuaf3wtujl8erbciumch6c65,0,101.2,16.4,2022-11-06T15:07:24.530Z,2022-11-06T15:07:26Z,3899578767,346,,3899578765,56,Right,3899578883,233,65,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512445,65,5,1,5,25,4moe0x01r1f5w30g38wshyftp,1,-1.2,83.6,2022-11-06T15:07:24.530Z,2022-11-06T15:15:46Z,3899578647,346,,3899578641,56,Back,3899578835,233,55,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512767,66,1,1,5,37,4moe0x01r1f5w30g38wshyftp,1,5.1,49.7,2022-11-06T15:07:36.331Z,2022-11-06T15:07:39Z,3899580483,212,11.6,3899580485,213,4.8,3899580479,140,6.1,3899580477,56,Back,3899580481,141,32.7,3899580489,237,,3899580475,124,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512893,67,1,1,5,40,4moe0x01r1f5w30g38wshyftp,1,6.4,32.5,2022-11-06T15:07:39.052Z,2022-11-06T15:07:44Z,3899581087,213,5.4,3899581081,140,23.9,3899581085,212,27.4,3899581083,141,2.6,3899581079,56,Back,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482512945,68,1,1,5,45,4moe0x01r1f5w30g38wshyftp,1,26.7,17.9,2022-11-06T15:07:44.108Z,2022-11-06T15:07:46Z,3899581359,155,,3899581365,141,4.9,3899581363,140,60.3,3899581371,1,,3899581367,212,36.4,3899581361,56,Right,3899581369,213,6.0,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482513053,69,1,1,5,47,4moe0x01r1f5w30g38wshyftp,1,60.3,4.9,2022-11-06T15:07:46.171Z,2022-11-06T15:07:49Z,3899581929,141,26.8,3899581933,212,16.7,3899581927,140,53.1,3899581939,213,2.0,3899581925,56,Center,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482513073,70,1,1,5,50,4moe0x01r1f5w30g38wshyftp,0,52.9,28.3,2022-11-06T15:07:49.563Z,2022-11-06T15:07:50Z,3899582055,212,24.1,3899582053,141,61.8,3899582049,56,Back,3899582057,213,1.9,3899582051,140,45.3,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482513079,56,49,1,5,51,nuaf3wtujl8erbciumch6c65,1,53.7,43,2022-11-06T15:07:49.853Z,2022-11-06T15:07:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482513319,57,1,1,5,53,nuaf3wtujl8erbciumch6c65,1,58.3,38.9,2022-11-06T15:07:52.014Z,2022-11-06T15:07:59Z,3899583259,1,,3899583251,140,85.6,3899583257,213,0.9,3899583249,56,Left,3899583253,141,92.7,3899583255,212,46.5,3899583247,155,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482513359,58,1,1,5,59,nuaf3wtujl8erbciumch6c65,0,95.1,91.5,2022-11-06T15:07:58.222Z,2022-11-06T15:08:00Z,3899583467,141,55.7,3899583469,212,24.5,3899583461,155,,3899583459,2,,3899583465,140,92.3,3899583463,56,Center,3899583471,213,4.6,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482513419,71,12,1,6,3,4moe0x01r1f5w30g38wshyftp,1,7.2,46.6,2022-11-06T15:08:01.980Z,2022-11-06T15:08:03Z,3899583797,140,16.2,3899583799,141,23.6,3899583809,15,,3899583801,212,18.3,3899583795,56,Back,3899583803,213,5.3,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482513453,72,49,1,6,5,4moe0x01r1f5w30g38wshyftp,1,16.2,23.6,2022-11-06T15:08:04.380Z,2022-11-06T15:08:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
