id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2476187205,513,1,2,70,45,2f7gua216miwsfd83rgjsn4ap,1,8.5,58.4,2022-10-23T12:28:25.419Z,2022-10-23T12:28:29Z,3866204425,56,Back,3866204423,157,,3866204427,140,42.9,3866204429,141,92.4,3866204435,1,,3866204431,212,42.9,3866204433,213,0.6,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187253,514,1,2,70,50,2f7gua216miwsfd83rgjsn4ap,1,37,88,2022-10-23T12:28:29.530Z,2022-10-23T12:28:33Z,3866204699,3,,3866204705,56,Back,3866204713,212,2.2,3866204711,141,90.0,3866204709,140,38.7,3866204715,213,0.7,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187263,515,61,2,70,52,2f7gua216miwsfd83rgjsn4ap,0,44.2,91.2,2022-10-23T12:28:31.546Z,2022-10-23T12:29:56Z,3866204775,56,Back,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187245,884,49,2,70,53,eyecbfb1ur2104bhhwazhvrf,1,37,4,2022-10-23T12:28:33.171Z,2022-10-23T12:28:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187293,885,1,2,70,54,eyecbfb1ur2104bhhwazhvrf,1,37,4,2022-10-23T12:28:33.536Z,2022-10-23T12:28:36Z,3866204945,140,11.9,3866204943,56,Back,3866204947,141,25.5,3866204949,212,30.1,3866204951,213,2.6,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187323,886,1,2,70,56,eyecbfb1ur2104bhhwazhvrf,1,11.9,25.5,2022-10-23T12:28:36.305Z,2022-10-23T12:28:39Z,3866205063,213,0.0,3866205061,212,13.5,3866205057,140,24.8,3866205055,56,Back,3866205059,141,25.6,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187361,887,1,2,70,59,eyecbfb1ur2104bhhwazhvrf,1,24.8,25.6,2022-10-23T12:28:38.993Z,2022-10-23T12:28:42Z,3866205245,140,26.3,3866205243,56,Back,3866205251,213,1.5,3866205249,212,24.2,3866205247,141,61.1,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187389,888,1,2,71,2,eyecbfb1ur2104bhhwazhvrf,1,30.9,62,2022-10-23T12:28:42.368Z,2022-10-23T12:28:45Z,3866205393,141,74.7,3866205391,140,53.9,3866205395,212,25.6,3866205389,56,Center,3866205399,213,0.3,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187403,889,1,2,71,6,eyecbfb1ur2104bhhwazhvrf,0,53.9,74.7,2022-10-23T12:28:45.633Z,2022-10-23T12:28:46Z,3866205469,141,87.2,3866205467,140,55.4,3866205465,56,Left,3866205471,212,8.6,3866205473,213,1.4,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187465,516,1,2,71,8,2f7gua216miwsfd83rgjsn4ap,1,44,11.9,2022-10-23T12:28:48.057Z,2022-10-23T12:28:49Z,3866205739,212,13.3,3866205737,141,18.5,3866205743,213,0.3,3866205735,140,55.9,3866205731,3,,3866205733,56,Right,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187473,517,50,2,71,9,2f7gua216miwsfd83rgjsn4ap,1,56,19,2022-10-23T12:28:48.688Z,2022-10-23T12:28:50Z,3866205769,56,Right,3866205777,233,890,3866205771,286,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187457,890,7,2,71,9,eyecbfb1ur2104bhhwazhvrf,0,44,81,2022-10-23T12:28:48.689Z,2022-10-23T12:28:50Z,3866205773,233,517,3866205697,285,,3866205695,56,Back,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187481,518,1,2,71,10,2f7gua216miwsfd83rgjsn4ap,1,56.6,19.4,2022-10-23T12:28:49.784Z,2022-10-23T12:28:51Z,3866205813,212,2.2,3866205811,141,21.6,3866205809,140,55.1,3866205815,213,2.4,3866205807,56,Center,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187491,519,49,2,71,11,2f7gua216miwsfd83rgjsn4ap,1,55,21.8,2022-10-23T12:28:51.050Z,2022-10-23T12:28:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187543,520,1,2,71,11,2f7gua216miwsfd83rgjsn4ap,1,53.3,22.8,2022-10-23T12:28:51.353Z,2022-10-23T12:28:55Z,3866206077,141,45.4,3866206081,213,0.9,3866206079,212,19.2,3866206073,56,Center,3866206075,140,64.2,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187557,521,1,2,71,15,2f7gua216miwsfd83rgjsn4ap,0,66.6,54.5,2022-10-23T12:28:54.985Z,2022-10-23T12:28:56Z,3866206153,56,Center,3866206157,141,50.1,3866206155,140,82.4,3866206159,212,16.9,3866206161,213,6.1,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187737,891,12,2,71,16,eyecbfb1ur2104bhhwazhvrf,1,18.9,46.6,2022-10-23T12:28:55.744Z,2022-10-23T12:29:13Z,3866207139,141,49.4,3866207141,212,2.7,3866207143,213,0.8,3866207137,140,20.7,3866207135,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187613,522,13,2,71,19,2f7gua216miwsfd83rgjsn4ap,1,91,56.1,2022-10-23T12:28:59.337Z,2022-10-23T12:29:25Z,3866207995,230,98.5,3866206467,22,,3866207991,328,,3866206469,17,,3866207985,102,58.5,3866207471,20,,3866206471,56,Center,3866207987,103,23.6,6el60ixesyykp18873zddqve2,R. Maier,3866207993,458,3866207989,108,,,3866207997,231,3866207983,83,,,,,,,,,,49.6,,,,,,,,,,,,
2476187629,523,5,2,71,21,2f7gua216miwsfd83rgjsn4ap,0,100.8,57.6,2022-10-23T12:29:01.385Z,2022-10-23T12:29:18Z,3866206593,346,,3866207539,233,892,3866206591,56,Center,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187749,892,5,2,71,21,eyecbfb1ur2104bhhwazhvrf,1,-0.8,42.4,2022-10-23T12:29:01.385Z,2022-10-23T12:32:10Z,3866207519,233,523,3866207203,56,Back,3866207205,346,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187915,893,1,2,71,46,eyecbfb1ur2104bhhwazhvrf,1,5.6,50.3,2022-10-23T12:29:26.048Z,2022-10-23T12:29:27Z,3866208065,124,,3866208087,237,,3866208073,140,17.1,3866208069,56,Back,3866208083,213,5.5,3866208081,212,17.1,3866208077,141,32.5,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187921,894,1,2,71,47,eyecbfb1ur2104bhhwazhvrf,1,17.1,32.5,2022-10-23T12:29:27.121Z,2022-10-23T12:29:27Z,3866208123,213,1.8,3866208121,212,10.7,3866208119,141,47.9,3866208117,140,15.0,3866208115,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187943,895,1,2,71,48,eyecbfb1ur2104bhhwazhvrf,1,15,47.9,2022-10-23T12:29:27.713Z,2022-10-23T12:29:29Z,3866208237,1,,3866208229,140,37.2,3866208235,213,5.4,3866208231,141,8.5,3866208233,212,35.5,3866208227,56,Back,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476187973,896,1,2,71,50,eyecbfb1ur2104bhhwazhvrf,1,37.2,8.5,2022-10-23T12:29:29.633Z,2022-10-23T12:29:32Z,3866208437,141,25.3,3866208441,213,1.7,3866208439,212,11.5,3866208435,140,36.2,3866208433,56,Back,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188003,897,1,2,71,52,eyecbfb1ur2104bhhwazhvrf,1,36.1,27,2022-10-23T12:29:32.353Z,2022-10-23T12:29:34Z,3866208631,140,48.0,3866208633,141,34.5,3866208629,56,Back,3866208637,213,0.4,3866208635,212,13.5,,,,,,,,,,2x6hdcwn2s78i5frzj4q2s2c5,T. De Caigny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188007,898,61,2,71,54,eyecbfb1ur2104bhhwazhvrf,0,48.6,35.1,2022-10-23T12:29:33.921Z,2022-10-23T12:29:34Z,3866208647,56,Back,,,,,,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188021,524,8,2,71,55,2f7gua216miwsfd83rgjsn4ap,1,50.3,64.6,2022-10-23T12:29:35.016Z,2022-10-23T12:29:35Z,3866208701,56,Center,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188047,525,49,2,71,57,2f7gua216miwsfd83rgjsn4ap,1,48.9,56.3,2022-10-23T12:29:36.858Z,2022-10-23T12:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188115,526,1,2,71,58,2f7gua216miwsfd83rgjsn4ap,1,47.5,56.6,2022-10-23T12:29:37.593Z,2022-10-23T12:29:42Z,3866209169,56,Back,3866209173,141,77.5,3866209171,140,42.3,3866209175,212,15.2,3866209177,213,1.9,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188191,527,61,2,72,6,2f7gua216miwsfd83rgjsn4ap,1,42.5,77.6,2022-10-23T12:29:46.052Z,2022-10-23T12:29:49Z,3866209825,238,,3866209559,56,Back,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188219,528,5,2,72,7,2f7gua216miwsfd83rgjsn4ap,0,45.8,101.4,2022-10-23T12:29:47.256Z,2022-10-23T12:32:11Z,3866209701,56,Back,3866209705,347,,3866221091,233,899,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188739,899,5,2,72,7,eyecbfb1ur2104bhhwazhvrf,1,54.2,-1.4,2022-10-23T12:29:47.256Z,2022-10-23T12:32:10Z,3866221057,233,528,3866212435,347,,3866212433,56,Right,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189321,529,17,2,72,40,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-10-23T12:30:20.336Z,2022-10-23T12:31:06Z,3866215401,392,,3866215403,13,243,3866215399,31,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188791,900,1,2,72,44,eyecbfb1ur2104bhhwazhvrf,0,58.2,0,2022-10-23T12:30:24.400Z,2022-10-23T12:30:30Z,3866212795,238,,3866212659,212,11.2,3866212689,189,,3866212655,141,6.1,3866212653,140,67.7,3866212651,56,Right,3866212661,213,0.5,3866212649,107,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188891,901,1,2,72,56,eyecbfb1ur2104bhhwazhvrf,1,43.5,14.6,2022-10-23T12:30:36.064Z,2022-10-23T12:30:37Z,3866213169,141,35.7,3866213165,56,Back,3866213167,140,45.6,3866213173,213,1.4,3866213171,212,14.5,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476188895,902,49,2,72,57,eyecbfb1ur2104bhhwazhvrf,1,45.6,35.7,2022-10-23T12:30:37.362Z,2022-10-23T12:30:37Z,,,,,,,,,,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189011,903,1,2,72,57,eyecbfb1ur2104bhhwazhvrf,1,45.6,35.7,2022-10-23T12:30:37.457Z,2022-10-23T12:30:46Z,3866213757,213,3.5,3866213755,212,28.4,3866213753,141,20.1,3866213751,140,20.5,3866213749,56,Back,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189057,904,1,2,73,6,eyecbfb1ur2104bhhwazhvrf,1,25.3,26.7,2022-10-23T12:30:46.417Z,2022-10-23T12:30:49Z,3866213975,140,31.6,3866213973,56,Back,3866213977,141,19.1,3866213979,212,8.4,3866213981,213,5.6,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189065,905,1,2,73,10,eyecbfb1ur2104bhhwazhvrf,1,30.3,22.5,2022-10-23T12:30:49.777Z,2022-10-23T12:30:50Z,3866214019,56,Back,3866214021,140,23.2,3866214023,141,38.9,3866214027,213,2.2,3866214025,212,13.4,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189103,906,1,2,73,10,eyecbfb1ur2104bhhwazhvrf,1,23.2,38.9,2022-10-23T12:30:50.401Z,2022-10-23T12:30:53Z,3866214219,140,22.9,3866214217,56,Back,3866214227,213,1.6,3866214221,141,67.2,3866214223,212,19.2,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189179,907,1,2,73,13,eyecbfb1ur2104bhhwazhvrf,1,23.3,64.8,2022-10-23T12:30:53.361Z,2022-10-23T12:30:57Z,3866214675,56,Back,3866214677,140,24.2,3866214681,212,16.8,3866214683,213,4.8,3866214679,141,40.1,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189219,908,1,2,73,18,eyecbfb1ur2104bhhwazhvrf,1,30.9,35.1,2022-10-23T12:30:57.809Z,2022-10-23T12:30:59Z,3866214889,140,40.5,3866214895,213,5.2,3866214887,56,Back,3866214893,212,22.5,3866214891,141,5.5,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189277,909,1,2,73,22,eyecbfb1ur2104bhhwazhvrf,1,39.4,5.5,2022-10-23T12:31:02.449Z,2022-10-23T12:31:04Z,3866215153,213,0.6,3866215149,212,10.8,3866215139,56,Back,3866215141,140,48.1,3866215145,141,14.1,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189417,530,45,2,73,24,2f7gua216miwsfd83rgjsn4ap,0,60,93,2022-10-23T12:31:04.465Z,2022-10-23T12:31:48Z,3866215875,56,Left,3866218977,233,910,3866215877,285,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189331,910,3,2,73,24,eyecbfb1ur2104bhhwazhvrf,1,40,7,2022-10-23T12:31:04.465Z,2022-10-23T12:31:47Z,3866218953,233,530,3866215437,286,,3866215433,56,Back,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189397,911,1,2,73,27,eyecbfb1ur2104bhhwazhvrf,1,32.7,10.3,2022-10-23T12:31:07.313Z,2022-10-23T12:31:10Z,3866215751,213,2.3,3866215747,141,26.2,3866215749,212,14.7,3866215743,56,Back,3866215745,140,23.2,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189443,912,1,2,73,30,eyecbfb1ur2104bhhwazhvrf,1,23.1,29.2,2022-10-23T12:31:09.984Z,2022-10-23T12:31:12Z,3866216021,212,23.1,3866216023,213,1.5,3866216015,56,Back,3866216017,140,25.5,3866216019,141,63.0,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189457,913,1,2,73,32,eyecbfb1ur2104bhhwazhvrf,1,25.5,63,2022-10-23T12:31:11.954Z,2022-10-23T12:31:13Z,3866216075,56,Back,3866216077,140,38.1,3866216083,213,6.3,3866216079,141,62.9,3866216081,212,13.2,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189527,914,1,2,73,33,eyecbfb1ur2104bhhwazhvrf,1,38.1,62.9,2022-10-23T12:31:12.912Z,2022-10-23T12:31:18Z,3866216437,213,2.9,3866216435,212,14.8,3866216429,56,Back,3866216433,141,67.8,3866216431,140,24.4,,,,,,,,,,2x6hdcwn2s78i5frzj4q2s2c5,T. De Caigny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189599,915,1,2,73,38,eyecbfb1ur2104bhhwazhvrf,1,28.5,62,2022-10-23T12:31:17.873Z,2022-10-23T12:31:21Z,3866216835,212,19.1,3866216837,213,4.9,3866216829,56,Back,3866216833,141,34.5,3866216831,140,32.4,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189663,916,1,2,73,42,eyecbfb1ur2104bhhwazhvrf,1,34.8,36.4,2022-10-23T12:31:21.537Z,2022-10-23T12:31:25Z,3866217161,213,0.5,3866217153,56,Back,3866217155,140,48.1,3866217157,141,47.2,3866217159,212,15.8,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189675,917,1,2,73,45,eyecbfb1ur2104bhhwazhvrf,0,48.1,47.2,2022-10-23T12:31:24.993Z,2022-10-23T12:31:26Z,3866217205,212,2.4,3866217201,140,48.3,3866217255,236,,3866217203,141,50.7,3866217261,286,,3866217207,213,1.5,3866217257,233,531,3866217199,56,Back,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189681,531,74,2,73,45,2f7gua216miwsfd83rgjsn4ap,1,52.6,49.3,2022-10-23T12:31:24.994Z,2022-10-23T13:01:51Z,3866217221,56,Center,3866217223,285,,3866217291,233,917,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476214941,694,45,2,73,47,2f7gua216miwsfd83rgjsn4ap,0,61.2,47.4,2022-10-23T12:31:26.506Z,2022-10-23T12:55:00Z,3866348565,233,918,3866348205,285,,3866348203,56,Center,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189711,918,3,2,73,47,eyecbfb1ur2104bhhwazhvrf,1,38.8,52.6,2022-10-23T12:31:26.506Z,2022-10-23T12:54:59Z,3866348257,233,694,3866217379,56,Back,3866217381,286,,,,,,,,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189741,919,1,2,73,48,eyecbfb1ur2104bhhwazhvrf,1,39.4,39.5,2022-10-23T12:31:28.369Z,2022-10-23T12:31:30Z,3866217501,213,4.6,3866217499,212,11.9,3866217497,141,22.2,3866217491,56,Back,3866217495,140,37.6,,,,,,,,,,9u74jd7ak8uad6lnhnthawiqd,N. Billa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189761,920,1,2,73,51,eyecbfb1ur2104bhhwazhvrf,1,38,24,2022-10-23T12:31:30.672Z,2022-10-23T12:31:31Z,3866217601,213,2.5,3866217599,212,18.0,3866217597,141,40.7,3866217593,56,Back,3866217595,140,24.7,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189795,921,1,2,73,51,eyecbfb1ur2104bhhwazhvrf,1,24.7,40.7,2022-10-23T12:31:31.456Z,2022-10-23T12:31:33Z,3866217795,56,Back,3866217805,1,,3866217801,212,32.4,3866217803,213,5.4,3866217799,141,4.9,3866217797,140,45.1,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189817,922,1,2,73,54,eyecbfb1ur2104bhhwazhvrf,0,45.1,4.9,2022-10-23T12:31:33.553Z,2022-10-23T12:31:34Z,3866217923,213,0.7,3866217921,212,17.6,3866217915,56,Center,3866217917,140,57.9,3866217919,141,21.6,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189901,532,1,2,73,59,2f7gua216miwsfd83rgjsn4ap,1,51.4,84.7,2022-10-23T12:31:38.776Z,2022-10-23T12:31:40Z,3866218383,213,1.9,3866218381,212,6.8,3866218379,141,94.2,3866218373,56,Back,3866218377,140,49.5,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189907,533,49,2,74,0,2f7gua216miwsfd83rgjsn4ap,1,49.5,94.4,2022-10-23T12:31:39.853Z,2022-10-23T12:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189949,534,1,2,74,0,2f7gua216miwsfd83rgjsn4ap,1,49.5,94.4,2022-10-23T12:31:40.248Z,2022-10-23T12:31:43Z,3866218649,56,Back,3866218651,140,43.8,3866218653,141,73.0,3866218655,212,15.7,3866218657,213,4.3,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189957,535,50,2,74,4,2f7gua216miwsfd83rgjsn4ap,1,42.8,83.4,2022-10-23T12:31:43.704Z,2022-10-23T12:31:46Z,3866218875,233,923,3866218697,56,Back,3866218699,286,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189989,923,7,2,74,4,eyecbfb1ur2104bhhwazhvrf,1,57.2,16.6,2022-10-23T12:31:43.705Z,2022-10-23T12:31:46Z,3866218809,56,Right,3866218859,233,535,3866218811,285,,,,,,,,,,,,,,,,,epdlb32r151kz861mljb1rs9h,F. Harsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190001,924,49,2,74,6,eyecbfb1ur2104bhhwazhvrf,1,61.4,12.9,2022-10-23T12:31:45.731Z,2022-10-23T12:31:46Z,,,,,,,,,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190011,925,3,2,74,6,eyecbfb1ur2104bhhwazhvrf,0,63.7,13.5,2022-10-23T12:31:46.193Z,2022-10-23T12:31:51Z,3866218907,286,,3866218901,56,Right,3866219331,233,536,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190077,536,7,2,74,6,2f7gua216miwsfd83rgjsn4ap,1,36.3,86.5,2022-10-23T12:31:46.194Z,2022-10-23T12:31:51Z,3866219227,56,Back,3866219229,285,,3866219313,233,925,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190085,537,49,2,74,11,2f7gua216miwsfd83rgjsn4ap,1,44.9,92.9,2022-10-23T12:31:50.823Z,2022-10-23T12:31:51Z,,,,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190101,538,1,2,74,11,2f7gua216miwsfd83rgjsn4ap,1,44.9,92.9,2022-10-23T12:31:51.048Z,2022-10-23T12:31:52Z,3866219361,140,42.3,3866219363,141,79.6,3866219367,213,4.4,3866219365,212,9.4,3866219359,56,Back,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
