id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2466582561,706,1,2,73,45,6yhza3xbfafj5c9897mbkbudn,1,51.1,43.3,2022-10-02T15:33:07.743Z,2022-10-02T15:33:10Z,3815174317,141,35.5,3815174311,56,Center,3815174315,140,62.8,3815174325,213,5.9,3815174321,212,13.4,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582685,707,1,2,73,48,6yhza3xbfafj5c9897mbkbudn,1,62.8,35.5,2022-10-02T15:33:10.319Z,2022-10-02T15:33:14Z,3815174913,56,Center,3815174923,141,55.5,3815174931,213,2.1,3815174927,212,15.4,3815174917,140,55.9,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582751,708,1,2,73,52,6yhza3xbfafj5c9897mbkbudn,1,74.6,55.4,2022-10-02T15:33:14.703Z,2022-10-02T15:33:19Z,3815175355,213,0.5,3815175347,56,Center,3815175353,212,21.7,3815175351,141,72.0,3815175349,140,92.2,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582765,709,1,2,73,57,6yhza3xbfafj5c9897mbkbudn,0,89.9,72.3,2022-10-02T15:33:19.794Z,2022-10-02T15:33:20Z,3815175421,141,56.0,3815175415,155,,3815175423,212,11.2,3815175419,140,91.1,3815175425,213,4.8,3815175417,56,Center,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582761,602,12,2,73,57,2f7gua216miwsfd83rgjsn4ap,1,7.8,39.1,2022-10-02T15:33:19.926Z,2022-10-02T15:34:53Z,3815175407,212,17.1,3815175409,213,0.5,3815175405,141,52.2,3815175403,140,21.7,3815175401,56,Back,3815175413,15,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582789,603,49,2,74,0,2f7gua216miwsfd83rgjsn4ap,1,22.3,53,2022-10-02T15:33:22.360Z,2022-10-02T15:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dr441rdowee2tvp2ufmp8itm2,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582969,604,1,2,74,1,2f7gua216miwsfd83rgjsn4ap,1,25.5,53.9,2022-10-02T15:33:23.398Z,2022-10-02T15:33:34Z,3815176527,212,33.3,3815176525,141,94.5,3815176529,213,1.0,3815176521,56,Back,3815176523,140,43.2,3815176531,1,,,,,,,,dr441rdowee2tvp2ufmp8itm2,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466583027,605,1,2,74,11,2f7gua216miwsfd83rgjsn4ap,0,63.3,48.2,2022-10-02T15:33:33.895Z,2022-10-02T15:34:02Z,3815179325,286,,3815179321,233,710,3815176847,141,43.6,3815179319,236,,3815176851,213,5.8,3815176843,56,Center,3815176849,212,6.9,3815176845,140,69.2,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466583071,710,74,2,74,11,6yhza3xbfafj5c9897mbkbudn,1,24.2,59.1,2022-10-02T15:33:33.896Z,2022-10-02T16:02:45Z,3815177073,285,,3815177071,56,Back,3815179347,233,605,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466583193,606,15,2,74,21,2f7gua216miwsfd83rgjsn4ap,1,83.9,50.1,2022-10-02T15:33:43.373Z,2022-10-02T15:34:48Z,3815180385,82,,3815181279,192,,3815181275,230,98.6,3815181265,102,48.9,3815181269,458,,3815180379,20,,3815181271,146,88.8,3815180381,17,,6el60ixesyykp18873zddqve2,R. Maier,3815181273,147,50,3815181277,231,50.5,,3815177809,56,3815177805,22,3815181263,78,,3815181267,103,,,19,,,,,Center,,,,,,,,
2466583299,607,4,2,74,22,2f7gua216miwsfd83rgjsn4ap,1,86.5,50.1,2022-10-02T15:33:44.304Z,2022-10-02T16:04:29Z,3815181775,348,3ucjekvg77wnqsybahjae5iei,3815296241,233,711,3815178389,9,,3815178399,286,,3815178395,152,,3815338943,10,,3815178393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466583427,711,4,2,74,22,6yhza3xbfafj5c9897mbkbudn,0,13.5,49.9,2022-10-02T15:33:44.305Z,2022-10-02T15:54:51Z,3815179111,10,,3815179113,56,Back,3815296281,233,607,3815179115,152,,3815179117,285,,3815179109,9,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466584973,609,27,2,76,9,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-10-02T15:35:31.653Z,2022-10-02T15:35:37Z,3815188813,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466585041,713,27,2,76,9,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-02T15:35:31.653Z,2022-10-02T15:35:36Z,3815188695,41,Injury,3815188699,233,609,3815188697,53,1kv64bhvnb6bb2iva0cbot1t6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466585541,610,28,2,76,34,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-10-02T15:35:56.526Z,2022-10-02T16:05:03Z,3815342325,233,714,3815191495,55,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466585409,714,28,2,76,34,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-02T15:35:56.526Z,2022-10-02T16:05:03Z,3815190729,55,713,3815342283,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466585603,611,16,2,76,45,2f7gua216miwsfd83rgjsn4ap,1,88.5,50,2022-10-02T15:36:08.003Z,2022-10-02T15:36:38Z,3815191887,9,,3815194647,280,PENALTY_WON,3815194637,103,31.6,3815192603,375,76:45.022,3815194635,102,46.1,3815194645,231,50,3815194651,282,6600,3815192583,20,,3ucjekvg77wnqsybahjae5iei,V. Endemann,3815194643,230,99.5,3815194633,81,,,3815194641,458,3815191891,56,3815191893,214,,3815191889,17,,Center,,3815194639,390,3815192727,353,,246858,715,3815194649,281,6el60ixesyykp18873zddqve2,3815192595,374,2022-10-02 16:36:07.278
2466585607,715,58,2,76,45,6yhza3xbfafj5c9897mbkbudn,0,0,0,2022-10-02T15:36:08.003Z,2022-10-02T15:36:17Z,3815192825,233,611,3815191929,179,,3815191925,9,,3815191931,73,,3815191927,186,,3815191933,56,Back,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586191,716,1,2,77,19,6yhza3xbfafj5c9897mbkbudn,1,50.2,50.1,2022-10-02T15:36:42.117Z,2022-10-02T15:36:44Z,3815195205,56,Back,3815195209,141,45.4,3815195207,140,37.1,3815195211,212,14.1,3815195213,213,3.4,3815195215,279,G,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586237,717,1,2,77,22,6yhza3xbfafj5c9897mbkbudn,1,37.1,45.4,2022-10-02T15:36:44.613Z,2022-10-02T15:36:47Z,3815195499,56,Back,3815195507,213,2.1,3815195501,140,26.1,3815195503,141,71.9,3815195505,212,21.4,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586305,718,1,2,77,25,6yhza3xbfafj5c9897mbkbudn,1,26.1,71.9,2022-10-02T15:36:47.765Z,2022-10-02T15:57:23Z,3815195867,213,4.3,3815195865,212,17.3,3815195863,141,48.1,3815195861,140,20.2,3815195859,56,Back,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586349,719,1,2,77,30,6yhza3xbfafj5c9897mbkbudn,1,20.2,48.1,2022-10-02T15:36:52.405Z,2022-10-02T15:36:54Z,3815196127,213,5.3,3815196125,212,21.0,3815196123,141,21.8,3815196121,140,30.6,3815196119,56,Back,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586377,720,1,2,77,32,6yhza3xbfafj5c9897mbkbudn,1,33.4,21.7,2022-10-02T15:36:54.437Z,2022-10-02T15:36:56Z,3815196291,213,2.2,3815196287,141,40.0,3815196285,140,24.2,3815196289,212,15.8,3815196283,56,Back,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586447,721,1,2,77,33,6yhza3xbfafj5c9897mbkbudn,1,24.1,41.8,2022-10-02T15:36:56.197Z,2022-10-02T15:36:59Z,3815196693,56,Back,3815196699,212,15.5,3815196695,140,28.3,3815196697,141,20.0,3815196701,213,5.0,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586521,722,1,2,77,37,6yhza3xbfafj5c9897mbkbudn,1,28,21.4,2022-10-02T15:36:59.877Z,2022-10-02T15:37:04Z,3815197067,141,53.0,3815197069,212,22.5,3815197065,140,21.8,3815197063,56,Back,3815197071,213,1.9,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586565,723,1,2,77,42,6yhza3xbfafj5c9897mbkbudn,1,25.7,63.8,2022-10-02T15:37:04.518Z,2022-10-02T15:37:06Z,3815197343,140,6.9,3815197341,56,Back,3815197349,213,3.6,3815197345,141,50.4,3815197347,212,21.7,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586617,724,1,2,77,44,6yhza3xbfafj5c9897mbkbudn,0,6.9,50.3,2022-10-02T15:37:06.824Z,2022-10-02T15:37:09Z,3815197635,213,0.0,3815197631,141,50.4,3815197627,56,Back,3815197633,212,41.0,3815197637,1,,3815197629,140,45.9,3815197625,157,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586705,612,1,2,77,47,2f7gua216miwsfd83rgjsn4ap,1,53,51.9,2022-10-02T15:37:10.077Z,2022-10-02T15:37:13Z,3815198047,56,Center,3815198051,140,72.2,3815198065,213,0.1,3815198061,212,20.3,3815198057,141,54.8,3815198043,3,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586723,613,61,2,77,48,2f7gua216miwsfd83rgjsn4ap,0,72.2,54.8,2022-10-02T15:37:10.549Z,2022-10-02T15:40:32Z,3815198129,56,Center,,,,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586715,725,1,2,77,50,6yhza3xbfafj5c9897mbkbudn,0,27.2,39.2,2022-10-02T15:37:12.966Z,2022-10-02T15:37:18Z,3815198103,140,42.6,3815198101,56,Back,3815198105,141,32.2,3815198109,213,6.0,3815198107,212,16.9,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586741,614,49,2,77,52,2f7gua216miwsfd83rgjsn4ap,1,57.4,68.4,2022-10-02T15:37:15.198Z,2022-10-02T15:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586829,615,1,2,77,53,2f7gua216miwsfd83rgjsn4ap,1,62.9,69.6,2022-10-02T15:37:15.998Z,2022-10-02T15:37:19Z,3815198721,213,3.4,3815198717,141,66.9,3815198713,56,Center,3815198719,212,7.7,3815198715,140,55.8,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586915,616,1,2,77,57,2f7gua216miwsfd83rgjsn4ap,1,54,70.5,2022-10-02T15:37:19.597Z,2022-10-02T15:37:23Z,3815199153,213,4.3,3815199141,56,Back,3815199143,140,47.3,3815199149,212,18.6,3815199145,141,45.1,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466586951,617,1,2,78,1,2f7gua216miwsfd83rgjsn4ap,0,45.8,40.7,2022-10-02T15:37:23.390Z,2022-10-02T16:04:46Z,3815199373,213,5.9,3815199371,212,34.6,3815199375,1,,3815199367,140,75.9,3815199361,157,,3815199365,56,Right,3815199369,141,20.0,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587083,726,1,2,78,2,6yhza3xbfafj5c9897mbkbudn,1,25.6,78.8,2022-10-02T15:37:24.318Z,2022-10-02T16:04:49Z,3815200123,56,Back,3815200125,140,37.5,3815200129,212,17.0,3815200131,213,0.7,3815200127,141,95.7,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587093,727,61,2,78,3,6yhza3xbfafj5c9897mbkbudn,0,36,94.5,2022-10-02T15:37:25.775Z,2022-10-02T16:04:51Z,3815200181,56,Back,,,,,,,,,,,,,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587257,618,5,2,78,5,2f7gua216miwsfd83rgjsn4ap,1,65.9,-1.5,2022-10-02T15:37:27.896Z,2022-10-02T16:04:51Z,3815200953,347,,3815200951,56,Right,3815200973,233,728,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587111,728,5,2,78,5,6yhza3xbfafj5c9897mbkbudn,0,34.1,101.5,2022-10-02T15:37:27.896Z,2022-10-02T16:04:59Z,3815200247,56,Back,3815200249,347,,3815201005,233,618,,,,,,,,,,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587281,619,1,2,78,14,2f7gua216miwsfd83rgjsn4ap,1,61.7,0,2022-10-02T15:37:36.654Z,2022-10-02T15:37:37Z,3815201089,56,Center,3815201097,213,1.3,3815201093,141,24.6,3815201091,140,67.1,3815201087,107,,3815201095,212,18.6,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587305,620,1,2,78,15,2f7gua216miwsfd83rgjsn4ap,0,67.1,24.6,2022-10-02T15:37:37.742Z,2022-10-02T15:37:39Z,3815201225,56,Right,3815201229,141,16.1,3815201227,140,65.0,3815201235,212,6.2,3815201239,213,4.3,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587453,729,8,2,78,17,6yhza3xbfafj5c9897mbkbudn,1,36.2,85.1,2022-10-02T15:37:39.512Z,2022-10-02T15:38:08Z,3815202007,56,Back,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587493,730,49,2,78,18,6yhza3xbfafj5c9897mbkbudn,1,37.3,85.1,2022-10-02T15:37:40.874Z,2022-10-02T15:38:09Z,,,,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587501,731,3,2,78,19,6yhza3xbfafj5c9897mbkbudn,0,41.8,88.9,2022-10-02T15:37:41.725Z,2022-10-02T15:38:02Z,3815203841,233,621,3815202237,56,Back,3815202239,286,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587401,621,7,2,78,19,2f7gua216miwsfd83rgjsn4ap,1,58.2,11.1,2022-10-02T15:37:41.726Z,2022-10-02T15:38:02Z,3815201745,285,,3815203817,233,731,3815201743,56,Right,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587405,622,50,2,78,21,2f7gua216miwsfd83rgjsn4ap,1,47.9,5.8,2022-10-02T15:37:43.279Z,2022-10-02T15:38:12Z,3815204829,233,732,3815201763,56,Back,3815201765,286,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587667,732,7,2,78,21,6yhza3xbfafj5c9897mbkbudn,1,52.1,94.2,2022-10-02T15:37:43.280Z,2022-10-02T15:38:12Z,3815203085,285,,3815204781,233,622,3815203083,56,Left,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587721,733,2,2,78,27,6yhza3xbfafj5c9897mbkbudn,1,54,87.2,2022-10-02T15:37:50.206Z,2022-10-02T15:54:53Z,3815203415,140,80.9,3815203413,56,Left,3815203411,7,553b1ywtlhutb6uwv04dhhqdx,3815203417,141,86.1,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587547,623,55,2,78,27,2f7gua216miwsfd83rgjsn4ap,1,22.5,19.4,2022-10-02T15:37:50.207Z,2022-10-02T15:37:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587867,624,18,2,78,45,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-10-02T15:38:07.441Z,2022-10-02T15:38:08Z,3815204309,44,Midfielder,3815204311,59,6,3815204307,42,,3815204377,55,625,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466587871,625,19,2,78,45,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-10-02T15:38:07.442Z,2022-10-02T15:38:08Z,3815204341,293,4,3815204343,44,Defender,3815204331,42,,3815204345,55,624,3815204339,292,4,3815204335,145,6,3815204337,59,23,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588093,626,1,2,78,56,2f7gua216miwsfd83rgjsn4ap,1,23.2,29.2,2022-10-02T15:38:18.272Z,2022-10-02T15:38:27Z,3815205597,241,,3815205593,5,,3815205605,212,51.1,3815205609,1,,3815205625,189,,3815205599,56,Right,3815205595,157,,3815205607,213,6.1,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,3815205603,141,15.0,3815205601,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588225,627,1,2,79,2,2f7gua216miwsfd83rgjsn4ap,0,69.7,18.6,2022-10-02T15:38:24.623Z,2022-10-02T15:38:27Z,3815206267,56,Center,3815206285,213,0.6,3815206273,140,73.1,3815206283,212,4.3,3815206277,141,22.1,3815206499,286,,3815206495,233,734,3815206493,236,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588251,734,74,2,79,2,6yhza3xbfafj5c9897mbkbudn,1,28.4,84.3,2022-10-02T15:38:24.624Z,2022-10-02T16:02:45Z,3815206373,285,,3815206371,56,Back,3815206517,233,627,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588275,735,49,2,79,5,6yhza3xbfafj5c9897mbkbudn,1,28.4,84.3,2022-10-02T15:38:27.499Z,2022-10-02T15:38:27Z,,,,,,,,,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588295,736,1,2,79,5,6yhza3xbfafj5c9897mbkbudn,1,28.4,84.3,2022-10-02T15:38:27.672Z,2022-10-02T15:38:28Z,3815206617,212,20.3,3815206611,56,Back,3815206613,140,47.3,3815206619,213,6.1,3815206615,141,77.9,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588303,737,3,2,79,6,6yhza3xbfafj5c9897mbkbudn,0,47.8,75.7,2022-10-02T15:38:28.712Z,2022-10-02T15:38:33Z,3815206661,56,Back,3815206663,286,,3815207137,233,628,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588357,628,7,2,79,6,2f7gua216miwsfd83rgjsn4ap,1,52.2,24.3,2022-10-02T15:38:28.713Z,2022-10-02T15:38:40Z,3815207053,56,Center,3815207073,233,737,3815207055,285,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588389,738,43,2,79,9,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-02T15:38:31.930Z,2022-10-02T15:38:52Z,3815209329,144,50,3815207237,286,0,3815207235,56,Left,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588519,629,12,2,79,10,2f7gua216miwsfd83rgjsn4ap,1,17.7,2.6,2022-10-02T15:38:32.968Z,2022-10-02T15:39:59Z,3815208099,167,,3815208017,213,4.2,3815208011,140,16.2,3815208013,141,0.0,3815208009,56,Back,3815208015,212,3.3,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588525,630,5,2,79,12,2f7gua216miwsfd83rgjsn4ap,0,14.2,-1.5,2022-10-02T15:38:34.634Z,2022-10-02T15:40:02Z,3815216505,233,739,3815208053,347,,3815208051,56,Back,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466588403,739,5,2,79,12,6yhza3xbfafj5c9897mbkbudn,1,85.8,101.5,2022-10-02T15:38:34.634Z,2022-10-02T16:04:59Z,3815216479,233,630,3815207323,347,,3815207321,56,Left,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466589001,740,1,2,79,39,6yhza3xbfafj5c9897mbkbudn,1,87.2,100,2022-10-02T15:39:01.801Z,2022-10-02T15:39:05Z,3815210749,212,34.9,3815210745,140,92.8,3815210743,56,Center,3815210741,107,,3815210747,141,51.0,3815210753,1,,3815210751,213,4.9,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466589037,741,1,2,79,42,6yhza3xbfafj5c9897mbkbudn,1,92.8,51,2022-10-02T15:39:04.889Z,2022-10-02T15:39:44Z,3815210943,141,53.9,3815210941,140,86.4,3815210945,212,7.0,3815210947,213,2.9,3815210937,56,Center,3815214813,154,,3815214811,210,13,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2466589041,742,13,2,79,43,6yhza3xbfafj5c9897mbkbudn,1,85.9,50.4,2022-10-02T15:39:06.058Z,2022-10-02T15:39:45Z,3815210959,56,Center,3815214855,102,49.2,3815214859,328,,3815214847,29,,3815212675,20,,3815210957,17,,3815214861,230,99.1,3815214863,231,52.0,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,3815214851,55,741,3815212673,160,,,3815214857,103,3815214849,154,3815214845,85,,,,,,,,,,,48.6,,,,,,,,
2466589007,631,5,2,79,44,2f7gua216miwsfd83rgjsn4ap,1,-2,50.2,2022-10-02T15:39:07.215Z,2022-10-02T15:40:12Z,3815211163,233,743,3815210785,346,,3815210783,56,Back,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466589073,743,5,2,79,44,6yhza3xbfafj5c9897mbkbudn,0,102,49.8,2022-10-02T15:39:07.215Z,2022-10-02T16:04:59Z,3815211169,233,631,3815211135,56,Center,3815211139,346,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466589485,744,18,2,80,11,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-02T15:39:33.412Z,2022-10-02T15:39:34Z,3815213457,42,,3815213459,44,Forward,3815213461,59,17,3815213525,55,745,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466589493,745,19,2,80,11,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-02T15:39:33.413Z,2022-10-02T15:39:34Z,3815213503,55,744,3815213501,44,Forward,3815213493,145,9,3815213495,59,27,3815213499,293,3,3815213489,42,,3815213497,292,9,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
