id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2463581283,569,1,2,64,44,4e5523it4v7s6kkakelbj9si5,1,54,8.6,2022-09-23T18:38:22.408Z,2022-09-23T18:38:25Z,3799243745,56,Back,3799243749,141,28.2,3799243751,212,16.5,3799243747,140,44.7,3799243753,213,2.2,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581301,570,1,2,64,46,4e5523it4v7s6kkakelbj9si5,1,44.7,28.2,2022-09-23T18:38:25.016Z,2022-09-23T18:43:44Z,3799248345,210,15,3799243869,1,,3799243863,141,11.3,3799243865,212,41.9,3799243867,213,6.0,3799243859,56,Right,3799243861,140,83.1,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581303,571,15,2,64,52,4e5523it4v7s6kkakelbj9si5,1,84.5,29.8,2022-09-23T18:38:30.777Z,2022-09-23T18:43:44Z,3799248363,147,33.0,3799243875,22,,3799248367,231,45.3,3799248237,233,624,3799248355,102,53.9,3799248361,146,86.4,3799248231,72,,3799248351,55,570,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,3799248359,215,,3799248235,82,,3799248349,29,3799243877,63,,3799248365,230,96.9,3799243879,56,3799248347,77,,,Center,3799248357,103,25,,,,,,,,,,
2463581307,624,10,2,64,52,dpp6fex0mdxsxhdct2qf66x5n,1,11.6,65.5,2022-09-23T18:38:30.877Z,2022-09-23T18:43:36Z,3799248253,233,571,3799243887,94,,3799243889,56,Back,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581317,572,1,2,64,53,4e5523it4v7s6kkakelbj9si5,1,81.8,27.4,2022-09-23T18:38:31.784Z,2022-09-23T18:44:16Z,3799248823,210,15,3799243939,213,2.2,3799243935,141,36.0,3799243937,212,7.1,3799243933,140,77.9,3799243931,56,Center,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581323,573,15,2,64,54,4e5523it4v7s6kkakelbj9si5,1,77.9,36,2022-09-23T18:38:33.257Z,2022-09-23T18:44:16Z,3799243965,18,,3799248847,146,89.4,3799248857,230,99.3,3799248829,76,,3799248835,55,572,3799248761,82,,3799248845,328,,3799248843,215,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,3799248757,72,,3799248861,231,47.8,3799248831,29,3799248851,147,44.9,3799248841,103,19,3799243961,22,3799243969,56,Center,,,3799248839,102,53.2,3799248763,233,,,,625,,,,
2463581325,625,10,2,64,55,dpp6fex0mdxsxhdct2qf66x5n,1,13,56.1,2022-09-23T18:38:33.357Z,2022-09-23T18:44:10Z,3799243979,94,,3799243981,56,Back,3799248767,233,573,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581331,626,49,2,64,58,dpp6fex0mdxsxhdct2qf66x5n,1,30.9,27.1,2022-09-23T18:38:36.673Z,2022-09-23T18:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581345,627,1,2,64,58,dpp6fex0mdxsxhdct2qf66x5n,1,30.9,27.1,2022-09-23T18:38:36.848Z,2022-09-23T18:38:39Z,3799244063,56,Back,3799244071,213,4.3,3799244067,141,4.1,3799244065,140,23.5,3799244069,212,17.5,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581353,628,1,2,65,0,dpp6fex0mdxsxhdct2qf66x5n,1,23.5,4.1,2022-09-23T18:38:38.952Z,2022-09-23T18:38:41Z,3799244109,141,15.9,3799244105,56,Back,3799244107,140,40.4,3799244111,212,19.5,3799244113,213,0.4,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581355,629,61,2,65,2,dpp6fex0mdxsxhdct2qf66x5n,0,38.8,14.1,2022-09-23T18:38:40.951Z,2022-09-23T18:38:41Z,3799244117,56,Back,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581381,574,5,2,65,3,4e5523it4v7s6kkakelbj9si5,1,67.9,102,2022-09-23T18:38:42.154Z,2022-09-23T18:38:53Z,3799244253,233,630,3799244251,347,,3799244249,56,Left,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581367,630,5,2,65,3,dpp6fex0mdxsxhdct2qf66x5n,0,32.1,-2,2022-09-23T18:38:42.154Z,2022-09-23T18:45:01Z,3799244175,347,,3799244173,56,Back,3799244259,233,574,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581383,575,1,2,65,13,4e5523it4v7s6kkakelbj9si5,0,63.6,100,2022-09-23T18:38:51.512Z,2022-09-23T18:44:12Z,3799244265,140,71.9,3799244271,213,6.0,3799244267,141,97.5,3799244261,107,,3799244269,212,9.2,3799244263,56,Left,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581379,631,1,2,65,14,dpp6fex0mdxsxhdct2qf66x5n,0,22.2,8.2,2022-09-23T18:38:52.962Z,2022-09-23T18:44:09Z,3799244243,212,16.9,3799244239,140,38.1,3799244247,1,,3799244237,56,Back,3799244241,141,4.3,3799244235,157,,3799244245,213,6.1,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581387,576,1,2,65,16,4e5523it4v7s6kkakelbj9si5,0,58.5,98,2022-09-23T18:38:54.856Z,2022-09-23T18:38:55Z,3799244291,212,10.0,3799244289,141,95.6,3799244287,140,67.9,3799244279,3,,3799244293,213,6.1,3799244285,56,Left,,,,,,,9farsri8j50ajgnhkyur3l97t,A. Gavrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581389,632,61,2,65,17,dpp6fex0mdxsxhdct2qf66x5n,0,34.6,15.3,2022-09-23T18:38:55.417Z,2022-09-23T18:38:55Z,3799244295,56,Back,,,,,,,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581397,577,1,2,65,19,4e5523it4v7s6kkakelbj9si5,1,67.4,87.7,2022-09-23T18:38:57.703Z,2022-09-23T18:38:59Z,3799244331,56,Left,3799244333,140,64.2,3799244337,212,5.1,3799244339,213,4.0,3799244335,141,82.0,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581399,578,1,2,65,20,4e5523it4v7s6kkakelbj9si5,0,67.8,82.1,2022-09-23T18:38:59.336Z,2022-09-23T18:39:00Z,3799244351,56,Center,3799244357,212,11.4,3799244353,140,78.4,3799244355,141,78.8,3799244359,213,6.1,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581401,633,43,2,65,22,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-09-23T18:39:00.666Z,2022-09-23T18:39:14Z,3799244589,144,49,,,,,,,,,,,,,,,,,,,,,,2lsz8g4mvgqvartyjfud90e6t,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581405,634,49,2,65,24,dpp6fex0mdxsxhdct2qf66x5n,1,22.5,28.9,2022-09-23T18:39:02.496Z,2022-09-23T18:39:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581409,635,1,2,65,24,dpp6fex0mdxsxhdct2qf66x5n,1,22.5,28.9,2022-09-23T18:39:02.648Z,2022-09-23T18:39:03Z,3799244393,212,8.3,3799244387,56,Back,3799244389,140,30.4,3799244391,141,29.2,3799244395,213,0.0,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581421,636,1,2,65,25,dpp6fex0mdxsxhdct2qf66x5n,1,30.8,30,2022-09-23T18:39:03.655Z,2022-09-23T18:39:06Z,3799244453,56,Back,3799244459,212,32.1,3799244461,213,1.6,3799244457,141,77.2,3799244463,1,,3799244455,140,29.8,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581433,637,1,2,65,27,dpp6fex0mdxsxhdct2qf66x5n,1,29.7,80,2022-09-23T18:39:06.183Z,2022-09-23T18:39:09Z,3799244533,141,69.4,3799244531,140,35.2,3799244529,56,Back,3799244537,213,5.4,3799244535,212,9.2,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581435,638,50,2,65,30,dpp6fex0mdxsxhdct2qf66x5n,1,34.1,70.7,2022-09-23T18:39:09.081Z,2022-09-23T18:39:16Z,3799244607,286,,3799244609,233,579,3799244541,56,Back,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581445,579,7,2,65,30,4e5523it4v7s6kkakelbj9si5,1,65.9,29.3,2022-09-23T18:39:09.082Z,2022-09-23T18:39:15Z,3799244601,233,638,3799244595,56,Center,3799244597,285,,,,,,,,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581447,580,49,2,65,36,4e5523it4v7s6kkakelbj9si5,1,67.7,26.4,2022-09-23T18:39:14.538Z,2022-09-23T18:39:14Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581449,581,61,2,65,36,4e5523it4v7s6kkakelbj9si5,0,67.7,26.4,2022-09-23T18:39:14.792Z,2022-09-23T18:39:15Z,3799244599,56,Center,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581453,639,49,2,65,37,dpp6fex0mdxsxhdct2qf66x5n,1,40.4,81.5,2022-09-23T18:39:15.616Z,2022-09-23T18:39:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581461,640,1,2,65,37,dpp6fex0mdxsxhdct2qf66x5n,0,43.6,80.6,2022-09-23T18:39:15.856Z,2022-09-23T18:39:17Z,3799244655,141,77.5,3799244659,213,6.2,3799244657,212,30.7,3799244653,140,72.8,3799244651,56,Center,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581463,582,49,2,65,40,4e5523it4v7s6kkakelbj9si5,1,23.9,28.2,2022-09-23T18:39:19.209Z,2022-09-23T18:39:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581465,583,1,2,65,43,4e5523it4v7s6kkakelbj9si5,0,21.9,12.8,2022-09-23T18:39:21.416Z,2022-09-23T18:39:23Z,3799244669,56,Back,3799244685,233,641,3799244673,141,12.3,3799244689,286,,3799244675,212,2.5,3799244677,213,6.1,3799244671,140,24.3,3799244683,236,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581467,641,74,2,65,43,dpp6fex0mdxsxhdct2qf66x5n,1,71.9,89.7,2022-09-23T18:39:21.417Z,2022-09-23T18:44:41Z,3799244679,56,Left,3799244691,233,583,3799244681,285,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581471,584,5,2,65,44,4e5523it4v7s6kkakelbj9si5,1,20.9,-1.5,2022-09-23T18:39:22.857Z,2022-09-23T18:39:27Z,3799244705,347,,3799244707,233,642,3799244703,56,Back,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581469,642,5,2,65,44,dpp6fex0mdxsxhdct2qf66x5n,0,79.1,101.5,2022-09-23T18:39:22.857Z,2022-09-23T18:45:01Z,3799244697,347,,3799244711,233,584,3799244695,56,Left,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581499,586,1,2,65,58,4e5523it4v7s6kkakelbj9si5,0,21.2,0,2022-09-23T18:39:36.823Z,2022-09-23T18:39:37Z,3799244871,56,Back,3799244877,212,6.3,3799244875,141,2.8,3799244873,140,26.6,3799244879,213,0.5,3799244869,107,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581513,643,61,2,66,0,dpp6fex0mdxsxhdct2qf66x5n,1,72.1,95.7,2022-09-23T18:39:38.900Z,2022-09-23T18:42:21Z,3799244951,56,Left,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581537,587,5,2,66,1,4e5523it4v7s6kkakelbj9si5,1,25.8,-2,2022-09-23T18:39:39.841Z,2022-09-23T18:42:22Z,3799245095,347,,3799245097,233,644,3799245093,56,Back,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581517,644,5,2,66,1,dpp6fex0mdxsxhdct2qf66x5n,0,74.2,102,2022-09-23T18:39:39.841Z,2022-09-23T18:45:01Z,3799245101,233,587,3799244969,347,,3799244965,56,Left,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581539,588,1,2,66,13,4e5523it4v7s6kkakelbj9si5,1,16.8,0,2022-09-23T18:39:51.448Z,2022-09-23T18:39:58Z,3799245115,213,0.6,3799245109,140,27.0,3799245111,141,9.7,3799245249,189,,3799245105,107,,3799245107,56,Back,3799245113,212,13.3,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581543,589,1,2,66,13,4e5523it4v7s6kkakelbj9si5,1,27,9.7,2022-09-23T18:39:52.288Z,2022-09-23T18:42:27Z,3799245119,56,Back,3799245123,141,7.3,3799245125,212,6.3,3799245121,140,21.2,3799245127,213,3.4,3799245227,189,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581545,590,1,2,66,14,4e5523it4v7s6kkakelbj9si5,0,21.2,7.3,2022-09-23T18:39:52.976Z,2022-09-23T18:42:25Z,3799245139,213,1.8,3799245135,141,23.7,3799245131,56,Back,3799245137,212,11.6,3799245133,140,18.2,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581541,645,49,2,66,14,dpp6fex0mdxsxhdct2qf66x5n,1,74,87.1,2022-09-23T18:39:53.296Z,2022-09-23T18:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581559,646,1,2,66,15,dpp6fex0mdxsxhdct2qf66x5n,1,74,87.1,2022-09-23T18:39:53.648Z,2022-09-23T18:39:58Z,3799245245,213,5.6,3799245237,56,Left,3799245241,141,80.6,3799245239,140,79.3,3799245243,212,7.1,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581563,647,1,2,66,19,dpp6fex0mdxsxhdct2qf66x5n,0,95.6,82.9,2022-09-23T18:39:58.192Z,2022-09-23T18:40:01Z,3799245269,140,94.9,3799245311,286,,3799245271,141,80.5,3799245263,2,,3799245273,212,1.8,3799245305,236,,3799245275,213,4.3,3799245265,155,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,3799245267,56,Left,3799245307,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581567,591,12,2,66,19,4e5523it4v7s6kkakelbj9si5,1,2.5,12.9,2022-09-23T18:39:58.292Z,2022-09-23T18:40:01Z,3799245313,233,647,3799245299,56,Back,3799245297,185,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581573,592,6,2,66,21,4e5523it4v7s6kkakelbj9si5,0,3.8,16.2,2022-09-23T18:40:00.080Z,2022-09-23T18:44:47Z,3799245337,233,648,3799245323,73,,3799245321,56,Back,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581569,648,6,2,66,21,dpp6fex0mdxsxhdct2qf66x5n,1,96.2,83.8,2022-09-23T18:40:00.080Z,2022-09-23T18:40:02Z,3799245329,233,592,3799245303,73,,3799245301,56,Left,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581667,649,1,2,67,1,dpp6fex0mdxsxhdct2qf66x5n,0,99.7,99.6,2022-09-23T18:40:39.792Z,2022-09-23T18:40:44Z,3799245881,141,54.3,3799245873,155,,3799245977,233,594,3799245885,213,4.5,3799245869,2,,3799245879,140,93.3,3799245877,56,Center,3799245883,212,31.5,eyqhxpni376pocsunribu1jv9,E. Senß,,3799245871,6,,3799245875,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581683,594,41,2,67,3,4e5523it4v7s6kkakelbj9si5,1,1.8,46.4,2022-09-23T18:40:42.136Z,2022-09-23T18:40:44Z,3799245969,212,21.8,3799245981,233,649,3799245965,140,19.8,3799245971,213,5.8,3799245967,141,30.4,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581715,595,12,2,67,5,4e5523it4v7s6kkakelbj9si5,1,19.1,30.4,2022-09-23T18:40:43.992Z,2022-09-23T18:40:50Z,3799246151,141,7.6,3799246153,212,20.4,3799246147,56,Back,3799246149,140,31.8,3799246155,213,5.4,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581721,650,1,2,67,9,dpp6fex0mdxsxhdct2qf66x5n,0,72.3,86.2,2022-09-23T18:40:48.025Z,2022-09-23T18:40:53Z,3799246171,56,Center,3799246177,212,33.6,3799246175,141,37.6,3799246173,140,78.0,3799246181,1,,3799246179,213,4.9,3799246169,155,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581717,596,44,2,67,12,4e5523it4v7s6kkakelbj9si5,1,20.7,60.4,2022-09-23T18:40:50.759Z,2022-09-23T18:40:52Z,3799246159,285,,3799246157,56,Back,3799246205,233,651,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581723,651,44,2,67,12,dpp6fex0mdxsxhdct2qf66x5n,0,79.3,39.6,2022-09-23T18:40:50.760Z,2022-09-23T18:40:53Z,3799246189,56,Center,3799246191,286,,3799246213,233,596,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581725,597,12,2,67,12,4e5523it4v7s6kkakelbj9si5,1,19.4,58.4,2022-09-23T18:40:51.112Z,2022-09-23T18:40:54Z,3799246199,141,86.2,3799246201,212,19.4,3799246231,15,,3799246195,56,Back,3799246203,213,1.3,3799246197,140,23.6,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581743,598,45,2,67,20,4e5523it4v7s6kkakelbj9si5,0,30.2,81.6,2022-09-23T18:40:58.527Z,2022-09-23T18:42:08Z,3799247211,233,652,3799246319,56,Back,3799246321,285,,,,,,,,,,,,,,,,,4wuo4yhm9bmihr1ywi0g4pvqh,L. Uebach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581735,652,3,2,67,20,dpp6fex0mdxsxhdct2qf66x5n,1,69.8,18.4,2022-09-23T18:40:58.527Z,2022-09-23T18:42:08Z,3799247207,233,598,3799246283,286,,3799246281,56,Right,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581737,653,1,2,67,21,dpp6fex0mdxsxhdct2qf66x5n,0,72.6,25,2022-09-23T18:40:59.670Z,2022-09-23T18:41:00Z,3799246287,140,76.2,3799246291,212,3.8,3799246289,141,25.0,3799246293,213,0.0,3799246285,56,Center,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581749,654,1,2,67,25,dpp6fex0mdxsxhdct2qf66x5n,1,72.4,21.9,2022-09-23T18:41:03.591Z,2022-09-23T18:41:06Z,3799246339,140,84.3,3799246343,212,17.9,3799246345,213,5.5,3799246337,56,Right,3799246341,141,3.1,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581755,655,1,2,67,27,dpp6fex0mdxsxhdct2qf66x5n,0,87.9,5,2022-09-23T18:41:05.430Z,2022-09-23T18:42:35Z,3799246387,1,,3799246381,141,51.2,3799246379,140,78.2,3799246385,213,1.9,3799246383,212,33.0,3799246377,56,Center,3799246375,155,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581747,599,8,2,67,27,4e5523it4v7s6kkakelbj9si5,1,22.3,73.5,2022-09-23T18:41:06.087Z,2022-09-23T18:41:06Z,3799246335,56,Back,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581759,600,1,2,67,29,4e5523it4v7s6kkakelbj9si5,1,14.7,56.7,2022-09-23T18:41:07.976Z,2022-09-23T18:41:09Z,3799246411,213,5.5,3799246403,56,Back,3799246409,212,10.7,3799246401,3,,3799246407,141,45.7,3799246405,140,22.0,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581761,601,49,2,67,30,4e5523it4v7s6kkakelbj9si5,1,22.8,45.5,2022-09-23T18:41:09.001Z,2022-09-23T18:41:09Z,,,,,,,,,,,,,,,,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581775,602,1,2,67,30,4e5523it4v7s6kkakelbj9si5,1,22.8,45.5,2022-09-23T18:41:09.095Z,2022-09-23T18:41:11Z,3799246469,140,32.4,3799246473,212,11.2,3799246475,213,0.5,3799246471,141,52.7,3799246467,56,Back,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581779,603,1,2,67,33,4e5523it4v7s6kkakelbj9si5,1,34,51,2022-09-23T18:41:11.719Z,2022-09-23T18:41:13Z,3799246481,56,Back,3799246483,140,32.5,3799246487,212,7.6,3799246485,141,40.0,3799246489,213,4.5,,,,,,,,,,3p5r6kr9afi2f4qqno6scknze,A. Bienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581787,604,1,2,67,35,4e5523it4v7s6kkakelbj9si5,1,36.8,36.6,2022-09-23T18:41:13.495Z,2022-09-23T18:41:16Z,3799246515,56,Right,3799246519,141,5.8,3799246521,212,28.6,3799246517,140,55.3,3799246523,213,5.5,,,,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463581803,605,1,2,67,38,4e5523it4v7s6kkakelbj9si5,1,55.3,5.8,2022-09-23T18:41:16.424Z,2022-09-23T18:41:20Z,3799246605,212,21.1,3799246607,213,0.3,3799246601,140,74.7,3799246599,56,Right,3799246603,141,14.1,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
