id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2488838279,785,8,2,75,33,7w2y7s7q5r1h1flz9y4sj6xka,1,22.9,78,2022-12-03T15:06:22.137Z,2022-12-03T15:06:22Z,3932741439,56,Back,,,,,,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838299,786,49,2,75,34,7w2y7s7q5r1h1flz9y4sj6xka,1,27,77.3,2022-12-03T15:06:22.921Z,2022-12-03T15:06:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838369,787,1,2,75,34,7w2y7s7q5r1h1flz9y4sj6xka,1,27,77.3,2022-12-03T15:06:23.040Z,2022-12-03T15:06:26Z,3932741783,141,58.8,3932741779,56,Back,3932741787,213,5.4,3932741781,140,36.5,3932741785,212,16.1,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838415,788,1,2,75,38,7w2y7s7q5r1h1flz9y4sj6xka,0,46.1,51,2022-12-03T15:06:26.546Z,2022-12-03T15:07:06Z,3932741965,213,6.2,3932741963,212,29.3,3932741961,141,45.8,3932741959,140,73.8,3932741955,155,,3932741957,56,Center,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839007,588,44,2,75,40,ca8pjvyb7hgttr1dalj2nguum,1,25.8,56.4,2022-12-03T15:06:29.455Z,2022-12-03T15:07:15Z,3932744965,56,Back,3932745021,233,789,3932744967,285,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838423,789,44,2,75,40,7w2y7s7q5r1h1flz9y4sj6xka,0,74.2,43.6,2022-12-03T15:06:29.456Z,2022-12-03T15:07:15Z,3932745045,233,588,3932744563,286,,3932742011,56,Center,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838445,584,61,2,75,42,ca8pjvyb7hgttr1dalj2nguum,1,27.3,50.6,2022-12-03T15:06:30.943Z,2022-12-03T15:06:31Z,3932742125,56,Back,,,,,,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838465,585,1,2,75,43,ca8pjvyb7hgttr1dalj2nguum,0,28,55.8,2022-12-03T15:06:32.106Z,2022-12-03T15:06:33Z,3932742191,212,5.5,3932742189,141,63.0,3932742185,56,Back,3932742193,213,1.1,3932742187,140,30.4,,,,,,,,,,b6e5e8znxa7u9qhtxtwflxgwl,A. Kristjansdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838491,790,15,2,75,48,7w2y7s7q5r1h1flz9y4sj6xka,1,90.4,36.2,2022-12-03T15:06:36.705Z,2022-12-03T15:51:27Z,3932743083,230,95.8,3932743079,146,91.0,3932743085,231,43.9,3932742513,20,,3932743081,147,38.8,3932742295,63,,3932743075,103,29.2,3932743073,102,52.6,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,3932742297,56,Center,,3932743077,215,,3932742293,22,,3932742521,82,3932743621,458,3932743065,77,,3932743117,233,586,,,,,,,,,,,,,,
2488838519,586,10,2,75,48,ca8pjvyb7hgttr1dalj2nguum,1,7.2,62.3,2022-12-03T15:06:36.805Z,2022-12-03T15:06:44Z,3932742431,56,Back,3932742761,94,,3932742795,233,790,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838537,587,6,2,75,49,ca8pjvyb7hgttr1dalj2nguum,0,8.4,63,2022-12-03T15:06:37.832Z,2022-12-03T15:07:39Z,3932742597,233,791,3932742525,73,,3932742523,56,Back,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488838527,791,6,2,75,49,7w2y7s7q5r1h1flz9y4sj6xka,1,91.6,37,2022-12-03T15:06:37.832Z,2022-12-03T15:06:41Z,3932742577,233,587,3932742463,75,,3932742461,56,Center,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839021,792,1,2,76,25,7w2y7s7q5r1h1flz9y4sj6xka,0,99.5,0.5,2022-12-03T15:07:13.938Z,2022-12-03T15:30:07Z,3932745061,140,96.7,3932745059,56,Center,3932745055,155,,3932745053,6,,3932745057,223,,3932745051,2,,3932745065,212,30.9,3932745063,141,45.8,aat1vixi4qu8bmxtw45maqytx,L. Boattin,3932745067,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839033,589,12,2,76,28,ca8pjvyb7hgttr1dalj2nguum,1,7.1,63.1,2022-12-03T15:07:16.587Z,2022-12-03T15:26:20Z,3932745145,141,55.5,3932745149,213,6.0,3932745147,212,20.7,3932745143,140,26.2,3932825525,15,,3932745141,56,Back,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839089,590,49,2,76,34,ca8pjvyb7hgttr1dalj2nguum,1,31.7,62.1,2022-12-03T15:07:22.989Z,2022-12-03T15:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cesfj7ea02i5bewyth29lpvro,G. Dragoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839149,591,1,2,76,35,ca8pjvyb7hgttr1dalj2nguum,1,58.4,71.4,2022-12-03T15:07:23.755Z,2022-12-03T15:07:29Z,3932745811,141,57.8,3932745807,56,Center,3932745815,213,5.5,3932745813,212,13.1,3932745809,140,67.2,,,,,,,,,,cesfj7ea02i5bewyth29lpvro,G. Dragoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839159,592,1,2,76,41,ca8pjvyb7hgttr1dalj2nguum,1,87.6,74.8,2022-12-03T15:07:29.787Z,2022-12-03T15:07:31Z,3932745881,140,90.8,3932745893,213,5.0,3932745879,56,Center,3932745885,141,60.5,3932745889,212,10.3,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839197,593,1,2,76,43,ca8pjvyb7hgttr1dalj2nguum,1,90.7,60.3,2022-12-03T15:07:31.595Z,2022-12-03T15:09:00Z,3932751045,210,15,3932751047,154,,3932746067,141,46.1,3932746063,56,Center,3932746069,212,9.7,3932746065,140,91.5,3932746071,213,4.8,,,,94161is0x6f3s9kyrm2cxjf85,A. Nchout,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839201,594,15,2,76,45,ca8pjvyb7hgttr1dalj2nguum,1,91.5,46.1,2022-12-03T15:07:33.612Z,2022-12-03T15:09:00Z,3932746081,56,Center,3932749833,72,,3932751049,29,,3932752273,328,,3932749985,230,98.6,3932749993,233,793,3932749983,147,47.1,3932746077,22,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,3932749981,146,93.2,,3932749973,102,51.2,3932749837,82,,3932749975,103,3932746079,17,3932749971,78,,3932751051,154,,3932749987,231,19,,48.9,3932751053,55,,,,593,,,
2488839233,793,10,2,76,45,7w2y7s7q5r1h1flz9y4sj6xka,1,11.3,62,2022-12-03T15:07:33.712Z,2022-12-03T15:30:17Z,3932746273,94,,3932749891,233,594,3932746275,56,Back,,,,,,,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839257,794,43,2,76,48,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-12-03T15:07:37.016Z,2022-12-03T15:30:35Z,3932746423,141,63.5,3932840223,144,12,3932746427,213,1.9,3932746425,212,4.5,3932746419,56,Back,3932746421,140,13.9,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839259,595,3,2,76,48,ca8pjvyb7hgttr1dalj2nguum,0,87.1,56,2022-12-03T15:07:37.388Z,2022-12-03T15:07:38Z,3932746431,286,,3932746455,211,,3932746429,56,Center,,,,,,,,,,,,,,,,cesfj7ea02i5bewyth29lpvro,G. Dragoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839325,795,12,2,76,49,7w2y7s7q5r1h1flz9y4sj6xka,1,13.7,63.5,2022-12-03T15:07:37.848Z,2022-12-03T15:30:23Z,3932746793,212,13.9,3932746787,56,Back,3932746791,141,82.1,3932746789,140,19.3,3932746795,213,1.1,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839279,596,1,2,76,50,ca8pjvyb7hgttr1dalj2nguum,0,79.1,26.6,2022-12-03T15:07:38.893Z,2022-12-03T15:08:20Z,3932746535,2,,3932746539,56,Center,3932746547,213,1.1,3932746543,141,54.6,3932746545,212,21.6,3932746537,155,,3932746541,140,88.9,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839351,796,12,2,76,55,7w2y7s7q5r1h1flz9y4sj6xka,1,6.3,49.1,2022-12-03T15:07:43.760Z,2022-12-03T15:51:46Z,3932746949,213,0.5,3932746945,141,62.6,3932746943,140,21.4,3932746947,212,18.3,3932746941,56,Back,3932746991,15,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839361,597,1,2,76,55,ca8pjvyb7hgttr1dalj2nguum,1,68.8,45.1,2022-12-03T15:07:44.188Z,2022-12-03T15:07:46Z,3932747015,213,5.4,3932747007,140,72.6,3932747011,212,6.0,3932747009,141,38.5,3932747005,56,Center,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839367,797,43,2,76,57,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-12-03T15:07:45.904Z,2022-12-03T15:07:52Z,3932747415,144,56,3932747039,56,Back,,,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839383,598,1,2,76,57,ca8pjvyb7hgttr1dalj2nguum,1,72.6,38.5,2022-12-03T15:07:45.916Z,2022-12-03T15:07:47Z,3932747131,213,1.6,3932747125,140,71.9,3932747129,212,10.5,3932747123,56,Center,3932747127,141,53.9,,,,,,,,,,cesfj7ea02i5bewyth29lpvro,G. Dragoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839389,599,61,2,76,58,ca8pjvyb7hgttr1dalj2nguum,1,71.9,53.9,2022-12-03T15:07:47.327Z,2022-12-03T15:07:47Z,3932747161,56,Center,,,,,,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839461,600,1,2,77,2,ca8pjvyb7hgttr1dalj2nguum,1,72.6,46.4,2022-12-03T15:07:50.990Z,2022-12-03T15:07:56Z,3932747631,212,27.2,3932747629,141,10.0,3932747633,213,5.1,3932747625,56,Right,3932747627,140,83.4,3932747623,155,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839493,601,1,2,77,7,ca8pjvyb7hgttr1dalj2nguum,1,96.1,5.9,2022-12-03T15:07:56.379Z,2022-12-03T15:07:58Z,3932747767,140,83.5,3932747769,141,12.8,3932747765,56,Right,3932747771,212,14.0,3932747773,213,2.8,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839593,602,1,2,77,10,ca8pjvyb7hgttr1dalj2nguum,1,84.1,12.9,2022-12-03T15:07:58.683Z,2022-12-03T15:08:16Z,3932748257,2,,3932748887,210,15,3932748261,56,Center,3932748259,155,,3932748889,154,,3932748263,140,85.2,3932748267,212,27.9,3932748269,213,1.5,cesfj7ea02i5bewyth29lpvro,G. Dragoni,3932748265,141,53.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839527,798,43,2,77,14,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2022-12-03T15:08:02.999Z,2022-12-03T15:08:22Z,3932747957,56,Back,3932749521,144,61,,,,,,,,,,,,,,,,,,,3dftc6lswgfgb4xoju4xb2xg5,V. Cernoia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839599,603,15,2,77,15,ca8pjvyb7hgttr1dalj2nguum,1,85.2,53.9,2022-12-03T15:08:04.203Z,2022-12-03T15:08:16Z,3932748969,275,,3932748507,20,,3932748949,55,602,3932748965,108,,3932748941,79,,3932748945,154,,3932748297,17,,3932748961,103,31.0,3myrbf50fefc98vkxh3ggw82x,E. Polli,3932748957,102,50.1,,3932748943,29,,3932748301,56,Center,3932748971,138,3932748293,22,3932748975,147,50.5,3932748523,233,799,3932748973,146,,,98.0,,,,,,,,,
2488839581,799,10,2,77,15,7w2y7s7q5r1h1flz9y4sj6xka,1,2.1,50.5,2022-12-03T15:08:04.303Z,2022-12-03T15:08:28Z,3932748211,175,,3932748217,56,Back,3932749921,275,,3932748213,181,,3932748215,182,,3932748527,233,603,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839615,604,6,2,77,18,ca8pjvyb7hgttr1dalj2nguum,1,90.8,51.8,2022-12-03T15:08:07.184Z,2022-12-03T15:09:31Z,3932748381,56,Center,3932748383,75,,3932748393,233,800,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839605,800,6,2,77,18,7w2y7s7q5r1h1flz9y4sj6xka,0,9.2,48.2,2022-12-03T15:08:07.184Z,2022-12-03T15:08:10Z,3932748411,233,604,3932748341,73,,3932748339,56,Back,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839937,605,1,2,77,41,ca8pjvyb7hgttr1dalj2nguum,0,99.5,0.5,2022-12-03T15:08:30.352Z,2022-12-03T15:08:36Z,3932750321,213,1.8,3932750307,6,,3932750305,2,,3932750309,155,,3932750315,140,87.6,3932750319,212,52.4,3932750563,224,,3932750317,141,75.4,27rdlepga8wdw4xj949y5vh05,G. Karchouni,3932750323,1,,,3932750313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488839971,801,49,2,77,47,7w2y7s7q5r1h1flz9y4sj6xka,1,32.7,19.1,2022-12-03T15:08:35.903Z,2022-12-03T15:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840115,802,1,2,77,53,7w2y7s7q5r1h1flz9y4sj6xka,0,56,29.8,2022-12-03T15:08:41.879Z,2022-12-03T15:08:46Z,3932751173,140,66.9,3932751177,212,19.1,3932751171,56,Right,3932751179,213,5.4,3932751175,141,7.4,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840119,606,49,2,77,56,ca8pjvyb7hgttr1dalj2nguum,1,33.4,93.5,2022-12-03T15:08:44.570Z,2022-12-03T15:08:44Z,,,,,,,,,,,,,,,,,,,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840145,607,1,2,77,56,ca8pjvyb7hgttr1dalj2nguum,0,33.4,93.5,2022-12-03T15:08:44.686Z,2022-12-03T15:08:47Z,3932751331,212,41.0,3932751325,56,Left,3932751329,141,94.2,3932751335,213,0.0,3932751339,1,,3932751323,157,,3932751327,140,72.4,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840165,803,49,2,77,59,7w2y7s7q5r1h1flz9y4sj6xka,1,30.2,6.4,2022-12-03T15:08:48.103Z,2022-12-03T15:08:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840241,804,1,2,77,59,7w2y7s7q5r1h1flz9y4sj6xka,1,30.2,6.4,2022-12-03T15:08:48.391Z,2022-12-03T15:08:53Z,3932751815,140,15.0,3932751819,212,23.1,3932751817,141,31.0,3932751813,56,Back,3932751821,213,2.3,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840263,805,1,2,78,4,7w2y7s7q5r1h1flz9y4sj6xka,1,19.9,36.7,2022-12-03T15:08:53.257Z,2022-12-03T15:08:54Z,3932751909,212,6.8,3932751905,140,25.3,3932751907,141,31.1,3932751911,213,5.7,3932751903,56,Back,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840345,806,1,2,78,8,7w2y7s7q5r1h1flz9y4sj6xka,1,24.7,30.7,2022-12-03T15:08:56.847Z,2022-12-03T15:09:00Z,3932752251,212,21.2,3932752249,141,61.4,3932752245,56,Back,3932752253,213,1.7,3932752247,140,21.4,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840381,807,1,2,78,11,7w2y7s7q5r1h1flz9y4sj6xka,1,21.8,66.5,2022-12-03T15:09:00.303Z,2022-12-03T15:09:04Z,3932752441,56,Back,3932752445,141,69.2,3932752449,213,0.1,3932752443,140,36.3,3932752447,212,15.3,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840389,808,61,2,78,13,7w2y7s7q5r1h1flz9y4sj6xka,0,36.3,69.2,2022-12-03T15:09:01.487Z,2022-12-03T15:09:06Z,3932752481,56,Back,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840377,608,49,2,78,15,ca8pjvyb7hgttr1dalj2nguum,1,64.3,37,2022-12-03T15:09:04.032Z,2022-12-03T15:09:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840439,609,1,2,78,16,ca8pjvyb7hgttr1dalj2nguum,1,64.6,40.9,2022-12-03T15:09:05.294Z,2022-12-03T15:09:10Z,3932752783,213,1.6,3932752779,141,72.9,3932752775,56,Center,3932752777,140,63.5,3932752781,212,21.8,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840449,610,1,2,78,22,ca8pjvyb7hgttr1dalj2nguum,1,63.5,73.5,2022-12-03T15:09:10.830Z,2022-12-03T15:09:11Z,3932752857,140,62.4,3932752861,212,14.3,3932752855,56,Center,3932752859,141,52.5,3932752863,213,4.6,,,,,,,,,,cesfj7ea02i5bewyth29lpvro,G. Dragoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840475,611,1,2,78,23,ca8pjvyb7hgttr1dalj2nguum,0,62.4,52.5,2022-12-03T15:09:11.838Z,2022-12-03T15:09:15Z,3932752957,56,Right,3932752963,212,27.6,3932752959,140,76.2,3932752965,213,5.3,3932752961,141,18.0,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840487,809,8,2,78,26,7w2y7s7q5r1h1flz9y4sj6xka,1,23.3,94.1,2022-12-03T15:09:14.592Z,2022-12-03T15:09:14Z,3932753029,56,Back,,,,,,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840499,810,49,2,78,27,7w2y7s7q5r1h1flz9y4sj6xka,1,30.9,93.3,2022-12-03T15:09:15.648Z,2022-12-03T15:09:15Z,,,,,,,,,,,,,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840579,811,1,2,78,30,7w2y7s7q5r1h1flz9y4sj6xka,1,37.4,97.2,2022-12-03T15:09:18.727Z,2022-12-03T15:09:22Z,3932753511,56,Back,3932753513,140,26.5,3932753517,212,11.5,3932753519,213,3.1,3932753515,141,98.1,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840593,812,1,2,78,33,7w2y7s7q5r1h1flz9y4sj6xka,0,26.5,98.1,2022-12-03T15:09:22.447Z,2022-12-03T15:09:29Z,3932753593,212,30.8,3932753587,56,Left,3932753591,141,90.6,3932753595,213,6.1,3932753589,140,55.4,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840607,612,1,2,78,35,ca8pjvyb7hgttr1dalj2nguum,0,39.9,13.1,2022-12-03T15:09:23.518Z,2022-12-03T15:09:25Z,3932753671,56,Right,3932753675,141,5.5,3932753679,213,6.1,3932753673,140,65.3,3932753677,212,27.2,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840645,813,4,2,78,39,7w2y7s7q5r1h1flz9y4sj6xka,1,30.6,93.7,2022-12-03T15:09:27.767Z,2022-12-03T15:10:37Z,3932753895,285,,3932753889,56,Back,3932753887,13,,3932758695,295,,3932754307,233,613,3932753891,152,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840713,613,4,2,78,39,ca8pjvyb7hgttr1dalj2nguum,0,69.4,6.3,2022-12-03T15:09:27.768Z,2022-12-03T15:09:34Z,3932754263,152,,3932754327,233,813,3932754265,286,,3932754257,13,,3932754259,295,,3932754261,56,Right,,,,,,,cesfj7ea02i5bewyth29lpvro,G. Dragoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488840993,814,1,2,79,3,7w2y7s7q5r1h1flz9y4sj6xka,1,30.2,96.2,2022-12-03T15:09:51.497Z,2022-12-03T15:29:44Z,3932755751,213,6.2,3932755731,5,,3932755733,155,,3932755745,141,91.2,3932755737,56,Left,3932755755,1,,3932755735,152,,3932755747,212,43.0,3ypl97rrz80zb454kq039yuol,C. Salvai,3932755739,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488841001,815,1,2,79,5,7w2y7s7q5r1h1flz9y4sj6xka,1,71,91.2,2022-12-03T15:09:53.526Z,2022-12-03T15:09:54Z,3932755809,213,4.0,3932755805,212,9.7,3932755797,140,65.3,3932755795,56,Left,3932755801,141,80.0,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488841067,816,1,2,79,5,7w2y7s7q5r1h1flz9y4sj6xka,1,65.3,80.1,2022-12-03T15:09:54.223Z,2022-12-03T15:09:58Z,3932756203,213,0.0,3932756197,140,81.2,3932756201,212,16.7,3932756195,56,Left,3932756199,141,81.3,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488841113,817,1,2,79,10,7w2y7s7q5r1h1flz9y4sj6xka,1,90.7,84.8,2022-12-03T15:09:59.255Z,2022-12-03T15:10:20Z,3932756481,56,Left,3932757681,210,15,3932756485,141,84.5,3932756489,213,3.2,3932756483,140,80.4,3932756487,212,10.8,,,,,,,3dftc6lswgfgb4xoju4xb2xg5,V. Cernoia,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488841121,818,15,2,79,13,7w2y7s7q5r1h1flz9y4sj6xka,1,82.2,75.5,2022-12-03T15:10:02.207Z,2022-12-03T15:10:21Z,3932756521,22,,3932757709,102,47.5,3932756525,18,,3932757325,233,614,3932757711,103,25.3,3932757703,29,,3932757705,55,817,3932757303,20,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,3932756529,56,Center,,3932757715,147,51.6,3932757713,146,97.3,3932757701,81,,,,,,,,,,,,,,,,,,,,,,
2488841183,614,10,2,79,13,ca8pjvyb7hgttr1dalj2nguum,1,2.8,46.9,2022-12-03T15:10:02.307Z,2022-12-03T15:10:43Z,3932756927,182,,3932756917,173,,3932756923,181,,3932757343,233,818,3932756931,56,Back,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488841203,819,1,2,79,22,7w2y7s7q5r1h1flz9y4sj6xka,0,87.3,18.5,2022-12-03T15:10:10.591Z,2022-12-03T15:10:13Z,3932757015,140,88.5,3932757019,212,14.3,3932757021,213,1.5,3932757017,141,39.4,3932757013,56,Center,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
