id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2512857029,649,1,2,65,52,acpt3r9i7hburdteruzc31u96,0,85.3,59.4,2023-02-26T14:58:20.589Z,2023-02-26T14:58:21Z,4059310685,141,53.6,4059310687,212,10.8,4059310689,213,5.9,4059310683,140,94.9,4059310681,56,Center,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857045,554,52,2,65,55,8gw3pgcd0doivaul55q8na9lg,1,6.9,45.8,2023-02-26T14:58:23.416Z,2023-02-26T14:58:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857229,555,1,2,66,13,8gw3pgcd0doivaul55q8na9lg,0,14.2,36,2023-02-26T14:58:41.833Z,2023-02-26T14:58:44Z,4059311815,213,0.1,4059311805,199,,4059311811,141,41.2,4059311807,56,Center,4059311817,1,,4059311813,212,53.1,4059311809,140,64.7,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857265,650,1,2,66,16,acpt3r9i7hburdteruzc31u96,1,32.9,59.1,2023-02-26T14:58:44.189Z,2023-02-26T14:58:47Z,4059311987,212,15.8,4059311989,213,5.1,4059311983,140,39.2,4059311979,3,,4059311981,56,Back,4059311985,141,38.0,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857267,651,49,2,66,19,acpt3r9i7hburdteruzc31u96,1,39.8,39.1,2023-02-26T14:58:47.517Z,2023-02-26T14:58:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857301,652,1,2,66,19,acpt3r9i7hburdteruzc31u96,1,39.8,39.1,2023-02-26T14:58:47.733Z,2023-02-26T14:58:49Z,4059312159,213,4.4,4059312153,140,36.0,4059312155,141,17.4,4059312157,212,15.3,4059312151,56,Back,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857351,653,1,2,66,21,acpt3r9i7hburdteruzc31u96,1,37.1,16.2,2023-02-26T14:58:49.661Z,2023-02-26T14:58:56Z,4059312399,140,47.1,4059312397,56,Back,4059312405,213,5.5,4059312401,141,1.1,4059312403,212,14.7,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857355,654,1,2,66,28,acpt3r9i7hburdteruzc31u96,0,64.6,3.7,2023-02-26T14:58:56.485Z,2023-02-26T14:58:57Z,4059312423,56,Right,4059312429,212,8.1,4059312425,140,72.2,4059312431,213,0.2,4059312427,141,5.5,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857365,556,8,2,66,30,8gw3pgcd0doivaul55q8na9lg,1,27,88.9,2023-02-26T14:58:58.056Z,2023-02-26T14:58:58Z,4059312459,56,Back,,,,,,,,,,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857381,557,49,2,66,31,8gw3pgcd0doivaul55q8na9lg,1,24.7,82.6,2023-02-26T14:58:59.400Z,2023-02-26T14:58:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857409,558,1,2,66,31,8gw3pgcd0doivaul55q8na9lg,1,24.7,82.6,2023-02-26T14:58:59.704Z,2023-02-26T14:59:02Z,4059312711,212,14.4,4059312705,56,Back,4059312713,213,6.1,4059312709,141,79.1,4059312707,140,38.2,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857415,559,4,2,66,34,8gw3pgcd0doivaul55q8na9lg,1,36.6,84.6,2023-02-26T14:59:02.084Z,2023-02-26T14:59:03Z,4059312747,56,Back,4059312743,13,,4059312755,286,,4059312751,152,,4059312759,233,655,4059312753,265,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857413,655,4,2,66,34,acpt3r9i7hburdteruzc31u96,0,63.4,15.4,2023-02-26T14:59:02.085Z,2023-02-26T14:59:03Z,4059312735,152,,4059312731,56,Right,4059312739,285,,4059312737,265,,4059312763,233,559,4059312727,13,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857565,560,1,2,66,50,8gw3pgcd0doivaul55q8na9lg,1,45.5,89,2023-02-26T14:59:18.727Z,2023-02-26T14:59:20Z,4059313525,213,4.5,4059313521,141,71.8,4059313515,152,,4059313523,212,12.1,4059313519,140,42.6,4059313513,5,,4059313517,56,Back,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857601,561,1,2,66,52,8gw3pgcd0doivaul55q8na9lg,1,42.6,71.8,2023-02-26T14:59:20.488Z,2023-02-26T14:59:23Z,4059313731,56,Back,4059313735,141,85.4,4059313737,212,9.6,4059313739,213,1.3,4059313733,140,45.1,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857619,562,1,2,66,55,8gw3pgcd0doivaul55q8na9lg,1,53.2,86.2,2023-02-26T14:59:23.177Z,2023-02-26T14:59:25Z,4059313817,213,4.8,4059313809,56,Center,4059313813,141,66.1,4059313811,140,54.0,4059313815,212,13.7,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857649,563,1,2,66,57,8gw3pgcd0doivaul55q8na9lg,1,54.3,64.9,2023-02-26T14:59:24.887Z,2023-02-26T14:59:27Z,4059313905,56,Center,4059313911,212,11.6,4059313907,140,65.3,4059313909,141,64.2,4059313913,213,6.2,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857667,564,3,2,66,59,8gw3pgcd0doivaul55q8na9lg,1,64.4,67.5,2023-02-26T14:59:27.224Z,2023-02-26T14:59:29Z,4059313981,286,,4059314043,233,656,4059313979,56,Center,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857677,656,45,2,66,59,acpt3r9i7hburdteruzc31u96,0,35.6,32.5,2023-02-26T14:59:27.224Z,2023-02-26T14:59:30Z,4059314065,233,564,4059314013,56,Back,4059314015,285,,,,,,,,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857701,565,1,2,67,0,8gw3pgcd0doivaul55q8na9lg,0,66.4,70.2,2023-02-26T14:59:28.615Z,2023-02-26T14:59:35Z,4059314137,212,28.9,4059314139,213,6.2,4059314133,140,93.8,4059314131,56,Center,4059314135,141,65.5,4059314337,4,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857705,657,43,2,67,4,acpt3r9i7hburdteruzc31u96,1,0,0,2023-02-26T14:59:32.047Z,2023-02-26T15:01:47Z,4059321511,144,49,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857739,658,52,2,67,7,acpt3r9i7hburdteruzc31u96,1,5.7,32.8,2023-02-26T14:59:35.669Z,2023-02-26T14:59:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857789,659,1,2,67,7,acpt3r9i7hburdteruzc31u96,1,5.7,32.8,2023-02-26T14:59:35.797Z,2023-02-26T14:59:42Z,4059314677,56,Back,4059314683,212,22.0,4059314679,140,5.0,4059314685,213,1.6,4059314675,123,,4059314681,141,65.1,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857819,660,1,2,67,14,acpt3r9i7hburdteruzc31u96,1,10.7,68.7,2023-02-26T14:59:42.573Z,2023-02-26T14:59:46Z,4059314861,212,25.9,4059314859,141,52.5,4059314857,140,33.0,4059314855,56,Back,4059314863,213,5.8,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857861,661,1,2,67,18,acpt3r9i7hburdteruzc31u96,1,33,52.5,2023-02-26T14:59:46.133Z,2023-02-26T14:59:52Z,4059315145,140,42.0,4059315147,141,31.8,4059315149,212,17.0,4059315143,56,Back,4059315151,213,5.3,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857883,662,1,2,67,24,acpt3r9i7hburdteruzc31u96,1,60.9,13.2,2023-02-26T14:59:52.509Z,2023-02-26T14:59:54Z,4059315251,212,12.8,4059315245,56,Right,4059315247,140,70.8,4059315253,213,5.7,4059315249,141,2.3,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857919,663,1,2,67,26,acpt3r9i7hburdteruzc31u96,1,70.9,2.6,2023-02-26T14:59:54.805Z,2023-02-26T15:00:53Z,4059315365,155,,4059315375,213,0.9,4059315371,141,38.2,4059315373,212,31.0,4059315367,56,Center,4059315939,210,13,4059315369,140,89.3,4059315363,2,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,4059315941,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857921,664,13,2,67,29,acpt3r9i7hburdteruzc31u96,1,89.3,38.2,2023-02-26T14:59:56.910Z,2023-02-26T15:00:53Z,4059315563,328,,4059315949,55,663,4059315955,103,23.6,4059315381,22,,4059315953,102,34.1,4059315957,391,,4059315947,154,,4059315385,56,Center,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,4059315943,75,,4059315559,15,4059315961,231,4059315945,29,,4059315383,17,4059315959,230,,,,,,,,,,,,,,,49.1,,99.4,
2512857903,566,5,2,67,29,8gw3pgcd0doivaul55q8na9lg,1,-0.8,70.9,2023-02-26T14:59:57.096Z,2023-02-26T15:00:00Z,4059315313,56,Back,4059315315,346,,4059315435,233,665,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512857931,665,5,2,67,29,acpt3r9i7hburdteruzc31u96,0,100.8,29.1,2023-02-26T14:59:57.096Z,2023-02-26T15:01:33Z,4059315431,56,Center,4059315467,233,566,4059315433,346,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858017,567,1,2,67,43,8gw3pgcd0doivaul55q8na9lg,1,4.3,49.1,2023-02-26T15:00:10.967Z,2023-02-26T15:00:11Z,4059315811,56,Back,4059315815,141,63.6,4059315823,237,,4059315817,212,11.4,4059315819,213,1.0,4059315809,124,,4059315813,140,9.8,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858041,568,1,2,67,43,8gw3pgcd0doivaul55q8na9lg,1,9.8,63.6,2023-02-26T15:00:11.639Z,2023-02-26T15:00:15Z,4059315969,212,28.0,4059315963,56,Back,4059315965,140,14.5,4059315967,141,23.0,4059315971,213,4.9,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858057,569,1,2,67,47,8gw3pgcd0doivaul55q8na9lg,1,20.3,14.9,2023-02-26T15:00:15.463Z,2023-02-26T15:00:17Z,4059316075,212,16.1,4059316071,140,35.3,4059316073,141,20.1,4059316069,56,Back,4059316077,213,0.2,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858059,570,61,2,67,49,8gw3pgcd0doivaul55q8na9lg,0,35.3,20.1,2023-02-26T15:00:17.351Z,2023-02-26T15:00:17Z,4059316081,56,Back,,,,,,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858109,666,3,2,67,50,acpt3r9i7hburdteruzc31u96,0,68.3,87,2023-02-26T15:00:18.648Z,2023-02-26T15:00:55Z,4059318137,233,571,4059316297,56,Left,4059316299,286,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858073,571,7,2,67,50,8gw3pgcd0doivaul55q8na9lg,1,31.7,13,2023-02-26T15:00:18.649Z,2023-02-26T15:00:54Z,4059316145,285,,4059316143,56,Back,4059316141,167,,4059317937,233,666,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858079,572,5,2,67,51,8gw3pgcd0doivaul55q8na9lg,0,30.4,-1.8,2023-02-26T15:00:19.495Z,2023-02-26T15:00:28Z,4059316159,56,Back,4059316725,233,667,4059316161,347,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858199,667,5,2,67,51,acpt3r9i7hburdteruzc31u96,1,69.6,101.8,2023-02-26T15:00:19.495Z,2023-02-26T15:01:33Z,4059316699,347,,4059316703,233,572,4059316697,56,Left,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858243,668,1,2,68,0,acpt3r9i7hburdteruzc31u96,1,68.6,100,2023-02-26T15:00:28.213Z,2023-02-26T15:00:31Z,4059316869,140,65.2,4059316873,212,14.5,4059316867,56,Left,4059316871,141,81.1,4059316875,213,4.5,4059316865,107,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858249,669,61,2,68,3,acpt3r9i7hburdteruzc31u96,0,68,84.7,2023-02-26T15:00:31.469Z,2023-02-26T15:00:31Z,4059316887,56,Left,,,,,,,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858283,573,50,2,68,5,8gw3pgcd0doivaul55q8na9lg,1,30.5,9,2023-02-26T15:00:33.188Z,2023-02-26T15:00:46Z,4059317119,233,670,4059317045,285,,4059317041,56,Back,,,,,,,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858293,670,7,2,68,5,acpt3r9i7hburdteruzc31u96,1,69.5,91,2023-02-26T15:00:33.189Z,2023-02-26T15:00:36Z,4059317087,286,,4059317107,233,573,4059317085,56,Left,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858313,671,1,2,68,8,acpt3r9i7hburdteruzc31u96,1,68.9,93,2023-02-26T15:00:35.973Z,2023-02-26T15:00:38Z,4059317227,212,18.8,4059317223,140,61.1,4059317225,141,68.1,4059317231,213,4.3,4059317221,56,Center,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858339,672,1,2,68,10,acpt3r9i7hburdteruzc31u96,1,60.4,63.1,2023-02-26T15:00:38.181Z,2023-02-26T15:00:41Z,4059317335,56,Center,4059317343,213,4.7,4059317341,212,25.6,4059317339,141,25.5,4059317337,140,61.2,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858355,673,1,2,68,13,acpt3r9i7hburdteruzc31u96,1,61.2,24.7,2023-02-26T15:00:41.109Z,2023-02-26T15:00:42Z,4059317451,212,19.2,4059317449,141,6.5,4059317453,213,5.6,4059317447,140,75.2,4059317445,56,Right,,,,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858383,674,1,2,68,14,acpt3r9i7hburdteruzc31u96,0,75.3,7,2023-02-26T15:00:42.837Z,2023-02-26T15:00:45Z,4059317551,56,Right,4059317557,212,15.4,4059317555,141,11.4,4059317559,213,0.2,4059317553,140,89.7,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858403,574,8,2,68,19,8gw3pgcd0doivaul55q8na9lg,1,8.4,89.7,2023-02-26T15:00:47.279Z,2023-02-26T15:00:56Z,4059317641,56,Back,,,,,,,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858419,575,5,2,68,19,8gw3pgcd0doivaul55q8na9lg,0,8.8,101.6,2023-02-26T15:00:47.701Z,2023-02-26T15:01:34Z,4059318107,233,675,4059317723,56,Back,4059317725,347,,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858491,675,5,2,68,19,acpt3r9i7hburdteruzc31u96,1,91.2,-1.6,2023-02-26T15:00:47.701Z,2023-02-26T15:00:54Z,4059318101,233,575,4059318071,56,Right,4059318073,347,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858657,576,27,2,68,36,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-02-26T15:01:04.117Z,2023-02-26T15:01:08Z,4059318973,41,Injury,4059318997,233,676,4059318975,53,6l457lm38yflk2l01ho3kk48a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512858635,676,27,2,68,36,acpt3r9i7hburdteruzc31u96,1,0,0,2023-02-26T15:01:04.117Z,2023-02-26T15:01:08Z,4059319001,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859151,577,28,2,69,19,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-02-26T15:01:47.109Z,2023-02-26T15:01:51Z,4059321721,233,677,4059321685,55,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859105,677,28,2,69,19,acpt3r9i7hburdteruzc31u96,1,0,0,2023-02-26T15:01:47.109Z,2023-02-26T15:01:52Z,4059321479,55,676,4059321749,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859199,678,1,2,69,21,acpt3r9i7hburdteruzc31u96,1,86.7,0,2023-02-26T15:01:48.996Z,2023-02-26T15:01:53Z,4059321897,107,,4059321903,141,8.3,4059321907,212,7.4,4059321899,56,Right,4059321901,140,90.3,4059321911,213,1.0,,,,,,,dms6dx6taz2d9wxcgqfk87lk9,A. Soffia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859219,679,50,2,69,23,acpt3r9i7hburdteruzc31u96,1,90.5,6.4,2023-02-26T15:01:50.886Z,2023-02-26T15:04:46Z,4059335945,286,,4059336191,233,578,4059321987,56,Right,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859167,578,7,2,69,23,8gw3pgcd0doivaul55q8na9lg,1,9.5,93.6,2023-02-26T15:01:50.887Z,2023-02-26T15:04:46Z,4059321759,285,,4059336171,233,679,4059321755,167,,4059321757,56,Back,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859169,579,5,2,69,23,8gw3pgcd0doivaul55q8na9lg,0,10.7,100.9,2023-02-26T15:01:51.590Z,2023-02-26T15:01:56Z,4059321763,347,,4059322069,233,680,4059321761,56,Back,,,,,,,,,,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859229,680,5,2,69,23,acpt3r9i7hburdteruzc31u96,1,89.3,-0.9,2023-02-26T15:01:51.590Z,2023-02-26T15:08:06Z,4059322023,347,,4059322039,233,579,4059322019,56,Right,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859279,681,1,2,69,27,acpt3r9i7hburdteruzc31u96,1,89.6,0,2023-02-26T15:01:55.388Z,2023-02-26T15:01:59Z,4059322291,213,2.4,4059322281,107,,4059322287,141,13.2,4059322285,140,80.0,4059322289,212,13.9,4059322283,56,Right,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859333,682,1,2,69,31,acpt3r9i7hburdteruzc31u96,0,80.5,15.9,2023-02-26T15:01:59.420Z,2023-02-26T15:02:03Z,4059322581,140,77.2,4059322587,213,2.3,4059322585,212,5.3,4059322583,141,21.8,4059322579,56,Center,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859329,580,1,2,69,32,8gw3pgcd0doivaul55q8na9lg,1,14.7,47.5,2023-02-26T15:02:00.790Z,2023-02-26T15:02:03Z,4059322561,56,Back,4059322565,140,26.9,4059322575,213,5.3,4059322573,212,22.8,4059322557,3,,4059322569,141,19.7,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859341,581,49,2,69,35,8gw3pgcd0doivaul55q8na9lg,1,26.1,18.9,2023-02-26T15:02:03.575Z,2023-02-26T15:02:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859351,582,1,2,69,35,8gw3pgcd0doivaul55q8na9lg,0,26.1,18.9,2023-02-26T15:02:03.817Z,2023-02-26T15:02:05Z,4059322633,141,21.2,4059322635,212,14.1,4059322637,213,0.1,4059322629,56,Back,4059322631,140,39.4,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859383,683,49,2,69,39,acpt3r9i7hburdteruzc31u96,1,62.4,87.7,2023-02-26T15:02:07.852Z,2023-02-26T15:02:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859417,684,1,2,69,40,acpt3r9i7hburdteruzc31u96,1,62.4,87.7,2023-02-26T15:02:08.140Z,2023-02-26T15:02:11Z,4059322969,140,73.2,4059322973,212,11.7,4059322967,56,Left,4059322975,213,0.3,4059322971,141,92.0,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859431,685,1,2,69,43,acpt3r9i7hburdteruzc31u96,1,72.4,87.7,2023-02-26T15:02:11.165Z,2023-02-26T15:02:13Z,4059323041,56,Center,4059323049,213,4.2,4059323043,140,63.4,4059323045,141,61.7,4059323047,212,20.0,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859449,686,1,2,69,45,acpt3r9i7hburdteruzc31u96,0,62,56.3,2023-02-26T15:02:13.141Z,2023-02-26T15:02:14Z,4059323191,213,6.1,4059323189,212,12.4,4059323183,56,Center,4059323187,141,53.6,4059323185,140,73.7,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859463,583,49,2,69,48,8gw3pgcd0doivaul55q8na9lg,1,30.1,26.5,2023-02-26T15:02:16.248Z,2023-02-26T15:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859533,584,1,2,69,50,8gw3pgcd0doivaul55q8na9lg,1,31.2,23.9,2023-02-26T15:02:18.215Z,2023-02-26T15:02:20Z,4059323607,140,46.8,4059323613,213,0.7,4059323609,141,42.8,4059323605,56,Back,4059323611,212,20.8,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859539,585,50,2,69,52,8gw3pgcd0doivaul55q8na9lg,1,45,41.6,2023-02-26T15:02:20.776Z,2023-02-26T15:02:23Z,4059323641,56,Back,4059323643,286,,4059323857,233,687,,,,,,,,,,,,,,,,7q2zs9kmolc8ivuz368gvsatx,N. Stapelfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512859569,687,7,2,69,52,acpt3r9i7hburdteruzc31u96,0,55,58.4,2023-02-26T15:02:20.777Z,2023-02-26T15:02:23Z,4059323811,56,Center,4059323813,285,,4059323817,233,585,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
